s,C,C,C,C,C,C,C,C,C,C,C,C
 8.4673775E+001, 6.3366492E+001, 3.7090268E+001, 2.3185139E+001, 1.4996706E+001, 9.6813469E+001, 5.8328031E+001, 3.7066102E+001, 2.4390750E+001, 7.7650399E+001, 4.6037305E+001, 2.8941510E+001, 1.8866881E+001
 8.4872986E+001, 6.3462164E+001, 3.7075166E+001, 2.3240282E+001, 1.4930357E+001, 9.6859608E+001, 5.8324920E+001, 3.7092188E+001, 2.4376500E+001, 7.7725439E+001, 4.6030974E+001, 2.8978833E+001, 1.8832210E+001
 8.5072197E+001, 6.3462164E+001, 3.7075166E+001, 2.3240282E+001, 1.4930357E+001, 9.6859608E+001, 5.8324920E+001, 3.7092188E+001, 2.4376500E+001, 7.7725439E+001, 4.6030974E+001, 2.8978833E+001, 1.8832210E+001
 8.5271408E+001, 6.3624809E+001, 3.7057446E+001, 2.3299319E+001, 1.4866642E+001, 9.6916461E+001, 5.8321236E+001, 3.7120191E+001, 2.4361774E+001, 7.7842549E+001, 4.6022506E+001, 2.9020586E+001, 1.8795112E+001
 8.5470619E+001, 6.3624809E+001, 3.7057446E+001, 2.3299319E+001, 1.4866642E+001, 9.6916461E+001, 5.8321236E+001, 3.7120191E+001, 2.4361774E+001, 7.7842549E+001, 4.6022506E+001, 2.9020586E+001, 1.8795112E+001
 8.5669830E+001, 6.3815337E+001, 3.7049792E+001, 2.3350660E+001, 1.4817951E+001, 9.6986083E+001, 5.8320571E+001, 3.7145739E+001, 2.4349790E+001, 7.7978759E+001, 4.6019198E+001, 2.9059608E+001, 1.8762985E+001
 8.5869041E+001, 6.3815337E+001, 3.7049792E+001, 2.3350660E+001, 1.4817951E+001, 9.6986083E+001, 5.8320571E+001, 3.7145739E+001, 2.4349790E+001, 7.7978759E+001, 4.6019198E+001, 2.9059608E+001, 1.8762985E+001
 8.6068252E+001, 6.3918375E+001, 3.7059725E+001, 2.3378253E+001, 1.4792092E+001, 9.7013644E+001, 5.8324650E+001, 3.7163440E+001, 2.4342270E+001, 7.8061886E+001, 4.6025323E+001, 2.9085943E+001, 1.8741215E+001
 8.6267463E+001, 6.3918375E+001, 3.7059725E+001, 2.3378253E+001, 1.4792092E+001, 9.7013644E+001, 5.8324650E+001, 3.7163440E+001, 2.4342270E+001, 7.8061886E+001, 4.6025323E+001, 2.9085943E+001, 1.8741215E+001
 8.6466674E+001, 6.3885238E+001, 3.7082265E+001, 2.3373740E+001, 1.4793349E+001, 9.7008512E+001, 5.8332566E+001, 3.7172001E+001, 2.4339935E+001, 7.8070521E+001, 4.6038325E+001, 2.9094306E+001, 1.8733957E+001
 8.6665885E+001, 6.3885238E+001, 3.7082265E+001, 2.3373740E+001, 1.4793349E+001, 9.7008512E+001, 5.8332566E+001, 3.7172001E+001, 2.4339935E+001, 7.8070521E+001, 4.6038325E+001, 2.9094306E+001, 1.8733957E+001
 8.6865096E+001, 6.3793107E+001, 3.7096915E+001, 2.3340718E+001, 1.4818138E+001, 9.7002611E+001, 5.8335907E+001, 3.7173424E+001, 2.4343261E+001, 7.8046514E+001, 4.6046299E+001, 2.9085258E+001, 1.8740310E+001
 8.7064307E+001, 6.3793107E+001, 3.7096915E+001, 2.3340718E+001, 1.4818138E+001, 9.7002611E+001, 5.8335907E+001, 3.7173424E+001, 2.4343261E+001, 7.8046514E+001, 4.6046299E+001, 2.9085258E+001, 1.8740310E+001
 8.7263518E+001, 6.3731818E+001, 3.7093415E+001, 2.3293034E+001, 1.4852865E+001, 9.7004824E+001, 5.8334943E+001, 3.7172025E+001, 2.4349704E+001, 7.8032717E+001, 4.6045186E+001, 2.9065456E+001, 1.8753627E+001
 8.7441922E+001, 6.3731818E+001, 3.7093415E+001, 2.3293034E+001, 1.4852865E+001, 9.7004824E+001, 5.8334943E+001, 3.7172025E+001, 2.4349704E+001, 7.8032717E+001, 4.6045186E+001, 2.9065456E+001, 1.8753627E+001
 8.7620325E+001, 6.3731119E+001, 3.7086353E+001, 2.3251935E+001, 1.4883162E+001, 9.7022421E+001, 5.8334722E+001, 3.7169483E+001, 2.4355723E+001, 7.8043645E+001, 4.6043393E+001, 2.9045775E+001, 1.8767523E+001
 8.7798729E+001, 6.3731119E+001, 3.7086353E+001, 2.3251935E+001, 1.4883162E+001, 9.7022421E+001, 5.8334722E+001, 3.7169483E+001, 2.4355723E+001, 7.8043645E+001, 4.6043393E+001, 2.9045775E+001, 1.8767523E+001
 8.7977133E+001, 6.3769585E+001, 3.7090707E+001, 2.3217881E+001, 1.4899307E+001, 9.7046299E+001, 5.8338596E+001, 3.7166436E+001, 2.4357607E+001, 7.8072395E+001, 4.6048314E+001, 2.9026717E+001, 1.8774518E+001
 8.8155536E+001, 6.3769585E+001, 3.7090707E+001, 2.3217881E+001, 1.4899307E+001, 9.7046299E+001, 5.8338596E+001, 3.7166436E+001, 2.4357607E+001, 7.8072395E+001, 4.6048314E+001, 2.9026717E+001, 1.8774518E+001
 8.8333940E+001, 6.3820831E+001, 3.7110736E+001, 2.3190314E+001, 1.4900786E+001, 9.7070025E+001, 5.8347953E+001, 3.7162907E+001, 2.4357374E+001, 7.8107278E+001, 4.6061837E+001, 2.9008823E+001, 1.8775730E+001
 8.8512344E+001, 6.3820831E+001, 3.7110736E+001, 2.3190314E+001, 1.4900786E+001, 9.7070025E+001, 5.8347953E+001, 3.7162907E+001, 2.4357374E+001, 7.8107278E+001, 4.6061837E+001, 2.9008823E+001, 1.8775730E+001
 8.8690747E+001, 6.3857606E+001, 3.7139007E+001, 2.3166385E+001, 1.4895736E+001, 9.7086355E+001, 5.8358846E+001, 3.7158346E+001, 2.4356526E+001, 7.8134045E+001, 4.6079874E+001, 2.8991126E+001, 1.8774243E+001
 8.8869151E+001, 6.3857606E+001, 3.7139007E+001, 2.3166385E+001, 1.4895736E+001, 9.7086355E+001, 5.8358846E+001, 3.7158346E+001, 2.4356526E+001, 7.8134045E+001, 4.6079874E+001, 2.8991126E+001, 1.8774243E+001
 8.9047555E+001, 6.3865299E+001, 3.7162967E+001, 2.3142963E+001, 1.4889262E+001, 9.7093554E+001, 5.8367237E+001, 3.7151900E+001, 2.4355511E+001, 7.8145027E+001, 4.6086778E+001, 2.8972549E+001, 1.8771802E+001
 8.9225958E+001, 6.3865299E+001, 3.7162967E+001, 2.3142963E+001, 1.4889262E+001, 9.7093554E+001, 5.8367237E+001, 3.7151900E+001, 2.4355511E+001, 7.8145027E+001, 4.6086778E+001, 2.8972549E+001, 1.8771802E+001
 8.9404362E+001, 6.3852220E+001, 3.7175639E+001, 2.3118120E+001, 1.4883502E+001, 9.7097693E+001, 5.8372857E+001, 3.7143781E+001, 2.4354523E+001, 7.8145069E+001, 4.6097784E+001, 2.8957996E+001, 1.8769293E+001
 8.9582766E+001, 6.3852220E+001, 3.7175639E+001, 2.3118120E+001, 1.4883502E+001, 9.7097693E+001, 5.8372857E+001, 3.7143781E+001, 2.4354523E+001, 7.8145069E+001, 4.6097784E+001, 2.8957996E+001, 1.8769293E+001
 8.9761169E+001, 6.3830616E+001, 3.7182008E+001, 2.3093373E+001, 1.4881536E+001, 9.7100069E+001, 5.8378603E+001, 3.7135101E+001, 2.4354605E+001, 7.8138699E+001, 4.6098533E+001, 2.8942973E+001, 1.8768744E+001
 8.9939573E+001, 6.3830616E+001, 3.7182008E+001, 2.3093373E+001, 1.4881536E+001, 9.7100069E+001, 5.8378603E+001, 3.7135101E+001, 2.4354605E+001, 7.8138699E+001, 4.6098533E+001, 2.8942973E+001, 1.8768744E+001
 9.0117977E+001, 6.3800422E+001, 3.7193542E+001, 2.3071513E+001, 1.4878533E+001, 9.7097378E+001, 5.8387782E+001, 3.7126621E+001, 2.4353399E+001, 7.8124067E+001, 4.6103181E+001, 2.8928333E+001, 1.8766498E+001
 9.0296380E+001, 6.3800422E+001, 3.7193542E+001, 2.3071513E+001, 1.4878533E+001, 9.7097378E+001, 5.8387782E+001, 3.7126621E+001, 2.4353399E+001, 7.8124067E+001, 4.6103181E+001, 2.8928333E+001, 1.8766498E+001
 9.0474784E+001, 6.3756829E+001, 3.7221153E+001, 2.3055526E+001, 1.4872449E+001, 9.7086394E+001, 5.8403887E+001, 3.7119408E+001, 2.4351403E+001, 7.8098502E+001, 4.6118958E+001, 2.8916159E+001, 1.8762674E+001
 9.0653188E+001, 6.3756829E+001, 3.7221153E+001, 2.3055526E+001, 1.4872449E+001, 9.7086394E+001, 5.8403887E+001, 3.7119408E+001, 2.4351403E+001, 7.8098502E+001, 4.6118958E+001, 2.8916159E+001, 1.8762674E+001
 9.0831592E+001, 6.3704790E+001, 3.7265197E+001, 2.3048568E+001, 1.4860399E+001, 9.7071411E+001, 5.8424698E+001, 3.7114624E+001, 2.4347162E+001, 7.8065894E+001, 4.6145373E+001, 2.8908706E+001, 1.8754778E+001
 9.1009995E+001, 6.3704790E+001, 3.7265197E+001, 2.3048568E+001, 1.4860399E+001, 9.7071411E+001, 5.8424698E+001, 3.7114624E+001, 2.4347162E+001, 7.8065894E+001, 4.6145373E+001, 2.8908706E+001, 1.8754778E+001
 9.1188399E+001, 6.3660734E+001, 3.7317716E+001, 2.3051738E+001, 1.4845930E+001, 9.7059665E+001, 5.8447803E+001, 3.7111956E+001, 2.4342627E+001, 7.8036405E+001, 4.6178416E+001, 2.8906929E+001, 1.8745809E+001
 9.1366803E+001, 6.3660734E+001, 3.7317716E+001, 2.3051738E+001, 1.4845930E+001, 9.7059665E+001, 5.8447803E+001, 3.7111956E+001, 2.4342627E+001, 7.8036405E+001, 4.6178416E+001, 2.8906929E+001, 1.8745809E+001
 9.1545206E+001, 6.3648117E+001, 3.7374335E+001, 2.3066888E+001, 1.4832319E+001, 9.7057347E+001, 5.8473757E+001, 3.7113140E+001, 2.4337719E+001, 7.8024892E+001, 4.6216704E+001, 2.8907218E+001, 1.8736588E+001
 9.1723610E+001, 6.3648117E+001, 3.7374335E+001, 2.3066888E+001, 1.4832319E+001, 9.7057347E+001, 5.8473757E+001, 3.7113140E+001, 2.4337719E+001, 7.8024892E+001, 4.6216704E+001, 2.8907218E+001, 1.8736588E+001
 9.1902014E+001, 6.3684527E+001, 3.7427169E+001, 2.3093957E+001, 1.4828687E+001, 9.7074843E+001, 5.8498618E+001, 3.7118196E+001, 2.4336339E+001, 7.8042639E+001, 4.6254651E+001, 2.8915539E+001, 1.8733483E+001
 9.2080417E+001, 6.3684527E+001, 3.7427169E+001, 2.3093957E+001, 1.4828687E+001, 9.7074843E+001, 5.8498618E+001, 3.7118196E+001, 2.4336339E+001, 7.8042639E+001, 4.6254651E+001, 2.8915539E+001, 1.8733483E+001
 9.2258821E+001, 6.3773268E+001, 3.7464162E+001, 2.3123424E+001, 1.4837963E+001, 9.7109395E+001, 5.8518410E+001, 3.7124268E+001, 2.4337910E+001, 7.8093497E+001, 4.6284803E+001, 2.8926779E+001, 1.8737025E+001
 9.2437225E+001, 6.3773268E+001, 3.7464162E+001, 2.3123424E+001, 1.4837963E+001, 9.7109395E+001, 5.8518410E+001, 3.7124268E+001, 2.4337910E+001, 7.8093497E+001, 4.6284803E+001, 2.8926779E+001, 1.8737025E+001
 9.2615628E+001, 6.3909465E+001, 3.7469413E+001, 2.3148026E+001, 1.4856773E+001, 9.7161698E+001, 5.8526812E+001, 3.7129776E+001, 2.4341923E+001, 7.8177589E+001, 4.6296446E+001, 2.8937823E+001, 1.8746200E+001
 9.2794032E+001, 6.3909465E+001, 3.7469413E+001, 2.3148026E+001, 1.4856773E+001, 9.7161698E+001, 5.8526812E+001, 3.7129776E+001, 2.4341923E+001, 7.8177589E+001, 4.6296446E+001, 2.8937823E+001, 1.8746200E+001
 9.2972436E+001, 6.4078594E+001, 3.7431314E+001, 2.3169225E+001, 1.4881196E+001, 9.7227191E+001, 5.8525012E+001, 3.7136202E+001, 2.4348362E+001, 7.8272425E+001, 4.6281866E+001, 2.8949520E+001, 1.8759409E+001
 9.3150839E+001, 6.4078594E+001, 3.7431314E+001, 2.3169225E+001, 1.4881196E+001, 9.7227191E+001, 5.8525012E+001, 3.7136202E+001, 2.4348362E+001, 7.8272425E+001, 4.6281866E+001, 2.8949520E+001, 1.8759409E+001
 9.3329243E+001, 6.4227327E+001, 3.7354332E+001, 2.3189879E+001, 1.4910183E+001, 9.7292380E+001, 5.8506274E+001, 3.7143739E+001, 2.4357057E+001, 7.8373591E+001, 4.6242722E+001, 2.8962571E+001, 1.8776746E+001
 9.3507647E+001, 6.4227327E+001, 3.7354332E+001, 2.3189879E+001, 1.4910183E+001, 9.7292380E+001, 5.8506274E+001, 3.7143739E+001, 2.4357057E+001, 7.8373591E+001, 4.6242722E+001, 2.8962571E+001, 1.8776746E+001
 9.3686050E+001, 6.4329638E+001, 3.7260914E+001, 2.3210413E+001, 1.4940457E+001, 9.7344422E+001, 5.8484056E+001, 3.7152002E+001, 2.4366485E+001, 7.8457926E+001, 4.6200074E+001, 2.8976645E+001, 1.8795912E+001
 9.3864454E+001, 6.4329638E+001, 3.7260914E+001, 2.3210413E+001, 1.4940457E+001, 9.7344422E+001, 5.8484056E+001, 3.7152002E+001, 2.4366485E+001, 7.8457926E+001, 4.6200074E+001, 2.8976645E+001, 1.8795912E+001
 9.4042858E+001, 6.4371524E+001, 3.7178796E+001, 2.3232377E+001, 1.4966822E+001, 9.7377305E+001, 5.8465109E+001, 3.7161808E+001, 2.4375320E+001, 7.8508366E+001, 4.6159184E+001, 2.8992703E+001, 1.8814023E+001
 9.4221262E+001, 6.4371524E+001, 3.7178796E+001, 2.3232377E+001, 1.4966822E+001, 9.7377305E+001, 5.8465109E+001, 3.7161808E+001, 2.4375320E+001, 7.8508366E+001, 4.6159184E+001, 2.8992703E+001, 1.8814023E+001
 9.4399665E+001, 6.4347847E+001, 3.7128698E+001, 2.3253003E+001, 1.4982395E+001, 9.7390535E+001, 5.8454257E+001, 3.7171215E+001, 2.4381145E+001, 7.8519514E+001, 4.6131059E+001, 2.9008315E+001, 1.8826675E+001
 9.4578069E+001, 6.4347847E+001, 3.7128698E+001, 2.3253003E+001, 1.4982395E+001, 9.7390535E+001, 5.8454257E+001, 3.7171215E+001, 2.4381145E+001, 7.8519514E+001, 4.6131059E+001, 2.9008315E+001, 1.8826675E+001
 9.4756473E+001, 6.4271302E+001, 3.7119732E+001, 2.3269009E+001, 1.4980794E+001, 9.7389015E+001, 5.8452821E+001, 3.7179630E+001, 2.4383096E+001, 7.8495459E+001, 4.6122788E+001, 2.9021896E+001, 1.8829866E+001
 9.4934876E+001, 6.4271302E+001, 3.7119732E+001, 2.3269009E+001, 1.4980794E+001, 9.7389015E+001, 5.8452821E+001, 3.7179630E+001, 2.4383096E+001, 7.8495459E+001, 4.6122788E+001, 2.9021896E+001, 1.8829866E+001
 9.5113280E+001, 6.4183861E+001, 3.7149381E+001, 2.3283002E+001, 1.4959342E+001, 9.7376106E+001, 5.8458614E+001, 3.7188699E+001, 2.4379626E+001, 7.8462366E+001, 4.6126320E+001, 2.9035168E+001, 1.8821485E+001
 9.5291684E+001, 6.4183861E+001, 3.7149381E+001, 2.3283002E+001, 1.4959342E+001, 9.7376106E+001, 5.8458614E+001, 3.7188699E+001, 2.4379626E+001, 7.8462366E+001, 4.6126320E+001, 2.9035168E+001, 1.8821485E+001
 9.5470087E+001, 6.4098255E+001, 3.7209131E+001, 2.3301039E+001, 1.4921936E+001, 9.7359090E+001, 5.8476911E+001, 3.7200393E+001, 2.4370486E+001, 7.8419573E+001, 4.6149017E+001, 2.9051328E+001, 1.8803201E+001
 9.5648491E+001, 6.4098255E+001, 3.7209131E+001, 2.3301039E+001, 1.4921936E+001, 9.7359090E+001, 5.8476911E+001, 3.7200393E+001, 2.4370486E+001, 7.8419573E+001, 4.6149017E+001, 2.9051328E+001, 1.8803201E+001
 9.5826895E+001, 6.4027116E+001, 3.7285181E+001, 2.3324342E+001, 1.4875087E+001, 9.7345778E+001, 5.8499704E+001, 3.7213640E+001, 2.4357844E+001, 7.8379709E+001, 4.6185456E+001, 2.9070409E+001, 1.8777674E+001
 9.6005298E+001, 6.4027116E+001, 3.7285181E+001, 2.3324342E+001, 1.4875087E+001, 9.7345778E+001, 5.8499704E+001, 3.7213640E+001, 2.4357844E+001, 7.8379709E+001, 4.6185456E+001, 2.9070409E+001, 1.8777674E+001
 9.6183702E+001, 6.3965100E+001, 3.7360354E+001, 2.3344704E+001, 1.4823941E+001, 9.7326991E+001, 5.8522703E+001, 3.7224609E+001, 2.4342821E+001, 7.8337418E+001, 4.6226208E+001, 2.9087284E+001, 1.8747192E+001
 9.6362106E+001, 6.3965100E+001, 3.7360354E+001, 2.3344704E+001, 1.4823941E+001, 9.7326991E+001, 5.8522703E+001, 3.7224609E+001, 2.4342821E+001, 7.8337418E+001, 4.6226208E+001, 2.9087284E+001, 1.8747192E+001
 9.6540509E+001, 6.3943035E+001, 3.7419686E+001, 2.3355304E+001, 1.4773801E+001, 9.7326749E+001, 5.8542214E+001, 3.7232626E+001, 2.4326945E+001, 7.8320337E+001, 4.6262413E+001, 2.9098837E+001, 1.8714882E+001
 9.6718913E+001, 6.3943035E+001, 3.7419686E+001, 2.3355304E+001, 1.4773801E+001, 9.7326749E+001, 5.8542214E+001, 3.7232626E+001, 2.4326945E+001, 7.8320337E+001, 4.6262413E+001, 2.9098837E+001, 1.8714882E+001
 9.6897317E+001, 6.3955416E+001, 3.7456560E+001, 2.3356386E+001, 1.4731117E+001, 9.7327855E+001, 5.8557290E+001, 3.7238714E+001, 2.4312248E+001, 7.8318317E+001, 4.6289497E+001, 2.9105200E+001, 1.8684770E+001
 9.7075720E+001, 6.3955416E+001, 3.7456560E+001, 2.3356386E+001, 1.4731117E+001, 9.7327855E+001, 5.8557290E+001, 3.7238714E+001, 2.4312248E+001, 7.8318317E+001, 4.6289497E+001, 2.9105200E+001, 1.8684770E+001
 9.7271965E+001, 6.3971498E+001, 3.7477608E+001, 2.3351623E+001, 1.4700468E+001, 9.7327855E+001, 5.8571402E+001, 3.7243814E+001, 2.4299862E+001, 7.8318127E+001, 4.6310728E+001, 2.9108176E+001, 1.8659516E+001
 9.7468209E+001, 6.3971498E+001, 3.7477608E+001, 2.3351623E+001, 1.4700468E+001, 9.7327855E+001, 5.8571402E+001, 3.7243814E+001, 2.4299862E+001, 7.8318127E+001, 4.6310728E+001, 2.9108176E+001, 1.8659516E+001
 9.7664453E+001, 6.3968457E+001, 3.7493949E+001, 2.3342904E+001, 1.4688453E+001, 9.7320006E+001, 5.8587344E+001, 3.7247895E+001, 2.4291900E+001, 7.8308194E+001, 4.6330860E+001, 2.9107953E+001, 1.8643593E+001
 9.7860697E+001, 6.3968457E+001, 3.7493949E+001, 2.3342904E+001, 1.4688453E+001, 9.7320006E+001, 5.8587344E+001, 3.7247895E+001, 2.4291900E+001, 7.8308194E+001, 4.6330860E+001, 2.9107953E+001, 1.8643593E+001
 9.8056941E+001, 6.3941867E+001, 3.7514357E+001, 2.3329757E+001, 1.4695934E+001, 9.7305520E+001, 5.8605669E+001, 3.7249668E+001, 2.4288023E+001, 7.8286724E+001, 4.6353081E+001, 2.9103659E+001, 1.8638683E+001
 9.8253185E+001, 6.3941867E+001, 3.7514357E+001, 2.3329757E+001, 1.4695934E+001, 9.7305520E+001, 5.8605669E+001, 3.7249668E+001, 2.4288023E+001, 7.8286724E+001, 4.6353081E+001, 2.9103659E+001, 1.8638683E+001
 9.8449429E+001, 6.3902751E+001, 3.7538421E+001, 2.3309307E+001, 1.4713868E+001, 9.7288534E+001, 5.8624286E+001, 3.7248090E+001, 2.4285432E+001, 7.8258452E+001, 4.6376409E+001, 2.9093507E+001, 1.8640468E+001
 9.8645673E+001, 6.3902751E+001, 3.7538421E+001, 2.3309307E+001, 1.4713868E+001, 9.7288534E+001, 5.8624286E+001, 3.7248090E+001, 2.4285432E+001, 7.8258452E+001, 4.6376409E+001, 2.9093507E+001, 1.8640468E+001
 9.8841917E+001, 6.3868058E+001, 3.7556770E+001, 2.3279043E+001, 1.4732024E+001, 9.7274328E+001, 5.8639468E+001, 3.7241297E+001, 2.4283510E+001, 7.8232410E+001, 4.6395417E+001, 2.9076046E+001, 1.8644214E+001
 9.9038161E+001, 6.3868058E+001, 3.7556770E+001, 2.3279043E+001, 1.4732024E+001, 9.7274328E+001, 5.8639468E+001, 3.7241297E+001, 2.4283510E+001, 7.8232410E+001, 4.6395417E+001, 2.9076046E+001, 1.8644214E+001
 9.9234405E+001, 6.3845671E+001, 3.7556470E+001, 2.3239833E+001, 1.4743732E+001, 9.7262694E+001, 5.8646943E+001, 3.7230807E+001, 2.4280772E+001, 7.8212086E+001, 4.6402472E+001, 2.9051754E+001, 1.8646348E+001
 9.9430649E+001, 6.3845671E+001, 3.7556470E+001, 2.3239833E+001, 1.4743732E+001, 9.7262694E+001, 5.8646943E+001, 3.7230807E+001, 2.4280772E+001, 7.8212086E+001, 4.6402472E+001, 2.9051754E+001, 1.8646348E+001
 9.9626893E+001, 6.3828934E+001, 3.7527820E+001, 2.3196196E+001, 1.4747390E+001, 9.7250108E+001, 5.8647062E+001, 3.7217508E+001, 2.4277003E+001, 7.8193776E+001, 4.6391490E+001, 2.9023089E+001, 1.8645716E+001
 9.9823137E+001, 6.3828934E+001, 3.7527820E+001, 2.3196196E+001, 1.4747390E+001, 9.7250108E+001, 5.8647062E+001, 3.7217508E+001, 2.4277003E+001, 7.8193776E+001, 4.6391490E+001, 2.9023089E+001, 1.8645716E+001
 1.0000000E+002, 6.3805181E+001, 3.7473789E+001, 2.3155812E+001, 1.4744408E+001, 9.7232989E+001, 5.8635494E+001, 3.7204155E+001, 2.4272439E+001, 7.8171012E+001, 4.6363313E+001, 2.8994670E+001, 1.8642409E+001
