s,C,C,C,C,C,C,C,C,C,C,C,C
 8.5063101E+001, 6.3897237E+001, 3.7457175E+001, 2.3699705E+001, 1.4478083E+001, 9.7058336E+001, 5.8473829E+001, 3.7335555E+001, 2.4158709E+001, 7.8084645E+001, 4.6240618E+001, 2.9339593E+001, 1.8452990E+001
 8.5262312E+001, 6.3985609E+001, 3.7528992E+001, 2.3671983E+001, 1.4490475E+001, 9.7103393E+001, 5.8514312E+001, 3.7352036E+001, 2.4153289E+001, 7.8167130E+001, 4.6303146E+001, 2.9355508E+001, 1.8448158E+001
 8.5461523E+001, 6.3985609E+001, 3.7528992E+001, 2.3671983E+001, 1.4490475E+001, 9.7103393E+001, 5.8514312E+001, 3.7352036E+001, 2.4153289E+001, 7.8167130E+001, 4.6303146E+001, 2.9355508E+001, 1.8448158E+001
 8.5660734E+001, 6.4043071E+001, 3.7587089E+001, 2.3605909E+001, 1.4516477E+001, 9.7142110E+001, 5.8553244E+001, 3.7358341E+001, 2.4151941E+001, 7.8234226E+001, 4.6360634E+001, 2.9344893E+001, 1.8452928E+001
 8.5859945E+001, 6.4043071E+001, 3.7587089E+001, 2.3605909E+001, 1.4516477E+001, 9.7142110E+001, 5.8553244E+001, 3.7358341E+001, 2.4151941E+001, 7.8234226E+001, 4.6360634E+001, 2.9344893E+001, 1.8452928E+001
 8.6059156E+001, 6.4078402E+001, 3.7620750E+001, 2.3519323E+001, 1.4553292E+001, 9.7179671E+001, 5.8584844E+001, 3.7355934E+001, 2.4154844E+001, 7.8287749E+001, 4.6405700E+001, 2.9314143E+001, 1.8466636E+001
 8.6258367E+001, 6.4078402E+001, 3.7620750E+001, 2.3519323E+001, 1.4553292E+001, 9.7179671E+001, 5.8584844E+001, 3.7355934E+001, 2.4154844E+001, 7.8287749E+001, 4.6405700E+001, 2.9314143E+001, 1.8466636E+001
 8.6457578E+001, 6.4102179E+001, 3.7618841E+001, 2.3433138E+001, 1.4597562E+001, 9.7212820E+001, 5.8606718E+001, 3.7350597E+001, 2.4161307E+001, 7.8331073E+001, 4.6430510E+001, 2.9273349E+001, 1.8487964E+001
 8.6656789E+001, 6.4102179E+001, 3.7618841E+001, 2.3433138E+001, 1.4597562E+001, 9.7212820E+001, 5.8606718E+001, 3.7350597E+001, 2.4161307E+001, 7.8331073E+001, 4.6430510E+001, 2.9273349E+001, 1.8487964E+001
 8.6856000E+001, 6.4121131E+001, 3.7581975E+001, 2.3366761E+001, 1.4642732E+001, 9.7245728E+001, 5.8618081E+001, 3.7345481E+001, 2.4169597E+001, 7.8367111E+001, 4.6432589E+001, 2.9233824E+001, 1.8513652E+001
 8.7055211E+001, 6.4121131E+001, 3.7581975E+001, 2.3366761E+001, 1.4642732E+001, 9.7245728E+001, 5.8618081E+001, 3.7345481E+001, 2.4169597E+001, 7.8367111E+001, 4.6432589E+001, 2.9233824E+001, 1.8513652E+001
 8.7254422E+001, 6.4165938E+001, 3.7517994E+001, 2.3327225E+001, 1.4680902E+001, 9.7289283E+001, 5.8619791E+001, 3.7342635E+001, 2.4177848E+001, 7.8401916E+001, 4.6413505E+001, 2.9202230E+001, 1.8539269E+001
 8.7453633E+001, 6.4165938E+001, 3.7517994E+001, 2.3327225E+001, 1.4680902E+001, 9.7289283E+001, 5.8619791E+001, 3.7342635E+001, 2.4177848E+001, 7.8401916E+001, 4.6413505E+001, 2.9202230E+001, 1.8539269E+001
 8.7652844E+001, 6.4247949E+001, 3.7439087E+001, 2.3314055E+001, 1.4707828E+001, 9.7349515E+001, 5.8613908E+001, 3.7342987E+001, 2.4185353E+001, 7.8455463E+001, 4.6378160E+001, 2.9181809E+001, 1.8561623E+001
 8.7852055E+001, 6.4247949E+001, 3.7439087E+001, 2.3314055E+001, 1.4707828E+001, 9.7349515E+001, 5.8613908E+001, 3.7342987E+001, 2.4185353E+001, 7.8455463E+001, 4.6378160E+001, 2.9181809E+001, 1.8561623E+001
 8.8051266E+001, 6.4359853E+001, 3.7357619E+001, 2.3321005E+001, 1.4724054E+001, 9.7418448E+001, 5.8602768E+001, 3.7346126E+001, 2.4191903E+001, 7.8538607E+001, 4.6332919E+001, 2.9172360E+001, 1.8579637E+001
 8.8250477E+001, 6.4359853E+001, 3.7357619E+001, 2.3321005E+001, 1.4724054E+001, 9.7418448E+001, 5.8602768E+001, 3.7346126E+001, 2.4191903E+001, 7.8538607E+001, 4.6332919E+001, 2.9172360E+001, 1.8579637E+001
 8.8449688E+001, 6.4462319E+001, 3.7279043E+001, 2.3340933E+001, 1.4732641E+001, 9.7476965E+001, 5.8586587E+001, 3.7351970E+001, 2.4197787E+001, 7.8622365E+001, 4.6281854E+001, 2.9172193E+001, 1.8593671E+001
 8.8648899E+001, 6.4462319E+001, 3.7279043E+001, 2.3340933E+001, 1.4732641E+001, 9.7476965E+001, 5.8586587E+001, 3.7351970E+001, 2.4197787E+001, 7.8622365E+001, 4.6281854E+001, 2.9172193E+001, 1.8593671E+001
 8.8848110E+001, 6.4490481E+001, 3.7207064E+001, 2.3369628E+001, 1.4738604E+001, 9.7512531E+001, 5.8567955E+001, 3.7360601E+001, 2.4203932E+001, 7.8671390E+001, 4.6234685E+001, 2.9180050E+001, 1.8605486E+001
 8.9047321E+001, 6.4490481E+001, 3.7207064E+001, 2.3369628E+001, 1.4738604E+001, 9.7512531E+001, 5.8567955E+001, 3.7360601E+001, 2.4203932E+001, 7.8671390E+001, 4.6234685E+001, 2.9180050E+001, 1.8605486E+001
 8.9246532E+001, 6.4432537E+001, 3.7151702E+001, 2.3405065E+001, 1.4745507E+001, 9.7526593E+001, 5.8550844E+001, 3.7372184E+001, 2.4210404E+001, 7.8672575E+001, 4.6197315E+001, 2.9195121E+001, 1.8616659E+001
 8.9445743E+001, 6.4432537E+001, 3.7151702E+001, 2.3405065E+001, 1.4745507E+001, 9.7526593E+001, 5.8550844E+001, 3.7372184E+001, 2.4210404E+001, 7.8672575E+001, 4.6197315E+001, 2.9195121E+001, 1.8616659E+001
 8.9644954E+001, 6.4331110E+001, 3.7130647E+001, 2.3442227E+001, 1.4755460E+001, 9.7530044E+001, 5.8542361E+001, 3.7384827E+001, 2.4217938E+001, 7.8639896E+001, 4.6173781E+001, 2.9214791E+001, 1.8628441E+001
 8.9844165E+001, 6.4331110E+001, 3.7130647E+001, 2.3442227E+001, 1.4755460E+001, 9.7530044E+001, 5.8542361E+001, 3.7384827E+001, 2.4217938E+001, 7.8639896E+001, 4.6173781E+001, 2.9214791E+001, 1.8628441E+001
 9.0043376E+001, 6.4253584E+001, 3.7150625E+001, 2.3464455E+001, 1.4768407E+001, 9.7530110E+001, 5.8542285E+001, 3.7392586E+001, 2.4225934E+001, 7.8595767E+001, 4.6164848E+001, 2.9230220E+001, 1.8641197E+001
 9.0242587E+001, 6.4253584E+001, 3.7150625E+001, 2.3464455E+001, 1.4768407E+001, 9.7530110E+001, 5.8542285E+001, 3.7392586E+001, 2.4225934E+001, 7.8595767E+001, 4.6164848E+001, 2.9230220E+001, 1.8641197E+001
 9.0441798E+001, 6.4205838E+001, 3.7211489E+001, 2.3453506E+001, 1.4780612E+001, 9.7524348E+001, 5.8555365E+001, 3.7391693E+001, 2.4233505E+001, 7.8548992E+001, 4.6175414E+001, 2.9230609E+001, 1.8653439E+001
 9.0641009E+001, 6.4205838E+001, 3.7211489E+001, 2.3453506E+001, 1.4780612E+001, 9.7524348E+001, 5.8555365E+001, 3.7391693E+001, 2.4233505E+001, 7.8548992E+001, 4.6175414E+001, 2.9230609E+001, 1.8653439E+001
 9.0840220E+001, 6.4116953E+001, 3.7319776E+001, 2.3408531E+001, 1.4789034E+001, 9.7493465E+001, 5.8584928E+001, 3.7382968E+001, 2.4240219E+001, 7.8489872E+001, 4.6219269E+001, 2.9212565E+001, 1.8663715E+001
 9.1039431E+001, 6.4116953E+001, 3.7319776E+001, 2.3408531E+001, 1.4789034E+001, 9.7493465E+001, 5.8584928E+001, 3.7382968E+001, 2.4240219E+001, 7.8489872E+001, 4.6219269E+001, 2.9212565E+001, 1.8663715E+001
 9.1238642E+001, 6.3950182E+001, 3.7453925E+001, 2.3345347E+001, 1.4791374E+001, 9.7437043E+001, 5.8621577E+001, 3.7369770E+001, 2.4245235E+001, 7.8396138E+001, 4.6288319E+001, 2.9181132E+001, 1.8670642E+001
 9.1437853E+001, 6.3950182E+001, 3.7453925E+001, 2.3345347E+001, 1.4791374E+001, 9.7437043E+001, 5.8621577E+001, 3.7369770E+001, 2.4245235E+001, 7.8396138E+001, 4.6288319E+001, 2.9181132E+001, 1.8670642E+001
 9.1637064E+001, 6.3755934E+001, 3.7574678E+001, 2.3275562E+001, 1.4788380E+001, 9.7375554E+001, 5.8658375E+001, 3.7351614E+001, 2.4249253E+001, 7.8275003E+001, 4.6363089E+001, 2.9140863E+001, 1.8674167E+001
 9.1836275E+001, 6.3755934E+001, 3.7574678E+001, 2.3275562E+001, 1.4788380E+001, 9.7375554E+001, 5.8658375E+001, 3.7351614E+001, 2.4249253E+001, 7.8275003E+001, 4.6363089E+001, 2.9140863E+001, 1.8674167E+001
 9.2035486E+001, 6.3605026E+001, 3.7646634E+001, 2.3197240E+001, 1.4786382E+001, 9.7320597E+001, 5.8689622E+001, 3.7326851E+001, 2.4254005E+001, 7.8161289E+001, 4.6427769E+001, 2.9090962E+001, 1.8677086E+001
 9.2234697E+001, 6.3605026E+001, 3.7646634E+001, 2.3197240E+001, 1.4786382E+001, 9.7320597E+001, 5.8689622E+001, 3.7326851E+001, 2.4254005E+001, 7.8161289E+001, 4.6427769E+001, 2.9090962E+001, 1.8677086E+001
 9.2433908E+001, 6.3525222E+001, 3.7657680E+001, 2.3108320E+001, 1.4792210E+001, 9.7277429E+001, 5.8709632E+001, 3.7295784E+001, 2.4260758E+001, 7.8075530E+001, 4.6469379E+001, 2.9034479E+001, 1.8682930E+001
 9.2633119E+001, 6.3525222E+001, 3.7657680E+001, 2.3108320E+001, 1.4792210E+001, 9.7277429E+001, 5.8709632E+001, 3.7295784E+001, 2.4260758E+001, 7.8075530E+001, 4.6469379E+001, 2.9034479E+001, 1.8682930E+001
 9.2832330E+001, 6.3512102E+001, 3.7625883E+001, 2.3022422E+001, 1.4808179E+001, 9.7247268E+001, 5.8715061E+001, 3.7261311E+001, 2.4269725E+001, 7.8024445E+001, 4.6479139E+001, 2.8974580E+001, 1.8693561E+001
 9.3031541E+001, 6.3512102E+001, 3.7625883E+001, 2.3022422E+001, 1.4808179E+001, 9.7247268E+001, 5.8715061E+001, 3.7261311E+001, 2.4269725E+001, 7.8024445E+001, 4.6479139E+001, 2.8974580E+001, 1.8693561E+001
 9.3230752E+001, 6.3549044E+001, 3.7558093E+001, 2.2954087E+001, 1.4831765E+001, 9.7230339E+001, 5.8707857E+001, 3.7232572E+001, 2.4280374E+001, 7.8006775E+001, 4.6457302E+001, 2.8915597E+001, 1.8708618E+001
 9.3429963E+001, 6.3549044E+001, 3.7558093E+001, 2.2954087E+001, 1.4831765E+001, 9.7230339E+001, 5.8707857E+001, 3.7232572E+001, 2.4280374E+001, 7.8006775E+001, 4.6457302E+001, 2.8915597E+001, 1.8708618E+001
 9.3629174E+001, 6.3627410E+001, 3.7461454E+001, 2.2909386E+001, 1.4850333E+001, 9.7229816E+001, 5.8691266E+001, 3.7207633E+001, 2.4288174E+001, 7.8022171E+001, 4.6411836E+001, 2.8866461E+001, 1.8722450E+001
 9.3828385E+001, 6.3627410E+001, 3.7461454E+001, 2.2909386E+001, 1.4850333E+001, 9.7229816E+001, 5.8691266E+001, 3.7207633E+001, 2.4288174E+001, 7.8022171E+001, 4.6411836E+001, 2.8866461E+001, 1.8722450E+001
 9.4027596E+001, 6.3719275E+001, 3.7353506E+001, 2.2897451E+001, 1.4849736E+001, 9.7233399E+001, 5.8667018E+001, 3.7190332E+001, 2.4291144E+001, 7.8058084E+001, 4.6350863E+001, 2.8834417E+001, 1.8727658E+001
 9.4226807E+001, 6.3719275E+001, 3.7353506E+001, 2.2897451E+001, 1.4849736E+001, 9.7233399E+001, 5.8667018E+001, 3.7190332E+001, 2.4291144E+001, 7.8058084E+001, 4.6350863E+001, 2.8834417E+001, 1.8727658E+001
 9.4426018E+001, 6.3786252E+001, 3.7239691E+001, 2.2928892E+001, 1.4832020E+001, 9.7235559E+001, 5.8634244E+001, 3.7181482E+001, 2.4291158E+001, 7.8093582E+001, 4.6283792E+001, 2.8827527E+001, 1.8723733E+001
 9.4625230E+001, 6.3786252E+001, 3.7239691E+001, 2.2928892E+001, 1.4832020E+001, 9.7235559E+001, 5.8634244E+001, 3.7181482E+001, 2.4291158E+001, 7.8093582E+001, 4.6283792E+001, 2.8827527E+001, 1.8723733E+001
 9.4824441E+001, 6.3820311E+001, 3.7129348E+001, 2.2996746E+001, 1.4810329E+001, 9.7235593E+001, 5.8598434E+001, 3.7185092E+001, 2.4290814E+001, 7.8119910E+001, 4.6215671E+001, 2.8848532E+001, 1.8715747E+001
 9.5023652E+001, 6.3820311E+001, 3.7129348E+001, 2.2996746E+001, 1.4810329E+001, 9.7235593E+001, 5.8598434E+001, 3.7185092E+001, 2.4290814E+001, 7.8119910E+001, 4.6215671E+001, 2.8848532E+001, 1.8715747E+001
 9.5222863E+001, 6.3820868E+001, 3.7039584E+001, 2.3078536E+001, 1.4797955E+001, 9.7229095E+001, 5.8563760E+001, 3.7194418E+001, 2.4292634E+001, 7.8131514E+001, 4.6149857E+001, 2.8884258E+001, 1.8710012E+001
 9.5422074E+001, 6.3820868E+001, 3.7039584E+001, 2.3078536E+001, 1.4797955E+001, 9.7229095E+001, 5.8563760E+001, 3.7194418E+001, 2.4292634E+001, 7.8131514E+001, 4.6149857E+001, 2.8884258E+001, 1.8710012E+001
 9.5621285E+001, 6.3797148E+001, 3.6959063E+001, 2.3147227E+001, 1.4806514E+001, 9.7219875E+001, 5.8529486E+001, 3.7201507E+001, 2.4299770E+001, 7.8128878E+001, 4.6083606E+001, 2.8918131E+001, 1.8713246E+001
 9.5820496E+001, 6.3797148E+001, 3.6959063E+001, 2.3147227E+001, 1.4806514E+001, 9.7219875E+001, 5.8529486E+001, 3.7201507E+001, 2.4299770E+001, 7.8128878E+001, 4.6083606E+001, 2.8918131E+001, 1.8713246E+001
 9.6019707E+001, 6.3773569E+001, 3.6886346E+001, 2.3179428E+001, 1.4839920E+001, 9.7212667E+001, 5.8496818E+001, 3.7202683E+001, 2.4312439E+001, 7.8122131E+001, 4.6018552E+001, 2.8940443E+001, 1.8729246E+001
 9.6218918E+001, 6.3773569E+001, 3.6886346E+001, 2.3179428E+001, 1.4839920E+001, 9.7212667E+001, 5.8496818E+001, 3.7202683E+001, 2.4312439E+001, 7.8122131E+001, 4.6018552E+001, 2.8940443E+001, 1.8729246E+001
 9.6418129E+001, 6.3713571E+001, 3.6853318E+001, 2.3175932E+001, 1.4893157E+001, 9.7181913E+001, 5.8474876E+001, 3.7199164E+001, 2.4330333E+001, 7.8092566E+001, 4.5972427E+001, 2.8951309E+001, 1.8757557E+001
 9.6617340E+001, 6.3713571E+001, 3.6853318E+001, 2.3175932E+001, 1.4893157E+001, 9.7181913E+001, 5.8474876E+001, 3.7199164E+001, 2.4330333E+001, 7.8092566E+001, 4.5972427E+001, 2.8951309E+001, 1.8757557E+001
 9.6816551E+001, 6.3548076E+001, 3.6875179E+001, 2.3155548E+001, 1.4957935E+001, 9.7125860E+001, 5.8459594E+001, 3.7194551E+001, 2.4352071E+001, 7.8002445E+001, 4.5956349E+001, 2.8955679E+001, 1.8795492E+001
 9.7015762E+001, 6.3548076E+001, 3.6875179E+001, 2.3155548E+001, 1.4957935E+001, 9.7125860E+001, 5.8459594E+001, 3.7194551E+001, 2.4352071E+001, 7.8002445E+001, 4.5956349E+001, 2.8955679E+001, 1.8795492E+001
 9.7214973E+001, 6.3307212E+001, 3.6918848E+001, 2.3139349E+001, 1.5018989E+001, 9.7041997E+001, 5.8445573E+001, 3.7192142E+001, 2.4373332E+001, 7.7850151E+001, 4.5958026E+001, 2.8957920E+001, 1.8835970E+001
 9.7414184E+001, 6.3307212E+001, 3.6918848E+001, 2.3139349E+001, 1.5018989E+001, 9.7041997E+001, 5.8445573E+001, 3.7192142E+001, 2.4373332E+001, 7.7850151E+001, 4.5958026E+001, 2.8957920E+001, 1.8835970E+001
 9.7613395E+001, 6.3092494E+001, 3.6918079E+001, 2.3139372E+001, 1.5057039E+001, 9.6965195E+001, 5.8423709E+001, 3.7193424E+001, 2.4389551E+001, 7.7694988E+001, 4.5945358E+001, 2.8960832E+001, 1.8868627E+001
 9.7812606E+001, 6.3092494E+001, 3.6918079E+001, 2.3139372E+001, 1.5057039E+001, 9.6965195E+001, 5.8423709E+001, 3.7193424E+001, 2.4389551E+001, 7.7694988E+001, 4.5945358E+001, 2.8960832E+001, 1.8868627E+001
 9.8011817E+001, 6.2974186E+001, 3.6872016E+001, 2.3157937E+001, 1.5064818E+001, 9.6908307E+001, 5.8399337E+001, 3.7198993E+001, 2.4400406E+001, 7.7587232E+001, 4.5913551E+001, 2.8968099E+001, 1.8887598E+001
 9.8211028E+001, 6.2974186E+001, 3.6872016E+001, 2.3157937E+001, 1.5064818E+001, 9.6908307E+001, 5.8399337E+001, 3.7198993E+001, 2.4400406E+001, 7.7587232E+001, 4.5913551E+001, 2.8968099E+001, 1.8887598E+001
 9.8410239E+001, 6.2975842E+001, 3.6837713E+001, 2.3194116E+001, 1.5052100E+001, 9.6879760E+001, 5.8382546E+001, 3.7209694E+001, 2.4408079E+001, 7.7538030E+001, 4.5886351E+001, 2.8985661E+001, 1.8894958E+001
 9.8609450E+001, 6.2975842E+001, 3.6837713E+001, 2.3194116E+001, 1.5052100E+001, 9.6879760E+001, 5.8382546E+001, 3.7209694E+001, 2.4408079E+001, 7.7538030E+001, 4.5886351E+001, 2.8985661E+001, 1.8894958E+001
 9.8808661E+001, 6.3083631E+001, 3.6848954E+001, 2.3246663E+001, 1.5032412E+001, 9.6878516E+001, 5.8378534E+001, 3.7226024E+001, 2.4414019E+001, 7.7542339E+001, 4.5880814E+001, 2.9014490E+001, 1.8895613E+001
 9.9007872E+001, 6.3083631E+001, 3.6848954E+001, 2.3246663E+001, 1.5032412E+001, 9.6878516E+001, 5.8378534E+001, 3.7226024E+001, 2.4414019E+001, 7.7542339E+001, 4.5880814E+001, 2.9014490E+001, 1.8895613E+001
 9.9207083E+001, 6.3252186E+001, 3.6904408E+001, 2.3310569E+001, 1.5014300E+001, 9.6896834E+001, 5.8377817E+001, 3.7246733E+001, 2.4419224E+001, 7.7588292E+001, 4.5900120E+001, 2.9053034E+001, 1.8893451E+001
 9.9406294E+001, 6.3252186E+001, 3.6904408E+001, 2.3310569E+001, 1.5014300E+001, 9.6896834E+001, 5.8377817E+001, 3.7246733E+001, 2.4419224E+001, 7.7588292E+001, 4.5900120E+001, 2.9053034E+001, 1.8893451E+001
 9.9605505E+001, 6.3408267E+001, 3.6998513E+001, 2.3370818E+001, 1.4998380E+001, 9.6923196E+001, 5.8393391E+001, 3.7266991E+001, 2.4422717E+001, 7.7663044E+001, 4.5945348E+001, 2.9094135E+001, 1.8889386E+001
 9.9804716E+001, 6.3408267E+001, 3.6998513E+001, 2.3370818E+001, 1.4998380E+001, 9.6923196E+001, 5.8393391E+001, 3.7266991E+001, 2.4422717E+001, 7.7663044E+001, 4.5945348E+001, 2.9094135E+001, 1.8889386E+001
 1.0000000E+002, 6.3535596E+001, 3.7115787E+001, 2.3409081E+001, 1.4980377E+001, 9.6949035E+001, 5.8417154E+001, 3.7282831E+001, 2.4423718E+001, 7.7751404E+001, 4.6011185E+001, 2.9127599E+001, 1.8882035E+001
