s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,Pa
 2.7500054E+003, 1.4924170E-001, 9.0939665E-001,-1.3596473E+000, 1.6906532E-001, 2.3678941E-011,-4.7023147E-014, 1.5837834E-001,-2.1176422E-003, 2.6434735E-002,-5.4218024E-006, 1.0290485E-005, 5.9889366E-006, 2.4757030E-010,-2.9537955E-001
 2.7600027E+003, 1.4898251E-001, 9.0774505E-001,-1.3621356E+000, 1.6820466E-001, 2.9547255E-011,-4.7144501E-014, 1.5688757E-001,-8.4585611E-003, 1.9684209E-002,-5.3736148E-006, 1.0286448E-005, 5.9357084E-006, 2.4710691E-010,-2.9537955E-001
 2.7700105E+003, 1.4892452E-001, 9.0745220E-001,-1.3456602E+000, 1.6792896E-001, 3.6580046E-011,-4.6728774E-014, 1.5316937E-001, 4.1638395E-003, 3.1814844E-002,-5.3697861E-006, 1.0283823E-005, 5.9314792E-006, 2.4694415E-010,-2.9537955E-001
 2.7800134E+003, 1.4886764E-001, 9.0796729E-001,-1.3576851E+000, 1.6815621E-001, 2.6805343E-011,-4.7107977E-014, 1.5909522E-001,-1.6796957E-003, 2.6401263E-002,-5.3591027E-006, 1.0282477E-005, 5.9196783E-006, 2.4672412E-010,-2.9537955E-001
 2.7900161E+003, 1.4862017E-001, 9.0865677E-001,-1.3586517E+000, 1.6800213E-001, 2.3873082E-011,-4.7144505E-014, 1.6093787E-001,-4.8273619E-004, 2.7565254E-002,-5.3280156E-006, 1.0273189E-005, 5.8853394E-006, 2.4624436E-010,-2.9537955E-001
 2.8000176E+003, 1.4870691E-001, 9.0843760E-001,-1.3490451E+000, 1.6830259E-001, 1.8863569E-011,-4.6864534E-014, 1.5902420E-001, 7.2760487E-003, 3.5426230E-002,-5.3830646E-006, 1.0260712E-005, 5.9461467E-006, 2.4576068E-010,-2.9537955E-001
 2.8100212E+003, 1.4844148E-001, 9.0726310E-001,-1.3625747E+000, 1.6757230E-001, 1.4763595E-011,-4.7051116E-014, 1.6435027E-001,-2.8627651E-003, 2.5052438E-002,-5.3628340E-006, 1.0245941E-005, 5.9237999E-006, 2.4523109E-010,-2.9537955E-001
 2.8200107E+003, 1.4816183E-001, 9.0858184E-001,-1.3538860E+000, 1.6791228E-001, 1.2745967E-011,-4.6942416E-014, 1.5561426E-001,-1.6227365E-003, 2.6384265E-002,-5.3270885E-006, 1.0236268E-005, 5.8843153E-006, 2.4474573E-010,-2.9537955E-001
 2.8300225E+003, 1.4813977E-001, 9.1025733E-001,-1.3591935E+000, 1.6771658E-001, 1.4069905E-011,-4.7144532E-014, 1.5420874E-001,-7.0647177E-003, 2.1128964E-002,-5.3370973E-006, 1.0231339E-005, 5.8953710E-006, 2.4430291E-010,-2.9537955E-001
 2.8400000E+003, 1.4812861E-001, 9.0760006E-001,-1.3486627E+000, 1.6784134E-001, 1.4498759E-011,-4.7144498E-014, 1.5839610E-001, 5.5142317E-003, 3.3303422E-002,-5.3270636E-006, 1.0232982E-005, 5.8842878E-006, 2.4401687E-010,-2.9537955E-001
 2.8500046E+003, 1.4763334E-001, 9.0967262E-001,-1.3595809E+000, 1.6732832E-001, 1.3425709E-011,-4.7064172E-014, 1.6050722E-001,-1.8910292E-003, 2.5560652E-002,-5.2591160E-006, 1.0217701E-005, 5.8092327E-006, 2.4368941E-010,-2.9537955E-001
 2.8600198E+003, 1.4732189E-001, 9.0765472E-001,-1.3467237E+000, 1.6664882E-001, 1.0372407E-011,-4.7114091E-014, 1.5766011E-001, 5.4008000E-003, 3.2561790E-002,-5.2111451E-006, 1.0210270E-005, 5.7562440E-006, 2.4338591E-010,-2.9537955E-001
 2.8700073E+003, 1.4735796E-001, 9.0811925E-001,-1.3512030E+000, 1.6650921E-001, 9.3244284E-012,-4.7065989E-014, 1.5467371E-001,-2.0990378E-003, 2.5457162E-002,-5.2234880E-006, 1.0208571E-005, 5.7698780E-006, 2.4300560E-010,-2.9537955E-001
 2.8800200E+003, 1.4707000E-001, 9.0798766E-001,-1.3503322E+000, 1.6612668E-001, 8.7355312E-012,-4.7002253E-014, 1.5631081E-001,-2.1415569E-005, 2.7162964E-002,-5.1759642E-006, 1.0202567E-005, 5.7173830E-006, 2.4266812E-010,-2.9537955E-001
 2.8900222E+003, 1.4700931E-001, 9.0845261E-001,-1.3556356E+000, 1.6634909E-001, 9.0963263E-012,-4.7144567E-014, 1.5955747E-001,-1.9210813E-003, 2.5732869E-002,-5.1810584E-006, 1.0196409E-005, 5.7230101E-006, 2.4238477E-010,-2.9537955E-001
 2.9000171E+003, 1.4671923E-001, 9.0980279E-001,-1.3549902E+000, 1.6699429E-001, 4.1627479E-012,-4.7144600E-014, 1.5517418E-001,-3.0056612E-003, 2.3700254E-002,-5.1368534E-006, 1.0187481E-005, 5.6741812E-006, 2.4203249E-010,-2.9537955E-001
 2.9100110E+003, 1.4697089E-001, 9.0784179E-001,-1.3419357E+000, 1.6662683E-001, 1.9788663E-011,-4.6968779E-014, 1.5575999E-001, 7.6279798E-003, 3.5263788E-002,-5.2069022E-006, 1.0183132E-005, 5.7515572E-006, 2.4176972E-010,-2.9537955E-001
 2.9200181E+003, 1.4668544E-001, 9.0691141E-001,-1.3570265E+000, 1.6532370E-001, 1.6913659E-011,-4.6843829E-014, 1.6228867E-001,-3.5244241E-003, 2.4182679E-002,-5.1734188E-006, 1.0171555E-005, 5.7145714E-006, 2.4175288E-010,-2.9537955E-001
 2.9300107E+003, 1.4621550E-001, 9.0935381E-001,-1.3496369E+000, 1.6584297E-001, 1.6314141E-011,-4.7144621E-014, 1.5342600E-001,-2.0265408E-003, 2.5201357E-002,-5.0894706E-006, 1.0164438E-005, 5.6218420E-006, 2.4151435E-010,-2.9537955E-001
 2.9400227E+003, 1.4609061E-001, 9.0865418E-001,-1.3579164E+000, 1.6595686E-001, 1.2116989E-011,-4.7093409E-014, 1.6042604E-001,-3.3262242E-003, 2.3211261E-002,-5.0838093E-006, 1.0156671E-005, 5.6155885E-006, 2.4122226E-010,-2.9537955E-001
 2.9500024E+003, 1.4626151E-001, 9.0790320E-001,-1.3456975E+000, 1.6633432E-001, 1.8103131E-011,-4.6495445E-014, 1.5689587E-001, 4.7028318E-003, 3.1697450E-002,-5.1383857E-006, 1.0149099E-005, 5.6758738E-006, 2.4087528E-010,-2.9537955E-001
 2.9600098E+003, 1.4608822E-001, 9.0835671E-001,-1.3513787E+000, 1.6508834E-001, 2.1716540E-011,-4.6949958E-014, 1.5672567E-001,-2.2558856E-003, 2.4880262E-002,-5.1134911E-006, 1.0144678E-005, 5.6483751E-006, 2.4068774E-010,-2.9537955E-001
 2.9700056E+003, 1.4576693E-001, 9.0833062E-001,-1.3481723E+000, 1.6571753E-001, 2.1298797E-011,-4.7144625E-014, 1.5413055E-001,-1.1873702E-003, 2.5773295E-002,-5.0626130E-006, 1.0138630E-005, 5.5921750E-006, 2.4049475E-010,-2.9537955E-001
 2.9800132E+003, 1.4586726E-001, 9.0809247E-001,-1.3459242E+000, 1.6519807E-001, 2.2349685E-011,-4.7144609E-014, 1.5772569E-001, 4.1053290E-003, 3.0959278E-002,-5.1002609E-006, 1.0131627E-005, 5.6337610E-006, 2.4025879E-010,-2.9537955E-001
 2.9900198E+003, 1.4575457E-001, 9.0735048E-001,-1.3489548E+000, 1.6409426E-001, 1.9188590E-011,-4.7144612E-014, 1.5500807E-001,-3.5825271E-003, 2.3252583E-002,-5.0775094E-006, 1.0130009E-005, 5.6086296E-006, 2.3997570E-010,-2.9537955E-001
 3.0000081E+003, 1.4561709E-001, 9.0668090E-001,-1.3465410E+000, 1.6437491E-001, 2.0685331E-011,-4.6847114E-014, 1.5697638E-001, 3.3155947E-004, 2.7108276E-002,-5.0686953E-006, 1.0121926E-005, 5.5988936E-006, 2.3960392E-010,-2.9537955E-001
 3.0100200E+003, 1.4507564E-001, 9.0956056E-001,-1.3411007E+000, 1.6471833E-001, 2.0949305E-011,-4.7068666E-014, 1.5636778E-001, 8.3386784E-003, 3.4621580E-002,-4.9861024E-006, 1.0109337E-005, 5.5076612E-006, 2.3935100E-010,-2.9537955E-001
 3.0200078E+003, 1.4495229E-001, 9.0610604E-001,-1.3477315E+000, 1.6366955E-001, 1.9658929E-011,-4.6918499E-014, 1.5642193E-001,-2.6046527E-003, 2.3418314E-002,-4.9651355E-006, 1.0107683E-005, 5.4845012E-006, 2.3903771E-010,-2.9537955E-001
 3.0300120E+003, 1.4499424E-001, 9.0778296E-001,-1.3543238E+000, 1.6420491E-001, 1.5100954E-011,-4.6778569E-014, 1.5677365E-001,-6.8861295E-003, 1.9431972E-002,-4.9882827E-006, 1.0099904E-005, 5.5100696E-006, 2.3865887E-010,-2.9537955E-001
 3.0400127E+003, 1.4468955E-001, 9.1071898E-001,-1.3518897E+000, 1.6438742E-001, 7.6804633E-012,-4.7129509E-014, 1.6019637E-001, 2.0912830E-003, 2.8102611E-002,-4.9652743E-006, 1.0085743E-005, 5.4846545E-006, 2.3819362E-010,-2.9537955E-001
 3.0500129E+003, 1.4431739E-001, 9.0817505E-001,-1.3578424E+000, 1.6395936E-001, 4.6102604E-012,-4.7099551E-014, 1.6022279E-001,-6.9979801E-003, 1.8832158E-002,-4.9229837E-006, 1.0069518E-005, 5.4379402E-006, 2.3765749E-010,-2.9537955E-001
 3.0600073E+003, 1.4394561E-001, 9.1016122E-001,-1.3425786E+000, 1.6397801E-001, 3.0193316E-012,-4.7120544E-014, 1.6302433E-001, 1.3256606E-002, 3.8530598E-002,-4.8994850E-006, 1.0046732E-005, 5.4119835E-006, 2.3720116E-010,-2.9537955E-001
 3.0700171E+003, 1.4389299E-001, 9.0889588E-001,-1.3555858E+000, 1.6387789E-001, 1.2271635E-011,-4.7144746E-014, 1.5661550E-001,-8.0319790E-003, 1.7696450E-002,-4.9093701E-006, 1.0040913E-005, 5.4229025E-006, 2.3687828E-010,-2.9537955E-001
 3.0800171E+003, 1.4392391E-001, 9.0981052E-001,-1.3510997E+000, 1.6407643E-001, 6.3791185E-012,-4.7117430E-014, 1.5368768E-001,-5.9765228E-003, 2.0398830E-002,-4.9229188E-006, 1.0037867E-005, 5.4378685E-006, 2.3668470E-010,-2.9537955E-001
 3.0900081E+003, 1.4384118E-001, 9.0994728E-001,-1.3475999E+000, 1.6369207E-001,-1.9527528E-012,-4.7144796E-014, 1.5917586E-001, 3.0261737E-003, 2.9056485E-002,-4.9172161E-006, 1.0032301E-005, 5.4315693E-006, 2.3627261E-010,-2.9537955E-001
 3.1000173E+003, 1.4379211E-001, 9.0840235E-001,-1.3486753E+000, 1.6337911E-001,-9.7825503E-012,-4.6733827E-014, 1.5617665E-001,-2.6109976E-003, 2.3074882E-002,-4.9312986E-006, 1.0023880E-005, 5.4471248E-006, 2.3571424E-010,-2.9537955E-001
 3.1100151E+003, 1.4324010E-001, 9.0908762E-001,-1.3468243E+000, 1.6340983E-001,-9.4416832E-012,-4.6782674E-014, 1.5526993E-001,-1.4688198E-003, 2.4183135E-002,-4.8223506E-006, 1.0017541E-005, 5.3267806E-006, 2.3510723E-010,-2.9537955E-001
 3.1200122E+003, 1.4323260E-001, 9.0784505E-001,-1.3414662E+000, 1.6380688E-001, 5.0972111E-012,-4.7096371E-014, 1.5069674E-001,-2.0195005E-003, 2.4115088E-002,-4.8279521E-006, 1.0016689E-005, 5.3329680E-006, 2.3485025E-010,-2.9537955E-001
 3.1300144E+003, 1.4320900E-001, 9.0949710E-001,-1.3374727E+000, 1.6291505E-001,-1.2433171E-012,-4.7144809E-014, 1.5535835E-001, 8.7410834E-003, 3.3506801E-002,-4.8215217E-006, 1.0016330E-005, 5.3258649E-006, 2.3479163E-010,-2.9537955E-001
 3.1400186E+003, 1.4302810E-001, 9.1010675E-001,-1.3416956E+000, 1.6296200E-001,-4.3792909E-012,-4.7144789E-014, 1.5542020E-001, 4.2774090E-003, 2.9821433E-002,-4.7916425E-006, 1.0011382E-005, 5.2928604E-006, 2.3444111E-010,-2.9537955E-001
 3.1500173E+003, 1.4280321E-001, 9.1059664E-001,-1.3602088E+000, 1.6296917E-001,-6.4216108E-012,-4.6940310E-014, 1.6048410E-001,-9.1434473E-003, 1.6644303E-002,-4.7924196E-006, 9.9941954E-006, 5.2937188E-006, 2.3407553E-010,-2.9537955E-001
 3.1600127E+003, 1.4227285E-001, 9.0945001E-001,-1.3524407E+000, 1.6263321E-001,-1.1660092E-011,-4.7090355E-014, 1.6354972E-001, 5.9865623E-004, 2.5465036E-002,-4.7350238E-006, 9.9721273E-006, 5.2303191E-006, 2.3366544E-010,-2.9537955E-001
 3.1700120E+003, 1.4231932E-001, 9.1286772E-001,-1.3485377E+000, 1.6301094E-001,-4.8157508E-012,-4.7012619E-014, 1.5687825E-001, 1.0211833E-003, 2.6538518E-002,-4.7796822E-006, 9.9580560E-006, 5.2796490E-006, 2.3323273E-010,-2.9537955E-001
 3.1800063E+003, 1.4200317E-001, 9.0758586E-001,-1.3427416E+000, 1.6190506E-001,-8.3111390E-012,-4.6952757E-014, 1.5866570E-001, 2.1685329E-003, 2.7418242E-002,-4.7130330E-006, 9.9578936E-006, 5.2060281E-006, 2.3306058E-010,-2.9537955E-001
 3.1900183E+003, 1.4185223E-001, 9.1039629E-001,-1.3504786E+000, 1.6209885E-001,-1.5535794E-011,-4.6984704E-014, 1.5322737E-001,-7.7631507E-003, 1.7096111E-002,-4.7041789E-006, 9.9475951E-006, 5.1962479E-006, 2.3265909E-010,-2.9537955E-001
 3.2000164E+003, 1.4189667E-001, 9.0978155E-001,-1.3399056E+000, 1.6130282E-001,-1.8256228E-011,-4.7144864E-014, 1.5441356E-001, 3.1566554E-003, 2.7488999E-002,-4.7167349E-006, 9.9477439E-006, 5.2101173E-006, 2.3218209E-010,-2.9537955E-001
 3.2100027E+003, 1.4185687E-001, 9.0936386E-001,-1.3374882E+000, 1.6168843E-001,-2.1590310E-011,-4.7039468E-014, 1.5171785E-001, 2.2755879E-003, 2.7138826E-002,-4.7118304E-006, 9.9454018E-006, 5.2046997E-006, 2.3174064E-010,-2.9537955E-001
 3.2200090E+003, 1.4189755E-001, 9.0949573E-001,-1.3429472E+000, 1.6234096E-001,-2.0525453E-011,-4.6887509E-014, 1.5501731E-001, 7.6251454E-004, 2.5804318E-002,-4.7217847E-006, 9.9452467E-006, 5.2156952E-006, 2.3131671E-010,-2.9537955E-001
 3.2300129E+003, 1.4254974E-001, 9.1323029E-001,-1.3441814E+000, 1.6135959E-001,-1.9113767E-011,-4.7144725E-014, 1.5648187E-001, 3.0301133E-003, 2.9440099E-002,-4.8816007E-006, 9.9394868E-006, 5.3922284E-006, 2.3098470E-010,-2.9537955E-001
 3.2400034E+003, 1.4376329E-001, 9.0429158E-001,-1.3459401E+000, 1.6219027E-001, 1.2504154E-011,-4.7108135E-014, 1.6508339E-001, 1.6756751E-003, 2.9388465E-002,-5.1437671E-006, 9.9417599E-006, 5.6818181E-006, 2.3093331E-010,-2.9537955E-001
 3.2500212E+003, 1.4119584E-001, 9.0788486E-001,-1.3608904E+000, 1.6199167E-001, 3.0173887E-011,-4.7144831E-014, 1.6084736E-001,-1.4514567E-002, 1.1029297E-002,-4.6588045E-006, 9.9106552E-006, 5.1461272E-006, 2.3155447E-010,-2.9537955E-001
 3.2600195E+003, 1.4099662E-001, 9.0941234E-001,-1.3384948E+000, 1.6135139E-001, 2.1214566E-011,-4.7141924E-014, 1.5488076E-001, 3.3142464E-003, 2.8146350E-002,-4.6354987E-006, 9.9032541E-006, 5.1203835E-006, 2.3196479E-010,-2.9537955E-001
 3.2700181E+003, 1.4118757E-001, 9.0852507E-001,-1.3365646E+000, 1.6104334E-001, 7.3828594E-012,-4.6939059E-014, 1.5431686E-001, 3.3963112E-003, 2.8508264E-002,-4.6716780E-006, 9.9054446E-006, 5.1603473E-006, 2.3168199E-010,-2.9537955E-001
 3.2800103E+003, 1.4106333E-001, 9.0829861E-001,-1.3395626E+000, 1.6093193E-001, 3.9567728E-013,-4.6580508E-014, 1.5244650E-001,-1.4816215E-003, 2.3177801E-002,-4.6579372E-006, 9.9005493E-006, 5.1451691E-006, 2.3110435E-010,-2.9537955E-001
 3.2900059E+003, 1.4080737E-001, 9.0856297E-001,-1.3336359E+000, 1.6085800E-001,-4.5422848E-012,-4.7066978E-014, 1.5588838E-001, 7.7319614E-003, 3.2480855E-002,-4.6113558E-006, 9.8974650E-006, 5.0937152E-006, 2.3052411E-010,-2.9537955E-001
 3.3000156E+003, 1.4070989E-001, 9.0919937E-001,-1.3483294E+000, 1.6087309E-001,-1.1050463E-011,-4.6992876E-014, 1.5339250E-001,-8.6308363E-003, 1.5845414E-002,-4.5982147E-006, 9.8928846E-006, 5.0791995E-006, 2.2997953E-010,-2.9537955E-001
 3.3100105E+003, 1.4045152E-001, 9.1134795E-001,-1.3421395E+000, 1.6136311E-001,-1.6387260E-011,-4.7144971E-014, 1.5313331E-001,-5.0111005E-004, 2.4156364E-002,-4.5549722E-006, 9.8877823E-006, 5.0314337E-006, 2.2943862E-010,-2.9537955E-001
 3.3200032E+003, 1.4042721E-001, 9.0844201E-001,-1.3346297E+000, 1.6022590E-001,-2.3492460E-011,-4.7057743E-014, 1.5354413E-001, 3.9210795E-003, 2.8009562E-002,-4.5561956E-006, 9.8869866E-006, 5.0327851E-006, 2.2890421E-010,-2.9537955E-001
 3.3300115E+003, 1.4047677E-001, 9.0736501E-001,-1.3362261E+000, 1.5988363E-001,-3.0355214E-011,-4.6959529E-014, 1.5426612E-001, 1.6293633E-003, 2.5765425E-002,-4.5828381E-006, 9.8789798E-006, 5.0622145E-006, 2.2831468E-010,-2.9537955E-001
 3.3400186E+003, 1.4026286E-001, 9.1141673E-001,-1.3446812E+000, 1.6074597E-001,-3.4520788E-011,-4.6761834E-014, 1.5139404E-001,-5.2141528E-003, 1.9138361E-002,-4.5480788E-006, 9.8743152E-006, 5.0238193E-006, 2.2773463E-010,-2.9537955E-001
 3.3500134E+003, 1.4033638E-001, 9.0868875E-001,-1.3399516E+000, 1.6053517E-001,-3.6598230E-011,-4.7076790E-014, 1.5766158E-001, 2.9304350E-003, 2.7270251E-002,-4.6006038E-006, 9.8630479E-006, 5.0818385E-006, 2.2723486E-010,-2.9537955E-001
 3.3600181E+003, 1.4012885E-001, 9.0968324E-001,-1.3439867E+000, 1.6003848E-001,-4.1389702E-011,-4.7144846E-014, 1.5729133E-001,-1.2522805E-003, 2.3155213E-002,-4.5701713E-006, 9.8550053E-006, 5.0482227E-006, 2.2678440E-010,-2.9537955E-001
 3.3700129E+003, 1.3976600E-001, 9.0986995E-001,-1.3429797E+000, 1.6022236E-001,-4.2496651E-011,-4.6975693E-014, 1.5577605E-001,-2.0917320E-003, 2.2654638E-002,-4.5261909E-006, 9.8433289E-006, 4.9996418E-006, 2.2633758E-010,-2.9537955E-001
 3.3800027E+003, 1.3967546E-001, 9.0983241E-001,-1.3399586E+000, 1.5996419E-001,-4.4749410E-011,-4.7111952E-014, 1.5320624E-001,-1.6150379E-003, 2.2719645E-002,-4.5100452E-006, 9.8407651E-006, 4.9818073E-006, 2.2594150E-010,-2.9537955E-001
 3.3900161E+003, 1.3949320E-001, 9.1024364E-001,-1.3355848E+000, 1.6021118E-001,-4.6310677E-011,-4.7144916E-014, 1.5476965E-001, 4.9352872E-003, 2.9132876E-002,-4.4832126E-006, 9.8361930E-006, 4.9521679E-006, 2.2557025E-010,-2.9537955E-001
 3.4000142E+003, 1.3934900E-001, 9.0965042E-001,-1.3385707E+000, 1.6009353E-001,-4.6008520E-011,-4.7144955E-014, 1.5419922E-001, 6.8295882E-004, 2.4721443E-002,-4.4650929E-006, 9.8307109E-006, 4.9321528E-006, 2.2521821E-010,-2.9537955E-001
 3.4100007E+003, 1.3928435E-001, 9.0855324E-001,-1.3405440E+000, 1.5979950E-001,-4.7344643E-011,-4.7144949E-014, 1.5175253E-001,-5.0660575E-003, 1.8845667E-002,-4.4571048E-006, 9.8285757E-006, 4.9233292E-006, 2.2491569E-010,-2.9537955E-001
 3.4200200E+003, 1.3929502E-001, 9.0972799E-001,-1.3338286E+000, 1.5927103E-001,-5.0363844E-011,-4.7050208E-014, 1.5651710E-001, 6.7126329E-003, 3.0982503E-002,-4.4685327E-006, 9.8248713E-006, 4.9359525E-006, 2.2456604E-010,-2.9537955E-001
 3.4300195E+003, 1.3900425E-001, 9.0778865E-001,-1.3390245E+000, 1.5863835E-001,-4.4577233E-011,-4.6838573E-014, 1.5492370E-001,-2.3351645E-003, 2.1330413E-002,-4.4496531E-006, 9.8093298E-006, 4.9150980E-006, 2.2425365E-010,-2.9537955E-001
 3.4400139E+003, 1.3924025E-001, 9.1034636E-001,-1.3413149E+000, 1.5943692E-001,-4.2025443E-011,-4.6868953E-014, 1.5259925E-001,-4.4448535E-003, 2.0307842E-002,-4.5017285E-006, 9.8070417E-006, 4.9726205E-006, 2.2407537E-010,-2.9537955E-001
 3.4500061E+003, 1.3872171E-001, 9.1037114E-001,-1.3372340E+000, 1.5964963E-001,-4.0742409E-011,-4.6925766E-014, 1.5704130E-001, 4.5362463E-003, 2.8549797E-002,-4.4162499E-006, 9.7977225E-006, 4.8782007E-006, 2.2388691E-010,-2.9537955E-001
 3.4600098E+003, 1.3865350E-001, 9.0961949E-001,-1.3438283E+000, 1.5930631E-001,-3.3681159E-011,-4.6875767E-014, 1.5654147E-001,-3.2606663E-003, 2.0292431E-002,-4.4251758E-006, 9.7885370E-006, 4.8880603E-006, 2.2378416E-010,-2.9537955E-001
 3.4700225E+003, 1.3843029E-001, 9.0932701E-001,-1.3315300E+000, 1.5866248E-001,-3.2187294E-011,-4.7144990E-014, 1.5068580E-001, 2.4192098E-003, 2.5575530E-002,-4.3910991E-006, 9.7823919E-006, 4.8504191E-006, 2.2370331E-010,-2.9537955E-001
 3.4800132E+003, 1.3823325E-001, 9.1015481E-001,-1.3384299E+000, 1.5819885E-001,-3.5240535E-011,-4.7145027E-014, 1.5271174E-001,-2.8699497E-003, 2.0868783E-002,-4.3527802E-006, 9.7805721E-006, 4.8080920E-006, 2.2354362E-010,-2.9537955E-001
 3.4900120E+003, 1.3810973E-001, 9.0767708E-001,-1.3345703E+000, 1.5832535E-001,-4.1757452E-011,-4.7144984E-014, 1.5619413E-001, 2.4261568E-003, 2.5735987E-002,-4.3471175E-006, 9.7727249E-006, 4.8018369E-006, 2.2321403E-010,-2.9537955E-001
 3.5000105E+003, 1.3801388E-001, 9.1008986E-001,-1.3409801E+000, 1.5844331E-001,-4.6389180E-011,-4.7100003E-014, 1.5704128E-001,-5.3168130E-004, 2.2608239E-002,-4.3623761E-006, 9.7589996E-006, 4.8186916E-006, 2.2275744E-010,-2.9537955E-001
 3.5100146E+003, 1.3806358E-001, 9.0971156E-001,-1.3385965E+000, 1.5838143E-001,-4.7591256E-011,-4.6955897E-014, 1.5549631E-001,-6.2185971E-004, 2.3056377E-002,-4.4022867E-006, 9.7487739E-006, 4.8627770E-006, 2.2230071E-010,-2.9537955E-001
 3.5200217E+003, 1.3772062E-001, 9.1041590E-001,-1.3471949E+000, 1.5848750E-001,-4.9917105E-011,-4.7124150E-014, 1.5807448E-001,-6.1890550E-003, 1.7503616E-002,-4.3475974E-006, 9.7399654E-006, 4.8023670E-006, 2.2189960E-010,-2.9537955E-001
 3.5300210E+003, 1.3769711E-001, 9.1119481E-001,-1.3395950E+000, 1.5880057E-001,-5.2881701E-011,-4.7145029E-014, 1.5475098E-001,-5.8779256E-004, 2.2848447E-002,-4.3571904E-006, 9.7346866E-006, 4.8129635E-006, 2.2151796E-010,-2.9537955E-001
 3.5400015E+003, 1.3750888E-001, 9.1090817E-001,-1.3348090E+000, 1.5839663E-001,-5.7076511E-011,-4.7145042E-014, 1.5563283E-001, 3.9763142E-003, 2.7637545E-002,-4.3352439E-006, 9.7272438E-006, 4.7887213E-006, 2.2110321E-010,-2.9537955E-001
 3.5500181E+003, 1.3712469E-001, 9.1197995E-001,-1.3424030E+000, 1.5871052E-001,-5.7830604E-011,-4.6755371E-014, 1.5310548E-001,-4.6191468E-003, 1.8517639E-002,-4.2733413E-006, 9.7183526E-006, 4.7203435E-006, 2.2069082E-010,-2.9537955E-001
 3.5600059E+003, 1.3714416E-001, 9.1030778E-001,-1.3319032E+000, 1.5824518E-001,-5.8484758E-011,-4.7145119E-014, 1.5179930E-001, 2.4916918E-003, 2.5593175E-002,-4.2941611E-006, 9.7127788E-006, 4.7433411E-006, 2.2032318E-010,-2.9537955E-001
 3.5700034E+003, 1.3693941E-001, 9.0812877E-001,-1.3329408E+000, 1.5731141E-001,-5.8141033E-011,-4.6783474E-014, 1.5351607E-001, 9.4794721E-005, 2.2954806E-002,-4.2564375E-006, 9.7108339E-006, 4.7016715E-006, 2.2003375E-010,-2.9537955E-001
 3.5800198E+003, 1.3699567E-001, 9.0886243E-001,-1.3362054E+000, 1.5732157E-001,-6.2464958E-011,-4.7145051E-014, 1.5484280E-001,-9.2977693E-004, 2.1817068E-002,-4.2847595E-006, 9.7036330E-006, 4.7329561E-006, 2.1973022E-010,-2.9537955E-001
 3.5900132E+003, 1.3672169E-001, 9.1271938E-001,-1.3426867E+000, 1.5837228E-001,-6.6971256E-011,-4.7145150E-014, 1.5658141E-001,-1.0434063E-003, 2.1708080E-002,-4.2574858E-006, 9.6914265E-006, 4.7028295E-006, 2.1932586E-010,-2.9537955E-001
 3.6000000E+003, 1.3694184E-001, 9.1140905E-001,-1.3338189E+000, 1.5825093E-001,-6.8174378E-011,-4.6944042E-014, 1.5340464E-001, 2.8739130E-003, 2.6187516E-002,-4.3163768E-006, 9.6873628E-006, 4.7678807E-006, 2.1890790E-010,-2.9537955E-001
