s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 1.4300090E+003, 2.5518911E+002, 5.3114085E+001, 5.1606517E+001, 5.1610515E+001, 5.4395048E+001, 2.9375912E+002, 1.5500787E+002, 1.4569389E+002, 1.3716780E+002, 1.2487650E+002, 9.7246310E+001, 1.5840157E+002, 7.2611426E+001, 7.3872462E+001, 7.8202080E+001, 9.3808495E+001, 1.1353179E+002, 1.7728097E-001, 1.3389382E-001, 1.3035801E+000, 1.2245778E+000, 1.1712515E+000, 1.0385433E+000, 6.8294202E-001, 6.5318565E-001, 6.8514225E-001, 8.8528759E-001, 2.8989696E+002, 3.0318452E+002, 3.2250178E+002, 3.3358570E+002, 3.4349067E+002, 2.3440245E+002, 2.4531923E+002, 2.8729761E+002, 3.4486420E+002, 3.7884332E+002
 1.4400112E+003, 2.4510719E+002, 5.2391907E+001, 5.0534453E+001, 5.0551195E+001, 5.2883439E+001, 2.8460563E+002, 1.5574608E+002, 1.4266123E+002, 1.3391628E+002, 1.2234543E+002, 9.5552935E+001, 1.5577290E+002, 7.1518306E+001, 7.2526973E+001, 7.6711088E+001, 9.3524631E+001, 1.1283979E+002, 1.7509398E-001, 1.2575742E-001, 1.2065991E+000, 1.0680225E+000, 1.0263915E+000, 9.4661172E-001, 6.7583817E-001, 6.5087054E-001, 6.5612893E-001, 7.7501669E-001, 2.8150068E+002, 2.9400115E+002, 3.1225817E+002, 3.2405409E+002, 3.3455086E+002, 2.2624027E+002, 2.3953645E+002, 2.7891344E+002, 3.3506062E+002, 3.6798012E+002
 1.4500026E+003, 2.4069014E+002, 5.1484686E+001, 4.9808973E+001, 4.9746424E+001, 5.1540942E+001, 2.7995168E+002, 1.4893928E+002, 1.3337985E+002, 1.2547128E+002, 1.1565880E+002, 9.1495811E+001, 1.5539281E+002, 7.0628088E+001, 7.1812893E+001, 7.5995208E+001, 9.1668966E+001, 1.1025231E+002, 1.6434271E-001, 1.2568752E-001, 9.4987319E-001, 8.6347370E-001, 8.0904006E-001, 8.0039041E-001, 6.3446161E-001, 6.2235013E-001, 6.4990081E-001, 7.9109587E-001, 2.7333911E+002, 2.8627942E+002, 3.0451409E+002, 3.1771267E+002, 3.2851042E+002, 2.2273460E+002, 2.3902745E+002, 2.7593031E+002, 3.2884631E+002, 3.5575512E+002
 1.4600031E+003, 2.3562735E+002, 5.1088969E+001, 4.9733547E+001, 4.9655977E+001, 5.0221616E+001, 2.7431383E+002, 1.4429077E+002, 1.3312206E+002, 1.2572857E+002, 1.1485639E+002, 8.9649323E+001, 1.4776349E+002, 6.8979554E+001, 7.0362173E+001, 7.4891931E+001, 8.9850883E+001, 1.0780223E+002, 1.6760076E-001, 1.3314626E-001, 1.3394589E+000, 1.3665427E+000, 1.3243304E+000, 1.1176335E+000, 5.9907606E-001, 5.7472145E-001, 5.7731563E-001, 6.5044081E-001, 2.6608758E+002, 2.7557158E+002, 2.9615495E+002, 3.1098422E+002, 3.2104220E+002, 2.0889314E+002, 2.2320763E+002, 2.6362282E+002, 3.1733747E+002, 3.4486004E+002
 1.4700053E+003, 2.3144776E+002, 5.1223118E+001, 5.0646184E+001, 5.0562881E+001, 5.0872090E+001, 2.6690086E+002, 1.4908359E+002, 1.4109937E+002, 1.3344688E+002, 1.2044342E+002, 8.9188057E+001, 1.4448502E+002, 6.7805911E+001, 6.9031315E+001, 7.3193485E+001, 8.5216394E+001, 1.0464628E+002, 1.7410172E-001, 1.4558926E-001, 1.1063545E+000, 1.1312731E+000, 1.0882253E+000, 9.7582898E-001, 5.6095595E-001, 5.4327131E-001, 5.6318503E-001, 6.1528666E-001, 2.6218614E+002, 2.6935562E+002, 2.8754063E+002, 3.0012126E+002, 3.0965436E+002, 2.0034163E+002, 2.1078400E+002, 2.5278155E+002, 3.0992522E+002, 3.4166822E+002
 1.4800001E+003, 2.2617961E+002, 5.0775744E+001, 5.0449699E+001, 5.0432431E+001, 5.0230480E+001, 2.6015454E+002, 1.4517801E+002, 1.3558156E+002, 1.2809021E+002, 1.1798417E+002, 8.8901631E+001, 1.4077103E+002, 6.6601623E+001, 6.7365927E+001, 7.0516527E+001, 8.0460397E+001, 1.0019498E+002, 1.4328016E-001, 1.2152463E-001, 9.8842549E-001, 9.8886141E-001, 9.4163057E-001, 8.7863879E-001, 5.4439345E-001, 5.0919741E-001, 5.0201231E-001, 5.3869949E-001, 2.4997287E+002, 2.6009385E+002, 2.7887290E+002, 2.9188251E+002, 3.0241248E+002, 1.9180116E+002, 2.0530393E+002, 2.5013768E+002, 3.0103007E+002, 3.3402150E+002
 1.4900053E+003, 2.2063703E+002, 5.0261542E+001, 4.9984028E+001, 5.0185392E+001, 5.0599220E+001, 2.5216091E+002, 1.4329584E+002, 1.3291154E+002, 1.2370405E+002, 1.1280205E+002, 8.7500624E+001, 1.4080044E+002, 6.5715814E+001, 6.6177741E+001, 6.8928539E+001, 7.8193119E+001, 1.0068992E+002, 1.4903200E-001, 1.1902014E-001, 1.1498713E+000, 1.0665379E+000, 9.2755034E-001, 8.1302015E-001, 5.4917684E-001, 5.3443161E-001, 5.5140555E-001, 6.5744752E-001, 2.4191997E+002, 2.5272289E+002, 2.7066481E+002, 2.8352974E+002, 2.9395103E+002, 1.9060735E+002, 2.0581464E+002, 2.4300696E+002, 2.9364330E+002, 3.2909492E+002
 1.5000094E+003, 2.1670746E+002, 5.0292158E+001, 4.9849798E+001, 4.9810636E+001, 5.0390401E+001, 2.4684432E+002, 1.4149320E+002, 1.3061140E+002, 1.2059210E+002, 1.0955028E+002, 8.5214422E+001, 1.4215591E+002, 6.5568578E+001, 6.5983569E+001, 6.8791419E+001, 7.9116303E+001, 1.0103236E+002, 1.4965583E-001, 1.0858729E-001, 1.0298942E+000, 9.9002107E-001, 9.4194961E-001, 8.5225156E-001, 5.0946196E-001, 4.9320974E-001, 5.0430074E-001, 5.8768505E-001, 2.3087658E+002, 2.4195729E+002, 2.6200764E+002, 2.7513306E+002, 2.8547399E+002, 1.7989513E+002, 1.9685281E+002, 2.3861882E+002, 2.8424956E+002, 3.1497601E+002
 1.5100031E+003, 2.1404962E+002, 5.0016489E+001, 4.9219332E+001, 4.8985783E+001, 5.0632861E+001, 2.4350854E+002, 1.3953525E+002, 1.2889514E+002, 1.1941410E+002, 1.0755278E+002, 8.7076892E+001, 1.4116502E+002, 6.4924325E+001, 6.5304799E+001, 6.8131193E+001, 7.7270502E+001, 9.7601959E+001, 1.3566305E-001, 1.0128931E-001, 9.7697304E-001, 9.5248225E-001, 9.1796229E-001, 7.8528125E-001, 4.8985145E-001, 4.5703617E-001, 4.6168691E-001, 5.0338090E-001, 2.2747937E+002, 2.3724498E+002, 2.5658813E+002, 2.7075259E+002, 2.8078314E+002, 1.7587704E+002, 1.8982667E+002, 2.3231919E+002, 2.7697916E+002, 3.0696253E+002
 1.5200012E+003, 2.0709184E+002, 4.9347322E+001, 4.8534275E+001, 4.8191894E+001, 5.0824163E+001, 2.3748719E+002, 1.3425649E+002, 1.2362908E+002, 1.1574625E+002, 1.0361307E+002, 8.4007455E+001, 1.3603669E+002, 6.3851515E+001, 6.3989894E+001, 6.6598972E+001, 7.4861599E+001, 9.4544152E+001, 1.1882489E-001, 9.3114568E-002, 8.4202080E-001, 7.9244852E-001, 7.8979188E-001, 7.1611285E-001, 4.7504813E-001, 4.5352926E-001, 4.5575056E-001, 5.2547566E-001, 2.2475382E+002, 2.3290028E+002, 2.5037759E+002, 2.6356718E+002, 2.7310862E+002, 1.6928352E+002, 1.8279749E+002, 2.2356397E+002, 2.7060557E+002, 3.0024233E+002
 1.5300109E+003, 2.0169747E+002, 4.8805229E+001, 4.7893125E+001, 4.7609107E+001, 5.0591035E+001, 2.3420367E+002, 1.3075573E+002, 1.2195506E+002, 1.1525765E+002, 1.0321380E+002, 8.2785920E+001, 1.3061611E+002, 6.3419210E+001, 6.3964237E+001, 6.7056388E+001, 7.5872261E+001, 9.2627958E+001, 1.2753191E-001, 9.4118997E-002, 9.5856043E-001, 9.3658750E-001, 9.1067031E-001, 7.8457062E-001, 4.8123451E-001, 4.7179712E-001, 5.1043969E-001, 6.2095199E-001, 2.1540058E+002, 2.2451696E+002, 2.4527984E+002, 2.5765553E+002, 2.6759651E+002, 1.6931640E+002, 1.8366605E+002, 2.2082035E+002, 2.6229554E+002, 2.9238131E+002
 1.5400016E+003, 1.9786853E+002, 4.8707775E+001, 4.7579263E+001, 4.7264366E+001, 5.0180747E+001, 2.2902122E+002, 1.2977250E+002, 1.2121940E+002, 1.1591889E+002, 1.0602703E+002, 8.3175605E+001, 1.2730678E+002, 6.2824115E+001, 6.3549025E+001, 6.7915360E+001, 7.8932640E+001, 9.6298671E+001, 1.2014687E-001, 8.6943571E-002, 8.5717318E-001, 8.2743826E-001, 8.3934645E-001, 8.3439153E-001, 4.6119807E-001, 4.4326284E-001, 4.6478678E-001, 5.9617648E-001, 2.1237430E+002, 2.2055465E+002, 2.3779152E+002, 2.4933388E+002, 2.5854176E+002, 1.6773138E+002, 1.8277788E+002, 2.1437618E+002, 2.5480670E+002, 2.8416965E+002
 1.5500017E+003, 1.9419341E+002, 4.8682126E+001, 4.7323741E+001, 4.6893093E+001, 4.9582120E+001, 2.2532306E+002, 1.2352206E+002, 1.1579913E+002, 1.1146891E+002, 1.0290702E+002, 8.1178169E+001, 1.2347688E+002, 6.2020689E+001, 6.2757201E+001, 6.6986395E+001, 7.9066244E+001, 9.5489874E+001, 1.1811292E-001, 8.7744235E-002, 6.3102727E-001, 6.3876446E-001, 6.6718544E-001, 6.2009334E-001, 4.3492180E-001, 4.2367674E-001, 4.4519936E-001, 5.6828694E-001, 2.0972372E+002, 2.1458073E+002, 2.3161875E+002, 2.4485279E+002, 2.5448182E+002, 1.6325706E+002, 1.7715700E+002, 2.0947489E+002, 2.5033167E+002, 2.7836484E+002
 1.5600007E+003, 1.9043209E+002, 4.8355269E+001, 4.7333840E+001, 4.6967495E+001, 4.9603320E+001, 2.2001086E+002, 1.1865791E+002, 1.1144999E+002, 1.0734728E+002, 9.9527759E+001, 8.0693367E+001, 1.2353288E+002, 6.1342761E+001, 6.1801496E+001, 6.5337536E+001, 7.7006799E+001, 9.1941033E+001, 1.1913945E-001, 9.5998169E-002, 7.8380164E-001, 7.3446643E-001, 6.9905462E-001, 6.5325846E-001, 4.2834854E-001, 4.0883889E-001, 4.0960923E-001, 4.7829525E-001, 2.0354958E+002, 2.0876242E+002, 2.2600654E+002, 2.3848142E+002, 2.4764308E+002, 1.6228788E+002, 1.7783038E+002, 2.0779049E+002, 2.4605857E+002, 2.7321617E+002
 1.5700033E+003, 1.8607932E+002, 4.8087260E+001, 4.7273145E+001, 4.6928327E+001, 4.9485143E+001, 2.1446026E+002, 1.1763587E+002, 1.0918698E+002, 1.0418759E+002, 9.7932534E+001, 8.0591140E+001, 1.2159594E+002, 6.1302821E+001, 6.1792156E+001, 6.5311462E+001, 7.5932821E+001, 8.9548243E+001, 1.0694863E-001, 7.9358091E-002, 7.5841377E-001, 7.0749668E-001, 6.6743554E-001, 6.5701054E-001, 4.3963582E-001, 4.3059080E-001, 4.7133097E-001, 5.3319219E-001, 1.9671915E+002, 2.0409008E+002, 2.2184377E+002, 2.3330241E+002, 2.4240202E+002, 1.6023842E+002, 1.7402218E+002, 2.0227975E+002, 2.4093504E+002, 2.6885357E+002
 1.5800079E+003, 1.8343218E+002, 4.8026618E+001, 4.7148125E+001, 4.6532518E+001, 4.9202929E+001, 2.1071567E+002, 1.1833392E+002, 1.0823714E+002, 1.0223953E+002, 9.5593871E+001, 7.9561000E+001, 1.1962672E+002, 6.1674697E+001, 6.2717326E+001, 6.6434171E+001, 7.4948017E+001, 8.8991109E+001, 1.0654888E-001, 7.9170422E-002, 8.1541673E-001, 7.2291039E-001, 6.8184344E-001, 6.2132861E-001, 4.1080169E-001, 4.1352385E-001, 4.3290379E-001, 5.1650322E-001, 1.9510654E+002, 2.0189075E+002, 2.1696240E+002, 2.2794518E+002, 2.3708287E+002, 1.5868094E+002, 1.7260053E+002, 1.9608229E+002, 2.3589444E+002, 2.6363918E+002
 1.5900104E+003, 1.8099534E+002, 4.7608911E+001, 4.6676399E+001, 4.6142529E+001, 4.8707640E+001, 2.0851301E+002, 1.1914020E+002, 1.0859551E+002, 1.0233846E+002, 9.5194997E+001, 7.8436688E+001, 1.1630068E+002, 6.0449351E+001, 6.1591217E+001, 6.6115711E+001, 7.6370123E+001, 8.9867411E+001, 1.0093007E-001, 7.7816441E-002, 7.9781973E-001, 7.2138641E-001, 6.8444234E-001, 6.3955355E-001, 3.8700536E-001, 3.7179133E-001, 3.9586884E-001, 5.1360923E-001, 1.9045970E+002, 1.9602841E+002, 2.1203203E+002, 2.2347458E+002, 2.3206316E+002, 1.5533397E+002, 1.6939493E+002, 1.9342617E+002, 2.3256007E+002, 2.5624867E+002
 1.6000047E+003, 1.7835953E+002, 4.7212651E+001, 4.6331084E+001, 4.5988530E+001, 4.8735980E+001, 2.0680304E+002, 1.1887167E+002, 1.1056903E+002, 1.0440696E+002, 9.5273661E+001, 7.8624122E+001, 1.1362959E+002, 5.9717396E+001, 6.0596251E+001, 6.4559709E+001, 7.5013528E+001, 8.8092820E+001, 9.2694591E-002, 7.3848007E-002, 7.8521002E-001, 7.7231121E-001, 7.4573414E-001, 6.2461077E-001, 3.8490239E-001, 3.7302827E-001, 3.8484041E-001, 4.5437142E-001, 1.8862501E+002, 1.9329724E+002, 2.0833624E+002, 2.1943627E+002, 2.2762709E+002, 1.5311375E+002, 1.6388301E+002, 1.8920338E+002, 2.2593757E+002, 2.4750753E+002
 1.6100149E+003, 1.7521295E+002, 4.7117561E+001, 4.6065733E+001, 4.5795968E+001, 4.8770041E+001, 2.0507473E+002, 1.1719482E+002, 1.0949300E+002, 1.0305748E+002, 9.2968886E+001, 7.7553389E+001, 1.1071695E+002, 5.9246073E+001, 6.0047710E+001, 6.3483217E+001, 7.3412090E+001, 8.5584284E+001, 1.0366995E-001, 7.6505614E-002, 7.4105938E-001, 7.0406585E-001, 6.4730825E-001, 5.8547220E-001, 3.7252949E-001, 3.5788222E-001, 3.6125149E-001, 4.0695919E-001, 1.8558991E+002, 1.9049198E+002, 2.0384543E+002, 2.1509042E+002, 2.2351124E+002, 1.4662031E+002, 1.5654598E+002, 1.8724632E+002, 2.1711914E+002, 2.3985784E+002
 1.6200134E+003, 1.7301537E+002, 4.7211181E+001, 4.6291845E+001, 4.5898206E+001, 4.8012134E+001, 2.0051866E+002, 1.1578070E+002, 1.0835786E+002, 1.0128148E+002, 9.2747049E+001, 7.6826971E+001, 1.0858680E+002, 5.8866475E+001, 5.9414457E+001, 6.2637488E+001, 7.1939516E+001, 8.3545337E+001, 9.4237081E-002, 7.6073827E-002, 6.9313229E-001, 7.0661415E-001, 6.7107794E-001, 6.0623192E-001, 3.5722462E-001, 3.4895428E-001, 3.6652307E-001, 4.4119432E-001, 1.8025284E+002, 1.8567794E+002, 2.0000820E+002, 2.1045601E+002, 2.1858229E+002, 1.4403685E+002, 1.5522875E+002, 1.8459499E+002, 2.1507923E+002, 2.3755331E+002
 1.6300061E+003, 1.6970729E+002, 4.7132818E+001, 4.6153021E+001, 4.5753059E+001, 4.7835773E+001, 1.9679737E+002, 1.1238050E+002, 1.0623232E+002, 1.0076789E+002, 9.3901478E+001, 7.6347918E+001, 1.0650977E+002, 5.8263299E+001, 5.8862360E+001, 6.2428862E+001, 7.2474172E+001, 8.3754052E+001, 9.3509741E-002, 6.9525017E-002, 5.7694675E-001, 5.8806415E-001, 6.1393702E-001, 6.1747976E-001, 3.5399267E-001, 3.4601899E-001, 3.6655011E-001, 4.6483908E-001, 1.7570924E+002, 1.8183563E+002, 1.9683367E+002, 2.0616126E+002, 2.1348858E+002, 1.4267539E+002, 1.5329886E+002, 1.8467747E+002, 2.1274639E+002, 2.3479033E+002
 1.6400029E+003, 1.6735341E+002, 4.7005904E+001, 4.5850846E+001, 4.5483077E+001, 4.8329718E+001, 1.9367040E+002, 1.0967937E+002, 1.0442417E+002, 9.9973755E+001, 9.3802481E+001, 7.6378761E+001, 1.0621216E+002, 5.7699588E+001, 5.8296620E+001, 6.1666314E+001, 7.0772899E+001, 8.2575163E+001, 8.7599045E-002, 6.8751771E-002, 6.7239107E-001, 6.5982892E-001, 6.4181198E-001, 6.0532951E-001, 3.3575511E-001, 3.2384684E-001, 3.3137373E-001, 3.6087675E-001, 1.7293922E+002, 1.7778406E+002, 1.9213686E+002, 2.0303362E+002, 2.1179564E+002, 1.3694863E+002, 1.4703090E+002, 1.7986207E+002, 2.0806022E+002, 2.2865374E+002
 1.6500132E+003, 1.6508783E+002, 4.6565635E+001, 4.5536099E+001, 4.5239039E+001, 4.8599412E+001, 1.9086821E+002, 1.0945475E+002, 1.0456663E+002, 9.9780660E+001, 9.1396196E+001, 7.5460230E+001, 1.0600986E+002, 5.7131904E+001, 5.7515481E+001, 6.0080011E+001, 6.8305536E+001, 8.0216861E+001, 8.3850200E-002, 6.5205091E-002, 6.4514857E-001, 6.3452937E-001, 5.8186237E-001, 4.7892106E-001, 3.2302492E-001, 3.0691105E-001, 3.0477993E-001, 3.4337547E-001, 1.7116210E+002, 1.7541050E+002, 1.8814604E+002, 1.9930594E+002, 2.0806427E+002, 1.3993314E+002, 1.4817579E+002, 1.7527038E+002, 2.0600459E+002, 2.2483460E+002
 1.6600096E+003, 1.6188170E+002, 4.6247699E+001, 4.5535158E+001, 4.5253728E+001, 4.8219550E+001, 1.8669210E+002, 1.0840530E+002, 1.0267905E+002, 9.6978675E+001, 8.8458171E+001, 7.4228522E+001, 1.0498456E+002, 5.6487032E+001, 5.6884029E+001, 5.9270719E+001, 6.7249549E+001, 7.8540132E+001, 8.2142717E-002, 7.2587191E-002, 5.8149936E-001, 5.8450375E-001, 5.7001743E-001, 5.3329031E-001, 3.2242878E-001, 3.1318759E-001, 3.2195705E-001, 3.6862250E-001, 1.6839634E+002, 1.7048793E+002, 1.8393972E+002, 1.9582649E+002, 2.0398842E+002, 1.3868619E+002, 1.4931234E+002, 1.7238510E+002, 2.0565153E+002, 2.2063568E+002
 1.6700113E+003, 1.6006365E+002, 4.5908265E+001, 4.5625062E+001, 4.5389029E+001, 4.7962060E+001, 1.8419338E+002, 1.0637190E+002, 1.0080198E+002, 9.5129797E+001, 8.7165996E+001, 7.3803068E+001, 1.0308639E+002, 5.5891902E+001, 5.6306267E+001, 5.8416804E+001, 6.5520073E+001, 7.6005850E+001, 8.5741363E-002, 6.4226850E-002, 5.7718533E-001, 5.8359436E-001, 5.5814733E-001, 4.7768383E-001, 2.9873840E-001, 2.9080295E-001, 2.9430818E-001, 3.2943342E-001, 1.6831521E+002, 1.7017645E+002, 1.8182258E+002, 1.9205410E+002, 1.9964933E+002, 1.3565287E+002, 1.4400200E+002, 1.6668051E+002, 1.9873995E+002, 2.1573359E+002
 1.6800070E+003, 1.5703931E+002, 4.6084196E+001, 4.5564456E+001, 4.5251952E+001, 4.7317152E+001, 1.8058421E+002, 1.0315550E+002, 9.8042344E+001, 9.3119656E+001, 8.5383962E+001, 7.3430494E+001, 1.0336534E+002, 5.5599308E+001, 5.6010239E+001, 5.8078915E+001, 6.4134898E+001, 7.4695823E+001, 8.0339435E-002, 6.3074195E-002, 5.3564152E-001, 5.1927567E-001, 5.0788129E-001, 4.5728078E-001, 3.0537252E-001, 2.9456102E-001, 3.0010278E-001, 3.2074658E-001, 1.6438164E+002, 1.6851050E+002, 1.8017438E+002, 1.8937446E+002, 1.9677167E+002, 1.3462101E+002, 1.4287786E+002, 1.6518480E+002, 1.9547435E+002, 2.1256189E+002
 1.6900051E+003, 1.5429368E+002, 4.5923893E+001, 4.5347942E+001, 4.5032064E+001, 4.6966927E+001, 1.7720048E+002, 1.0163586E+002, 9.6394938E+001, 9.1808577E+001, 8.4624675E+001, 7.2217730E+001, 1.0379122E+002, 5.5323829E+001, 5.5797138E+001, 5.7941674E+001, 6.3765160E+001, 7.3460804E+001, 7.9170314E-002, 6.1484821E-002, 5.5619894E-001, 5.0727815E-001, 4.9337074E-001, 4.7463978E-001, 2.9810280E-001, 2.8909731E-001, 2.9348726E-001, 3.2331578E-001, 1.6522575E+002, 1.6937850E+002, 1.7803903E+002, 1.8620708E+002, 1.9299762E+002, 1.3419949E+002, 1.4232884E+002, 1.5899410E+002, 1.9124921E+002, 2.1071003E+002
 1.7000034E+003, 1.5193614E+002, 4.5932221E+001, 4.5273343E+001, 4.4907917E+001, 4.7178613E+001, 1.7493367E+002, 1.0061241E+002, 9.5011977E+001, 9.1158595E+001, 8.4560768E+001, 7.1708622E+001, 1.0204857E+002, 5.4857394E+001, 5.5656456E+001, 5.7651609E+001, 6.3181389E+001, 7.4680896E+001, 7.8493625E-002, 6.0488347E-002, 5.6636438E-001, 5.7285772E-001, 5.5600834E-001, 5.3226201E-001, 2.8816388E-001, 2.9059460E-001, 2.9838433E-001, 3.3010613E-001, 1.6308277E+002, 1.6659701E+002, 1.7673310E+002, 1.8560959E+002, 1.9233808E+002, 1.3031783E+002, 1.3904417E+002, 1.6071608E+002, 1.9018886E+002, 2.0863225E+002
 1.7100052E+003, 1.5113047E+002, 4.5584459E+001, 4.5009253E+001, 4.4721006E+001, 4.7580710E+001, 1.7299212E+002, 1.0046169E+002, 9.6181152E+001, 9.2142906E+001, 8.5061941E+001, 7.1776804E+001, 9.9924385E+001, 5.4581032E+001, 5.5458183E+001, 5.7159085E+001, 6.2024536E+001, 7.5054657E+001, 7.0875225E-002, 5.7248499E-002, 4.9518404E-001, 5.2129519E-001, 5.0886850E-001, 4.3769027E-001, 2.8527788E-001, 2.7535367E-001, 2.8451990E-001, 3.2308353E-001, 1.5925082E+002, 1.6275582E+002, 1.7345862E+002, 1.8278422E+002, 1.9003958E+002, 1.2369445E+002, 1.3154983E+002, 1.5824043E+002, 1.8784222E+002, 2.0613187E+002
 1.7200002E+003, 1.4940416E+002, 4.5338927E+001, 4.4795805E+001, 4.4613971E+001, 4.7086270E+001, 1.7227338E+002, 9.7894202E+001, 9.4309981E+001, 8.9408107E+001, 8.2637744E+001, 7.0955795E+001, 9.6506045E+001, 5.4358317E+001, 5.5745319E+001, 5.8751972E+001, 6.4861294E+001, 7.6553534E+001, 7.2725885E-002, 5.7342915E-002, 4.9342466E-001, 5.0353273E-001, 4.7817101E-001, 4.4053201E-001, 2.8825952E-001, 2.9505172E-001, 3.2699166E-001, 3.8864463E-001, 1.5808696E+002, 1.6198938E+002, 1.7155113E+002, 1.8048756E+002, 1.8741886E+002, 1.2502411E+002, 1.3311446E+002, 1.5455631E+002, 1.8430689E+002, 2.0181720E+002
 1.7300104E+003, 1.4593207E+002, 4.5251358E+001, 4.4586619E+001, 4.4449500E+001, 4.7032313E+001, 1.7068153E+002, 9.5964469E+001, 9.1821668E+001, 8.7786264E+001, 8.2174783E+001, 7.1356174E+001, 9.5666962E+001, 5.4090872E+001, 5.5245531E+001, 5.8340907E+001, 6.4415787E+001, 7.6568496E+001, 7.0513388E-002, 5.4786982E-002, 4.8726714E-001, 4.6087276E-001, 4.5782108E-001, 4.4446412E-001, 2.7820291E-001, 2.6664927E-001, 2.7399287E-001, 3.2965089E-001, 1.5575703E+002, 1.5901652E+002, 1.6852972E+002, 1.7800085E+002, 1.8536197E+002, 1.2377865E+002, 1.3315820E+002, 1.5402144E+002, 1.8204059E+002, 2.0255122E+002
 1.7400160E+003, 1.4390002E+002, 4.5086669E+001, 4.4453683E+001, 4.4356173E+001, 4.7238286E+001, 1.6837281E+002, 9.6175151E+001, 9.0917382E+001, 8.7001090E+001, 8.2121673E+001, 7.1325927E+001, 9.6070389E+001, 5.4377217E+001, 5.5135747E+001, 5.8145646E+001, 6.5191967E+001, 7.5206642E+001, 6.7575606E-002, 5.4157688E-002, 5.4593921E-001, 5.1267303E-001, 4.8256307E-001, 4.2856807E-001, 2.9228148E-001, 2.9651405E-001, 3.2492529E-001, 3.9131249E-001, 1.5167534E+002, 1.5516417E+002, 1.6615252E+002, 1.7632727E+002, 1.8565462E+002, 1.2331412E+002, 1.3315254E+002, 1.5357169E+002, 1.7935579E+002, 1.9892385E+002
 1.7500115E+003, 1.4251887E+002, 4.5415839E+001, 4.4496146E+001, 4.4401377E+001, 4.7540560E+001, 1.6670043E+002, 9.8839445E+001, 9.4167472E+001, 8.9078510E+001, 8.2359506E+001, 7.0646058E+001, 9.4489404E+001, 5.4561642E+001, 5.5856715E+001, 5.9648068E+001, 6.7355427E+001, 7.6040078E+001, 8.4136453E-002, 5.7574482E-002, 5.9322068E-001, 5.8011173E-001, 5.3888082E-001, 4.5425439E-001, 2.6803373E-001, 2.6153155E-001, 2.7395939E-001, 3.4551419E-001, 1.5142273E+002, 1.5477454E+002, 1.6497690E+002, 1.7397153E+002, 1.8090598E+002, 1.2480085E+002, 1.3079971E+002, 1.5203618E+002, 1.7633842E+002, 1.9451426E+002
 1.7600158E+003, 1.4163881E+002, 4.6001956E+001, 4.4889220E+001, 4.4495509E+001, 4.6979928E+001, 1.6526649E+002, 9.8847656E+001, 9.4787029E+001, 9.0199518E+001, 8.2402971E+001, 6.9674130E+001, 9.4141701E+001, 5.4108575E+001, 5.4961551E+001, 5.8104211E+001, 6.4425059E+001, 7.4487648E+001, 7.1111503E-002, 5.6071523E-002, 5.2381451E-001, 5.2255360E-001, 4.9833486E-001, 4.2915333E-001, 2.6299583E-001, 2.5409747E-001, 2.6979534E-001, 2.8460666E-001, 1.5004909E+002, 1.5275789E+002, 1.6166090E+002, 1.7087385E+002, 1.7764529E+002, 1.2714302E+002, 1.2904206E+002, 1.4758695E+002, 1.7509516E+002, 1.9194186E+002
 1.7700000E+003, 1.4098626E+002, 4.5691692E+001, 4.4732584E+001, 4.4363954E+001, 4.6774316E+001, 1.6302401E+002, 9.7835979E+001, 9.3130459E+001, 8.8588639E+001, 8.1535157E+001, 6.7717857E+001, 9.4358901E+001, 5.3853154E+001, 5.4472806E+001, 5.7537688E+001, 6.3161673E+001, 7.3215883E+001, 6.7674663E-002, 5.2086395E-002, 4.5495303E-001, 4.4610826E-001, 4.3180942E-001, 4.1142146E-001, 2.5493858E-001, 2.4456209E-001, 2.4763755E-001, 2.7480690E-001, 1.4890289E+002, 1.5205071E+002, 1.6014710E+002, 1.6803013E+002, 1.7461179E+002, 1.2293324E+002, 1.2759162E+002, 1.4574864E+002, 1.7292943E+002, 1.8870528E+002
 1.7800071E+003, 1.3897221E+002, 4.5502544E+001, 4.4532005E+001, 4.4281441E+001, 4.6199913E+001, 1.6046975E+002, 9.6747494E+001, 9.1914709E+001, 8.7229025E+001, 8.0295731E+001, 6.6401352E+001, 9.5875463E+001, 5.3804564E+001, 5.4335553E+001, 5.6975677E+001, 6.1270175E+001, 7.1167995E+001, 6.6835638E-002, 5.2864306E-002, 5.6626796E-001, 5.5606588E-001, 5.2537206E-001, 4.7845203E-001, 2.5118250E-001, 2.4403515E-001, 2.4938477E-001, 2.5943756E-001, 1.4598510E+002, 1.4905029E+002, 1.5800888E+002, 1.6628041E+002, 1.7304158E+002, 1.1897734E+002, 1.2628817E+002, 1.4247302E+002, 1.7121901E+002, 1.8921394E+002
