s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 1.4300114E+003, 9.0987931E+001, 4.5535652E+001, 4.5360351E+001, 4.7119055E+001, 5.5181526E+001, 1.3160303E+002, 1.0883736E+002, 1.1082263E+002, 1.0961291E+002, 1.0491166E+002, 8.7455803E+001, 1.7145375E+002, 1.2096470E+002, 1.2085621E+002, 1.2059939E+002, 1.1991563E+002, 1.1387271E+002, 1.0250813E-001, 8.5102464E-002, 6.5584066E-001, 6.8991567E-001, 7.3053749E-001, 7.3438608E-001, 9.8384675E-001, 9.7251588E-001, 9.9412332E-001, 1.0556373E+000, 2.7317501E+002, 2.6696349E+002, 2.5756356E+002, 2.5568949E+002, 2.6123641E+002, 1.8677146E+002, 1.9688402E+002, 2.2388985E+002, 2.7627871E+002, 3.0945331E+002
 1.4400081E+003, 8.7899055E+001, 4.5180804E+001, 4.5077911E+001, 4.6508908E+001, 5.4454803E+001, 1.2971502E+002, 1.0738799E+002, 1.0882259E+002, 1.0711426E+002, 1.0217064E+002, 8.4920368E+001, 1.6952793E+002, 1.1946586E+002, 1.1915598E+002, 1.1885333E+002, 1.1840073E+002, 1.1160664E+002, 9.8107292E-002, 8.0244732E-002, 6.9767963E-001, 6.7652258E-001, 7.0030156E-001, 7.2085753E-001, 9.5063699E-001, 1.0195081E+000, 1.1022459E+000, 1.1751584E+000, 2.6656508E+002, 2.6036636E+002, 2.5082995E+002, 2.4949522E+002, 2.5485965E+002, 1.8365829E+002, 1.9383608E+002, 2.1919130E+002, 2.6510497E+002, 3.0196192E+002
 1.4500030E+003, 9.1302454E+001, 4.5134270E+001, 4.4931748E+001, 4.6041556E+001, 5.3237225E+001, 1.2557196E+002, 1.0980217E+002, 1.1063386E+002, 1.0804022E+002, 1.0256759E+002, 8.3868718E+001, 1.6574618E+002, 1.1917787E+002, 1.1911465E+002, 1.2019938E+002, 1.2105127E+002, 1.1284357E+002, 9.6968867E-002, 7.7099620E-002, 7.9020665E-001, 8.3380359E-001, 8.5377658E-001, 8.4061514E-001, 9.8438127E-001, 1.0193687E+000, 1.0869576E+000, 1.2003719E+000, 2.6143706E+002, 2.5485335E+002, 2.4534329E+002, 2.4388209E+002, 2.4898518E+002, 1.7756907E+002, 1.8912097E+002, 2.1436921E+002, 2.5858161E+002, 2.9130440E+002
 1.4600074E+003, 9.0458084E+001, 4.4937247E+001, 4.4811838E+001, 4.5858750E+001, 5.2620781E+001, 1.2282410E+002, 1.1089961E+002, 1.1138317E+002, 1.0894335E+002, 1.0394296E+002, 8.3898451E+001, 1.6053065E+002, 1.1776163E+002, 1.1827739E+002, 1.1917690E+002, 1.1922154E+002, 1.1169528E+002, 9.1426667E-002, 7.9016451E-002, 6.3082292E-001, 6.9020033E-001, 7.3342341E-001, 7.5622036E-001, 8.4830243E-001, 8.7380143E-001, 9.1522305E-001, 9.6652606E-001, 2.5397002E+002, 2.4838674E+002, 2.3998175E+002, 2.3858111E+002, 2.4294996E+002, 1.7351851E+002, 1.8286845E+002, 2.0544560E+002, 2.4539919E+002, 2.8252496E+002
 1.4700018E+003, 9.0303893E+001, 4.4702691E+001, 4.5006784E+001, 4.6000646E+001, 5.3488471E+001, 1.2322220E+002, 1.0786423E+002, 1.0826004E+002, 1.0679722E+002, 1.0284987E+002, 8.1547639E+001, 1.5634374E+002, 1.1235474E+002, 1.1302246E+002, 1.1496136E+002, 1.1628036E+002, 1.0893544E+002, 8.8714417E-002, 8.2884920E-002, 6.0762167E-001, 6.3135547E-001, 6.7392569E-001, 7.3180484E-001, 8.6302893E-001, 8.9912096E-001, 9.6441385E-001, 1.0835009E+000, 2.4908491E+002, 2.4251770E+002, 2.3424149E+002, 2.3366599E+002, 2.3807538E+002, 1.6884739E+002, 1.7944560E+002, 2.0065958E+002, 2.4140335E+002, 2.7778867E+002
 1.4800018E+003, 8.8128534E+001, 4.4497402E+001, 4.4837593E+001, 4.5800398E+001, 5.3087221E+001, 1.1787797E+002, 1.0506023E+002, 1.0545203E+002, 1.0432667E+002, 1.0216227E+002, 8.1839927E+001, 1.5461447E+002, 1.1119118E+002, 1.1129983E+002, 1.1320390E+002, 1.1490777E+002, 1.0752590E+002, 8.4018759E-002, 6.9393881E-002, 6.4308471E-001, 6.5601109E-001, 6.8204352E-001, 7.1405006E-001, 7.9607723E-001, 8.1655028E-001, 8.8177129E-001, 9.7007230E-001, 2.4215600E+002, 2.3617242E+002, 2.2789751E+002, 2.2676592E+002, 2.3112455E+002, 1.6601147E+002, 1.7666471E+002, 1.9712179E+002, 2.3352027E+002, 2.7059751E+002
 1.4900087E+003, 8.6758764E+001, 4.4347534E+001, 4.4563888E+001, 4.5280627E+001, 5.2492699E+001, 1.1376606E+002, 1.0287997E+002, 1.0423821E+002, 1.0282684E+002, 1.0038366E+002, 8.0384581E+001, 1.5138551E+002, 1.0653580E+002, 1.0624391E+002, 1.0804746E+002, 1.1085385E+002, 1.0457710E+002, 8.2280279E-002, 6.5533291E-002, 5.8434747E-001, 6.5009530E-001, 6.9490627E-001, 7.0306612E-001, 7.3917432E-001, 7.4309545E-001, 7.5874911E-001, 8.4733169E-001, 2.3711406E+002, 2.3093179E+002, 2.2194726E+002, 2.2057091E+002, 2.2478793E+002, 1.6283144E+002, 1.7417849E+002, 1.9159633E+002, 2.2687735E+002, 2.6442984E+002
 1.5000153E+003, 8.7172783E+001, 4.4282650E+001, 4.4440786E+001, 4.4983570E+001, 5.1509710E+001, 1.1275471E+002, 1.0348429E+002, 1.0483590E+002, 1.0332542E+002, 9.9390188E+001, 8.0277795E+001, 1.4841732E+002, 1.0239211E+002, 1.0203203E+002, 1.0364486E+002, 1.0606677E+002, 1.0199087E+002, 8.1334262E-002, 6.7996702E-002, 6.3820448E-001, 6.5035052E-001, 6.7936049E-001, 6.6342186E-001, 7.0923428E-001, 7.4657130E-001, 7.9803877E-001, 8.5350524E-001, 2.3253229E+002, 2.2610693E+002, 2.1735692E+002, 2.1529726E+002, 2.1908225E+002, 1.5982219E+002, 1.6941964E+002, 1.8386935E+002, 2.1979198E+002, 2.5426990E+002
 1.5100004E+003, 8.6329603E+001, 4.4247401E+001, 4.4335955E+001, 4.5171514E+001, 5.0982301E+001, 1.0983329E+002, 1.0468190E+002, 1.0460560E+002, 1.0290778E+002, 9.8722398E+001, 7.9844764E+001, 1.4407879E+002, 9.5989342E+001, 9.6607282E+001, 9.8366645E+001, 1.0085110E+002, 9.8412338E+001, 8.1308790E-002, 7.6064163E-002, 6.6895266E-001, 7.1342655E-001, 7.1548435E-001, 6.8096204E-001, 5.8456401E-001, 5.7754411E-001, 5.8751280E-001, 6.4728884E-001, 2.2574912E+002, 2.1998871E+002, 2.1157889E+002, 2.1079038E+002, 2.1519983E+002, 1.5578182E+002, 1.6670229E+002, 1.8098786E+002, 2.1513340E+002, 2.4640797E+002
 1.5200021E+003, 8.7537438E+001, 4.4153824E+001, 4.4175220E+001, 4.5181900E+001, 5.0100083E+001, 1.0872418E+002, 1.0166231E+002, 1.0228164E+002, 1.0017060E+002, 9.5094446E+001, 7.6936013E+001, 1.3748765E+002, 9.1787178E+001, 9.1886257E+001, 9.3044012E+001, 9.5623571E+001, 9.6131162E+001, 7.4674944E-002, 5.8961597E-002, 4.5518871E-001, 4.8587935E-001, 5.3308781E-001, 5.2432374E-001, 6.7386881E-001, 6.6203326E-001, 6.6961491E-001, 7.0855091E-001, 2.1972721E+002, 2.1529351E+002, 2.0684366E+002, 2.0527971E+002, 2.0937997E+002, 1.5286513E+002, 1.6221956E+002, 1.7747004E+002, 2.0936809E+002, 2.3917519E+002
 1.5300091E+003, 8.6750017E+001, 4.4204205E+001, 4.4265480E+001, 4.5151281E+001, 5.0523068E+001, 1.0505216E+002, 9.9315722E+001, 9.9461111E+001, 9.7578943E+001, 9.3404004E+001, 7.6715967E+001, 1.3445994E+002, 9.1475823E+001, 9.1653118E+001, 9.3171293E+001, 9.5828599E+001, 9.6095556E+001, 7.6566410E-002, 6.6026881E-002, 5.8382553E-001, 5.6428783E-001, 5.5974983E-001, 5.7625360E-001, 6.5153645E-001, 6.6268572E-001, 7.0549201E-001, 7.8287506E-001, 2.1524085E+002, 2.1050657E+002, 2.0263500E+002, 2.0117889E+002, 2.0526836E+002, 1.5035609E+002, 1.6002653E+002, 1.7381798E+002, 2.1100097E+002, 2.3689040E+002
 1.5400049E+003, 9.1604929E+001, 4.4097687E+001, 4.4399432E+001, 4.5337545E+001, 5.0744761E+001, 1.0551850E+002, 9.8004890E+001, 9.6724486E+001, 9.3912081E+001, 9.0407475E+001, 7.6617146E+001, 1.3299366E+002, 9.0131056E+001, 9.0289017E+001, 9.1871183E+001, 9.4601180E+001, 9.4143018E+001, 7.0873212E-002, 7.0432753E-002, 5.2738822E-001, 5.4232012E-001, 5.4384475E-001, 5.6671337E-001, 5.9335898E-001, 5.8834284E-001, 6.0943602E-001, 6.6243562E-001, 2.1056868E+002, 2.0705278E+002, 2.0005713E+002, 1.9853773E+002, 2.0216222E+002, 1.4883885E+002, 1.5802830E+002, 1.6979866E+002, 2.0316858E+002, 2.3046716E+002
 1.5500136E+003, 9.0624384E+001, 4.3968384E+001, 4.4366599E+001, 4.5363495E+001, 5.0867895E+001, 1.0375170E+002, 9.7721468E+001, 9.6470996E+001, 9.3938753E+001, 9.0901809E+001, 7.7953557E+001, 1.2959217E+002, 9.0159255E+001, 9.1488160E+001, 9.3478406E+001, 9.5559037E+001, 9.4056800E+001, 7.0927898E-002, 6.0937018E-002, 6.1052000E-001, 6.1869633E-001, 6.2548556E-001, 6.2868916E-001, 6.1426685E-001, 7.0248815E-001, 7.6595396E-001, 7.9524000E-001, 2.0609271E+002, 2.0256446E+002, 1.9602642E+002, 1.9459915E+002, 1.9793868E+002, 1.4639271E+002, 1.5630403E+002, 1.6630244E+002, 1.9742697E+002, 2.2668735E+002
 1.5600113E+003, 8.8389940E+001, 4.3880488E+001, 4.4237373E+001, 4.5196266E+001, 5.1483047E+001, 1.0181202E+002, 9.8574683E+001, 9.6481341E+001, 9.4242964E+001, 9.1761955E+001, 7.8781835E+001, 1.2615112E+002, 8.9583559E+001, 9.1851951E+001, 9.4366482E+001, 9.5841499E+001, 9.2300560E+001, 6.5856673E-002, 5.4871378E-002, 5.3475082E-001, 5.6275844E-001, 5.7730302E-001, 5.6192375E-001, 5.8240903E-001, 6.1182557E-001, 6.5233212E-001, 7.3794586E-001, 2.0172865E+002, 1.9825199E+002, 1.9152310E+002, 1.9062021E+002, 1.9466614E+002, 1.4338922E+002, 1.5235951E+002, 1.6378330E+002, 1.9546111E+002, 2.2453850E+002
 1.5700081E+003, 8.6341037E+001, 4.3684795E+001, 4.4147105E+001, 4.5498330E+001, 5.0777322E+001, 1.0239035E+002, 9.6767540E+001, 9.4577188E+001, 9.1901849E+001, 8.8658548E+001, 7.5920332E+001, 1.2538355E+002, 8.8121994E+001, 8.9595335E+001, 9.1754184E+001, 9.3913122E+001, 9.1361272E+001, 6.5382095E-002, 7.0668474E-002, 4.6706742E-001, 4.7750209E-001, 4.8493854E-001, 4.8996826E-001, 5.7577706E-001, 5.4223705E-001, 5.5091304E-001, 5.8127542E-001, 1.9578217E+002, 1.9307285E+002, 1.8675701E+002, 1.8526226E+002, 1.8936928E+002, 1.4161745E+002, 1.4857671E+002, 1.6039652E+002, 1.8912156E+002, 2.1780203E+002
 1.5800070E+003, 8.6470379E+001, 4.3513903E+001, 4.3974832E+001, 4.5599416E+001, 5.0293290E+001, 1.0115808E+002, 9.4060395E+001, 9.2867843E+001, 9.0824390E+001, 8.7845209E+001, 7.4795570E+001, 1.2599843E+002, 8.6076480E+001, 8.6393838E+001, 8.7796302E+001, 8.9733904E+001, 8.9842453E+001, 6.3659821E-002, 6.6796748E-002, 4.3149614E-001, 4.4837081E-001, 4.6436974E-001, 4.6280447E-001, 5.6440421E-001, 5.5908506E-001, 5.8262736E-001, 6.3059560E-001, 1.9421453E+002, 1.9040535E+002, 1.8510089E+002, 1.8356821E+002, 1.8698064E+002, 1.3992285E+002, 1.4741066E+002, 1.5707319E+002, 1.8215610E+002, 2.1056618E+002
 1.5900128E+003, 8.5323365E+001, 4.3435064E+001, 4.3796277E+001, 4.5666847E+001, 5.0350425E+001, 1.0072278E+002, 9.4683543E+001, 9.3671573E+001, 9.2022190E+001, 8.9268779E+001, 7.4598086E+001, 1.2473183E+002, 8.6185583E+001, 8.6606600E+001, 8.8311260E+001, 9.1037208E+001, 8.9679023E+001, 6.3974098E-002, 5.3581213E-002, 5.6540907E-001, 5.9485845E-001, 6.2679371E-001, 6.5081280E-001, 5.5684804E-001, 6.0789880E-001, 6.4091692E-001, 6.9760798E-001, 1.9283475E+002, 1.8796429E+002, 1.8151091E+002, 1.8106842E+002, 1.8513079E+002, 1.3629220E+002, 1.4525009E+002, 1.5676181E+002, 1.8004873E+002, 2.0758103E+002
 1.6000127E+003, 8.4637095E+001, 4.3375019E+001, 4.3855791E+001, 4.5470294E+001, 5.0813184E+001, 9.9685980E+001, 9.4302775E+001, 9.3104465E+001, 9.1595008E+001, 8.9076962E+001, 7.6318132E+001, 1.2181738E+002, 8.4830799E+001, 8.5999531E+001, 8.8264942E+001, 9.1595452E+001, 8.8740778E+001, 6.2426785E-002, 6.0368795E-002, 4.3217947E-001, 4.5591344E-001, 4.8466768E-001, 5.0992239E-001, 5.1737031E-001, 5.3441789E-001, 5.8537177E-001, 6.8238375E-001, 1.8730727E+002, 1.8288264E+002, 1.7651776E+002, 1.7605372E+002, 1.7986562E+002, 1.3379076E+002, 1.4219096E+002, 1.5523305E+002, 1.7714120E+002, 2.0160846E+002
 1.6100178E+003, 8.0744575E+001, 4.3301587E+001, 4.3901911E+001, 4.6038512E+001, 5.1406876E+001, 9.9448510E+001, 9.1487629E+001, 9.1641336E+001, 9.0907823E+001, 8.8744688E+001, 7.5829834E+001, 1.1977571E+002, 8.3925364E+001, 8.4345092E+001, 8.5988250E+001, 8.8642346E+001, 8.6872291E+001, 5.9722011E-002, 6.4363526E-002, 4.1187296E-001, 4.3275235E-001, 4.7693510E-001, 5.0805877E-001, 5.2737861E-001, 5.0864764E-001, 5.0546445E-001, 5.2552184E-001, 1.8730565E+002, 1.8078932E+002, 1.7361701E+002, 1.7358497E+002, 1.7754763E+002, 1.3163034E+002, 1.4034981E+002, 1.5186872E+002, 1.7397886E+002, 1.9775338E+002
 1.6200046E+003, 7.7780985E+001, 4.3168111E+001, 4.3795457E+001, 4.5869016E+001, 5.2105630E+001, 9.6743367E+001, 9.1335881E+001, 9.1861430E+001, 9.1334180E+001, 8.9187686E+001, 7.4781538E+001, 1.1592798E+002, 8.2404815E+001, 8.3332183E+001, 8.5193418E+001, 8.7767182E+001, 8.5294536E+001, 5.8588366E-002, 5.3855561E-002, 4.8375506E-001, 5.2989199E-001, 5.6082678E-001, 5.7193549E-001, 4.9743961E-001, 5.4533409E-001, 5.8998409E-001, 6.7043446E-001, 1.8385121E+002, 1.7853473E+002, 1.7206135E+002, 1.7244529E+002, 1.7653178E+002, 1.3017174E+002, 1.3884012E+002, 1.4888350E+002, 1.7363639E+002, 1.9770583E+002
 1.6300005E+003, 7.6217422E+001, 4.3122728E+001, 4.3629674E+001, 4.5308940E+001, 5.1061842E+001, 9.3218570E+001, 8.8443839E+001, 8.9757607E+001, 8.9720748E+001, 8.7637127E+001, 7.4721249E+001, 1.1523545E+002, 8.1935244E+001, 8.3192280E+001, 8.5014974E+001, 8.7979052E+001, 8.5730632E+001, 5.7419774E-002, 4.7570779E-002, 3.7742776E-001, 4.0635866E-001, 4.4350415E-001, 4.6467182E-001, 4.9261960E-001, 4.8305876E-001, 4.8976609E-001, 5.3137264E-001, 1.7745854E+002, 1.7361525E+002, 1.6815740E+002, 1.6837887E+002, 1.7219583E+002, 1.2819330E+002, 1.3678039E+002, 1.4783438E+002, 1.7467809E+002, 1.9681873E+002
 1.6400075E+003, 7.4610590E+001, 4.3069670E+001, 4.3439273E+001, 4.4892754E+001, 5.0527706E+001, 9.0235759E+001, 8.6855999E+001, 8.7945916E+001, 8.7812935E+001, 8.5264942E+001, 7.3139067E+001, 1.1482455E+002, 8.1897031E+001, 8.1921126E+001, 8.3137448E+001, 8.5631399E+001, 8.5660067E+001, 5.4180253E-002, 4.4646314E-002, 3.3524920E-001, 3.4057334E-001, 3.6801712E-001, 3.8519779E-001, 5.1463876E-001, 5.0624880E-001, 5.0697263E-001, 5.2907010E-001, 1.7492713E+002, 1.7094699E+002, 1.6555008E+002, 1.6505668E+002, 1.6852288E+002, 1.2659955E+002, 1.3495261E+002, 1.4535839E+002, 1.7031243E+002, 1.9169610E+002
 1.6500152E+003, 7.4836400E+001, 4.3007428E+001, 4.3333341E+001, 4.4853575E+001, 5.0407073E+001, 9.0591302E+001, 8.6445404E+001, 8.6120585E+001, 8.5222461E+001, 8.2310155E+001, 7.0234288E+001, 1.1595706E+002, 8.4165014E+001, 8.3634723E+001, 8.3898865E+001, 8.5526056E+001, 8.4529304E+001, 5.5916151E-002, 5.5415680E-002, 4.8360306E-001, 5.0091869E-001, 4.9736676E-001, 4.7919174E-001, 5.5756690E-001, 5.7992123E-001, 6.1161172E-001, 6.6901162E-001, 1.7430069E+002, 1.6913901E+002, 1.6382640E+002, 1.6399057E+002, 1.6789796E+002, 1.2534227E+002, 1.3210919E+002, 1.4315878E+002, 1.6509420E+002, 1.8677181E+002
 1.6600152E+003, 7.7501998E+001, 4.3003857E+001, 4.3274148E+001, 4.4725023E+001, 4.9442051E+001, 9.0242329E+001, 9.0695089E+001, 8.9741477E+001, 8.8053698E+001, 8.4531841E+001, 7.0116156E+001, 1.1621625E+002, 8.2408634E+001, 8.3037945E+001, 8.5266014E+001, 8.7730941E+001, 8.4775665E+001, 5.3585724E-002, 4.4960583E-002, 4.9502507E-001, 5.1813762E-001, 5.2925014E-001, 5.2593411E-001, 4.1999738E-001, 4.2350788E-001, 4.8040098E-001, 5.6560676E-001, 1.7382982E+002, 1.6874298E+002, 1.6261971E+002, 1.6253872E+002, 1.6627167E+002, 1.2521915E+002, 1.3204551E+002, 1.4192884E+002, 1.6197784E+002, 1.8415305E+002
 1.6700191E+003, 7.5929989E+001, 4.2896551E+001, 4.3146097E+001, 4.4723966E+001, 4.8817461E+001, 8.9345506E+001, 8.8007129E+001, 8.6981221E+001, 8.5550910E+001, 8.2151277E+001, 6.9251314E+001, 1.1423063E+002, 7.9151215E+001, 7.9237929E+001, 8.1632070E+001, 8.4894822E+001, 8.3718342E+001, 5.1833822E-002, 5.0611019E-002, 3.3069539E-001, 3.3656870E-001, 3.5776439E-001, 3.6263908E-001, 4.4198099E-001, 4.4312590E-001, 4.7489182E-001, 5.3313557E-001, 1.6922215E+002, 1.6538012E+002, 1.5919055E+002, 1.5834089E+002, 1.6215466E+002, 1.2167284E+002, 1.3058304E+002, 1.3967368E+002, 1.6028372E+002, 1.7957516E+002
 1.6800137E+003, 7.4795172E+001, 4.2804357E+001, 4.2975943E+001, 4.4366916E+001, 4.8863124E+001, 8.8807432E+001, 8.5869695E+001, 8.4495715E+001, 8.2992980E+001, 8.0089193E+001, 6.7774732E+001, 1.1106849E+002, 7.7707961E+001, 7.7512042E+001, 7.9409509E+001, 8.2477498E+001, 8.1760770E+001, 5.1226176E-002, 4.3136256E-002, 3.9881063E-001, 4.0540320E-001, 4.0383175E-001, 4.0590440E-001, 4.0719048E-001, 3.9188566E-001, 4.0763244E-001, 4.6510341E-001, 1.6653189E+002, 1.6274985E+002, 1.5813497E+002, 1.5716269E+002, 1.6042175E+002, 1.1879228E+002, 1.2926150E+002, 1.3756350E+002, 1.5583599E+002, 1.7505511E+002
 1.6900181E+003, 7.4446674E+001, 4.2964267E+001, 4.3213901E+001, 4.4531685E+001, 4.8561316E+001, 8.8780607E+001, 8.6187878E+001, 8.5034978E+001, 8.2805719E+001, 7.9184990E+001, 6.7929200E+001, 1.0931601E+002, 7.5483796E+001, 7.4901549E+001, 7.6827127E+001, 8.0126940E+001, 7.9390509E+001, 5.2751746E-002, 5.3011360E-002, 3.6800799E-001, 4.0231572E-001, 4.0772719E-001, 3.8127998E-001, 4.1767471E-001, 4.1137871E-001, 4.1265289E-001, 4.4102675E-001, 1.6490568E+002, 1.6221471E+002, 1.5729638E+002, 1.5669531E+002, 1.5984139E+002, 1.1844800E+002, 1.2727793E+002, 1.3548731E+002, 1.5675791E+002, 1.7678554E+002
 1.7000031E+003, 7.1551403E+001, 4.2825909E+001, 4.3074184E+001, 4.4466975E+001, 4.8880606E+001, 8.5826984E+001, 8.4464034E+001, 8.3982998E+001, 8.2024331E+001, 7.7823413E+001, 6.6501118E+001, 1.0802462E+002, 7.6473803E+001, 7.6742833E+001, 7.8247940E+001, 8.0533496E+001, 7.8946375E+001, 4.7493043E-002, 4.4312142E-002, 3.3514512E-001, 3.6614848E-001, 3.9699543E-001, 3.9308895E-001, 4.1428966E-001, 4.5729383E-001, 4.9949555E-001, 5.5791401E-001, 1.6016961E+002, 1.5865856E+002, 1.5424429E+002, 1.5400022E+002, 1.5744439E+002, 1.1719878E+002, 1.2580307E+002, 1.3428651E+002, 1.5736128E+002, 1.7667208E+002
 1.7100073E+003, 7.2039718E+001, 4.2722235E+001, 4.2929682E+001, 4.4097601E+001, 4.8458183E+001, 8.4930883E+001, 8.4194557E+001, 8.3666092E+001, 8.1889823E+001, 7.8315604E+001, 6.6936252E+001, 1.0561722E+002, 7.5362892E+001, 7.7199369E+001, 7.9966936E+001, 8.2154866E+001, 7.9010694E+001, 4.6697109E-002, 3.9188373E-002, 3.8828949E-001, 4.1813232E-001, 4.2825888E-001, 4.1649421E-001, 3.7351231E-001, 4.1099959E-001, 4.7588868E-001, 5.1655734E-001, 1.5949195E+002, 1.5682829E+002, 1.5239492E+002, 1.5229798E+002, 1.5560652E+002, 1.1582116E+002, 1.2404536E+002, 1.3231251E+002, 1.5512466E+002, 1.7495234E+002
 1.7200076E+003, 7.3153834E+001, 4.2689246E+001, 4.2834409E+001, 4.3742414E+001, 4.7852526E+001, 8.4665660E+001, 8.3646203E+001, 8.2999141E+001, 8.0850201E+001, 7.7179119E+001, 6.6803420E+001, 1.0434202E+002, 7.3690065E+001, 7.6071277E+001, 7.9229868E+001, 8.1557199E+001, 7.9453472E+001, 4.5946062E-002, 3.6775945E-002, 3.5920039E-001, 3.6406891E-001, 3.4924683E-001, 3.3908921E-001, 3.9595612E-001, 4.1503241E-001, 4.4651509E-001, 5.0533631E-001, 1.5665133E+002, 1.5452857E+002, 1.5017998E+002, 1.4968815E+002, 1.5257144E+002, 1.1428116E+002, 1.2137946E+002, 1.2996592E+002, 1.5257775E+002, 1.7298151E+002
 1.7300011E+003, 7.2418728E+001, 4.2704446E+001, 4.2787052E+001, 4.3598590E+001, 4.7247290E+001, 8.5391318E+001, 8.1496633E+001, 8.0595538E+001, 7.8267847E+001, 7.5400026E+001, 6.6307050E+001, 1.0261680E+002, 7.1540031E+001, 7.3494147E+001, 7.6618296E+001, 7.9627657E+001, 7.8729317E+001, 4.7299836E-002, 4.3285069E-002, 3.7418197E-001, 3.9121745E-001, 3.8691285E-001, 3.6768397E-001, 3.4625935E-001, 3.5771128E-001, 4.1120347E-001, 4.8899183E-001, 1.5533086E+002, 1.5342043E+002, 1.4978851E+002, 1.4881096E+002, 1.5139016E+002, 1.1307183E+002, 1.2037258E+002, 1.2868280E+002, 1.4869908E+002, 1.6891943E+002
 1.7400100E+003, 7.2777262E+001, 4.2727243E+001, 4.2781504E+001, 4.3608664E+001, 4.7755076E+001, 8.5380076E+001, 8.1596488E+001, 8.1002071E+001, 7.9429065E+001, 7.6389095E+001, 6.6398925E+001, 1.0134770E+002, 7.0554469E+001, 7.2724324E+001, 7.6354604E+001, 7.9891428E+001, 7.6965578E+001, 4.4988560E-002, 3.7384526E-002, 3.2071209E-001, 3.2127457E-001, 3.4510758E-001, 3.6959169E-001, 3.4931558E-001, 3.7387438E-001, 3.9448257E-001, 4.2455871E-001, 1.5145243E+002, 1.5015907E+002, 1.4648196E+002, 1.4574740E+002, 1.4839443E+002, 1.1339124E+002, 1.1932383E+002, 1.2807442E+002, 1.4637182E+002, 1.6632789E+002
 1.7500118E+003, 7.2052717E+001, 4.2615987E+001, 4.2642600E+001, 4.3383646E+001, 4.8070303E+001, 8.6063780E+001, 7.9873251E+001, 7.8908440E+001, 7.7998885E+001, 7.5603555E+001, 6.5498543E+001, 1.0007389E+002, 6.9997834E+001, 7.1987576E+001, 7.5053321E+001, 7.7878311E+001, 7.4807396E+001, 4.3116103E-002, 3.7243919E-002, 2.9211846E-001, 3.0992092E-001, 3.3913047E-001, 3.7047774E-001, 3.5929385E-001, 3.6254733E-001, 3.9438852E-001, 4.3924323E-001, 1.5109955E+002, 1.4942973E+002, 1.4553829E+002, 1.4495854E+002, 1.4754842E+002, 1.1231792E+002, 1.1750699E+002, 1.2658346E+002, 1.4438584E+002, 1.6208100E+002
 1.7600117E+003, 7.1064041E+001, 4.2729714E+001, 4.2862574E+001, 4.3441018E+001, 4.7892924E+001, 8.3704593E+001, 7.8715515E+001, 7.8313062E+001, 7.7631378E+001, 7.5436117E+001, 6.6372449E+001, 1.0132845E+002, 7.1667862E+001, 7.3409532E+001, 7.6182242E+001, 7.8796777E+001, 7.4954746E+001, 4.6927513E-002, 4.1771365E-002, 3.0296180E-001, 3.2473504E-001, 3.4367088E-001, 3.3936383E-001, 3.9316653E-001, 4.1221657E-001, 4.5134249E-001, 5.0683956E-001, 1.5104500E+002, 1.4795449E+002, 1.4382548E+002, 1.4366655E+002, 1.4648889E+002, 1.1118543E+002, 1.1648050E+002, 1.2498470E+002, 1.4378569E+002, 1.6171158E+002
 1.7700000E+003, 7.1665596E+001, 4.2643154E+001, 4.2728851E+001, 4.3186285E+001, 4.8000101E+001, 8.1957556E+001, 7.8547908E+001, 7.8549835E+001, 7.7755090E+001, 7.5284562E+001, 6.6322211E+001, 1.0180209E+002, 7.3690710E+001, 7.5239688E+001, 7.7775300E+001, 8.0515154E+001, 7.6773011E+001, 4.1791701E-002, 3.3978589E-002, 3.1784843E-001, 3.1475450E-001, 3.1932140E-001, 3.1793800E-001, 3.7250979E-001, 3.9101625E-001, 4.2276339E-001, 4.8236953E-001, 1.4807217E+002, 1.4556624E+002, 1.4239093E+002, 1.4216601E+002, 1.4491777E+002, 1.0961056E+002, 1.1611201E+002, 1.2346268E+002, 1.4175671E+002, 1.5905732E+002
 1.7800179E+003, 7.0504110E+001, 4.2544119E+001, 4.2630398E+001, 4.3123284E+001, 4.7757845E+001, 8.2933261E+001, 7.7000163E+001, 7.6339731E+001, 7.5001752E+001, 7.3161138E+001, 6.4869384E+001, 1.0017722E+002, 7.1421996E+001, 7.2466083E+001, 7.4571674E+001, 7.7660329E+001, 7.6095266E+001, 4.1654221E-002, 3.9299864E-002, 2.8735654E-001, 2.9970303E-001, 3.1491639E-001, 3.2135439E-001, 3.4180698E-001, 3.3365827E-001, 3.5006527E-001, 4.0587107E-001, 1.4618922E+002, 1.4385019E+002, 1.4047054E+002, 1.3969016E+002, 1.4237855E+002, 1.0789574E+002, 1.1406042E+002, 1.2069046E+002, 1.3858476E+002, 1.5750323E+002
