s,mol/mol,kW/m2,kW/m2,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m,kW/m
 4.9000167E+001, 1.3665117E-001, 4.5213147E-001, 4.9035836E-001, 2.4358980E+001, 1.5566982E+001, 1.4191154E+001, 1.2385096E+001, 1.2464773E+001, 1.2920033E+001, 1.3816574E+001, 1.4815541E+001, 1.4944219E+001, 1.5396543E+001, 1.5711341E+001, 1.6086554E+001, 1.6072503E+001, 1.5369649E+001, 1.4537865E+001, 1.3830096E+001, 1.3382826E+001, 1.2671237E+001, 1.2106645E+001, 1.1780674E+001, 1.1543046E+001, 1.1294963E+001, 1.1180924E+001, 1.1188857E+001, 1.0909973E+001, 1.0334318E+001, 9.8702766E+000, 9.2022988E+000, 8.7451049E+000, 8.0572999E+000, 6.9607684E+000, 5.9785235E+000, 5.3745093E+000, 4.9530281E+000, 4.5210562E+000, 4.1980118E+000, 3.6789478E+000, 3.2133446E+000, 3.0956765E+000, 3.0524818E+000, 2.8620632E+000, 2.5855425E+000, 2.2496087E+000, 1.9139919E+000, 1.7608794E+000, 1.5486099E+000, 1.3410783E+000, 1.0955622E+000, 7.8899843E-001, 6.3425911E-001
 5.0000169E+001, 1.3505488E-001, 4.2663444E-001, 4.5675523E-001, 2.5518059E+001, 1.5060119E+001, 1.4214511E+001, 1.2989532E+001, 1.3016822E+001, 1.3011726E+001, 1.3395513E+001, 1.3832412E+001, 1.4067370E+001, 1.3950200E+001, 1.3366941E+001, 1.3285307E+001, 1.3881732E+001, 1.4714418E+001, 1.5702244E+001, 1.5579519E+001, 1.5396758E+001, 1.4949675E+001, 1.4238452E+001, 1.3437361E+001, 1.2583578E+001, 1.2248152E+001, 1.1735051E+001, 1.1376758E+001, 1.1003707E+001, 1.0694410E+001, 1.0478933E+001, 9.6692375E+000, 8.6754058E+000, 7.7340769E+000, 7.2095666E+000, 6.5992400E+000, 5.8885980E+000, 5.4332428E+000, 4.8662846E+000, 4.3330093E+000, 3.8065024E+000, 3.3839091E+000, 3.0769490E+000, 2.7235921E+000, 2.4175577E+000, 2.2743433E+000, 2.1729114E+000, 1.9860799E+000, 1.6553170E+000, 1.3778138E+000, 1.2108331E+000, 9.7746480E-001, 7.1226730E-001, 6.1085639E-001
 5.1000306E+001, 1.3350134E-001, 3.9180974E-001, 4.2243077E-001, 2.2623253E+001, 1.4632713E+001, 1.2655532E+001, 1.1444561E+001, 1.1690225E+001, 1.2334077E+001, 1.3420230E+001, 1.4500421E+001, 1.4011479E+001, 1.3727246E+001, 1.3317831E+001, 1.3323118E+001, 1.3250979E+001, 1.3481511E+001, 1.3478136E+001, 1.3192431E+001, 1.2678095E+001, 1.2260705E+001, 1.1685334E+001, 1.1316181E+001, 1.1127246E+001, 1.1115208E+001, 1.1087519E+001, 1.1607252E+001, 1.1820895E+001, 1.1769212E+001, 1.1136618E+001, 1.0451823E+001, 9.9685069E+000, 9.6048420E+000, 9.0717282E+000, 8.5309501E+000, 7.8400490E+000, 7.3946169E+000, 7.2142849E+000, 6.7321923E+000, 5.9680881E+000, 5.2147266E+000, 4.5980519E+000, 4.0297320E+000, 3.6360001E+000, 2.9474200E+000, 2.3033652E+000, 1.8571157E+000, 1.5755336E+000, 1.3407601E+000, 1.2042393E+000, 9.4991841E-001, 6.4677076E-001, 5.6697419E-001
 5.2000322E+001, 1.3197719E-001, 3.7493628E-001, 4.0287934E-001, 2.3338077E+001, 1.3476407E+001, 1.3537355E+001, 1.2155910E+001, 1.1721295E+001, 1.2193476E+001, 1.2650038E+001, 1.3224380E+001, 1.2806017E+001, 1.2228029E+001, 1.1854779E+001, 1.1955228E+001, 1.2077708E+001, 1.2307600E+001, 1.2394460E+001, 1.2215422E+001, 1.2085502E+001, 1.2228635E+001, 1.2123643E+001, 1.2120602E+001, 1.1857856E+001, 1.1725578E+001, 1.1492938E+001, 1.0945242E+001, 1.0734881E+001, 1.0766031E+001, 1.0816899E+001, 1.0163745E+001, 9.6617884E+000, 9.0584648E+000, 8.3940251E+000, 7.9473210E+000, 7.4334723E+000, 7.0876858E+000, 7.3107928E+000, 7.0507352E+000, 6.5941606E+000, 5.9792590E+000, 5.4762129E+000, 4.8340663E+000, 4.3287931E+000, 3.8497335E+000, 3.4632177E+000, 2.7596772E+000, 2.2549167E+000, 1.7854682E+000, 1.4626087E+000, 1.1869749E+000, 9.8118215E-001, 8.3789702E-001
 5.3000047E+001, 1.3049385E-001, 3.3548111E-001, 3.5723643E-001, 2.1400541E+001, 1.3627152E+001, 1.2450236E+001, 1.1203433E+001, 1.0727075E+001, 1.0996906E+001, 1.1400868E+001, 1.2145714E+001, 1.1933576E+001, 1.2396271E+001, 1.2774578E+001, 1.2962633E+001, 1.3113012E+001, 1.3413593E+001, 1.3664612E+001, 1.3395841E+001, 1.2244803E+001, 1.1871531E+001, 1.1724071E+001, 1.1819547E+001, 1.2147508E+001, 1.2491520E+001, 1.2679442E+001, 1.2927467E+001, 1.2726133E+001, 1.2440357E+001, 1.1969655E+001, 1.1145187E+001, 1.0399382E+001, 9.5705901E+000, 8.8633115E+000, 7.8752197E+000, 7.1015555E+000, 6.8167251E+000, 6.6324697E+000, 6.3112956E+000, 6.0241976E+000, 5.7722516E+000, 5.3862257E+000, 4.6243310E+000, 4.1747944E+000, 3.6570723E+000, 3.2056198E+000, 2.8118139E+000, 2.5975150E+000, 2.4154563E+000, 2.1174657E+000, 1.7368307E+000, 1.4795808E+000, 1.4057551E+000
 5.4000087E+001, 1.2903742E-001, 2.9906959E-001, 3.2133442E-001, 2.2587664E+001, 1.3875200E+001, 1.2645342E+001, 1.1993251E+001, 1.1786519E+001, 1.0997430E+001, 1.0595099E+001, 1.0685059E+001, 1.0334215E+001, 1.0679196E+001, 1.0968605E+001, 1.0920229E+001, 1.1215968E+001, 1.1387633E+001, 1.1203979E+001, 1.0806277E+001, 1.0851770E+001, 1.0793493E+001, 1.0884526E+001, 1.0757205E+001, 1.0865163E+001, 1.1168513E+001, 1.1473915E+001, 1.1773164E+001, 1.2317897E+001, 1.2090617E+001, 1.1414429E+001, 1.0970006E+001, 1.0472794E+001, 1.0071821E+001, 9.6753211E+000, 9.7239037E+000, 9.6935787E+000, 9.6346121E+000, 9.3808563E+000, 9.0836666E+000, 8.7387173E+000, 8.4377134E+000, 7.8173636E+000, 6.8651255E+000, 6.1368440E+000, 5.4182539E+000, 5.0458618E+000, 4.6074278E+000, 4.1405188E+000, 3.7353195E+000, 3.1852729E+000, 2.7419802E+000, 2.2817154E+000, 2.0139532E+000
 5.5000219E+001, 1.2761846E-001, 2.6479862E-001, 2.8593145E-001, 1.9720572E+001, 1.4558495E+001, 1.2094129E+001, 1.0962398E+001, 1.1012860E+001, 1.1290569E+001, 1.1197480E+001, 1.1086363E+001, 9.5311012E+000, 9.4297507E+000, 9.6453201E+000, 9.7439650E+000, 9.7238217E+000, 1.0159985E+001, 9.6106602E+000, 9.0548044E+000, 8.7761373E+000, 8.5556461E+000, 9.1042868E+000, 1.0143554E+001, 1.1588979E+001, 1.2678895E+001, 1.3958883E+001, 1.3889728E+001, 1.3613538E+001, 1.3726595E+001, 1.3858035E+001, 1.3707787E+001, 1.3060153E+001, 1.2487009E+001, 1.1512775E+001, 1.0926488E+001, 1.0115279E+001, 9.4595554E+000, 9.0648272E+000, 8.9005222E+000, 8.4907583E+000, 8.0962657E+000, 7.3758847E+000, 6.6288950E+000, 6.0600365E+000, 5.2967253E+000, 4.7212740E+000, 3.9993683E+000, 3.4822107E+000, 2.8536266E+000, 2.5003428E+000, 2.2169656E+000, 1.8971850E+000, 1.5812473E+000
 5.6000366E+001, 1.2622467E-001, 2.1635383E-001, 2.2778223E-001, 1.3175222E+001, 1.0640327E+001, 1.1141312E+001, 1.0093220E+001, 9.5269694E+000, 9.4730503E+000, 9.8541187E+000, 9.7761394E+000, 8.7228754E+000, 8.2704597E+000, 7.9621565E+000, 7.9653796E+000, 8.1198267E+000, 8.1830641E+000, 8.0572182E+000, 8.3958358E+000, 9.0054799E+000, 9.6523508E+000, 9.6249350E+000, 9.3831373E+000, 9.6359313E+000, 1.0098954E+001, 1.0247332E+001, 1.0693094E+001, 1.1800502E+001, 1.2964149E+001, 1.3440594E+001, 1.3314921E+001, 1.2901400E+001, 1.2378465E+001, 1.1311729E+001, 1.0286961E+001, 8.6671995E+000, 7.7281241E+000, 6.9563671E+000, 6.3915521E+000, 5.6991703E+000, 5.1928652E+000, 4.6560910E+000, 3.9573200E+000, 3.5221627E+000, 3.1482327E+000, 2.9216919E+000, 2.4625843E+000, 2.0782569E+000, 1.8469491E+000, 1.8009349E+000, 1.7357857E+000, 1.5484173E+000, 1.5589983E+000
 5.7000264E+001, 1.2486726E-001, 1.1740558E-001, 1.2244122E-001, 4.1688636E-001, 2.2643296E-001, 1.3320593E+000, 2.6448927E+000, 3.1115995E+000, 3.4452283E+000, 3.7147760E+000, 4.0262213E+000, 4.1096658E+000, 4.4935572E+000, 4.7474150E+000, 4.8047168E+000, 5.0145712E+000, 5.1876572E+000, 5.4366772E+000, 5.4382080E+000, 5.5378423E+000, 5.9128904E+000, 6.4409417E+000, 6.7716393E+000, 7.1382588E+000, 7.7254589E+000, 7.8862791E+000, 8.5445256E+000, 9.4901357E+000, 1.0230499E+001, 1.0089556E+001, 9.4580786E+000, 8.5116917E+000, 7.5580458E+000, 6.2595019E+000, 5.4710487E+000, 4.7398821E+000, 4.2330396E+000, 3.6417308E+000, 3.0135680E+000, 2.4169651E+000, 2.0004779E+000, 1.6830598E+000, 1.3793884E+000, 1.0842448E+000, 8.1190002E-001, 6.8421704E-001, 6.5594526E-001, 6.5541269E-001, 6.1654528E-001, 5.7900896E-001, 5.3471347E-001, 5.1820650E-001, 6.3053843E-001
 5.8000799E+001, 1.2353183E-001, 2.7157012E-002, 2.7838568E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5155127E-002, 4.6405161E-002, 5.2399232E-002, 4.5627553E-002, 1.4216462E-001, 2.2053352E-001, 2.7192476E-001, 2.7576940E-001, 3.2612078E-001, 4.8793303E-001, 6.5532037E-001, 7.6813265E-001, 8.0820116E-001, 9.1491651E-001, 9.6625013E-001, 9.3708997E-001, 9.8784512E-001, 1.0739298E+000, 1.1951544E+000, 1.2332060E+000, 1.2258085E+000, 1.2757917E+000, 1.3711077E+000, 1.3910906E+000, 1.4780515E+000, 1.3228192E+000, 1.0589997E+000, 1.0529522E+000, 9.6587542E-001, 7.9001424E-001, 6.5126344E-001, 5.1949602E-001, 4.2030683E-001, 3.5753008E-001, 3.1025408E-001, 2.6885607E-001, 2.1947093E-001, 1.7820038E-001, 1.1936123E-001, 8.1719163E-002, 5.6892567E-002, 4.3059586E-002, 3.3837461E-002, 2.5080700E-002, 2.0116285E-002
 5.9000138E+001, 1.2223128E-001, 4.0863624E-003, 4.2180002E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6260344E-003, 7.6272436E-002, 1.4451506E-001, 1.7286452E-001, 1.8512963E-001, 2.5545738E-001, 3.0680158E-001, 2.4999589E-001, 1.8542273E-001, 1.5220613E-001, 1.0227486E-001, 9.5909960E-002, 8.0733412E-002, 5.5739498E-002, 4.1604883E-002, 2.5463109E-002, 1.2803199E-002, 7.8587135E-003, 1.2149647E-003, 1.7767127E-003, 9.4982108E-003, 2.9136433E-002, 5.7601478E-002, 7.0729636E-002, 5.7058383E-002, 3.3471552E-002, 1.7763207E-002, 1.0171906E-002, 6.8885696E-003, 1.7440286E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.0001048E+001, 1.2095180E-001, 2.2383766E-003, 2.3462776E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.1001892E+001, 1.1970261E-001, 2.0284817E-003, 2.1255826E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.2002410E+001, 1.1847799E-001, 1.8782304E-003, 1.9697026E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.3003254E+001, 1.1727853E-001, 1.7604866E-003, 1.8540717E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.4000124E+001, 1.1610378E-001, 1.6642106E-003, 1.7582094E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.5000797E+001, 1.1495268E-001, 1.5801130E-003, 1.6750092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.6001512E+001, 1.1381993E-001, 1.5073313E-003, 1.6020528E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.7001556E+001, 1.1271496E-001, 1.4452611E-003, 1.5387535E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.8000079E+001, 1.1162854E-001, 1.3893042E-003, 1.4798357E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 6.9001262E+001, 1.1056364E-001, 1.3376978E-003, 1.4261903E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.0000929E+001, 1.0951834E-001, 1.2924095E-003, 1.3776247E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.1000589E+001, 1.0849335E-001, 1.2483741E-003, 1.3314751E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.2002372E+001, 1.0748349E-001, 1.2076941E-003, 1.2880201E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 7.3001024E+001, 1.0649857E-001, 1.1677117E-003, 1.2453702E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
