s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 4.700E+002, 1.280E+002, 1.251E+002, 1.244E+002, 1.327E+002, 1.427E+002, 1.577E+002, 1.689E+002, 1.934E+002, 2.284E+002, 2.953E+001, 6.504E+001, 5.135E+001, 3.838E+001, 3.288E+001, 3.109E+001, 3.019E+001, 2.973E+001, 2.951E+001, 2.917E+001, 2.918E+001, 3.169E+001, 6.350E+001, 4.528E+001, 3.759E+001, 3.013E+001, 2.928E+001, 2.838E+001, 2.804E+001, 2.813E+001, 2.847E+001, 2.898E+001, 2.520E+001, 4.767E+001, 4.072E+001, 2.669E+001, 2.121E+001, 2.068E+001, 1.984E+001, 1.948E+001, 1.948E+001, 1.961E+001, 1.980E+001, 9.594E+001, 1.040E+002, 1.276E+002, 1.422E+002, 1.539E+002, 1.502E+002, 1.272E+002, 5.180E+001, 5.272E+001, 5.224E+001, 4.386E+001, 6.594E+001, 5.158E+001, 4.931E+001, 5.535E+001, 7.620E+001, 1.373E+002, 8.992E+001, 6.762E+001, 6.720E+001, 8.179E+001, 8.409E+001, 7.502E+001, 6.887E+001, 9.798E+001, 7.296E+001, 7.846E+001, 7.947E+001, 6.217E+001, 4.886E+001, 5.242E+001, 5.188E+001, 5.831E+001, 4.039E+001, 3.970E+001, 3.966E+001, 4.610E+001, 2.070E-001, 3.875E-004, 6.699E-009, 1.825E-001, 1.012E-002, 3.053E-005, 3.000E+000
 4.800E+002, 1.389E+002, 1.408E+002, 1.467E+002, 1.586E+002, 1.754E+002, 1.977E+002, 2.122E+002, 2.483E+002, 2.906E+002, 2.967E+001, 6.301E+001, 4.299E+001, 3.146E+001, 2.713E+001, 2.708E+001, 2.730E+001, 2.745E+001, 2.755E+001, 2.786E+001, 2.878E+001, 3.177E+001, 7.058E+001, 5.928E+001, 4.558E+001, 3.064E+001, 2.880E+001, 2.861E+001, 2.853E+001, 2.861E+001, 2.919E+001, 3.021E+001, 2.529E+001, 4.696E+001, 4.201E+001, 2.995E+001, 2.118E+001, 2.089E+001, 2.027E+001, 1.964E+001, 1.947E+001, 1.950E+001, 1.968E+001, 8.379E+001, 9.560E+001, 1.279E+002, 1.473E+002, 1.722E+002, 1.753E+002, 1.557E+002, 6.308E+001, 6.592E+001, 5.991E+001, 4.816E+001, 7.980E+001, 7.724E+001, 5.812E+001, 4.884E+001, 6.886E+001, 9.961E+001, 6.484E+001, 5.887E+001, 5.817E+001, 5.457E+001, 5.633E+001, 6.145E+001, 8.748E+001, 7.904E+001, 5.193E+001, 5.620E+001, 5.945E+001, 5.518E+001, 4.303E+001, 4.467E+001, 4.635E+001, 4.719E+001, 3.997E+001, 4.077E+001, 3.916E+001, 4.176E+001, 2.072E-001, 3.862E-004, 1.234E-009, 1.797E-001, 1.237E-002, 3.759E-005, 3.000E+000
 4.900E+002, 1.917E+002, 1.980E+002, 2.136E+002, 2.367E+002, 2.683E+002, 3.062E+002, 3.277E+002, 3.710E+002, 4.206E+002, 2.981E+001, 6.541E+001, 4.826E+001, 3.437E+001, 2.460E+001, 2.497E+001, 2.628E+001, 2.703E+001, 2.769E+001, 2.878E+001, 2.967E+001, 3.184E+001, 7.162E+001, 6.505E+001, 5.064E+001, 3.024E+001, 2.762E+001, 2.778E+001, 2.837E+001, 2.869E+001, 2.963E+001, 3.090E+001, 2.538E+001, 4.466E+001, 3.334E+001, 2.648E+001, 2.115E+001, 2.070E+001, 2.006E+001, 1.955E+001, 1.950E+001, 1.951E+001, 1.971E+001, 9.764E+001, 1.134E+002, 1.572E+002, 1.869E+002, 2.057E+002, 1.839E+002, 1.446E+002, 6.622E+001, 6.665E+001, 7.066E+001, 5.090E+001, 6.946E+001, 6.920E+001, 6.044E+001, 4.788E+001, 5.669E+001, 9.280E+001, 6.126E+001, 5.086E+001, 4.533E+001, 4.812E+001, 5.267E+001, 4.919E+001, 8.169E+001, 6.895E+001, 4.784E+001, 4.729E+001, 5.130E+001, 5.999E+001, 3.590E+001, 3.616E+001, 3.638E+001, 3.910E+001, 3.000E+001, 3.137E+001, 3.115E+001, 3.307E+001, 2.071E-001, 3.944E-004, 2.768E-008, 1.738E-001, 1.576E-002, 4.821E-005, 3.000E+000
 5.000E+002, 1.747E+002, 1.787E+002, 1.897E+002, 2.096E+002, 2.364E+002, 2.687E+002, 2.886E+002, 3.291E+002, 3.761E+002, 2.994E+001, 6.480E+001, 4.326E+001, 3.158E+001, 2.461E+001, 2.508E+001, 2.622E+001, 2.692E+001, 2.729E+001, 2.841E+001, 2.957E+001, 3.191E+001, 7.398E+001, 6.977E+001, 5.132E+001, 3.176E+001, 2.667E+001, 2.677E+001, 2.747E+001, 2.770E+001, 2.838E+001, 2.916E+001, 2.547E+001, 4.414E+001, 3.175E+001, 2.466E+001, 2.130E+001, 2.097E+001, 2.025E+001, 1.949E+001, 1.941E+001, 1.950E+001, 1.968E+001, 1.018E+002, 1.234E+002, 1.578E+002, 1.733E+002, 1.791E+002, 1.749E+002, 1.511E+002, 6.858E+001, 6.814E+001, 7.195E+001, 4.569E+001, 5.839E+001, 7.334E+001, 6.459E+001, 5.172E+001, 6.952E+001, 8.679E+001, 6.118E+001, 5.380E+001, 4.671E+001, 5.507E+001, 6.720E+001, 5.336E+001, 7.992E+001, 7.994E+001, 5.074E+001, 5.940E+001, 6.128E+001, 5.508E+001, 4.187E+001, 4.543E+001, 4.677E+001, 4.886E+001, 3.603E+001, 3.751E+001, 3.805E+001, 4.138E+001, 2.072E-001, 3.889E-004, 9.809E-009, 1.792E-001, 1.298E-002, 3.948E-005, 3.000E+000
 5.100E+002, 1.776E+002, 1.803E+002, 1.911E+002, 2.073E+002, 2.340E+002, 2.662E+002, 2.853E+002, 3.279E+002, 3.832E+002, 3.006E+001, 6.626E+001, 4.713E+001, 3.244E+001, 2.757E+001, 2.717E+001, 2.803E+001, 2.866E+001, 2.897E+001, 2.977E+001, 3.063E+001, 3.197E+001, 6.993E+001, 6.259E+001, 4.925E+001, 3.282E+001, 2.857E+001, 2.741E+001, 2.773E+001, 2.806E+001, 2.903E+001, 3.100E+001, 2.556E+001, 4.579E+001, 3.746E+001, 2.660E+001, 2.141E+001, 2.098E+001, 2.040E+001, 1.970E+001, 1.955E+001, 1.953E+001, 1.974E+001, 1.142E+002, 1.283E+002, 1.589E+002, 1.737E+002, 1.727E+002, 1.597E+002, 1.261E+002, 6.551E+001, 6.850E+001, 6.131E+001, 5.136E+001, 5.799E+001, 6.412E+001, 6.048E+001, 4.735E+001, 7.134E+001, 1.125E+002, 7.998E+001, 5.417E+001, 6.039E+001, 6.177E+001, 7.060E+001, 6.098E+001, 6.858E+001, 8.042E+001, 5.973E+001, 6.466E+001, 6.861E+001, 5.827E+001, 4.236E+001, 4.060E+001, 4.870E+001, 5.335E+001, 3.295E+001, 3.329E+001, 3.953E+001, 4.155E+001, 2.069E-001, 3.946E-004, 2.940E-008, 1.771E-001, 1.345E-002, 4.099E-005, 3.000E+000
 5.200E+002, 1.672E+002, 1.691E+002, 1.787E+002, 1.963E+002, 2.194E+002, 2.500E+002, 2.656E+002, 3.030E+002, 3.503E+002, 3.018E+001, 6.774E+001, 5.444E+001, 3.928E+001, 2.861E+001, 2.903E+001, 2.961E+001, 2.999E+001, 3.010E+001, 3.073E+001, 3.183E+001, 3.204E+001, 6.670E+001, 4.963E+001, 3.785E+001, 2.642E+001, 2.508E+001, 2.562E+001, 2.665E+001, 2.717E+001, 2.834E+001, 2.931E+001, 2.563E+001, 4.654E+001, 3.854E+001, 2.723E+001, 2.126E+001, 2.105E+001, 2.032E+001, 1.994E+001, 1.977E+001, 1.965E+001, 1.982E+001, 1.133E+002, 1.266E+002, 1.548E+002, 1.653E+002, 1.677E+002, 1.513E+002, 1.203E+002, 5.105E+001, 5.491E+001, 5.018E+001, 4.824E+001, 5.958E+001, 5.747E+001, 5.636E+001, 5.573E+001, 7.076E+001, 1.282E+002, 8.721E+001, 6.149E+001, 6.176E+001, 7.430E+001, 7.852E+001, 6.575E+001, 6.264E+001, 8.908E+001, 6.386E+001, 7.505E+001, 7.643E+001, 6.272E+001, 4.809E+001, 5.120E+001, 5.233E+001, 5.515E+001, 3.624E+001, 3.971E+001, 4.339E+001, 4.787E+001, 2.071E-001, 3.988E-004, 4.167E-008, 1.754E-001, 1.358E-002, 4.139E-005, 3.000E+000
 5.300E+002, 1.926E+002, 1.966E+002, 2.092E+002, 2.270E+002, 2.505E+002, 2.781E+002, 2.930E+002, 3.267E+002, 3.689E+002, 3.029E+001, 7.050E+001, 5.305E+001, 3.799E+001, 2.937E+001, 3.032E+001, 3.061E+001, 3.057E+001, 3.074E+001, 3.151E+001, 3.269E+001, 3.211E+001, 6.588E+001, 5.171E+001, 3.990E+001, 3.049E+001, 2.889E+001, 2.904E+001, 2.909E+001, 2.962E+001, 3.145E+001, 3.212E+001, 2.571E+001, 4.573E+001, 3.540E+001, 2.514E+001, 2.124E+001, 2.106E+001, 2.020E+001, 1.972E+001, 1.962E+001, 1.961E+001, 1.981E+001, 1.409E+002, 1.569E+002, 1.813E+002, 1.861E+002, 1.627E+002, 1.421E+002, 1.069E+002, 5.143E+001, 5.726E+001, 5.144E+001, 4.763E+001, 5.666E+001, 5.419E+001, 5.312E+001, 5.707E+001, 6.035E+001, 1.063E+002, 8.585E+001, 6.106E+001, 5.412E+001, 6.699E+001, 7.447E+001, 6.494E+001, 5.845E+001, 7.024E+001, 6.176E+001, 7.125E+001, 6.895E+001, 6.477E+001, 4.357E+001, 4.913E+001, 5.202E+001, 5.261E+001, 3.624E+001, 4.004E+001, 4.186E+001, 4.427E+001, 2.069E-001, 3.886E-004, 1.051E-008, 1.728E-001, 1.504E-002, 4.595E-005, 3.000E+000
 5.400E+002, 1.619E+002, 1.648E+002, 1.744E+002, 1.888E+002, 2.099E+002, 2.332E+002, 2.481E+002, 2.796E+002, 3.139E+002, 3.040E+001, 7.647E+001, 7.238E+001, 5.194E+001, 3.105E+001, 2.838E+001, 2.852E+001, 2.862E+001, 2.889E+001, 3.013E+001, 3.206E+001, 3.218E+001, 6.402E+001, 4.508E+001, 3.486E+001, 3.170E+001, 3.108E+001, 3.083E+001, 3.085E+001, 3.118E+001, 3.154E+001, 3.147E+001, 2.577E+001, 4.635E+001, 3.609E+001, 2.482E+001, 2.123E+001, 2.091E+001, 2.011E+001, 1.966E+001, 1.954E+001, 1.961E+001, 1.981E+001, 1.522E+002, 1.637E+002, 1.648E+002, 1.604E+002, 1.334E+002, 1.184E+002, 8.575E+001, 4.636E+001, 4.744E+001, 4.968E+001, 4.835E+001, 4.692E+001, 4.758E+001, 6.140E+001, 7.292E+001, 5.735E+001, 1.022E+002, 9.699E+001, 7.059E+001, 5.572E+001, 7.431E+001, 7.933E+001, 6.988E+001, 4.884E+001, 6.939E+001, 6.443E+001, 7.405E+001, 7.699E+001, 8.051E+001, 4.733E+001, 5.268E+001, 5.860E+001, 5.652E+001, 4.189E+001, 4.267E+001, 4.667E+001, 4.706E+001, 2.070E-001, 3.859E-004, 1.978E-009, 1.772E-001, 1.290E-002, 3.926E-005, 3.000E+000
 5.500E+002, 1.798E+002, 1.818E+002, 1.936E+002, 2.117E+002, 2.335E+002, 2.566E+002, 2.705E+002, 2.994E+002, 3.391E+002, 3.051E+001, 7.204E+001, 5.986E+001, 4.571E+001, 2.868E+001, 2.633E+001, 2.661E+001, 2.625E+001, 2.623E+001, 2.693E+001, 2.831E+001, 3.225E+001, 6.410E+001, 5.109E+001, 3.637E+001, 3.086E+001, 3.259E+001, 3.260E+001, 3.246E+001, 3.263E+001, 3.305E+001, 3.349E+001, 2.584E+001, 4.710E+001, 3.925E+001, 2.700E+001, 2.122E+001, 2.082E+001, 2.047E+001, 1.977E+001, 1.963E+001, 1.969E+001, 1.984E+001, 1.331E+002, 1.493E+002, 1.701E+002, 1.755E+002, 1.589E+002, 1.457E+002, 1.111E+002, 4.446E+001, 4.885E+001, 5.354E+001, 5.063E+001, 4.810E+001, 5.481E+001, 5.905E+001, 6.596E+001, 6.819E+001, 1.045E+002, 8.917E+001, 6.066E+001, 6.143E+001, 7.052E+001, 8.001E+001, 6.786E+001, 5.252E+001, 7.606E+001, 6.698E+001, 6.991E+001, 7.383E+001, 7.196E+001, 4.595E+001, 5.105E+001, 5.447E+001, 5.438E+001, 3.989E+001, 4.012E+001, 4.508E+001, 4.743E+001, 2.068E-001, 3.860E-004, 3.247E-009, 1.743E-001, 1.466E-002, 4.476E-005, 3.000E+000
 5.600E+002, 1.653E+002, 1.672E+002, 1.767E+002, 1.902E+002, 2.060E+002, 2.278E+002, 2.423E+002, 2.696E+002, 3.027E+002, 3.062E+001, 7.146E+001, 6.061E+001, 4.727E+001, 2.722E+001, 2.547E+001, 2.557E+001, 2.576E+001, 2.609E+001, 2.686E+001, 2.776E+001, 3.231E+001, 6.408E+001, 5.425E+001, 3.850E+001, 2.861E+001, 2.968E+001, 2.995E+001, 3.048E+001, 3.037E+001, 3.140E+001, 3.175E+001, 2.590E+001, 4.797E+001, 3.946E+001, 2.706E+001, 2.133E+001, 2.116E+001, 2.050E+001, 1.972E+001, 1.961E+001, 1.963E+001, 1.983E+001, 1.230E+002, 1.355E+002, 1.542E+002, 1.612E+002, 1.448E+002, 1.401E+002, 1.232E+002, 4.866E+001, 5.168E+001, 5.385E+001, 5.295E+001, 5.416E+001, 5.430E+001, 5.596E+001, 6.370E+001, 6.647E+001, 1.081E+002, 7.572E+001, 5.730E+001, 6.323E+001, 6.621E+001, 7.749E+001, 6.178E+001, 6.232E+001, 7.680E+001, 6.477E+001, 6.885E+001, 6.884E+001, 6.880E+001, 4.686E+001, 4.733E+001, 5.584E+001, 5.385E+001, 3.830E+001, 3.752E+001, 4.337E+001, 4.558E+001, 2.068E-001, 3.904E-004, 1.668E-008, 1.792E-001, 1.225E-002, 3.722E-005, 3.000E+000
 5.700E+002, 1.340E+002, 1.349E+002, 1.393E+002, 1.486E+002, 1.629E+002, 1.831E+002, 1.960E+002, 2.269E+002, 2.690E+002, 3.074E+001, 7.037E+001, 6.601E+001, 4.847E+001, 2.898E+001, 2.512E+001, 2.529E+001, 2.561E+001, 2.593E+001, 2.646E+001, 2.721E+001, 3.237E+001, 6.518E+001, 5.891E+001, 4.699E+001, 3.039E+001, 2.820E+001, 2.653E+001, 2.669E+001, 2.690E+001, 2.829E+001, 2.943E+001, 2.596E+001, 4.875E+001, 4.091E+001, 2.793E+001, 2.132E+001, 2.120E+001, 2.046E+001, 1.965E+001, 1.955E+001, 1.961E+001, 1.986E+001, 1.058E+002, 1.145E+002, 1.321E+002, 1.378E+002, 1.366E+002, 1.332E+002, 1.243E+002, 5.298E+001, 5.975E+001, 6.128E+001, 4.911E+001, 7.139E+001, 6.233E+001, 5.915E+001, 5.695E+001, 7.328E+001, 1.175E+002, 7.372E+001, 6.551E+001, 6.696E+001, 7.071E+001, 6.868E+001, 6.436E+001, 7.470E+001, 8.552E+001, 7.000E+001, 6.623E+001, 6.821E+001, 6.673E+001, 5.045E+001, 4.855E+001, 5.126E+001, 5.448E+001, 4.303E+001, 4.115E+001, 4.233E+001, 4.465E+001, 2.063E-001, 4.044E-004, 6.368E-008, 1.810E-001, 1.151E-002, 3.488E-005, 3.000E+000
 5.800E+002, 1.588E+002, 1.597E+002, 1.679E+002, 1.850E+002, 2.094E+002, 2.424E+002, 2.598E+002, 2.983E+002, 3.452E+002, 3.087E+001, 6.772E+001, 5.250E+001, 3.891E+001, 3.036E+001, 2.796E+001, 2.829E+001, 2.803E+001, 2.818E+001, 2.873E+001, 2.898E+001, 3.241E+001, 6.615E+001, 5.895E+001, 4.579E+001, 3.166E+001, 2.875E+001, 2.848E+001, 2.747E+001, 2.709E+001, 2.749E+001, 2.829E+001, 2.601E+001, 4.682E+001, 3.558E+001, 2.639E+001, 2.120E+001, 2.095E+001, 2.027E+001, 1.960E+001, 1.952E+001, 1.962E+001, 1.981E+001, 9.628E+001, 1.078E+002, 1.341E+002, 1.579E+002, 1.872E+002, 1.821E+002, 1.526E+002, 5.704E+001, 5.681E+001, 5.709E+001, 4.571E+001, 6.957E+001, 6.902E+001, 5.644E+001, 5.378E+001, 6.924E+001, 1.161E+002, 7.984E+001, 6.251E+001, 5.467E+001, 5.777E+001, 6.382E+001, 6.791E+001, 7.610E+001, 8.449E+001, 5.933E+001, 5.971E+001, 6.553E+001, 5.965E+001, 4.110E+001, 4.307E+001, 4.563E+001, 5.405E+001, 3.688E+001, 3.578E+001, 3.731E+001, 4.392E+001, 2.069E-001, 3.919E-004, 2.116E-008, 1.792E-001, 1.205E-002, 3.660E-005, 3.000E+000
 5.900E+002, 1.457E+002, 1.466E+002, 1.525E+002, 1.645E+002, 1.839E+002, 2.063E+002, 2.182E+002, 2.436E+002, 2.801E+002, 3.101E+001, 7.005E+001, 5.264E+001, 3.772E+001, 3.096E+001, 3.008E+001, 2.976E+001, 2.933E+001, 2.926E+001, 2.957E+001, 3.058E+001, 3.245E+001, 6.408E+001, 5.066E+001, 3.637E+001, 2.955E+001, 2.972E+001, 3.112E+001, 3.050E+001, 3.053E+001, 3.091E+001, 3.146E+001, 2.607E+001, 4.794E+001, 3.925E+001, 2.606E+001, 2.087E+001, 2.078E+001, 1.991E+001, 1.949E+001, 1.944E+001, 1.952E+001, 1.970E+001, 1.174E+002, 1.280E+002, 1.449E+002, 1.476E+002, 1.463E+002, 1.402E+002, 1.196E+002, 5.697E+001, 5.291E+001, 4.772E+001, 4.331E+001, 7.033E+001, 6.241E+001, 5.513E+001, 5.434E+001, 7.651E+001, 1.195E+002, 8.900E+001, 6.912E+001, 6.443E+001, 6.194E+001, 6.663E+001, 6.652E+001, 7.259E+001, 9.015E+001, 6.596E+001, 6.206E+001, 6.678E+001, 6.171E+001, 4.123E+001, 4.194E+001, 4.762E+001, 5.144E+001, 3.343E+001, 3.528E+001, 3.732E+001, 4.214E+001, 2.070E-001, 3.872E-004, 5.914E-009, 1.802E-001, 1.167E-002, 3.539E-005, 3.000E+000
 6.000E+002, 1.566E+002, 1.586E+002, 1.689E+002, 1.828E+002, 1.977E+002, 2.151E+002, 2.288E+002, 2.582E+002, 2.968E+002, 3.114E+001, 7.404E+001, 6.401E+001, 4.805E+001, 3.255E+001, 3.180E+001, 3.213E+001, 3.116E+001, 3.125E+001, 3.189E+001, 3.294E+001, 3.247E+001, 6.213E+001, 4.746E+001, 3.626E+001, 3.386E+001, 3.453E+001, 3.413E+001, 3.329E+001, 3.300E+001, 3.268E+001, 3.262E+001, 2.613E+001, 4.781E+001, 3.831E+001, 2.645E+001, 2.087E+001, 2.008E+001, 1.963E+001, 1.954E+001, 1.954E+001, 1.968E+001, 1.985E+001, 1.428E+002, 1.573E+002, 1.667E+002, 1.577E+002, 1.349E+002, 1.180E+002, 9.152E+001, 4.697E+001, 4.418E+001, 4.999E+001, 4.732E+001, 5.727E+001, 5.280E+001, 6.211E+001, 5.986E+001, 6.898E+001, 1.184E+002, 1.002E+002, 7.321E+001, 6.138E+001, 7.190E+001, 7.709E+001, 7.462E+001, 5.747E+001, 8.477E+001, 6.876E+001, 7.245E+001, 7.463E+001, 7.539E+001, 4.592E+001, 4.695E+001, 5.017E+001, 5.693E+001, 3.844E+001, 3.766E+001, 4.152E+001, 4.626E+001, 2.070E-001, 3.861E-004, 2.238E-009, 1.792E-001, 1.224E-002, 3.718E-005, 3.000E+000
