s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 4.700E+002, 8.266E+001, 5.996E+001, 4.115E+001, 3.334E+001, 3.147E+001, 3.062E+001, 3.061E+001, 3.076E+001, 3.111E+001, 6.300E+001, 2.646E+002, 2.258E+002, 2.250E+002, 2.409E+002, 2.674E+002, 3.039E+002, 3.489E+002, 3.745E+002, 4.280E+002, 4.874E+002, 3.210E+001, 7.598E+001, 7.680E+001, 6.131E+001, 3.312E+001, 2.417E+001, 2.448E+001, 2.471E+001, 2.487E+001, 2.502E+001, 2.566E+001, 2.443E+001, 4.569E+001, 5.332E+001, 3.807E+001, 2.017E+001, 1.878E+001, 1.873E+001, 1.870E+001, 1.870E+001, 1.869E+001, 1.874E+001, 1.378E+002, 1.340E+002, 1.233E+002, 1.209E+002, 1.140E+002, 1.101E+002, 1.053E+002, 5.725E+001, 7.267E+001, 8.732E+001, 9.554E+001, 7.047E+001, 8.318E+001, 9.983E+001, 1.035E+002, 7.533E+001, 9.927E+001, 1.015E+002, 9.325E+001, 7.464E+001, 8.276E+001, 8.515E+001, 8.264E+001, 7.184E+001, 8.132E+001, 7.969E+001, 8.427E+001, 8.289E+001, 1.743E+002, 6.093E+001, 6.551E+001, 4.985E+001, 5.265E+001, 5.351E+001, 5.264E+001, 3.976E+001, 4.136E+001, 2.063E-001, 3.926E-004, 2.642E-008, 1.861E-001, 8.285E-003, 2.479E-005, 4.000E+000
 4.800E+002, 6.971E+001, 5.317E+001, 3.654E+001, 2.862E+001, 2.737E+001, 2.702E+001, 2.718E+001, 2.751E+001, 2.827E+001, 6.340E+001, 2.711E+002, 2.343E+002, 2.319E+002, 2.427E+002, 2.644E+002, 2.949E+002, 3.309E+002, 3.494E+002, 3.934E+002, 4.454E+002, 3.228E+001, 7.532E+001, 7.599E+001, 5.696E+001, 2.999E+001, 2.332E+001, 2.387E+001, 2.467E+001, 2.473E+001, 2.538E+001, 2.636E+001, 2.453E+001, 4.458E+001, 4.837E+001, 3.643E+001, 2.072E+001, 1.872E+001, 1.867E+001, 1.867E+001, 1.864E+001, 1.865E+001, 1.870E+001, 1.261E+002, 1.220E+002, 1.121E+002, 1.101E+002, 1.040E+002, 1.004E+002, 9.616E+001, 5.591E+001, 7.661E+001, 9.233E+001, 9.266E+001, 6.540E+001, 8.540E+001, 9.654E+001, 1.073E+002, 7.290E+001, 9.006E+001, 9.803E+001, 1.103E+002, 6.850E+001, 7.780E+001, 7.925E+001, 9.029E+001, 6.875E+001, 7.839E+001, 7.483E+001, 8.396E+001, 8.408E+001, 1.625E+002, 5.810E+001, 6.212E+001, 5.404E+001, 5.031E+001, 5.225E+001, 5.300E+001, 4.400E+001, 4.233E+001, 2.063E-001, 3.928E-004, 2.694E-008, 1.885E-001, 6.821E-003, 2.020E-005, 4.000E+000
 4.900E+002, 6.851E+001, 4.904E+001, 3.244E+001, 2.785E+001, 2.689E+001, 2.710E+001, 2.741E+001, 2.821E+001, 2.926E+001, 6.380E+001, 2.590E+002, 2.112E+002, 2.077E+002, 2.137E+002, 2.308E+002, 2.565E+002, 2.876E+002, 3.063E+002, 3.482E+002, 3.993E+002, 3.245E+001, 7.758E+001, 7.527E+001, 5.670E+001, 3.028E+001, 2.459E+001, 2.493E+001, 2.534E+001, 2.567E+001, 2.639E+001, 2.753E+001, 2.462E+001, 4.450E+001, 4.843E+001, 3.622E+001, 2.102E+001, 1.869E+001, 1.867E+001, 1.866E+001, 1.865E+001, 1.865E+001, 1.870E+001, 1.287E+002, 1.252E+002, 1.131E+002, 1.124E+002, 1.059E+002, 1.016E+002, 9.702E+001, 5.866E+001, 7.338E+001, 9.458E+001, 9.158E+001, 6.461E+001, 8.156E+001, 1.022E+002, 1.070E+002, 7.206E+001, 8.972E+001, 1.039E+002, 9.245E+001, 6.848E+001, 8.053E+001, 8.802E+001, 7.151E+001, 6.864E+001, 7.538E+001, 7.378E+001, 9.152E+001, 7.639E+001, 1.760E+002, 5.954E+001, 6.997E+001, 6.181E+001, 4.579E+001, 5.394E+001, 6.007E+001, 5.014E+001, 4.103E+001, 2.063E-001, 3.886E-004, 1.393E-008, 1.868E-001, 8.066E-003, 2.410E-005, 4.000E+000
 5.000E+002, 7.807E+001, 5.498E+001, 3.374E+001, 2.897E+001, 2.887E+001, 3.021E+001, 3.076E+001, 3.182E+001, 3.305E+001, 6.423E+001, 2.671E+002, 2.165E+002, 2.106E+002, 2.141E+002, 2.301E+002, 2.560E+002, 2.885E+002, 3.087E+002, 3.506E+002, 4.013E+002, 3.260E+001, 7.900E+001, 7.555E+001, 5.489E+001, 2.835E+001, 2.586E+001, 2.638E+001, 2.760E+001, 2.809E+001, 2.797E+001, 2.799E+001, 2.472E+001, 4.504E+001, 4.913E+001, 3.487E+001, 2.015E+001, 1.875E+001, 1.874E+001, 1.871E+001, 1.869E+001, 1.868E+001, 1.871E+001, 1.456E+002, 1.408E+002, 1.266E+002, 1.251E+002, 1.178E+002, 1.128E+002, 1.084E+002, 6.005E+001, 7.381E+001, 9.249E+001, 9.959E+001, 6.466E+001, 8.726E+001, 1.057E+002, 1.135E+002, 8.512E+001, 1.016E+002, 1.053E+002, 8.531E+001, 7.235E+001, 8.419E+001, 9.516E+001, 7.766E+001, 6.988E+001, 8.736E+001, 7.510E+001, 9.074E+001, 8.527E+001, 1.787E+002, 6.362E+001, 6.975E+001, 6.123E+001, 5.422E+001, 5.610E+001, 5.634E+001, 4.885E+001, 4.595E+001, 2.063E-001, 3.958E-004, 3.653E-008, 1.849E-001, 8.823E-003, 2.648E-005, 4.000E+000
 5.100E+002, 8.197E+001, 6.045E+001, 3.576E+001, 2.903E+001, 2.847E+001, 2.917E+001, 2.974E+001, 3.108E+001, 3.244E+001, 6.468E+001, 2.431E+002, 2.081E+002, 1.996E+002, 1.958E+002, 2.051E+002, 2.210E+002, 2.416E+002, 2.541E+002, 2.829E+002, 3.204E+002, 3.275E+001, 7.825E+001, 7.891E+001, 6.137E+001, 2.944E+001, 2.467E+001, 2.535E+001, 2.685E+001, 2.734E+001, 2.849E+001, 2.865E+001, 2.481E+001, 4.551E+001, 4.884E+001, 3.353E+001, 1.945E+001, 1.875E+001, 1.875E+001, 1.871E+001, 1.871E+001, 1.873E+001, 1.874E+001, 1.446E+002, 1.387E+002, 1.265E+002, 1.233E+002, 1.151E+002, 1.111E+002, 1.064E+002, 6.054E+001, 7.564E+001, 8.434E+001, 9.274E+001, 7.303E+001, 9.387E+001, 9.978E+001, 1.044E+002, 7.785E+001, 9.730E+001, 1.094E+002, 8.277E+001, 7.113E+001, 8.353E+001, 9.479E+001, 8.343E+001, 8.275E+001, 8.095E+001, 7.746E+001, 9.460E+001, 9.066E+001, 1.615E+002, 6.024E+001, 6.922E+001, 6.827E+001, 5.443E+001, 5.362E+001, 5.912E+001, 5.418E+001, 4.524E+001, 2.062E-001, 4.051E-004, 6.633E-008, 1.870E-001, 8.190E-003, 2.449E-005, 4.000E+000
 5.200E+002, 7.789E+001, 5.686E+001, 3.812E+001, 3.200E+001, 2.989E+001, 3.061E+001, 3.120E+001, 3.262E+001, 3.404E+001, 6.517E+001, 2.248E+002, 1.779E+002, 1.736E+002, 1.739E+002, 1.869E+002, 2.057E+002, 2.291E+002, 2.418E+002, 2.754E+002, 3.078E+002, 3.289E+001, 7.677E+001, 7.077E+001, 5.475E+001, 3.363E+001, 2.604E+001, 2.558E+001, 2.512E+001, 2.513E+001, 2.557E+001, 2.620E+001, 2.490E+001, 4.633E+001, 5.002E+001, 3.299E+001, 1.926E+001, 1.878E+001, 1.874E+001, 1.871E+001, 1.871E+001, 1.873E+001, 1.876E+001, 1.403E+002, 1.340E+002, 1.233E+002, 1.197E+002, 1.114E+002, 1.071E+002, 1.016E+002, 5.670E+001, 7.178E+001, 7.727E+001, 9.387E+001, 6.405E+001, 8.602E+001, 1.014E+002, 9.630E+001, 7.703E+001, 9.544E+001, 1.024E+002, 8.487E+001, 7.159E+001, 8.540E+001, 9.594E+001, 8.188E+001, 7.213E+001, 8.345E+001, 7.726E+001, 9.214E+001, 9.024E+001, 1.606E+002, 6.406E+001, 7.020E+001, 7.292E+001, 5.690E+001, 5.384E+001, 5.980E+001, 6.039E+001, 4.933E+001, 2.062E-001, 3.981E-004, 4.455E-008, 1.875E-001, 7.819E-003, 2.333E-005, 4.000E+000
 5.300E+002, 7.979E+001, 5.949E+001, 4.046E+001, 3.610E+001, 3.323E+001, 3.285E+001, 3.316E+001, 3.394E+001, 3.509E+001, 6.568E+001, 2.633E+002, 2.197E+002, 2.145E+002, 2.231E+002, 2.452E+002, 2.763E+002, 3.142E+002, 3.347E+002, 3.814E+002, 4.344E+002, 3.303E+001, 8.112E+001, 7.923E+001, 5.866E+001, 2.972E+001, 2.605E+001, 2.606E+001, 2.535E+001, 2.514E+001, 2.589E+001, 2.710E+001, 2.499E+001, 4.563E+001, 4.867E+001, 3.276E+001, 1.993E+001, 1.888E+001, 1.880E+001, 1.874E+001, 1.879E+001, 1.876E+001, 1.879E+001, 1.470E+002, 1.394E+002, 1.267E+002, 1.238E+002, 1.163E+002, 1.119E+002, 1.061E+002, 6.842E+001, 8.381E+001, 8.897E+001, 8.557E+001, 7.096E+001, 1.018E+002, 1.154E+002, 1.065E+002, 7.606E+001, 8.673E+001, 1.065E+002, 9.328E+001, 6.669E+001, 8.419E+001, 9.762E+001, 8.877E+001, 8.266E+001, 7.822E+001, 7.367E+001, 9.266E+001, 9.331E+001, 1.721E+002, 6.400E+001, 6.846E+001, 7.053E+001, 6.005E+001, 5.551E+001, 5.622E+001, 6.014E+001, 4.792E+001, 2.063E-001, 3.963E-004, 3.834E-008, 1.850E-001, 8.776E-003, 2.633E-005, 4.000E+000
 5.400E+002, 9.025E+001, 6.452E+001, 4.280E+001, 3.785E+001, 3.547E+001, 3.455E+001, 3.447E+001, 3.461E+001, 3.514E+001, 6.619E+001, 3.468E+002, 2.994E+002, 2.987E+002, 3.142E+002, 3.472E+002, 3.886E+002, 4.370E+002, 4.643E+002, 5.209E+002, 5.797E+002, 3.316E+001, 7.769E+001, 7.170E+001, 5.487E+001, 2.716E+001, 2.449E+001, 2.433E+001, 2.430E+001, 2.442E+001, 2.473E+001, 2.536E+001, 2.507E+001, 4.520E+001, 5.187E+001, 3.826E+001, 2.023E+001, 1.890E+001, 1.875E+001, 1.871E+001, 1.870E+001, 1.872E+001, 1.873E+001, 1.463E+002, 1.451E+002, 1.321E+002, 1.307E+002, 1.242E+002, 1.198E+002, 1.152E+002, 6.332E+001, 7.059E+001, 8.564E+001, 9.821E+001, 7.445E+001, 9.444E+001, 1.043E+002, 1.165E+002, 7.835E+001, 9.234E+001, 1.027E+002, 1.040E+002, 6.915E+001, 8.374E+001, 9.484E+001, 9.315E+001, 7.866E+001, 8.059E+001, 7.184E+001, 8.950E+001, 9.254E+001, 1.827E+002, 6.061E+001, 6.595E+001, 5.943E+001, 5.765E+001, 5.205E+001, 5.011E+001, 4.453E+001, 4.379E+001, 2.061E-001, 4.251E-004, 1.290E-007, 1.823E-001, 9.483E-003, 2.855E-005, 4.000E+000
 5.500E+002, 7.193E+001, 5.390E+001, 3.735E+001, 3.231E+001, 3.160E+001, 3.182E+001, 3.198E+001, 3.305E+001, 3.502E+001, 6.667E+001, 2.453E+002, 1.831E+002, 1.690E+002, 1.602E+002, 1.642E+002, 1.772E+002, 1.952E+002, 2.036E+002, 2.296E+002, 2.615E+002, 3.329E+001, 7.895E+001, 7.335E+001, 5.652E+001, 2.886E+001, 2.420E+001, 2.433E+001, 2.494E+001, 2.501E+001, 2.563E+001, 2.645E+001, 2.516E+001, 4.473E+001, 4.945E+001, 3.766E+001, 1.988E+001, 1.886E+001, 1.870E+001, 1.864E+001, 1.863E+001, 1.864E+001, 1.867E+001, 1.411E+002, 1.352E+002, 1.233E+002, 1.201E+002, 1.116E+002, 1.073E+002, 1.031E+002, 6.014E+001, 7.429E+001, 9.763E+001, 9.713E+001, 6.349E+001, 8.864E+001, 1.046E+002, 8.968E+001, 7.586E+001, 9.012E+001, 9.306E+001, 8.299E+001, 6.455E+001, 7.592E+001, 9.564E+001, 7.683E+001, 7.192E+001, 7.734E+001, 6.837E+001, 8.428E+001, 9.049E+001, 1.735E+002, 5.712E+001, 6.695E+001, 6.927E+001, 5.824E+001, 5.158E+001, 5.117E+001, 4.548E+001, 4.460E+001, 2.060E-001, 4.319E-004, 1.509E-007, 1.874E-001, 7.517E-003, 2.238E-005, 5.000E+000
 5.600E+002, 7.087E+001, 5.621E+001, 3.976E+001, 3.301E+001, 3.014E+001, 3.000E+001, 3.011E+001, 3.125E+001, 3.321E+001, 6.717E+001, 2.276E+002, 1.741E+002, 1.640E+002, 1.615E+002, 1.723E+002, 1.878E+002, 2.089E+002, 2.191E+002, 2.451E+002, 2.773E+002, 3.342E+001, 7.819E+001, 6.946E+001, 5.492E+001, 3.491E+001, 2.701E+001, 2.503E+001, 2.515E+001, 2.523E+001, 2.546E+001, 2.575E+001, 2.524E+001, 4.552E+001, 5.039E+001, 3.544E+001, 2.003E+001, 1.908E+001, 1.872E+001, 1.866E+001, 1.867E+001, 1.866E+001, 1.872E+001, 1.357E+002, 1.292E+002, 1.195E+002, 1.172E+002, 1.095E+002, 1.044E+002, 9.925E+001, 4.680E+001, 6.612E+001, 8.434E+001, 7.888E+001, 6.094E+001, 8.099E+001, 9.895E+001, 9.638E+001, 7.871E+001, 8.974E+001, 9.157E+001, 8.400E+001, 6.854E+001, 7.959E+001, 8.316E+001, 8.122E+001, 6.852E+001, 8.207E+001, 7.204E+001, 8.145E+001, 8.407E+001, 1.634E+002, 5.937E+001, 6.526E+001, 6.194E+001, 5.927E+001, 5.251E+001, 5.308E+001, 4.315E+001, 4.659E+001, 2.059E-001, 4.717E-004, 2.760E-007, 1.872E-001, 7.780E-003, 2.321E-005, 5.000E+000
 5.700E+002, 8.354E+001, 6.133E+001, 3.933E+001, 3.173E+001, 2.921E+001, 2.894E+001, 2.926E+001, 3.025E+001, 3.153E+001, 6.770E+001, 1.931E+002, 1.348E+002, 1.182E+002, 1.075E+002, 1.083E+002, 1.110E+002, 1.166E+002, 1.216E+002, 1.343E+002, 1.527E+002, 3.355E+001, 7.775E+001, 7.273E+001, 5.014E+001, 2.941E+001, 2.371E+001, 2.325E+001, 2.379E+001, 2.405E+001, 2.467E+001, 2.586E+001, 2.532E+001, 4.665E+001, 5.147E+001, 3.536E+001, 2.002E+001, 1.897E+001, 1.878E+001, 1.875E+001, 1.876E+001, 1.878E+001, 1.884E+001, 1.397E+002, 1.356E+002, 1.280E+002, 1.257E+002, 1.186E+002, 1.150E+002, 1.092E+002, 4.882E+001, 6.950E+001, 7.472E+001, 5.724E+001, 7.801E+001, 9.116E+001, 8.770E+001, 8.564E+001, 7.233E+001, 8.962E+001, 1.081E+002, 8.412E+001, 6.728E+001, 7.780E+001, 9.061E+001, 9.330E+001, 7.868E+001, 7.819E+001, 7.222E+001, 8.461E+001, 9.441E+001, 1.173E+002, 5.686E+001, 6.383E+001, 6.050E+001, 6.342E+001, 5.208E+001, 5.304E+001, 4.582E+001, 4.528E+001, 2.060E-001, 4.485E-004, 2.032E-007, 1.861E-001, 8.435E-003, 2.526E-005, 5.000E+000
 5.800E+002, 7.836E+001, 6.335E+001, 5.266E+001, 4.614E+001, 4.048E+001, 3.853E+001, 3.678E+001, 3.509E+001, 3.381E+001, 6.823E+001, 1.737E+002, 1.164E+002, 1.010E+002, 8.517E+001, 8.203E+001, 8.142E+001, 8.066E+001, 8.244E+001, 9.062E+001, 1.006E+002, 3.367E+001, 7.461E+001, 7.003E+001, 5.252E+001, 2.902E+001, 2.501E+001, 2.387E+001, 2.313E+001, 2.330E+001, 2.381E+001, 2.462E+001, 2.539E+001, 4.683E+001, 5.284E+001, 4.003E+001, 2.084E+001, 1.894E+001, 1.883E+001, 1.882E+001, 1.884E+001, 1.887E+001, 1.889E+001, 1.287E+002, 1.236E+002, 1.177E+002, 1.131E+002, 1.053E+002, 1.024E+002, 9.717E+001, 5.807E+001, 6.798E+001, 7.136E+001, 5.292E+001, 7.626E+001, 8.281E+001, 7.418E+001, 7.748E+001, 6.510E+001, 8.600E+001, 1.005E+002, 8.049E+001, 6.733E+001, 8.051E+001, 8.751E+001, 8.188E+001, 7.937E+001, 7.314E+001, 7.257E+001, 8.488E+001, 8.827E+001, 1.091E+002, 5.889E+001, 6.307E+001, 6.413E+001, 5.783E+001, 5.189E+001, 5.098E+001, 4.859E+001, 4.524E+001, 2.062E-001, 3.984E-004, 4.515E-008, 1.869E-001, 7.968E-003, 2.379E-005, 5.000E+000
 5.900E+002, 9.119E+001, 7.152E+001, 5.687E+001, 5.184E+001, 4.266E+001, 3.769E+001, 3.428E+001, 3.382E+001, 3.432E+001, 6.872E+001, 1.633E+002, 1.114E+002, 9.396E+001, 7.335E+001, 7.183E+001, 7.313E+001, 7.743E+001, 8.068E+001, 8.801E+001, 9.663E+001, 3.379E+001, 7.368E+001, 7.435E+001, 6.375E+001, 4.012E+001, 2.943E+001, 2.528E+001, 2.336E+001, 2.314E+001, 2.310E+001, 2.367E+001, 2.547E+001, 4.751E+001, 5.137E+001, 4.149E+001, 2.255E+001, 1.916E+001, 1.884E+001, 1.877E+001, 1.877E+001, 1.879E+001, 1.884E+001, 1.384E+002, 1.349E+002, 1.290E+002, 1.250E+002, 1.163E+002, 1.120E+002, 1.073E+002, 5.909E+001, 6.773E+001, 7.343E+001, 5.220E+001, 7.836E+001, 9.091E+001, 7.917E+001, 7.120E+001, 7.476E+001, 1.002E+002, 9.547E+001, 7.328E+001, 7.132E+001, 8.291E+001, 8.797E+001, 7.540E+001, 8.662E+001, 8.374E+001, 7.799E+001, 8.766E+001, 8.425E+001, 1.030E+002, 6.269E+001, 6.712E+001, 6.551E+001, 5.381E+001, 5.339E+001, 5.612E+001, 5.215E+001, 3.904E+001, 2.056E-001, 4.352E-004, 1.638E-007, 1.842E-001, 9.540E-003, 2.872E-005, 5.000E+000
 6.000E+002, 9.281E+001, 7.339E+001, 4.664E+001, 3.469E+001, 3.153E+001, 3.004E+001, 2.983E+001, 3.084E+001, 3.320E+001, 6.910E+001, 1.711E+002, 1.295E+002, 1.153E+002, 1.046E+002, 1.056E+002, 1.144E+002, 1.262E+002, 1.329E+002, 1.527E+002, 1.806E+002, 3.391E+001, 7.489E+001, 7.575E+001, 6.420E+001, 4.515E+001, 3.482E+001, 2.807E+001, 2.443E+001, 2.344E+001, 2.308E+001, 2.357E+001, 2.554E+001, 4.746E+001, 4.930E+001, 3.493E+001, 2.231E+001, 1.952E+001, 1.888E+001, 1.877E+001, 1.876E+001, 1.877E+001, 1.882E+001, 1.410E+002, 1.365E+002, 1.294E+002, 1.262E+002, 1.191E+002, 1.157E+002, 1.100E+002, 6.267E+001, 7.799E+001, 7.942E+001, 5.175E+001, 8.570E+001, 9.708E+001, 8.378E+001, 7.494E+001, 7.372E+001, 9.355E+001, 1.072E+002, 8.672E+001, 6.969E+001, 7.731E+001, 7.970E+001, 8.779E+001, 8.848E+001, 8.109E+001, 7.289E+001, 7.753E+001, 8.328E+001, 1.129E+002, 6.028E+001, 5.735E+001, 5.666E+001, 5.917E+001, 4.967E+001, 4.633E+001, 4.530E+001, 4.690E+001, 2.071E-001, 3.951E-004, 2.971E-008, 1.852E-001, 9.173E-003, 2.757E-005, 5.000E+000
