s,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 5.200E+03, 2.366E-11, 5.769E-02, 2.378E-02, 1.010E-01, 1.362E-01, 3.637E-05, 5.270E-02, 2.591E-02, 1.280E-01, 1.354E-01, 1.144E+02, 1.288E+02, 9.207E+02, 9.970E+02, 4.569E+02, 9.160E+02, 6.800E+02, 1.004E+03, 8.864E+02, 9.125E+02, 9.847E+02, 2.096E+02, 2.000E+01, 9.524E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.028E+03, 9.782E+02, 2.000E+01, 2.000E+01, 1.082E+03, 1.019E+03, 9.472E+02, 6.821E+02, 3.636E+01, 3.788E+02, 2.000E+01, 3.113E+02, 2.000E+01, 2.607E+02, 2.345E-05,-4.947E+00, 1.514E-05,-3.141E+00,-9.650E-01, 2.461E-06, 7.367E-01, 2.706E-06, 1.172E+00
 5.280E+03, 2.649E-11, 5.649E-02, 2.438E-02, 1.065E-01, 1.362E-01, 6.459E-05, 5.545E-02, 2.508E-02, 1.087E-01, 1.363E-01, 1.119E+02, 1.258E+02, 9.141E+02, 9.945E+02, 4.308E+02, 9.100E+02, 6.889E+02, 9.914E+02, 8.796E+02, 9.058E+02, 9.802E+02, 2.098E+02, 2.000E+01, 9.449E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.022E+03, 9.724E+02, 2.000E+01, 2.000E+01, 1.070E+03, 1.034E+03, 9.545E+02, 6.505E+02, 3.580E+01, 3.731E+02, 2.000E+01, 3.056E+02, 2.000E+01, 2.559E+02,-3.591E-06,-4.897E+00, 3.910E-06,-3.154E+00,-8.857E-01, 1.318E-06, 7.259E-01, 1.199E-06, 1.171E+00
 5.360E+03, 2.099E-11, 5.746E-02, 2.406E-02, 1.000E-01, 1.365E-01, 2.301E-05, 5.255E-02, 2.573E-02, 1.318E-01, 1.350E-01, 1.098E+02, 1.233E+02, 9.080E+02, 9.821E+02, 4.284E+02, 9.039E+02, 6.405E+02, 9.892E+02, 8.736E+02, 8.992E+02, 9.703E+02, 2.094E+02, 2.000E+01, 9.408E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.025E+03, 9.723E+02, 2.000E+01, 2.000E+01, 1.068E+03, 9.857E+02, 9.234E+02, 6.597E+02, 4.347E+01, 3.705E+02, 2.000E+01, 3.010E+02, 2.000E+01, 2.509E+02, 1.088E-05,-4.910E+00, 1.395E-05,-3.042E+00,-9.977E-01, 2.454E-06, 7.033E-01, 2.363E-06, 1.167E+00
 5.440E+03, 1.814E-11, 5.572E-02, 2.465E-02, 1.114E-01, 1.360E-01, 1.862E-05, 5.179E-02, 2.554E-02, 1.422E-01, 1.340E-01, 1.082E+02, 1.222E+02, 9.027E+02, 9.778E+02, 4.199E+02, 8.989E+02, 6.580E+02, 9.879E+02, 8.692E+02, 8.965E+02, 9.667E+02, 2.084E+02, 2.000E+01, 9.348E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.007E+03, 9.598E+02, 2.000E+01, 2.000E+01, 1.058E+03, 9.507E+02, 9.031E+02, 6.777E+02, 3.741E+01, 3.651E+02, 2.000E+01, 2.978E+02, 2.000E+01, 2.491E+02, 4.079E-05,-4.895E+00, 1.285E-05,-3.174E+00,-1.027E+00, 8.554E-07, 7.007E-01, 7.978E-07, 1.151E+00
 5.520E+03, 1.804E-11, 5.434E-02, 2.491E-02, 1.229E-01, 1.353E-01, 1.506E-05, 5.093E-02, 2.611E-02, 1.444E-01, 1.343E-01, 1.126E+02, 1.274E+02, 9.128E+02, 9.816E+02, 4.231E+02, 9.089E+02, 6.806E+02, 9.960E+02, 8.809E+02, 9.090E+02, 9.721E+02, 2.073E+02, 2.000E+01, 9.441E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.028E+03, 9.774E+02, 2.000E+01, 2.000E+01, 1.079E+03, 1.052E+03, 9.668E+02, 7.188E+02, 4.171E+01, 3.827E+02, 2.000E+01, 3.089E+02, 2.000E+01, 2.574E+02, 8.804E-06,-4.964E+00, 6.111E-06,-3.159E+00,-1.113E+00, 8.436E-07, 6.844E-01, 8.046E-07, 1.154E+00
 5.600E+03, 1.918E-11, 5.429E-02, 2.538E-02, 1.177E-01, 1.360E-01, 3.249E-05, 5.164E-02, 2.658E-02, 1.311E-01, 1.356E-01, 1.143E+02, 1.287E+02, 9.191E+02, 9.965E+02, 4.439E+02, 9.155E+02, 7.102E+02, 9.960E+02, 8.860E+02, 9.124E+02, 9.830E+02, 2.073E+02, 2.000E+01, 9.486E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.027E+03, 9.777E+02, 2.000E+01, 2.000E+01, 1.081E+03, 1.058E+03, 9.682E+02, 7.149E+02, 3.892E+01, 3.824E+02, 2.000E+01, 3.108E+02, 2.000E+01, 2.606E+02, 1.774E-06,-4.913E+00,-4.921E-06,-3.155E+00,-1.163E+00, 1.780E-06, 7.153E-01, 1.760E-06, 1.177E+00
 5.680E+03, 1.799E-11, 5.296E-02, 2.561E-02, 1.290E-01, 1.352E-01, 2.392E-05, 4.999E-02, 2.658E-02, 1.486E-01, 1.342E-01, 1.128E+02, 1.266E+02, 9.159E+02, 9.862E+02, 4.440E+02, 9.120E+02, 6.707E+02, 9.968E+02, 8.822E+02, 9.074E+02, 9.751E+02, 2.082E+02, 2.000E+01, 9.442E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.016E+03, 9.684E+02, 2.000E+01, 2.000E+01, 1.070E+03, 1.022E+03, 9.480E+02, 6.651E+02, 3.321E+01, 3.758E+02, 2.000E+01, 3.059E+02, 2.000E+01, 2.567E+02, 3.079E-05,-4.939E+00, 3.135E-05,-3.017E+00,-9.647E-01, 3.467E-06, 7.487E-01, 3.878E-06, 1.175E+00
 5.760E+03, 1.851E-11, 5.339E-02, 2.563E-02, 1.243E-01, 1.356E-01, 2.255E-05, 5.131E-02, 2.689E-02, 1.309E-01, 1.359E-01, 1.153E+02, 1.294E+02, 9.210E+02, 9.949E+02, 4.559E+02, 9.162E+02, 6.772E+02, 9.926E+02, 8.886E+02, 9.141E+02, 9.829E+02, 2.087E+02, 2.000E+01, 9.483E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.012E+03, 9.683E+02, 2.000E+01, 2.000E+01, 1.074E+03, 1.094E+03, 9.891E+02, 6.931E+02, 3.514E+01, 3.808E+02, 2.000E+01, 3.113E+02, 2.000E+01, 2.631E+02, 1.019E-05,-4.974E+00, 4.603E-06,-3.218E+00,-9.931E-01, 2.979E-06, 7.420E-01, 2.886E-06, 1.146E+00
 5.840E+03, 1.938E-11, 5.660E-02, 2.488E-02, 9.928E-02, 1.371E-01, 2.713E-04, 5.761E-02, 2.531E-02, 8.206E-02, 1.385E-01, 1.162E+02, 1.341E+02, 9.243E+02, 1.017E+03, 4.241E+02, 9.188E+02, 6.592E+02, 1.005E+03, 8.907E+02, 9.257E+02, 9.976E+02, 2.093E+02, 2.000E+01, 9.539E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.059E+03, 9.916E+02, 2.000E+01, 2.000E+01, 1.052E+03, 9.787E+02, 9.226E+02, 6.469E+02, 3.170E+01, 3.733E+02, 2.000E+01, 3.133E+02, 2.000E+01, 2.627E+02, 6.768E-06,-4.694E+00,-1.345E-06,-3.104E+00,-8.045E-01, 4.177E-07, 7.582E-01, 5.993E-07, 1.193E+00
 5.920E+03, 3.220E-06, 7.195E-02, 1.669E-02, 3.573E-02, 1.365E-01, 1.014E-02, 7.883E-02, 8.835E-03, 9.210E-03, 1.272E-01, 9.993E+01, 1.123E+02, 8.911E+02, 1.038E+03, 3.945E+02, 8.860E+02, 5.746E+02, 1.042E+03, 8.460E+02, 8.718E+02, 9.588E+02, 2.099E+02, 2.000E+01, 9.466E+02, 2.000E+01, 2.000E+01, 2.000E+01, 1.059E+03, 9.535E+02, 2.000E+01, 2.000E+01, 8.952E+02, 7.649E+02, 7.635E+02, 5.307E+02, 2.882E+01, 3.031E+02, 2.000E+01, 2.579E+02, 2.000E+01, 2.190E+02,-1.109E-06,-3.974E+00,-5.723E-06,-2.697E+00,-5.823E-01, 7.489E-07, 7.837E-01, 6.339E-07, 1.188E+00
 6.000E+03, 1.002E-02, 8.710E-02, 2.212E-03, 2.288E-03, 1.236E-01, 3.930E-02, 7.501E-02, 1.291E-03, 9.727E-04, 1.053E-01, 6.771E+01, 7.853E+01, 7.924E+02, 9.410E+02, 3.416E+02, 7.978E+02, 4.477E+02, 9.717E+02, 7.375E+02, 7.680E+02, 8.570E+02, 2.069E+02, 2.000E+01, 8.847E+02, 2.000E+01, 2.000E+01, 2.000E+01, 9.595E+02, 8.660E+02, 2.000E+01, 2.000E+01, 7.526E+02, 6.067E+02, 6.280E+02, 4.207E+02, 2.594E+01, 2.181E+02, 2.000E+01, 1.858E+02, 2.000E+01, 1.570E+02, 3.126E-06,-3.739E+00,-2.985E-06,-2.349E+00,-3.920E-01, 4.567E-07, 7.821E-01, 7.415E-07, 1.186E+00
 6.080E+03, 4.749E-02, 7.287E-02, 1.010E-08, 1.315E-09, 9.958E-02, 6.705E-02, 6.330E-02, 6.078E-04, 1.718E-04, 8.822E-02, 5.357E+01, 6.475E+01, 7.388E+02, 8.981E+02, 2.957E+02, 7.337E+02, 4.010E+02, 9.456E+02, 6.753E+02, 7.138E+02, 7.991E+02, 1.966E+02, 2.000E+01, 8.533E+02, 2.000E+01, 2.000E+01, 2.000E+01, 8.779E+02, 8.045E+02, 2.000E+01, 2.000E+01, 7.127E+02, 5.870E+02, 5.964E+02, 3.588E+02, 2.524E+01, 1.829E+02, 2.000E+01, 1.553E+02, 2.000E+01, 1.307E+02,-3.317E-08,-3.639E+00, 7.117E-06,-2.355E+00,-3.564E-01, 7.615E-07, 7.500E-01, 8.940E-07, 1.172E+00
 6.160E+03, 5.641E-02, 6.883E-02, 3.332E-09, 7.751E-10, 9.419E-02, 6.970E-02, 6.182E-02, 8.328E-04, 3.545E-04, 8.676E-02, 4.854E+01, 5.964E+01, 7.139E+02, 8.835E+02, 2.744E+02, 7.196E+02, 3.935E+02, 8.899E+02, 6.484E+02, 6.909E+02, 7.838E+02, 1.842E+02, 2.000E+01, 8.364E+02, 2.000E+01, 2.000E+01, 2.000E+01, 8.531E+02, 7.803E+02, 2.000E+01, 2.000E+01, 6.732E+02, 5.595E+02, 5.704E+02, 3.768E+02, 2.523E+01, 1.673E+02, 2.000E+01, 1.431E+02, 2.000E+01, 1.205E+02,-1.930E-06,-3.591E+00, 4.167E-07,-2.215E+00,-4.565E-01, 7.772E-07, 7.498E-01, 7.057E-07, 1.156E+00
 6.240E+03, 6.108E-02, 6.672E-02, 1.955E-08, 2.478E-09, 9.138E-02, 7.222E-02, 6.074E-02, 7.762E-04, 4.667E-04, 8.520E-02, 4.666E+01, 5.746E+01, 7.097E+02, 8.778E+02, 2.661E+02, 7.041E+02, 3.666E+02, 8.667E+02, 6.372E+02, 6.805E+02, 7.763E+02, 1.738E+02, 2.000E+01, 8.307E+02, 2.000E+01, 2.000E+01, 2.000E+01, 8.121E+02, 7.506E+02, 2.000E+01, 2.000E+01, 6.554E+02, 5.513E+02, 5.618E+02, 3.639E+02, 2.659E+01, 1.631E+02, 2.000E+01, 1.378E+02, 2.000E+01, 1.164E+02,-1.415E-06,-3.556E+00, 1.031E-06,-2.197E+00,-3.574E-01, 2.528E-06, 7.374E-01, 2.316E-06, 1.140E+00
 6.320E+03, 6.715E-02, 6.396E-02, 2.624E-09, 6.460E-10, 8.773E-02, 7.680E-02, 5.849E-02, 9.322E-04, 4.422E-04, 8.256E-02, 4.401E+01, 5.482E+01, 6.982E+02, 8.755E+02, 2.615E+02, 6.927E+02, 3.520E+02, 8.694E+02, 6.220E+02, 6.676E+02, 7.622E+02, 1.662E+02, 2.000E+01, 8.085E+02, 2.000E+01, 2.000E+01, 2.000E+01, 8.082E+02, 7.488E+02, 2.000E+01, 2.000E+01, 6.573E+02, 5.444E+02, 5.536E+02, 3.553E+02, 2.440E+01, 1.544E+02, 2.000E+01, 1.318E+02, 2.000E+01, 1.113E+02, 4.612E-06,-3.520E+00, 4.909E-06,-2.241E+00,-3.984E-01, 6.521E-07, 7.553E-01, 6.950E-07, 1.133E+00
 6.400E+03, 7.006E-02, 6.265E-02, 1.272E-08, 2.680E-09, 8.599E-02, 7.761E-02, 5.796E-02, 1.058E-03, 6.530E-04, 8.215E-02, 4.223E+01, 5.265E+01, 6.919E+02, 8.567E+02, 2.556E+02, 6.823E+02, 3.538E+02, 8.148E+02, 6.122E+02, 6.572E+02, 7.532E+02, 1.606E+02, 2.000E+01, 8.054E+02, 2.000E+01, 2.000E+01, 2.000E+01, 8.005E+02, 7.399E+02, 2.000E+01, 2.000E+01, 6.447E+02, 5.450E+02, 5.526E+02, 3.373E+02, 2.458E+01, 1.489E+02, 2.000E+01, 1.272E+02, 2.000E+01, 1.076E+02,-1.725E-06,-3.506E+00, 2.818E-06,-2.238E+00,-3.111E-01,-3.047E-08, 7.420E-01, 3.868E-08, 1.136E+00
 6.480E+03, 7.034E-02, 6.252E-02, 6.954E-08, 1.488E-08, 8.583E-02, 8.335E-02, 5.616E-02, 3.953E-04, 1.831E-04, 7.834E-02, 4.149E+01, 5.101E+01, 6.911E+02, 8.419E+02, 2.588E+02, 6.830E+02, 3.591E+02, 8.432E+02, 6.064E+02, 6.486E+02, 7.416E+02, 1.564E+02, 2.000E+01, 7.802E+02, 2.000E+01, 2.000E+01, 2.000E+01, 7.595E+02, 7.068E+02, 2.000E+01, 2.000E+01, 6.259E+02, 5.645E+02, 5.616E+02, 3.452E+02, 2.458E+01, 1.436E+02, 2.000E+01, 1.229E+02, 2.000E+01, 1.043E+02, 3.215E-06,-3.507E+00, 6.438E-07,-2.149E+00,-3.679E-01, 5.723E-07, 7.376E-01, 6.594E-07, 1.126E+00
 6.560E+03, 7.869E-02, 5.874E-02, 1.365E-08, 4.583E-09, 8.084E-02, 8.658E-02, 5.448E-02, 5.729E-04, 3.779E-04, 7.652E-02, 4.032E+01, 4.983E+01, 6.861E+02, 8.486E+02, 2.462E+02, 6.772E+02, 3.448E+02, 8.307E+02, 5.999E+02, 6.420E+02, 7.348E+02, 1.532E+02, 2.000E+01, 7.799E+02, 2.000E+01, 2.000E+01, 2.000E+01, 7.674E+02, 7.144E+02, 2.000E+01, 2.000E+01, 6.204E+02, 5.334E+02, 5.382E+02, 3.421E+02, 2.501E+01, 1.417E+02, 2.000E+01, 1.214E+02, 2.000E+01, 1.020E+02, 4.967E-06,-3.437E+00, 1.543E-06,-2.109E+00,-3.993E-01, 8.107E-07, 7.453E-01, 9.957E-07, 1.139E+00
 6.640E+03, 8.093E-02, 5.773E-02, 1.506E-09, 4.903E-10, 7.951E-02, 1.091E-01, 4.495E-02, 1.857E-05, 7.742E-06, 6.288E-02, 3.240E+01, 3.623E+01, 6.412E+02, 7.174E+02, 2.312E+02, 6.349E+02, 2.945E+02, 7.263E+02, 5.507E+02, 5.672E+02, 6.494E+02, 1.508E+02, 2.000E+01, 6.697E+02, 2.000E+01, 2.000E+01, 2.000E+01, 6.408E+02, 6.101E+02, 2.000E+01, 2.000E+01, 5.582E+02, 4.809E+02, 4.870E+02, 2.612E+02, 2.290E+01, 1.111E+02, 2.000E+01, 9.660E+01, 2.000E+01, 8.256E+01,-1.169E-06,-3.048E+00, 2.878E-06,-1.878E+00,-3.441E-02, 1.387E-06, 7.853E-01, 1.211E-06, 1.180E+00
 6.700E+03, 1.144E-01, 4.258E-02, 9.122E-12, 6.884E-12, 5.973E-02, 1.343E-01, 3.354E-02, 2.406E-10, 2.200E-10, 4.803E-02, 1.409E+01, 1.248E+01, 4.838E+02, 4.780E+02, 1.444E+02, 4.789E+02, 1.880E+02, 4.657E+02, 3.971E+02, 3.739E+02, 4.520E+02, 1.475E+02, 2.000E+01, 4.458E+02, 2.000E+01, 2.000E+01, 2.000E+01, 4.095E+02, 4.019E+02, 2.000E+01, 2.000E+01, 3.092E+02, 2.152E+02, 2.408E+02, 8.394E+01, 2.120E+01, 5.208E+01, 2.000E+01, 4.776E+01, 2.000E+01, 4.312E+01, 6.917E-06,-2.085E+00, 4.476E-06,-1.151E+00, 3.584E-01,-1.303E-06, 7.859E-01,-2.196E-06, 1.152E+00
