s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol
 2.535E+03, 8.983E+02, 7.801E+02, 1.031E+03, 8.430E+02, 8.740E+02, 9.058E+02, 7.986E+02, 1.046E+03, 8.616E+02, 9.036E+02, 3.880E+02, 2.019E+02, 1.051E+02, 3.422E+02, 1.768E+02, 9.236E+01, 8.881E+02, 7.805E+02, 1.037E+03, 8.443E+02, 8.770E+02, 9.083E+02, 9.077E+02, 1.038E+03, 1.028E+03, 9.414E+02, 8.040E+02, 8.005E+02, 8.549E+02, 8.548E+02, 8.787E+02, 8.277E+02, 7.806E+02, 1.070E+03, 1.057E+03, 8.698E+02, 8.699E+02, 1.071E+03, 1.104E+03, 1.106E+03, 9.035E+02, 8.196E+02, 5.274E+02, 4.217E+02, 4.206E+02, 4.509E-03, 3.405E-03, 4.963E-02, 2.039E-01
 2.550E+03, 8.952E+02, 7.834E+02, 1.022E+03, 8.406E+02, 8.763E+02, 9.117E+02, 8.015E+02, 1.041E+03, 8.496E+02, 8.965E+02, 3.893E+02, 2.032E+02, 1.060E+02, 3.434E+02, 1.779E+02, 9.314E+01, 8.977E+02, 7.814E+02, 1.031E+03, 8.400E+02, 8.780E+02, 9.199E+02, 9.119E+02, 1.035E+03, 1.032E+03, 9.506E+02, 8.050E+02, 8.040E+02, 8.512E+02, 8.513E+02, 8.883E+02, 8.326E+02, 7.839E+02, 1.065E+03, 1.052E+03, 8.630E+02, 8.615E+02, 1.030E+03, 1.077E+03, 1.046E+03, 8.678E+02, 7.839E+02, 5.329E+02, 4.089E+02, 4.157E+02, 3.049E-04, 1.098E-03, 3.361E-02, 2.068E-01
 2.565E+03, 8.947E+02, 7.850E+02, 1.017E+03, 8.412E+02, 8.774E+02, 9.031E+02, 7.998E+02, 1.029E+03, 8.584E+02, 9.038E+02, 3.906E+02, 2.044E+02, 1.069E+02, 3.446E+02, 1.791E+02, 9.391E+01, 9.037E+02, 7.806E+02, 1.045E+03, 8.411E+02, 8.858E+02, 9.218E+02, 8.966E+02, 1.050E+03, 1.016E+03, 9.433E+02, 8.068E+02, 8.045E+02, 8.540E+02, 8.520E+02, 8.932E+02, 8.247E+02, 7.860E+02, 1.068E+03, 1.052E+03, 8.701E+02, 8.672E+02, 1.047E+03, 1.104E+03, 1.069E+03, 9.202E+02, 8.487E+02, 5.393E+02, 4.094E+02, 4.149E+02, 1.115E-03, 5.509E-03, 3.531E-02, 2.035E-01
 2.580E+03, 8.890E+02, 7.867E+02, 1.025E+03, 8.501E+02, 8.829E+02, 9.038E+02, 8.066E+02, 1.049E+03, 8.684E+02, 9.091E+02, 3.919E+02, 2.057E+02, 1.077E+02, 3.459E+02, 1.802E+02, 9.469E+01, 9.072E+02, 7.831E+02, 1.044E+03, 8.483E+02, 8.824E+02, 9.274E+02, 9.091E+02, 1.035E+03, 1.029E+03, 9.524E+02, 8.096E+02, 8.074E+02, 8.605E+02, 8.600E+02, 8.964E+02, 8.311E+02, 7.856E+02, 1.058E+03, 1.063E+03, 8.768E+02, 8.771E+02, 1.054E+03, 1.098E+03, 1.089E+03, 9.799E+02, 8.226E+02, 5.210E+02, 4.206E+02, 4.228E+02, 1.273E-03, 3.962E-03, 5.849E-02, 2.062E-01
 2.595E+03, 8.935E+02, 7.909E+02, 1.031E+03, 8.514E+02, 8.929E+02, 9.090E+02, 8.077E+02, 1.046E+03, 8.638E+02, 9.200E+02, 3.932E+02, 2.069E+02, 1.086E+02, 3.471E+02, 1.813E+02, 9.547E+01, 9.106E+02, 7.866E+02, 1.034E+03, 8.498E+02, 8.847E+02, 9.257E+02, 9.160E+02, 1.030E+03, 1.032E+03, 9.467E+02, 8.118E+02, 8.128E+02, 8.602E+02, 8.620E+02, 9.016E+02, 8.444E+02, 7.889E+02, 1.065E+03, 1.060E+03, 8.750E+02, 8.747E+02, 1.011E+03, 1.030E+03, 1.064E+03, 9.001E+02, 7.613E+02, 5.119E+02, 4.162E+02, 4.193E+02, 5.599E-03, 6.788E-04, 3.671E-02, 2.067E-01
 2.610E+03, 8.922E+02, 7.892E+02, 1.026E+03, 8.455E+02, 8.889E+02, 9.058E+02, 8.021E+02, 1.041E+03, 8.543E+02, 9.032E+02, 3.945E+02, 2.081E+02, 1.095E+02, 3.483E+02, 1.825E+02, 9.624E+01, 9.107E+02, 7.867E+02, 1.036E+03, 8.457E+02, 8.867E+02, 9.245E+02, 9.008E+02, 1.044E+03, 1.038E+03, 9.470E+02, 8.094E+02, 8.097E+02, 8.581E+02, 8.584E+02, 8.998E+02, 8.356E+02, 7.888E+02, 1.059E+03, 1.058E+03, 8.707E+02, 8.676E+02, 9.727E+02, 1.026E+03, 1.054E+03, 8.975E+02, 8.005E+02, 5.152E+02, 4.116E+02, 4.125E+02, 9.210E-04, 2.907E-03, 2.894E-02, 2.063E-01
 2.625E+03, 8.899E+02, 7.865E+02, 1.019E+03, 8.457E+02, 8.829E+02, 9.074E+02, 8.017E+02, 1.036E+03, 8.604E+02, 9.048E+02, 3.958E+02, 2.094E+02, 1.103E+02, 3.495E+02, 1.836E+02, 9.702E+01, 9.076E+02, 7.839E+02, 1.044E+03, 8.479E+02, 8.795E+02, 9.134E+02, 8.984E+02, 1.041E+03, 1.033E+03, 9.492E+02, 8.057E+02, 8.056E+02, 8.601E+02, 8.584E+02, 8.958E+02, 8.283E+02, 7.860E+02, 1.068E+03, 1.061E+03, 8.729E+02, 8.723E+02, 1.030E+03, 1.082E+03, 1.071E+03, 8.955E+02, 7.811E+02, 5.444E+02, 4.217E+02, 4.249E+02, 3.646E-03, 1.324E-02, 4.181E-02, 2.046E-01
 2.640E+03, 8.934E+02, 7.891E+02, 1.020E+03, 8.449E+02, 8.895E+02, 9.067E+02, 8.067E+02, 1.035E+03, 8.560E+02, 9.173E+02, 3.971E+02, 2.106E+02, 1.112E+02, 3.507E+02, 1.847E+02, 9.780E+01, 9.066E+02, 7.848E+02, 1.017E+03, 8.454E+02, 8.764E+02, 9.224E+02, 9.091E+02, 1.017E+03, 1.027E+03, 9.514E+02, 8.061E+02, 8.064E+02, 8.556E+02, 8.572E+02, 8.994E+02, 8.377E+02, 7.882E+02, 1.047E+03, 1.054E+03, 8.685E+02, 8.718E+02, 1.044E+03, 1.074E+03, 1.085E+03, 8.987E+02, 7.367E+02, 5.150E+02, 4.131E+02, 4.210E+02, 6.955E-04, 1.341E-02, 2.967E-02, 2.056E-01
 2.655E+03, 8.874E+02, 7.869E+02, 1.010E+03, 8.403E+02, 8.812E+02, 8.946E+02, 7.963E+02, 1.020E+03, 8.492E+02, 8.931E+02, 3.984E+02, 2.118E+02, 1.121E+02, 3.519E+02, 1.858E+02, 9.857E+01, 9.004E+02, 7.830E+02, 1.017E+03, 8.438E+02, 8.805E+02, 9.021E+02, 8.888E+02, 1.018E+03, 1.008E+03, 9.292E+02, 8.031E+02, 8.036E+02, 8.532E+02, 8.512E+02, 8.975E+02, 8.319E+02, 7.878E+02, 1.061E+03, 1.039E+03, 8.680E+02, 8.611E+02, 1.061E+03, 1.093E+03, 1.074E+03, 8.687E+02, 7.377E+02, 5.308E+02, 4.075E+02, 4.141E+02, 7.947E-04, 1.743E-03, 2.572E-02, 2.064E-01
 2.670E+03, 8.798E+02, 7.801E+02, 1.002E+03, 8.356E+02, 8.747E+02, 8.966E+02, 7.931E+02, 1.021E+03, 8.505E+02, 8.941E+02, 3.996E+02, 2.130E+02, 1.130E+02, 3.531E+02, 1.869E+02, 9.935E+01, 8.939E+02, 7.766E+02, 1.035E+03, 8.370E+02, 8.693E+02, 9.075E+02, 8.939E+02, 1.038E+03, 1.010E+03, 9.339E+02, 7.986E+02, 7.962E+02, 8.487E+02, 8.464E+02, 8.880E+02, 8.182E+02, 7.804E+02, 1.074E+03, 1.032E+03, 8.626E+02, 8.589E+02, 1.059E+03, 1.091E+03, 1.069E+03, 9.135E+02, 7.624E+02, 5.393E+02, 4.050E+02, 4.100E+02, 2.898E-04, 1.467E-03, 3.440E-02, 2.053E-01
 2.685E+03, 8.913E+02, 7.794E+02, 1.009E+03, 8.333E+02, 8.683E+02, 9.060E+02, 7.942E+02, 1.026E+03, 8.441E+02, 8.818E+02, 4.009E+02, 2.142E+02, 1.138E+02, 3.543E+02, 1.880E+02, 1.001E+02, 8.925E+02, 7.760E+02, 1.024E+03, 8.346E+02, 8.683E+02, 9.103E+02, 9.089E+02, 1.027E+03, 1.016E+03, 9.459E+02, 8.013E+02, 7.971E+02, 8.460E+02, 8.441E+02, 8.874E+02, 8.197E+02, 7.796E+02, 1.058E+03, 1.050E+03, 8.589E+02, 8.561E+02, 1.079E+03, 1.125E+03, 1.059E+03, 8.317E+02, 7.097E+02, 5.223E+02, 4.074E+02, 4.100E+02, 2.180E-03, 7.128E-03, 6.165E-02, 2.059E-01
 2.700E+03, 8.863E+02, 7.789E+02, 1.000E+03, 8.294E+02, 8.651E+02, 8.972E+02, 7.948E+02, 1.012E+03, 8.422E+02, 8.908E+02, 4.021E+02, 2.155E+02, 1.147E+02, 3.555E+02, 1.891E+02, 1.009E+02, 8.908E+02, 7.758E+02, 1.026E+03, 8.324E+02, 8.698E+02, 9.052E+02, 8.994E+02, 1.033E+03, 1.005E+03, 9.477E+02, 8.009E+02, 7.949E+02, 8.442E+02, 8.403E+02, 8.826E+02, 8.221E+02, 7.781E+02, 1.061E+03, 1.032E+03, 8.602E+02, 8.544E+02, 1.023E+03, 1.089E+03, 1.035E+03, 8.078E+02, 7.112E+02, 5.241E+02, 4.074E+02, 4.101E+02, 2.284E-04, 4.786E-03, 7.836E-02, 2.068E-01
 2.715E+03, 8.836E+02, 7.770E+02, 1.005E+03, 8.297E+02, 8.720E+02, 9.007E+02, 7.922E+02, 1.029E+03, 8.483E+02, 8.960E+02, 4.034E+02, 2.167E+02, 1.156E+02, 3.566E+02, 1.902E+02, 1.017E+02, 8.858E+02, 7.759E+02, 1.014E+03, 8.357E+02, 8.721E+02, 9.010E+02, 8.949E+02, 1.017E+03, 1.024E+03, 9.415E+02, 7.994E+02, 7.935E+02, 8.458E+02, 8.407E+02, 8.781E+02, 8.223E+02, 7.778E+02, 1.065E+03, 1.041E+03, 8.650E+02, 8.570E+02, 1.034E+03, 1.076E+03, 1.057E+03, 8.817E+02, 7.719E+02, 5.471E+02, 4.058E+02, 4.132E+02, 2.204E-04, 5.114E-03, 1.777E-02, 2.046E-01
 2.730E+03, 8.906E+02, 7.789E+02, 1.007E+03, 8.368E+02, 8.692E+02, 9.125E+02, 7.987E+02, 1.018E+03, 8.537E+02, 8.912E+02, 4.046E+02, 2.179E+02, 1.164E+02, 3.578E+02, 1.913E+02, 1.025E+02, 8.886E+02, 7.793E+02, 1.032E+03, 8.441E+02, 8.862E+02, 9.153E+02, 9.147E+02, 1.035E+03, 1.004E+03, 9.380E+02, 8.027E+02, 7.962E+02, 8.541E+02, 8.474E+02, 8.815E+02, 8.305E+02, 7.790E+02, 1.072E+03, 1.037E+03, 8.731E+02, 8.624E+02, 1.027E+03, 1.047E+03, 1.088E+03, 9.684E+02, 8.110E+02, 5.442E+02, 4.128E+02, 4.140E+02, 3.376E-04, 3.463E-03, 1.638E-02, 2.064E-01
 2.745E+03, 8.982E+02, 7.823E+02, 1.000E+03, 8.389E+02, 8.735E+02, 9.105E+02, 7.988E+02, 1.020E+03, 8.530E+02, 9.015E+02, 4.058E+02, 2.191E+02, 1.173E+02, 3.590E+02, 1.924E+02, 1.032E+02, 8.958E+02, 7.820E+02, 1.038E+03, 8.426E+02, 8.858E+02, 9.121E+02, 9.076E+02, 1.031E+03, 1.007E+03, 9.387E+02, 8.064E+02, 7.980E+02, 8.544E+02, 8.476E+02, 8.904E+02, 8.368E+02, 7.816E+02, 1.055E+03, 1.036E+03, 8.667E+02, 8.618E+02, 1.055E+03, 1.082E+03, 1.071E+03, 8.990E+02, 7.805E+02, 5.182E+02, 4.043E+02, 4.109E+02, 1.686E-04, 1.992E-03, 5.102E-02, 2.056E-01
 2.760E+03, 8.900E+02, 7.801E+02, 1.027E+03, 8.382E+02, 8.766E+02, 9.029E+02, 7.958E+02, 1.053E+03, 8.533E+02, 9.009E+02, 4.070E+02, 2.203E+02, 1.182E+02, 3.601E+02, 1.935E+02, 1.040E+02, 8.866E+02, 7.794E+02, 1.022E+03, 8.406E+02, 8.734E+02, 9.022E+02, 8.992E+02, 1.024E+03, 1.043E+03, 9.438E+02, 8.022E+02, 7.974E+02, 8.506E+02, 8.501E+02, 8.809E+02, 8.234E+02, 7.812E+02, 1.051E+03, 1.062E+03, 8.643E+02, 8.680E+02, 1.046E+03, 1.104E+03, 1.044E+03, 8.824E+02, 8.255E+02, 5.368E+02, 4.113E+02, 4.179E+02, 7.107E-04, 1.520E-02, 5.023E-02, 2.042E-01
 2.775E+03, 8.941E+02, 7.829E+02, 1.027E+03, 8.390E+02, 8.750E+02, 9.118E+02, 8.013E+02, 1.033E+03, 8.532E+02, 8.954E+02, 4.082E+02, 2.214E+02, 1.190E+02, 3.613E+02, 1.946E+02, 1.048E+02, 8.959E+02, 7.842E+02, 1.022E+03, 8.422E+02, 8.770E+02, 9.134E+02, 9.137E+02, 1.030E+03, 1.021E+03, 9.557E+02, 8.070E+02, 8.019E+02, 8.521E+02, 8.518E+02, 8.835E+02, 8.332E+02, 7.843E+02, 1.064E+03, 1.049E+03, 8.684E+02, 8.650E+02, 1.047E+03, 1.100E+03, 1.061E+03, 9.025E+02, 7.719E+02, 5.263E+02, 4.105E+02, 4.140E+02, 1.102E-03, 5.685E-03, 5.353E-02, 2.065E-01
 2.790E+03, 8.859E+02, 7.815E+02, 9.975E+02, 8.366E+02, 8.708E+02, 8.943E+02, 7.939E+02, 1.006E+03, 8.487E+02, 8.876E+02, 4.094E+02, 2.226E+02, 1.199E+02, 3.624E+02, 1.956E+02, 1.056E+02, 8.960E+02, 7.821E+02, 1.037E+03, 8.406E+02, 8.746E+02, 9.066E+02, 8.945E+02, 1.042E+03, 9.995E+02, 9.480E+02, 8.037E+02, 7.984E+02, 8.518E+02, 8.463E+02, 8.819E+02, 8.307E+02, 7.828E+02, 1.079E+03, 1.020E+03, 8.671E+02, 8.583E+02, 1.017E+03, 1.072E+03, 1.067E+03, 8.713E+02, 7.586E+02, 5.280E+02, 4.103E+02, 4.101E+02, 6.026E-03, 2.345E-02, 5.466E-02, 2.035E-01
 2.805E+03, 8.762E+02, 7.778E+02, 9.966E+02, 8.357E+02, 8.662E+02, 8.856E+02, 7.933E+02, 1.018E+03, 8.500E+02, 8.880E+02, 4.106E+02, 2.238E+02, 1.208E+02, 3.635E+02, 1.967E+02, 1.063E+02, 8.989E+02, 7.784E+02, 1.034E+03, 8.394E+02, 8.721E+02, 9.120E+02, 8.841E+02, 1.034E+03, 1.006E+03, 9.393E+02, 7.984E+02, 7.946E+02, 8.515E+02, 8.442E+02, 8.829E+02, 8.229E+02, 7.781E+02, 1.075E+03, 1.038E+03, 8.660E+02, 8.590E+02, 1.045E+03, 1.085E+03, 1.100E+03, 8.379E+02, 7.555E+02, 5.176E+02, 4.092E+02, 4.096E+02, 3.349E-04, 4.705E-03, 8.616E-02, 2.057E-01
 2.820E+03, 8.711E+02, 7.750E+02, 9.940E+02, 8.297E+02, 8.641E+02, 8.869E+02, 7.903E+02, 1.008E+03, 8.418E+02, 8.870E+02, 4.117E+02, 2.250E+02, 1.216E+02, 3.646E+02, 1.978E+02, 1.071E+02, 8.974E+02, 7.759E+02, 1.028E+03, 8.345E+02, 8.697E+02, 9.074E+02, 8.850E+02, 1.025E+03, 1.001E+03, 9.279E+02, 7.979E+02, 7.920E+02, 8.457E+02, 8.384E+02, 8.852E+02, 8.206E+02, 7.739E+02, 1.056E+03, 1.022E+03, 8.587E+02, 8.514E+02, 1.057E+03, 1.084E+03, 1.073E+03, 8.660E+02, 7.240E+02, 4.865E+02, 3.964E+02, 4.024E+02, 2.830E-04, 2.187E-03, 3.694E-02, 2.067E-01
 2.835E+03, 8.732E+02, 7.741E+02, 1.010E+03, 8.326E+02, 8.647E+02, 8.920E+02, 7.905E+02, 1.035E+03, 8.500E+02, 8.915E+02, 4.129E+02, 2.262E+02, 1.225E+02, 3.658E+02, 1.989E+02, 1.079E+02, 8.964E+02, 7.727E+02, 1.022E+03, 8.371E+02, 8.687E+02, 9.053E+02, 8.817E+02, 1.023E+03, 1.021E+03, 9.250E+02, 7.964E+02, 7.910E+02, 8.473E+02, 8.418E+02, 8.835E+02, 8.142E+02, 7.733E+02, 1.060E+03, 1.050E+03, 8.653E+02, 8.609E+02, 1.042E+03, 1.080E+03, 1.061E+03, 9.425E+02, 7.682E+02, 5.038E+02, 4.076E+02, 4.112E+02, 6.141E-04, 1.495E-02, 1.668E-02, 2.049E-01
 2.850E+03, 8.737E+02, 7.752E+02, 1.012E+03, 8.371E+02, 8.724E+02, 8.932E+02, 7.953E+02, 1.018E+03, 8.526E+02, 9.008E+02, 4.140E+02, 2.273E+02, 1.234E+02, 3.669E+02, 1.999E+02, 1.086E+02, 8.999E+02, 7.739E+02, 1.035E+03, 8.414E+02, 8.700E+02, 9.225E+02, 8.949E+02, 1.034E+03, 1.010E+03, 9.515E+02, 7.977E+02, 7.955E+02, 8.527E+02, 8.469E+02, 8.887E+02, 8.202E+02, 7.759E+02, 1.070E+03, 1.047E+03, 8.694E+02, 8.625E+02, 1.028E+03, 1.054E+03, 1.098E+03, 9.490E+02, 8.139E+02, 5.131E+02, 4.169E+02, 4.131E+02, 1.310E-04, 9.602E-04, 4.716E-02, 2.062E-01
 2.865E+03, 8.815E+02, 7.784E+02, 9.914E+02, 8.332E+02, 8.706E+02, 8.961E+02, 7.934E+02, 1.000E+03, 8.423E+02, 8.853E+02, 4.152E+02, 2.285E+02, 1.242E+02, 3.680E+02, 2.010E+02, 1.094E+02, 8.999E+02, 7.781E+02, 1.025E+03, 8.384E+02, 8.784E+02, 9.100E+02, 8.979E+02, 1.018E+03, 9.968E+02, 9.322E+02, 8.028E+02, 7.976E+02, 8.496E+02, 8.421E+02, 8.932E+02, 8.250E+02, 7.792E+02, 1.050E+03, 1.025E+03, 8.620E+02, 8.524E+02, 1.004E+03, 1.035E+03, 1.043E+03, 8.402E+02, 7.399E+02, 5.147E+02, 4.051E+02, 4.034E+02, 2.452E-03, 1.180E-02, 6.304E-02, 2.045E-01
 2.880E+03, 8.804E+02, 7.750E+02, 9.920E+02, 8.340E+02, 8.679E+02, 8.971E+02, 7.929E+02, 1.022E+03, 8.542E+02, 8.932E+02, 4.163E+02, 2.296E+02, 1.251E+02, 3.691E+02, 2.020E+02, 1.102E+02, 8.961E+02, 7.762E+02, 1.039E+03, 8.372E+02, 8.788E+02, 9.100E+02, 8.971E+02, 1.042E+03, 1.008E+03, 9.504E+02, 8.005E+02, 7.936E+02, 8.497E+02, 8.436E+02, 8.868E+02, 8.171E+02, 7.756E+02, 1.065E+03, 1.040E+03, 8.687E+02, 8.650E+02, 1.020E+03, 1.051E+03, 1.041E+03, 9.379E+02, 7.895E+02, 5.230E+02, 4.112E+02, 4.099E+02, 7.969E-04, 6.579E-03, 3.225E-02, 2.013E-01
 2.895E+03, 8.918E+02, 7.783E+02, 1.006E+03, 8.415E+02, 8.727E+02, 9.147E+02, 7.973E+02, 1.024E+03, 8.573E+02, 9.002E+02, 4.174E+02, 2.308E+02, 1.259E+02, 3.701E+02, 2.031E+02, 1.110E+02, 9.031E+02, 7.832E+02, 1.042E+03, 8.442E+02, 8.819E+02, 9.230E+02, 9.080E+02, 1.030E+03, 1.018E+03, 9.527E+02, 8.056E+02, 7.981E+02, 8.563E+02, 8.504E+02, 8.957E+02, 8.267E+02, 7.777E+02, 1.068E+03, 1.050E+03, 8.709E+02, 8.658E+02, 1.050E+03, 1.071E+03, 1.085E+03, 8.953E+02, 7.567E+02, 5.190E+02, 4.125E+02, 4.159E+02, 1.409E-03, 2.849E-03, 7.061E-02, 2.059E-01
 2.910E+03, 8.917E+02, 7.778E+02, 1.022E+03, 8.418E+02, 8.790E+02, 9.013E+02, 7.935E+02, 1.047E+03, 8.531E+02, 9.060E+02, 4.185E+02, 2.319E+02, 1.268E+02, 3.712E+02, 2.041E+02, 1.117E+02, 8.926E+02, 7.830E+02, 1.017E+03, 8.385E+02, 8.748E+02, 9.038E+02, 9.039E+02, 1.018E+03, 1.029E+03, 9.391E+02, 8.036E+02, 7.992E+02, 8.493E+02, 8.516E+02, 8.884E+02, 8.222E+02, 7.782E+02, 1.051E+03, 1.048E+03, 8.606E+02, 8.632E+02, 1.017E+03, 1.029E+03, 1.022E+03, 8.740E+02, 7.534E+02, 5.122E+02, 4.048E+02, 4.101E+02, 1.390E-02, 6.737E-03, 6.314E-02, 2.012E-01
 2.925E+03, 8.890E+02, 7.775E+02, 1.024E+03, 8.387E+02, 8.751E+02, 9.056E+02, 7.947E+02, 1.033E+03, 8.519E+02, 8.946E+02, 4.196E+02, 2.331E+02, 1.277E+02, 3.723E+02, 2.052E+02, 1.125E+02, 8.938E+02, 7.805E+02, 1.009E+03, 8.336E+02, 8.723E+02, 9.102E+02, 9.096E+02, 1.023E+03, 1.023E+03, 9.463E+02, 8.006E+02, 8.005E+02, 8.456E+02, 8.485E+02, 8.843E+02, 8.209E+02, 7.777E+02, 1.052E+03, 1.042E+03, 8.616E+02, 8.601E+02, 1.024E+03, 1.073E+03, 1.047E+03, 8.719E+02, 7.559E+02, 5.138E+02, 4.049E+02, 4.093E+02, 1.633E-02, 1.335E-02, 7.893E-02, 2.060E-01
 2.940E+03, 8.887E+02, 7.788E+02, 1.005E+03, 8.374E+02, 8.715E+02, 8.955E+02, 7.973E+02, 1.016E+03, 8.531E+02, 8.941E+02, 4.207E+02, 2.342E+02, 1.285E+02, 3.733E+02, 2.062E+02, 1.133E+02, 9.048E+02, 7.803E+02, 1.024E+03, 8.342E+02, 8.863E+02, 9.130E+02, 9.027E+02, 1.033E+03, 1.015E+03, 9.473E+02, 8.040E+02, 7.989E+02, 8.471E+02, 8.456E+02, 8.890E+02, 8.220E+02, 7.791E+02, 1.063E+03, 1.023E+03, 8.640E+02, 8.618E+02, 1.023E+03, 1.079E+03, 1.070E+03, 9.163E+02, 7.460E+02, 5.021E+02, 4.020E+02, 4.075E+02, 8.433E-03, 6.200E-03, 5.035E-02, 2.064E-01
 2.955E+03, 8.831E+02, 7.810E+02, 1.015E+03, 8.376E+02, 8.807E+02, 9.053E+02, 7.998E+02, 1.043E+03, 8.506E+02, 9.061E+02, 4.218E+02, 2.354E+02, 1.294E+02, 3.744E+02, 2.073E+02, 1.140E+02, 8.967E+02, 7.800E+02, 1.009E+03, 8.336E+02, 8.813E+02, 9.068E+02, 9.005E+02, 1.006E+03, 1.024E+03, 9.328E+02, 8.027E+02, 8.020E+02, 8.457E+02, 8.482E+02, 8.888E+02, 8.253E+02, 7.814E+02, 1.040E+03, 1.056E+03, 8.601E+02, 8.629E+02, 1.024E+03, 1.064E+03, 1.040E+03, 8.770E+02, 7.735E+02, 5.301E+02, 4.028E+02, 4.069E+02, 1.129E-03, 7.249E-03, 5.482E-02, 2.032E-01
 2.970E+03, 8.923E+02, 7.842E+02, 1.022E+03, 8.410E+02, 8.746E+02, 9.110E+02, 8.022E+02, 1.029E+03, 8.557E+02, 8.916E+02, 4.228E+02, 2.365E+02, 1.302E+02, 3.754E+02, 2.083E+02, 1.148E+02, 8.967E+02, 7.840E+02, 1.024E+03, 8.420E+02, 8.873E+02, 9.152E+02, 9.091E+02, 1.029E+03, 1.020E+03, 9.453E+02, 8.085E+02, 8.066E+02, 8.522E+02, 8.521E+02, 8.959E+02, 8.293E+02, 7.844E+02, 1.053E+03, 1.054E+03, 8.709E+02, 8.659E+02, 1.022E+03, 1.066E+03, 1.070E+03, 8.856E+02, 7.817E+02, 5.153E+02, 4.097E+02, 4.158E+02, 2.156E-03, 6.724E-03, 5.113E-02, 2.062E-01
 2.985E+03, 8.899E+02, 7.848E+02, 1.010E+03, 8.399E+02, 8.712E+02, 9.029E+02, 8.009E+02, 1.031E+03, 8.530E+02, 8.932E+02, 4.239E+02, 2.376E+02, 1.311E+02, 3.764E+02, 2.094E+02, 1.156E+02, 9.016E+02, 7.852E+02, 1.028E+03, 8.421E+02, 8.758E+02, 9.186E+02, 9.066E+02, 1.036E+03, 1.023E+03, 9.523E+02, 8.079E+02, 8.030E+02, 8.523E+02, 8.499E+02, 8.962E+02, 8.279E+02, 7.841E+02, 1.063E+03, 1.048E+03, 8.676E+02, 8.648E+02, 1.027E+03, 1.063E+03, 1.086E+03, 8.606E+02, 7.545E+02, 5.258E+02, 4.092E+02, 4.130E+02, 1.613E-03, 1.073E-03, 3.980E-02, 2.059E-01
 3.000E+03, 8.875E+02, 7.824E+02, 1.015E+03, 8.377E+02, 8.709E+02, 9.040E+02, 7.966E+02, 1.032E+03, 8.509E+02, 8.939E+02, 4.249E+02, 2.387E+02, 1.319E+02, 3.775E+02, 2.104E+02, 1.163E+02, 8.948E+02, 7.839E+02, 1.021E+03, 8.399E+02, 8.743E+02, 9.043E+02, 9.052E+02, 1.026E+03, 1.023E+03, 9.414E+02, 8.036E+02, 7.994E+02, 8.500E+02, 8.491E+02, 8.863E+02, 8.246E+02, 7.835E+02, 1.059E+03, 1.049E+03, 8.667E+02, 8.625E+02, 1.025E+03, 1.081E+03, 1.084E+03, 8.216E+02, 7.161E+02, 5.385E+02, 4.091E+02, 4.123E+02, 1.312E-03, 1.116E-02, 7.077E-02, 2.052E-01
 3.015E+03, 8.895E+02, 7.798E+02, 1.006E+03, 8.380E+02, 8.732E+02, 9.049E+02, 7.939E+02, 1.020E+03, 8.539E+02, 8.982E+02, 4.260E+02, 2.398E+02, 1.328E+02, 3.785E+02, 2.114E+02, 1.171E+02, 8.946E+02, 7.830E+02, 1.024E+03, 8.421E+02, 8.779E+02, 9.020E+02, 8.976E+02, 1.021E+03, 1.009E+03, 9.425E+02, 8.024E+02, 7.965E+02, 8.526E+02, 8.472E+02, 8.826E+02, 8.241E+02, 7.808E+02, 1.063E+03, 1.039E+03, 8.695E+02, 8.637E+02, 1.012E+03, 1.057E+03, 1.054E+03, 8.667E+02, 7.129E+02, 5.538E+02, 4.107E+02, 4.134E+02, 1.276E-03, 2.855E-03, 8.611E-02, 2.064E-01
 3.030E+03, 8.851E+02, 7.750E+02, 1.005E+03, 8.370E+02, 8.659E+02, 8.968E+02, 7.876E+02, 1.021E+03, 8.462E+02, 8.846E+02, 4.270E+02, 2.409E+02, 1.336E+02, 3.795E+02, 2.124E+02, 1.179E+02, 8.864E+02, 7.776E+02, 1.011E+03, 8.384E+02, 8.709E+02, 8.977E+02, 8.949E+02, 1.004E+03, 1.006E+03, 9.326E+02, 7.964E+02, 7.913E+02, 8.490E+02, 8.460E+02, 8.789E+02, 8.179E+02, 7.758E+02, 1.049E+03, 1.047E+03, 8.593E+02, 8.579E+02, 1.047E+03, 1.076E+03, 1.061E+03, 8.353E+02, 7.171E+02, 5.384E+02, 4.069E+02, 4.112E+02, 2.170E-04, 5.025E-03, 1.132E-01, 2.065E-01
