s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kW,kg,kg
 5.4413243E+000,-8.0202686E-001, 6.4458868E+000, 6.3151468E+000, 6.3496318E+000, 6.4393948E+000, 7.3108056E+000, 7.0503893E+000, 6.1723523E+000, 6.2623564E+000, 6.6224930E+000, 5.5777610E+000, 6.1310955E+000, 6.1961657E+000, 5.9705958E+000, 5.0626988E+000, 5.7200831E+000, 6.1641751E+000, 5.2853975E+000, 5.8644911E+000, 5.6033168E+000, 4.6736379E+000, 4.1511289E+000, 1.9758361E-001, 1.9757140E-001, 2.0364941E-001, 2.1309276E-001, 2.4633494E-001, 2.4438085E-001, 2.1375887E-001, 2.1697902E-001, 2.3243331E-001, 2.0021761E-001, 2.2609107E-001, 2.2525247E-001, 2.2174328E-001, 1.9027437E-001, 2.1560639E-001, 2.2404406E-001, 2.0752108E-001, 2.1904973E-001, 2.1343268E-001, 1.9808479E-001, 1.7808286E-001, 1.5722296E-001, 1.5374891E-001, 1.4978304E-001, 1.4562482E-001, 1.4730436E-001, 1.4249383E-001, 1.3854387E-001, 1.3896510E-001, 1.3862686E-001, 1.3103498E-001, 1.3066927E-001, 1.3273868E-001, 1.2898501E-001, 1.2337275E-001, 1.2640601E-001, 1.3220679E-001, 1.1975321E-001, 1.2779859E-001, 1.2448346E-001, 1.0934883E-001, 1.0580923E-001, 2.6803084E-231, 8.7241116E-222, 4.4166957E-203, 1.7017861E-185, 3.8334054E-177, 2.1970075E-168, 3.1448438E-160, 2.9020656E-151, 7.0637167E-126, 2.1881169E-110, 5.0616971E-096, 1.7917053E-088, 7.5050729E-068, 6.1997385E-052, 1.6617003E-033, 3.8405127E-027, 2.5269725E-020, 1.4516885E-014, 2.8979056E-013, 8.7209496E-007, 3.7317289E-010, 1.2195361E-002, 1.1985799E-002, 1.1679606E-002, 1.1346576E-002, 1.1165512E-002, 1.0979319E-002, 1.0816098E-002, 1.0673683E-002, 1.0290487E-002, 1.0026129E-002, 9.8386045E-003, 9.7534721E-003, 9.5249839E-003, 9.3514312E-003, 9.1841379E-003, 9.1319715E-003, 9.0018126E-003, 8.8342046E-003, 8.7655478E-003, 8.6160157E-003, 8.5889297E-003, 1.0002506E+001, 1.7301454E-002, 3.8805391E-003
 5.4820480E+000,-8.0205502E-001, 6.5212253E+000, 6.2603821E+000, 5.8056723E+000, 6.5658883E+000, 6.0450368E+000, 6.8403632E+000, 7.1689213E+000, 6.5502994E+000, 6.0342780E+000, 6.2413097E+000, 5.0221433E+000, 5.4079989E+000, 6.3870879E+000, 5.7695381E+000, 5.4221769E+000, 5.7286353E+000, 5.8947293E+000, 4.9940287E+000, 5.5283805E+000, 4.8515092E+000, 4.6791486E+000, 2.0039349E-001, 1.9521475E-001, 1.8511100E-001, 2.1788708E-001, 2.0161571E-001, 2.3026555E-001, 2.4785091E-001, 2.3070438E-001, 2.0696427E-001, 2.2358169E-001, 1.7993145E-001, 2.0040715E-001, 2.3225830E-001, 2.2422337E-001, 2.1326772E-001, 2.1934537E-001, 2.1650588E-001, 1.9918753E-001, 2.1363579E-001, 1.9756596E-001, 2.0051353E-001, 1.5726041E-001, 1.5388835E-001, 1.4760423E-001, 1.4590563E-001, 1.4269998E-001, 1.4529965E-001, 1.4331701E-001, 1.3815937E-001, 1.3884575E-001, 1.3452003E-001, 1.2827598E-001, 1.2658932E-001, 1.3326026E-001, 1.2331121E-001, 1.2038890E-001, 1.2458574E-001, 1.2948434E-001, 1.1694002E-001, 1.2267896E-001, 1.1359920E-001, 1.0853585E-001, 4.6407876E-232, 2.9412257E-223, 9.2487027E-205, 3.6040279E-187, 1.3607920E-178, 3.0398291E-170, 2.1566707E-161, 1.1844594E-153, 2.6502451E-128, 1.6336783E-112, 4.0067873E-098, 4.3701761E-091, 1.5420790E-070, 2.9470345E-054, 1.6784727E-035, 7.6648432E-030, 1.4698314E-021, 2.5306294E-012, 7.8093592E-013, 1.9635665E-006, 1.1710070E-007, 1.2296589E-002, 1.2084734E-002, 1.1772398E-002, 1.1446952E-002, 1.1268988E-002, 1.1091629E-002, 1.0923160E-002, 1.0771295E-002, 1.0391003E-002, 1.0121148E-002, 9.9244048E-003, 9.8480603E-003, 9.6224803E-003, 9.4370075E-003, 9.2729916E-003, 9.2250437E-003, 9.0842388E-003, 8.9196619E-003, 8.8562420E-003, 8.6898642E-003, 8.6586471E-003, 1.0021366E+001, 1.7459479E-002, 3.8879276E-003
 5.5203761E+000,-8.0203773E-001, 6.7408116E+000, 6.6778389E+000, 5.8882947E+000, 6.1534380E+000, 6.5063963E+000, 5.9529256E+000, 6.4961692E+000, 6.9355572E+000, 6.0567077E+000, 6.0058788E+000, 6.0583263E+000, 4.9085043E+000, 5.9835823E+000, 6.0310156E+000, 4.7102173E+000, 5.1066734E+000, 5.7999164E+000, 5.1989647E+000, 4.8579846E+000, 5.1071154E+000, 5.2939990E+000, 2.0882844E-001, 2.1097751E-001, 1.8867063E-001, 2.0164075E-001, 2.1946535E-001, 2.0102940E-001, 2.1936338E-001, 2.3844968E-001, 2.1647207E-001, 2.0619897E-001, 2.2092182E-001, 1.7782288E-001, 2.2261717E-001, 2.3071608E-001, 1.8160308E-001, 2.0515175E-001, 2.1978490E-001, 2.0979360E-001, 1.9347419E-001, 2.0487329E-001, 2.1190522E-001, 1.5727348E-001, 1.5426416E-001, 1.4741107E-001, 1.4553862E-001, 1.4352583E-001, 1.4069381E-001, 1.4313345E-001, 1.4302323E-001, 1.3380225E-001, 1.3854684E-001, 1.3160618E-001, 1.2624038E-001, 1.2930540E-001, 1.2583422E-001, 1.1867835E-001, 1.1654236E-001, 1.2616880E-001, 1.1670888E-001, 1.1653002E-001, 1.1662328E-001, 1.1776554E-001, 3.7833790E-233, 7.2128955E-224, 2.6882030E-206, 6.7019404E-189, 2.3612976E-180, 1.2274980E-171, 1.3605915E-163, 4.7137119E-155, 1.2259489E-130, 6.1042860E-115, 2.5827266E-100, 8.7030294E-093, 3.2890531E-073, 8.6819286E-057, 1.0912299E-035, 1.3162509E-031, 3.5403505E-024, 1.4110455E-013, 6.5810567E-011, 1.0769235E-011, 2.5270315E-008, 1.2397853E-002, 1.2184540E-002, 1.1861938E-002, 1.1544049E-002, 1.1366038E-002, 1.1186160E-002, 1.1029273E-002, 1.0877634E-002, 1.0486194E-002, 1.0217267E-002, 1.0008323E-002, 9.9245855E-003, 9.7164626E-003, 9.5265621E-003, 9.3488520E-003, 9.3088895E-003, 9.1766595E-003, 8.9975507E-003, 8.9347131E-003, 8.7699004E-003, 8.7341920E-003, 1.0039807E+001, 1.7613149E-002, 3.8923213E-003
 5.5610998E+000,-8.0197767E-001, 7.2007705E+000, 6.9347853E+000, 6.3635001E+000, 5.8340764E+000, 6.5242649E+000, 6.3622360E+000, 6.0389428E+000, 6.0029975E+000, 6.3420959E+000, 6.1244618E+000, 6.1648730E+000, 6.2027581E+000, 5.3491857E+000, 6.2427311E+000, 5.7717615E+000, 4.9391463E+000, 5.2229550E+000, 5.6982711E+000, 5.0426070E+000, 5.5810260E+000, 5.1463285E+000, 2.2651422E-001, 2.2115276E-001, 2.0582137E-001, 1.9028757E-001, 2.1682519E-001, 2.1791060E-001, 2.0754250E-001, 2.0375465E-001, 2.2829834E-001, 2.1990085E-001, 2.2048754E-001, 2.2888592E-001, 2.0504085E-001, 2.3041727E-001, 2.2261088E-001, 1.9052863E-001, 2.1037175E-001, 2.1476581E-001, 2.0580459E-001, 2.1728092E-001, 2.0547459E-001, 1.5736729E-001, 1.5428378E-001, 1.4864163E-001, 1.4436909E-001, 1.4552852E-001, 1.4093034E-001, 1.3891191E-001, 1.3995078E-001, 1.3394258E-001, 1.3403956E-001, 1.3438624E-001, 1.3070099E-001, 1.2261721E-001, 1.3089417E-001, 1.2414048E-001, 1.1962900E-001, 1.1696852E-001, 1.2555413E-001, 1.1492148E-001, 1.2197938E-001, 1.1747392E-001, 1.7010313E-233, 8.7298244E-225, 1.7103893E-208, 7.3254791E-191, 3.4020376E-182, 1.4360811E-173, 6.2082604E-165, 3.7407072E-157, 9.7023303E-133, 8.4806769E-117, 9.2353678E-103, 4.9539441E-095, 1.0630729E-075, 2.4921119E-059, 5.2964459E-036, 3.2232676E-030, 1.9509523E-026, 2.6409040E-016, 4.3141528E-012, 7.3520723E-011, 1.7751486E-011, 1.2504752E-002, 1.2287397E-002, 1.1954642E-002, 1.1636965E-002, 1.1463733E-002, 1.1282843E-002, 1.1120095E-002, 1.0979141E-002, 1.0574670E-002, 1.0307206E-002, 1.0103731E-002, 1.0010953E-002, 9.8050278E-003, 9.6232817E-003, 9.4307285E-003, 9.3824730E-003, 9.2633056E-003, 9.0777437E-003, 9.0111137E-003, 8.8516809E-003, 8.8147788E-003, 1.0048707E+001, 1.7767013E-002, 3.8965125E-003
 5.6018235E+000,-8.0202189E-001, 6.7941723E+000, 7.2548890E+000, 6.6298099E+000, 5.8504349E+000, 5.5877492E+000, 6.7283090E+000, 6.5141125E+000, 6.0854034E+000, 6.7332070E+000, 5.4339056E+000, 5.9300865E+000, 6.0150579E+000, 4.5641258E+000, 5.8335406E+000, 5.7714950E+000, 5.7291667E+000, 4.6954115E+000, 5.6976242E+000, 6.0176653E+000, 5.1494711E+000, 5.3966985E+000, 2.1090001E-001, 2.3310139E-001, 2.1640045E-001, 1.9242731E-001, 1.8322574E-001, 2.2426727E-001, 2.2369073E-001, 2.1251689E-001, 2.3429620E-001, 1.9824282E-001, 2.0707102E-001, 2.1222263E-001, 1.6878266E-001, 2.2080001E-001, 2.2146451E-001, 2.2254277E-001, 1.9021391E-001, 2.1830240E-001, 2.2691946E-001, 2.0769607E-001, 2.1508983E-001, 1.5729087E-001, 1.5470972E-001, 1.4879017E-001, 1.4331419E-001, 1.4225554E-001, 1.4609328E-001, 1.4110754E-001, 1.3723783E-001, 1.4022446E-001, 1.2851744E-001, 1.3628606E-001, 1.3522414E-001, 1.2225062E-001, 1.2651409E-001, 1.2437485E-001, 1.2296346E-001, 1.1385950E-001, 1.2429525E-001, 1.2737702E-001, 1.1636900E-001, 1.1887097E-001, 2.3671974E-234, 1.2308300E-225, 3.6078072E-209, 1.0810500E-192, 5.1421169E-184, 1.0172179E-175, 3.5784031E-167, 8.4495530E-159, 2.0129151E-135, 1.8170121E-119, 1.4762717E-104, 1.6194708E-097, 1.2863535E-076, 1.0308246E-061, 2.8062323E-034, 2.1381410E-027, 3.5004312E-016, 6.1507675E-019, 2.2470592E-014, 4.7792021E-011, 6.0822223E-011, 1.2616380E-002, 1.2399488E-002, 1.2058238E-002, 1.1726191E-002, 1.1560731E-002, 1.1386924E-002, 1.1219277E-002, 1.1070159E-002, 1.0681245E-002, 1.0398389E-002, 1.0197923E-002, 1.0107998E-002, 9.8828302E-003, 9.7177489E-003, 9.5204656E-003, 9.4706516E-003, 9.3403919E-003, 9.1715088E-003, 9.0976725E-003, 8.9376506E-003, 8.8999087E-003, 1.0058121E+001, 1.7925695E-002, 3.8988113E-003
 5.6401516E+000,-8.0199264E-001, 6.3981862E+000, 6.4729071E+000, 7.1705044E+000, 6.4885109E+000, 6.1610585E+000, 5.5160961E+000, 6.3876708E+000, 6.7708742E+000, 6.1078646E+000, 6.6855158E+000, 5.5135905E+000, 6.0649869E+000, 5.6376094E+000, 5.7438793E+000, 6.1240479E+000, 5.9746890E+000, 5.7027485E+000, 5.1852496E+000, 5.6092455E+000, 4.7826194E+000, 5.0326998E+000, 1.9573698E-001, 2.0314942E-001, 2.3548135E-001, 2.1732556E-001, 2.0518987E-001, 1.8304258E-001, 2.1384653E-001, 2.3083076E-001, 2.1466770E-001, 2.3266638E-001, 2.0288823E-001, 2.1842664E-001, 2.1394386E-001, 2.2034230E-001, 2.2734356E-001, 2.2614837E-001, 2.2236684E-001, 2.0841984E-001, 2.1875712E-001, 1.9675849E-001, 2.0483039E-001, 1.5722054E-001, 1.5412906E-001, 1.5049323E-001, 1.4443291E-001, 1.4340662E-001, 1.4038896E-001, 1.4365973E-001, 1.4311875E-001, 1.3615775E-001, 1.4010380E-001, 1.2815105E-001, 1.3313474E-001, 1.2482813E-001, 1.2455104E-001, 1.2974883E-001, 1.2652895E-001, 1.2265999E-001, 1.1659284E-001, 1.2218368E-001, 1.1275511E-001, 1.1519360E-001, 6.4390917E-236, 4.8076813E-227, 3.5432276E-210, 1.3230845E-194, 5.2642835E-186, 1.6045113E-177, 2.2470904E-169, 2.8182206E-161, 9.9795042E-138, 6.8677001E-122, 6.0988916E-107, 2.3298159E-099, 9.1703721E-079, 3.2063046E-060, 2.9267764E-034, 6.2090174E-026, 1.0389810E-012, 7.3067238E-014, 2.7667157E-017, 2.1557909E-010, 4.8639523E-011, 1.2716621E-002, 1.2504704E-002, 1.2164069E-002, 1.1821774E-002, 1.1648805E-002, 1.1478471E-002, 1.1322517E-002, 1.1167152E-002, 1.0781007E-002, 1.0493955E-002, 1.0288093E-002, 1.0199568E-002, 9.9577761E-003, 9.8059847E-003, 9.6152843E-003, 9.5573442E-003, 9.4198481E-003, 9.2570005E-003, 9.1867298E-003, 9.0124260E-003, 8.9798038E-003, 1.0061565E+001, 1.8079799E-002, 3.9010025E-003
 5.6808753E+000,-8.0200285E-001, 6.8300954E+000, 6.3894506E+000, 6.6530752E+000, 6.7601396E+000, 6.3488431E+000, 6.3371178E+000, 5.8218097E+000, 5.7700479E+000, 5.4376498E+000, 6.2989489E+000, 6.3114521E+000, 5.2956255E+000, 5.8845621E+000, 5.6463908E+000, 5.6087897E+000, 5.8256969E+000, 5.4226706E+000, 4.5481242E+000, 4.7099401E+000, 5.1014763E+000, 4.7952088E+000, 2.1231007E-001, 2.0033070E-001, 2.1564567E-001, 2.2549986E-001, 2.1625260E-001, 2.1531490E-001, 1.9551844E-001, 1.9607596E-001, 1.9151296E-001, 2.2436170E-001, 2.2613907E-001, 1.9610988E-001, 2.1464714E-001, 2.0346981E-001, 2.1418234E-001, 2.1778290E-001, 2.1124517E-001, 1.8986235E-001, 1.9384322E-001, 2.0856867E-001, 1.9963483E-001, 1.5726239E-001, 1.5381377E-001, 1.4989245E-001, 1.4607881E-001, 1.4162331E-001, 1.4184442E-001, 1.4047266E-001, 1.3879169E-001, 1.3239449E-001, 1.3549612E-001, 1.3452219E-001, 1.2615348E-001, 1.3019077E-001, 1.3068912E-001, 1.2448399E-001, 1.2756464E-001, 1.2126447E-001, 1.1009256E-001, 1.1220831E-001, 1.1483014E-001, 1.1183784E-001, 1.5271750E-237, 1.0607559E-228, 2.8638946E-211, 2.7336972E-196, 1.1026997E-187, 1.3728623E-179, 1.7846308E-171, 1.3693783E-163, 1.9435313E-139, 2.0416316E-124, 2.0862846E-109, 5.7534441E-102, 2.3722035E-081, 7.2663813E-060, 3.3509076E-028, 6.1026451E-025, 4.3781097E-014, 4.2160921E-011, 2.2327794E-010, 1.2142935E-007, 1.3873144E-009, 1.2815636E-002, 1.2602930E-002, 1.2271661E-002, 1.1921417E-002, 1.1745772E-002, 1.1570276E-002, 1.1410922E-002, 1.1266321E-002, 1.0865670E-002, 1.0593661E-002, 1.0375007E-002, 1.0286566E-002, 1.0047126E-002, 9.8965074E-003, 9.7037498E-003, 9.6500567E-003, 9.5046385E-003, 9.3287982E-003, 9.2677555E-003, 9.0881441E-003, 9.0542627E-003, 1.0065683E+001, 1.8233977E-002, 3.9010812E-003
 5.7215989E+000,-8.0199268E-001, 6.7508039E+000, 6.7475455E+000, 6.4099465E+000, 6.7579499E+000, 6.8519844E+000, 6.3920821E+000, 6.2970375E+000, 6.1166176E+000, 6.2796207E+000, 5.4112425E+000, 6.3300403E+000, 6.4025780E+000, 6.1044715E+000, 5.4415781E+000, 6.0795538E+000, 5.4798732E+000, 5.7208009E+000, 5.8140605E+000, 4.7826952E+000, 5.8258527E+000, 5.3210870E+000, 2.0919498E-001, 2.1406276E-001, 2.0774171E-001, 2.2469400E-001, 2.3033875E-001, 2.1918177E-001, 2.1875072E-001, 2.0879625E-001, 2.1894863E-001, 1.9834165E-001, 2.2761858E-001, 2.2688757E-001, 2.2384212E-001, 2.0743548E-001, 2.3241269E-001, 2.1482947E-001, 2.1556045E-001, 2.2694737E-001, 1.9697967E-001, 2.2767992E-001, 2.1619515E-001, 1.5726572E-001, 1.5406483E-001, 1.4866232E-001, 1.4655299E-001, 1.4551402E-001, 1.4099620E-001, 1.3882559E-001, 1.4001702E-001, 1.3796042E-001, 1.2793015E-001, 1.3454771E-001, 1.3627076E-001, 1.3127770E-001, 1.2375372E-001, 1.2615597E-001, 1.2106632E-001, 1.2640179E-001, 1.2262321E-001, 1.1239714E-001, 1.2262470E-001, 1.1658390E-001, 3.2771542E-239, 1.4221710E-230, 3.5512953E-213, 2.3759211E-197, 1.1316102E-189, 1.4465866E-181, 1.0526797E-173, 7.2424239E-166, 1.6346862E-141, 4.7045701E-126, 2.7178833E-112, 1.3919246E-104, 8.3364138E-084, 2.9917769E-053, 6.1006660E-023, 2.6474948E-022, 2.8612000E-017, 9.7393266E-011, 2.9629931E-010, 8.2441622E-010, 8.0138373E-008, 1.2923601E-002, 1.2706250E-002, 1.2371799E-002, 1.2030490E-002, 1.1848934E-002, 1.1670564E-002, 1.1508237E-002, 1.1357594E-002, 1.0960621E-002, 1.0684142E-002, 1.0476177E-002, 1.0380689E-002, 1.0144033E-002, 9.9796155E-003, 9.7940027E-003, 9.7384388E-003, 9.5952646E-003, 9.4112421E-003, 9.3395964E-003, 9.1746963E-003, 9.1344934E-003, 1.0063918E+001, 1.8392844E-002, 3.8988508E-003
 5.7623226E+000,-8.0200394E-001, 6.8880900E+000, 6.6021918E+000, 6.5746173E+000, 6.1050407E+000, 6.2029307E+000, 6.6105648E+000, 6.6392116E+000, 6.2235661E+000, 5.9279284E+000, 6.0770641E+000, 5.2581757E+000, 6.1096108E+000, 5.2851808E+000, 6.0706081E+000, 6.1266915E+000, 6.6234984E+000, 5.4389498E+000, 4.9035650E+000, 5.5399760E+000, 5.1219295E+000, 5.6290598E+000, 2.1452054E-001, 2.0838119E-001, 2.1525848E-001, 2.0080715E-001, 2.0838910E-001, 2.2484537E-001, 2.2660053E-001, 2.1868795E-001, 2.0848649E-001, 2.1592594E-001, 1.9360108E-001, 2.2218039E-001, 1.9768491E-001, 2.2735494E-001, 2.2258252E-001, 2.3865698E-001, 2.1155602E-001, 1.9519741E-001, 2.1738517E-001, 2.1106836E-001, 2.2195999E-001, 1.5726759E-001, 1.5403285E-001, 1.4812117E-001, 1.4474046E-001, 1.4256469E-001, 1.4284914E-001, 1.4260268E-001, 1.3706427E-001, 1.3509888E-001, 1.3469285E-001, 1.2672569E-001, 1.3191673E-001, 1.2502305E-001, 1.2815504E-001, 1.3222637E-001, 1.3498429E-001, 1.2147740E-001, 1.1598654E-001, 1.2061704E-001, 1.1424485E-001, 1.2092595E-001, 3.2778233E-241, 2.8874914E-232, 2.9631130E-215, 3.9266181E-199, 3.1742434E-191, 1.2787582E-183, 6.7311569E-176, 7.1596725E-168, 2.8249508E-144, 6.8978508E-128, 5.7606192E-114, 1.8515563E-107, 3.5208624E-045, 1.4062927E-014, 3.1384167E-023, 8.5176543E-021, 1.0255239E-018, 2.8993841E-006, 7.3590994E-006, 2.5516047E-010, 2.2660566E-009, 1.3030943E-002, 1.2812061E-002, 1.2475214E-002, 1.2128809E-002, 1.1952847E-002, 1.1774872E-002, 1.1609390E-002, 1.1455140E-002, 1.1058937E-002, 1.0773219E-002, 1.0567414E-002, 1.0480120E-002, 1.0234130E-002, 1.0070528E-002, 9.8944241E-003, 9.8332853E-003, 9.6838720E-003, 9.4943031E-003, 9.4272129E-003, 9.2621480E-003, 9.2232760E-003, 1.0055747E+001, 1.8551622E-002, 3.8964239E-003
 5.8006508E+000,-8.0205199E-001, 7.1684295E+000, 6.8016931E+000, 6.7242881E+000, 6.4768391E+000, 6.2029643E+000, 5.8932701E+000, 6.0648625E+000, 6.6794207E+000, 5.8198802E+000, 6.0117574E+000, 5.7357018E+000, 5.2119958E+000, 6.2263847E+000, 6.1656250E+000, 5.7871529E+000, 5.7691135E+000, 6.3531435E+000, 5.5348520E+000, 5.0895452E+000, 4.6134611E+000, 4.9215267E+000, 2.2541168E-001, 2.1634641E-001, 2.1900424E-001, 2.1878503E-001, 2.0769154E-001, 1.9969308E-001, 2.0867496E-001, 2.2764160E-001, 2.0154343E-001, 2.1459074E-001, 2.0899369E-001, 1.9595055E-001, 2.2429479E-001, 2.2798534E-001, 2.2333520E-001, 2.1816697E-001, 2.4282656E-001, 2.1393220E-001, 2.0090421E-001, 1.8837797E-001, 2.0540122E-001, 1.5729588E-001, 1.5395945E-001, 1.4955693E-001, 1.4316921E-001, 1.4302601E-001, 1.3993190E-001, 1.3873182E-001, 1.4300631E-001, 1.3623836E-001, 1.3399826E-001, 1.3022897E-001, 1.2405558E-001, 1.3367742E-001, 1.3050449E-001, 1.2412631E-001, 1.2620129E-001, 1.2694565E-001, 1.2246785E-001, 1.1796456E-001, 1.1261016E-001, 1.1230373E-001, 6.3413756E-243, 2.4626292E-234, 4.3141951E-217, 7.4348570E-201, 5.1713587E-193, 7.3598805E-185, 4.0110379E-177, 6.8015335E-170, 4.4912977E-145, 8.9549306E-115, 1.1142487E-088, 3.2932566E-077, 4.0634321E-041, 4.7500581E-014, 9.4432800E-016, 3.3554485E-017, 8.4148843E-020, 8.2929252E-011, 4.0240958E-005, 1.7001157E-005, 4.1474436E-009, 1.3137944E-002, 1.2914429E-002, 1.2575781E-002, 1.2225851E-002, 1.2044989E-002, 1.1868717E-002, 1.1709208E-002, 1.1554136E-002, 1.1144080E-002, 1.0864824E-002, 1.0651398E-002, 1.0563574E-002, 1.0322886E-002, 1.0166100E-002, 9.9833195E-003, 9.9294088E-003, 9.7687567E-003, 9.5770224E-003, 9.5032575E-003, 9.3371520E-003, 9.3031303E-003, 1.0055273E+001, 1.8705650E-002, 3.8981966E-003
 5.8413744E+000,-8.0200832E-001, 6.4244533E+000, 6.9431714E+000, 6.3585320E+000, 6.3731467E+000, 6.3568512E+000, 6.2510787E+000, 5.9642219E+000, 5.7379577E+000, 5.6823139E+000, 5.3362203E+000, 5.8609918E+000, 6.0084549E+000, 5.8951133E+000, 5.3893933E+000, 5.9906038E+000, 5.8848903E+000, 5.9930642E+000, 5.5705763E+000, 5.4647138E+000, 4.9376578E+000, 4.4337538E+000, 1.9678288E-001, 2.2175240E-001, 2.0634960E-001, 2.1000134E-001, 2.1668565E-001, 2.1331988E-001, 2.0273990E-001, 1.9877125E-001, 2.0284392E-001, 1.9342426E-001, 2.0972707E-001, 2.1773484E-001, 2.1845624E-001, 2.0513515E-001, 2.2940309E-001, 2.2807661E-001, 2.1716085E-001, 2.1832314E-001, 2.1184884E-001, 2.0744735E-001, 1.8528441E-001, 1.5720229E-001, 1.5411455E-001, 1.4824001E-001, 1.4591077E-001, 1.4144579E-001, 1.4091697E-001, 1.3976951E-001, 1.3635151E-001, 1.3214437E-001, 1.2877737E-001, 1.3293838E-001, 1.3203830E-001, 1.2896479E-001, 1.2363122E-001, 1.2559976E-001, 1.2388994E-001, 1.3165614E-001, 1.2136925E-001, 1.2194221E-001, 1.1071301E-001, 1.0984925E-001, 5.6353902E-244, 5.5059707E-236, 3.3503934E-219, 6.7770091E-203, 7.9058519E-195, 1.4963376E-186, 3.3511217E-178, 2.6455683E-170, 1.3498939E-130, 2.3764049E-107, 9.0365310E-084, 9.3626028E-073, 2.0068756E-041, 1.0401873E-016, 1.1132545E-011, 2.9098469E-013, 2.3905758E-016, 7.5352191E-016, 2.6943380E-012, 7.1043535E-005, 6.3513553E-005, 1.3241399E-002, 1.3020087E-002, 1.2674615E-002, 1.2324196E-002, 1.2141742E-002, 1.1961270E-002, 1.1798753E-002, 1.1649472E-002, 1.1234351E-002, 1.0954519E-002, 1.0742516E-002, 1.0650165E-002, 1.0413778E-002, 1.0254699E-002, 1.0072767E-002, 1.0019734E-002, 9.8700572E-003, 9.6622529E-003, 9.5861177E-003, 9.4064895E-003, 9.3752273E-003, 1.0054895E+001, 1.8859696E-002, 3.8978027E-003
 5.8820981E+000,-8.0201935E-001, 7.4234755E+000, 6.4525112E+000, 6.5720298E+000, 6.6131819E+000, 6.4508779E+000, 6.3061264E+000, 6.1247842E+000, 6.2484430E+000, 6.2284947E+000, 5.7969264E+000, 5.8759024E+000, 5.9607244E+000, 5.0505882E+000, 5.8770259E+000, 5.9023295E+000, 6.1580398E+000, 6.0954562E+000, 6.2782279E+000, 5.3667444E+000, 5.0603567E+000, 5.3521965E+000, 2.3533443E-001, 2.0281293E-001, 2.1579545E-001, 2.2057759E-001, 2.1446250E-001, 2.1487003E-001, 2.1408398E-001, 2.1387552E-001, 2.1796691E-001, 2.0775283E-001, 2.1373499E-001, 2.1284303E-001, 1.9313560E-001, 2.1300145E-001, 2.2127250E-001, 2.3436252E-001, 2.3701532E-001, 2.3949108E-001, 2.1635425E-001, 2.0405240E-001, 2.2180857E-001, 1.5732269E-001, 1.5384647E-001, 1.4767379E-001, 1.4544440E-001, 1.4518303E-001, 1.4128539E-001, 1.3722568E-001, 1.4032104E-001, 1.3733225E-001, 1.3243650E-001, 1.3099163E-001, 1.3353429E-001, 1.2139161E-001, 1.3134481E-001, 1.2763559E-001, 1.2687080E-001, 1.2460759E-001, 1.2634465E-001, 1.1753618E-001, 1.1564200E-001, 1.1433638E-001, 5.7714206E-246, 2.8604904E-237, 2.1431015E-221, 3.5882403E-205, 4.9582798E-197, 5.4944340E-187, 1.8964645E-174, 1.4883544E-161, 2.8402725E-126, 7.1355654E-103, 1.1857559E-081, 2.0682993E-071, 2.2025299E-042, 7.9964261E-019, 5.6211409E-011, 3.7600757E-011, 1.5959764E-012, 1.8350429E-017, 4.8673637E-016, 5.8070633E-008, 7.3075786E-005, 1.3349687E-002, 1.3123174E-002, 1.2777210E-002, 1.2428819E-002, 1.2241611E-002, 1.2059829E-002, 1.1895768E-002, 1.1743192E-002, 1.1328566E-002, 1.1041144E-002, 1.0835487E-002, 1.0745140E-002, 1.0500920E-002, 1.0343765E-002, 1.0169506E-002, 1.0113220E-002, 9.9626812E-003, 9.7517602E-003, 9.6733172E-003, 9.4922346E-003, 9.4497535E-003, 1.0056353E+001, 1.9018411E-002, 3.8979593E-003
