s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/kg,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kW,kg,kg
 1.0201232E+001,-9.9384728E-001, 8.0263660E+000, 7.5275113E+000, 7.5469964E+000, 8.2788875E+000, 8.6028965E+000, 8.3341525E+000, 7.6323191E+000, 7.1600922E+000, 6.6985820E+000, 7.2105127E+000, 7.4595543E+000, 7.4912202E+000, 6.6192205E+000, 7.6531755E+000, 7.2677043E+000, 6.3869871E+000, 6.4016303E+000, 6.9644435E+000, 6.9414658E+000, 6.4360959E+000, 6.4519386E+000, 2.4180490E-001, 2.2847443E-001, 2.3664368E-001, 2.6781705E-001, 2.8240245E-001, 2.7637299E-001, 2.5376377E-001, 2.3773610E-001, 2.2949076E-001, 2.4961036E-001, 2.5640350E-001, 2.5909193E-001, 2.4084055E-001, 2.6748217E-001, 2.7940680E-001, 2.4816181E-001, 2.4082368E-001, 2.5055097E-001, 2.5788374E-001, 2.5271818E-001, 2.4908602E-001, 1.6728199E-001, 1.6399276E-001, 1.5826705E-001, 1.5639159E-001, 1.5556943E-001, 1.5314633E-001, 1.4995626E-001, 1.4807658E-001, 1.4137924E-001, 1.4262737E-001, 1.4439500E-001, 1.4355797E-001, 1.3374079E-001, 1.4264904E-001, 1.2973315E-001, 1.2549217E-001, 1.2913843E-001, 1.3608010E-001, 1.3261153E-001, 1.2432903E-001, 1.2629982E-001, 1.3885370E-167, 1.0854733E-158, 4.5532372E-141, 4.6796272E-122, 7.7104168E-113, 4.1339972E-104, 6.4401072E-095, 9.5480282E-084, 5.5319733E-050, 9.4518765E-031, 2.0995927E-017, 5.0428034E-013, 1.9349685E-011, 1.7131729E-010, 1.4159527E-006, 1.7225113E-004, 1.6578216E-006, 5.5427204E-006, 2.3293794E-004, 2.1491508E-004, 1.3138311E-004, 3.0683495E-002, 3.0154093E-002, 2.9438783E-002, 2.8754868E-002, 2.8417403E-002, 2.8102604E-002, 2.7823424E-002, 2.7557363E-002, 2.6969751E-002, 2.6552422E-002, 2.6160030E-002, 2.5959296E-002, 2.5408667E-002, 2.4995687E-002, 2.4447230E-002, 2.4279315E-002, 2.3926070E-002, 2.3526370E-002, 2.3385291E-002, 2.3038522E-002, 2.2950495E-002, 1.2468526E+001, 4.5097939E-002, 4.8404859E-003
 1.0241604E+001,-9.9388425E-001, 8.2263937E+000, 8.1920868E+000, 7.4385773E+000, 7.3739736E+000, 7.2523450E+000, 8.1818993E+000, 8.6154537E+000, 8.2255538E+000, 6.7294289E+000, 6.6772057E+000, 7.1920914E+000, 7.2124380E+000, 7.2101693E+000, 6.4626377E+000, 7.3399924E+000, 7.3975483E+000, 6.2279989E+000, 6.0310348E+000, 6.1717861E+000, 6.5512019E+000, 5.9365985E+000, 2.4923058E-001, 2.5273410E-001, 2.3237336E-001, 2.3570938E-001, 2.3431656E-001, 2.6950114E-001, 2.8400488E-001, 2.7274064E-001, 2.3431967E-001, 2.3164816E-001, 2.5409783E-001, 2.5335962E-001, 2.6110387E-001, 2.3463611E-001, 2.6158033E-001, 2.7479433E-001, 2.4091939E-001, 2.3118598E-001, 2.3226682E-001, 2.5890832E-001, 2.4032941E-001, 1.6731144E-001, 1.6451264E-001, 1.5834495E-001, 1.5421526E-001, 1.5222910E-001, 1.5344897E-001, 1.5491484E-001, 1.5256975E-001, 1.3957441E-001, 1.4015165E-001, 1.3980133E-001, 1.4043345E-001, 1.3677750E-001, 1.3318699E-001, 1.3883811E-001, 1.3416967E-001, 1.2555777E-001, 1.2536112E-001, 1.2789293E-001, 1.2405015E-001, 1.1982308E-001, 7.3943097E-170, 2.1507298E-161, 9.8394252E-143, 5.5426883E-124, 1.7662986E-114, 1.3746093E-102, 7.2190688E-092, 5.0864458E-081, 1.7555128E-050, 1.4130112E-032, 5.7514444E-020, 2.7205247E-017, 6.8228202E-011, 3.1237103E-011, 9.4143021E-007, 1.0250232E-007, 1.0176160E-004, 4.5761658E-005, 1.3005549E-004, 1.9517606E-004, 4.3493276E-004, 3.0811807E-002, 3.0276313E-002, 2.9558502E-002, 2.8873189E-002, 2.8543266E-002, 2.8234904E-002, 2.7952777E-002, 2.7676655E-002, 2.7073315E-002, 2.6662222E-002, 2.6273319E-002, 2.6076902E-002, 2.5515791E-002, 2.5105374E-002, 2.4563886E-002, 2.4389669E-002, 2.4024291E-002, 2.3625539E-002, 2.3491937E-002, 2.3136485E-002, 2.3050450E-002, 1.2442664E+001, 4.5293375E-002, 4.8326644E-003
 1.0280053E+001,-9.9390378E-001, 8.2427429E+000, 8.1108232E+000, 7.9546064E+000, 7.7202201E+000, 7.6622965E+000, 7.0733921E+000, 7.4058549E+000, 8.3466807E+000, 6.8999019E+000, 6.1727929E+000, 6.8709039E+000, 7.3214488E+000, 7.4954482E+000, 6.4359091E+000, 7.2274262E+000, 7.3738854E+000, 7.0818868E+000, 6.1489509E+000, 5.9940861E+000, 6.9636621E+000, 6.9677375E+000, 2.4992518E-001, 2.5038678E-001, 2.5035358E-001, 2.4800242E-001, 2.4825865E-001, 2.3125197E-001, 2.4585596E-001, 2.7936933E-001, 2.3484443E-001, 2.1946381E-001, 2.3738294E-001, 2.5283156E-001, 2.6706768E-001, 2.3632280E-001, 2.6009682E-001, 2.6062448E-001, 2.7019550E-001, 2.4089836E-001, 2.3540140E-001, 2.6380850E-001, 2.7050019E-001, 1.6730916E-001, 1.6407459E-001, 1.5951113E-001, 1.5508651E-001, 1.5364712E-001, 1.4984059E-001, 1.4913801E-001, 1.5179980E-001, 1.4324150E-001, 1.3477226E-001, 1.4139473E-001, 1.4311209E-001, 1.3976789E-001, 1.3193430E-001, 1.3724371E-001, 1.3984379E-001, 1.3009476E-001, 1.2372949E-001, 1.2287271E-001, 1.3002886E-001, 1.2762077E-001, 7.5077092E-172, 1.9662261E-162, 4.2485095E-144, 6.7843776E-123, 2.7405459E-112, 5.9676440E-102, 7.3883466E-091, 6.8261387E-081, 4.3867097E-052, 4.5553468E-035, 1.2224224E-022, 1.7480091E-019, 4.1021366E-013, 1.5443145E-009, 8.1131559E-010, 1.1227458E-008, 5.1216761E-005, 1.4545332E-004, 1.9951978E-004, 3.7754207E-006, 2.6575706E-005, 3.0938881E-002, 3.0401698E-002, 2.9672451E-002, 2.8989996E-002, 2.8655337E-002, 2.8347893E-002, 2.8078018E-002, 2.7806247E-002, 2.7178305E-002, 2.6759536E-002, 2.6383429E-002, 2.6186231E-002, 2.5627582E-002, 2.5205178E-002, 2.4677452E-002, 2.4501244E-002, 2.4125893E-002, 2.3720335E-002, 2.3583201E-002, 2.3241681E-002, 2.3149342E-002, 1.2425512E+001, 4.5483845E-002, 4.8272800E-003
 1.0320426E+001,-9.9391670E-001, 8.2308485E+000, 7.8814966E+000, 7.9586975E+000, 7.6552205E+000, 7.5293090E+000, 7.8923370E+000, 7.2863827E+000, 7.0197636E+000, 8.4062402E+000, 7.1591724E+000, 6.0093827E+000, 6.4571640E+000, 6.4912929E+000, 6.9875160E+000, 6.0703631E+000, 6.4507323E+000, 7.2169381E+000, 6.7218956E+000, 6.3829084E+000, 6.7952003E+000, 6.9848359E+000, 2.4943615E-001, 2.4104414E-001, 2.5122996E-001, 2.4550572E-001, 2.4310004E-001, 2.5853143E-001, 2.4208727E-001, 2.3446787E-001, 2.7945942E-001, 2.4662281E-001, 2.1518661E-001, 2.3080625E-001, 2.3395348E-001, 2.5569815E-001, 2.2541479E-001, 2.4128939E-001, 2.5968477E-001, 2.5691691E-001, 2.4991193E-001, 2.5128237E-001, 2.6138736E-001, 1.6733183E-001, 1.6449164E-001, 1.5900023E-001, 1.5498365E-001, 1.5354854E-001, 1.5305282E-001, 1.4854258E-001, 1.4678935E-001, 1.5233049E-001, 1.4306326E-001, 1.3299562E-001, 1.3504960E-001, 1.3429447E-001, 1.3493818E-001, 1.2906793E-001, 1.2974350E-001, 1.3738457E-001, 1.2842177E-001, 1.2465510E-001, 1.3227454E-001, 1.3169002E-001, 6.6934524E-173, 1.8388989E-163, 2.0749111E-142, 2.5648738E-121, 2.9259983E-111, 1.8222015E-101, 9.1806213E-092, 1.0574236E-081, 7.0329373E-038, 2.9991414E-020, 2.8126173E-010, 1.6624216E-009, 1.3946773E-012, 6.2825579E-010, 4.1288535E-010, 4.9293573E-007, 6.3035655E-008, 7.1901750E-005, 1.8148865E-004, 3.5646144E-007, 1.6229954E-006, 3.1060848E-002, 3.0525159E-002, 2.9798113E-002, 2.9103892E-002, 2.8773712E-002, 2.8463055E-002, 2.8185923E-002, 2.7922518E-002, 2.7297601E-002, 2.6862590E-002, 2.6481358E-002, 2.6293419E-002, 2.5737397E-002, 2.5308312E-002, 2.4776678E-002, 2.4609567E-002, 2.4235385E-002, 2.3818757E-002, 2.3677328E-002, 2.3349885E-002, 2.3255819E-002, 1.2408038E+001, 4.5674058E-002, 4.8218555E-003
 1.0360798E+001,-9.9392367E-001, 8.6069251E+000, 8.2263038E+000, 7.9051616E+000, 7.9113984E+000, 8.0180890E+000, 7.6542030E+000, 7.9704081E+000, 7.6745082E+000, 7.8090715E+000, 8.3518294E+000, 7.1201603E+000, 6.0041064E+000, 6.9892228E+000, 7.0223768E+000, 6.2881996E+000, 5.9786037E+000, 6.5008574E+000, 6.9999954E+000, 6.9388402E+000, 5.9615062E+000, 6.3065969E+000, 2.6335869E-001, 2.5430053E-001, 2.4854424E-001, 2.5505936E-001, 2.6208363E-001, 2.5062104E-001, 2.6323497E-001, 2.5610288E-001, 2.6733677E-001, 2.8107024E-001, 2.4914397E-001, 2.1540947E-001, 2.4522609E-001, 2.5829419E-001, 2.3960939E-001, 2.2161254E-001, 2.4068901E-001, 2.6506944E-001, 2.6543647E-001, 2.3246440E-001, 2.3662705E-001, 1.6743871E-001, 1.6438517E-001, 1.5946439E-001, 1.5529700E-001, 1.5388078E-001, 1.5218146E-001, 1.5217284E-001, 1.4953471E-001, 1.4619812E-001, 1.5068768E-001, 1.4035506E-001, 1.3262034E-001, 1.3960118E-001, 1.3399248E-001, 1.2728657E-001, 1.2885124E-001, 1.3123278E-001, 1.3056547E-001, 1.2911072E-001, 1.2343271E-001, 1.2902384E-001, 9.8106827E-173, 7.4954634E-163, 8.5126402E-142, 2.0854622E-115, 1.5180145E-102, 1.2588472E-088, 2.1180189E-077, 7.9340407E-066, 1.8192080E-033, 8.4684930E-021, 8.6886442E-012, 1.2835325E-010, 1.7675397E-011, 5.3983866E-009, 9.9638987E-007, 2.1764114E-008, 2.1874623E-007, 3.2919052E-005, 2.2377642E-005, 2.8858863E-004, 1.6907686E-006, 3.1192623E-002, 3.0651477E-002, 2.9920051E-002, 2.9229762E-002, 2.8893687E-002, 2.8584694E-002, 2.8308141E-002, 2.8036218E-002, 2.7424495E-002, 2.6986333E-002, 2.6581271E-002, 2.6389768E-002, 2.5841567E-002, 2.5418391E-002, 2.4872156E-002, 2.4706541E-002, 2.4344573E-002, 2.3926207E-002, 2.3784118E-002, 2.3448954E-002, 2.3361886E-002, 1.2405360E+001, 4.5868748E-002, 4.8208571E-003
 1.0401170E+001,-9.9391044E-001, 8.2676733E+000, 8.6495714E+000, 8.2702270E+000, 7.8752424E+000, 7.6967966E+000, 7.6848356E+000, 7.7421292E+000, 7.8347688E+000, 7.6576160E+000, 7.5886161E+000, 8.3406342E+000, 8.3842074E+000, 6.4617094E+000, 5.9753486E+000, 6.5744313E+000, 6.6381549E+000, 6.0451920E+000, 7.0058672E+000, 6.8793217E+000, 5.4984260E+000, 5.5341713E+000, 2.5092495E-001, 2.6967864E-001, 2.6261160E-001, 2.5256797E-001, 2.4974052E-001, 2.5434387E-001, 2.5724137E-001, 2.6197490E-001, 2.6425217E-001, 2.6609753E-001, 2.8466153E-001, 2.8843637E-001, 2.3623950E-001, 2.1819261E-001, 2.3998787E-001, 2.5233417E-001, 2.2628962E-001, 2.5853789E-001, 2.5999488E-001, 2.3068146E-001, 2.2706948E-001, 1.6726392E-001, 1.6482768E-001, 1.5949650E-001, 1.5591185E-001, 1.5351977E-001, 1.5083037E-001, 1.5049473E-001, 1.5001576E-001, 1.4459343E-001, 1.4250202E-001, 1.4856008E-001, 1.4735899E-001, 1.3249854E-001, 1.3055121E-001, 1.3327961E-001, 1.2885074E-001, 1.2822579E-001, 1.3344288E-001, 1.3028804E-001, 1.1521597E-001, 1.1690153E-001, 2.3451369E-167, 2.3373023E-153, 2.7077822E-129, 4.1348852E-106, 1.8380703E-095, 4.4192240E-085, 3.7240972E-073, 3.0913528E-063, 8.8949238E-034, 3.5994481E-022, 1.0883274E-014, 6.2505658E-012, 5.8027566E-009, 8.0738139E-006, 3.4131346E-008, 3.0453813E-005, 7.9305350E-007, 3.0427845E-008, 2.4188129E-006, 1.1018774E-003, 5.5234165E-004, 3.1328386E-002, 3.0782797E-002, 3.0046739E-002, 2.9350855E-002, 2.9016772E-002, 2.8707078E-002, 2.8430098E-002, 2.8160502E-002, 2.7543944E-002, 2.7111431E-002, 2.6707801E-002, 2.6500524E-002, 2.5946730E-002, 2.5519244E-002, 2.4976277E-002, 2.4805360E-002, 2.4442891E-002, 2.4036123E-002, 2.3892432E-002, 2.3536369E-002, 2.3456179E-002, 1.2398846E+001, 4.6063378E-002, 4.8195997E-003
 1.0441542E+001,-9.9391777E-001, 8.3880006E+000, 7.9586768E+000, 8.1944237E+000, 8.3806031E+000, 8.2604846E+000, 7.9822134E+000, 7.5084581E+000, 7.4588801E+000, 7.6556275E+000, 7.9914899E+000, 7.4405731E+000, 7.5910068E+000, 6.8977185E+000, 6.6496901E+000, 6.4412058E+000, 6.4582338E+000, 6.4932020E+000, 6.5619782E+000, 6.8311255E+000, 7.3058555E+000, 6.2705166E+000, 2.5530659E-001, 2.4458574E-001, 2.5523723E-001, 2.7218407E-001, 2.6767262E-001, 2.6094084E-001, 2.5127566E-001, 2.5274830E-001, 2.6138086E-001, 2.7934859E-001, 2.6437654E-001, 2.6332722E-001, 2.4301664E-001, 2.4100395E-001, 2.3486263E-001, 2.3681068E-001, 2.5078584E-001, 2.4898276E-001, 2.5740860E-001, 2.7089535E-001, 2.4858625E-001, 1.6731614E-001, 1.6412213E-001, 1.6201141E-001, 1.5614776E-001, 1.5602116E-001, 1.5367450E-001, 1.4848826E-001, 1.4672185E-001, 1.4581431E-001, 1.4440433E-001, 1.4013049E-001, 1.4350677E-001, 1.3870144E-001, 1.3426612E-001, 1.3270297E-001, 1.3213750E-001, 1.2657561E-001, 1.2862942E-001, 1.3042721E-001, 1.3382165E-001, 1.2302086E-001, 1.4580682E-160, 1.2638627E-147, 2.8370492E-124, 4.2573675E-103, 1.3358799E-092, 1.0229747E-082, 3.1586903E-073, 2.3798442E-062, 4.2857621E-036, 1.9301512E-023, 2.5944919E-018, 2.2648295E-016, 2.2818681E-009, 1.4234062E-011, 1.4150324E-006, 4.3117135E-009, 8.5808123E-006, 4.5904633E-006, 4.7585705E-008, 2.1558330E-005, 4.5800686E-004, 3.1457789E-002, 3.0911825E-002, 3.0175288E-002, 2.9479105E-002, 2.9141487E-002, 2.8827782E-002, 2.8548755E-002, 2.8280378E-002, 2.7661418E-002, 2.7231814E-002, 2.6830428E-002, 2.6628984E-002, 2.6052091E-002, 2.5619290E-002, 2.5079248E-002, 2.4907668E-002, 2.4539597E-002, 2.4143393E-002, 2.4000551E-002, 2.3637857E-002, 2.3544519E-002, 1.2410019E+001, 4.6258012E-002, 4.8317369E-003
 1.0481914E+001,-9.9387113E-001, 9.8100989E+000, 8.4516596E+000, 7.7185412E+000, 8.2416132E+000, 8.2945674E+000, 8.3692987E+000, 8.4024305E+000, 7.8720531E+000, 7.2775255E+000, 7.4327267E+000, 7.9631450E+000, 7.3974435E+000, 8.3885074E+000, 7.2823602E+000, 6.3585937E+000, 6.4621798E+000, 6.2728003E+000, 5.8667731E+000, 6.3586027E+000, 6.9574962E+000, 6.9269729E+000, 3.0935991E-001, 2.6374027E-001, 2.4329570E-001, 2.6054273E-001, 2.6894222E-001, 2.7708128E-001, 2.7611960E-001, 2.6234015E-001, 2.4938165E-001, 2.5801706E-001, 2.8258282E-001, 2.6694851E-001, 2.8838214E-001, 2.6474876E-001, 2.2883995E-001, 2.3372110E-001, 2.2930842E-001, 2.2388351E-001, 2.4446550E-001, 2.6132827E-001, 2.5870300E-001, 1.6747029E-001, 1.6404898E-001, 1.5835287E-001, 1.5943759E-001, 1.5612748E-001, 1.5342014E-001, 1.5456614E-001, 1.5044601E-001, 1.4399126E-001, 1.4299516E-001, 1.4207674E-001, 1.3771817E-001, 1.4740022E-001, 1.3609604E-001, 1.3397506E-001, 1.3366253E-001, 1.3187860E-001, 1.2515427E-001, 1.2629933E-001, 1.3096471E-001, 1.3178216E-001, 9.9092949E-156, 2.9407786E-145, 8.4465193E-123, 6.5411286E-102, 2.4208041E-092, 4.2273156E-082, 7.4693957E-073, 2.7628300E-064, 8.1474816E-039, 2.0036356E-026, 4.1943856E-020, 3.2800972E-018, 4.9038947E-012, 4.0674985E-009, 3.6574287E-007, 1.1510754E-006, 6.2179302E-008, 3.0591504E-005, 4.8964588E-005, 1.2265427E-005, 4.0936225E-005, 3.1596051E-002, 3.1039688E-002, 3.0301146E-002, 2.9609375E-002, 2.9272093E-002, 2.8957473E-002, 2.8673745E-002, 2.8397661E-002, 2.7781615E-002, 2.7351139E-002, 2.6949668E-002, 2.6744127E-002, 2.6175274E-002, 2.5724622E-002, 2.5178323E-002, 2.5009102E-002, 2.4641959E-002, 2.4241022E-002, 2.4105892E-002, 2.3749568E-002, 2.3652668E-002, 1.2448690E+001, 4.6453097E-002, 4.8440057E-003
 1.0520364E+001,-9.9382968E-001, 9.4097980E+000, 9.8007790E+000, 8.1251804E+000, 7.7138024E+000, 8.0606720E+000, 8.2648153E+000, 8.1235736E+000, 8.0962235E+000, 7.3362765E+000, 7.3733312E+000, 7.1385041E+000, 7.7788230E+000, 6.7972224E+000, 8.2289752E+000, 6.5765212E+000, 6.3973009E+000, 6.8589934E+000, 6.2070366E+000, 5.7945280E+000, 6.4489637E+000, 6.8828888E+000, 2.9379351E-001, 3.1348391E-001, 2.5921122E-001, 2.4721659E-001, 2.5987636E-001, 2.6751221E-001, 2.6842327E-001, 2.7133479E-001, 2.5169275E-001, 2.5500762E-001, 2.5204555E-001, 2.7917479E-001, 2.4502400E-001, 2.8334546E-001, 2.4781591E-001, 2.3037557E-001, 2.4989391E-001, 2.4117917E-001, 2.2362347E-001, 2.4948961E-001, 2.5996109E-001, 1.6744017E-001, 1.6520678E-001, 1.5826278E-001, 1.5543337E-001, 1.5594960E-001, 1.5625869E-001, 1.5268658E-001, 1.5064869E-001, 1.4406325E-001, 1.4330807E-001, 1.3955144E-001, 1.3977930E-001, 1.3552071E-001, 1.4654495E-001, 1.2970359E-001, 1.3409190E-001, 1.3466310E-001, 1.2471035E-001, 1.2380704E-001, 1.2581051E-001, 1.3026245E-001, 1.6278547E-154, 1.5848883E-143, 4.1224244E-123, 4.6486594E-102, 1.0874814E-092, 1.6645182E-083, 1.0135816E-073, 2.9521939E-065, 2.6024765E-040, 2.8416160E-029, 2.9721435E-022, 2.1622333E-019, 9.8708949E-012, 2.8074391E-009, 1.4174209E-006, 1.5486797E-007, 3.4297458E-007, 1.9775011E-004, 1.3735392E-004, 3.0603839E-005, 2.8115968E-005, 3.1748198E-002, 3.1183497E-002, 3.0420044E-002, 2.9731297E-002, 2.9397998E-002, 2.9083868E-002, 2.8799869E-002, 2.8523297E-002, 2.7891551E-002, 2.7469040E-002, 2.7066653E-002, 2.6863948E-002, 2.6289339E-002, 2.5844676E-002, 2.5277285E-002, 2.5108577E-002, 2.4740922E-002, 2.4332592E-002, 2.4197543E-002, 2.3854626E-002, 2.3757914E-002, 1.2465318E+001, 4.6643970E-002, 4.8486622E-003
 1.0560736E+001,-9.9384415E-001, 8.7111871E+000, 8.9029103E+000, 9.2435137E+000, 7.5982465E+000, 7.4131391E+000, 7.8692016E+000, 8.1360398E+000, 8.0334453E+000, 8.0877089E+000, 6.9541878E+000, 7.6300812E+000, 7.4923877E+000, 7.7227481E+000, 7.8636281E+000, 8.1211641E+000, 7.1949198E+000, 6.5394332E+000, 5.9937652E+000, 6.0747449E+000, 6.8642670E+000, 6.4490909E+000, 2.6742745E-001, 2.7934027E-001, 2.9695556E-001, 2.4660607E-001, 2.4054614E-001, 2.5711565E-001, 2.6676848E-001, 2.6393944E-001, 2.7430031E-001, 2.4420145E-001, 2.6516403E-001, 2.6071844E-001, 2.7990062E-001, 2.7232966E-001, 2.8855079E-001, 2.6796315E-001, 2.3767634E-001, 2.2708986E-001, 2.3468569E-001, 2.6562373E-001, 2.5160031E-001, 1.6737569E-001, 1.6484061E-001, 1.6152083E-001, 1.5303940E-001, 1.5232260E-001, 1.5332791E-001, 1.5382689E-001, 1.5312853E-001, 1.4851629E-001, 1.3968829E-001, 1.4359964E-001, 1.4249647E-001, 1.3816152E-001, 1.4470936E-001, 1.4196993E-001, 1.3276163E-001, 1.3371749E-001, 1.2649006E-001, 1.2475075E-001, 1.2740966E-001, 1.2506965E-001, 4.4813015E-154, 1.4104272E-143, 8.4326237E-123, 2.4667646E-103, 1.0197007E-093, 1.4942876E-084, 5.1714735E-076, 4.5355189E-067, 3.3153000E-043, 7.5429394E-031, 1.2153381E-024, 3.5318823E-021, 3.9640095E-010, 3.2095814E-010, 8.5313254E-008, 1.1604001E-006, 6.4712916E-007, 5.5941378E-007, 1.1381923E-004, 9.8110555E-006, 2.5869410E-005, 3.1884496E-002, 3.1324719E-002, 3.0556314E-002, 2.9845752E-002, 2.9516382E-002, 2.9207652E-002, 2.8924420E-002, 2.8645964E-002, 2.8011048E-002, 2.7575209E-002, 2.7182285E-002, 2.6975471E-002, 2.6397087E-002, 2.5971955E-002, 2.5389740E-002, 2.5210299E-002, 2.4847315E-002, 2.4426762E-002, 2.4289639E-002, 2.3956619E-002, 2.3857983E-002, 1.2481510E+001, 4.6835061E-002, 4.8570502E-003
 1.0601108E+001,-9.9381084E-001, 8.5735646E+000, 8.5522563E+000, 8.6394013E+000, 8.7078603E+000, 8.4651433E+000, 7.2059983E+000, 7.4382083E+000, 7.9567649E+000, 7.8299433E+000, 8.0530518E+000, 6.7417690E+000, 7.1139082E+000, 6.8323615E+000, 6.4396222E+000, 8.2836933E+000, 8.1743044E+000, 6.9802378E+000, 7.5637262E+000, 6.6770029E+000, 5.8670056E+000, 6.2379765E+000, 2.6247961E-001, 2.6641484E-001, 2.7493999E-001, 2.8039762E-001, 2.7660328E-001, 2.3829500E-001, 2.4570916E-001, 2.6422382E-001, 2.6812617E-001, 2.7657840E-001, 2.4156025E-001, 2.5042781E-001, 2.4598864E-001, 2.4009822E-001, 2.8510022E-001, 2.8499108E-001, 2.6509292E-001, 2.7394967E-001, 2.5065458E-001, 2.2784270E-001, 2.4377460E-001, 1.6732396E-001, 1.6463343E-001, 1.6064030E-001, 1.5855673E-001, 1.5532435E-001, 1.4882395E-001, 1.4995398E-001, 1.5130352E-001, 1.4619015E-001, 1.4699951E-001, 1.3616344E-001, 1.3986161E-001, 1.3570171E-001, 1.3011245E-001, 1.4699804E-001, 1.4473068E-001, 1.3024424E-001, 1.3773850E-001, 1.3000131E-001, 1.2314705E-001, 1.2403254E-001, 1.0878965E-153, 5.5381859E-144, 3.2887160E-124, 7.2659212E-105, 8.0124584E-096, 1.3637521E-086, 9.6696027E-078, 1.1772353E-069, 9.8932451E-047, 5.2571745E-034, 2.5248251E-026, 5.3857757E-024, 5.9867423E-012, 7.2512326E-007, 2.7304582E-010, 8.4182595E-010, 6.1218896E-006, 6.3477753E-008, 1.0558431E-006, 2.8612044E-005, 2.4581107E-005, 3.2020155E-002, 3.1459716E-002, 3.0694716E-002, 2.9978255E-002, 2.9636449E-002, 2.9323964E-002, 2.9047274E-002, 2.8772504E-002, 2.8136585E-002, 2.7694267E-002, 2.7293704E-002, 2.7092317E-002, 2.6514525E-002, 2.6083005E-002, 2.5518527E-002, 2.5335719E-002, 2.4949665E-002, 2.4533812E-002, 2.4385606E-002, 2.4054470E-002, 2.3962385E-002, 1.2503689E+001, 4.7031123E-002, 4.8625208E-003
 1.0641481E+001,-9.9380689E-001, 9.3192499E+000, 8.9445599E+000, 8.6659656E+000, 8.6045150E+000, 8.2165653E+000, 8.4574359E+000, 7.9211135E+000, 7.2946013E+000, 7.7903240E+000, 7.7411866E+000, 7.5155070E+000, 6.5681193E+000, 6.9608797E+000, 7.6555300E+000, 7.1969534E+000, 8.0141535E+000, 8.0334610E+000, 6.3747369E+000, 7.2295825E+000, 5.7311228E+000, 5.9999269E+000, 2.9050469E-001, 2.8159569E-001, 2.7590794E-001, 2.7968118E-001, 2.6689085E-001, 2.7408667E-001, 2.6158380E-001, 2.4345386E-001, 2.5930354E-001, 2.7074510E-001, 2.6122172E-001, 2.3526357E-001, 2.4778808E-001, 2.7832842E-001, 2.6360290E-001, 2.8114434E-001, 2.8316769E-001, 2.4065390E-001, 2.5961169E-001, 2.2851556E-001, 2.3340232E-001, 1.6741581E-001, 1.6464395E-001, 1.6067726E-001, 1.5689226E-001, 1.5553985E-001, 1.5667172E-001, 1.5156101E-001, 1.4796787E-001, 1.4981526E-001, 1.4337167E-001, 1.4313842E-001, 1.3520028E-001, 1.3742077E-001, 1.3776945E-001, 1.3524581E-001, 1.4352749E-001, 1.4295206E-001, 1.2884262E-001, 1.3753604E-001, 1.2056580E-001, 1.2370754E-001, 1.4134305E-154, 1.5500466E-144, 6.9584690E-126, 3.8127809E-107, 9.5388150E-098, 3.3933385E-089, 1.8425697E-080, 3.0669512E-072, 1.1294880E-049, 1.1724290E-037, 6.5685390E-029, 3.5604756E-020, 5.4995125E-009, 4.5823828E-008, 7.2792642E-008, 1.0669442E-010, 2.9768865E-010, 5.3830987E-006, 8.8481218E-008, 5.7771683E-004, 1.7703912E-005, 3.2163021E-002, 3.1594132E-002, 3.0827684E-002, 3.0111696E-002, 2.9768056E-002, 2.9450409E-002, 2.9163364E-002, 2.8890179E-002, 2.8258166E-002, 2.7817443E-002, 2.7403522E-002, 2.7198952E-002, 2.6621898E-002, 2.6195180E-002, 2.5642109E-002, 2.5463154E-002, 2.5071171E-002, 2.4643282E-002, 2.4501691E-002, 2.4147937E-002, 2.4055492E-002, 1.2514523E+001, 4.7227427E-002, 4.8689593E-003
