m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
 8.5000000E-002,-2.0212812E+000,NaN,NaN, 8.5000000E-002, 1.8607356E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.5625000E-002,-1.9918349E+000,NaN,NaN, 8.5625000E-002, 1.8881431E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.6250000E-002,-1.9626105E+000,NaN,NaN, 8.6250000E-002, 1.8695452E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.6875000E-002,-1.9333861E+000,NaN,NaN, 8.6875000E-002, 1.8964084E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.7500000E-002,-1.9009046E+000,NaN,NaN, 8.7500000E-002, 1.8771917E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.8125000E-002,-1.8684230E+000,NaN,NaN, 8.8125000E-002, 1.9032366E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.8750000E-002,-1.8334474E+000,NaN,NaN, 8.8750000E-002, 1.8873450E+000,NaN,NaN,NaN,NaN,NaN,NaN
 8.9375000E-002,-1.7984718E+000,NaN,NaN, 8.9375000E-002, 1.9155664E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0000000E-002,-1.7630436E+000,NaN,NaN, 9.0000000E-002, 1.9032970E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.0625000E-002,-1.7276154E+000,NaN,NaN, 9.0625000E-002, 1.9359489E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.1250000E-002,-1.6938894E+000,NaN,NaN, 9.1250000E-002, 1.9211240E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.1875000E-002,-1.6601635E+000,NaN,NaN, 9.1875000E-002, 1.9500023E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.2500000E-002,-1.6307623E+000,NaN,NaN, 9.2500000E-002, 1.9296713E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3125000E-002,-1.6013611E+000,NaN,NaN, 9.3125000E-002, 1.9532128E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.3750000E-002,-1.5711351E+000,NaN,NaN, 9.3750000E-002, 1.9300029E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.4375000E-002,-1.5409092E+000,NaN,NaN, 9.4375000E-002, 1.9504442E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5000000E-002,-1.5052520E+000,NaN,NaN, 9.5000000E-002, 1.9335454E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.5625000E-002,-1.4695949E+000,NaN,NaN, 9.5625000E-002, 1.9588318E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.6250000E-002,-1.4299005E+000,NaN,NaN, 9.6250000E-002, 1.9363641E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.6875000E-002,-1.3902060E+000,NaN,NaN, 9.6875000E-002, 1.9555380E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.7500000E-002,-1.3522267E+000,NaN,NaN, 9.7500000E-002, 1.9280895E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.8125000E-002,-1.3142474E+000,NaN,NaN, 9.8125000E-002, 1.9450014E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.8750000E-002,-1.2772733E+000,NaN,NaN, 9.8750000E-002, 1.9246233E+000,NaN,NaN,NaN,NaN,NaN,NaN
 9.9375000E-002,-1.2402992E+000,NaN,NaN, 9.9375000E-002, 1.9481410E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0000000E-001,-1.2402992E+000,NaN,NaN, 1.0000000E-001, 1.9481410E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0062500E-001,-1.1608562E+000,NaN,NaN, 1.0062500E-001, 1.9535186E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0125000E-001,-1.1208794E+000,NaN,NaN, 1.0125000E-001, 1.9373629E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0187500E-001,-1.0809025E+000,NaN,NaN, 1.0187500E-001, 1.9649339E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0250000E-001,-1.0423434E+000,NaN,NaN, 1.0250000E-001, 1.9449350E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0312500E-001,-1.0037843E+000,NaN,NaN, 1.0312500E-001, 1.9681182E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0375000E-001,-9.6755038E-001,NaN,NaN, 1.0375000E-001, 1.9473316E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0437500E-001,-9.3131647E-001,NaN,NaN, 1.0437500E-001, 1.9695287E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0500000E-001,-8.9033781E-001,NaN,NaN, 1.0500000E-001, 1.9497735E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0562500E-001,-8.4935914E-001,NaN,NaN, 1.0562500E-001, 1.9733101E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0625000E-001,-8.1325004E-001,NaN,NaN, 1.0625000E-001, 1.9560058E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0687500E-001,-7.7714093E-001,NaN,NaN, 1.0687500E-001, 1.9819701E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0750000E-001,-7.3675958E-001,NaN,NaN, 1.0750000E-001, 1.9647728E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0812500E-001,-6.9637824E-001,NaN,NaN, 1.0812500E-001, 1.9901054E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0875000E-001,-6.6832692E-001,NaN,NaN, 1.0875000E-001, 1.9723631E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.0937500E-001,-6.4027561E-001,NaN,NaN, 1.0937500E-001, 1.9979569E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1000000E-001,-6.0874900E-001,NaN,NaN, 1.1000000E-001, 1.9794957E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1062500E-001,-5.7722239E-001,NaN,NaN, 1.1062500E-001, 2.0023457E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1125000E-001,-5.4173538E-001,NaN,NaN, 1.1125000E-001, 1.9834158E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1187500E-001,-5.0624837E-001,NaN,NaN, 1.1187500E-001, 2.0056024E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1250000E-001,-4.7362605E-001,NaN,NaN, 1.1250000E-001, 1.9901686E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1312500E-001,-4.4100373E-001,NaN,NaN, 1.1312500E-001, 2.0158776E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1375000E-001,-4.0536274E-001,NaN,NaN, 1.1375000E-001, 2.0019632E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1437500E-001,-3.6972174E-001,NaN,NaN, 1.1437500E-001, 2.0283745E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1500000E-001,-3.2846267E-001,NaN,NaN, 1.1500000E-001, 2.0159665E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1562500E-001,-2.8720361E-001,NaN,NaN, 1.1562500E-001, 2.0414961E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1625000E-001,-2.4844422E-001,NaN,NaN, 1.1625000E-001, 2.0248910E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1687500E-001,-2.0968484E-001,NaN,NaN, 1.1687500E-001, 2.0466042E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1750000E-001,-1.7031208E-001,NaN,NaN, 1.1750000E-001, 2.0301319E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1812500E-001,-1.3093931E-001,NaN,NaN, 1.1812500E-001, 2.0544879E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1875000E-001,-9.5688243E-002,NaN,NaN, 1.1875000E-001, 2.0396535E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.1937500E-001,-6.0437176E-002,NaN,NaN, 1.1937500E-001, 2.0632729E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2000000E-001,-2.4696722E-002,NaN,NaN, 1.2000000E-001, 2.0461955E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2062500E-001, 1.1043732E-002,NaN,NaN, 1.2062500E-001, 2.0679165E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2125000E-001, 5.0905433E-002,NaN,NaN, 1.2125000E-001, 2.0516768E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2187500E-001, 9.0767135E-002,NaN,NaN, 1.2187500E-001, 2.0755274E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2250000E-001, 1.2735542E-001,NaN,NaN, 1.2250000E-001, 2.0568152E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2312500E-001, 1.6394370E-001,NaN,NaN, 1.2312500E-001, 2.0773331E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2375000E-001, 2.0322671E-001,NaN,NaN, 1.2375000E-001, 2.0560847E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2437500E-001, 2.4250972E-001,NaN,NaN, 1.2437500E-001, 2.0729416E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2500000E-001, 2.4250972E-001,NaN,NaN, 1.2500000E-001, 2.0729416E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2562500E-001, 3.0890251E-001,NaN,NaN, 1.2562500E-001, 2.0706633E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2625000E-001, 3.3964680E-001,NaN,NaN, 1.2625000E-001, 2.0465376E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2687500E-001, 3.7039110E-001,NaN,NaN, 1.2687500E-001, 2.0588123E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2750000E-001, 3.9489130E-001,NaN,NaN, 1.2750000E-001, 2.0372331E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2812500E-001, 4.1939151E-001,NaN,NaN, 1.2812500E-001, 2.0525398E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2875000E-001, 4.4539156E-001,NaN,NaN, 1.2875000E-001, 2.0351539E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.2937500E-001, 4.7139162E-001,NaN,NaN, 1.2937500E-001, 2.0557382E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3000000E-001, 5.0260574E-001,NaN,NaN, 1.3000000E-001, 2.0383842E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3062500E-001, 5.3381986E-001,NaN,NaN, 1.3062500E-001, 2.0578163E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3125000E-001, 5.6023795E-001,NaN,NaN, 1.3125000E-001, 2.0417985E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3187500E-001, 5.8665605E-001,NaN,NaN, 1.3187500E-001, 2.0620254E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3250000E-001, 6.1535922E-001,NaN,NaN, 1.3250000E-001, 2.0470448E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3312500E-001, 6.4406240E-001,NaN,NaN, 1.3312500E-001, 2.0685739E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3375000E-001, 6.7435427E-001,NaN,NaN, 1.3375000E-001, 2.0511901E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3437500E-001, 7.0464615E-001,NaN,NaN, 1.3437500E-001, 2.0706727E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3500000E-001, 7.3553323E-001,NaN,NaN, 1.3500000E-001, 2.0506476E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3562500E-001, 7.6642031E-001,NaN,NaN, 1.3562500E-001, 2.0673751E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3625000E-001, 7.9559126E-001,NaN,NaN, 1.3625000E-001, 2.0494511E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3687500E-001, 8.2476221E-001,NaN,NaN, 1.3687500E-001, 2.0678459E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3750000E-001, 8.5227263E-001,NaN,NaN, 1.3750000E-001, 2.0526475E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3812500E-001, 8.7978306E-001,NaN,NaN, 1.3812500E-001, 2.0746265E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3875000E-001, 9.0813210E-001,NaN,NaN, 1.3875000E-001, 2.0586505E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.3937500E-001, 9.3648114E-001,NaN,NaN, 1.3937500E-001, 2.0793539E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4000000E-001, 9.6537237E-001,NaN,NaN, 1.4000000E-001, 2.0660524E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4062500E-001, 9.9426360E-001,NaN,NaN, 1.4062500E-001, 2.0897461E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4125000E-001, 1.0287550E+000,NaN,NaN, 1.4125000E-001, 2.0722730E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4187500E-001, 1.0632464E+000,NaN,NaN, 1.4187500E-001, 2.0906583E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4250000E-001, 1.0963324E+000,NaN,NaN, 1.4250000E-001, 2.0725788E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4312500E-001, 1.1294184E+000,NaN,NaN, 1.4312500E-001, 2.0911801E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4375000E-001, 1.1691669E+000,NaN,NaN, 1.4375000E-001, 2.0727609E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4437500E-001, 1.2089154E+000,NaN,NaN, 1.4437500E-001, 2.0896466E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4500000E-001, 1.2416384E+000,NaN,NaN, 1.4500000E-001, 2.0720676E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4562500E-001, 1.2743614E+000,NaN,NaN, 1.4562500E-001, 2.0899863E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4625000E-001, 1.2965495E+000,NaN,NaN, 1.4625000E-001, 2.0773834E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4687500E-001, 1.3187376E+000,NaN,NaN, 1.4687500E-001, 2.0994785E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4750000E-001, 1.3413696E+000,NaN,NaN, 1.4750000E-001, 2.0845503E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4812500E-001, 1.3640015E+000,NaN,NaN, 1.4812500E-001, 2.1045857E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4875000E-001, 1.3905127E+000,NaN,NaN, 1.4875000E-001, 2.0836502E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.4937500E-001, 1.4170239E+000,NaN,NaN, 1.4937500E-001, 2.0970179E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5000000E-001, 1.4679489E+000,NaN,NaN, 1.5000000E-001, 2.0998685E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5062500E-001, 1.4679489E+000,NaN,NaN, 1.5062500E-001, 2.0998685E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5125000E-001, 1.4925033E+000,NaN,NaN, 1.5125000E-001, 2.0817508E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5187500E-001, 1.5170577E+000,NaN,NaN, 1.5187500E-001, 2.0976342E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5250000E-001, 1.5415427E+000,NaN,NaN, 1.5250000E-001, 2.0777817E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5312500E-001, 1.5660276E+000,NaN,NaN, 1.5312500E-001, 2.0916520E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5375000E-001, 1.5925428E+000,NaN,NaN, 1.5375000E-001, 2.0731142E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5437500E-001, 1.6190581E+000,NaN,NaN, 1.5437500E-001, 2.0884318E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5500000E-001, 1.6452953E+000,NaN,NaN, 1.5500000E-001, 2.0728534E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5562500E-001, 1.6715326E+000,NaN,NaN, 1.5562500E-001, 2.0910058E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5625000E-001, 1.6983957E+000,NaN,NaN, 1.5625000E-001, 2.0778727E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5687500E-001, 1.7252588E+000,NaN,NaN, 1.5687500E-001, 2.0980033E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5750000E-001, 1.7564063E+000,NaN,NaN, 1.5750000E-001, 2.0832643E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5812500E-001, 1.7875538E+000,NaN,NaN, 1.5812500E-001, 2.1004055E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5875000E-001, 1.8188930E+000,NaN,NaN, 1.5875000E-001, 2.0817319E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.5937500E-001, 1.8502321E+000,NaN,NaN, 1.5937500E-001, 2.0960142E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6000000E-001, 1.8740102E+000,NaN,NaN, 1.6000000E-001, 2.0798736E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6062500E-001, 1.8977884E+000,NaN,NaN, 1.6062500E-001, 2.0961520E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6125000E-001, 1.9182192E+000,NaN,NaN, 1.6125000E-001, 2.0819372E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6187500E-001, 1.9386499E+000,NaN,NaN, 1.6187500E-001, 2.0994437E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6250000E-001, 1.9622222E+000,NaN,NaN, 1.6250000E-001, 2.0827876E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6312500E-001, 1.9857945E+000,NaN,NaN, 1.6312500E-001, 2.0984341E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6375000E-001, 2.0135667E+000,NaN,NaN, 1.6375000E-001, 2.0833093E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6437500E-001, 2.0413389E+000,NaN,NaN, 1.6437500E-001, 2.0993021E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6500000E-001, 2.0675682E+000,NaN,NaN, 1.6500000E-001, 2.0870368E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6562500E-001, 2.0937974E+000,NaN,NaN, 1.6562500E-001, 2.1053127E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6625000E-001, 2.1182358E+000,NaN,NaN, 1.6625000E-001, 2.0934890E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6687500E-001, 2.1426743E+000,NaN,NaN, 1.6687500E-001, 2.1121228E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6750000E-001, 2.1647939E+000,NaN,NaN, 1.6750000E-001, 2.1010337E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6812500E-001, 2.1869135E+000,NaN,NaN, 1.6812500E-001, 2.1200341E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6875000E-001, 2.2068057E+000,NaN,NaN, 1.6875000E-001, 2.1038698E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.6937500E-001, 2.2266979E+000,NaN,NaN, 1.6937500E-001, 2.1182326E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7000000E-001, 2.2466182E+000,NaN,NaN, 1.7000000E-001, 2.1016531E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7062500E-001, 2.2665384E+000,NaN,NaN, 1.7062500E-001, 2.1164540E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7125000E-001, 2.2862889E+000,NaN,NaN, 1.7125000E-001, 2.1008412E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7187500E-001, 2.3060394E+000,NaN,NaN, 1.7187500E-001, 2.1169194E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7250000E-001, 2.3253723E+000,NaN,NaN, 1.7250000E-001, 2.0995169E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7312500E-001, 2.3447052E+000,NaN,NaN, 1.7312500E-001, 2.1122825E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7375000E-001, 2.3632544E+000,NaN,NaN, 1.7375000E-001, 2.0938192E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7437500E-001, 2.3818036E+000,NaN,NaN, 1.7437500E-001, 2.1058383E+000,NaN,NaN,NaN,NaN,NaN,NaN
 1.7500000E-001, 2.3818036E+000,NaN,NaN, 1.7500000E-001, 2.1058383E+000,NaN,NaN,NaN,NaN,NaN,NaN
