s,m/s,
 9.3100406E+000, 6.4844786E+000, 3.0685274E-002
 9.3200018E+000, 6.4783162E+000, 2.4334189E-002
 9.3300365E+000, 6.3547392E+000, 7.8649036E-003
 9.3400030E+000, 6.2292659E+000,-1.7356306E-003
 9.3500316E+000, 6.1430129E+000,-6.5391870E-003
 9.3600229E+000, 6.1613031E+000,-3.4009815E-003
 9.3700375E+000, 6.1403117E+000,-9.2517373E-003
 9.3800317E+000, 6.0884193E+000,-1.1886873E-002
 9.3900438E+000, 6.0858865E+000,-8.0166059E-003
 9.4000510E+000, 6.1508641E+000,-2.6064284E-003
 9.4100058E+000, 6.1864924E+000,-7.0443835E-004
 9.4200449E+000, 6.2364482E+000, 7.3789759E-003
 9.4300083E+000, 6.2555868E+000, 4.1975996E-003
 9.4400045E+000, 6.2666390E+000, 8.7795739E-003
 9.4500054E+000, 6.2778305E+000, 6.8599487E-003
 9.4600444E+000, 6.2560812E+000, 4.2828269E-003
 9.4700278E+000, 6.2455648E+000, 5.4379799E-003
 9.4800325E+000, 6.2612355E+000, 4.0638249E-003
 9.4900465E+000, 6.2128688E+000,-1.3049634E-003
 9.5000213E+000, 6.1717215E+000,-9.3371305E-004
 9.5100061E+000, 6.1909672E+000,-4.7078676E-003
 9.5200424E+000, 6.0940756E+000,-1.4309338E-002
 9.5300576E+000, 6.0695435E+000,-1.1854102E-002
 9.5400027E+000, 6.0926192E+000,-6.4806867E-003
 9.5500431E+000, 6.1901129E+000, 9.4694522E-004
 9.5600127E+000, 6.2026332E+000,-6.8645366E-004
 9.5700435E+000, 6.2039958E+000, 3.1591558E-003
 9.5800308E+000, 6.2450803E+000, 3.9871890E-003
 9.5900155E+000, 6.2070370E+000,-1.1272877E-003
 9.6000326E+000, 6.2080425E+000, 6.3863324E-003
 9.6100520E+000, 6.3199856E+000, 1.4273738E-002
 9.6200453E+000, 6.3123625E+000, 6.9684755E-003
 9.6300339E+000, 6.2500868E+000, 6.0745702E-003
 9.6400201E+000, 6.3079395E+000, 1.4699800E-002
 9.6500145E+000, 6.3212334E+000, 8.0168143E-003
 9.6600004E+000, 6.2228769E+000,-2.5395827E-003
 9.6700049E+000, 6.1266840E+000,-1.3008251E-002
 9.6800496E+000, 6.0493449E+000,-1.4324008E-002
 9.6900345E+000, 6.0905281E+000,-6.8557655E-003
 9.7000500E+000, 6.1849308E+000, 5.0190442E-003
 9.7100305E+000, 6.2844143E+000, 1.1499383E-002
 9.7200263E+000, 6.3307057E+000, 1.3821362E-002
 9.7300113E+000, 6.3077328E+000, 5.4912310E-003
 9.7400270E+000, 6.2103124E+000,-2.3238941E-003
 9.7500135E+000, 6.1390101E+000,-9.4515777E-003
 9.7600262E+000, 6.0872790E+000,-1.1808198E-002
 9.7700185E+000, 6.0878646E+000,-9.6159099E-003
 9.7800510E+000, 6.1304162E+000,-5.6353199E-003
 9.7900381E+000, 6.1706346E+000, 1.5027127E-004
 9.8000377E+000, 6.1972690E+000,-1.4640467E-003
 9.8100043E+000, 6.1655257E+000,-6.6870161E-003
 9.8200214E+000, 6.0886825E+000,-1.6068051E-002
 9.8300041E+000, 6.0152526E+000,-1.6325270E-002
 9.8400214E+000, 6.1104286E+000,-2.1671887E-003
 9.8500338E+000, 6.2072294E+000, 4.8655376E-003
 9.8600318E+000, 6.2963137E+000, 1.6400556E-002
 9.8700412E+000, 6.4238936E+000, 2.1612269E-002
 9.8800425E+000, 6.3202367E+000,-6.4996396E-005
 9.8900102E+000, 6.1677755E+000,-5.3989727E-003
 9.9000157E+000, 6.1280821E+000,-9.3999022E-003
 9.9100445E+000, 6.0644234E+000,-1.6819589E-002
 9.9200136E+000, 6.0545305E+000,-1.0898964E-002
 9.9300255E+000, 6.0749772E+000,-1.5346948E-002
 9.9400183E+000, 6.0851910E+000,-4.0343625E-003
 9.9500066E+000, 6.2099373E+000, 5.2449569E-003
 9.9600246E+000, 6.2993294E+000, 1.4170303E-002
 9.9700196E+000, 6.4310239E+000, 3.2240560E-002
 9.9800317E+000, 6.5439829E+000, 3.3674667E-002
 9.9900070E+000, 6.4376941E+000, 1.0586494E-002
 1.0000000E+001, 6.2119086E+000,-8.9978441E-004
