s,m/s,
 9.3103763E+000, 6.2002477E+000,-6.4707750E-003
 9.3205464E+000, 6.0668123E+000,-2.0401467E-002
 9.3301514E+000, 5.8950119E+000,-3.9710514E-002
 9.3400113E+000, 5.7214482E+000,-5.3645903E-002
 9.3502405E+000, 5.6190793E+000,-5.9276426E-002
 9.3605216E+000, 5.5778293E+000,-6.8510816E-002
 9.3702316E+000, 5.4739445E+000,-7.4886973E-002
 9.3805698E+000, 5.4748707E+000,-6.8662360E-002
 9.3906225E+000, 5.5624616E+000,-5.9608988E-002
 9.4000468E+000, 5.6403649E+000,-5.1785134E-002
 9.4100995E+000, 5.7722811E+000,-3.3567673E-002
 9.4201521E+000, 5.9690748E+000,-1.4797144E-002
 9.4302048E+000, 6.1466289E+000, 3.1539852E-003
 9.4402574E+000, 6.3147492E+000, 1.8274688E-002
 9.4501500E+000, 6.4457381E+000, 2.7429479E-002
 9.4600182E+000, 6.4755724E+000, 2.5611037E-002
 9.4704346E+000, 6.3819428E+000, 1.0514981E-002
 9.4803029E+000, 6.2774239E+000, 7.4252852E-003
 9.4901711E+000, 6.3338748E+000, 2.0008685E-002
 9.5000393E+000, 6.5101014E+000, 4.1291745E-002
 9.5104558E+000, 6.7154551E+000, 5.5786437E-002
 9.5203240E+000, 6.7790635E+000, 5.8234687E-002
 9.5301922E+000, 6.8435011E+000, 7.1626271E-002
 9.5400604E+000, 6.9187659E+000, 7.0132167E-002
 9.5504769E+000, 6.9095769E+000, 7.1342280E-002
 9.5603451E+000, 6.9153755E+000, 7.0952405E-002
 9.5702133E+000, 6.8949094E+000, 6.5548273E-002
 9.5800815E+000, 6.7195612E+000, 3.9986815E-002
 9.5904980E+000, 6.4796382E+000, 1.6061812E-002
 9.6003662E+000, 6.2696988E+000, 1.0463227E-003
 9.6102344E+000, 6.1396357E+000,-1.3379586E-002
 9.6201026E+000, 5.9927973E+000,-2.7562198E-002
 9.6305191E+000, 5.8631087E+000,-3.6926302E-002
 9.6402777E+000, 5.7965073E+000,-4.1258764E-002
 9.6505296E+000, 5.8118649E+000,-3.7289767E-002
 9.6601786E+000, 5.8456547E+000,-3.1434621E-002
 9.6704306E+000, 5.9607231E+000,-1.8505383E-002
 9.6800795E+000, 6.0531078E+000,-1.0561903E-002
 9.6903315E+000, 6.1443896E+000,-1.6975437E-003
 9.7005834E+000, 6.1826295E+000,-4.1994996E-003
 9.7102324E+000, 6.1220056E+000,-1.1079877E-002
 9.7201797E+000, 6.0699309E+000,-1.3230924E-002
 9.7300463E+000, 6.0843212E+000,-9.2808153E-003
 9.7401840E+000, 6.1693401E+000, 3.7447371E-003
 9.7503217E+000, 6.3406695E+000, 2.3673867E-002
 9.7604594E+000, 6.5393963E+000, 4.2896433E-002
 9.7700007E+000, 6.7304467E+000, 6.1276386E-002
 9.7801384E+000, 6.8555074E+000, 6.4963045E-002
 9.7901076E+000, 6.7902557E+000, 5.3501519E-002
 9.8001169E+000, 6.6392575E+000, 3.4248089E-002
 9.8101261E+000, 6.4857049E+000, 2.5930083E-002
 9.8201354E+000, 6.4648306E+000, 2.8973089E-002
 9.8301973E+000, 6.5351002E+000, 3.8443609E-002
 9.8404358E+000, 6.6476105E+000, 4.9727554E-002
 9.8500853E+000, 6.7256763E+000, 5.7088651E-002
 9.8602426E+000, 6.8650838E+000, 7.2068924E-002
 9.8703999E+000, 6.8286653E+000, 4.9899992E-002
 9.8800494E+000, 6.5243063E+000, 1.8934476E-002
 9.8900036E+000, 6.2702402E+000,-4.0745746E-003
 9.9000593E+000, 5.9794399E+000,-4.0319660E-002
 9.9101151E+000, 5.6171882E+000,-6.8244827E-002
 9.9201708E+000, 5.5011058E+000,-7.2486301E-002
 9.9302266E+000, 5.4170554E+000,-8.6702690E-002
 9.9402823E+000, 5.2444404E+000,-1.0180177E-001
 9.9503381E+000, 5.0797100E+000,-1.2065197E-001
 9.9601704E+000, 4.9533884E+000,-1.2851526E-001
 9.9700027E+000, 4.8534387E+000,-1.3916820E-001
 9.9802037E+000, 4.8222241E+000,-1.3408375E-001
 9.9903432E+000, 4.9230125E+000,-1.2222459E-001
 1.0000000E+001, 5.0499026E+000,-1.0876592E-001
