s,m/s,
 9.3100205E+000, 6.3383258E+000, 8.6549703E-003
 9.3200339E+000, 6.1756280E+000,-1.4245068E-002
 9.3300363E+000, 5.9813690E+000,-2.7815304E-002
 9.3400143E+000, 5.9171267E+000,-2.8775767E-002
 9.3500043E+000, 5.9500331E+000,-2.0192888E-002
 9.3600192E+000, 6.0629494E+000,-6.2002881E-003
 9.3700179E+000, 6.2241872E+000, 9.8873461E-003
 9.3800257E+000, 6.3450656E+000, 1.6336908E-002
 9.3900278E+000, 6.3565831E+000, 1.4993561E-002
 9.4000299E+000, 6.3630154E+000, 1.5852848E-002
 9.4100306E+000, 6.2991975E+000, 1.9285618E-003
 9.4200107E+000, 6.1130684E+000,-1.5860883E-002
 9.4300199E+000, 6.0675158E+000,-5.4222333E-003
 9.4400386E+000, 6.1926520E+000, 1.2077824E-003
 9.4500158E+000, 6.1826072E+000,-2.6328803E-003
 9.4600393E+000, 6.2153455E+000, 7.0287952E-003
 9.4700387E+000, 6.3208340E+000, 1.5152779E-002
 9.4800303E+000, 6.3515078E+000, 1.2898669E-002
 9.4900152E+000, 6.2305579E+000,-5.7658030E-003
 9.5000282E+000, 6.1178121E+000,-7.2982075E-003
 9.5100159E+000, 6.1041394E+000,-1.2493357E-002
 9.5200373E+000, 6.0364097E+000,-1.8679753E-002
 9.5300108E+000, 6.0639126E+000,-4.1216654E-003
 9.5400124E+000, 6.2399876E+000, 8.5233000E-003
 9.5500205E+000, 6.2797571E+000, 3.3621414E-003
 9.5600181E+000, 6.1768773E+000,-5.2319566E-003
 9.5700403E+000, 6.1775559E+000, 1.2426968E-003
 9.5800096E+000, 6.2323991E+000, 5.8836375E-003
 9.5900063E+000, 6.2587641E+000, 1.4531312E-003
 9.6000256E+000, 6.1617777E+000,-4.5452693E-003
 9.6100426E+000, 6.2486711E+000, 1.4852515E-002
 9.6200058E+000, 6.3693578E+000, 1.4279286E-002
 9.6300275E+000, 6.2931554E+000, 1.9271286E-003
 9.6400404E+000, 6.1496897E+000,-7.9508607E-003
 9.6500137E+000, 6.1185343E+000,-8.0799688E-003
 9.6600412E+000, 6.1047714E+000,-1.0070185E-002
 9.6700013E+000, 6.1400170E+000,-2.4652258E-003
 9.6800179E+000, 6.2136380E+000, 3.4989362E-003
 9.6900079E+000, 6.2281745E+000, 2.0281098E-003
 9.7000338E+000, 6.1951736E+000,-2.3763244E-003
 9.7100308E+000, 6.1811631E+000,-1.5363502E-003
 9.7200334E+000, 6.2025588E+000,-7.0458616E-004
 9.7300281E+000, 6.1070301E+000,-2.0590730E-002
 9.7400339E+000, 5.9401657E+000,-2.5375876E-002
 9.7500271E+000, 6.0231965E+000,-9.6022803E-003
 9.7600295E+000, 6.1720388E+000, 6.1094537E-003
 9.7700198E+000, 6.2891759E+000, 1.0212618E-002
 9.7800028E+000, 6.3746040E+000, 2.6639915E-002
 9.7900339E+000, 6.4432417E+000, 1.8122411E-002
 9.8000279E+000, 6.3055559E+000, 5.1554340E-003
 9.8100322E+000, 6.2157540E+000,-3.9151237E-003
 9.8200336E+000, 6.1166899E+000,-9.3537960E-003
 9.8300059E+000, 6.0996512E+000,-1.2379256E-002
 9.8400167E+000, 6.0852192E+000,-7.4644376E-003
 9.8500001E+000, 6.2063998E+000, 5.4756548E-003
 9.8600234E+000, 6.2595339E+000, 4.5729266E-003
 9.8700249E+000, 6.2017902E+000,-4.8297413E-003
 9.8800041E+000, 6.0954134E+000,-1.4488358E-002
 9.8900092E+000, 6.0574663E+000,-1.1803509E-002
 9.9000252E+000, 6.1243710E+000,-1.8675862E-003
 9.9100250E+000, 6.2415578E+000, 8.6633029E-003
 9.9200293E+000, 6.3330258E+000, 1.9018249E-002
 9.9300191E+000, 6.3673832E+000, 1.1767683E-002
 9.9400260E+000, 6.2841912E+000, 7.8437384E-003
 9.9500275E+000, 6.2583652E+000, 2.4435371E-003
 9.9600265E+000, 6.2520225E+000, 7.4440245E-003
 9.9700159E+000, 6.2285523E+000,-1.7434256E-003
 9.9800268E+000, 6.1917871E+000, 1.9325830E-003
 9.9900164E+000, 6.2178562E+000, 8.2320067E-004
 1.0000000E+001, 6.1963585E+000,-1.3774565E-004
