s,kW,kW
 9.3154971E+002, 1.5110056E+000, 1.1139946E+001
 9.3218085E+002, 1.5109805E+000, 1.1136384E+001
 9.3344311E+002, 1.5109510E+000, 1.1134076E+001
 9.3407424E+002, 1.5109453E+000, 1.1132961E+001
 9.3533650E+002, 1.5109571E+000, 1.1133398E+001
 9.3659876E+002, 1.5109634E+000, 1.1135936E+001
 9.3722990E+002, 1.5109625E+000, 1.1139112E+001
 9.3849216E+002, 1.5109628E+000, 1.1143432E+001
 9.3912329E+002, 1.5109621E+000, 1.1148410E+001
 9.4038555E+002, 1.5109439E+000, 1.1153790E+001
 9.4101668E+002, 1.5109344E+000, 1.1159150E+001
 9.4227895E+002, 1.5109340E+000, 1.1164122E+001
 9.4354121E+002, 1.5109674E+000, 1.1169726E+001
 9.4417234E+002, 1.5109991E+000, 1.1172832E+001
 9.4543460E+002, 1.5109794E+000, 1.1174613E+001
 9.4606573E+002, 1.5109285E+000, 1.1175240E+001
 9.4732800E+002, 1.5108757E+000, 1.1174478E+001
 9.4859026E+002, 1.5108181E+000, 1.1171805E+001
 9.4922139E+002, 1.5108132E+000, 1.1168824E+001
 9.5048365E+002, 1.5108324E+000, 1.1165315E+001
 9.5111478E+002, 1.5108363E+000, 1.1161689E+001
 9.5237705E+002, 1.5108297E+000, 1.1158226E+001
 9.5300818E+002, 1.5108388E+000, 1.1155062E+001
 9.5427044E+002, 1.5108477E+000, 1.1152517E+001
 9.5553270E+002, 1.5108105E+000, 1.1150174E+001
 9.5616383E+002, 1.5107538E+000, 1.1149343E+001
 9.5742610E+002, 1.5107015E+000, 1.1149471E+001
 9.5805723E+002, 1.5106699E+000, 1.1150394E+001
 9.5931949E+002, 1.5106706E+000, 1.1152284E+001
 9.6058175E+002, 1.5106778E+000, 1.1155993E+001
 9.6121288E+002, 1.5106596E+000, 1.1159439E+001
 9.6247515E+002, 1.5106276E+000, 1.1163233E+001
 9.6310628E+002, 1.5106001E+000, 1.1167011E+001
 9.6436854E+002, 1.5105288E+000, 1.1170487E+001
 9.6563080E+002, 1.5104176E+000, 1.1174440E+001
 9.6626193E+002, 1.5103303E+000, 1.1176521E+001
 9.6752420E+002, 1.5102838E+000, 1.1177387E+001
 9.6815533E+002, 1.5102566E+000, 1.1177233E+001
 9.6941759E+002, 1.5102417E+000, 1.1175967E+001
 9.7004872E+002, 1.5102124E+000, 1.1173966E+001
 9.7131098E+002, 1.5101613E+000, 1.1171284E+001
 9.7257325E+002, 1.5101009E+000, 1.1166989E+001
 9.7320438E+002, 1.5100459E+000, 1.1163457E+001
 9.7446664E+002, 1.5099676E+000, 1.1159959E+001
 9.7509777E+002, 1.5098907E+000, 1.1156737E+001
 9.7636003E+002, 1.5098228E+000, 1.1154158E+001
 9.7762230E+002, 1.5097708E+000, 1.1151870E+001
 9.7825343E+002, 1.5097263E+000, 1.1151120E+001
 9.7951569E+002, 1.5096905E+000, 1.1151358E+001
 9.8014682E+002, 1.5096547E+000, 1.1152306E+001
 9.8140908E+002, 1.5096205E+000, 1.1154042E+001
 9.8204021E+002, 1.5095904E+000, 1.1156344E+001
 9.8330248E+002, 1.5095676E+000, 1.1159179E+001
 9.8456474E+002, 1.5095128E+000, 1.1163315E+001
 9.8519587E+002, 1.5094699E+000, 1.1166498E+001
 9.8645813E+002, 1.5094493E+000, 1.1169573E+001
 9.8708926E+002, 1.5094430E+000, 1.1172436E+001
 9.8835153E+002, 1.5094552E+000, 1.1174812E+001
 9.8961379E+002, 1.5094783E+000, 1.1176784E+001
 9.9024492E+002, 1.5095104E+000, 1.1177181E+001
 9.9150718E+002, 1.5095287E+000, 1.1176414E+001
 9.9213831E+002, 1.5095466E+000, 1.1174769E+001
 9.9340058E+002, 1.5095434E+000, 1.1172203E+001
 9.9403171E+002, 1.5095217E+000, 1.1169127E+001
 9.9529397E+002, 1.5095039E+000, 1.1165745E+001
 9.9655623E+002, 1.5095072E+000, 1.1161278E+001
 9.9718736E+002, 1.5095222E+000, 1.1158170E+001
 9.9844963E+002, 1.5095602E+000, 1.1155476E+001
 9.9908076E+002, 1.5096441E+000, 1.1153214E+001
 1.0000000E+003, 1.5097062E+000, 1.1152003E+001
