s,kW,kW
 9.3107637E+002, 1.4285753E+000, 1.0645591E+001
 9.3202306E+002, 1.4285215E+000, 1.0644905E+001
 9.3312754E+002, 1.4284488E+000, 1.0642354E+001
 9.3407424E+002, 1.4283696E+000, 1.0637954E+001
 9.3502094E+002, 1.4282848E+000, 1.0633939E+001
 9.3612542E+002, 1.4282287E+000, 1.0631412E+001
 9.3707211E+002, 1.4282230E+000, 1.0629463E+001
 9.3801881E+002, 1.4282771E+000, 1.0627402E+001
 9.3912329E+002, 1.4283723E+000, 1.0625777E+001
 9.4006999E+002, 1.4284670E+000, 1.0626195E+001
 9.4101668E+002, 1.4285654E+000, 1.0628326E+001
 9.4212116E+002, 1.4286717E+000, 1.0631612E+001
 9.4306786E+002, 1.4287544E+000, 1.0635827E+001
 9.4401456E+002, 1.4287792E+000, 1.0640034E+001
 9.4511904E+002, 1.4287563E+000, 1.0643272E+001
 9.4606573E+002, 1.4287008E+000, 1.0644599E+001
 9.4701243E+002, 1.4286112E+000, 1.0644059E+001
 9.4811691E+002, 1.4284779E+000, 1.0642467E+001
 9.4906361E+002, 1.4283280E+000, 1.0641636E+001
 9.5001030E+002, 1.4281993E+000, 1.0642216E+001
 9.5111478E+002, 1.4280980E+000, 1.0643139E+001
 9.5206148E+002, 1.4280265E+000, 1.0644095E+001
 9.5300818E+002, 1.4279821E+000, 1.0645583E+001
 9.5411266E+002, 1.4279732E+000, 1.0647905E+001
 9.5505935E+002, 1.4279976E+000, 1.0650334E+001
 9.5600605E+002, 1.4280475E+000, 1.0651499E+001
 9.5711053E+002, 1.4281258E+000, 1.0652810E+001
 9.5805723E+002, 1.4282255E+000, 1.0655940E+001
 9.5900392E+002, 1.4283118E+000, 1.0659621E+001
 9.6010840E+002, 1.4283900E+000, 1.0662672E+001
 9.6105510E+002, 1.4284393E+000, 1.0664259E+001
 9.6200180E+002, 1.4284543E+000, 1.0664550E+001
 9.6310628E+002, 1.4284973E+000, 1.0663898E+001
 9.6405297E+002, 1.4285766E+000, 1.0661490E+001
 9.6515745E+002, 1.4286610E+000, 1.0656903E+001
 9.6610415E+002, 1.4287133E+000, 1.0652250E+001
 9.6705085E+002, 1.4287126E+000, 1.0649589E+001
 9.6815533E+002, 1.4286597E+000, 1.0648502E+001
 9.6910202E+002, 1.4285509E+000, 1.0647127E+001
 9.7004872E+002, 1.4284263E+000, 1.0644658E+001
 9.7115320E+002, 1.4283141E+000, 1.0642400E+001
 9.7209990E+002, 1.4282529E+000, 1.0640889E+001
 9.7304659E+002, 1.4282690E+000, 1.0638942E+001
 9.7415107E+002, 1.4283509E+000, 1.0637171E+001
 9.7509777E+002, 1.4284480E+000, 1.0635375E+001
 9.7604447E+002, 1.4285165E+000, 1.0632166E+001
 9.7714895E+002, 1.4285193E+000, 1.0626988E+001
 9.7809564E+002, 1.4284742E+000, 1.0622854E+001
 9.7904234E+002, 1.4284001E+000, 1.0621058E+001
 9.8014682E+002, 1.4283082E+000, 1.0620430E+001
 9.8109352E+002, 1.4282470E+000, 1.0620628E+001
 9.8204021E+002, 1.4282465E+000, 1.0622626E+001
 9.8314469E+002, 1.4282821E+000, 1.0626692E+001
 9.8409139E+002, 1.4283412E+000, 1.0630773E+001
 9.8503809E+002, 1.4283941E+000, 1.0633899E+001
 9.8614257E+002, 1.4284210E+000, 1.0637445E+001
 9.8708926E+002, 1.4284467E+000, 1.0640175E+001
 9.8803596E+002, 1.4284900E+000, 1.0641347E+001
 9.8914044E+002, 1.4285268E+000, 1.0642752E+001
 9.9008714E+002, 1.4285704E+000, 1.0645053E+001
 9.9103383E+002, 1.4286060E+000, 1.0646690E+001
 9.9213831E+002, 1.4286283E+000, 1.0646491E+001
 9.9308501E+002, 1.4286352E+000, 1.0644861E+001
 9.9403171E+002, 1.4286442E+000, 1.0642676E+001
 9.9513619E+002, 1.4286273E+000, 1.0639190E+001
 9.9608288E+002, 1.4285923E+000, 1.0635116E+001
 9.9702958E+002, 1.4285626E+000, 1.0631466E+001
 9.9813406E+002, 1.4285260E+000, 1.0628036E+001
 9.9908076E+002, 1.4284738E+000, 1.0626846E+001
 1.0000000E+003, 1.4284341E+000, 1.0628105E+001
