s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 4.600E+02, 3.057E+01,-8.097E+00,-2.809E+01, 1.315E+00, 5.845E-01, 0.000E+00, 0.000E+00,-4.187E+00,-3.713E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.984E-05
 4.620E+02, 3.067E+01,-8.047E+00,-2.207E+01, 1.460E+00, 5.808E-01, 0.000E+00, 0.000E+00, 2.036E+00, 2.596E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.996E-05
 4.640E+02, 3.056E+01,-8.077E+00,-2.315E+01, 1.399E+00, 5.839E-01, 0.000E+00, 0.000E+00, 8.136E-01, 1.319E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.957E-05
 4.660E+02, 3.059E+01,-8.091E+00,-2.504E+01, 1.277E+00, 5.859E-01, 0.000E+00, 0.000E+00,-1.231E+00,-6.762E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.903E-05
 4.680E+02, 3.032E+01,-8.024E+00,-2.307E+01, 1.456E+00, 5.823E-01, 0.000E+00, 0.000E+00, 7.749E-01, 1.262E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.884E-05
 4.700E+02, 3.031E+01,-7.996E+00,-2.325E+01, 1.048E+00, 5.848E-01, 0.000E+00, 0.000E+00, 2.416E-01, 6.963E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.832E-05
 4.720E+02, 3.076E+01,-8.218E+00,-2.586E+01, 1.291E+00, 5.759E-01, 0.000E+00, 0.000E+00,-1.994E+00,-1.453E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.824E-05
 4.740E+02, 3.060E+01,-8.133E+00,-2.162E+01, 1.211E+00, 5.913E-01, 0.000E+00, 0.000E+00, 2.106E+00, 2.657E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.799E-05
 4.760E+02, 3.063E+01,-8.023E+00,-2.384E+01, 1.142E+00, 5.945E-01, 0.000E+00, 0.000E+00,-2.218E-02, 5.036E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.783E-05
 4.780E+02, 3.043E+01,-8.049E+00,-2.276E+01, 1.456E+00, 5.853E-01, 0.000E+00, 0.000E+00, 1.131E+00, 1.660E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.766E-05
 4.800E+02, 3.048E+01,-8.060E+00,-2.469E+01, 1.142E+00, 5.902E-01, 0.000E+00, 0.000E+00,-1.065E+00,-5.433E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.704E-05
 4.820E+02, 3.084E+01,-8.256E+00,-2.391E+01, 1.015E+00, 5.905E-01, 0.000E+00, 0.000E+00,-2.820E-01, 2.854E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.701E-05
 4.840E+02, 3.025E+01,-8.063E+00,-2.546E+01, 1.137E+00, 5.961E-01, 0.000E+00, 0.000E+00,-2.073E+00,-1.544E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.699E-05
 4.860E+02, 3.042E+01,-7.994E+00,-2.118E+01, 8.959E-01, 5.810E-01, 0.000E+00, 0.000E+00, 2.200E+00, 2.717E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.631E-05
 4.880E+02, 3.032E+01,-8.057E+00,-2.431E+01, 1.433E+00, 5.880E-01, 0.000E+00, 0.000E+00,-5.597E-01,-2.386E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.586E-05
 4.900E+02, 3.031E+01,-8.024E+00,-2.344E+01, 1.060E+00, 5.853E-01, 0.000E+00, 0.000E+00,-1.220E-02, 4.925E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.525E-05
 4.920E+02, 3.063E+01,-8.066E+00,-2.314E+01, 1.078E+00, 5.936E-01, 0.000E+00, 0.000E+00, 5.402E-01, 1.092E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.493E-05
 4.940E+02, 3.062E+01,-8.133E+00,-2.431E+01, 9.995E-01, 5.904E-01, 0.000E+00, 0.000E+00,-8.036E-01,-2.360E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.477E-05
 4.960E+02, 2.995E+01,-7.948E+00,-2.245E+01, 1.212E+00, 5.853E-01, 0.000E+00, 0.000E+00, 8.803E-01, 1.351E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.450E-05
 4.980E+02, 3.033E+01,-8.093E+00,-2.404E+01, 1.128E+00, 5.817E-01, 0.000E+00, 0.000E+00,-6.850E-01,-9.487E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.408E-05
 5.000E+02, 3.064E+01,-8.171E+00,-2.331E+01, 8.347E-01, 5.833E-01, 0.000E+00, 0.000E+00, 1.103E-01, 5.757E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.359E-05
 5.020E+02, 3.039E+01,-8.054E+00,-2.384E+01, 1.210E+00, 5.802E-01, 0.000E+00, 0.000E+00,-1.743E-01, 2.912E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.339E-05
 5.040E+02, 3.033E+01,-8.067E+00,-2.244E+01, 1.182E+00, 5.881E-01, 0.000E+00, 0.000E+00, 1.016E+00, 1.588E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.307E-05
 5.060E+02, 3.044E+01,-8.059E+00,-2.451E+01, 1.123E+00, 5.821E-01, 0.000E+00, 0.000E+00,-1.046E+00,-4.268E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.267E-05
 5.080E+02, 3.028E+01,-8.005E+00,-2.233E+01, 1.167E+00, 5.831E-01, 0.000E+00, 0.000E+00, 1.116E+00, 1.697E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.256E-05
 5.100E+02, 3.029E+01,-8.129E+00,-2.433E+01, 9.416E-01, 5.884E-01, 0.000E+00, 0.000E+00,-1.141E+00,-6.445E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.210E-05
 5.120E+02, 3.029E+01,-8.003E+00,-2.286E+01, 1.081E+00, 5.831E-01, 0.000E+00, 0.000E+00, 5.812E-01, 1.093E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.179E-05
 5.140E+02, 3.068E+01,-8.177E+00,-2.342E+01, 9.643E-01, 5.840E-01, 0.000E+00, 0.000E+00, 3.723E-02, 6.264E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.121E-05
 5.160E+02, 3.037E+01,-8.121E+00,-2.262E+01, 9.540E-01, 5.823E-01, 0.000E+00, 0.000E+00, 5.940E-01, 1.161E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.082E-05
 5.180E+02, 2.995E+01,-7.987E+00,-2.361E+01, 1.069E+00, 5.884E-01, 0.000E+00, 0.000E+00,-5.508E-01, 7.580E-03, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.071E-05
 5.200E+02, 3.019E+01,-8.045E+00,-2.394E+01, 8.305E-01, 5.830E-01, 0.000E+00, 0.000E+00,-9.069E-01,-3.852E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.028E-05
 5.220E+02, 3.035E+01,-8.079E+00,-2.282E+01, 9.722E-01, 5.771E-01, 0.000E+00, 0.000E+00, 4.922E-01, 1.004E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.853E-06
 5.240E+02, 3.014E+01,-8.057E+00,-2.262E+01, 8.498E-01, 5.847E-01, 0.000E+00, 0.000E+00, 3.850E-01, 8.968E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.428E-06
 5.260E+02, 3.057E+01,-8.121E+00,-2.474E+01, 1.079E+00, 5.884E-01, 0.000E+00, 0.000E+00,-1.161E+00,-6.273E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 9.057E-06
 5.280E+02, 3.004E+01,-8.018E+00,-2.259E+01, 9.151E-01, 5.792E-01, 0.000E+00, 0.000E+00, 4.148E-01, 9.319E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.757E-06
 5.300E+02, 3.016E+01,-7.981E+00,-2.212E+01, 7.978E-01, 5.868E-01, 0.000E+00, 0.000E+00, 9.870E-01, 1.442E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.228E-06
 5.320E+02, 3.022E+01,-8.016E+00,-2.421E+01, 7.271E-01, 5.798E-01, 0.000E+00, 0.000E+00,-1.275E+00,-7.033E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.835E-06
 5.340E+02, 3.051E+01,-8.119E+00,-2.300E+01, 1.005E+00, 5.929E-01, 0.000E+00, 0.000E+00, 4.908E-01, 9.947E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.486E-06
 5.360E+02, 3.009E+01,-8.014E+00,-2.386E+01, 7.858E-01, 5.872E-01, 0.000E+00, 0.000E+00,-9.200E-01,-4.107E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.204E-06
 5.380E+02, 2.994E+01,-8.050E+00,-2.101E+01, 1.011E+00, 5.811E-01, 0.000E+00, 0.000E+00, 1.979E+00, 2.476E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.989E-06
 5.400E+02, 3.028E+01,-8.078E+00,-2.403E+01, 8.426E-01, 5.879E-01, 0.000E+00, 0.000E+00,-9.782E-01,-3.909E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.690E-06
 5.420E+02, 3.027E+01,-8.048E+00,-2.256E+01, 8.131E-01, 5.885E-01, 0.000E+00, 0.000E+00, 5.086E-01, 1.056E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.462E-06
 5.440E+02, 3.038E+01,-8.159E+00,-2.339E+01, 9.871E-01, 5.976E-01, 0.000E+00, 0.000E+00,-1.397E-01, 4.170E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.207E-06
 5.460E+02, 2.999E+01,-7.930E+00,-2.348E+01, 1.082E+00, 5.838E-01, 0.000E+00, 0.000E+00,-3.232E-01, 2.378E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.074E-06
 5.480E+02, 3.010E+01,-8.080E+00,-2.195E+01, 9.152E-01, 5.868E-01, 0.000E+00, 0.000E+00, 1.001E+00, 1.574E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.914E-06
 5.500E+02, 2.998E+01,-8.028E+00,-2.288E+01, 7.202E-01, 5.843E-01, 0.000E+00, 0.000E+00,-1.758E-01, 3.798E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.801E-06
 5.520E+02, 3.014E+01,-8.027E+00,-2.236E+01, 7.326E-01, 5.839E-01, 0.000E+00, 0.000E+00, 4.750E-01, 1.070E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.751E-06
 5.540E+02, 3.017E+01,-8.030E+00,-2.424E+01, 8.978E-01, 5.851E-01, 0.000E+00, 0.000E+00,-1.134E+00,-6.085E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.683E-06
 5.560E+02, 3.024E+01,-8.080E+00,-2.284E+01, 5.465E-01, 5.811E-01, 0.000E+00, 0.000E+00,-1.449E-01, 4.463E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.692E-06
 5.580E+02, 3.009E+01,-8.035E+00,-2.152E+01, 7.607E-01, 5.852E-01, 0.000E+00, 0.000E+00, 1.356E+00, 1.882E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.620E-06
 5.600E+02, 2.997E+01,-7.986E+00,-2.336E+01, 6.059E-01, 5.818E-01, 0.000E+00, 0.000E+00,-6.391E-01,-1.842E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.578E-06
 5.620E+02, 3.028E+01,-8.121E+00,-2.240E+01, 9.405E-01, 5.794E-01, 0.000E+00, 0.000E+00, 7.493E-01, 1.273E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.617E-06
 5.640E+02, 3.019E+01,-8.041E+00,-2.370E+01, 9.162E-01, 5.809E-01, 0.000E+00, 0.000E+00,-5.129E-01,-5.144E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.560E-06
 5.660E+02, 3.001E+01,-7.989E+00,-2.496E+01, 7.907E-01, 5.744E-01, 0.000E+00, 0.000E+00,-2.103E+00,-1.572E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.562E-06
 5.680E+02, 3.045E+01,-8.181E+00,-2.008E+01, 7.418E-01, 5.877E-01, 0.000E+00, 0.000E+00, 2.953E+00, 3.525E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.511E-06
 5.700E+02, 3.001E+01,-7.971E+00,-2.556E+01, 7.516E-01, 5.938E-01, 0.000E+00, 0.000E+00,-2.688E+00,-2.172E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.533E-06
 5.720E+02, 3.027E+01,-8.118E+00,-2.227E+01, 9.438E-01, 5.845E-01, 0.000E+00, 0.000E+00, 9.358E-01, 1.411E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.563E-06
 5.740E+02, 3.021E+01,-8.065E+00,-2.355E+01, 8.000E-01, 5.834E-01, 0.000E+00, 0.000E+00,-4.634E-01,-2.291E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.485E-06
 5.760E+02, 3.014E+01,-8.055E+00,-2.253E+01, 7.133E-01, 5.902E-01, 0.000E+00, 0.000E+00, 3.218E-01, 8.567E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.542E-06
 5.780E+02, 3.001E+01,-8.047E+00,-2.247E+01, 8.397E-01, 5.841E-01, 0.000E+00, 0.000E+00, 3.140E-01, 9.214E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.515E-06
 5.800E+02, 2.982E+01,-7.976E+00,-2.351E+01, 6.166E-01, 5.805E-01, 0.000E+00, 0.000E+00,-1.002E+00,-4.773E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.525E-06
 5.820E+02, 3.073E+01,-8.206E+00,-2.159E+01, 7.183E-01, 5.822E-01, 0.000E+00, 0.000E+00, 1.673E+00, 2.239E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.615E-06
 5.840E+02, 3.009E+01,-8.039E+00,-2.365E+01, 6.237E-01, 5.893E-01, 0.000E+00, 0.000E+00,-9.136E-01,-3.797E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.573E-06
 5.860E+02, 2.974E+01,-7.943E+00,-2.358E+01, 8.858E-01, 5.791E-01, 0.000E+00, 0.000E+00,-8.893E-01,-3.112E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.599E-06
 5.880E+02, 3.063E+01,-8.249E+00,-2.107E+01, 8.432E-01, 5.831E-01, 0.000E+00, 0.000E+00, 2.130E+00, 2.737E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.561E-06
 5.900E+02, 2.968E+01,-7.941E+00,-2.363E+01, 5.025E-01, 5.895E-01, 0.000E+00, 0.000E+00,-1.266E+00,-8.022E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.565E-06
 5.920E+02, 3.041E+01,-8.094E+00,-2.317E+01, 6.897E-01, 5.803E-01, 0.000E+00, 0.000E+00,-1.361E-01, 4.173E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.601E-06
 5.940E+02, 3.013E+01,-8.071E+00,-2.221E+01, 9.870E-01, 5.808E-01, 0.000E+00, 0.000E+00, 8.997E-01, 1.413E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.546E-06
 5.960E+02, 3.035E+01,-8.146E+00,-2.326E+01, 5.973E-01, 5.873E-01, 0.000E+00, 0.000E+00,-4.685E-01, 1.271E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.555E-06
 5.980E+02, 3.013E+01,-8.032E+00,-2.229E+01, 5.473E-01, 5.898E-01, 0.000E+00, 0.000E+00, 3.920E-01, 9.489E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.532E-06
 6.000E+02, 2.971E+01,-7.988E+00,-2.398E+01, 6.624E-01, 5.888E-01, 0.000E+00, 0.000E+00,-1.586E+00,-1.005E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.539E-06
