s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.800E+02, 1.760E+02, 9.942E+01, 9.526E+01, 9.080E+01, 8.525E+01, 7.183E+01, 1.967E+02, 1.473E+02, 1.341E+02, 1.034E+02, 9.076E+01, 8.736E+01, 1.746E+02, 1.754E+02, 2.090E+02, 1.859E+02, 1.338E+02, 1.303E+02, 7.510E+00, 5.003E+00, 5.379E+00, 9.383E+00, 6.825E-01, 6.151E-01, 4.090E-01, 6.747E-01, 1.356E+00, 1.262E-01, 5.743E-02,-1.188E-01, 1.033E-01,-1.403E-01, 6.928E-01, 6.163E-01, 3.107E-01,-5.720E-01,-1.241E+00, 5.161E-03,-5.863E-02,-1.089E-01, 2.984E-01, 1.826E-01
 7.900E+02, 1.603E+02, 1.021E+02, 9.821E+01, 8.946E+01, 8.334E+01, 7.537E+01, 1.941E+02, 1.483E+02, 1.333E+02, 1.109E+02, 9.917E+01, 8.682E+01, 1.706E+02, 1.615E+02, 2.037E+02, 1.793E+02, 1.347E+02, 1.270E+02, 7.271E+00, 4.837E+00, 5.194E+00, 9.154E+00, 7.190E-01, 6.579E-01, 4.090E-01, 6.627E-01, 1.361E+00, 5.874E-02, 1.958E-02, 2.233E-02, 1.762E-01,-1.437E-01, 7.127E-01, 6.451E-01, 3.793E-01,-5.764E-01,-1.266E+00, 1.555E-01, 1.759E-01,-3.820E-02, 2.670E-01, 1.734E-01
 8.000E+02, 1.619E+02, 9.815E+01, 9.506E+01, 8.911E+01, 8.355E+01, 7.531E+01, 1.966E+02, 1.287E+02, 1.124E+02, 1.006E+02, 9.269E+01, 8.546E+01, 1.693E+02, 1.663E+02, 2.091E+02, 1.844E+02, 1.355E+02, 1.266E+02, 6.972E+00, 4.667E+00, 5.046E+00, 8.888E+00, 6.943E-01, 6.439E-01, 4.280E-01, 6.033E-01, 1.357E+00, 6.013E-02,-1.717E-02,-2.887E-02, 1.362E-02,-2.319E-01, 6.984E-01, 6.295E-01, 4.212E-01,-5.463E-01,-1.241E+00, 1.280E-01, 1.626E-01,-5.192E-02, 3.001E-01, 1.056E-01
 8.100E+02, 1.673E+02, 9.955E+01, 9.623E+01, 8.929E+01, 8.260E+01, 7.366E+01, 1.889E+02, 1.344E+02, 1.235E+02, 1.039E+02, 9.306E+01, 8.309E+01, 1.665E+02, 1.614E+02, 1.962E+02, 1.766E+02, 1.326E+02, 1.273E+02, 6.712E+00, 4.516E+00, 4.828E+00, 8.720E+00, 6.893E-01, 6.275E-01, 3.810E-01, 6.806E-01, 1.321E+00, 7.325E-02, 5.618E-02,-6.652E-02, 8.471E-02,-1.473E-01, 6.932E-01, 6.310E-01, 3.388E-01,-6.164E-01,-1.223E+00, 1.296E-01, 1.419E-01,-7.824E-02, 3.112E-01, 1.614E-01
 8.200E+02, 1.643E+02, 9.332E+01, 9.122E+01, 8.638E+01, 8.218E+01, 7.038E+01, 1.855E+02, 1.351E+02, 1.246E+02, 1.077E+02, 9.593E+01, 8.258E+01, 1.652E+02, 1.547E+02, 1.904E+02, 1.709E+02, 1.341E+02, 1.273E+02, 6.458E+00, 4.373E+00, 4.630E+00, 8.556E+00, 6.896E-01, 6.296E-01, 3.583E-01, 6.768E-01, 1.312E+00, 1.071E-01, 1.064E-03,-6.486E-02, 6.297E-02,-1.513E-01, 6.890E-01, 6.211E-01, 2.878E-01,-5.904E-01,-1.197E+00, 1.056E-01, 6.933E-02,-6.767E-02, 2.616E-01, 1.306E-01
 8.300E+02, 1.514E+02, 9.661E+01, 9.204E+01, 8.478E+01, 7.780E+01, 6.970E+01, 1.842E+02, 1.439E+02, 1.283E+02, 1.033E+02, 8.885E+01, 7.997E+01, 1.650E+02, 1.545E+02, 1.962E+02, 1.708E+02, 1.332E+02, 1.256E+02, 6.255E+00, 4.236E+00, 4.513E+00, 8.293E+00, 6.839E-01, 6.296E-01, 4.094E-01, 5.887E-01, 1.302E+00, 2.168E-03, 4.678E-02,-3.009E-02, 1.024E-01,-1.734E-01, 6.777E-01, 6.176E-01, 3.616E-01,-5.288E-01,-1.201E+00, 1.609E-01, 1.569E-01,-1.980E-02, 2.608E-01, 1.273E-01
 8.400E+02, 1.365E+02, 9.471E+01, 9.228E+01, 8.529E+01, 8.042E+01, 7.177E+01, 1.772E+02, 1.280E+02, 1.157E+02, 9.793E+01, 8.974E+01, 7.819E+01, 1.557E+02, 1.609E+02, 1.912E+02, 1.703E+02, 1.148E+02, 1.148E+02, 6.050E+00, 4.104E+00, 4.343E+00, 7.862E+00, 6.689E-01, 6.117E-01, 3.982E-01, 6.069E-01, 1.294E+00,-8.970E-02,-3.409E-02, 7.707E-02, 2.577E-02,-1.608E-01, 6.639E-01, 6.131E-01, 3.597E-01,-5.250E-01,-1.195E+00, 1.165E-01, 7.218E-02,-6.447E-02, 2.685E-01, 1.386E-01
 8.500E+02, 1.434E+02, 9.298E+01, 9.189E+01, 8.684E+01, 8.239E+01, 7.320E+01, 1.763E+02, 1.222E+02, 1.115E+02, 9.863E+01, 8.886E+01, 8.149E+01, 1.545E+02, 1.563E+02, 1.925E+02, 1.769E+02, 1.190E+02, 1.147E+02, 5.863E+00, 3.973E+00, 4.183E+00, 7.719E+00, 6.803E-01, 6.107E-01, 4.105E-01, 5.609E-01, 1.249E+00,-3.409E-02, 1.890E-02, 4.730E-02, 2.877E-02,-1.121E-01, 6.901E-01, 6.145E-01, 3.608E-01,-5.043E-01,-1.157E+00, 7.975E-02, 6.645E-02,-1.794E-02, 2.384E-01, 1.621E-01
 8.600E+02, 1.344E+02, 9.147E+01, 8.872E+01, 8.402E+01, 7.965E+01, 7.181E+01, 1.769E+02, 1.190E+02, 1.067E+02, 9.053E+01, 8.257E+01, 7.744E+01, 1.563E+02, 1.536E+02, 1.865E+02, 1.727E+02, 1.109E+02, 1.099E+02, 5.668E+00, 3.868E+00, 4.056E+00, 7.466E+00, 6.510E-01, 5.787E-01, 3.709E-01, 5.841E-01, 1.242E+00,-7.827E-02,-1.692E-02, 9.713E-02, 2.877E-02,-1.550E-01, 6.554E-01, 5.794E-01, 3.110E-01,-4.962E-01,-1.146E+00,-1.111E-02,-5.389E-02,-7.398E-02, 2.661E-01, 1.374E-01
 8.700E+02, 1.427E+02, 9.234E+01, 8.907E+01, 8.363E+01, 7.867E+01, 6.888E+01, 1.727E+02, 1.075E+02, 9.775E+01, 8.973E+01, 8.545E+01, 7.790E+01, 1.513E+02, 1.535E+02, 1.858E+02, 1.691E+02, 1.050E+02, 1.075E+02, 5.484E+00, 3.737E+00, 3.905E+00, 7.231E+00, 6.477E-01, 5.823E-01, 3.602E-01, 5.980E-01, 1.225E+00,-9.838E-02,-6.312E-02, 7.508E-02,-5.043E-02,-1.057E-01, 6.533E-01, 5.629E-01, 2.923E-01,-5.227E-01,-1.134E+00, 6.258E-03,-1.325E-01,-1.325E-01, 2.416E-01, 1.092E-01
 8.800E+02, 1.459E+02, 9.260E+01, 8.871E+01, 8.281E+01, 7.660E+01, 6.789E+01, 1.666E+02, 1.229E+02, 1.090E+02, 8.994E+01, 8.455E+01, 7.520E+01, 1.484E+02, 1.485E+02, 1.898E+02, 1.693E+02, 1.074E+02, 1.086E+02, 5.359E+00, 3.656E+00, 3.817E+00, 7.163E+00, 6.568E-01, 5.979E-01, 3.916E-01, 5.818E-01, 1.211E+00,-1.084E-02, 1.881E-02, 5.242E-02,-2.860E-02,-1.115E-01, 6.670E-01, 6.027E-01, 3.520E-01,-5.155E-01,-1.133E+00, 9.530E-02, 9.120E-02,-5.916E-02, 2.376E-01, 9.474E-02
 8.900E+02, 1.531E+02, 8.800E+01, 8.358E+01, 7.817E+01, 7.430E+01, 6.686E+01, 1.698E+02, 1.179E+02, 1.022E+02, 8.922E+01, 8.354E+01, 7.473E+01, 1.469E+02, 1.478E+02, 1.808E+02, 1.636E+02, 1.221E+02, 1.154E+02, 5.216E+00, 3.564E+00, 3.733E+00, 7.236E+00, 6.789E-01, 5.874E-01, 3.424E-01, 6.194E-01, 1.190E+00, 1.341E-02, 1.887E-02, 8.544E-03, 2.476E-02,-1.707E-01, 6.749E-01, 5.942E-01, 2.390E-01,-5.305E-01,-1.082E+00, 1.178E-01, 5.981E-02,-7.823E-02, 2.577E-01, 1.340E-01
 9.000E+02, 1.372E+02, 8.948E+01, 8.604E+01, 8.048E+01, 7.486E+01, 6.415E+01, 1.625E+02, 1.168E+02, 1.089E+02, 9.405E+01, 8.394E+01, 7.365E+01, 1.448E+02, 1.420E+02, 1.757E+02, 1.586E+02, 1.083E+02, 1.080E+02, 5.026E+00, 3.471E+00, 3.612E+00, 6.907E+00, 6.451E-01, 5.698E-01, 3.585E-01, 5.741E-01, 1.198E+00,-9.105E-03,-5.726E-02, 3.940E-02, 9.829E-02,-1.559E-01, 6.512E-01, 5.677E-01, 3.200E-01,-5.138E-01,-1.108E+00, 7.529E-02, 1.737E-03,-7.742E-02, 2.239E-01, 1.057E-01
