s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 6.900E+02, 5.969E+02, 2.370E+02, 2.096E+02, 1.912E+02, 1.823E+02, 1.596E+02, 5.869E+02, 3.599E+02, 2.924E+02, 2.476E+02, 2.300E+02, 1.942E+02, 9.259E+02, 8.747E+02, 7.482E+02, 7.683E+02, 2.719E+02, 3.251E+02, 3.719E+01, 2.242E+01, 2.195E+01, 2.061E+01,-2.156E-01,-1.492E-01, 2.808E-01,-3.119E-01,-6.727E-01, 1.431E+00, 1.141E+00, 5.171E-01, 1.630E+00, 3.489E+00,-9.516E-02,-5.656E-02, 2.215E-01,-1.521E-01,-2.826E-01, 1.502E+00, 1.175E+00, 3.115E-01,-1.424E+00,-3.029E+00, 1.445E-01,-1.059E-01, 9.696E-03, 4.649E-01, 1.179E-01
 7.000E+02, 5.827E+02, 2.382E+02, 2.165E+02, 1.918E+02, 1.783E+02, 1.558E+02, 5.724E+02, 3.324E+02, 2.938E+02, 2.434E+02, 2.195E+02, 1.834E+02, 9.197E+02, 8.387E+02, 7.355E+02, 7.529E+02, 2.153E+02, 3.241E+02, 3.530E+01, 2.118E+01, 2.089E+01, 1.943E+01,-2.533E-01,-8.871E-02, 1.689E-01,-3.195E-01,-8.091E-01, 1.412E+00, 1.151E+00, 4.730E-01, 1.613E+00, 3.428E+00,-9.812E-02, 7.008E-03, 1.036E-01,-1.764E-01,-3.632E-01, 1.468E+00, 1.186E+00, 1.166E-01,-1.390E+00,-2.981E+00, 1.613E-01,-6.733E-02, 4.703E-02, 5.214E-01, 5.747E-02
 7.100E+02, 5.714E+02, 2.158E+02, 1.921E+02, 1.758E+02, 1.661E+02, 1.489E+02, 5.641E+02, 2.907E+02, 2.675E+02, 2.362E+02, 2.155E+02, 1.864E+02, 8.745E+02, 8.191E+02, 6.989E+02, 7.218E+02, 2.348E+02, 2.799E+02, 3.355E+01, 1.984E+01, 1.983E+01, 1.857E+01,-1.498E-01,-1.053E-01,-1.655E-02,-3.706E-01,-8.094E-01, 1.391E+00, 1.148E+00, 5.516E-01, 1.600E+00, 3.359E+00,-1.270E-02, 2.407E-02,-6.246E-02,-1.930E-01,-3.462E-01, 1.474E+00, 1.220E+00, 4.285E-01,-1.385E+00,-2.922E+00, 9.982E-02,-3.302E-02,-4.775E-02, 5.388E-01, 6.915E-02
 7.200E+02, 5.396E+02, 2.284E+02, 1.983E+02, 1.727E+02, 1.628E+02, 1.477E+02, 5.535E+02, 3.001E+02, 2.806E+02, 2.347E+02, 2.117E+02, 1.818E+02, 8.653E+02, 8.378E+02, 7.013E+02, 7.181E+02, 2.280E+02, 2.753E+02, 3.196E+01, 1.920E+01, 1.900E+01, 1.780E+01,-6.746E-02,-8.412E-02, 1.198E-01,-2.450E-01,-7.871E-01, 1.419E+00, 1.159E+00, 4.299E-01, 1.577E+00, 3.312E+00, 4.006E-02, 3.488E-03, 7.192E-02,-1.221E-01,-3.362E-01, 1.487E+00, 1.216E+00,-3.980E-02,-1.366E+00,-2.847E+00, 1.626E-01, 4.863E-02, 2.384E-02, 5.348E-01, 9.023E-02
 7.300E+02, 5.397E+02, 2.380E+02, 2.090E+02, 1.833E+02, 1.685E+02, 1.475E+02, 5.419E+02, 3.068E+02, 2.793E+02, 2.162E+02, 1.942E+02, 1.695E+02, 8.569E+02, 8.049E+02, 6.797E+02, 7.035E+02, 2.199E+02, 2.512E+02, 3.003E+01, 1.850E+01, 1.826E+01, 1.709E+01,-7.080E-02,-6.617E-02,-2.008E-01,-1.297E-01,-9.612E-01, 1.410E+00, 1.100E+00, 4.291E-01, 1.481E+00, 3.298E+00, 3.373E-02, 3.077E-02,-1.179E-01,-4.006E-02,-3.958E-01, 1.490E+00, 1.149E+00,-5.424E-02,-1.218E+00,-2.820E+00, 1.552E-01,-6.819E-02, 2.097E-02, 5.624E-01,-1.342E-02
 7.400E+02, 5.305E+02, 2.174E+02, 1.969E+02, 1.763E+02, 1.678E+02, 1.439E+02, 5.400E+02, 2.919E+02, 2.618E+02, 2.116E+02, 1.938E+02, 1.662E+02, 8.327E+02, 7.866E+02, 6.848E+02, 6.884E+02, 2.388E+02, 2.673E+02, 2.899E+01, 1.778E+01, 1.761E+01, 1.651E+01,-1.084E-01,-1.753E-01, 6.547E-02,-3.001E-01,-8.530E-01, 1.375E+00, 1.091E+00, 4.320E-01, 1.505E+00, 3.227E+00, 8.790E-03,-4.256E-02, 2.978E-02,-1.503E-01,-3.401E-01, 1.463E+00, 1.132E+00, 2.490E-01,-1.299E+00,-2.779E+00, 8.272E-02,-1.007E-01,-4.703E-02, 4.699E-01, 7.792E-03
 7.500E+02, 4.916E+02, 2.147E+02, 1.902E+02, 1.649E+02, 1.554E+02, 1.427E+02, 5.298E+02, 2.774E+02, 2.408E+02, 2.095E+02, 1.947E+02, 1.647E+02, 8.227E+02, 7.663E+02, 6.585E+02, 6.711E+02, 2.288E+02, 2.511E+02, 2.797E+01, 1.702E+01, 1.689E+01, 1.585E+01,-1.613E-01,-2.125E-01, 1.650E-01,-2.564E-01,-7.751E-01, 1.360E+00, 1.067E+00, 4.588E-01, 1.497E+00, 3.193E+00,-4.471E-02,-8.789E-02, 1.170E-01,-1.290E-01,-3.014E-01, 1.436E+00, 1.094E+00,-7.461E-02,-1.267E+00,-2.755E+00, 1.185E-01,-1.260E-01, 3.593E-02, 5.045E-01, 1.304E-02
 7.600E+02, 4.783E+02, 1.915E+02, 1.764E+02, 1.647E+02, 1.582E+02, 1.419E+02, 5.180E+02, 2.642E+02, 2.335E+02, 2.020E+02, 1.877E+02, 1.637E+02, 8.160E+02, 8.163E+02, 6.628E+02, 6.780E+02, 2.092E+02, 2.281E+02, 2.621E+01, 1.638E+01, 1.624E+01, 1.523E+01,-1.544E-01, 1.953E-02,-7.737E-02,-3.271E-01,-7.001E-01, 1.388E+00, 1.140E+00, 3.804E-01, 1.459E+00, 3.127E+00,-1.789E-02, 7.985E-02,-9.152E-02,-1.448E-01,-2.598E-01, 1.459E+00, 1.195E+00,-4.671E-02,-1.208E+00,-2.717E+00, 2.331E-01, 2.884E-02,-3.677E-02, 5.449E-01,-2.252E-02
 7.700E+02, 4.742E+02, 1.882E+02, 1.736E+02, 1.577E+02, 1.478E+02, 1.369E+02, 5.142E+02, 2.600E+02, 2.420E+02, 1.998E+02, 1.786E+02, 1.564E+02, 7.855E+02, 7.563E+02, 6.313E+02, 6.502E+02, 1.845E+02, 2.372E+02, 2.554E+01, 1.596E+01, 1.572E+01, 1.470E+01,-1.961E-01,-1.975E-01, 1.357E-01,-3.307E-01,-6.688E-01, 1.359E+00, 1.080E+00, 3.337E-01, 1.479E+00, 3.107E+00,-7.468E-02,-8.497E-02, 6.102E-02,-2.090E-01,-2.397E-01, 1.415E+00, 1.118E+00, 4.726E-02,-1.279E+00,-2.692E+00, 2.066E-01,-4.355E-02,-9.159E-03, 5.383E-01,-3.779E-03
 7.800E+02, 4.710E+02, 1.782E+02, 1.685E+02, 1.553E+02, 1.488E+02, 1.358E+02, 5.054E+02, 2.565E+02, 2.257E+02, 1.951E+02, 1.825E+02, 1.567E+02, 7.889E+02, 7.421E+02, 6.351E+02, 6.520E+02, 1.900E+02, 2.276E+02, 2.442E+01, 1.557E+01, 1.518E+01, 1.427E+01,-2.097E-01,-1.479E-01, 2.216E-01,-2.010E-01,-6.434E-01, 1.324E+00, 1.065E+00, 4.912E-01, 1.441E+00, 3.035E+00,-6.446E-02,-5.820E-02, 1.414E-01,-7.042E-02,-2.488E-01, 1.406E+00, 1.089E+00, 2.193E-01,-1.221E+00,-2.637E+00, 4.964E-02,-1.299E-01,-4.641E-02, 5.261E-01, 3.166E-02
 7.900E+02, 4.469E+02, 1.889E+02, 1.728E+02, 1.589E+02, 1.489E+02, 1.357E+02, 4.835E+02, 2.586E+02, 2.235E+02, 1.891E+02, 1.776E+02, 1.491E+02, 7.912E+02, 7.559E+02, 6.223E+02, 6.449E+02, 1.822E+02, 2.270E+02, 2.326E+01, 1.459E+01, 1.461E+01, 1.378E+01,-1.169E-01,-6.320E-02, 1.292E-01,-2.411E-01,-6.469E-01, 1.321E+00, 1.081E+00, 4.253E-01, 1.389E+00, 3.020E+00,-4.495E-03, 1.738E-02, 7.064E-02,-1.319E-01,-2.185E-01, 1.400E+00, 1.136E+00, 1.934E-02,-1.175E+00,-2.613E+00, 1.357E-01,-4.144E-03, 1.549E-02, 4.693E-01,-4.197E-02
 8.000E+02, 4.454E+02, 1.928E+02, 1.782E+02, 1.598E+02, 1.484E+02, 1.319E+02, 4.873E+02, 2.423E+02, 2.202E+02, 1.895E+02, 1.742E+02, 1.482E+02, 7.496E+02, 7.207E+02, 6.287E+02, 6.306E+02, 1.910E+02, 2.177E+02, 2.308E+01, 1.454E+01, 1.418E+01, 1.343E+01,-1.901E-01,-4.417E-02, 4.862E-02,-2.864E-01,-4.783E-01, 1.302E+00, 1.067E+00, 4.242E-01, 1.423E+00, 2.989E+00,-7.766E-02, 5.975E-02,-2.402E-02,-1.642E-01,-1.294E-01, 1.383E+00, 1.118E+00, 1.583E-01,-1.244E+00,-2.595E+00, 3.502E-02,-1.172E-01,-1.093E-02, 4.199E-01,-5.310E-02
 8.100E+02, 4.253E+02, 1.745E+02, 1.608E+02, 1.500E+02, 1.428E+02, 1.289E+02, 4.790E+02, 2.298E+02, 2.083E+02, 1.812E+02, 1.660E+02, 1.443E+02, 7.330E+02, 7.180E+02, 6.213E+02, 6.167E+02, 2.094E+02, 2.154E+02, 2.229E+01, 1.406E+01, 1.378E+01, 1.311E+01,-4.860E-02,-1.074E-01, 7.017E-02,-3.467E-01,-6.036E-01, 1.320E+00, 1.102E+00, 4.671E-01, 1.401E+00, 2.934E+00, 4.843E-02, 1.370E-03, 3.631E-02,-1.775E-01,-2.401E-01, 1.399E+00, 1.145E+00,-1.029E-02,-1.173E+00,-2.554E+00, 1.206E-01,-5.293E-03, 5.081E-02, 5.118E-01,-2.905E-03
 8.200E+02, 4.270E+02, 1.845E+02, 1.684E+02, 1.501E+02, 1.420E+02, 1.260E+02, 4.707E+02, 2.256E+02, 2.068E+02, 1.815E+02, 1.665E+02, 1.456E+02, 7.219E+02, 7.175E+02, 6.085E+02, 6.078E+02, 1.789E+02, 2.058E+02, 2.119E+01, 1.357E+01, 1.334E+01, 1.270E+01,-7.903E-02,-7.429E-02, 4.782E-02,-9.985E-02,-6.274E-01, 1.321E+00, 1.060E+00, 5.164E-01, 1.382E+00, 2.925E+00, 1.822E-02, 1.239E-02, 3.521E-02,-3.243E-02,-2.385E-01, 1.401E+00, 1.115E+00, 2.542E-01,-1.226E+00,-2.544E+00, 1.547E-01,-5.985E-02,-1.588E-02, 4.635E-01,-9.126E-02
 8.300E+02, 4.026E+02, 1.727E+02, 1.629E+02, 1.514E+02, 1.409E+02, 1.276E+02, 4.520E+02, 2.279E+02, 2.096E+02, 1.804E+02, 1.688E+02, 1.464E+02, 7.619E+02, 7.318E+02, 6.191E+02, 6.075E+02, 1.982E+02, 2.000E+02, 2.031E+01, 1.298E+01, 1.293E+01, 1.237E+01,-1.237E-01,-1.212E-01, 9.079E-02,-3.371E-01,-6.060E-01, 1.317E+00, 1.061E+00, 4.327E-01, 1.421E+00, 2.873E+00,-2.226E-02,-2.143E-02,-4.568E-03,-2.134E-01,-2.431E-01, 1.382E+00, 1.107E+00, 1.974E-01,-1.247E+00,-2.493E+00, 1.939E-01,-4.420E-03,-7.489E-02, 4.992E-01,-3.077E-02
 8.400E+02, 3.861E+02, 1.829E+02, 1.658E+02, 1.485E+02, 1.367E+02, 1.233E+02, 4.486E+02, 2.264E+02, 2.049E+02, 1.724E+02, 1.579E+02, 1.385E+02, 7.160E+02, 7.023E+02, 6.073E+02, 5.913E+02, 1.763E+02, 2.042E+02, 1.976E+01, 1.265E+01, 1.253E+01, 1.200E+01,-3.433E-02, 1.716E-02,-6.559E-02,-9.270E-02,-3.974E-01, 1.315E+00, 1.063E+00, 4.331E-01, 1.379E+00, 2.822E+00, 5.925E-02, 8.295E-02,-1.214E-01,-2.315E-02,-1.123E-01, 1.385E+00, 1.135E+00, 2.153E-01,-1.207E+00,-2.473E+00, 1.967E-01, 3.597E-02,-3.968E-02, 4.598E-01,-2.912E-02
 8.500E+02, 3.866E+02, 1.743E+02, 1.604E+02, 1.464E+02, 1.376E+02, 1.212E+02, 4.414E+02, 2.293E+02, 2.062E+02, 1.726E+02, 1.619E+02, 1.404E+02, 7.200E+02, 7.132E+02, 5.798E+02, 5.892E+02, 1.819E+02, 1.922E+02, 1.945E+01, 1.237E+01, 1.223E+01, 1.173E+01,-1.049E-01,-2.302E-01, 1.003E-02,-1.866E-01,-4.788E-01, 1.296E+00, 1.017E+00, 4.756E-01, 1.367E+00, 2.792E+00, 2.775E-03,-1.100E-01, 7.326E-03,-8.125E-02,-1.614E-01, 1.374E+00, 1.065E+00, 3.882E-01,-1.145E+00,-2.444E+00, 1.348E-01,-6.567E-02,-5.641E-02, 4.776E-01,-3.993E-03
 8.600E+02, 3.723E+02, 1.687E+02, 1.576E+02, 1.457E+02, 1.376E+02, 1.214E+02, 4.285E+02, 2.088E+02, 1.927E+02, 1.680E+02, 1.569E+02, 1.327E+02, 7.436E+02, 7.017E+02, 5.979E+02, 5.897E+02, 1.916E+02, 1.956E+02, 1.853E+01, 1.205E+01, 1.185E+01, 1.147E+01,-6.877E-02,-6.050E-02, 9.891E-02,-3.003E-01,-3.962E-01, 1.310E+00, 1.054E+00, 4.568E-01, 1.318E+00, 2.765E+00, 2.691E-02, 7.845E-03, 6.967E-02,-1.439E-01,-1.094E-01, 1.381E+00, 1.098E+00, 2.740E-01,-1.124E+00,-2.427E+00, 1.965E-01, 1.524E-02,-9.251E-02, 4.515E-01,-2.722E-02
 8.700E+02, 3.585E+02, 1.698E+02, 1.609E+02, 1.442E+02, 1.347E+02, 1.220E+02, 4.191E+02, 2.253E+02, 2.083E+02, 1.790E+02, 1.567E+02, 1.383E+02, 7.185E+02, 6.888E+02, 5.928E+02, 5.776E+02, 1.563E+02, 1.853E+02, 1.807E+01, 1.166E+01, 1.150E+01, 1.115E+01,-1.857E-01, 1.709E-03, 9.651E-02,-2.309E-01,-5.329E-01, 1.281E+00, 1.065E+00, 4.920E-01, 1.366E+00, 2.727E+00,-6.355E-02, 6.232E-02, 3.438E-02,-1.367E-01,-2.047E-01, 1.356E+00, 1.114E+00, 1.642E-01,-1.199E+00,-2.390E+00, 1.179E-01,-4.550E-02,-1.396E-02, 5.033E-01,-6.082E-02
 8.800E+02, 3.665E+02, 1.635E+02, 1.542E+02, 1.429E+02, 1.353E+02, 1.198E+02, 4.200E+02, 2.203E+02, 1.989E+02, 1.637E+02, 1.545E+02, 1.333E+02, 7.014E+02, 6.642E+02, 5.706E+02, 5.624E+02, 1.762E+02, 1.884E+02, 1.758E+01, 1.133E+01, 1.124E+01, 1.092E+01,-1.280E-01,-8.570E-02, 1.037E-01,-2.018E-01,-4.092E-01, 1.264E+00, 1.010E+00, 3.864E-01, 1.254E+00, 2.726E+00,-2.481E-02, 3.504E-03, 2.306E-02,-5.884E-02,-1.210E-01, 1.330E+00, 1.062E+00, 1.371E-01,-1.057E+00,-2.402E+00, 1.215E-01,-9.641E-02, 1.232E-03, 4.131E-01,-9.396E-02
 8.900E+02, 3.507E+02, 1.544E+02, 1.452E+02, 1.374E+02, 1.293E+02, 1.150E+02, 4.108E+02, 2.124E+02, 1.856E+02, 1.615E+02, 1.522E+02, 1.372E+02, 7.270E+02, 6.633E+02, 5.642E+02, 5.608E+02, 1.742E+02, 1.838E+02, 1.686E+01, 1.101E+01, 1.092E+01, 1.064E+01,-1.674E-01,-8.897E-02, 8.776E-02,-1.913E-01,-4.030E-01, 1.253E+00, 1.005E+00, 4.398E-01, 1.312E+00, 2.686E+00,-6.030E-02,-1.128E-03, 6.112E-02,-1.010E-01,-1.138E-01, 1.325E+00, 1.044E+00, 2.082E-01,-1.127E+00,-2.343E+00, 1.564E-01,-1.140E-01,-8.310E-03, 3.988E-01,-7.535E-02
 9.000E+02, 3.464E+02, 1.616E+02, 1.475E+02, 1.311E+02, 1.261E+02, 1.172E+02, 4.081E+02, 2.083E+02, 1.952E+02, 1.648E+02, 1.478E+02, 1.338E+02, 6.999E+02, 6.637E+02, 5.647E+02, 5.601E+02, 1.609E+02, 1.880E+02, 1.660E+01, 1.076E+01, 1.063E+01, 1.039E+01,-1.329E-01,-1.949E-01, 2.465E-01,-9.737E-02,-4.187E-01, 1.251E+00, 1.001E+00, 4.578E-01, 1.276E+00, 2.642E+00,-1.337E-02,-1.058E-01, 1.371E-01,-4.549E-02,-1.022E-01, 1.313E+00, 1.044E+00, 3.420E-01,-1.102E+00,-2.317E+00, 1.291E-01,-4.146E-02,-5.286E-02, 4.958E-01,-6.911E-02
