s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 7.400E+02, 5.389E+02, 3.149E+02, 2.696E+02, 1.901E+02, 1.194E+02, 7.622E+01, 5.962E+02, 5.550E+02, 5.423E+02, 4.607E+02, 2.820E+02, 1.032E+02, 1.170E+03, 6.048E+02, 1.030E+03, 7.459E+02, 9.798E+02, 1.057E+03, 2.608E+01, 2.162E+01, 1.422E+01, 4.352E+01, 7.835E-01, 6.916E-01, 4.527E-01, 8.292E-01, 2.020E+00, 1.043E-01,-1.655E-01,-7.154E-02, 1.315E-01,-2.351E-01, 7.891E-01, 6.609E-01, 4.057E-01,-6.826E-01,-1.666E+00,-9.053E-02,-2.067E-01,-8.824E-02, 2.371E-01, 4.581E-01, 8.642E-01, 1.555E+00
 7.500E+02, 5.764E+02, 3.797E+02, 3.051E+02, 1.762E+02, 1.128E+02, 7.917E+01, 5.980E+02, 5.348E+02, 5.015E+02, 3.882E+02, 2.280E+02, 1.103E+02, 1.192E+03, 6.272E+02, 1.063E+03, 7.901E+02, 8.309E+02, 1.057E+03, 2.718E+01, 2.186E+01, 1.459E+01, 4.175E+01, 7.657E-01, 6.806E-01, 4.512E-01, 7.866E-01, 1.998E+00, 4.457E-02,-1.594E-01,-1.129E-01, 3.687E-02,-2.517E-01, 7.793E-01, 6.402E-01, 4.098E-01,-6.704E-01,-1.689E+00,-1.099E-01,-2.024E-01,-7.146E-02, 3.047E-01, 4.010E-01, 7.654E-01, 1.454E+00
 7.600E+02, 5.284E+02, 3.063E+02, 2.484E+02, 1.555E+02, 1.135E+02, 7.607E+01, 5.899E+02, 5.435E+02, 5.265E+02, 4.283E+02, 2.218E+02, 1.007E+02, 1.192E+03, 6.022E+02, 1.080E+03, 7.801E+02, 1.046E+03, 1.108E+03, 2.606E+01, 2.252E+01, 1.466E+01, 4.427E+01, 7.674E-01, 6.821E-01, 4.742E-01, 7.832E-01, 2.006E+00, 5.036E-02,-1.313E-01,-9.644E-02, 1.272E-01,-2.966E-01, 7.783E-01, 6.488E-01, 4.125E-01,-7.030E-01,-1.691E+00,-7.629E-02,-1.963E-01,-1.056E-01, 2.420E-01, 3.760E-01, 8.153E-01, 1.506E+00
 7.700E+02, 5.273E+02, 3.431E+02, 2.989E+02, 1.924E+02, 1.094E+02, 7.979E+01, 5.880E+02, 5.435E+02, 5.243E+02, 4.078E+02, 2.210E+02, 1.053E+02, 1.151E+03, 6.207E+02, 1.047E+03, 7.516E+02, 1.002E+03, 1.074E+03, 2.654E+01, 2.104E+01, 1.462E+01, 4.506E+01, 7.704E-01, 6.658E-01, 4.615E-01, 8.130E-01, 2.052E+00,-2.846E-02,-7.846E-02,-6.886E-02, 5.265E-02,-1.206E-01, 7.710E-01, 6.508E-01, 4.240E-01,-6.500E-01,-1.709E+00,-1.075E-01,-2.064E-01,-1.477E-01, 2.393E-01, 3.237E-01, 7.954E-01, 1.536E+00
 7.800E+02, 5.951E+02, 3.348E+02, 2.983E+02, 2.121E+02, 1.158E+02, 7.495E+01, 5.767E+02, 5.161E+02, 4.974E+02, 3.832E+02, 2.261E+02, 1.089E+02, 1.187E+03, 6.310E+02, 1.080E+03, 7.400E+02, 8.572E+02, 1.035E+03, 3.003E+01, 2.193E+01, 1.476E+01, 4.231E+01, 7.588E-01, 6.710E-01, 4.800E-01, 7.419E-01, 2.058E+00, 2.644E-02,-2.091E-02,-1.022E-01, 1.551E-01,-1.279E-01, 7.738E-01, 6.779E-01, 4.280E-01,-6.030E-01,-1.748E+00,-1.063E-01,-1.456E-01,-8.225E-02, 1.906E-01, 2.741E-01, 7.686E-01, 1.492E+00
 7.900E+02, 5.603E+02, 3.608E+02, 2.927E+02, 1.632E+02, 1.046E+02, 7.748E+01, 5.942E+02, 5.391E+02, 5.188E+02, 4.033E+02, 2.134E+02, 1.093E+02, 1.189E+03, 6.117E+02, 1.068E+03, 7.616E+02, 8.557E+02, 9.702E+02, 2.787E+01, 2.099E+01, 1.480E+01, 4.356E+01, 7.781E-01, 6.842E-01, 4.670E-01, 7.512E-01, 2.011E+00, 8.888E-02,-1.227E-01,-1.461E-01, 1.258E-01,-2.067E-01, 7.844E-01, 6.600E-01, 4.015E-01,-6.302E-01,-1.710E+00,-1.013E-01,-2.064E-01,-3.895E-02, 2.358E-01, 3.211E-01, 8.689E-01, 1.508E+00
 8.000E+02, 5.652E+02, 3.244E+02, 2.636E+02, 1.720E+02, 1.123E+02, 7.940E+01, 5.966E+02, 5.299E+02, 5.068E+02, 4.065E+02, 2.124E+02, 1.088E+02, 1.170E+03, 6.194E+02, 1.057E+03, 7.763E+02, 9.973E+02, 1.042E+03, 2.875E+01, 2.196E+01, 1.504E+01, 4.477E+01, 7.760E-01, 6.797E-01, 4.696E-01, 7.663E-01, 2.008E+00,-5.319E-03,-8.910E-02,-6.067E-03, 1.626E-01,-2.159E-01, 7.958E-01, 6.572E-01, 4.386E-01,-6.700E-01,-1.711E+00,-8.815E-02,-2.227E-01,-1.158E-01, 2.287E-01, 3.276E-01, 7.354E-01, 1.457E+00
 8.100E+02, 5.627E+02, 3.954E+02, 3.132E+02, 1.818E+02, 1.169E+02, 7.872E+01, 5.995E+02, 5.402E+02, 5.089E+02, 4.015E+02, 2.300E+02, 1.100E+02, 1.146E+03, 6.233E+02, 1.036E+03, 7.699E+02, 9.766E+02, 1.125E+03, 2.774E+01, 2.241E+01, 1.510E+01, 4.674E+01, 7.726E-01, 6.649E-01, 4.465E-01, 7.681E-01, 1.992E+00,-1.492E-02,-1.455E-01, 1.580E-02, 1.072E-01,-2.359E-01, 7.758E-01, 6.325E-01, 4.036E-01,-6.503E-01,-1.658E+00,-1.338E-01,-2.039E-01,-1.311E-01, 2.468E-01, 4.928E-01, 7.376E-01, 1.481E+00
 8.200E+02, 5.160E+02, 3.925E+02, 3.314E+02, 1.869E+02, 1.147E+02, 7.845E+01, 6.024E+02, 5.403E+02, 5.068E+02, 3.748E+02, 1.968E+02, 1.124E+02, 1.180E+03, 6.341E+02, 1.026E+03, 7.631E+02, 9.989E+02, 1.093E+03, 2.663E+01, 2.320E+01, 1.524E+01, 4.581E+01, 7.722E-01, 6.805E-01, 4.542E-01, 8.194E-01, 2.050E+00,-5.396E-03,-1.101E-01, 1.187E-02, 8.327E-02,-2.192E-01, 7.853E-01, 6.596E-01, 4.141E-01,-6.746E-01,-1.745E+00,-9.886E-02,-1.835E-01,-1.362E-01, 2.627E-01, 3.138E-01, 7.973E-01, 1.417E+00
 8.300E+02, 5.209E+02, 2.939E+02, 2.623E+02, 1.739E+02, 1.140E+02, 8.058E+01, 6.061E+02, 5.577E+02, 5.416E+02, 4.257E+02, 2.187E+02, 1.091E+02, 1.180E+03, 6.003E+02, 1.069E+03, 7.667E+02, 9.385E+02, 1.105E+03, 2.666E+01, 2.228E+01, 1.529E+01, 4.531E+01, 7.859E-01, 6.813E-01, 4.350E-01, 8.123E-01, 2.050E+00, 7.909E-02,-6.069E-02,-4.673E-02, 1.014E-01,-3.131E-01, 7.881E-01, 6.640E-01, 3.833E-01,-6.901E-01,-1.743E+00,-1.228E-01,-2.141E-01,-1.317E-01, 2.331E-01, 3.418E-01, 7.989E-01, 1.475E+00
 8.400E+02, 5.323E+02, 3.499E+02, 2.910E+02, 1.781E+02, 1.148E+02, 8.110E+01, 5.992E+02, 5.518E+02, 5.326E+02, 4.318E+02, 2.489E+02, 1.104E+02, 1.172E+03, 6.497E+02, 1.065E+03, 7.837E+02, 9.975E+02, 1.102E+03, 2.740E+01, 2.157E+01, 1.526E+01, 4.461E+01, 7.890E-01, 6.916E-01, 4.126E-01, 7.916E-01, 1.986E+00, 3.524E-02,-1.456E-01,-2.201E-02, 1.137E-01,-1.751E-01, 8.001E-01, 6.556E-01, 3.008E-01,-6.407E-01,-1.685E+00,-1.267E-01,-2.150E-01,-9.624E-02, 2.682E-01, 4.253E-01, 7.443E-01, 1.463E+00
 8.500E+02, 5.545E+02, 3.257E+02, 2.827E+02, 1.864E+02, 1.086E+02, 8.011E+01, 5.893E+02, 5.431E+02, 5.195E+02, 4.126E+02, 2.255E+02, 1.152E+02, 1.184E+03, 6.126E+02, 1.054E+03, 7.551E+02, 9.200E+02, 1.049E+03, 2.905E+01, 2.165E+01, 1.536E+01, 4.467E+01, 7.839E-01, 6.737E-01, 4.612E-01, 7.820E-01, 2.034E+00,-6.637E-03,-1.253E-01, 9.904E-05, 1.250E-01,-2.039E-01, 7.977E-01, 6.320E-01, 4.235E-01,-6.626E-01,-1.754E+00,-1.058E-01,-2.330E-01,-1.342E-01, 2.471E-01, 3.956E-01, 9.312E-01, 1.473E+00
 8.600E+02, 5.577E+02, 3.928E+02, 3.394E+02, 2.163E+02, 1.193E+02, 8.074E+01, 5.846E+02, 5.404E+02, 5.135E+02, 3.798E+02, 2.026E+02, 1.148E+02, 1.170E+03, 6.249E+02, 1.058E+03, 7.461E+02, 9.080E+02, 1.041E+03, 2.809E+01, 2.153E+01, 1.546E+01, 4.617E+01, 7.769E-01, 6.898E-01, 4.704E-01, 7.833E-01, 2.080E+00, 5.520E-02,-2.089E-01, 1.513E-02, 4.462E-02,-2.376E-01, 7.939E-01, 6.498E-01, 3.976E-01,-5.939E-01,-1.755E+00,-6.297E-02,-1.636E-01,-1.410E-01, 2.772E-01, 2.503E-01, 8.243E-01, 1.520E+00
 8.700E+02, 5.571E+02, 3.234E+02, 2.758E+02, 1.718E+02, 1.250E+02, 8.324E+01, 5.831E+02, 5.468E+02, 5.266E+02, 4.247E+02, 2.130E+02, 1.129E+02, 1.185E+03, 6.266E+02, 1.084E+03, 7.341E+02, 8.542E+02, 1.127E+03, 2.831E+01, 2.174E+01, 1.548E+01, 4.561E+01, 7.799E-01, 6.887E-01, 3.949E-01, 7.282E-01, 2.075E+00, 2.513E-03,-1.299E-01, 1.627E-02, 1.016E-01,-2.461E-01, 7.897E-01, 6.662E-01, 2.610E-01,-6.130E-01,-1.738E+00,-1.404E-01,-1.960E-01,-1.286E-01, 2.514E-01, 3.507E-01, 8.968E-01, 1.513E+00
 8.800E+02, 5.085E+02, 3.226E+02, 2.911E+02, 1.839E+02, 1.185E+02, 8.499E+01, 5.984E+02, 5.513E+02, 5.331E+02, 4.196E+02, 2.422E+02, 1.136E+02, 1.164E+03, 6.186E+02, 1.080E+03, 7.706E+02, 1.035E+03, 1.119E+03, 2.672E+01, 2.355E+01, 1.569E+01, 4.673E+01, 7.715E-01, 6.612E-01, 4.489E-01, 7.902E-01, 2.098E+00,-2.141E-02,-9.119E-02,-6.323E-02, 1.831E-02,-2.283E-01, 7.919E-01, 6.251E-01, 4.082E-01,-6.574E-01,-1.780E+00,-7.157E-02,-2.130E-01,-1.278E-01, 2.286E-01, 2.895E-01, 8.497E-01, 1.494E+00
 8.900E+02, 4.974E+02, 3.020E+02, 2.539E+02, 1.705E+02, 1.278E+02, 8.809E+01, 5.938E+02, 5.458E+02, 5.283E+02, 4.544E+02, 2.606E+02, 1.070E+02, 1.189E+03, 6.035E+02, 1.055E+03, 7.217E+02, 1.006E+03, 1.177E+03, 2.593E+01, 2.226E+01, 1.537E+01, 4.595E+01, 7.728E-01, 6.876E-01, 4.696E-01, 8.938E-01, 2.075E+00,-9.818E-03,-1.215E-01,-9.291E-02,-5.073E-02,-9.991E-02, 7.890E-01, 6.617E-01, 4.223E-01,-7.290E-01,-1.756E+00,-9.981E-02,-1.908E-01,-1.349E-01, 3.301E-01, 3.832E-01, 9.607E-01, 1.513E+00
 9.000E+02, 5.304E+02, 3.326E+02, 2.821E+02, 1.819E+02, 1.245E+02, 8.669E+01, 5.989E+02, 5.443E+02, 5.266E+02, 4.284E+02, 2.221E+02, 1.103E+02, 1.150E+03, 5.916E+02, 1.016E+03, 7.402E+02, 9.859E+02, 1.169E+03, 2.758E+01, 2.141E+01, 1.553E+01, 4.757E+01, 7.932E-01, 6.908E-01, 4.435E-01, 8.462E-01, 2.070E+00,-7.363E-03,-1.281E-01,-2.468E-02,-1.845E-02,-2.183E-01, 8.058E-01, 6.541E-01, 3.682E-01,-6.895E-01,-1.781E+00,-1.165E-01,-2.197E-01,-1.244E-01, 2.528E-01, 3.053E-01, 9.696E-01, 1.578E+00
 9.100E+02, 3.329E+02, 1.377E+02, 1.289E+02, 1.145E+02, 1.018E+02, 8.384E+01, 3.728E+02, 2.118E+02, 1.930E+02, 1.664E+02, 1.275E+02, 9.903E+01, 5.563E+02, 4.684E+02, 5.693E+02, 4.994E+02, 2.226E+02, 2.638E+02, 1.446E+01, 1.061E+01, 9.987E+00, 1.612E+01, 7.640E-01, 6.663E-01, 5.050E-01, 4.766E-01, 1.529E+00,-6.284E-02,-5.984E-02,-3.691E-02,-8.188E-02,-2.095E-01, 7.763E-01, 6.528E-01, 4.486E-01,-3.180E-01,-1.366E+00,-1.031E-01,-1.858E-01,-1.924E-01, 2.570E-01, 1.949E-01, 3.375E-01, 9.440E-01
 9.200E+02, 1.445E+02, 9.637E+01, 9.498E+01, 9.215E+01, 8.793E+01, 7.999E+01, 1.979E+02, 1.202E+02, 1.133E+02, 1.017E+02, 9.695E+01, 9.048E+01, 2.435E+02, 3.201E+02, 3.692E+02, 3.408E+02, 9.528E+01, 1.091E+02, 9.508E+00, 5.944E+00, 6.979E+00, 9.677E+00, 7.116E-01, 6.143E-01, 4.547E-01, 6.268E-01, 1.202E+00,-7.706E-02,-7.626E-02,-1.243E-02,-3.265E-01,-1.363E-01, 7.131E-01, 5.814E-01, 4.107E-01,-4.059E-01,-1.087E+00,-8.256E-02,-2.171E-01,-1.876E-01, 3.703E-01, 1.782E-01, 3.475E-01, 8.070E-01
 9.300E+02, 1.536E+02, 9.552E+01, 9.321E+01, 8.564E+01, 8.033E+01, 7.300E+01, 1.756E+02, 1.088E+02, 1.033E+02, 9.500E+01, 8.816E+01, 8.368E+01, 1.945E+02, 2.545E+02, 3.368E+02, 2.925E+02, 9.477E+01, 1.047E+02, 8.000E+00, 5.359E+00, 5.970E+00, 8.517E+00, 6.625E-01, 5.804E-01, 4.368E-01, 5.648E-01, 1.133E+00,-1.704E-02,-1.708E-02,-1.108E-01,-1.998E-01,-1.446E-01, 6.726E-01, 5.663E-01, 3.689E-01,-4.282E-01,-1.038E+00,-8.740E-02,-1.900E-01,-1.821E-01, 3.113E-01, 2.099E-01, 2.320E-01, 7.851E-01
 9.400E+02, 1.276E+02, 8.897E+01, 8.632E+01, 8.004E+01, 7.560E+01, 6.834E+01, 1.809E+02, 1.044E+02, 9.501E+01, 8.815E+01, 8.458E+01, 8.124E+01, 1.828E+02, 2.376E+02, 3.021E+02, 2.692E+02, 9.168E+01, 1.003E+02, 7.128E+00, 4.864E+00, 5.281E+00, 7.777E+00, 6.535E-01, 5.751E-01, 4.111E-01, 6.026E-01, 1.091E+00, 5.623E-03,-1.078E-01,-6.890E-02,-2.008E-01,-1.363E-01, 6.618E-01, 5.325E-01, 3.449E-01,-4.952E-01,-9.982E-01,-9.236E-02,-2.070E-01,-1.877E-01, 3.060E-01, 1.995E-01, 2.087E-01, 7.227E-01
 9.500E+02, 1.157E+02, 8.604E+01, 8.356E+01, 7.850E+01, 7.518E+01, 7.010E+01, 1.731E+02, 9.605E+01, 9.213E+01, 8.679E+01, 8.318E+01, 7.977E+01, 1.702E+02, 2.269E+02, 2.871E+02, 2.565E+02, 8.341E+01, 9.446E+01, 6.474E+00, 4.501E+00, 4.777E+00, 7.179E+00, 6.563E-01, 5.800E-01, 4.120E-01, 5.570E-01, 1.077E+00,-2.672E-02,-1.209E-01,-3.305E-02,-1.802E-01,-1.416E-01, 6.667E-01, 5.423E-01, 3.527E-01,-4.104E-01,-9.844E-01,-7.272E-02,-2.009E-01,-1.587E-01, 3.210E-01, 1.301E-01, 2.205E-01, 6.655E-01
 9.600E+02, 9.733E+01, 8.477E+01, 8.219E+01, 7.814E+01, 7.386E+01, 6.717E+01, 1.554E+02, 9.651E+01, 9.268E+01, 8.637E+01, 8.220E+01, 7.720E+01, 1.687E+02, 2.207E+02, 2.727E+02, 2.530E+02, 8.349E+01, 9.309E+01, 5.956E+00, 4.197E+00, 4.419E+00, 6.782E+00, 6.227E-01, 5.654E-01, 4.113E-01, 5.330E-01, 1.042E+00, 3.774E-03,-1.134E-01,-3.727E-02,-2.133E-01,-1.291E-01, 6.365E-01, 5.293E-01, 3.594E-01,-3.844E-01,-9.494E-01,-6.739E-02,-1.929E-01,-1.598E-01, 3.077E-01, 1.894E-01, 1.864E-01, 6.513E-01
