s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 6.900E+02, 1.021E+02, 7.929E+01, 7.680E+01, 7.272E+01, 6.882E+01, 6.426E+01, 1.854E+02, 1.068E+02, 9.623E+01, 8.081E+01, 7.382E+01, 6.720E+01, 1.587E+02, 1.942E+02, 2.589E+02, 2.152E+02, 9.647E+01, 1.078E+02, 8.692E+00, 4.168E+00, 5.674E+00, 6.658E+00,-1.386E-01,-2.478E-02, 6.875E-02,-6.899E-02,-5.549E-02, 3.997E-01, 3.951E-01, 2.774E-01, 3.662E-01, 8.889E-01,-7.085E-02,-4.958E-03, 2.831E-02,-3.400E-02,-3.354E-02, 3.895E-01, 3.818E-01, 2.594E-01,-3.375E-01,-8.170E-01, 5.367E-02, 6.126E-02,-5.255E-02, 1.328E-01,-9.892E-03
 7.000E+02, 9.440E+01, 7.731E+01, 7.512E+01, 7.112E+01, 6.771E+01, 6.232E+01, 1.802E+02, 1.052E+02, 9.627E+01, 8.032E+01, 7.276E+01, 6.444E+01, 1.560E+02, 1.903E+02, 2.499E+02, 2.205E+02, 9.458E+01, 1.061E+02, 8.403E+00, 4.009E+00, 5.451E+00, 6.416E+00,-8.500E-02,-1.625E-02, 2.676E-02,-2.567E-02,-3.728E-02, 3.910E-01, 4.027E-01, 2.908E-01, 3.548E-01, 8.797E-01,-3.589E-02, 8.161E-04, 4.547E-03,-1.623E-02,-2.044E-02, 3.797E-01, 3.821E-01, 2.811E-01,-3.125E-01,-8.035E-01, 7.154E-02, 1.268E-01,-2.361E-02, 1.265E-01,-1.983E-02
 7.100E+02, 9.294E+01, 7.571E+01, 7.414E+01, 7.110E+01, 6.873E+01, 6.546E+01, 1.782E+02, 1.052E+02, 9.371E+01, 7.744E+01, 7.061E+01, 6.499E+01, 1.502E+02, 1.862E+02, 2.471E+02, 2.089E+02, 1.044E+02, 1.076E+02, 8.054E+00, 3.903E+00, 5.296E+00, 6.298E+00,-1.466E-03, 4.661E-03,-1.194E-03,-9.185E-02,-2.142E-02, 3.966E-01, 3.890E-01, 2.901E-01, 3.148E-01, 8.620E-01, 3.103E-02, 1.969E-02,-1.732E-02,-5.924E-02,-9.614E-03, 3.839E-01, 3.667E-01, 2.757E-01,-2.880E-01,-7.904E-01, 8.690E-02, 1.287E-01, 1.501E-02, 1.413E-01, 4.107E-03
 7.200E+02, 8.894E+01, 7.549E+01, 7.364E+01, 6.995E+01, 6.618E+01, 6.146E+01, 1.725E+02, 1.012E+02, 9.229E+01, 8.199E+01, 7.262E+01, 6.428E+01, 1.494E+02, 1.855E+02, 2.310E+02, 2.144E+02, 9.360E+01, 1.027E+02, 7.780E+00, 3.775E+00, 5.085E+00, 6.062E+00, 1.116E-02,-4.970E-03,-4.300E-02,-7.595E-02,-5.289E-02, 4.070E-01, 3.746E-01, 2.920E-01, 3.645E-01, 8.657E-01, 3.009E-02, 9.413E-03,-3.818E-02,-4.431E-02,-3.045E-02, 4.025E-01, 3.642E-01, 2.661E-01,-3.394E-01,-7.939E-01, 5.686E-02, 7.002E-02,-2.048E-02, 1.578E-01,-1.611E-02
 7.300E+02, 9.760E+01, 6.900E+01, 6.705E+01, 6.419E+01, 6.218E+01, 5.920E+01, 1.734E+02, 1.027E+02, 9.401E+01, 7.909E+01, 7.215E+01, 6.515E+01, 1.454E+02, 1.805E+02, 2.430E+02, 1.906E+02, 1.093E+02, 1.075E+02, 7.523E+00, 3.673E+00, 4.928E+00, 5.999E+00, 1.082E-01,-2.845E-02,-9.181E-02,-3.630E-02,-3.944E-02, 3.932E-01, 3.827E-01, 2.602E-01, 3.385E-01, 8.525E-01, 9.662E-02,-1.903E-02,-5.130E-02,-1.948E-02,-2.696E-02, 3.824E-01, 3.738E-01, 2.417E-01,-3.257E-01,-7.794E-01, 6.600E-02, 7.858E-02,-4.015E-02, 1.289E-01,-1.350E-02
 7.400E+02, 1.006E+02, 7.133E+01, 6.882E+01, 6.470E+01, 6.171E+01, 5.833E+01, 1.748E+02, 1.025E+02, 9.249E+01, 7.634E+01, 6.956E+01, 6.391E+01, 1.481E+02, 1.887E+02, 2.205E+02, 2.036E+02, 1.090E+02, 1.072E+02, 7.311E+00, 3.607E+00, 4.791E+00, 5.850E+00, 8.739E-04, 5.369E-02,-5.741E-02, 2.321E-02, 2.348E-02, 3.946E-01, 3.894E-01, 2.946E-01, 3.382E-01, 8.434E-01, 2.714E-02, 3.734E-02,-4.177E-02, 1.821E-02, 2.347E-02, 3.754E-01, 3.618E-01, 2.711E-01,-2.960E-01,-7.698E-01, 1.078E-01, 1.383E-01,-4.936E-03, 1.213E-01,-7.376E-03
 7.500E+02, 9.098E+01, 7.220E+01, 7.086E+01, 6.809E+01, 6.530E+01, 5.944E+01, 1.670E+02, 1.043E+02, 9.647E+01, 8.047E+01, 6.955E+01, 6.192E+01, 1.422E+02, 1.725E+02, 2.429E+02, 2.078E+02, 9.815E+01, 1.045E+02, 7.044E+00, 3.509E+00, 4.663E+00, 5.665E+00, 4.212E-02, 6.774E-03, 1.556E-02,-4.158E-02,-2.463E-02, 3.911E-01, 3.850E-01, 2.684E-01, 3.596E-01, 8.322E-01, 5.012E-02, 1.219E-02,-7.133E-03,-3.084E-02,-1.629E-02, 3.820E-01, 3.632E-01, 2.411E-01,-3.347E-01,-7.608E-01, 6.946E-02, 9.622E-02,-2.691E-02, 1.306E-01,-3.203E-03
 7.600E+02, 9.001E+01, 7.271E+01, 7.155E+01, 6.833E+01, 6.546E+01, 5.981E+01, 1.667E+02, 1.015E+02, 9.152E+01, 7.602E+01, 6.737E+01, 6.313E+01, 1.397E+02, 1.737E+02, 2.297E+02, 2.008E+02, 9.528E+01, 9.947E+01, 6.816E+00, 3.439E+00, 4.483E+00, 5.519E+00,-1.122E-01,-2.487E-02, 1.046E-02,-4.655E-02,-4.497E-02, 3.809E-01, 3.512E-01, 2.485E-01, 3.790E-01, 8.339E-01,-5.438E-02,-8.578E-03, 7.794E-03,-2.836E-02,-2.977E-02, 3.736E-01, 3.455E-01, 2.295E-01,-3.504E-01,-7.620E-01, 2.546E-02, 1.624E-03,-5.303E-02, 1.167E-01,-6.985E-03
 7.700E+02, 8.792E+01, 7.327E+01, 7.136E+01, 6.778E+01, 6.457E+01, 6.113E+01, 1.623E+02, 9.335E+01, 8.542E+01, 7.165E+01, 6.723E+01, 6.221E+01, 1.395E+02, 1.780E+02, 2.201E+02, 2.036E+02, 9.019E+01, 9.651E+01, 6.660E+00, 3.389E+00, 4.394E+00, 5.386E+00,-6.607E-02,-2.501E-02,-4.129E-02,-8.282E-02,-5.338E-02, 3.906E-01, 3.753E-01, 2.880E-01, 3.809E-01, 8.025E-01,-2.697E-02,-6.293E-03,-3.378E-02,-5.288E-02,-3.203E-02, 3.850E-01, 3.630E-01, 2.748E-01,-3.307E-01,-7.307E-01, 3.902E-02, 1.060E-01,-3.766E-02, 1.661E-01, 1.903E-02
 7.800E+02, 9.242E+01, 7.066E+01, 6.847E+01, 6.583E+01, 6.386E+01, 6.044E+01, 1.632E+02, 9.498E+01, 8.923E+01, 7.636E+01, 6.811E+01, 6.117E+01, 1.384E+02, 1.713E+02, 2.278E+02, 1.920E+02, 1.007E+02, 1.016E+02, 6.505E+00, 3.265E+00, 4.308E+00, 5.320E+00,-3.094E-02, 1.339E-02,-4.721E-02,-7.463E-02,-3.905E-02, 3.834E-01, 3.662E-01, 2.594E-01, 3.643E-01, 8.098E-01, 6.825E-03, 1.248E-02,-3.618E-02,-4.825E-02,-2.290E-02, 3.787E-01, 3.544E-01, 2.344E-01,-3.436E-01,-7.361E-01, 5.070E-02, 8.365E-02,-2.145E-02, 1.273E-01, 1.069E-03
 7.900E+02, 9.006E+01, 6.941E+01, 6.730E+01, 6.434E+01, 6.170E+01, 5.743E+01, 1.579E+02, 9.664E+01, 9.034E+01, 7.732E+01, 7.068E+01, 6.225E+01, 1.371E+02, 1.720E+02, 2.124E+02, 1.918E+02, 9.624E+01, 9.995E+01, 6.299E+00, 3.204E+00, 4.196E+00, 5.180E+00, 3.401E-02,-2.670E-02,-8.489E-02,-6.917E-02,-5.609E-02, 3.708E-01, 3.526E-01, 2.573E-01, 3.567E-01, 8.105E-01, 4.222E-02,-9.292E-03,-5.634E-02,-2.869E-02,-3.547E-02, 3.725E-01, 3.474E-01, 2.416E-01,-3.258E-01,-7.411E-01,-9.428E-03, 3.575E-02,-4.208E-02, 1.279E-01,-1.224E-02
 8.000E+02, 9.336E+01, 6.689E+01, 6.436E+01, 6.148E+01, 5.948E+01, 5.716E+01, 1.585E+02, 9.215E+01, 8.239E+01, 7.224E+01, 6.803E+01, 6.302E+01, 1.345E+02, 1.754E+02, 2.142E+02, 1.873E+02, 9.626E+01, 9.700E+01, 6.139E+00, 3.137E+00, 4.093E+00, 5.085E+00, 4.655E-02, 1.340E-03,-6.769E-02,-3.912E-02,-2.396E-02, 3.825E-01, 3.655E-01, 2.502E-01, 3.257E-01, 8.017E-01, 5.853E-02,-3.215E-04,-3.646E-02,-1.421E-02,-1.306E-02, 3.738E-01, 3.525E-01, 2.340E-01,-2.848E-01,-7.354E-01, 6.628E-02, 8.855E-02, 5.289E-03, 1.134E-01,-9.599E-04
 8.100E+02, 9.334E+01, 6.730E+01, 6.521E+01, 6.260E+01, 6.083E+01, 5.863E+01, 1.587E+02, 9.997E+01, 9.220E+01, 7.432E+01, 6.397E+01, 5.892E+01, 1.339E+02, 1.727E+02, 2.063E+02, 1.937E+02, 9.724E+01, 9.755E+01, 6.027E+00, 3.103E+00, 3.998E+00, 4.988E+00, 6.540E-02,-3.102E-02,-6.882E-02,-1.368E-02, 2.006E-02, 3.825E-01, 3.660E-01, 2.077E-01, 3.602E-01, 8.057E-01, 7.252E-02,-2.609E-02,-4.814E-02,-4.884E-03, 2.642E-02, 3.676E-01, 3.495E-01, 1.631E-01,-3.275E-01,-7.385E-01, 6.922E-02, 1.045E-01,-5.215E-02, 1.396E-01, 1.711E-03
 8.200E+02, 9.074E+01, 6.570E+01, 6.382E+01, 6.123E+01, 5.966E+01, 5.662E+01, 1.515E+02, 1.008E+02, 9.179E+01, 7.302E+01, 6.320E+01, 5.920E+01, 1.321E+02, 1.694E+02, 1.981E+02, 1.837E+02, 1.007E+02, 9.736E+01, 5.814E+00, 3.040E+00, 3.862E+00, 4.938E+00, 4.810E-02, 3.735E-02,-5.428E-02, 2.048E-02,-4.698E-03, 3.707E-01, 3.980E-01, 2.837E-01, 3.423E-01, 8.004E-01, 5.362E-02, 3.149E-02,-4.152E-02, 1.739E-02, 1.865E-03, 3.595E-01, 3.616E-01, 2.672E-01,-3.211E-01,-7.381E-01, 4.582E-02, 1.419E-01,-3.664E-02, 1.221E-01, 2.269E-04
 8.300E+02, 8.689E+01, 7.097E+01, 6.855E+01, 6.505E+01, 6.135E+01, 5.639E+01, 1.536E+02, 9.735E+01, 8.834E+01, 7.058E+01, 6.280E+01, 5.912E+01, 1.304E+02, 1.619E+02, 2.207E+02, 1.881E+02, 8.973E+01, 9.276E+01, 5.698E+00, 2.962E+00, 3.764E+00, 4.787E+00,-1.399E-01, 3.399E-03, 4.676E-02,-9.728E-02,-1.991E-02, 3.643E-01, 3.720E-01, 2.465E-01, 3.370E-01, 7.955E-01,-7.224E-02, 1.050E-02, 2.421E-02,-5.608E-02,-1.153E-02, 3.594E-01, 3.621E-01, 2.257E-01,-3.077E-01,-7.267E-01,-1.801E-03, 1.809E-02,-4.119E-02, 1.371E-01,-3.759E-03
 8.400E+02, 8.440E+01, 6.937E+01, 6.743E+01, 6.443E+01, 6.111E+01, 5.646E+01, 1.517E+02, 9.307E+01, 8.451E+01, 7.075E+01, 6.547E+01, 6.014E+01, 1.287E+02, 1.516E+02, 2.095E+02, 1.843E+02, 8.881E+01, 9.355E+01, 5.534E+00, 2.923E+00, 3.704E+00, 4.680E+00,-1.344E-01,-1.277E-02, 5.754E-02,-1.025E-01,-3.962E-02, 3.645E-01, 3.636E-01, 2.776E-01, 3.427E-01, 7.854E-01,-6.621E-02,-2.568E-03, 3.110E-02,-5.681E-02,-2.319E-02, 3.534E-01, 3.507E-01, 2.636E-01,-3.186E-01,-7.178E-01, 4.271E-02, 1.042E-01, 1.882E-02, 1.278E-01,-1.839E-03
 8.500E+02, 8.567E+01, 7.015E+01, 6.803E+01, 6.366E+01, 6.091E+01, 5.687E+01, 1.490E+02, 9.107E+01, 8.271E+01, 6.819E+01, 6.359E+01, 5.989E+01, 1.245E+02, 1.559E+02, 2.000E+02, 1.840E+02, 9.216E+01, 8.911E+01, 5.428E+00, 2.844E+00, 3.622E+00, 4.615E+00,-9.809E-02,-1.137E-02, 9.633E-02,-4.783E-02,-5.209E-02, 3.598E-01, 3.646E-01, 2.696E-01, 3.082E-01, 7.834E-01,-3.869E-02, 8.899E-04, 4.852E-02,-2.510E-02,-3.369E-02, 3.544E-01, 3.535E-01, 2.373E-01,-2.968E-01,-7.153E-01, 2.394E-02, 7.963E-02,-7.567E-03, 1.075E-01,-1.517E-02
 8.600E+02, 8.446E+01, 6.790E+01, 6.625E+01, 6.280E+01, 5.913E+01, 5.379E+01, 1.475E+02, 9.012E+01, 8.513E+01, 7.237E+01, 6.480E+01, 5.873E+01, 1.244E+02, 1.526E+02, 2.016E+02, 1.795E+02, 9.023E+01, 9.025E+01, 5.284E+00, 2.788E+00, 3.561E+00, 4.542E+00,-6.622E-02,-5.565E-04, 5.752E-02,-7.401E-02,-4.531E-02, 3.696E-01, 3.966E-01, 2.839E-01, 3.281E-01, 7.794E-01,-1.960E-02, 8.639E-03, 2.703E-02,-4.451E-02,-2.505E-02, 3.518E-01, 3.600E-01, 2.644E-01,-2.847E-01,-7.117E-01, 8.953E-02, 1.597E-01, 2.769E-02, 1.208E-01,-9.756E-04
 8.700E+02, 8.382E+01, 6.892E+01, 6.732E+01, 6.389E+01, 6.079E+01, 5.625E+01, 1.468E+02, 9.222E+01, 8.587E+01, 7.140E+01, 6.277E+01, 5.845E+01, 1.194E+02, 1.494E+02, 2.001E+02, 1.851E+02, 7.570E+01, 8.682E+01, 5.202E+00, 2.762E+00, 3.452E+00, 4.393E+00,-1.324E-01,-1.288E-02, 7.463E-02,-8.160E-02,-5.504E-02, 3.683E-01, 3.576E-01, 2.706E-01, 3.139E-01, 7.667E-01,-6.847E-02, 9.376E-04, 4.382E-02,-4.585E-02,-3.260E-02, 3.532E-01, 3.462E-01, 2.539E-01,-2.949E-01,-6.928E-01, 3.813E-02, 2.974E-02,-1.178E-02, 1.127E-01, 1.131E-02
 8.800E+02, 8.431E+01, 7.082E+01, 6.874E+01, 6.419E+01, 6.033E+01, 5.358E+01, 1.424E+02, 8.558E+01, 7.973E+01, 6.890E+01, 6.437E+01, 5.867E+01, 1.222E+02, 1.386E+02, 1.965E+02, 1.816E+02, 8.039E+01, 8.446E+01, 5.070E+00, 2.755E+00, 3.363E+00, 4.371E+00,-1.498E-01,-4.728E-02, 5.654E-02,-1.020E-01,-8.447E-02, 3.639E-01, 3.477E-01, 2.635E-01, 3.054E-01, 7.590E-01,-8.224E-02,-1.717E-02, 2.924E-02,-6.399E-02,-5.740E-02, 3.532E-01, 3.347E-01, 2.402E-01,-2.782E-01,-6.913E-01, 1.598E-03, 1.622E-03,-1.938E-02, 1.343E-01, 5.461E-03
 8.900E+02, 8.081E+01, 6.671E+01, 6.530E+01, 6.263E+01, 6.102E+01, 5.844E+01, 1.416E+02, 8.453E+01, 7.777E+01, 6.827E+01, 6.345E+01, 5.730E+01, 1.222E+02, 1.484E+02, 1.922E+02, 1.773E+02, 8.900E+01, 9.200E+01, 4.971E+00, 2.665E+00, 3.352E+00, 4.316E+00,-9.621E-02,-4.693E-03, 8.806E-02,-1.093E-01,-6.595E-02, 3.692E-01, 3.716E-01, 2.587E-01, 3.210E-01, 7.527E-01,-4.067E-02,-9.582E-05, 4.273E-02,-6.819E-02,-4.132E-02, 3.574E-01, 3.603E-01, 2.321E-01,-2.791E-01,-6.830E-01, 6.299E-02, 9.723E-02,-3.706E-02, 1.181E-01, 3.231E-03
 9.000E+02, 8.449E+01, 6.729E+01, 6.542E+01, 6.157E+01, 5.798E+01, 5.358E+01, 1.426E+02, 8.381E+01, 7.782E+01, 7.008E+01, 6.374E+01, 5.761E+01, 1.175E+02, 1.500E+02, 1.876E+02, 1.789E+02, 7.910E+01, 8.534E+01, 4.848E+00, 2.635E+00, 3.245E+00, 4.220E+00,-1.401E-01,-2.412E-02, 9.105E-02,-9.912E-02,-4.111E-02, 3.604E-01, 3.561E-01, 2.573E-01, 3.366E-01, 7.590E-01,-7.433E-02,-1.034E-02, 5.842E-02,-6.343E-02,-2.454E-02, 3.498E-01, 3.530E-01, 2.423E-01,-3.095E-01,-6.975E-01, 4.315E-02, 3.033E-02,-2.992E-02, 1.316E-01,-3.849E-03
