s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
 6.900E+02, 7.392E+02, 9.168E+01, 8.907E+01, 8.391E+01, 7.922E+01, 7.249E+01, 5.560E+02, 1.554E+02, 1.177E+02, 9.373E+01, 8.542E+01, 7.968E+01, 6.652E+02, 6.539E+02, 6.833E+02, 6.002E+02, 1.174E+02, 1.384E+02, 5.270E+01, 2.324E+01, 1.531E+01, 1.286E+01,-4.536E-02,-3.645E-02, 9.618E-03,-1.406E-01,-1.146E-01, 4.257E-01, 4.367E-01, 2.988E-01, 4.385E-01, 1.651E+00,-8.765E-04,-8.178E-03,-8.551E-03,-9.408E-02,-7.499E-02, 4.086E-01, 3.921E-01, 2.694E-01,-3.979E-01,-1.510E+00, 1.139E-01, 1.883E-01, 5.891E-02, 1.804E-01, 9.663E-02
 7.000E+02, 7.377E+02, 9.314E+01, 8.845E+01, 8.288E+01, 7.832E+01, 7.173E+01, 5.425E+02, 1.527E+02, 1.150E+02, 9.658E+01, 8.933E+01, 8.048E+01, 6.682E+02, 6.728E+02, 6.782E+02, 6.052E+02, 1.068E+02, 1.382E+02, 5.415E+01, 2.292E+01, 1.531E+01, 1.276E+01,-5.078E-02,-3.247E-02, 8.533E-03,-1.817E-01,-6.237E-02, 4.330E-01, 4.220E-01, 3.054E-01, 4.085E-01, 1.650E+00,-9.777E-03,-7.651E-03,-1.062E-02,-1.055E-01,-4.742E-02, 4.172E-01, 3.929E-01, 2.601E-01,-3.501E-01,-1.524E+00, 1.199E-01, 1.492E-01, 3.995E-02, 1.675E-01, 9.986E-02
 7.100E+02, 7.198E+02, 9.686E+01, 9.188E+01, 8.361E+01, 7.948E+01, 7.284E+01, 5.368E+02, 1.545E+02, 1.223E+02, 9.923E+01, 8.932E+01, 7.946E+01, 6.696E+02, 6.432E+02, 6.857E+02, 6.038E+02, 1.121E+02, 1.396E+02, 5.415E+01, 2.270E+01, 1.513E+01, 1.260E+01, 2.421E-02,-2.902E-03,-4.792E-02,-1.797E-01,-6.077E-02, 4.243E-01, 4.166E-01, 2.962E-01, 4.133E-01, 1.654E+00, 4.810E-02, 1.100E-02,-3.702E-02,-1.044E-01,-4.289E-02, 4.104E-01, 3.882E-01, 2.687E-01,-3.648E-01,-1.512E+00, 1.008E-01, 1.548E-01, 3.925E-02, 1.729E-01, 8.563E-02
 7.200E+02, 7.069E+02, 9.423E+01, 9.013E+01, 8.342E+01, 7.865E+01, 7.227E+01, 5.421E+02, 1.558E+02, 1.165E+02, 9.348E+01, 8.617E+01, 7.696E+01, 6.781E+02, 6.692E+02, 6.800E+02, 6.382E+02, 1.060E+02, 1.329E+02, 5.158E+01, 2.339E+01, 1.510E+01, 1.252E+01,-3.914E-02, 1.168E-02,-7.953E-04,-1.217E-01,-2.430E-02, 4.151E-01, 3.986E-01, 2.981E-01, 4.194E-01, 1.634E+00,-1.632E-03, 1.623E-02,-9.590E-03,-6.958E-02,-1.326E-02, 4.032E-01, 3.825E-01, 2.756E-01,-3.595E-01,-1.487E+00, 7.353E-02, 9.161E-02, 1.540E-02, 1.525E-01, 3.312E-02
 7.300E+02, 7.138E+02, 9.028E+01, 8.713E+01, 8.241E+01, 7.862E+01, 7.208E+01, 5.404E+02, 1.575E+02, 1.187E+02, 9.451E+01, 8.603E+01, 7.993E+01, 6.518E+02, 6.449E+02, 6.799E+02, 5.932E+02, 1.067E+02, 1.361E+02, 5.097E+01, 2.219E+01, 1.492E+01, 1.241E+01, 2.895E-02,-2.178E-02,-9.860E-03,-1.699E-01,-3.834E-02, 4.258E-01, 4.420E-01, 3.042E-01, 4.261E-01, 1.633E+00, 4.567E-02,-4.494E-03,-2.345E-02,-1.058E-01,-1.816E-02, 4.083E-01, 4.016E-01, 2.806E-01,-3.767E-01,-1.496E+00, 1.163E-01, 1.867E-01, 3.155E-02, 1.611E-01, 1.008E-01
 7.400E+02, 6.762E+02, 9.257E+01, 8.826E+01, 8.191E+01, 7.698E+01, 7.007E+01, 5.372E+02, 1.530E+02, 1.183E+02, 9.280E+01, 8.500E+01, 7.980E+01, 6.625E+02, 6.579E+02, 6.683E+02, 6.332E+02, 1.106E+02, 1.336E+02, 5.213E+01, 2.288E+01, 1.488E+01, 1.237E+01,-1.570E-02, 4.030E-02,-4.729E-02,-1.376E-01,-7.135E-02, 4.236E-01, 4.261E-01, 3.129E-01, 3.764E-01, 1.610E+00, 2.680E-02, 3.182E-02,-3.725E-02,-8.756E-02,-4.724E-02, 4.092E-01, 3.908E-01, 2.875E-01,-3.144E-01,-1.479E+00, 1.050E-01, 1.731E-01, 6.465E-02, 1.763E-01, 8.635E-02
 7.500E+02, 6.938E+02, 8.864E+01, 8.522E+01, 8.023E+01, 7.586E+01, 6.885E+01, 5.507E+02, 1.466E+02, 1.146E+02, 9.347E+01, 8.635E+01, 8.024E+01, 6.725E+02, 6.674E+02, 6.782E+02, 6.056E+02, 1.094E+02, 1.381E+02, 5.349E+01, 2.366E+01, 1.484E+01, 1.233E+01,-2.127E-02,-5.547E-02,-2.651E-02,-1.297E-01,-5.817E-02, 4.295E-01, 4.385E-01, 3.154E-01, 4.183E-01, 1.601E+00, 1.927E-02,-2.410E-02,-3.129E-02,-7.704E-02,-3.586E-02, 4.111E-01, 3.948E-01, 2.856E-01,-3.935E-01,-1.467E+00, 1.231E-01, 1.826E-01, 4.209E-02, 1.497E-01, 8.793E-02
 7.600E+02, 6.930E+02, 9.099E+01, 8.739E+01, 8.303E+01, 7.870E+01, 7.222E+01, 5.507E+02, 1.476E+02, 1.153E+02, 9.517E+01, 8.815E+01, 7.877E+01, 6.709E+02, 6.789E+02, 6.854E+02, 6.202E+02, 1.144E+02, 1.376E+02, 5.193E+01, 2.224E+01, 1.474E+01, 1.235E+01,-1.705E-03,-5.663E-02,-3.352E-02,-1.523E-01,-7.137E-02, 4.198E-01, 4.131E-01, 2.761E-01, 4.408E-01, 1.625E+00, 2.293E-02,-2.745E-02,-3.367E-02,-9.290E-02,-5.278E-02, 4.079E-01, 3.904E-01, 2.591E-01,-4.006E-01,-1.490E+00, 7.635E-02, 1.256E-01, 3.995E-03, 1.858E-01, 8.216E-02
 7.700E+02, 7.346E+02, 9.663E+01, 9.128E+01, 8.314E+01, 7.782E+01, 6.962E+01, 5.325E+02, 1.233E+02, 1.066E+02, 9.482E+01, 8.863E+01, 8.096E+01, 6.682E+02, 6.640E+02, 6.886E+02, 6.083E+02, 1.030E+02, 1.359E+02, 5.060E+01, 2.196E+01, 1.459E+01, 1.213E+01,-1.061E-01,-8.990E-02, 9.098E-02,-1.702E-01,-8.062E-02, 4.268E-01, 3.942E-01, 2.509E-01, 4.818E-01, 1.592E+00,-4.779E-02,-5.470E-02, 4.234E-02,-1.048E-01,-6.551E-02, 4.205E-01, 3.867E-01, 2.004E-01,-4.368E-01,-1.464E+00, 4.148E-02, 3.361E-02,-6.247E-02, 1.961E-01, 6.452E-02
 7.800E+02, 7.254E+02, 9.124E+01, 8.690E+01, 8.112E+01, 7.721E+01, 7.160E+01, 5.385E+02, 1.257E+02, 1.052E+02, 9.479E+01, 8.813E+01, 8.067E+01, 6.714E+02, 6.671E+02, 6.619E+02, 6.163E+02, 1.013E+02, 1.349E+02, 4.724E+01, 2.213E+01, 1.452E+01, 1.207E+01,-1.144E-01,-9.390E-02, 6.201E-02,-9.794E-02,-6.227E-02, 4.204E-01, 3.989E-01, 2.547E-01, 4.532E-01, 1.607E+00,-4.890E-02,-5.561E-02, 2.860E-02,-6.007E-02,-5.416E-02, 4.080E-01, 3.827E-01, 1.907E-01,-4.022E-01,-1.461E+00, 6.511E-02, 7.467E-02, 3.169E-03, 1.906E-01, 6.519E-02
 7.900E+02, 7.717E+02, 9.463E+01, 9.104E+01, 8.527E+01, 7.994E+01, 7.230E+01, 5.225E+02, 1.349E+02, 1.089E+02, 9.557E+01, 9.096E+01, 8.175E+01, 6.592E+02, 6.618E+02, 6.823E+02, 6.139E+02, 1.095E+02, 1.344E+02, 5.144E+01, 2.215E+01, 1.450E+01, 1.209E+01,-1.155E-01,-7.628E-02, 6.273E-02,-1.850E-01,-4.062E-02, 4.200E-01, 3.911E-01, 2.893E-01, 4.405E-01, 1.616E+00,-5.507E-02,-3.582E-02, 2.510E-02,-9.926E-02,-2.773E-02, 4.117E-01, 3.767E-01, 2.577E-01,-3.839E-01,-1.456E+00, 3.043E-02, 4.995E-02,-1.578E-02, 1.707E-01, 6.633E-02
 8.000E+02, 7.185E+02, 9.236E+01, 8.825E+01, 8.257E+01, 7.738E+01, 7.150E+01, 5.251E+02, 1.457E+02, 1.168E+02, 9.338E+01, 8.594E+01, 7.782E+01, 6.716E+02, 6.680E+02, 6.943E+02, 5.963E+02, 1.145E+02, 1.341E+02, 4.725E+01, 2.231E+01, 1.440E+01, 1.197E+01, 4.106E-02, 3.600E-02,-4.946E-02,-9.445E-02,-4.500E-02, 4.109E-01, 4.433E-01, 3.276E-01, 4.245E-01, 1.632E+00, 5.840E-02, 3.309E-02,-4.036E-02,-5.622E-02,-4.111E-02, 3.931E-01, 3.857E-01, 3.024E-01,-4.026E-01,-1.472E+00, 1.088E-01, 2.135E-01, 6.705E-02, 1.470E-01, 2.768E-02
 8.100E+02, 7.595E+02, 9.043E+01, 8.725E+01, 8.264E+01, 7.885E+01, 7.329E+01, 5.370E+02, 1.471E+02, 1.181E+02, 9.622E+01, 8.678E+01, 7.910E+01, 6.451E+02, 6.936E+02, 6.967E+02, 6.025E+02, 1.037E+02, 1.309E+02, 4.958E+01, 2.154E+01, 1.425E+01, 1.184E+01,-1.006E-01,-4.267E-02, 4.361E-02,-1.193E-01,-9.339E-02, 4.298E-01, 4.091E-01, 2.188E-01, 4.732E-01, 1.610E+00,-3.726E-02,-2.519E-02, 1.851E-02,-6.240E-02,-6.919E-02, 4.189E-01, 3.979E-01, 1.881E-01,-4.190E-01,-1.472E+00, 8.463E-02, 9.491E-02,-2.839E-02, 1.895E-01, 8.575E-02
 8.200E+02, 7.697E+02, 9.412E+01, 8.810E+01, 8.131E+01, 7.604E+01, 7.106E+01, 5.271E+02, 1.493E+02, 1.193E+02, 9.733E+01, 8.787E+01, 8.094E+01, 6.556E+02, 6.746E+02, 6.812E+02, 6.190E+02, 1.110E+02, 1.320E+02, 4.902E+01, 2.274E+01, 1.439E+01, 1.193E+01,-8.617E-02, 5.435E-03, 3.325E-02,-1.884E-01,-5.616E-02, 4.362E-01, 4.213E-01, 2.283E-01, 4.754E-01, 1.613E+00,-2.391E-02,-1.934E-03, 1.390E-02,-1.198E-01,-3.093E-02, 4.157E-01, 4.054E-01, 1.899E-01,-4.099E-01,-1.480E+00, 1.112E-01, 1.231E-01, 4.280E-04, 2.044E-01, 6.154E-02
 8.300E+02, 7.282E+02, 9.161E+01, 8.707E+01, 8.179E+01, 7.792E+01, 7.180E+01, 5.310E+02, 1.587E+02, 1.202E+02, 9.596E+01, 8.836E+01, 8.091E+01, 6.641E+02, 6.353E+02, 6.761E+02, 6.288E+02, 1.070E+02, 1.307E+02, 4.886E+01, 2.289E+01, 1.449E+01, 1.198E+01,-1.075E-01, 1.645E-02, 2.212E-02,-9.572E-02,-8.019E-02, 4.281E-01, 4.184E-01, 2.026E-01, 4.588E-01, 1.595E+00,-3.948E-02, 1.731E-02, 3.640E-03,-5.173E-02,-5.677E-02, 4.172E-01, 4.102E-01, 1.508E-01,-3.988E-01,-1.448E+00, 6.807E-02, 9.619E-02,-6.679E-03, 2.323E-01, 9.474E-02
 8.400E+02, 7.387E+02, 9.458E+01, 9.082E+01, 8.262E+01, 7.610E+01, 6.761E+01, 5.445E+02, 1.379E+02, 1.120E+02, 9.562E+01, 8.972E+01, 8.191E+01, 6.507E+02, 6.842E+02, 6.686E+02, 6.138E+02, 1.082E+02, 1.303E+02, 5.032E+01, 2.219E+01, 1.440E+01, 1.197E+01,-1.132E-01,-6.907E-02, 7.432E-02,-1.257E-01,-5.020E-02, 4.166E-01, 4.006E-01, 2.840E-01, 4.246E-01, 1.585E+00,-5.259E-02,-3.279E-02, 2.786E-02,-7.252E-02,-2.983E-02, 4.089E-01, 3.841E-01, 2.562E-01,-3.748E-01,-1.452E+00, 5.607E-02, 7.608E-02,-8.229E-03, 1.819E-01, 8.686E-02
 8.500E+02, 8.023E+02, 9.441E+01, 9.085E+01, 8.490E+01, 7.984E+01, 7.059E+01, 5.263E+02, 1.384E+02, 1.132E+02, 9.548E+01, 9.011E+01, 8.271E+01, 6.490E+02, 6.543E+02, 6.672E+02, 6.248E+02, 1.046E+02, 1.303E+02, 5.231E+01, 2.239E+01, 1.436E+01, 1.190E+01,-1.151E-01,-7.249E-02, 3.666E-02,-1.015E-01,-7.562E-02, 4.109E-01, 3.611E-01, 2.626E-01, 4.087E-01, 1.614E+00,-5.500E-02,-3.849E-02, 8.418E-03,-5.202E-02,-5.680E-02, 4.061E-01, 3.599E-01, 2.329E-01,-3.495E-01,-1.469E+00, 3.543E-02, 3.130E-02,-1.370E-02, 1.634E-01, 4.510E-02
 8.600E+02, 7.524E+02, 9.805E+01, 9.404E+01, 8.568E+01, 7.919E+01, 6.855E+01, 5.360E+02, 1.372E+02, 1.095E+02, 9.728E+01, 9.029E+01, 8.133E+01, 6.552E+02, 6.633E+02, 6.902E+02, 6.146E+02, 1.110E+02, 1.291E+02, 5.182E+01, 2.257E+01, 1.433E+01, 1.190E+01,-8.917E-03,-1.573E-02,-9.197E-03,-2.104E-01,-7.436E-02, 4.322E-01, 3.986E-01, 2.684E-01, 4.739E-01, 1.588E+00, 1.153E-02,-6.253E-04,-1.798E-02,-1.256E-01,-3.999E-02, 4.218E-01, 3.899E-01, 2.303E-01,-4.058E-01,-1.438E+00, 6.980E-02, 6.118E-02,-4.928E-03, 2.041E-01, 7.025E-02
 8.700E+02, 7.131E+02, 9.357E+01, 8.910E+01, 8.202E+01, 7.830E+01, 7.321E+01, 5.049E+02, 1.612E+02, 1.210E+02, 9.647E+01, 8.688E+01, 8.093E+01, 6.640E+02, 6.467E+02, 6.776E+02, 6.071E+02, 1.089E+02, 1.310E+02, 4.900E+01, 2.336E+01, 1.443E+01, 1.191E+01, 8.148E-02,-1.871E-02,-7.370E-02,-6.981E-02,-3.956E-02, 4.256E-01, 4.181E-01, 2.928E-01, 4.284E-01, 1.602E+00, 7.994E-02,-5.199E-03,-4.778E-02,-3.970E-02,-1.396E-02, 4.111E-01, 3.881E-01, 2.649E-01,-3.896E-01,-1.447E+00, 9.282E-02, 1.317E-01, 1.397E-02, 1.602E-01, 9.677E-02
 8.800E+02, 7.441E+02, 9.925E+01, 9.280E+01, 8.587E+01, 8.052E+01, 7.363E+01, 5.267E+02, 1.448E+02, 1.116E+02, 9.582E+01, 8.934E+01, 8.195E+01, 6.511E+02, 6.578E+02, 6.859E+02, 6.359E+02, 1.177E+02, 1.299E+02, 4.938E+01, 2.271E+01, 1.442E+01, 1.191E+01, 4.068E-02, 2.129E-03,-4.657E-02,-7.467E-02,-9.851E-02, 4.250E-01, 4.228E-01, 3.365E-01, 4.100E-01, 1.592E+00, 5.895E-02, 1.590E-02,-4.242E-02,-5.217E-02,-6.852E-02, 4.092E-01, 3.889E-01, 3.066E-01,-3.777E-01,-1.461E+00, 1.078E-01, 1.554E-01, 6.709E-02, 1.802E-01, 8.163E-02
 8.900E+02, 7.673E+02, 9.320E+01, 8.972E+01, 8.459E+01, 8.029E+01, 7.372E+01, 5.230E+02, 1.464E+02, 1.218E+02, 9.878E+01, 8.867E+01, 8.073E+01, 6.666E+02, 6.361E+02, 6.763E+02, 6.224E+02, 1.050E+02, 1.321E+02, 4.850E+01, 2.222E+01, 1.432E+01, 1.177E+01,-1.054E-01,-9.667E-02, 6.608E-02,-1.235E-01,-5.766E-02, 4.311E-01, 4.031E-01, 2.449E-01, 4.411E-01, 1.611E+00,-3.946E-02,-5.719E-02, 3.164E-02,-6.329E-02,-3.887E-02, 4.171E-01, 3.871E-01, 1.913E-01,-3.789E-01,-1.450E+00, 7.956E-02, 9.768E-02,-2.184E-02, 1.605E-01, 5.825E-02
 9.000E+02, 7.802E+02, 9.435E+01, 9.156E+01, 8.687E+01, 8.232E+01, 7.392E+01, 5.247E+02, 1.440E+02, 1.172E+02, 9.919E+01, 8.908E+01, 8.190E+01, 6.574E+02, 6.698E+02, 6.769E+02, 6.096E+02, 1.035E+02, 1.321E+02, 4.961E+01, 2.184E+01, 1.435E+01, 1.182E+01,-6.910E-02, 4.461E-03, 1.695E-02,-1.336E-01,-5.581E-02, 4.375E-01, 4.565E-01, 2.540E-01, 4.624E-01, 1.631E+00,-1.712E-02, 5.600E-03,-1.013E-03,-7.040E-02,-3.972E-02, 4.153E-01, 4.265E-01, 2.379E-01,-4.068E-01,-1.471E+00, 9.717E-02, 1.696E-01,-1.259E-02, 1.727E-01, 3.997E-02
