s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 1.8300000E+003, 6.8714531E-002, 0.0000000E+000, 0.0000000E+000, 7.9633677E-002, 3.9348148E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4874169E-001,-2.5154052E-005, 2.6907281E-007, 2.7325397E-005, 0.0000000E+000, 0.0000000E+000
 1.8400000E+003, 6.8705759E-002, 0.0000000E+000, 0.0000000E+000, 7.9641482E-002, 4.0492017E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4875216E-001,-2.5150842E-005, 2.3897757E-007, 2.7321909E-005, 0.0000000E+000, 0.0000000E+000
 1.8500000E+003, 6.8694306E-002, 0.0000000E+000, 0.0000000E+000, 7.9648183E-002, 4.1478710E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4875728E-001,-2.5146658E-005, 2.1311827E-007, 2.7317365E-005, 0.0000000E+000, 0.0000000E+000
 1.8600000E+003, 6.8680493E-002, 0.0000000E+000, 0.0000000E+000, 7.9653896E-002, 4.2332792E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4875772E-001,-2.5141605E-005, 1.9080908E-007, 2.7311875E-005, 0.0000000E+000, 0.0000000E+000
 1.8700000E+003, 6.8664527E-002, 0.0000000E+000, 0.0000000E+000, 7.9658707E-002, 4.3075731E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4875399E-001,-2.5135761E-005, 1.7145846E-007, 2.7305526E-005, 0.0000000E+000, 0.0000000E+000
 1.8800000E+003, 6.8646438E-002, 0.0000000E+000, 0.0000000E+000, 7.9662675E-002, 4.3724032E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4874635E-001,-2.5129176E-005, 1.5461383E-007, 2.7298373E-005, 0.0000000E+000, 0.0000000E+000
 1.8900000E+003, 6.8625788E-002, 0.0000000E+000, 0.0000000E+000, 7.9665772E-002, 4.4292057E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4873448E-001,-2.5121832E-005, 1.3988443E-007, 2.7290395E-005, 0.0000000E+000, 0.0000000E+000
 1.9000000E+003, 6.8604234E-002, 0.0000000E+000, 0.0000000E+000, 7.9668250E-002, 4.4791680E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4872040E-001,-2.5113942E-005, 1.2695198E-007, 2.7281824E-005, 0.0000000E+000, 0.0000000E+000
 1.9100000E+003, 6.8581149E-002, 0.0000000E+000, 0.0000000E+000, 7.9670086E-002, 4.5232280E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4870356E-001,-2.5105491E-005, 1.1556369E-007, 2.7272644E-005, 0.0000000E+000, 0.0000000E+000
 1.9200000E+003, 6.8556581E-002, 0.0000000E+000, 0.0000000E+000, 7.9671306E-002, 4.5622076E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4868411E-001,-2.5096504E-005, 1.0550006E-007, 2.7262881E-005, 0.0000000E+000, 0.0000000E+000
 1.9300000E+003, 6.8530712E-002, 0.0000000E+000, 0.0000000E+000, 7.9671986E-002, 4.5968629E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4866238E-001,-2.5087046E-005, 9.6561063E-008, 2.7252607E-005, 0.0000000E+000, 0.0000000E+000
 1.9400000E+003, 6.8503614E-002, 0.0000000E+000, 0.0000000E+000, 7.9672134E-002, 4.6276321E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4863851E-001,-2.5077126E-005, 8.8629488E-008, 2.7241831E-005, 0.0000000E+000, 0.0000000E+000
 1.9500000E+003, 6.8475420E-002, 0.0000000E+000, 0.0000000E+000, 7.9671818E-002, 4.6552347E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4861276E-001,-2.5066806E-005, 8.1517387E-008, 2.7230619E-005, 0.0000000E+000, 0.0000000E+000
 1.9600000E+003, 6.8446126E-002, 0.0000000E+000, 0.0000000E+000, 7.9671037E-002, 4.6798794E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4858515E-001,-2.5056083E-005, 7.5168506E-008, 2.7218970E-005, 0.0000000E+000, 0.0000000E+000
 1.9700000E+003, 6.8415857E-002, 0.0000000E+000, 0.0000000E+000, 7.9669845E-002, 4.7019577E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4855590E-001,-2.5045006E-005, 6.9480674E-008, 2.7206938E-005, 0.0000000E+000, 0.0000000E+000
 1.9800000E+003, 6.8384829E-002, 0.0000000E+000, 0.0000000E+000, 7.9668324E-002, 4.7219184E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4852534E-001,-2.5033648E-005, 6.4337895E-008, 2.7194600E-005, 0.0000000E+000, 0.0000000E+000
 1.9900000E+003, 6.8353393E-002, 0.0000000E+000, 0.0000000E+000, 7.9666471E-002, 4.7398702E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4849385E-001,-2.5022005E-005, 5.9710960E-008, 2.7181952E-005, 0.0000000E+000, 0.0000000E+000
 2.0000000E+003, 6.8321028E-002, 0.0000000E+000, 0.0000000E+000, 7.9664299E-002, 4.7560663E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4846093E-001,-2.5010093E-005, 5.5534006E-008, 2.7169011E-005, 0.0000000E+000, 0.0000000E+000
 2.0100000E+003, 6.8287875E-002, 0.0000000E+000, 0.0000000E+000, 7.9661863E-002, 4.7707844E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4842682E-001,-2.4997957E-005, 5.1735662E-008, 2.7155827E-005, 0.0000000E+000, 0.0000000E+000
 2.0200000E+003, 6.8254126E-002, 0.0000000E+000, 0.0000000E+000, 7.9659166E-002, 4.7841620E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4839171E-001,-2.4985602E-005, 4.8280049E-008, 2.7142406E-005, 0.0000000E+000, 0.0000000E+000
 2.0300000E+003, 6.8219585E-002, 0.0000000E+000, 0.0000000E+000, 7.9656118E-002, 4.7962911E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4835533E-001,-2.4972949E-005, 4.5142157E-008, 2.7128661E-005, 0.0000000E+000, 0.0000000E+000
 2.0400000E+003, 6.8184694E-002, 0.0000000E+000, 0.0000000E+000, 7.9652895E-002, 4.8073402E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4831832E-001,-2.4960152E-005, 4.2280278E-008, 2.7114759E-005, 0.0000000E+000, 0.0000000E+000
 2.0500000E+003, 6.8149580E-002, 0.0000000E+000, 0.0000000E+000, 7.9649551E-002, 4.8174625E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4828088E-001,-2.4947260E-005, 3.9655393E-008, 2.7100754E-005, 0.0000000E+000, 0.0000000E+000
 2.0600000E+003, 6.8113792E-002, 0.0000000E+000, 0.0000000E+000, 7.9645957E-002, 4.8267348E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4824242E-001,-2.4934159E-005, 3.7246243E-008, 2.7086522E-005, 0.0000000E+000, 0.0000000E+000
 2.0700000E+003, 6.8077527E-002, 0.0000000E+000, 0.0000000E+000, 7.9642154E-002, 4.8352052E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4820320E-001,-2.4920884E-005, 3.5040721E-008, 2.7072101E-005, 0.0000000E+000, 0.0000000E+000
 2.0800000E+003, 6.8040918E-002, 0.0000000E+000, 0.0000000E+000, 7.9638192E-002, 4.8429666E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4816341E-001,-2.4907482E-005, 3.3015430E-008, 2.7057542E-005, 0.0000000E+000, 0.0000000E+000
 2.0900000E+003, 6.8004061E-002, 0.0000000E+000, 0.0000000E+000, 7.9634115E-002, 4.8501090E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4812319E-001,-2.4893990E-005, 3.1147667E-008, 2.7042886E-005, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 6.7966974E-002, 0.0000000E+000, 0.0000000E+000, 7.9629928E-002, 4.8567032E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4808257E-001,-2.4880414E-005, 2.9419269E-008, 2.7028137E-005, 0.0000000E+000, 0.0000000E+000
 2.1100000E+003, 6.7929519E-002, 0.0000000E+000, 0.0000000E+000, 7.9625574E-002, 4.8627849E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4804137E-001,-2.4866703E-005, 2.7820398E-008, 2.7013243E-005, 0.0000000E+000, 0.0000000E+000
 2.1200000E+003, 6.7891714E-002, 0.0000000E+000, 0.0000000E+000, 7.9621061E-002, 4.8683802E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4799961E-001,-2.4852863E-005, 2.6344424E-008, 2.6998209E-005, 0.0000000E+000, 0.0000000E+000
 2.1300000E+003, 6.7853755E-002, 0.0000000E+000, 0.0000000E+000, 7.9616460E-002, 4.8735434E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4795757E-001,-2.4838967E-005, 2.4977193E-008, 2.6983113E-005, 3.0176121E-023, 0.0000000E+000
 2.1400000E+003, 6.7816179E-002, 0.0000000E+000, 0.0000000E+000, 7.9611817E-002, 4.8783311E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4791583E-001,-2.4825120E-005, 2.3707401E-008, 2.6968071E-005, 0.0000000E+000, 0.0000000E+000
 2.1500000E+003, 6.7778389E-002, 0.0000000E+000, 0.0000000E+000, 7.9607144E-002, 4.8827716E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4787381E-001,-2.4811175E-005, 2.2525349E-008, 2.6952922E-005, 0.0000000E+000, 0.0000000E+000
 2.1600000E+003, 6.7740036E-002, 0.0000000E+000, 0.0000000E+000, 7.9602337E-002, 4.8869083E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4783106E-001,-2.4797135E-005, 2.1419496E-008, 2.6937670E-005, 0.0000000E+000, 0.0000000E+000
 2.1700000E+003, 6.7701463E-002, 0.0000000E+000, 0.0000000E+000, 7.9597417E-002, 4.8907342E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4778795E-001,-2.4783015E-005, 2.0391820E-008, 2.6922331E-005, 0.0000000E+000, 0.0000000E+000
 2.1800000E+003, 6.7662628E-002, 0.0000000E+000, 0.0000000E+000, 7.9592391E-002, 4.8942821E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4774445E-001,-2.4768799E-005, 1.9434060E-008, 2.6906888E-005, 0.0000000E+000, 0.0000000E+000
 2.1900000E+003, 6.7623776E-002, 0.0000000E+000, 0.0000000E+000, 7.9587336E-002, 4.8975834E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4770087E-001,-2.4754570E-005, 1.8539049E-008, 2.6891431E-005, 0.0000000E+000, 0.0000000E+000
 2.2000000E+003, 6.7584917E-002, 0.0000000E+000, 0.0000000E+000, 7.9582261E-002, 4.9006589E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4765724E-001,-2.4740335E-005, 1.7701439E-008, 2.6875967E-005, 0.0000000E+000, 0.0000000E+000
 2.2100000E+003, 6.7545969E-002, 0.0000000E+000, 0.0000000E+000, 7.9577146E-002, 4.9035288E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4761347E-001,-2.4726077E-005, 1.6915932E-008, 2.6860478E-005, 0.0000000E+000, 0.0000000E+000
 2.2200000E+003, 6.7506942E-002, 0.0000000E+000, 0.0000000E+000, 7.9571984E-002, 4.9062223E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4756955E-001,-2.4711791E-005, 1.6174976E-008, 2.6844959E-005, 0.0000000E+000, 0.0000000E+000
 2.2300000E+003, 6.7467794E-002, 0.0000000E+000, 0.0000000E+000, 7.9566743E-002, 4.9087275E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4752541E-001,-2.4697448E-005, 1.5481211E-008, 2.6829377E-005, 0.0000000E+000, 0.0000000E+000
 2.2400000E+003, 6.7428541E-002, 0.0000000E+000, 0.0000000E+000, 7.9561433E-002, 4.9110670E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4748108E-001,-2.4683059E-005, 1.4829029E-008, 2.6813746E-005, 0.0000000E+000, 0.0000000E+000
 2.2500000E+003, 6.7389182E-002, 0.0000000E+000, 0.0000000E+000, 7.9556087E-002, 4.9132495E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4743659E-001,-2.4668650E-005, 1.4216492E-008, 2.6798094E-005, 7.3613529E-024, 0.0000000E+000
 2.2600000E+003, 6.7349832E-002, 0.0000000E+000, 0.0000000E+000, 7.9550732E-002, 4.9152920E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4739209E-001,-2.4654245E-005, 1.3639573E-008, 2.6782446E-005, 0.0000000E+000, 0.0000000E+000
 2.2700000E+003, 6.7311069E-002, 0.0000000E+000, 0.0000000E+000, 7.9545394E-002, 4.9172076E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4734818E-001,-2.4639866E-005, 1.3095225E-008, 2.6766826E-005, 0.0000000E+000, 0.0000000E+000
 2.2800000E+003, 6.7272146E-002, 0.0000000E+000, 0.0000000E+000, 7.9540060E-002, 4.9190013E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4730411E-001,-2.4625505E-005, 1.2581942E-008, 2.6751225E-005, 9.7703888E-024, 0.0000000E+000
 2.2900000E+003, 6.7233190E-002, 0.0000000E+000, 0.0000000E+000, 7.9534674E-002, 4.9206989E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4725993E-001,-2.4611110E-005, 1.2092671E-008, 2.6735587E-005, 0.0000000E+000, 0.0000000E+000
 2.3000000E+003, 6.7193882E-002, 0.0000000E+000, 0.0000000E+000, 7.9529212E-002, 4.9222772E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4721532E-001,-2.4596663E-005, 1.1632966E-008, 2.6719892E-005, 0.0000000E+000, 0.0000000E+000
 2.3100000E+003, 6.7154387E-002, 0.0000000E+000, 0.0000000E+000, 7.9523714E-002, 4.9237587E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4717048E-001,-2.4582198E-005, 1.1197565E-008, 2.6704179E-005, 2.4274412E-023, 0.0000000E+000
 2.3200000E+003, 6.7114860E-002, 0.0000000E+000, 0.0000000E+000, 7.9518195E-002, 4.9251457E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4712557E-001,-2.4567726E-005, 1.0786026E-008, 2.6688458E-005, 0.0000000E+000, 0.0000000E+000
 2.3300000E+003, 6.7075389E-002, 0.0000000E+000, 0.0000000E+000, 7.9512688E-002, 4.9264528E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4708072E-001,-2.4553278E-005, 1.0394947E-008, 2.6672763E-005, 0.0000000E+000, 0.0000000E+000
 2.3400000E+003, 6.7035940E-002, 0.0000000E+000, 0.0000000E+000, 7.9507159E-002, 4.9276783E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4703587E-001,-2.4538823E-005, 1.0024454E-008, 2.6657060E-005, 0.0000000E+000, 0.0000000E+000
 2.3500000E+003, 6.6996678E-002, 0.0000000E+000, 0.0000000E+000, 7.9501670E-002, 4.9288335E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4699123E-001,-2.4524415E-005, 9.6722665E-009, 2.6641408E-005, 0.0000000E+000, 0.0000000E+000
 2.3600000E+003, 6.6957206E-002, 0.0000000E+000, 0.0000000E+000, 7.9496119E-002, 4.9299231E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4694632E-001,-2.4509966E-005, 9.3361669E-009, 2.6625712E-005, 0.0000000E+000, 0.0000000E+000
 2.3700000E+003, 6.6917767E-002, 0.0000000E+000, 0.0000000E+000, 7.9490550E-002, 4.9309437E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4690141E-001,-2.4495512E-005, 9.0173911E-009, 2.6610010E-005, 2.8840802E-023, 0.0000000E+000
 2.3800000E+003, 6.6878206E-002, 0.0000000E+000, 0.0000000E+000, 7.9484928E-002, 4.9319018E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4685632E-001,-2.4481026E-005, 8.7139987E-009, 2.6594274E-005, 1.4375831E-023, 0.0000000E+000
 2.3900000E+003, 6.6838790E-002, 0.0000000E+000, 0.0000000E+000, 7.9479314E-002, 4.9328014E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4681138E-001,-2.4466560E-005, 8.4256202E-009, 2.6578560E-005, 0.0000000E+000, 0.0000000E+000
 2.4000000E+003, 6.6799974E-002, 0.0000000E+000, 0.0000000E+000, 7.9473752E-002, 4.9336544E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4676709E-001,-2.4452226E-005, 8.1507489E-009, 2.6562987E-005, 0.0000000E+000, 0.0000000E+000
 2.4100000E+003, 6.6760805E-002, 0.0000000E+000, 0.0000000E+000, 7.9468178E-002, 4.9344500E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4672243E-001,-2.4437848E-005, 7.8882659E-009, 2.6547368E-005, 0.0000000E+000, 0.0000000E+000
 2.4200000E+003, 6.6778012E-002, 0.0000000E+000, 0.0000000E+000, 7.9466260E-002, 4.9353651E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4673781E-001,-2.4444141E-005, 7.6379931E-009, 2.6554205E-005, 0.0000000E+000, 0.0000000E+000
 2.4300000E+003, 6.6787801E-002, 0.0000000E+000, 0.0000000E+000, 7.9466536E-002, 4.9363098E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4674797E-001,-2.4447723E-005, 7.3996104E-009, 2.6558096E-005, 0.0000000E+000, 0.0000000E+000
 2.4400000E+003, 6.6750788E-002, 0.0000000E+000, 0.0000000E+000, 7.9462014E-002, 4.9370140E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4670650E-001,-2.4434174E-005, 7.1722182E-009, 2.6543377E-005, 0.0000000E+000, 0.0000000E+000
 2.4500000E+003, 6.6792743E-002, 0.0000000E+000, 0.0000000E+000, 7.9462535E-002, 4.9378912E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4674907E-001,-2.4449532E-005, 6.9566488E-009, 2.6560061E-005, 1.4355155E-023, 0.0000000E+000
 2.4600000E+003, 6.6780604E-002, 0.0000000E+000, 0.0000000E+000, 7.9461493E-002, 4.9386557E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4673596E-001,-2.4445088E-005, 6.7505851E-009, 2.6555234E-005, 0.0000000E+000, 0.0000000E+000
 2.4700000E+003, 6.6743490E-002, 0.0000000E+000, 0.0000000E+000, 7.9456996E-002, 4.9392396E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4669441E-001,-2.4431502E-005, 6.5541199E-009, 2.6540475E-005, 0.0000000E+000, 0.0000000E+000
 2.4800000E+003, 6.6803571E-002, 0.0000000E+000, 0.0000000E+000, 7.9459261E-002, 4.9400943E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4675684E-001,-2.4453496E-005, 6.3653246E-009, 2.6564367E-005, 1.4354348E-023, 0.0000000E+000
 2.4900000E+003, 6.6774886E-002, 0.0000000E+000, 0.0000000E+000, 7.9457050E-002, 4.9406982E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4672601E-001,-2.4442995E-005, 6.1849762E-009, 2.6552961E-005, 0.0000000E+000, 0.0000000E+000
 2.5000000E+003, 6.6747940E-002, 0.0000000E+000, 0.0000000E+000, 7.9452885E-002, 4.9412161E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4669495E-001,-2.4433132E-005, 6.0112094E-009, 2.6542245E-005, 0.0000000E+000, 0.0000000E+000
