s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 2.4500007E+003, 1.8478459E-004, 6.2729390E+001, 6.0657721E+001, 6.0657721E+001, 6.0657721E+001, 6.0657721E+001, 6.0657721E+001, 6.0657721E+001, 6.0657721E+001, 6.0657721E+001, 6.0657721E+001, 1.4113723E-001, 2.0227408E-001, 3.4341132E-001, 3.4341132E-001, 8.2305401E+000
 2.4600015E+003,-2.1979362E-004, 6.4895716E+001, 6.4632712E+001, 6.4632712E+001, 6.4632712E+001, 6.4632712E+001, 6.4632712E+001, 6.4632712E+001, 6.4632712E+001, 6.4632712E+001, 6.4632712E+001, 1.3590100E-001, 1.9939808E-001, 3.3529908E-001, 3.3529908E-001, 7.9452548E+000
 2.4700002E+003,-4.5454545E-004, 7.9741074E+001, 7.9670684E+001, 7.9670684E+001, 7.9670684E+001, 7.9670684E+001, 7.9670684E+001, 7.9670684E+001, 7.9670684E+001, 7.9670684E+001, 7.9670684E+001, 1.3570914E-001, 2.0048803E-001, 3.3619717E-001, 3.3619717E-001, 7.8213996E+000
 2.4800008E+003,-4.5454545E-004, 9.3321098E+001, 9.3257499E+001, 9.3257499E+001, 9.3257499E+001, 9.3257499E+001, 9.3257499E+001, 9.3257499E+001, 9.3257499E+001, 9.3257499E+001, 9.3257499E+001, 1.3355250E-001, 1.9659583E-001, 3.3014834E-001, 3.3014834E-001, 7.7519165E+000
 2.4900006E+003,-4.5454545E-004, 1.0592687E+002, 1.0586309E+002, 1.0586309E+002, 1.0586309E+002, 1.0586309E+002, 1.0586309E+002, 1.0586309E+002, 1.0586309E+002, 1.0586309E+002, 1.0586309E+002, 1.3061374E-001, 2.0175009E-001, 3.3236382E-001, 3.3236382E-001, 7.6635365E+000
 2.5000017E+003,-4.5454545E-004, 1.1533150E+002, 1.1528171E+002, 1.1528171E+002, 1.1528171E+002, 1.1528171E+002, 1.1528171E+002, 1.1528171E+002, 1.1528171E+002, 1.1528171E+002, 1.1528171E+002, 1.2702638E-001, 1.9698553E-001, 3.2401191E-001, 3.2401191E-001, 7.5326750E+000
 2.5100020E+003,-4.5454545E-004, 1.2094705E+002, 1.2090746E+002, 1.2090746E+002, 1.2090746E+002, 1.2090746E+002, 1.2090746E+002, 1.2090746E+002, 1.2090746E+002, 1.2090746E+002, 1.2090746E+002, 1.2074908E-001, 1.8945844E-001, 3.1020752E-001, 3.1020752E-001, 7.1789510E+000
 2.5200003E+003,-4.5454545E-004, 1.2563005E+002, 1.2558840E+002, 1.2558840E+002, 1.2558840E+002, 1.2558840E+002, 1.2558840E+002, 1.2558840E+002, 1.2558840E+002, 1.2558840E+002, 1.2558840E+002, 1.1693525E-001, 1.9063519E-001, 3.0757044E-001, 3.0757044E-001, 6.8888444E+000
 2.5300012E+003,-4.5454545E-004, 1.3128537E+002, 1.3124490E+002, 1.3124490E+002, 1.3124490E+002, 1.3124490E+002, 1.3124490E+002, 1.3124490E+002, 1.3124490E+002, 1.3124490E+002, 1.3124490E+002, 1.1251173E-001, 1.8392948E-001, 2.9644122E-001, 2.9644122E-001, 6.6615911E+000
 2.5400001E+003,-4.5454545E-004, 1.3638761E+002, 1.3635005E+002, 1.3635005E+002, 1.3635005E+002, 1.3635005E+002, 1.3635005E+002, 1.3635005E+002, 1.3635005E+002, 1.3635005E+002, 1.3635005E+002, 1.0945727E-001, 1.8147371E-001, 2.9093097E-001, 2.9093097E-001, 6.5818068E+000
 2.5500009E+003,-4.5454545E-004, 1.4021920E+002, 1.4018110E+002, 1.4018110E+002, 1.4018110E+002, 1.4018110E+002, 1.4018110E+002, 1.4018110E+002, 1.4018110E+002, 1.4018110E+002, 1.4018110E+002, 1.0709910E-001, 1.8579637E-001, 2.9289547E-001, 2.9289547E-001, 6.4492368E+000
 2.5600009E+003,-4.5454545E-004, 1.4476498E+002, 1.4473047E+002, 1.4473047E+002, 1.4473047E+002, 1.4473047E+002, 1.4473047E+002, 1.4473047E+002, 1.4473047E+002, 1.4473047E+002, 1.4473047E+002, 1.0507359E-001, 1.8387814E-001, 2.8895173E-001, 2.8895173E-001, 6.3881059E+000
 2.5700009E+003,-4.5454545E-004, 1.4774397E+002, 1.4771555E+002, 1.4771555E+002, 1.4771555E+002, 1.4771555E+002, 1.4771555E+002, 1.4771555E+002, 1.4771555E+002, 1.4771555E+002, 1.4771555E+002, 1.0010742E-001, 1.7834716E-001, 2.7845458E-001, 2.7845458E-001, 6.1986547E+000
 2.5800019E+003,-4.5454545E-004, 1.4997216E+002, 1.4994258E+002, 1.4994258E+002, 1.4994258E+002, 1.4994258E+002, 1.4994258E+002, 1.4994258E+002, 1.4994258E+002, 1.4994258E+002, 1.4994258E+002, 9.9299738E-002, 1.7682897E-001, 2.7612871E-001, 2.7612871E-001, 6.1595849E+000
 2.5900009E+003,-4.5454545E-004, 1.5368916E+002, 1.5365467E+002, 1.5365467E+002, 1.5365467E+002, 1.5365467E+002, 1.5365467E+002, 1.5365467E+002, 1.5365467E+002, 1.5365467E+002, 1.5365467E+002, 9.7350286E-002, 1.8346160E-001, 2.8081188E-001, 2.8081188E-001, 6.0511775E+000
 2.6000002E+003,-4.5454545E-004, 1.5663802E+002, 1.5661282E+002, 1.5661282E+002, 1.5661282E+002, 1.5661282E+002, 1.5661282E+002, 1.5661282E+002, 1.5661282E+002, 1.5661282E+002, 1.5661282E+002, 9.4895071E-002, 1.7587946E-001, 2.7077453E-001, 2.7077453E-001, 6.0720218E+000
 2.6100001E+003,-4.5454545E-004, 1.5816840E+002, 1.5814420E+002, 1.5814420E+002, 1.5814420E+002, 1.5814420E+002, 1.5814420E+002, 1.5814420E+002, 1.5814420E+002, 1.5814420E+002, 1.5814420E+002, 9.3829819E-002, 1.7278818E-001, 2.6661800E-001, 2.6661800E-001, 6.0775828E+000
 2.6200002E+003,-4.5454545E-004, 1.6079078E+002, 1.6076031E+002, 1.6076031E+002, 1.6076031E+002, 1.6076031E+002, 1.6076031E+002, 1.6076031E+002, 1.6076031E+002, 1.6076031E+002, 1.6076031E+002, 9.5001670E-002, 1.7977657E-001, 2.7477824E-001, 2.7477824E-001, 6.1138816E+000
 2.6300019E+003,-4.5454545E-004, 1.6439186E+002, 1.6436178E+002, 1.6436178E+002, 1.6436178E+002, 1.6436178E+002, 1.6436178E+002, 1.6436178E+002, 1.6436178E+002, 1.6436178E+002, 1.6436178E+002, 9.2784293E-002, 1.7524253E-001, 2.6802682E-001, 2.6802682E-001, 6.0768095E+000
 2.6400025E+003,-4.5454545E-004, 1.6723305E+002, 1.6720658E+002, 1.6720658E+002, 1.6720658E+002, 1.6720658E+002, 1.6720658E+002, 1.6720658E+002, 1.6720658E+002, 1.6720658E+002, 1.6720658E+002, 8.9510049E-002, 1.7739204E-001, 2.6690209E-001, 2.6690209E-001, 6.0157805E+000
 2.6500013E+003,-4.5454545E-004, 1.6969459E+002, 1.6966580E+002, 1.6966580E+002, 1.6966580E+002, 1.6966580E+002, 1.6966580E+002, 1.6966580E+002, 1.6966580E+002, 1.6966580E+002, 1.6966580E+002, 9.0459533E-002, 1.7625518E-001, 2.6671471E-001, 2.6671471E-001, 6.0726072E+000
 2.6600020E+003,-4.5454545E-004, 1.7218796E+002, 1.7216410E+002, 1.7216410E+002, 1.7216410E+002, 1.7216410E+002, 1.7216410E+002, 1.7216410E+002, 1.7216410E+002, 1.7216410E+002, 1.7216410E+002, 8.8892717E-002, 1.7352255E-001, 2.6241527E-001, 2.6241527E-001, 6.0659048E+000
 2.6700010E+003,-4.5454545E-004, 1.7464360E+002, 1.7461572E+002, 1.7461572E+002, 1.7461572E+002, 1.7461572E+002, 1.7461572E+002, 1.7461572E+002, 1.7461572E+002, 1.7461572E+002, 1.7461572E+002, 8.6970463E-002, 1.7922557E-001, 2.6619603E-001, 2.6619603E-001, 5.9851222E+000
 2.6800013E+003,-4.5454545E-004, 1.7792538E+002, 1.7789577E+002, 1.7789577E+002, 1.7789577E+002, 1.7789577E+002, 1.7789577E+002, 1.7789577E+002, 1.7789577E+002, 1.7789577E+002, 1.7789577E+002, 8.5300780E-002, 1.8442533E-001, 2.6972611E-001, 2.6972611E-001, 5.9507625E+000
 2.6900009E+003,-4.5454545E-004, 1.8033602E+002, 1.8031422E+002, 1.8031422E+002, 1.8031422E+002, 1.8031422E+002, 1.8031422E+002, 1.8031422E+002, 1.8031422E+002, 1.8031422E+002, 1.8031422E+002, 8.2313198E-002, 1.6998777E-001, 2.5230097E-001, 2.5230097E-001, 5.9407113E+000
 2.7000004E+003,-4.5454545E-004, 1.8207006E+002, 1.8204490E+002, 1.8204490E+002, 1.8204490E+002, 1.8204490E+002, 1.8204490E+002, 1.8204490E+002, 1.8204490E+002, 1.8204490E+002, 1.8204490E+002, 8.1070764E-002, 1.7176397E-001, 2.5283473E-001, 2.5283473E-001, 5.8476814E+000
 2.7100010E+003,-4.5454545E-004, 1.8372082E+002, 1.8370006E+002, 1.8370006E+002, 1.8370006E+002, 1.8370006E+002, 1.8370006E+002, 1.8370006E+002, 1.8370006E+002, 1.8370006E+002, 1.8370006E+002, 7.9613124E-002, 1.7020568E-001, 2.4981881E-001, 2.4981881E-001, 5.7885684E+000
 2.7200023E+003,-4.5454545E-004, 1.8551417E+002, 1.8549206E+002, 1.8549206E+002, 1.8549206E+002, 1.8549206E+002, 1.8549206E+002, 1.8549206E+002, 1.8549206E+002, 1.8549206E+002, 1.8549206E+002, 7.9097763E-002, 1.7384930E-001, 2.5294707E-001, 2.5294707E-001, 5.7640436E+000
 2.7300011E+003,-4.5454545E-004, 1.8705142E+002, 1.8702953E+002, 1.8702953E+002, 1.8702953E+002, 1.8702953E+002, 1.8702953E+002, 1.8702953E+002, 1.8702953E+002, 1.8702953E+002, 1.8702953E+002, 7.7847973E-002, 1.6956281E-001, 2.4741078E-001, 2.4741078E-001, 5.8066845E+000
 2.7400003E+003,-4.5454545E-004, 1.8875335E+002, 1.8873274E+002, 1.8873274E+002, 1.8873274E+002, 1.8873274E+002, 1.8873274E+002, 1.8873274E+002, 1.8873274E+002, 1.8873274E+002, 1.8873274E+002, 7.6843645E-002, 1.6790718E-001, 2.4475083E-001, 2.4475083E-001, 5.7804248E+000
 2.7500014E+003,-4.5454545E-004, 1.9055742E+002, 1.9053542E+002, 1.9053542E+002, 1.9053542E+002, 1.9053542E+002, 1.9053542E+002, 1.9053542E+002, 1.9053542E+002, 1.9053542E+002, 1.9053542E+002, 7.3829492E-002, 1.7417658E-001, 2.4800607E-001, 2.4800607E-001, 5.6217717E+000
 2.7600010E+003,-4.5454545E-004, 1.9176321E+002, 1.9174500E+002, 1.9174500E+002, 1.9174500E+002, 1.9174500E+002, 1.9174500E+002, 1.9174500E+002, 1.9174500E+002, 1.9174500E+002, 1.9174500E+002, 6.7316496E-002, 1.6554357E-001, 2.3286007E-001, 2.3286007E-001, 5.3660835E+000
 2.7700016E+003,-4.5454545E-004, 1.9190725E+002, 1.9189434E+002, 1.9189434E+002, 1.9189434E+002, 1.9189434E+002, 1.9189434E+002, 1.9189434E+002, 1.9189434E+002, 1.9189434E+002, 1.9189434E+002, 6.4546685E-002, 1.5662130E-001, 2.2116799E-001, 2.2116799E-001, 5.2327824E+000
 2.7800007E+003,-4.5454545E-004, 1.9173734E+002, 1.9172452E+002, 1.9172452E+002, 1.9172452E+002, 1.9172452E+002, 1.9172452E+002, 1.9172452E+002, 1.9172452E+002, 1.9172452E+002, 1.9172452E+002, 6.2991021E-002, 1.5548139E-001, 2.1847241E-001, 2.1847241E-001, 5.1215475E+000
 2.7900020E+003,-4.5454545E-004, 1.9123938E+002, 1.9123131E+002, 1.9123131E+002, 1.9123131E+002, 1.9123131E+002, 1.9123131E+002, 1.9123131E+002, 1.9123131E+002, 1.9123131E+002, 1.9123131E+002, 5.9411849E-002, 1.4471112E-001, 2.0412297E-001, 2.0412297E-001, 5.0271691E+000
 2.8000004E+003,-4.5454545E-004, 1.9022415E+002, 1.9021453E+002, 1.9021453E+002, 1.9021453E+002, 1.9021453E+002, 1.9021453E+002, 1.9021453E+002, 1.9021453E+002, 1.9021453E+002, 1.9021453E+002, 5.9250099E-002, 1.4777416E-001, 2.0702426E-001, 2.0702426E-001, 4.9603102E+000
 2.8100016E+003,-4.5454545E-004, 1.8974686E+002, 1.8973905E+002, 1.8973905E+002, 1.8973905E+002, 1.8973905E+002, 1.8973905E+002, 1.8973905E+002, 1.8973905E+002, 1.8973905E+002, 1.8973905E+002, 5.5215112E-002, 1.4015414E-001, 1.9536926E-001, 1.9536926E-001, 4.7815604E+000
 2.8200024E+003,-4.5454545E-004, 1.8907959E+002, 1.8907205E+002, 1.8907205E+002, 1.8907205E+002, 1.8907205E+002, 1.8907205E+002, 1.8907205E+002, 1.8907205E+002, 1.8907205E+002, 1.8907205E+002, 5.3439836E-002, 1.4099850E-001, 1.9443834E-001, 1.9443834E-001, 4.6565036E+000
 2.8300025E+003,-4.5454545E-004, 1.8839161E+002, 1.8838436E+002, 1.8838436E+002, 1.8838436E+002, 1.8838436E+002, 1.8838436E+002, 1.8838436E+002, 1.8838436E+002, 1.8838436E+002, 1.8838436E+002, 5.2286440E-002, 1.3371721E-001, 1.8600365E-001, 1.8600365E-001, 4.6462316E+000
 2.8400009E+003,-4.5454545E-004, 1.8752771E+002, 1.8752197E+002, 1.8752197E+002, 1.8752197E+002, 1.8752197E+002, 1.8752197E+002, 1.8752197E+002, 1.8752197E+002, 1.8752197E+002, 1.8752197E+002, 5.1651196E-002, 1.3788918E-001, 1.8954037E-001, 1.8954037E-001, 4.5256018E+000
 2.8500019E+003,-4.5454545E-004, 1.8654827E+002, 1.8654368E+002, 1.8654368E+002, 1.8654368E+002, 1.8654368E+002, 1.8654368E+002, 1.8654368E+002, 1.8654368E+002, 1.8654368E+002, 1.8654368E+002, 4.8859078E-002, 1.2740209E-001, 1.7626117E-001, 1.7626117E-001, 4.4067456E+000
 2.8600015E+003,-4.5454545E-004, 1.8529485E+002, 1.8529180E+002, 1.8529180E+002, 1.8529180E+002, 1.8529180E+002, 1.8529180E+002, 1.8529180E+002, 1.8529180E+002, 1.8529180E+002, 1.8529180E+002, 4.3882006E-002, 1.2095186E-001, 1.6483387E-001, 1.6483387E-001, 4.1446987E+000
 2.8700022E+003,-4.5454545E-004, 1.8413570E+002, 1.8413180E+002, 1.8413180E+002, 1.8413180E+002, 1.8413180E+002, 1.8413180E+002, 1.8413180E+002, 1.8413180E+002, 1.8413180E+002, 1.8413180E+002, 4.2446933E-002, 1.1958091E-001, 1.6202784E-001, 1.6202784E-001, 4.0395389E+000
 2.8800017E+003,-4.5454545E-004, 1.8307175E+002, 1.8306858E+002, 1.8306858E+002, 1.8306858E+002, 1.8306858E+002, 1.8306858E+002, 1.8306858E+002, 1.8306858E+002, 1.8306858E+002, 1.8306858E+002, 3.8108332E-002, 1.1334736E-001, 1.5145570E-001, 1.5145570E-001, 3.8016673E+000
 2.8900014E+003,-4.5454545E-004, 1.8199783E+002, 1.8199520E+002, 1.8199520E+002, 1.8199520E+002, 1.8199520E+002, 1.8199520E+002, 1.8199520E+002, 1.8199520E+002, 1.8199520E+002, 1.8199520E+002, 3.7084278E-002, 1.0981154E-001, 1.4689582E-001, 1.4689582E-001, 3.6909452E+000
 2.9000030E+003,-4.5454545E-004, 1.8090820E+002, 1.8090573E+002, 1.8090573E+002, 1.8090573E+002, 1.8090573E+002, 1.8090573E+002, 1.8090573E+002, 1.8090573E+002, 1.8090573E+002, 1.8090573E+002, 3.4665404E-002, 1.0666218E-001, 1.4132758E-001, 1.4132758E-001, 3.5561684E+000
 2.9100006E+003,-4.5454545E-004, 1.7981582E+002, 1.7981393E+002, 1.7981393E+002, 1.7981393E+002, 1.7981393E+002, 1.7981393E+002, 1.7981393E+002, 1.7981393E+002, 1.7981393E+002, 1.7981393E+002, 3.3910044E-002, 1.0442231E-001, 1.3833235E-001, 1.3833235E-001, 3.4772596E+000
 2.9200020E+003,-4.5454545E-004, 1.7858120E+002, 1.7857998E+002, 1.7857998E+002, 1.7857998E+002, 1.7857998E+002, 1.7857998E+002, 1.7857998E+002, 1.7857998E+002, 1.7857998E+002, 1.7857998E+002, 3.3110967E-002, 9.9941485E-002, 1.3305245E-001, 1.3305245E-001, 3.4353553E+000
 2.9300000E+003,-4.5454545E-004, 1.7728072E+002, 1.7727972E+002, 1.7727972E+002, 1.7727972E+002, 1.7727972E+002, 1.7727972E+002, 1.7727972E+002, 1.7727972E+002, 1.7727972E+002, 1.7727972E+002, 3.4127095E-002, 9.9264217E-002, 1.3339131E-001, 1.3339131E-001, 3.4474083E+000
 2.9400011E+003,-4.5454545E-004, 1.7645248E+002, 1.7644952E+002, 1.7644952E+002, 1.7644952E+002, 1.7644952E+002, 1.7644952E+002, 1.7644952E+002, 1.7644952E+002, 1.7644952E+002, 1.7644952E+002, 3.3956701E-002, 1.0252040E-001, 1.3647710E-001, 1.3647710E-001, 3.3710610E+000
 2.9500024E+003,-4.5454545E-004, 1.7566857E+002, 1.7566691E+002, 1.7566691E+002, 1.7566691E+002, 1.7566691E+002, 1.7566691E+002, 1.7566691E+002, 1.7566691E+002, 1.7566691E+002, 1.7566691E+002, 2.9774853E-002, 9.5798052E-002, 1.2557291E-001, 1.2557291E-001, 3.1855664E+000
 2.9600000E+003,-4.5454545E-004, 1.7454170E+002, 1.7454091E+002, 1.7454091E+002, 1.7454091E+002, 1.7454091E+002, 1.7454091E+002, 1.7454091E+002, 1.7454091E+002, 1.7454091E+002, 1.7454091E+002, 2.8503573E-002, 9.2516727E-002, 1.2102030E-001, 1.2102030E-001, 3.0912725E+000
 2.9700021E+003,-4.5454545E-004, 1.7337114E+002, 1.7337060E+002, 1.7337060E+002, 1.7337060E+002, 1.7337060E+002, 1.7337060E+002, 1.7337060E+002, 1.7337060E+002, 1.7337060E+002, 1.7337060E+002, 2.8709679E-002, 8.9890932E-002, 1.1860061E-001, 1.1860061E-001, 3.0849350E+000
 2.9800023E+003,-4.5454545E-004, 1.7223835E+002, 1.7223779E+002, 1.7223779E+002, 1.7223779E+002, 1.7223779E+002, 1.7223779E+002, 1.7223779E+002, 1.7223779E+002, 1.7223779E+002, 1.7223779E+002, 2.8219095E-002, 8.9288589E-002, 1.1750768E-001, 1.1750768E-001, 3.0330369E+000
 2.9900024E+003,-4.5454545E-004, 1.7107428E+002, 1.7107395E+002, 1.7107395E+002, 1.7107395E+002, 1.7107395E+002, 1.7107395E+002, 1.7107395E+002, 1.7107395E+002, 1.7107395E+002, 1.7107395E+002, 2.7443955E-002, 8.7700174E-002, 1.1514413E-001, 1.1514413E-001, 2.9726201E+000
 3.0000000E+003,-4.5454545E-004, 1.6983949E+002, 1.6983987E+002, 1.6983987E+002, 1.6983987E+002, 1.6983987E+002, 1.6983987E+002, 1.6983987E+002, 1.6983987E+002, 1.6983987E+002, 1.6983987E+002, 2.9344400E-002, 8.8892208E-002, 1.1823661E-001, 1.1823661E-001, 3.0346776E+000
