s,m,C,C,C,C,C,C,C,C,C,C,kW,kW,kW,kW,kg/m2/s
 1.6300069E+003,-4.5454545E-004, 3.4010025E+002, 3.4013577E+002, 3.4013577E+002, 3.4013577E+002, 3.4013577E+002, 3.4013577E+002, 3.4013577E+002, 3.4013577E+002, 3.4013577E+002, 3.4013577E+002,-1.4235054E-002,-8.5570082E-003,-2.2792062E-002,-2.2792062E-002, 5.5921000E-001
 1.6400088E+003,-4.5454545E-004, 3.2963603E+002, 3.2967028E+002, 3.2967028E+002, 3.2967028E+002, 3.2967028E+002, 3.2967028E+002, 3.2967028E+002, 3.2967028E+002, 3.2967028E+002, 3.2967028E+002,-2.1701852E-002,-1.0042832E-002,-3.1744684E-002,-3.1744684E-002, 0.0000000E+000
 1.6500066E+003,-4.5454545E-004, 3.2001653E+002, 3.2004964E+002, 3.2004964E+002, 3.2004964E+002, 3.2004964E+002, 3.2004964E+002, 3.2004964E+002, 3.2004964E+002, 3.2004964E+002, 3.2004964E+002,-2.0540462E-002,-1.0028383E-002,-3.0568845E-002,-3.0568845E-002, 0.0000000E+000
 1.6600112E+003,-4.5454545E-004, 3.1143964E+002, 3.1147089E+002, 3.1147089E+002, 3.1147089E+002, 3.1147089E+002, 3.1147089E+002, 3.1147089E+002, 3.1147089E+002, 3.1147089E+002, 3.1147089E+002,-1.9544140E-002,-9.8791833E-003,-2.9423323E-002,-2.9423323E-002, 0.0000000E+000
 1.6700113E+003,-4.5454545E-004, 3.0357624E+002, 3.0360575E+002, 3.0360575E+002, 3.0360575E+002, 3.0360575E+002, 3.0360575E+002, 3.0360575E+002, 3.0360575E+002, 3.0360575E+002, 3.0360575E+002,-1.8669972E-002,-9.4047757E-003,-2.8074748E-002,-2.8074748E-002, 0.0000000E+000
 1.6800130E+003,-4.5454545E-004, 2.9604668E+002, 2.9607564E+002, 2.9607564E+002, 2.9607564E+002, 2.9607564E+002, 2.9607564E+002, 2.9607564E+002, 2.9607564E+002, 2.9607564E+002, 2.9607564E+002,-1.7882212E-002,-9.2793371E-003,-2.7161550E-002,-2.7161550E-002, 0.0000000E+000
 1.6900001E+003,-4.5454545E-004, 2.8894940E+002, 2.8897757E+002, 2.8897757E+002, 2.8897757E+002, 2.8897757E+002, 2.8897757E+002, 2.8897757E+002, 2.8897757E+002, 2.8897757E+002, 2.8897757E+002,-1.7158405E-002,-9.1548775E-003,-2.6313283E-002,-2.6313283E-002, 0.0000000E+000
 1.7000027E+003,-4.5454545E-004, 2.8231298E+002, 2.8233935E+002, 2.8233935E+002, 2.8233935E+002, 2.8233935E+002, 2.8233935E+002, 2.8233935E+002, 2.8233935E+002, 2.8233935E+002, 2.8233935E+002,-1.6495330E-002,-8.8843426E-003,-2.5379672E-002,-2.5379672E-002, 0.0000000E+000
 1.7100027E+003,-4.5454545E-004, 2.7611362E+002, 2.7613869E+002, 2.7613869E+002, 2.7613869E+002, 2.7613869E+002, 2.7613869E+002, 2.7613869E+002, 2.7613869E+002, 2.7613869E+002, 2.7613869E+002,-1.5881134E-002,-8.7252476E-003,-2.4606382E-002,-2.4606382E-002, 0.0000000E+000
 1.7200020E+003,-4.5454545E-004, 2.7045415E+002, 2.7047769E+002, 2.7047769E+002, 2.7047769E+002, 2.7047769E+002, 2.7047769E+002, 2.7047769E+002, 2.7047769E+002, 2.7047769E+002, 2.7047769E+002,-1.5314165E-002,-8.2385308E-003,-2.3552695E-002,-2.3552695E-002, 0.0000000E+000
 1.7300053E+003,-4.5454545E-004, 2.6502742E+002, 2.6505021E+002, 2.6505021E+002, 2.6505021E+002, 2.6505021E+002, 2.6505021E+002, 2.6505021E+002, 2.6505021E+002, 2.6505021E+002, 2.6505021E+002,-1.4791719E-002,-7.8738791E-003,-2.2665598E-002,-2.2665598E-002, 0.0000000E+000
 1.7400069E+003,-4.5454545E-004, 2.5972560E+002, 2.5974807E+002, 2.5974807E+002, 2.5974807E+002, 2.5974807E+002, 2.5974807E+002, 2.5974807E+002, 2.5974807E+002, 2.5974807E+002, 2.5974807E+002,-1.4303169E-002,-7.6570371E-003,-2.1960207E-002,-2.1960207E-002, 0.0000000E+000
 1.7500038E+003,-4.5454545E-004, 2.5457085E+002, 2.5459237E+002, 2.5459237E+002, 2.5459237E+002, 2.5459237E+002, 2.5459237E+002, 2.5459237E+002, 2.5459237E+002, 2.5459237E+002, 2.5459237E+002,-1.3841926E-002,-7.4519349E-003,-2.1293861E-002,-2.1293861E-002, 0.0000000E+000
 1.7600068E+003,-4.5454545E-004, 2.4983643E+002, 2.4985679E+002, 2.4985679E+002, 2.4985679E+002, 2.4985679E+002, 2.4985679E+002, 2.4985679E+002, 2.4985679E+002, 2.4985679E+002, 2.4985679E+002,-1.3406696E-002,-7.3732178E-003,-2.0779914E-002,-2.0779914E-002, 0.0000000E+000
 1.7700154E+003,-4.5454545E-004, 2.4511189E+002, 2.4513182E+002, 2.4513182E+002, 2.4513182E+002, 2.4513182E+002, 2.4513182E+002, 2.4513182E+002, 2.4513182E+002, 2.4513182E+002, 2.4513182E+002,-1.2988056E-002,-7.2181058E-003,-2.0206162E-002,-2.0206162E-002, 0.0000000E+000
 1.7800003E+003,-4.5454545E-004, 2.4065608E+002, 2.4067590E+002, 2.4067590E+002, 2.4067590E+002, 2.4067590E+002, 2.4067590E+002, 2.4067590E+002, 2.4067590E+002, 2.4067590E+002, 2.4067590E+002,-1.2591977E-002,-7.2489008E-003,-1.9840878E-002,-1.9840878E-002, 0.0000000E+000
 1.7900099E+003,-4.5454545E-004, 2.3617052E+002, 2.3618910E+002, 2.3618910E+002, 2.3618910E+002, 2.3618910E+002, 2.3618910E+002, 2.3618910E+002, 2.3618910E+002, 2.3618910E+002, 2.3618910E+002,-1.2212364E-002,-6.9428040E-003,-1.9155168E-002,-1.9155168E-002, 0.0000000E+000
 1.8000086E+003,-4.5454545E-004, 2.3212860E+002, 2.3214606E+002, 2.3214606E+002, 2.3214606E+002, 2.3214606E+002, 2.3214606E+002, 2.3214606E+002, 2.3214606E+002, 2.3214606E+002, 2.3214606E+002,-1.1855667E-002,-6.7375020E-003,-1.8593169E-002,-1.8593169E-002, 0.0000000E+000
 1.8100117E+003,-4.5454545E-004, 2.2810896E+002, 2.2812669E+002, 2.2812669E+002, 2.2812669E+002, 2.2812669E+002, 2.2812669E+002, 2.2812669E+002, 2.2812669E+002, 2.2812669E+002, 2.2812669E+002,-1.1515182E-002,-6.6102979E-003,-1.8125480E-002,-1.8125480E-002, 0.0000000E+000
 1.8200109E+003,-4.5454545E-004, 2.2415139E+002, 2.2416824E+002, 2.2416824E+002, 2.2416824E+002, 2.2416824E+002, 2.2416824E+002, 2.2416824E+002, 2.2416824E+002, 2.2416824E+002, 2.2416824E+002,-1.1187967E-002,-6.5310399E-003,-1.7719007E-002,-1.7719007E-002, 0.0000000E+000
 1.8300127E+003,-4.5454545E-004, 2.2035707E+002, 2.2037351E+002, 2.2037351E+002, 2.2037351E+002, 2.2037351E+002, 2.2037351E+002, 2.2037351E+002, 2.2037351E+002, 2.2037351E+002, 2.2037351E+002,-1.0872166E-002,-6.6174161E-003,-1.7489582E-002,-1.7489582E-002, 0.0000000E+000
 1.8400022E+003,-4.5454545E-004, 2.1669262E+002, 2.1670837E+002, 2.1670837E+002, 2.1670837E+002, 2.1670837E+002, 2.1670837E+002, 2.1670837E+002, 2.1670837E+002, 2.1670837E+002, 2.1670837E+002,-1.0567422E-002,-6.4923171E-003,-1.7059739E-002,-1.7059739E-002, 0.0000000E+000
 1.8500109E+003,-4.5454545E-004, 2.1314679E+002, 2.1316233E+002, 2.1316233E+002, 2.1316233E+002, 2.1316233E+002, 2.1316233E+002, 2.1316233E+002, 2.1316233E+002, 2.1316233E+002, 2.1316233E+002,-1.0276523E-002,-6.3674867E-003,-1.6644009E-002,-1.6644009E-002, 0.0000000E+000
 1.8600040E+003,-4.5454545E-004, 2.0957422E+002, 2.0958968E+002, 2.0958968E+002, 2.0958968E+002, 2.0958968E+002, 2.0958968E+002, 2.0958968E+002, 2.0958968E+002, 2.0958968E+002, 2.0958968E+002,-9.9963276E-003,-6.3318170E-003,-1.6328145E-002,-1.6328145E-002, 0.0000000E+000
 1.8700145E+003,-4.5454545E-004, 2.0608551E+002, 2.0610053E+002, 2.0610053E+002, 2.0610053E+002, 2.0610053E+002, 2.0610053E+002, 2.0610053E+002, 2.0610053E+002, 2.0610053E+002, 2.0610053E+002,-9.7274126E-003,-6.2082094E-003,-1.5935622E-002,-1.5935622E-002, 0.0000000E+000
 1.8800005E+003,-4.5454545E-004, 2.0270059E+002, 2.0271527E+002, 2.0271527E+002, 2.0271527E+002, 2.0271527E+002, 2.0271527E+002, 2.0271527E+002, 2.0271527E+002, 2.0271527E+002, 2.0271527E+002,-9.4698241E-003,-6.0655185E-003,-1.5535343E-002,-1.5535343E-002, 0.0000000E+000
 1.8900059E+003,-4.5454545E-004, 1.9941002E+002, 1.9942424E+002, 1.9942424E+002, 1.9942424E+002, 1.9942424E+002, 1.9942424E+002, 1.9942424E+002, 1.9942424E+002, 1.9942424E+002, 1.9942424E+002,-9.2223942E-003,-5.9730164E-003,-1.5195411E-002,-1.5195411E-002, 0.0000000E+000
 1.9000050E+003,-4.5454545E-004, 1.9620727E+002, 1.9622122E+002, 1.9622122E+002, 1.9622122E+002, 1.9622122E+002, 1.9622122E+002, 1.9622122E+002, 1.9622122E+002, 1.9622122E+002, 1.9622122E+002,-8.9840455E-003,-5.8702586E-003,-1.4854304E-002,-1.4854304E-002, 0.0000000E+000
 1.9100157E+003,-4.5454545E-004, 1.9306436E+002, 1.9307800E+002, 1.9307800E+002, 1.9307800E+002, 1.9307800E+002, 1.9307800E+002, 1.9307800E+002, 1.9307800E+002, 1.9307800E+002, 1.9307800E+002,-8.7549732E-003,-5.7438110E-003,-1.4498784E-002,-1.4498784E-002, 0.0000000E+000
 1.9200071E+003,-4.5454545E-004, 1.9001758E+002, 1.9003078E+002, 1.9003078E+002, 1.9003078E+002, 1.9003078E+002, 1.9003078E+002, 1.9003078E+002, 1.9003078E+002, 1.9003078E+002, 1.9003078E+002,-8.5341831E-003,-5.6339140E-003,-1.4168097E-002,-1.4168097E-002, 0.0000000E+000
 1.9300095E+003,-4.5454545E-004, 1.8707582E+002, 1.8708861E+002, 1.8708861E+002, 1.8708861E+002, 1.8708861E+002, 1.8708861E+002, 1.8708861E+002, 1.8708861E+002, 1.8708861E+002, 1.8708861E+002,-8.3217551E-003,-5.5308433E-003,-1.3852598E-002,-1.3852598E-002, 0.0000000E+000
 1.9400026E+003,-4.5454545E-004, 1.8422561E+002, 1.8423802E+002, 1.8423802E+002, 1.8423802E+002, 1.8423802E+002, 1.8423802E+002, 1.8423802E+002, 1.8423802E+002, 1.8423802E+002, 1.8423802E+002,-8.1171850E-003,-5.4333096E-003,-1.3550495E-002,-1.3550495E-002, 0.0000000E+000
 1.9500166E+003,-4.5454545E-004, 1.8145105E+002, 1.8146311E+002, 1.8146311E+002, 1.8146311E+002, 1.8146311E+002, 1.8146311E+002, 1.8146311E+002, 1.8146311E+002, 1.8146311E+002, 1.8146311E+002,-7.9200329E-003,-5.3224361E-003,-1.3242469E-002,-1.3242469E-002, 0.0000000E+000
 1.9600176E+003,-4.5454545E-004, 1.7875929E+002, 1.7877097E+002, 1.7877097E+002, 1.7877097E+002, 1.7877097E+002, 1.7877097E+002, 1.7877097E+002, 1.7877097E+002, 1.7877097E+002, 1.7877097E+002,-7.7297575E-003,-5.2270873E-003,-1.2956845E-002,-1.2956845E-002, 0.0000000E+000
 1.9700112E+003,-4.5454545E-004, 1.7615049E+002, 1.7616182E+002, 1.7616182E+002, 1.7616182E+002, 1.7616182E+002, 1.7616182E+002, 1.7616182E+002, 1.7616182E+002, 1.7616182E+002, 1.7616182E+002,-7.5462868E-003,-5.1315011E-003,-1.2677788E-002,-1.2677788E-002, 0.0000000E+000
 1.9800132E+003,-4.5454545E-004, 1.7361163E+002, 1.7362265E+002, 1.7362265E+002, 1.7362265E+002, 1.7362265E+002, 1.7362265E+002, 1.7362265E+002, 1.7362265E+002, 1.7362265E+002, 1.7362265E+002,-7.3691590E-003,-5.0398941E-003,-1.2409053E-002,-1.2409053E-002, 0.0000000E+000
 1.9900005E+003,-4.5454545E-004, 1.7113975E+002, 1.7115042E+002, 1.7115042E+002, 1.7115042E+002, 1.7115042E+002, 1.7115042E+002, 1.7115042E+002, 1.7115042E+002, 1.7115042E+002, 1.7115042E+002,-7.1981214E-003,-4.9444291E-003,-1.2142550E-002,-1.2142550E-002, 0.0000000E+000
 2.0000000E+003,-4.5454545E-004, 1.6873902E+002, 1.6874943E+002, 1.6874943E+002, 1.6874943E+002, 1.6874943E+002, 1.6874943E+002, 1.6874943E+002, 1.6874943E+002, 1.6874943E+002, 1.6874943E+002,-7.0329189E-003,-4.8571460E-003,-1.1890065E-002,-1.1890065E-002, 0.0000000E+000
