s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,MB,MB,MB
 3.0000098E+003, 3.7057479E+002, 3.7398340E+002, 3.7711616E+002, 3.7701211E+002, 3.8194361E+002, 1.9800002E+001, 1.9800003E+001, 1.9800003E+001, 1.9800003E+001, 1.9800003E+001, 2.4161442E+002, 2.4705610E+002, 2.4244997E+002, 2.4766439E+002, 2.4340858E+002, 2.4501747E+002, 2.5013396E+002, 2.4488294E+002, 2.4965035E+002, 2.4406915E+002, 2.4872285E+002, 2.5512495E+002, 2.4972510E+002, 2.5560399E+002, 2.5111311E+002, 2.5072684E+002, 2.5709210E+002, 2.5150627E+002, 2.5753541E+002, 2.5168668E+002, 2.5383057E+002, 2.6067353E+002, 2.5488311E+002, 2.6059184E+002, 2.5412700E+002, 1.9889227E+001, 1.9890068E+001, 1.9933305E+001, 1.9934740E+001, 1.9891173E+001, 1.9890353E+001, 1.9947125E+001, 1.9899753E+001, 1.9949650E+001, 1.9905023E+001, 1.9905920E+001, 1.9956179E+001, 1.9956945E+001, 1.9906469E+001, 1.9905639E+001, 1.9800009E+001, 1.9800278E+001, 1.9800009E+001, 1.9800279E+001, 1.9800018E+001, 1.9800019E+001, 1.9800282E+001, 1.9800009E+001, 1.9800280E+001, 1.9800009E+001, 1.9800020E+001, 1.9800310E+001, 1.9800010E+001, 1.9800311E+001, 1.9800021E+001, 1.9800011E+001, 1.9800328E+001, 1.9800011E+001, 1.9800330E+001, 1.9800022E+001, 1.9800022E+001, 1.9800331E+001, 1.9800011E+001, 1.9800329E+001, 1.9800011E+001, 1.0567572E+004, 1.0567572E+004, 1.0567572E+004
 3.0501937E+003, 3.7214204E+002, 3.7544759E+002, 3.7810345E+002, 3.7826016E+002, 3.8306909E+002, 1.9800003E+001, 1.9800003E+001, 1.9800004E+001, 1.9800004E+001, 1.9800004E+001, 2.4473921E+002, 2.5067753E+002, 2.4556967E+002, 2.5129460E+002, 2.4658954E+002, 2.4821581E+002, 2.5379778E+002, 2.4805435E+002, 2.5332397E+002, 2.4724169E+002, 2.5177518E+002, 2.5865600E+002, 2.5275502E+002, 2.5913945E+002, 2.5419634E+002, 2.5366079E+002, 2.6051806E+002, 2.5444731E+002, 2.6096322E+002, 2.5468375E+002, 2.5687966E+002, 2.6413187E+002, 2.5788433E+002, 2.6404750E+002, 2.5713352E+002, 1.9904409E+001, 1.9905388E+001, 1.9954619E+001, 1.9956306E+001, 1.9906715E+001, 1.9905759E+001, 1.9970614E+001, 1.9916745E+001, 1.9973556E+001, 1.9922852E+001, 1.9923901E+001, 1.9981045E+001, 1.9982001E+001, 1.9924598E+001, 1.9923626E+001, 1.9800012E+001, 1.9800344E+001, 1.9800012E+001, 1.9800346E+001, 1.9800023E+001, 1.9800023E+001, 1.9800350E+001, 1.9800012E+001, 1.9800347E+001, 1.9800012E+001, 1.9800026E+001, 1.9800384E+001, 1.9800013E+001, 1.9800386E+001, 1.9800026E+001, 1.9800014E+001, 1.9800406E+001, 1.9800014E+001, 1.9800409E+001, 1.9800027E+001, 1.9800028E+001, 1.9800410E+001, 1.9800014E+001, 1.9800408E+001, 1.9800014E+001, 1.0567572E+004, 1.0567572E+004, 1.0567572E+004
 3.1001576E+003, 3.7347407E+002, 3.7702059E+002, 3.7972384E+002, 3.7955621E+002, 3.8417142E+002, 1.9800004E+001, 1.9800004E+001, 1.9800005E+001, 1.9800005E+001, 1.9800005E+001, 2.4777222E+002, 2.5421574E+002, 2.4859492E+002, 2.5484531E+002, 2.4967389E+002, 2.5130613E+002, 2.5736333E+002, 2.5111800E+002, 2.5691334E+002, 2.5031202E+002, 2.5474464E+002, 2.6206225E+002, 2.5569851E+002, 2.6254982E+002, 2.5719342E+002, 2.5651065E+002, 2.6384143E+002, 2.5729941E+002, 2.6429371E+002, 2.5759256E+002, 2.5982461E+002, 2.6750308E+002, 2.6077450E+002, 2.6740458E+002, 2.6003466E+002, 1.9921643E+001, 1.9922778E+001, 1.9978615E+001, 1.9980588E+001, 1.9924364E+001, 1.9923253E+001, 1.9997045E+001, 1.9936035E+001, 2.0000458E+001, 1.9943076E+001, 1.9944298E+001, 2.0009007E+001, 2.0010191E+001, 1.9945176E+001, 1.9944042E+001, 1.9800015E+001, 1.9800424E+001, 1.9800015E+001, 1.9800427E+001, 1.9800029E+001, 1.9800029E+001, 1.9800431E+001, 1.9800015E+001, 1.9800428E+001, 1.9800015E+001, 1.9800032E+001, 1.9800473E+001, 1.9800017E+001, 1.9800475E+001, 1.9800033E+001, 1.9800018E+001, 1.9800501E+001, 1.9800018E+001, 1.9800504E+001, 1.9800034E+001, 1.9800034E+001, 1.9800505E+001, 1.9800018E+001, 1.9800503E+001, 1.9800018E+001, 1.0567572E+004, 1.0567572E+004, 1.0567572E+004
 3.1501657E+003, 3.7494758E+002, 3.7848448E+002, 3.8103889E+002, 3.8091074E+002, 3.8551903E+002, 1.9800005E+001, 1.9800005E+001, 1.9800006E+001, 1.9800006E+001, 1.9800006E+001, 2.5070820E+002, 2.5765236E+002, 2.5152132E+002, 2.5828611E+002, 2.5265958E+002, 2.5430139E+002, 2.6080033E+002, 2.5408497E+002, 2.6037475E+002, 2.5327940E+002, 2.5763979E+002, 2.6537623E+002, 2.5855097E+002, 2.6586754E+002, 2.6007862E+002, 2.5926625E+002, 2.6708005E+002, 2.6004217E+002, 2.6753684E+002, 2.6038218E+002, 2.6262499E+002, 2.7079840E+002, 2.6351886E+002, 2.7067327E+002, 2.6279777E+002, 1.9941090E+001, 1.9942400E+001, 2.0005476E+001, 2.0007771E+001, 1.9944282E+001, 1.9942998E+001, 2.0026613E+001, 1.9957798E+001, 2.0030554E+001, 1.9965877E+001, 1.9967293E+001, 2.0040269E+001, 2.0041723E+001, 1.9968392E+001, 1.9967075E+001, 1.9800019E+001, 1.9800520E+001, 1.9800019E+001, 1.9800523E+001, 1.9800036E+001, 1.9800036E+001, 1.9800528E+001, 1.9800019E+001, 1.9800524E+001, 1.9800019E+001, 1.9800040E+001, 1.9800580E+001, 1.9800021E+001, 1.9800582E+001, 1.9800040E+001, 1.9800022E+001, 1.9800614E+001, 1.9800022E+001, 1.9800617E+001, 1.9800043E+001, 1.9800043E+001, 1.9800619E+001, 1.9800023E+001, 1.9800617E+001, 1.9800022E+001, 1.0567572E+004, 1.0567572E+004, 1.0567572E+004
 3.2001810E+003, 3.7649189E+002, 3.7993923E+002, 3.8247859E+002, 3.8218687E+002, 3.8688428E+002, 1.9800007E+001, 1.9800007E+001, 1.9800008E+001, 1.9800008E+001, 1.9800008E+001, 2.5357456E+002, 2.6100057E+002, 2.5437417E+002, 2.6162827E+002, 2.5557570E+002, 2.5723219E+002, 2.6416427E+002, 2.5698681E+002, 2.6375141E+002, 2.5617669E+002, 2.6042958E+002, 2.6861619E+002, 2.6129631E+002, 2.6912546E+002, 2.6284461E+002, 2.6190697E+002, 2.7025820E+002, 2.6267596E+002, 2.7071910E+002, 2.6306521E+002, 2.6532607E+002, 2.7404278E+002, 2.6616646E+002, 2.7389064E+002, 2.6545948E+002, 1.9963021E+001, 1.9964527E+001, 2.0035522E+001, 2.0038181E+001, 1.9966748E+001, 1.9965268E+001, 2.0059666E+001, 1.9982337E+001, 2.0064201E+001, 1.9991565E+001, 1.9993200E+001, 2.0075193E+001, 2.0076967E+001, 1.9994565E+001, 1.9993042E+001, 1.9800024E+001, 1.9800634E+001, 1.9800024E+001, 1.9800637E+001, 1.9800045E+001, 1.9800045E+001, 1.9800644E+001, 1.9800024E+001, 1.9800640E+001, 1.9800024E+001, 1.9800050E+001, 1.9800707E+001, 1.9800026E+001, 1.9800710E+001, 1.9800050E+001, 1.9800028E+001, 1.9800749E+001, 1.9800028E+001, 1.9800753E+001, 1.9800053E+001, 1.9800053E+001, 1.9800755E+001, 1.9800028E+001, 1.9800752E+001, 1.9800028E+001, 1.0567572E+004, 1.0567572E+004, 1.0567572E+004
 3.2502375E+003, 3.7785589E+002, 3.8143635E+002, 3.8380731E+002, 3.8348575E+002, 3.8807053E+002, 1.9800009E+001, 1.9800009E+001, 1.9800010E+001, 1.9800010E+001, 1.9800010E+001, 2.5638967E+002, 2.6428662E+002, 2.5716888E+002, 2.6490488E+002, 2.5841694E+002, 2.6007430E+002, 2.6746914E+002, 2.5980429E+002, 2.6705681E+002, 2.5899967E+002, 2.6311674E+002, 2.7179569E+002, 2.6394439E+002, 2.7233273E+002, 2.6552820E+002, 2.6445520E+002, 2.7338628E+002, 2.6522838E+002, 2.7385159E+002, 2.6567057E+002, 2.6794733E+002, 2.7724215E+002, 2.6873163E+002, 2.7707093E+002, 2.6803705E+002, 1.9987640E+001, 1.9989365E+001, 2.0068993E+001, 2.0072060E+001, 1.9991974E+001, 1.9990274E+001, 2.0096462E+001, 2.0009878E+001, 2.0101659E+001, 2.0020374E+001, 2.0022254E+001, 2.0114043E+001, 2.0116191E+001, 2.0023937E+001, 2.0022182E+001, 1.9800029E+001, 1.9800769E+001, 1.9800030E+001, 1.9800774E+001, 1.9800055E+001, 1.9800056E+001, 1.9800782E+001, 1.9800030E+001, 1.9800777E+001, 1.9800030E+001, 1.9800061E+001, 1.9800859E+001, 1.9800033E+001, 1.9800862E+001, 1.9800062E+001, 1.9800035E+001, 1.9800909E+001, 1.9800035E+001, 1.9800914E+001, 1.9800065E+001, 1.9800065E+001, 1.9800917E+001, 1.9800035E+001, 1.9800914E+001, 1.9800035E+001, 1.0567572E+004, 1.0567572E+004, 1.0567572E+004
 3.3002125E+003, 3.7930582E+002, 3.8280303E+002, 3.8507674E+002, 3.8472317E+002, 3.8919201E+002, 1.9800011E+001, 1.9800011E+001, 1.9800012E+001, 1.9800013E+001, 1.9800013E+001, 2.5913161E+002, 2.6751434E+002, 2.5987596E+002, 2.6812375E+002, 2.6115790E+002, 2.6281355E+002, 2.7071759E+002, 2.6251208E+002, 2.7029973E+002, 2.6171404E+002, 2.6573074E+002, 2.7494035E+002, 2.6651648E+002, 2.7549930E+002, 2.6813974E+002, 2.6693179E+002, 2.7647308E+002, 2.6770851E+002, 2.7694088E+002, 2.6820257E+002, 2.7050434E+002, 2.8039691E+002, 2.7122988E+002, 2.8021638E+002, 2.7055174E+002, 2.0015162E+001, 2.0017131E+001, 2.0106136E+001, 2.0109658E+001, 2.0020179E+001, 2.0018234E+001, 2.0137260E+001, 2.0040658E+001, 2.0143195E+001, 2.0052544E+001, 2.0054698E+001, 2.0157088E+001, 2.0159670E+001, 2.0056758E+001, 2.0054743E+001, 1.9800036E+001, 1.9800929E+001, 1.9800037E+001, 1.9800935E+001, 1.9800068E+001, 1.9800068E+001, 1.9800946E+001, 1.9800037E+001, 1.9800939E+001, 1.9800037E+001, 1.9800075E+001, 1.9801038E+001, 1.9800041E+001, 1.9801042E+001, 1.9800076E+001, 1.9800043E+001, 1.9801099E+001, 1.9800043E+001, 1.9801104E+001, 1.9800080E+001, 1.9800080E+001, 1.9801108E+001, 1.9800043E+001, 1.9801104E+001, 1.9800043E+001, 1.0567572E+004, 1.0567572E+004, 1.0567572E+004
 3.3500584E+003, 3.8083786E+002, 3.8418479E+002, 3.8636305E+002, 3.8607298E+002, 3.9061205E+002, 1.9800014E+001, 1.9800014E+001, 1.9800015E+001, 1.9800016E+001, 1.9800016E+001, 2.6176054E+002, 2.7067847E+002, 2.6247748E+002, 2.7128330E+002, 2.6381519E+002, 2.6546970E+002, 2.7391023E+002, 2.6513148E+002, 2.7348740E+002, 2.6433537E+002, 2.6827924E+002, 2.7805311E+002, 2.6900984E+002, 2.7862505E+002, 2.7067726E+002, 2.6933892E+002, 2.7951125E+002, 2.7012063E+002, 2.7998193E+002, 2.7067065E+002, 2.7300060E+002, 2.8346715E+002, 2.7365656E+002, 2.8328869E+002, 2.7300268E+002, 2.0045756E+001, 2.0047996E+001, 2.0147132E+001, 2.0151160E+001, 2.0051538E+001, 2.0049322E+001, 2.0182249E+001, 2.0074862E+001, 2.0189000E+001, 2.0088264E+001, 2.0090720E+001, 2.0204520E+001, 2.0207601E+001, 2.0093223E+001, 2.0090919E+001, 1.9800045E+001, 1.9801117E+001, 1.9800045E+001, 1.9801124E+001, 1.9800083E+001, 1.9800083E+001, 1.9801137E+001, 1.9800046E+001, 1.9801129E+001, 1.9800045E+001, 1.9800092E+001, 1.9801248E+001, 1.9800050E+001, 1.9801254E+001, 1.9800092E+001, 1.9800053E+001, 1.9801321E+001, 1.9800053E+001, 1.9801328E+001, 1.9800097E+001, 1.9800098E+001, 1.9801333E+001, 1.9800054E+001, 1.9801328E+001, 1.9800053E+001, 1.0567572E+004, 1.0567572E+004, 1.0567572E+004
 3.4001411E+003, 3.8230162E+002, 3.8551779E+002, 3.8788245E+002, 3.8728682E+002, 3.9187232E+002, 1.9800017E+001, 1.9800017E+001, 1.9800019E+001, 1.9800020E+001, 1.9800020E+001, 2.6431011E+002, 2.7380383E+002, 2.6501337E+002, 2.7440592E+002, 2.6641381E+002, 2.6805719E+002, 2.7706320E+002, 2.6767954E+002, 2.7663484E+002, 2.6688592E+002, 2.7077526E+002, 2.8113076E+002, 2.7144606E+002, 2.8170131E+002, 2.7315794E+002, 2.7169637E+002, 2.8248202E+002, 2.7248142E+002, 2.8294958E+002, 2.7309241E+002, 2.7545053E+002, 2.8644407E+002, 2.7602786E+002, 2.8626099E+002, 2.7538693E+002, 2.0079744E+001, 2.0082282E+001, 2.0192360E+001, 2.0196949E+001, 2.0086380E+001, 2.0083864E+001, 2.0231835E+001, 2.0112843E+001, 2.0239488E+001, 2.0127895E+001, 2.0130685E+001, 2.0256758E+001, 2.0260412E+001, 2.0133708E+001, 2.0131081E+001, 1.9800055E+001, 1.9801338E+001, 1.9800055E+001, 1.9801345E+001, 1.9800100E+001, 1.9800101E+001, 1.9801362E+001, 1.9800056E+001, 1.9801353E+001, 1.9800055E+001, 1.9800111E+001, 1.9801495E+001, 1.9800062E+001, 1.9801501E+001, 1.9800112E+001, 1.9800065E+001, 1.9801582E+001, 1.9800065E+001, 1.9801590E+001, 1.9800118E+001, 1.9800119E+001, 1.9801597E+001, 1.9800066E+001, 1.9801591E+001, 1.9800065E+001, 1.0567572E+004, 1.0567572E+004, 1.0567572E+004
 3.4501794E+003, 3.8342983E+002, 3.8684692E+002, 3.8932052E+002, 3.8870413E+002, 3.9306377E+002, 1.9800021E+001, 1.9800021E+001, 1.9800024E+001, 1.9800025E+001, 1.9800025E+001, 2.6679135E+002, 2.7689720E+002, 2.6749698E+002, 2.7749198E+002, 2.6894915E+002, 2.7058448E+002, 2.8017457E+002, 2.7016629E+002, 2.7974446E+002, 2.6937371E+002, 2.7322222E+002, 2.8412005E+002, 2.7383849E+002, 2.8468001E+002, 2.7560539E+002, 2.7400849E+002, 2.8537211E+002, 2.7479594E+002, 2.8583619E+002, 2.7547708E+002, 2.7786259E+002, 2.8936029E+002, 2.7836601E+002, 2.8917464E+002, 2.7772675E+002, 2.0117426E+001, 2.0120293E+001, 2.0242170E+001, 2.0247380E+001, 2.0125017E+001, 2.0122168E+001, 2.0286390E+001, 2.0154933E+001, 2.0295037E+001, 2.0171774E+001, 2.0174935E+001, 2.0314186E+001, 2.0318492E+001, 2.0178560E+001, 2.0175577E+001, 1.9800067E+001, 1.9801595E+001, 1.9800068E+001, 1.9801604E+001, 1.9800121E+001, 1.9800123E+001, 1.9801624E+001, 1.9800068E+001, 1.9801614E+001, 1.9800068E+001, 1.9800135E+001, 1.9801783E+001, 1.9800075E+001, 1.9801791E+001, 1.9800136E+001, 1.9800079E+001, 1.9801887E+001, 1.9800080E+001, 1.9801896E+001, 1.9800143E+001, 1.9800144E+001, 1.9801905E+001, 1.9800080E+001, 1.9801898E+001, 1.9800080E+001, 1.0567572E+004, 1.0567572E+004, 1.0567572E+004
 3.5001597E+003, 3.8469519E+002, 3.8821124E+002, 3.9062709E+002, 3.9000561E+002, 3.9442901E+002, 1.9800026E+001, 1.9800026E+001, 1.9800029E+001, 1.9800031E+001, 1.9800031E+001, 2.6919509E+002, 2.7994435E+002, 2.6991690E+002, 2.8052179E+002, 2.7141821E+002, 2.7304751E+002, 2.8319817E+002, 2.7259481E+002, 2.8277756E+002, 2.7180632E+002, 2.7562180E+002, 2.8702564E+002, 2.7619255E+002, 2.8758753E+002, 2.7801671E+002, 2.7628130E+002, 2.8820959E+002, 2.7707503E+002, 2.8867285E+002, 2.7782116E+002, 2.8023059E+002, 2.9223107E+002, 2.8066571E+002, 2.9204462E+002, 2.8002826E+002, 2.0158955E+001, 2.0162184E+001, 2.0296701E+001, 2.0302596E+001, 2.0167604E+001, 2.0164389E+001, 2.0346053E+001, 2.0201295E+001, 2.0355791E+001, 2.0220065E+001, 2.0223633E+001, 2.0376940E+001, 2.0381984E+001, 2.0227952E+001, 2.0224575E+001, 1.9800082E+001, 1.9801894E+001, 1.9800082E+001, 1.9801905E+001, 1.9800146E+001, 1.9800148E+001, 1.9801929E+001, 1.9800083E+001, 1.9801917E+001, 1.9800082E+001, 1.9800162E+001, 1.9802118E+001, 1.9800092E+001, 1.9802127E+001, 1.9800164E+001, 1.9800097E+001, 1.9802241E+001, 1.9800097E+001, 1.9802252E+001, 1.9800173E+001, 1.9800173E+001, 1.9802263E+001, 1.9800098E+001, 1.9802255E+001, 1.9800097E+001, 1.0567660E+004, 1.0567660E+004, 1.0567660E+004
 3.5502381E+003, 3.8585973E+002, 3.8957179E+002, 3.9161980E+002, 3.9125045E+002, 3.9562803E+002, 1.9800032E+001, 1.9800033E+001, 1.9800036E+001, 1.9800038E+001, 1.9800038E+001, 2.7153913E+002, 2.8290133E+002, 2.7227913E+002, 2.8345808E+002, 2.7382916E+002, 2.7545657E+002, 2.8613109E+002, 2.7497066E+002, 2.8572129E+002, 2.7418943E+002, 2.7798000E+002, 2.8988236E+002, 2.7851649E+002, 2.9045621E+002, 2.8039251E+002, 2.7852413E+002, 2.9101455E+002, 2.7932712E+002, 2.9148208E+002, 2.8013101E+002, 2.8256264E+002, 2.9511849E+002, 2.8293343E+002, 2.9493137E+002, 2.8229635E+002, 2.0204658E+001, 2.0208284E+001, 2.0356325E+001, 2.0362972E+001, 2.0214479E+001, 2.0210863E+001, 2.0411215E+001, 2.0252286E+001, 2.0422150E+001, 2.0273130E+001, 2.0277143E+001, 2.0445427E+001, 2.0451301E+001, 2.0282257E+001, 2.0278449E+001, 1.9800099E+001, 1.9802240E+001, 1.9800100E+001, 1.9802253E+001, 1.9800176E+001, 1.9800178E+001, 1.9802283E+001, 1.9800101E+001, 1.9802268E+001, 1.9800100E+001, 1.9800195E+001, 1.9802506E+001, 1.9800111E+001, 1.9802516E+001, 1.9800197E+001, 1.9800117E+001, 1.9802651E+001, 1.9800118E+001, 1.9802663E+001, 1.9800207E+001, 1.9800208E+001, 1.9802677E+001, 1.9800119E+001, 1.9802669E+001, 1.9800118E+001, 1.0568084E+004, 1.0568084E+004, 1.0568084E+004
 3.6001299E+003, 3.8713685E+002, 3.9090787E+002, 3.9305601E+002, 3.9257887E+002, 3.9680949E+002, 1.9800040E+001, 1.9800040E+001, 1.9800044E+001, 1.9800047E+001, 1.9800047E+001, 2.7383360E+002, 2.8576925E+002, 2.7458228E+002, 2.8631520E+002, 2.7619054E+002, 2.7782375E+002, 2.8900711E+002, 2.7730519E+002, 2.8860531E+002, 2.7653373E+002, 2.8029670E+002, 2.9270647E+002, 2.8079460E+002, 2.9330347E+002, 2.8273351E+002, 2.8073595E+002, 2.9382814E+002, 2.8154897E+002, 2.9430592E+002, 2.8240650E+002, 2.8485144E+002, 2.9800923E+002, 2.8516390E+002, 2.9782565E+002, 2.8452847E+002, 2.0254723E+001, 2.0258783E+001, 2.0421229E+001, 2.0428697E+001, 2.0265837E+001, 2.0261782E+001, 2.0482067E+001, 2.0308107E+001, 2.0494307E+001, 2.0331169E+001, 2.0335668E+001, 2.0519832E+001, 2.0526633E+001, 2.0341688E+001, 2.0337406E+001, 1.9800119E+001, 1.9802639E+001, 1.9800120E+001, 1.9802654E+001, 1.9800210E+001, 1.9800212E+001, 1.9802690E+001, 1.9800122E+001, 1.9802673E+001, 1.9800121E+001, 1.9800233E+001, 1.9802953E+001, 1.9800134E+001, 1.9802965E+001, 1.9800235E+001, 1.9800141E+001, 1.9803123E+001, 1.9800142E+001, 1.9803138E+001, 1.9800248E+001, 1.9800249E+001, 1.9803155E+001, 1.9800143E+001, 1.9803146E+001, 1.9800142E+001, 1.0568084E+004, 1.0568084E+004, 1.0568084E+004
 3.6500869E+003, 3.8835743E+002, 3.9202066E+002, 3.9396179E+002, 3.9383123E+002, 3.9826774E+002, 1.9800048E+001, 1.9800049E+001, 1.9800054E+001, 1.9800057E+001, 1.9800057E+001, 2.7609499E+002, 2.8857848E+002, 2.7683961E+002, 2.8912454E+002, 2.7850823E+002, 2.8015153E+002, 2.9184511E+002, 2.7960401E+002, 2.9144637E+002, 2.7884151E+002, 2.8257544E+002, 2.9554787E+002, 2.8303267E+002, 2.9616106E+002, 2.8503117E+002, 2.8291966E+002, 2.9665694E+002, 2.8374070E+002, 2.9713223E+002, 2.8463883E+002, 2.8706354E+002, 3.0086949E+002, 2.8732567E+002, 3.0069279E+002, 2.8669666E+002, 2.0309416E+001, 2.0313948E+001, 2.0491703E+001, 2.0500068E+001, 2.0321949E+001, 2.0317416E+001, 2.0558907E+001, 2.0369044E+001, 2.0572566E+001, 2.0394469E+001, 2.0399497E+001, 2.0600458E+001, 2.0608290E+001, 2.0406540E+001, 2.0401743E+001, 1.9800143E+001, 1.9803097E+001, 1.9800145E+001, 1.9803114E+001, 1.9800250E+001, 1.9800253E+001, 1.9803158E+001, 1.9800146E+001, 1.9803137E+001, 1.9800145E+001, 1.9800277E+001, 1.9803466E+001, 1.9800161E+001, 1.9803480E+001, 1.9800280E+001, 1.9800170E+001, 1.9803665E+001, 1.9800171E+001, 1.9803682E+001, 1.9800295E+001, 1.9800296E+001, 1.9803704E+001, 1.9800172E+001, 1.9803693E+001, 1.9800171E+001, 1.0568084E+004, 1.0568084E+004, 1.0568084E+004
 3.7000861E+003, 3.8965222E+002, 3.9332443E+002, 3.9542484E+002, 3.9502606E+002, 3.9938572E+002, 1.9800059E+001, 1.9800059E+001, 1.9800065E+001, 1.9800069E+001, 1.9800070E+001, 2.7832497E+002, 2.9134921E+002, 2.7906397E+002, 2.9191128E+002, 2.8079291E+002, 2.8244413E+002, 2.9470225E+002, 2.8186688E+002, 2.9429891E+002, 2.8111443E+002, 2.8481389E+002, 2.9839018E+002, 2.8522428E+002, 2.9900570E+002, 2.8726159E+002, 2.8506621E+002, 2.9947035E+002, 2.8588561E+002, 2.9993442E+002, 2.8680612E+002, 2.8920509E+002, 3.0368387E+002, 2.8942720E+002, 3.0353012E+002, 2.8879701E+002, 2.0369109E+001, 2.0374155E+001, 2.0568169E+001, 2.0577511E+001, 2.0383200E+001, 2.0378147E+001, 2.0642174E+001, 2.0435501E+001, 2.0657374E+001, 2.0463438E+001, 2.0469041E+001, 2.0687755E+001, 2.0696730E+001, 2.0477239E+001, 2.0471880E+001, 1.9800172E+001, 1.9803621E+001, 1.9800173E+001, 1.9803641E+001, 1.9800297E+001, 1.9800300E+001, 1.9803693E+001, 1.9800175E+001, 1.9803670E+001, 1.9800174E+001, 1.9800329E+001, 1.9804053E+001, 1.9800193E+001, 1.9804071E+001, 1.9800333E+001, 1.9800203E+001, 1.9804285E+001, 1.9800205E+001, 1.9804305E+001, 1.9800350E+001, 1.9800352E+001, 1.9804333E+001, 1.9800206E+001, 1.9804320E+001, 1.9800204E+001, 1.0568084E+004, 1.0568084E+004, 1.0568084E+004
 3.7500037E+003, 3.9077924E+002, 3.9443538E+002, 3.9654760E+002, 3.9607894E+002, 4.0059650E+002, 1.9800071E+001, 1.9800072E+001, 1.9800079E+001, 1.9800084E+001, 1.9800084E+001, 2.8051012E+002, 2.9413551E+002, 2.8125456E+002, 2.9471329E+002, 2.8303975E+002, 2.8468898E+002, 2.9755684E+002, 2.8409254E+002, 2.9715658E+002, 2.8334790E+002, 2.8697684E+002, 3.0121590E+002, 2.8734060E+002, 3.0182253E+002, 2.8943103E+002, 2.8714567E+002, 3.0224783E+002, 2.8796079E+002, 3.0270112E+002, 2.8891624E+002, 2.9130412E+002, 3.0644900E+002, 2.9147957E+002, 3.0631779E+002, 2.9084324E+002, 2.0434042E+001, 2.0439645E+001, 2.0650857E+001, 2.0661258E+001, 2.0449836E+001, 2.0444219E+001, 2.0732100E+001, 2.0507731E+001, 2.0748971E+001, 2.0538330E+001, 2.0544555E+001, 2.0781954E+001, 2.0792191E+001, 2.0554048E+001, 2.0548080E+001, 1.9800205E+001, 1.9804219E+001, 1.9800207E+001, 1.9804243E+001, 1.9800351E+001, 1.9800355E+001, 1.9804305E+001, 1.9800209E+001, 1.9804278E+001, 1.9800207E+001, 1.9800389E+001, 1.9804724E+001, 1.9800231E+001, 1.9804744E+001, 1.9800393E+001, 1.9800242E+001, 1.9804993E+001, 1.9800244E+001, 1.9805016E+001, 1.9800414E+001, 1.9800416E+001, 1.9805050E+001, 1.9800246E+001, 1.9805036E+001, 1.9800244E+001, 1.0568084E+004, 1.0568084E+004, 1.0568084E+004
 3.8001721E+003, 3.9197135E+002, 3.9567350E+002, 3.9787690E+002, 3.9720903E+002, 4.0160422E+002, 1.9800086E+001, 1.9800087E+001, 1.9800095E+001, 1.9800101E+001, 1.9800102E+001, 2.8265912E+002, 2.9692459E+002, 2.8341511E+002, 2.9749732E+002, 2.8522612E+002, 2.8685995E+002, 3.0038424E+002, 2.8625677E+002, 2.9998820E+002, 2.8552791E+002, 2.8907572E+002, 3.0399867E+002, 2.8939539E+002, 3.0460057E+002, 2.9155158E+002, 2.8916607E+002, 3.0498187E+002, 2.8997543E+002, 3.0542746E+002, 2.9098583E+002, 2.9337425E+002, 3.0917774E+002, 2.9349154E+002, 3.0905299E+002, 2.9285204E+002, 2.0504584E+001, 2.0510791E+001, 2.0740185E+001, 2.0751735E+001, 2.0522239E+001, 2.0516010E+001, 2.0829122E+001, 2.0586134E+001, 2.0847801E+001, 2.0619544E+001, 2.0626443E+001, 2.0883504E+001, 2.0895129E+001, 2.0637383E+001, 2.0630755E+001, 1.9800243E+001, 1.9804900E+001, 1.9800246E+001, 1.9804928E+001, 1.9800414E+001, 1.9800419E+001, 1.9805000E+001, 1.9800249E+001, 1.9804969E+001, 1.9800246E+001, 1.9800459E+001, 1.9805487E+001, 1.9800274E+001, 1.9805510E+001, 1.9800464E+001, 1.9800288E+001, 1.9805797E+001, 1.9800290E+001, 1.9805824E+001, 1.9800488E+001, 1.9800490E+001, 1.9805867E+001, 1.9800292E+001, 1.9805851E+001, 1.9800290E+001, 1.0568084E+004, 1.0568084E+004, 1.0568084E+004
