s,kg/s,kg/s,m3/s,m3/s
 5.5700153E+002, 2.3891230E+002, 2.4568134E+002, 2.0000001E+002, 2.2417974E+002
 5.5803514E+002, 2.3891234E+002, 2.3816880E+002, 2.0000001E+002, 2.1734488E+002
 5.5900201E+002, 2.3891236E+002, 2.4232797E+002, 2.0000000E+002, 2.2107095E+002
 5.6000535E+002, 2.3891235E+002, 2.4260937E+002, 1.9999999E+002, 2.2133375E+002
 5.6101088E+002, 2.3891231E+002, 2.3815192E+002, 1.9999999E+002, 2.1733399E+002
 5.6202649E+002, 2.3891231E+002, 2.4386375E+002, 2.0000000E+002, 2.2250386E+002
 5.6303216E+002, 2.3891233E+002, 2.4330446E+002, 2.0000002E+002, 2.2204925E+002
 5.6402163E+002, 2.3891237E+002, 2.4157353E+002, 2.0000000E+002, 2.2049025E+002
 5.6500174E+002, 2.3891236E+002, 2.3923536E+002, 1.9999998E+002, 2.1837779E+002
 5.6602630E+002, 2.3891230E+002, 2.3748921E+002, 1.9999999E+002, 2.1683963E+002
 5.6701147E+002, 2.3891230E+002, 2.4539679E+002, 2.0000001E+002, 2.2398559E+002
 5.6802598E+002, 2.3891235E+002, 2.4272458E+002, 2.0000001E+002, 2.2155653E+002
 5.6901121E+002, 2.3891237E+002, 2.4288096E+002, 1.9999999E+002, 2.2163644E+002
 5.7002016E+002, 2.3891232E+002, 2.3969188E+002, 1.9999999E+002, 2.1875190E+002
 5.7103085E+002, 2.3891230E+002, 2.3960513E+002, 2.0000000E+002, 2.1868191E+002
 5.7202903E+002, 2.3891234E+002, 2.3777958E+002, 2.0000001E+002, 2.1701431E+002
 5.7303374E+002, 2.3891236E+002, 2.3655222E+002, 2.0000000E+002, 2.1587134E+002
 5.7402673E+002, 2.3891233E+002, 2.3650099E+002, 1.9999998E+002, 2.1578457E+002
 5.7500710E+002, 2.3891230E+002, 2.4265381E+002, 2.0000000E+002, 2.2137767E+002
 5.7601687E+002, 2.3891233E+002, 2.4057500E+002, 2.0000002E+002, 2.1957739E+002
 5.7700315E+002, 2.3891235E+002, 2.4066485E+002, 2.0000000E+002, 2.1964881E+002
 5.7801334E+002, 2.3891233E+002, 2.4415464E+002, 1.9999998E+002, 2.2276574E+002
 5.7901680E+002, 2.3891231E+002, 2.4171759E+002, 2.0000001E+002, 2.2055936E+002
 5.8003387E+002, 2.3891234E+002, 2.4082329E+002, 2.0000002E+002, 2.1975814E+002
 5.8101313E+002, 2.3891235E+002, 2.3810526E+002, 1.9999999E+002, 2.1735649E+002
 5.8200868E+002, 2.3891232E+002, 2.4250721E+002, 1.9999999E+002, 2.2137761E+002
 5.8302617E+002, 2.3891230E+002, 2.4000154E+002, 2.0000002E+002, 2.1916365E+002
 5.8400566E+002, 2.3891234E+002, 2.3952112E+002, 2.0000003E+002, 2.1873385E+002
 5.8501598E+002, 2.3891239E+002, 2.3838760E+002, 1.9999999E+002, 2.1769150E+002
 5.8600450E+002, 2.3891236E+002, 2.4011870E+002, 1.9999997E+002, 2.1924085E+002
 5.8700480E+002, 2.3891227E+002, 2.3928178E+002, 1.9999999E+002, 2.1846886E+002
 5.8801943E+002, 2.3891229E+002, 2.4668884E+002, 2.0000002E+002, 2.2508614E+002
 5.8902666E+002, 2.3891237E+002, 2.3832693E+002, 2.0000002E+002, 2.1751034E+002
 5.9000569E+002, 2.3891240E+002, 2.4054529E+002, 1.9999999E+002, 2.1952751E+002
 5.9101985E+002, 2.3891232E+002, 2.4674486E+002, 1.9999998E+002, 2.2516728E+002
 5.9200400E+002, 2.3891226E+002, 2.4290813E+002, 2.0000000E+002, 2.2173188E+002
 5.9300378E+002, 2.3891231E+002, 2.3871367E+002, 2.0000003E+002, 2.1795891E+002
 5.9402544E+002, 2.3891239E+002, 2.4424814E+002, 2.0000002E+002, 2.2295654E+002
 5.9500545E+002, 2.3891239E+002, 2.4354263E+002, 1.9999999E+002, 2.2231323E+002
 5.9602978E+002, 2.3891231E+002, 2.3859935E+002, 1.9999997E+002, 2.1782345E+002
 5.9700228E+002, 2.3891227E+002, 2.4259436E+002, 2.0000001E+002, 2.2138406E+002
 5.9803505E+002, 2.3891232E+002, 2.4050975E+002, 2.0000003E+002, 2.1949766E+002
 5.9902057E+002, 2.3891238E+002, 2.3976473E+002, 2.0000001E+002, 2.1878542E+002
 6.0000000E+002, 2.3891238E+002, 2.3821902E+002, 1.9999998E+002, 2.1737382E+002
