m,Pa
 1.3972525E+003, 5.1325557E+000
 1.3982513E+003, 5.1177021E+000
 1.3992500E+003, 5.1033063E+000
 1.4002487E+003, 5.0883902E+000
 1.4012475E+003, 5.0738852E+000
 1.4022462E+003, 5.0588549E+000
 1.4032450E+003, 5.0443751E+000
 1.4042438E+003, 5.0293907E+000
 1.4052425E+003, 5.0149073E+000
 1.4062413E+003, 5.0000755E+000
 1.4072400E+003, 4.9856651E+000
 1.4082387E+003, 4.9709178E+000
 1.4092375E+003, 4.9566483E+000
 1.4102362E+003, 4.9419561E+000
 1.4112350E+003, 4.9278160E+000
 1.4122338E+003, 4.9132082E+000
 1.4132325E+003, 4.8991006E+000
 1.4142313E+003, 4.8845654E+000
 1.4152300E+003, 4.8704289E+000
 1.4162287E+003, 4.8559811E+000
 1.4172275E+003, 4.8417904E+000
 1.4182262E+003, 4.8272174E+000
 1.4192250E+003, 4.8128538E+000
 1.4202238E+003, 4.7981024E+000
 1.4212225E+003, 4.7836308E+000
 1.4222213E+003, 4.7687533E+000
 1.4232200E+003, 4.7541619E+000
 1.4242188E+003, 4.7392224E+000
 1.4252175E+003, 4.7246901E+000
 1.4262162E+003, 4.7097692E+000
 1.4272150E+003, 4.6952307E+000
 1.4282138E+003, 4.6804817E+000
 1.4292125E+003, 4.6659872E+000
 1.4302113E+003, 4.6515000E+000
 1.4312100E+003, 4.6371418E+000
 1.4322088E+003, 4.6227035E+000
 1.4332075E+003, 4.6084283E+000
 1.4342062E+003, 4.5940407E+000
 1.4352050E+003, 4.5798375E+000
 1.4362038E+003, 4.5655593E+000
 1.4372025E+003, 4.5514462E+000
 1.4382013E+003, 4.5371673E+000
 1.4392000E+003, 4.5229353E+000
 1.4401988E+003, 4.5085276E+000
 1.4411975E+003, 4.4942381E+000
 1.4421962E+003, 4.4797374E+000
 1.4431950E+003, 4.4654113E+000
 1.4441938E+003, 4.4509014E+000
 1.4451925E+003, 4.4365280E+000
 1.4461913E+003, 4.4221313E+000
 1.4471900E+003, 4.4078346E+000
 1.4481888E+003, 4.3935222E+000
 1.4491875E+003, 4.3792983E+000
 1.4501862E+003, 4.3651088E+000
 1.4511850E+003, 4.3509500E+000
 1.4521837E+003, 4.3367469E+000
 1.4531825E+003, 4.3226736E+000
 1.4541813E+003, 4.3086041E+000
 1.4551800E+003, 4.2944615E+000
 1.4561788E+003, 4.2803920E+000
 1.4571775E+003, 4.2662275E+000
 1.4581762E+003, 4.2520710E+000
 1.4591750E+003, 4.2378326E+000
 1.4601737E+003, 4.2236726E+000
 1.4611725E+003, 4.2093199E+000
 1.4621713E+003, 4.1952000E+000
 1.4631700E+003, 4.1807853E+000
 1.4641688E+003, 4.1664919E+000
 1.4651675E+003, 4.1521521E+000
 1.4661662E+003, 4.1379875E+000
 1.4671650E+003, 4.1235664E+000
 1.4681637E+003, 4.1094184E+000
 1.4691625E+003, 4.0950063E+000
 1.4701613E+003, 4.0809875E+000
 1.4711600E+003, 4.0666792E+000
 1.4721588E+003, 4.0526945E+000
 1.4731575E+003, 4.0383531E+000
 1.4741562E+003, 4.0244502E+000
 1.4751550E+003, 4.0100939E+000
 1.4761537E+003, 3.9963324E+000
 1.4771525E+003, 3.9821126E+000
 1.4781513E+003, 3.9683160E+000
 1.4791500E+003, 3.9539068E+000
 1.4801488E+003, 3.9400746E+000
 1.4811475E+003, 3.9256454E+000
 1.4821463E+003, 3.9117230E+000
 1.4831450E+003, 3.8974513E+000
 1.4841437E+003, 3.8837533E+000
 1.4851425E+003, 3.8693465E+000
 1.4861413E+003, 3.8557982E+000
 1.4871400E+003, 3.8413758E+000
 1.4881388E+003, 3.8277378E+000
 1.4891375E+003, 3.8133760E+000
 1.4901363E+003, 3.7997439E+000
 1.4911350E+003, 3.7854193E+000
 1.4921337E+003, 3.7720191E+000
 1.4931325E+003, 3.7577615E+000
 1.4941313E+003, 3.7444309E+000
 1.4951300E+003, 3.7302348E+000
 1.4961288E+003, 3.7168821E+000
 1.4971275E+003, 3.7027508E+000
 1.4981263E+003, 3.6894393E+000
 1.4991250E+003, 3.6753422E+000
 1.5001237E+003, 3.6621112E+000
 1.5011225E+003, 3.6478176E+000
 1.5021212E+003, 3.6345787E+000
 1.5031200E+003, 3.6203438E+000
 1.5041188E+003, 3.6069931E+000
 1.5051175E+003, 3.5930893E+000
 1.5061163E+003, 3.5797814E+000
 1.5071150E+003, 3.5659238E+000
 1.5081137E+003, 3.5526598E+000
 1.5091125E+003, 3.5388224E+000
 1.5101112E+003, 3.5256010E+000
 1.5111100E+003, 3.5116795E+000
 1.5121088E+003, 3.4985450E+000
 1.5131075E+003, 3.4847285E+000
 1.5141063E+003, 3.4715613E+000
 1.5151050E+003, 3.4578715E+000
 1.5161037E+003, 3.4446142E+000
 1.5171025E+003, 3.4308390E+000
 1.5181012E+003, 3.4176629E+000
 1.5191000E+003, 3.4039302E+000
 1.5200988E+003, 3.3906608E+000
 1.5210975E+003, 3.3770490E+000
 1.5220963E+003, 3.3636337E+000
 1.5230950E+003, 3.3500401E+000
 1.5240938E+003, 3.3367682E+000
 1.5250925E+003, 3.3233320E+000
 1.5260912E+003, 3.3100054E+000
 1.5270900E+003, 3.2966364E+000
 1.5280888E+003, 3.2833847E+000
 1.5290875E+003, 3.2700573E+000
 1.5300863E+003, 3.2570383E+000
 1.5310850E+003, 3.2437247E+000
 1.5320838E+003, 3.2305373E+000
 1.5330825E+003, 3.2174730E+000
 1.5340812E+003, 3.2042290E+000
 1.5350800E+003, 3.1910154E+000
 1.5360788E+003, 3.1779953E+000
 1.5370775E+003, 3.1647571E+000
 1.5380763E+003, 3.1518295E+000
 1.5390750E+003, 3.1387111E+000
 1.5400738E+003, 3.1257684E+000
 1.5410725E+003, 3.1127127E+000
 1.5420712E+003, 3.0997523E+000
 1.5430700E+003, 3.0866820E+000
 1.5440688E+003, 3.0735558E+000
 1.5450675E+003, 3.0603039E+000
 1.5460663E+003, 3.0474949E+000
 1.5470650E+003, 3.0345845E+000
 1.5480638E+003, 3.0216367E+000
 1.5490625E+003, 3.0082618E+000
 1.5500612E+003, 2.9953851E+000
 1.5510600E+003, 2.9821594E+000
 1.5520588E+003, 2.9693844E+000
 1.5530575E+003, 2.9561177E+000
 1.5540563E+003, 2.9430733E+000
 1.5550550E+003, 2.9299166E+000
 1.5560538E+003, 2.9173929E+000
 1.5570525E+003, 2.9044945E+000
 1.5580512E+003, 2.8918065E+000
 1.5590500E+003, 2.8786409E+000
 1.5600487E+003, 2.8663715E+000
 1.5610475E+003, 2.8533794E+000
 1.5620463E+003, 2.8407842E+000
 1.5630450E+003, 2.8280002E+000
 1.5640438E+003, 2.8159380E+000
 1.5650425E+003, 2.8030184E+000
 1.5660412E+003, 2.7903788E+000
 1.5670400E+003, 2.7774825E+000
 1.5680387E+003, 2.7648870E+000
 1.5690375E+003, 2.7515742E+000
 1.5700363E+003, 2.7388427E+000
 1.5710350E+003, 2.7247785E+000
 1.5720338E+003, 2.7109856E+000
 1.5730325E+003, 2.6957770E+000
 1.5740312E+003, 2.6808936E+000
 1.5750300E+003, 2.6645746E+000
 1.5760287E+003, 2.6470636E+000
 1.5770275E+003, 2.6277608E+000
 1.5780263E+003, 2.6070279E+000
 1.5790250E+003, 2.5836215E+000
 1.5800238E+003, 2.5571718E+000
 1.5810225E+003, 2.5267436E+000
 1.5820213E+003, 2.4916915E+000
 1.5830200E+003, 2.4511088E+000
 1.5840187E+003, 2.4037834E+000
 1.5850175E+003, 2.3500081E+000
 1.5860163E+003, 2.2871563E+000
 1.5870150E+003, 2.2160144E+000
 1.5880138E+003, 2.1341026E+000
 1.5890125E+003, 2.0408759E+000
 1.5900113E+003, 1.9356036E+000
 1.5910100E+003, 1.8151775E+000
 1.5920087E+003, 1.6822102E+000
 1.5930075E+003, 1.5278851E+000
 1.5940063E+003, 1.3598167E+000
 1.5950050E+003, 1.1624346E+000
 1.5960038E+003, 9.5774710E-001
 1.5970025E+003, 7.2566840E-001
 1.5980013E+003, 5.1294788E-001
 1.5990000E+003, 3.4739088E-001
