s,kg/s,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,kW/m2,kW/m2,kW/m2,kW/m2
 4.6300890E+002, 1.1664838E-004,-8.9667563E-001,-3.6025729E-001, 6.7868802E-001, 1.2483914E+000, 2.9347694E-015, 2.1763982E-015, 1.0644519E-001, 3.5040177E-002, 1.2270836E-002, 5.2623036E-003
 4.6400628E+002, 9.6456469E-005,-8.2098929E-001,-3.6445345E-001, 6.3745060E-001, 1.2329463E+000, 2.8069877E-013, 7.8098725E-016, 7.8776092E-002, 2.6526608E-002, 7.7599688E-003, 4.6693087E-003
 4.6500178E+002, 0.0000000E+000,-8.8570174E-001,-3.5526751E-001, 5.9339408E-001, 1.2170832E+000, 3.2574223E-015, 3.6873127E-016, 5.4363418E-002, 2.6572113E-002, 1.3202762E-002, 7.3518310E-003
 4.6601442E+002, 0.0000000E+000,-7.3910999E-001,-3.4989390E-001, 5.2665037E-001, 1.1989389E+000, 5.1851787E-016, 1.3025664E-016, 4.3032334E-003, 3.6884078E-003, 3.6318454E-003, 3.6655540E-003
 4.6701800E+002, 0.0000000E+000,-8.9482144E-001,-3.0742272E-001, 5.2490864E-001, 1.1911788E+000, 1.9753119E-015, 5.8900744E-017, 3.9271356E-003, 3.1732041E-003, 2.9426280E-003, 2.8746027E-003
 4.6800596E+002, 0.0000000E+000,-7.9089839E-001,-3.5155968E-001, 5.2413349E-001, 1.1826527E+000, 1.2733173E-014, 3.1136376E-017, 4.0833485E-003, 3.4149863E-003, 3.0173916E-003, 2.8635787E-003
 4.6901155E+002, 0.0000000E+000,-8.8740045E-001,-2.9171924E-001, 5.2335721E-001, 1.1751659E+000, 6.4068173E-015, 2.4784577E-017, 4.4095407E-003, 3.7874737E-003, 3.4123784E-003, 3.2265412E-003
 4.7001779E+002, 0.0000000E+000,-8.5085936E-001,-3.1271944E-001, 5.2241486E-001, 1.1677172E+000, 1.1736790E-015, 1.6862074E-017, 4.4045670E-003, 3.9110607E-003, 3.7744486E-003, 3.5368308E-003
 4.7102403E+002, 0.0000000E+000,-9.3902909E-001,-2.6149208E-001, 5.2081752E-001, 1.1600595E+000, 2.4978498E-016, 1.2983764E-017, 4.0288931E-003, 3.5590102E-003, 3.4043812E-003, 3.3555764E-003
 4.7203027E+002, 0.0000000E+000,-8.7688907E-001,-1.6134026E-001, 5.1975726E-001, 1.1532214E+000, 4.9679555E-016, 1.3570709E-017, 4.0059927E-003, 3.5361347E-003, 3.2862753E-003, 3.0770861E-003
 4.7302729E+002, 0.0000000E+000,-9.4461448E-001,-2.1462052E-001, 5.1852444E-001, 1.1455526E+000, 1.5404411E-016, 7.1904745E-018, 4.1084531E-003, 3.9358634E-003, 3.7673913E-003, 3.4259514E-003
 4.7402124E+002, 0.0000000E+000,-9.4231436E-001,-2.5111570E-001, 5.1741282E-001, 1.1379047E+000, 2.4383079E-016, 3.6122852E-018, 3.9813639E-003, 3.8287979E-003, 3.9256967E-003, 3.9400002E-003
 4.7500967E+002, 0.0000000E+000,-8.8747456E-001,-1.6280965E-001, 5.1653911E-001, 1.1310648E+000, 2.0305656E-017, 2.0555566E-018, 3.8240080E-003, 3.5743484E-003, 3.5202561E-003, 3.5620729E-003
 4.7601190E+002, 0.0000000E+000,-9.0947436E-001,-2.3919140E-001, 5.1582062E-001, 1.1241419E+000, 7.2898104E-018, 1.2462976E-018, 4.0404928E-003, 3.6321175E-003, 3.3740686E-003, 3.1867275E-003
 4.7700685E+002, 0.0000000E+000,-9.2652939E-001,-2.6035679E-001, 5.1479159E-001, 1.1164039E+000, 6.4189572E-018, 7.1224486E-019, 4.1674687E-003, 3.8171692E-003, 3.5384274E-003, 3.3532300E-003
 4.7801765E+002, 0.0000000E+000,-9.1162653E-001,-3.0907231E-001, 5.1356469E-001, 1.1090342E+000, 8.3780247E-019, 5.1674235E-019, 3.8250756E-003, 3.7140541E-003, 3.7066999E-003, 3.6486806E-003
 4.7901606E+002, 0.0000000E+000,-8.2868603E-001,-2.7396188E-001, 5.1274296E-001, 1.1020698E+000, 9.2899056E-019, 8.1874751E-020, 3.6955465E-003, 3.5109114E-003, 3.4287106E-003, 3.3636362E-003
 4.8000580E+002, 0.0000000E+000,-8.1426970E-001,-3.0362850E-001, 5.1194042E-001, 1.0952455E+000, 2.4229184E-018, 2.3997156E-020, 3.6532388E-003, 3.2957545E-003, 3.2744238E-003, 3.2303709E-003
 4.8101883E+002, 0.0000000E+000,-8.6590111E-001,-2.9110929E-001, 5.1066128E-001, 1.0887709E+000, 4.0338787E-019, 5.5085158E-021, 3.3672384E-003, 3.0774705E-003, 2.9809546E-003, 2.9494964E-003
 4.8202120E+002, 0.0000000E+000,-9.2479250E-001,-2.9302716E-001, 5.0958609E-001, 1.0820361E+000, 2.6419435E-019, 1.6175479E-021, 3.3606112E-003, 3.2318355E-003, 3.1583846E-003, 3.0828895E-003
 4.8301516E+002, 0.0000000E+000,-8.9172738E-001,-3.3348752E-001, 5.0870632E-001, 1.0751908E+000, 2.0302286E-019, 6.5400521E-022, 3.3700360E-003, 3.1728278E-003, 3.0100329E-003, 2.9280404E-003
 4.8401764E+002, 0.0000000E+000,-7.8979621E-001,-3.1056172E-001, 5.0808504E-001, 1.0688890E+000, 9.9202086E-020, 3.0114532E-022, 3.2339242E-003, 2.8848797E-003, 2.7671057E-003, 2.6393410E-003
 4.8501728E+002, 0.0000000E+000,-8.2153944E-001,-2.8201890E-001, 5.0748445E-001, 1.0631858E+000, 2.5384946E-020, 2.8203059E-022, 3.2184633E-003, 2.8038505E-003, 2.7316920E-003, 2.6864633E-003
 4.8601693E+002, 0.0000000E+000,-8.7662279E-001,-2.8005360E-001, 5.0633549E-001, 1.0572379E+000, 1.8618877E-020, 2.3366251E-022, 3.2455127E-003, 2.7397844E-003, 2.4899612E-003, 2.4349000E-003
 4.8701657E+002, 0.0000000E+000,-8.1662302E-001,-2.8186180E-001, 5.0585635E-001, 1.0511213E+000, 1.0846356E-020, 1.5572208E-022, 3.4873465E-003, 2.9744044E-003, 2.7182062E-003, 2.6055684E-003
 4.8801621E+002, 0.0000000E+000,-8.3429794E-001,-2.8831390E-001, 5.0528168E-001, 1.0451202E+000, 2.2538133E-021, 7.8070068E-023, 3.7000021E-003, 3.2693798E-003, 3.0051008E-003, 2.8889790E-003
 4.8901585E+002, 0.0000000E+000,-8.5673311E-001,-2.9280166E-001, 5.0431859E-001, 1.0392706E+000, 6.2125310E-022, 3.9881102E-023, 3.5802828E-003, 3.2256263E-003, 3.0015437E-003, 2.8753745E-003
 4.9001550E+002, 0.0000000E+000,-8.3879098E-001,-2.9021128E-001, 5.0352827E-001, 1.0334745E+000, 3.7308428E-022, 1.6027330E-023, 3.4285085E-003, 2.9105946E-003, 2.6515401E-003, 2.5796190E-003
 4.9101514E+002, 0.0000000E+000,-8.1506800E-001,-2.7541031E-001, 5.0307052E-001, 1.0279424E+000, 2.0901395E-022, 6.5455349E-024, 3.5411061E-003, 2.9623361E-003, 2.6394422E-003, 2.4754724E-003
 4.9201478E+002, 0.0000000E+000,-8.0297212E-001,-2.6037168E-001, 5.0258058E-001, 1.0226795E+000, 8.8820348E-023, 3.3179111E-024, 3.7470081E-003, 3.0760897E-003, 2.7433075E-003, 2.5004203E-003
 4.9301443E+002, 0.0000000E+000,-7.5399744E-001,-2.9396741E-001, 5.0221847E-001, 1.0168011E+000, 3.3095252E-023, 1.1022866E-024, 3.8499716E-003, 3.1226609E-003, 2.7289266E-003, 2.5427693E-003
 4.9400340E+002, 0.0000000E+000,-6.9528664E-001,-2.8326804E-001, 5.0188805E-001, 1.0113978E+000, 4.8364362E-024, 4.6275221E-025, 4.0824542E-003, 3.2740145E-003, 2.9182433E-003, 2.6992860E-003
 4.9502646E+002, 0.0000000E+000,-6.5404075E-001,-2.7307895E-001, 5.0146499E-001, 1.0063486E+000, 9.1274746E-024, 2.0960802E-025, 4.2951517E-003, 3.4220928E-003, 3.0479636E-003, 2.8379330E-003
 4.9602698E+002, 0.0000000E+000,-6.7681224E-001,-2.5030237E-001, 5.0074772E-001, 1.0015426E+000, 6.7189244E-024, 1.4621859E-025, 4.4539904E-003, 3.5843865E-003, 3.1407361E-003, 2.9073876E-003
 4.9702750E+002, 0.0000000E+000,-7.7576314E-001,-2.5930870E-001, 4.9955826E-001, 9.9644102E-001, 4.3105606E-024, 7.1673669E-026, 4.3146148E-003, 3.5132520E-003, 3.1447418E-003, 2.9068097E-003
 4.9802802E+002, 0.0000000E+000,-8.0516268E-001,-2.7284523E-001, 4.9843498E-001, 9.9116916E-001, 2.6402056E-024, 3.3052307E-026, 4.1401101E-003, 3.4590578E-003, 3.1214890E-003, 2.9095222E-003
 4.9900657E+002, 0.0000000E+000,-7.6180305E-001,-2.8438936E-001, 4.9796760E-001, 9.8590628E-001, 1.8840680E-024, 1.2688650E-026, 4.2724571E-003, 3.7983628E-003, 3.3595378E-003, 3.0572840E-003
 5.0000000E+002, 0.0000000E+000,-7.9624299E-001,-2.7200427E-001, 4.9714123E-001, 9.8093862E-001, 5.0580517E-025, 5.3503088E-027, 4.1018240E-003, 3.8507340E-003, 3.6926777E-003, 3.4801772E-003
