s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
 1.9700112E+003, 1.2807972E+002,-6.0826612E+001,-1.9630693E+001,-4.5845227E+001,-3.4059393E-001, 1.2161449E-001, 0.0000000E+000, 0.0000000E+000, 1.3104856E+000, 1.5582083E+000, 3.0489212E-003, 3.0489212E-003, 7.5587158E+001
 1.9800033E+003, 1.2730479E+002,-6.0725105E+001,-1.9669593E+001,-4.6644845E+001,-3.4065988E-001,-1.5368582E-001, 0.0000000E+000, 0.0000000E+000,-4.4435077E-001,-2.2910010E-001, 3.0520369E-003, 3.0520369E-003, 6.2503120E+001
 1.9900020E+003, 1.2786057E+002,-6.0855811E+001,-1.9547547E+001,-4.5894929E+001,-3.4476831E-001, 8.7144240E-003, 0.0000000E+000, 0.0000000E+000, 1.0270057E+000, 1.2262249E+000, 3.0551531E-003, 3.0551531E-003, 6.3529384E+001
 2.0000021E+003, 1.2843655E+002,-6.1060477E+001,-1.9723750E+001,-4.5734491E+001,-3.4338518E-001, 2.3650171E-001, 0.0000000E+000, 0.0000000E+000, 1.4934646E+000, 1.8109450E+000, 3.0582714E-003, 3.0582714E-003, 8.2274013E+001
 2.0100098E+003, 1.2737740E+002,-6.0793444E+001,-1.9784942E+001,-4.5986858E+001,-3.4180395E-001,-2.4568300E-001, 0.0000000E+000, 0.0000000E+000, 3.5015470E-002, 2.2466815E-001, 3.0613897E-003, 3.0613897E-003, 6.1984019E+001
 2.0200140E+003, 1.2830276E+002,-6.1123988E+001,-1.9591340E+001,-4.5642005E+001,-3.4078016E-001, 1.1539226E-001, 0.0000000E+000, 0.0000000E+000, 1.3901638E+000, 1.7200425E+000, 3.0645113E-003, 3.0645113E-003, 7.0481176E+001
 2.0300099E+003, 1.2806270E+002,-6.1025979E+001,-1.9553438E+001,-4.5872067E+001,-3.4159796E-001, 4.9742017E-002, 0.0000000E+000, 0.0000000E+000, 1.0646132E+000, 1.3193567E+000, 3.0676287E-003, 3.0676287E-003, 7.4347995E+001
 2.0400135E+003, 1.2808110E+002,-6.0952248E+001,-1.9552251E+001,-4.6072990E+001,-3.4519196E-001,-5.7204851E-002, 0.0000000E+000, 0.0000000E+000, 8.1486416E-001, 1.1012135E+000, 3.0707464E-003, 3.0707464E-003, 6.8695811E+001
 2.0500034E+003, 1.2903601E+002,-6.1178388E+001,-1.9659855E+001,-4.6276576E+001,-3.4324525E-001, 2.0672888E-001, 0.0000000E+000, 0.0000000E+000, 1.5746571E+000, 1.7846756E+000, 3.0738634E-003, 3.0738634E-003, 8.5956343E+001
 2.0600076E+003, 1.2932233E+002,-6.1382466E+001,-1.9835881E+001,-4.6094841E+001,-3.3925254E-001,-2.3149781E-002, 0.0000000E+000, 0.0000000E+000, 1.3531045E+000, 1.6467432E+000, 3.0769797E-003, 3.0769797E-003, 8.3151246E+001
 2.0700081E+003, 1.2843088E+002,-6.1466603E+001,-1.9632564E+001,-4.6395483E+001,-3.4233808E-001,-1.9914609E-002, 0.0000000E+000, 0.0000000E+000, 3.1711585E-001, 5.7397540E-001, 3.0800977E-003, 3.0800977E-003, 8.0886405E+001
 2.0800098E+003, 1.2823770E+002,-6.1549434E+001,-1.9896590E+001,-4.5713675E+001,-3.4476131E-001,-6.6741839E-002, 0.0000000E+000, 0.0000000E+000, 3.8515084E-001, 6.6649371E-001, 3.0832162E-003, 3.0832162E-003, 7.4615529E+001
 2.0900024E+003, 1.2868230E+002,-6.1050432E+001,-1.9791193E+001,-4.6017076E+001,-3.4673647E-001,-7.4769195E-002, 0.0000000E+000, 0.0000000E+000, 1.1976278E+000, 1.4020961E+000, 3.0863346E-003, 3.0863346E-003, 6.8845244E+001
 2.1000037E+003, 1.2971553E+002,-6.1572154E+001,-1.9853231E+001,-4.6270170E+001,-3.4373874E-001, 1.1247522E-001, 0.0000000E+000, 0.0000000E+000, 1.5403712E+000, 1.7887096E+000, 3.0894520E-003, 3.0894520E-003, 7.7933919E+001
 2.1100039E+003, 1.2944005E+002,-6.1845249E+001,-1.9913191E+001,-4.5980077E+001,-3.4711858E-001, 3.2608384E-001, 0.0000000E+000, 0.0000000E+000, 1.4028861E+000, 1.6805000E+000, 3.0925698E-003, 3.0925698E-003, 1.0436458E+002
 2.1200117E+003, 1.2875932E+002,-6.1680106E+001,-1.9898615E+001,-4.5654215E+001,-3.4396651E-001,-2.0772371E-001, 0.0000000E+000, 0.0000000E+000, 6.7299999E-001, 9.7469441E-001, 3.0956891E-003, 3.0956891E-003, 8.6177327E+001
 2.1300046E+003, 1.3080307E+002,-6.2225230E+001,-1.9530398E+001,-4.5990600E+001,-3.4651151E-001, 2.8310628E-001, 0.0000000E+000, 0.0000000E+000, 2.7733201E+000, 2.9934321E+000, 3.0988064E-003, 3.0988064E-003, 1.0971565E+002
 2.1400046E+003, 1.2716112E+002,-6.1426460E+001,-1.9710968E+001,-4.6471673E+001,-3.4520685E-001,-7.4849861E-001, 0.0000000E+000, 0.0000000E+000,-1.7608238E+000,-1.5416866E+000, 3.1019233E-003, 3.1019233E-003, 4.6771724E+001
 2.1500110E+003, 1.3080735E+002,-6.2300102E+001,-1.9858216E+001,-4.6487446E+001,-3.4759847E-001, 2.9521587E-001, 0.0000000E+000, 0.0000000E+000, 1.8487501E+000, 2.1092029E+000, 3.1050428E-003, 3.1050428E-003, 7.0909033E+001
 2.1600017E+003, 1.3008814E+002,-6.2170839E+001,-1.9857157E+001,-4.6923475E+001,-3.4302477E-001, 9.1459530E-002, 0.0000000E+000, 0.0000000E+000, 6.0461073E-001, 8.8509996E-001, 3.1081602E-003, 3.1081602E-003, 7.7697803E+001
 2.1700005E+003, 1.2976797E+002,-6.2041511E+001,-2.0057752E+001,-4.6260699E+001,-3.4424156E-001,-1.5318723E-001, 0.0000000E+000, 0.0000000E+000, 7.2418910E-001, 9.1057755E-001, 3.1112766E-003, 3.1112766E-003, 6.5546984E+001
 2.1800081E+003, 1.3088598E+002,-6.2354421E+001,-1.9916286E+001,-4.6434588E+001,-3.4630496E-001, 2.0040654E-001, 0.0000000E+000, 0.0000000E+000, 1.7898820E+000, 2.0347833E+000, 3.1143954E-003, 3.1143954E-003, 8.2127802E+001
 2.1900068E+003, 1.3005450E+002,-6.2153041E+001,-2.0013153E+001,-4.6380319E+001,-3.4536026E-001, 9.9315554E-002, 0.0000000E+000, 0.0000000E+000, 1.0027887E+000, 1.2619398E+000, 3.1175140E-003, 3.1175140E-003, 8.9892484E+001
 2.2000125E+003, 1.3042726E+002,-6.2242005E+001,-1.9906579E+001,-4.6873017E+001,-3.5050637E-001,-9.0481603E-002, 0.0000000E+000, 0.0000000E+000, 7.3100324E-001, 9.6466741E-001, 3.1206319E-003, 3.1206319E-003, 8.2050771E+001
 2.2100132E+003, 1.2966284E+002,-6.2184915E+001,-1.9859985E+001,-4.6111608E+001,-3.4251566E-001,-1.4846113E-001, 0.0000000E+000, 0.0000000E+000, 7.6471649E-001, 1.0153532E+000, 3.1237516E-003, 3.1237516E-003, 6.9507379E+001
 2.2200010E+003, 1.3093993E+002,-6.2671780E+001,-1.9982569E+001,-4.6790948E+001,-3.4871842E-001,-1.0503474E-001, 0.0000000E+000, 0.0000000E+000, 8.0536862E-001, 1.0408769E+000, 3.1268683E-003, 3.1268683E-003, 6.0367215E+001
 2.2300012E+003, 1.3148113E+002,-6.2907276E+001,-2.0159370E+001,-4.6852329E+001,-3.4742376E-001, 2.1797711E-001, 0.0000000E+000, 0.0000000E+000, 1.1759145E+000, 1.4327117E+000, 3.1299844E-003, 3.1299844E-003, 7.8165784E+001
 2.2400105E+003, 1.2993849E+002,-6.2513732E+001,-1.9956139E+001,-4.6631416E+001,-3.4570997E-001,-3.7668512E-001, 0.0000000E+000, 0.0000000E+000,-1.4163890E-001, 1.1480993E-001, 3.1331042E-003, 3.1331042E-003, 4.6224297E+001
 2.2500093E+003, 1.3295544E+002,-6.3158667E+001,-2.0101501E+001,-4.6832996E+001,-3.4614879E-001, 4.0301579E-001, 0.0000000E+000, 0.0000000E+000, 2.7031155E+000, 2.9191384E+000, 3.1362222E-003, 3.1362222E-003, 7.9765656E+001
 2.2600063E+003, 1.3026318E+002,-6.2554549E+001,-2.0279725E+001,-4.6889107E+001,-3.4770733E-001,-2.3935699E-001, 0.0000000E+000, 0.0000000E+000,-3.1396910E-001,-4.7267496E-002, 3.1393394E-003, 3.1393394E-003, 5.8810568E+001
 2.2700044E+003, 1.3075805E+002,-6.2674814E+001,-2.0087411E+001,-4.7205328E+001,-3.4276942E-001, 1.1601577E-001, 0.0000000E+000, 0.0000000E+000, 2.8428154E-001, 5.6374181E-001, 3.1398515E-003, 3.1398515E-003, 6.7722105E+001
 2.2800051E+003, 1.3046436E+002,-6.2817030E+001,-2.0207221E+001,-4.7084091E+001,-3.4216439E-001,-2.0397161E-002, 0.0000000E+000, 0.0000000E+000,-2.4936561E-001,-6.5412203E-003, 3.1127154E-003, 3.1127154E-003, 6.5458821E+001
 2.2900056E+003, 1.2988577E+002,-6.2563796E+001,-2.0256681E+001,-4.6183088E+001,-3.4454728E-001, 1.5104945E-001, 0.0000000E+000, 0.0000000E+000, 3.9601324E-001, 6.8870510E-001, 3.0781257E-003, 3.0781257E-003, 7.7242144E+001
 2.3000005E+003, 1.2682626E+002,-6.1980239E+001,-2.0083836E+001,-4.6675621E+001,-3.4435166E-001,-2.7366065E-001, 0.0000000E+000, 0.0000000E+000,-2.7548278E+000,-2.5314450E+000, 3.0435580E-003, 3.0435580E-003, 5.3983650E+001
 2.3100110E+003, 1.2511933E+002,-6.1083031E+001,-1.9891474E+001,-4.5976343E+001,-3.3843121E-001,-8.6449427E-002, 0.0000000E+000, 0.0000000E+000,-2.4689072E+000,-2.2563980E+000, 3.0089653E-003, 3.0089653E-003, 4.6735478E+001
 2.3200066E+003, 1.2419262E+002,-6.0833513E+001,-1.9780541E+001,-4.5431478E+001,-3.3284558E-001,-6.4095356E-002, 0.0000000E+000, 0.0000000E+000,-2.5066500E+000,-2.2498542E+000, 2.9743738E-003, 2.9743738E-003, 4.0659814E+001
 2.3300012E+003, 1.2367586E+002,-6.0512681E+001,-1.9726153E+001,-4.5208731E+001,-3.2893176E-001, 1.1475733E-001, 0.0000000E+000, 0.0000000E+000,-2.2153673E+000,-1.9858749E+000, 2.9398146E-003, 2.9398146E-003, 4.9793819E+001
 2.3400071E+003, 1.2181390E+002,-5.9676264E+001,-1.9705377E+001,-4.4361463E+001,-3.2921673E-001, 1.2857416E-001, 0.0000000E+000, 0.0000000E+000,-2.3362448E+000,-2.1298460E+000, 2.9052404E-003, 2.9052404E-003, 6.0381326E+001
 2.3500017E+003, 1.2000704E+002,-5.9125161E+001,-1.9525250E+001,-4.4558167E+001,-3.2459091E-001,-1.1372444E-001, 0.0000000E+000, 0.0000000E+000,-3.9276069E+000,-3.6398517E+000, 2.8706442E-003, 2.8706442E-003, 4.9567299E+001
 2.3600032E+003, 1.1935203E+002,-5.8639573E+001,-1.9404346E+001,-4.4149493E+001,-3.2238650E-001, 5.9480331E-002, 0.0000000E+000, 0.0000000E+000,-3.2465459E+000,-3.1042855E+000, 2.8360712E-003, 2.8360712E-003, 5.4960494E+001
 2.3700063E+003, 1.1737650E+002,-5.7739425E+001,-1.9174741E+001,-4.3718724E+001,-3.1883075E-001, 2.2649439E-002, 0.0000000E+000, 0.0000000E+000,-3.7476131E+000,-3.5525756E+000, 2.8014800E-003, 2.8014800E-003, 5.6551626E+001
 2.3800088E+003, 1.1560762E+002,-5.7290979E+001,-1.9293648E+001,-4.2848154E+001,-3.1698186E-001,-1.9376273E-001, 0.0000000E+000, 0.0000000E+000,-4.5604852E+000,-4.3359022E+000, 2.7669025E-003, 2.7669025E-003, 3.9783011E+001
 2.3900066E+003, 1.1370637E+002,-5.6467406E+001,-1.9012284E+001,-4.2818218E+001,-3.1566753E-001,-4.1805586E-002, 0.0000000E+000, 0.0000000E+000,-5.1268663E+000,-4.9490083E+000, 2.7323170E-003, 2.7323170E-003, 3.6218817E+001
 2.4000024E+003, 1.1342244E+002,-5.5950874E+001,-1.8920008E+001,-4.2133954E+001,-3.1259494E-001, 5.1888318E-003, 0.0000000E+000, 0.0000000E+000,-4.0913497E+000,-3.8898030E+000, 2.6977583E-003, 2.6977583E-003, 3.6166129E+001
 2.4100127E+003, 1.1206327E+002,-5.5303931E+001,-1.8720054E+001,-4.2055964E+001,-3.1045534E-001, 3.1383653E-002, 0.0000000E+000, 0.0000000E+000,-4.4946889E+000,-4.2957512E+000, 2.6631603E-003, 2.6631603E-003, 3.8309437E+001
 2.4200020E+003, 1.1018889E+002,-5.4563301E+001,-1.8654511E+001,-4.1399736E+001,-3.0616174E-001, 1.6259231E-001, 0.0000000E+000, 0.0000000E+000,-4.7588051E+000,-4.5722242E+000, 2.6285642E-003, 2.6285642E-003, 5.1674112E+001
 2.4300000E+003, 1.0918537E+002,-5.3639270E+001,-1.8425191E+001,-4.0746548E+001,-3.0293225E-001, 5.6865664E-002, 0.0000000E+000, 0.0000000E+000,-4.0605583E+000,-3.8717079E+000, 2.5940162E-003, 2.5940162E-003, 5.6194672E+001
 2.4400112E+003, 1.0730528E+002,-5.2868322E+001,-1.8356265E+001,-4.0736017E+001,-3.0193740E-001,-1.8083692E-001, 0.0000000E+000, 0.0000000E+000,-5.3118008E+000,-5.1381011E+000, 2.5594203E-003, 2.5594203E-003, 4.0902341E+001
 2.4500088E+003, 1.0568545E+002,-5.2218828E+001,-1.8218575E+001,-3.9600836E+001,-2.9405170E-001, 1.6812257E-001, 0.0000000E+000, 0.0000000E+000,-4.6716829E+000,-4.4787186E+000, 2.5248320E-003, 2.5248320E-003, 5.4608126E+001
 2.4600063E+003, 1.0437473E+002,-5.1431297E+001,-1.8279981E+001,-3.9348620E+001,-2.9451709E-001,-1.2441442E-001, 0.0000000E+000, 0.0000000E+000,-5.2511960E+000,-5.1040996E+000, 2.4902577E-003, 2.4902577E-003, 4.4500283E+001
 2.4700056E+003, 1.0226726E+002,-5.0814303E+001,-1.8019865E+001,-3.8608666E+001,-2.9149429E-001,-1.6973060E-001, 0.0000000E+000, 0.0000000E+000,-5.8358225E+000,-5.6367994E+000, 2.4556836E-003, 2.4556836E-003, 2.9695249E+001
 2.4800061E+003, 1.0178129E+002,-5.0333961E+001,-1.8192317E+001,-3.8341422E+001,-2.8230070E-001, 6.2717582E-002, 0.0000000E+000, 0.0000000E+000,-5.5161225E+000,-5.3059979E+000, 2.4210975E-003, 2.4210975E-003, 3.4325359E+001
 2.4900149E+003, 1.0001968E+002,-4.9468730E+001,-1.7911437E+001,-3.7179326E+001,-2.8447114E-001, 8.1373752E-002, 0.0000000E+000, 0.0000000E+000,-4.9060903E+000,-4.7429101E+000, 2.3864833E-003, 2.3864833E-003, 4.1139814E+001
 2.5000129E+003, 9.8294532E+001,-4.8474908E+001,-1.7747832E+001,-3.7305789E+001,-2.7956642E-001,-1.0786203E-001, 0.0000000E+000, 0.0000000E+000,-5.7591163E+000,-5.6214253E+000, 2.3519008E-003, 2.3519008E-003, 3.2338171E+001
 2.5100034E+003, 9.7385799E+001,-4.8055466E+001,-1.7637145E+001,-3.7011003E+001,-2.7927280E-001, 3.5748320E-002, 0.0000000E+000, 0.0000000E+000,-5.7350046E+000,-5.5613384E+000, 2.3173481E-003, 2.3173481E-003, 3.4981521E+001
 2.5200103E+003, 9.5762231E+001,-4.7379857E+001,-1.7539392E+001,-3.5720488E+001,-2.7419258E-001, 2.3657333E-002, 0.0000000E+000, 0.0000000E+000,-5.3230069E+000,-5.1280421E+000, 2.2827789E-003, 2.2827789E-003, 3.6335423E+001
 2.5300107E+003, 9.4817162E+001,-4.6590497E+001,-1.7217335E+001,-3.5875654E+001,-2.6858203E-001, 8.9371646E-002, 0.0000000E+000, 0.0000000E+000,-5.1583539E+000,-5.0455348E+000, 2.2481900E-003, 2.2481900E-003, 4.4447184E+001
 2.5400027E+003, 9.3075322E+001,-4.5992411E+001,-1.7363820E+001,-3.5091803E+001,-2.6681861E-001,-1.6630519E-002, 0.0000000E+000, 0.0000000E+000,-5.8176006E+000,-5.6561621E+000, 2.2136174E-003, 2.2136174E-003, 4.2860236E+001
 2.5500059E+003, 9.1144602E+001,-4.5060603E+001,-1.7080286E+001,-3.4517483E+001,-2.6356929E-001,-1.2496510E-001, 0.0000000E+000, 0.0000000E+000,-6.0419899E+000,-5.9023050E+000, 2.1740072E-003, 2.1740072E-003, 3.2390152E+001
 2.5600081E+003, 7.8321791E+001,-4.2402327E+001,-1.6410315E+001,-3.2929870E+001,-2.3069618E-001,-5.9288287E-001, 0.0000000E+000, 0.0000000E+000,-1.4333396E+001,-1.4244300E+001, 1.8342676E-003, 1.8342676E-003,-1.7870868E+001
 2.5700071E+003, 5.5564637E+001,-3.6704865E+001,-1.5121262E+001,-3.0045678E+001,-1.7492157E-001,-7.6411381E-001, 0.0000000E+000, 0.0000000E+000,-2.7246583E+001,-2.7246203E+001, 1.3171379E-003, 1.3171379E-003,-8.1858427E+001
 2.5800129E+003, 3.4452983E+001,-3.0374023E+001,-1.3697184E+001,-2.6570450E+001,-1.1277992E-001,-7.6920658E-001, 0.0000000E+000, 0.0000000E+000,-3.7057092E+001,-3.7070660E+001, 8.0002479E-004, 8.0002479E-004,-1.4619306E+002
 2.5900181E+003, 1.2309895E+001,-2.3304425E+001,-1.2304913E+001,-2.2390491E+001,-4.4283246E-002,-7.4569033E-001, 0.0000000E+000, 0.0000000E+000,-4.6448811E+001,-4.6479908E+001, 2.8234011E-004, 2.8234011E-004,-2.0842466E+002
 2.6000188E+003, 3.7385043E-002,-1.7803262E+001,-1.1155716E+001,-1.8684680E+001,-3.5719601E-003, 2.0103964E-001, 0.0000000E+000, 0.0000000E+000,-4.7426861E+001,-4.7408806E+001, 4.1820702E-007, 4.1820702E-007,-1.9178253E+002
 2.6100315E+003, 8.0515629E-011,-1.4907442E+001,-1.0858813E+001,-1.5912978E+001,-3.1172925E-003, 3.9352385E-001, 0.0000000E+000, 0.0000000E+000,-4.1302706E+001,-4.1288826E+001, 0.0000000E+000, 0.0000000E+000,-1.5884238E+002
 2.6200198E+003, 0.0000000E+000,-1.2560121E+001,-1.0464349E+001,-1.3669103E+001,-2.7431741E-003, 3.3673139E-001, 0.0000000E+000, 0.0000000E+000,-3.6372946E+001,-3.6359585E+001, 0.0000000E+000, 0.0000000E+000,-1.3073670E+002
 2.6300093E+003, 0.0000000E+000,-1.0640764E+001,-1.0175269E+001,-1.1805025E+001,-2.4121092E-003, 2.5568880E-001, 0.0000000E+000, 0.0000000E+000,-3.2377957E+001,-3.2367782E+001, 0.0000000E+000, 0.0000000E+000,-1.0938701E+002
 2.6400142E+003, 0.0000000E+000,-9.0464920E+000,-9.8926015E+000,-1.0238508E+001,-2.1384864E-003, 2.2630275E-001, 0.0000000E+000, 0.0000000E+000,-2.8963399E+001,-2.8953437E+001, 0.0000000E+000, 0.0000000E+000,-9.0470509E+001
 2.6500315E+003, 0.0000000E+000,-7.7326351E+000,-9.5143542E+000,-8.8464182E+000,-1.8913463E-003, 1.8878433E-001, 0.0000000E+000, 0.0000000E+000,-2.5915595E+001,-2.5906515E+001, 0.0000000E+000, 0.0000000E+000,-7.4668167E+001
 2.6600288E+003, 0.0000000E+000,-6.6270256E+000,-9.2402640E+000,-7.6508651E+000,-1.6699028E-003, 1.4484640E-001, 0.0000000E+000, 0.0000000E+000,-2.3381707E+001,-2.3374978E+001, 0.0000000E+000, 0.0000000E+000,-6.2571219E+001
 2.6700129E+003, 0.0000000E+000,-5.6935788E+000,-8.9590192E+000,-6.7819805E+000,-1.4931628E-003, 1.2775966E-001, 0.0000000E+000, 0.0000000E+000,-2.1314836E+001,-2.1308312E+001, 0.0000000E+000, 0.0000000E+000,-5.1903891E+001
 2.6800200E+003, 0.0000000E+000,-4.8884191E+000,-8.7347932E+000,-5.9418307E+000,-1.3225855E-003, 1.0346741E-001, 0.0000000E+000, 0.0000000E+000,-1.9468380E+001,-1.9462898E+001, 0.0000000E+000, 0.0000000E+000,-4.3252036E+001
 2.6900391E+003, 0.0000000E+000,-4.1889831E+000,-8.4092991E+000,-5.2075985E+000,-1.1656336E-003, 9.8717916E-002, 0.0000000E+000, 0.0000000E+000,-1.7713370E+001,-1.7708328E+001, 0.0000000E+000, 0.0000000E+000,-3.4974103E+001
 2.7000276E+003, 0.0000000E+000,-3.5878684E+000,-8.2163567E+000,-4.6365506E+000,-1.0227421E-003, 7.7629249E-002, 0.0000000E+000, 0.0000000E+000,-1.6369142E+001,-1.6364169E+001, 0.0000000E+000, 0.0000000E+000,-2.8502300E+001
 2.7100222E+003, 0.0000000E+000,-3.0576144E+000,-7.9009147E+000,-4.0462899E+000,-8.8495250E-004, 6.6980215E-002, 0.0000000E+000, 0.0000000E+000,-1.4942701E+001,-1.4938724E+001, 0.0000000E+000, 0.0000000E+000,-2.2907037E+001
 2.7200227E+003, 0.0000000E+000,-2.5954253E+000,-7.7862559E+000,-3.6111298E+000,-7.7231285E-004, 5.6993247E-002, 0.0000000E+000, 0.0000000E+000,-1.3940399E+001,-1.3936590E+001, 0.0000000E+000, 0.0000000E+000,-1.8143855E+001
 2.7300015E+003, 0.0000000E+000,-2.1824763E+000,-7.5448805E+000,-3.1937479E+000,-6.5722347E-004, 5.3762180E-002, 0.0000000E+000, 0.0000000E+000,-1.2871466E+001,-1.2868000E+001, 0.0000000E+000, 0.0000000E+000,-1.3664137E+001
 2.7400183E+003, 0.0000000E+000,-1.8210621E+000,-7.3483781E+000,-2.8328181E+000,-5.5244730E-004, 4.5115087E-002, 0.0000000E+000, 0.0000000E+000,-1.1960789E+001,-1.1957696E+001, 0.0000000E+000, 0.0000000E+000,-9.8828819E+000
 2.7500439E+003, 0.0000000E+000,-1.4977482E+000,-7.1397279E+000,-2.4677608E+000,-4.4509766E-004, 4.1978512E-002, 0.0000000E+000, 0.0000000E+000,-1.1066613E+001,-1.1063703E+001, 0.0000000E+000, 0.0000000E+000,-6.3634342E+000
 2.7600369E+003, 0.0000000E+000,-1.2118366E+000,-6.9995421E+000,-2.2035134E+000,-3.3799264E-004, 2.9974105E-002, 0.0000000E+000, 0.0000000E+000,-1.0387411E+001,-1.0385256E+001, 0.0000000E+000, 0.0000000E+000,-3.8639986E+000
 2.7700422E+003, 0.0000000E+000,-9.5309820E-001,-6.8579990E+000,-1.9431631E+000,-2.2955821E-004, 3.1146875E-002, 0.0000000E+000, 0.0000000E+000,-9.7261332E+000,-9.7233430E+000, 0.0000000E+000, 0.0000000E+000,-1.2524121E+000
 2.7800459E+003, 0.0000000E+000,-7.2304685E-001,-6.6783691E+000,-1.7074732E+000,-5.3267812E-005, 1.5682620E-002, 0.0000000E+000, 0.0000000E+000,-9.0959731E+000,-9.0932597E+000, 0.0000000E+000, 0.0000000E+000, 5.4729538E-002
 2.7900032E+003, 0.0000000E+000,-5.1777233E-001,-6.5409005E+000,-1.5529911E+000,-1.8462930E-005, 1.7808007E-002, 0.0000000E+000, 0.0000000E+000,-8.5993079E+000,-8.5938743E+000, 0.0000000E+000, 0.0000000E+000, 1.5476581E+000
 2.8000049E+003, 0.0000000E+000,-3.2763395E-001,-6.3566270E+000,-1.3298172E+000,-1.4883907E-005, 2.3488950E-002, 0.0000000E+000, 0.0000000E+000,-7.9981503E+000,-7.9906041E+000, 0.0000000E+000, 0.0000000E+000, 3.5032792E+000
 2.8100139E+003, 0.0000000E+000,-1.6513209E-001,-6.2467683E+000,-1.1958257E+000,-1.5985198E-005, 1.8757333E-002, 0.0000000E+000, 0.0000000E+000,-7.5969214E+000,-7.5889848E+000, 0.0000000E+000, 0.0000000E+000, 5.0669256E+000
 2.8200415E+003, 0.0000000E+000,-1.4441440E-002,-6.0315417E+000,-1.0201517E+000,-1.4578845E-005, 1.8795350E-002, 0.0000000E+000, 0.0000000E+000,-7.0547288E+000,-7.0473540E+000, 0.0000000E+000, 0.0000000E+000, 6.6591261E+000
 2.8300449E+003, 0.0000000E+000, 1.1853769E-001,-6.0542231E+000,-8.8516543E-001,-1.1605113E-005, 1.7458835E-002, 0.0000000E+000, 0.0000000E+000,-6.8120546E+000,-6.8034036E+000, 0.0000000E+000, 0.0000000E+000, 8.0968260E+000
 2.8400457E+003, 0.0000000E+000, 2.4467105E-001,-5.8378594E+000,-7.5288710E-001,-1.3448534E-005, 1.7742768E-002, 0.0000000E+000, 0.0000000E+000,-6.3363759E+000,-6.3283462E+000, 0.0000000E+000, 0.0000000E+000, 9.5817742E+000
 2.8500479E+003, 0.0000000E+000, 3.5362214E-001,-5.8266431E+000,-6.2745305E-001,-1.0805687E-005, 1.5528775E-002, 0.0000000E+000, 0.0000000E+000,-6.0928933E+000,-6.0849560E+000, 0.0000000E+000, 0.0000000E+000, 1.0867689E+001
 2.8600044E+003, 0.0000000E+000, 4.5482842E-001,-5.6197226E+000,-5.1811134E-001,-1.4349417E-005, 2.2596136E-002, 0.0000000E+000, 0.0000000E+000,-5.6681126E+000,-5.6604237E+000, 0.0000000E+000, 0.0000000E+000, 1.2760309E+001
 2.8700100E+003, 0.0000000E+000, 5.4446247E-001,-5.5630377E+000,-4.2189461E-001,-9.7731993E-006, 5.4475186E-003, 0.0000000E+000, 0.0000000E+000,-5.4415877E+000,-5.4350321E+000, 0.0000000E+000, 0.0000000E+000, 1.3208913E+001
 2.8800125E+003, 0.0000000E+000, 6.2404400E-001,-5.4299811E+000,-3.5591978E-001,-1.2992974E-005, 1.7284180E-002, 0.0000000E+000, 0.0000000E+000,-5.1513170E+000,-5.1445857E+000, 0.0000000E+000, 0.0000000E+000, 1.4664985E+001
 2.8900193E+003, 0.0000000E+000, 6.9875951E-001,-5.3769769E+000,-2.6563829E-001,-8.8409714E-006, 9.1508612E-003, 0.0000000E+000, 0.0000000E+000,-4.9400669E+000,-4.9347136E+000, 0.0000000E+000, 0.0000000E+000, 1.5430159E+001
 2.9000242E+003, 0.0000000E+000, 7.6538542E-001,-5.2645763E+000,-2.0035694E-001,-1.2833362E-005, 9.6109038E-003, 0.0000000E+000, 0.0000000E+000,-4.6958482E+000,-4.6899497E+000, 0.0000000E+000, 0.0000000E+000, 1.6227176E+001
 2.9100298E+003, 0.0000000E+000, 8.2843176E-001,-5.1673243E+000,-1.3360809E-001,-8.6638501E-006, 6.9867560E-003, 0.0000000E+000, 0.0000000E+000,-4.4703601E+000,-4.4655225E+000, 0.0000000E+000, 0.0000000E+000, 1.6812462E+001
 2.9200034E+003, 0.0000000E+000, 8.8105152E-001,-5.1237456E+000,-8.8371156E-002,-1.0109357E-005, 7.7159666E-003, 0.0000000E+000, 0.0000000E+000,-4.3277679E+000,-4.3233594E+000, 0.0000000E+000, 0.0000000E+000, 1.7456057E+001
 2.9300134E+003, 0.0000000E+000, 9.3408510E-001,-5.0204029E+000,-2.3188122E-002,-8.9454087E-006, 1.2600641E-002, 0.0000000E+000, 0.0000000E+000,-4.1013132E+000,-4.0969142E+000, 0.0000000E+000, 0.0000000E+000, 1.8498318E+001
 2.9400464E+003, 0.0000000E+000, 9.7661692E-001,-4.9410421E+000, 4.0870306E-002,-8.1575011E-006, 3.9623011E-003, 0.0000000E+000, 0.0000000E+000,-3.9227427E+000,-3.9196008E+000, 0.0000000E+000, 0.0000000E+000, 1.8838219E+001
 2.9500349E+003, 0.0000000E+000, 1.0212988E+000,-4.8682332E+000, 8.6469435E-002,-7.3061393E-006, 1.0942359E-002, 0.0000000E+000, 0.0000000E+000,-3.7508737E+000,-3.7495299E+000, 0.0000000E+000, 0.0000000E+000, 1.9753488E+001
