s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
 8.850E+02, 7.621E+02, 6.501E+02, 1.005E+03, 7.695E+02, 8.227E+02, 7.805E+02, 6.571E+02, 1.012E+03, 7.734E+02, 8.504E+02, 7.672E+02, 9.442E+02, 7.666E+02, 7.720E+02, 9.491E+02, 9.794E+02, 8.458E+02, 6.740E+02, 7.893E+02, 7.454E+02, 7.228E+02, 6.521E+02, 9.999E+02, 7.701E+02, 9.586E+02, 1.015E+03, 9.313E+02, 8.038E+02, 6.783E+02, 3.430E+02, 2.162E+02, 2.182E+02, 3.455E+02, 5.089E+02, 6.419E+02, 1.030E+03, 1.070E+03, 1.036E+03, 9.866E+02, 4.991E+02, 4.441E+02, 5.374E+02, 7.865E+02, 7.813E+02, 7.968E+02, 8.124E+02, 2.065E-02, 3.091E-02, 2.065E-01, 9.979E-02, 9.622E-02, 1.113E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+02, 7.652E+02, 6.550E+02, 9.990E+02, 7.716E+02, 8.231E+02, 7.836E+02, 6.633E+02, 1.011E+03, 7.780E+02, 8.547E+02, 7.752E+02, 9.455E+02, 7.710E+02, 7.710E+02, 9.501E+02, 9.858E+02, 8.440E+02, 6.773E+02, 7.910E+02, 7.507E+02, 7.269E+02, 6.574E+02, 1.001E+03, 7.740E+02, 9.685E+02, 1.005E+03, 9.463E+02, 8.131E+02, 7.085E+02, 3.849E+02, 2.172E+02, 2.249E+02, 3.472E+02, 5.119E+02, 6.314E+02, 1.041E+03, 1.124E+03, 1.026E+03, 9.887E+02, 5.057E+02, 4.311E+02, 5.025E+02, 7.843E+02, 7.809E+02, 7.925E+02, 8.104E+02, 2.070E-02, 2.394E-02, 2.044E-01, 9.987E-02, 9.901E-02, 2.237E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.150E+02, 7.684E+02, 6.595E+02, 9.868E+02, 7.745E+02, 8.155E+02, 7.871E+02, 6.690E+02, 1.010E+03, 7.826E+02, 8.515E+02, 7.799E+02, 9.495E+02, 7.719E+02, 7.717E+02, 9.510E+02, 9.778E+02, 8.428E+02, 6.813E+02, 7.933E+02, 7.542E+02, 7.254E+02, 6.632E+02, 1.008E+03, 7.785E+02, 9.800E+02, 1.031E+03, 9.970E+02, 7.829E+02, 6.523E+02, 3.260E+02, 2.210E+02, 2.311E+02, 3.504E+02, 4.840E+02, 6.792E+02, 1.060E+03, 1.095E+03, 1.015E+03, 9.904E+02, 5.006E+02, 4.469E+02, 5.030E+02, 7.633E+02, 7.813E+02, 8.026E+02, 8.146E+02, 2.287E-02, 2.531E-02, 2.038E-01, 9.767E-02, 9.635E-02, 2.594E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.300E+02, 7.696E+02, 6.640E+02, 9.711E+02, 7.753E+02, 8.088E+02, 7.894E+02, 6.743E+02, 1.001E+03, 7.859E+02, 8.469E+02, 7.802E+02, 9.533E+02, 7.723E+02, 7.735E+02, 9.505E+02, 9.645E+02, 8.451E+02, 6.847E+02, 7.926E+02, 7.551E+02, 7.278E+02, 6.675E+02, 1.010E+03, 7.822E+02, 9.564E+02, 1.014E+03, 1.013E+03, 7.505E+02, 5.455E+02, 3.094E+02, 2.213E+02, 2.322E+02, 3.504E+02, 5.058E+02, 6.756E+02, 1.058E+03, 1.048E+03, 1.003E+03, 9.863E+02, 4.703E+02, 4.504E+02, 5.148E+02, 7.651E+02, 7.857E+02, 8.105E+02, 8.150E+02, 2.112E-02, 2.719E-02, 2.065E-01, 9.874E-02, 9.537E-02, 1.114E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.450E+02, 7.717E+02, 6.682E+02, 9.652E+02, 7.777E+02, 8.062E+02, 7.918E+02, 6.793E+02, 9.939E+02, 7.889E+02, 8.432E+02, 7.775E+02, 9.471E+02, 7.735E+02, 7.725E+02, 9.584E+02, 9.617E+02, 8.467E+02, 6.872E+02, 7.942E+02, 7.566E+02, 7.281E+02, 6.723E+02, 1.007E+03, 7.855E+02, 9.748E+02, 1.016E+03, 9.799E+02, 6.805E+02, 5.976E+02, 2.967E+02, 2.250E+02, 2.367E+02, 3.498E+02, 5.154E+02, 6.489E+02, 1.024E+03, 1.083E+03, 1.002E+03, 9.848E+02, 5.088E+02, 4.640E+02, 4.878E+02, 7.589E+02, 7.908E+02, 8.177E+02, 8.157E+02, 2.288E-02, 3.254E-02, 2.064E-01, 1.002E-01, 9.398E-02, 1.164E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.600E+02, 7.722E+02, 6.716E+02, 9.667E+02, 7.794E+02, 8.080E+02, 7.934E+02, 6.838E+02, 9.928E+02, 7.915E+02, 8.426E+02, 7.754E+02, 9.480E+02, 7.764E+02, 7.750E+02, 9.590E+02, 9.700E+02, 8.489E+02, 6.896E+02, 7.951E+02, 7.592E+02, 7.296E+02, 6.756E+02, 1.003E+03, 7.897E+02, 9.669E+02, 1.006E+03, 9.746E+02, 6.718E+02, 5.621E+02, 3.344E+02, 2.242E+02, 2.243E+02, 3.529E+02, 5.009E+02, 6.367E+02, 1.020E+03, 1.034E+03, 1.002E+03, 9.913E+02, 5.428E+02, 4.760E+02, 4.963E+02, 7.603E+02, 7.951E+02, 8.106E+02, 8.193E+02, 2.053E-02, 4.069E-02, 2.063E-01, 1.014E-01, 8.935E-02, 1.213E-03, 0.000E+00, 0.000E+00, 0.000E+00
 9.750E+02, 7.754E+02, 6.755E+02, 9.617E+02, 7.823E+02, 8.156E+02, 7.961E+02, 6.884E+02, 9.874E+02, 7.945E+02, 8.458E+02, 7.799E+02, 9.621E+02, 7.800E+02, 7.747E+02, 9.702E+02, 9.672E+02, 8.524E+02, 6.916E+02, 7.966E+02, 7.623E+02, 7.303E+02, 6.770E+02, 1.012E+03, 7.940E+02, 1.005E+03, 1.057E+03, 9.469E+02, 7.133E+02, 6.266E+02, 3.334E+02, 2.262E+02, 2.324E+02, 3.497E+02, 5.508E+02, 6.875E+02, 1.131E+03, 1.058E+03, 1.017E+03, 1.003E+03, 5.001E+02, 4.686E+02, 5.119E+02, 7.383E+02, 7.897E+02, 8.119E+02, 8.222E+02, 2.111E-02, 2.687E-02, 2.071E-01, 9.973E-02, 9.784E-02, 7.940E-04, 0.000E+00, 0.000E+00, 0.000E+00
 9.900E+02, 7.770E+02, 6.791E+02, 9.759E+02, 7.916E+02, 8.200E+02, 7.980E+02, 6.928E+02, 9.928E+02, 8.006E+02, 8.499E+02, 7.844E+02, 9.669E+02, 7.817E+02, 7.752E+02, 9.640E+02, 9.879E+02, 8.514E+02, 6.946E+02, 8.052E+02, 7.649E+02, 7.288E+02, 6.811E+02, 1.011E+03, 7.987E+02, 1.002E+03, 1.028E+03, 9.205E+02, 7.046E+02, 6.343E+02, 3.293E+02, 2.321E+02, 2.395E+02, 3.658E+02, 5.317E+02, 7.198E+02, 1.099E+03, 1.059E+03, 9.979E+02, 9.936E+02, 4.638E+02, 4.625E+02, 4.962E+02, 7.704E+02, 7.882E+02, 8.049E+02, 8.168E+02, 2.575E-02, 4.242E-02, 2.073E-01, 9.893E-02, 9.062E-02, 6.855E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.005E+03, 7.811E+02, 6.814E+02, 9.755E+02, 7.922E+02, 8.238E+02, 8.011E+02, 6.963E+02, 9.946E+02, 8.035E+02, 8.544E+02, 7.870E+02, 9.748E+02, 7.835E+02, 7.765E+02, 9.617E+02, 9.799E+02, 8.525E+02, 6.975E+02, 8.068E+02, 7.673E+02, 7.295E+02, 6.840E+02, 1.018E+03, 8.048E+02, 9.543E+02, 1.009E+03, 9.931E+02, 7.236E+02, 6.085E+02, 3.268E+02, 2.335E+02, 2.306E+02, 3.645E+02, 5.376E+02, 6.925E+02, 1.089E+03, 1.016E+03, 9.852E+02, 9.805E+02, 4.816E+02, 4.754E+02, 5.218E+02, 7.768E+02, 7.914E+02, 8.102E+02, 8.170E+02, 2.290E-02, 3.297E-02, 2.063E-01, 9.878E-02, 9.373E-02, 1.198E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.020E+03, 7.804E+02, 6.848E+02, 9.791E+02, 7.964E+02, 8.215E+02, 8.021E+02, 7.000E+02, 9.980E+02, 8.073E+02, 8.536E+02, 7.908E+02, 9.913E+02, 7.877E+02, 7.769E+02, 9.717E+02, 9.805E+02, 8.544E+02, 6.995E+02, 8.104E+02, 7.703E+02, 7.342E+02, 6.876E+02, 1.027E+03, 8.104E+02, 9.520E+02, 1.011E+03, 9.887E+02, 7.819E+02, 6.345E+02, 3.265E+02, 2.327E+02, 2.349E+02, 3.653E+02, 5.403E+02, 6.882E+02, 1.100E+03, 1.060E+03, 9.967E+02, 9.867E+02, 5.361E+02, 4.780E+02, 5.332E+02, 7.704E+02, 7.976E+02, 8.167E+02, 8.168E+02, 2.228E-02, 2.921E-02, 2.053E-01, 1.011E-01, 9.693E-02, 1.770E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.035E+03, 7.800E+02, 6.889E+02, 9.693E+02, 7.956E+02, 8.148E+02, 8.025E+02, 7.039E+02, 9.958E+02, 8.091E+02, 8.501E+02, 7.940E+02, 9.974E+02, 7.920E+02, 7.807E+02, 9.835E+02, 9.715E+02, 8.647E+02, 7.038E+02, 8.086E+02, 7.740E+02, 7.394E+02, 6.923E+02, 1.038E+03, 8.149E+02, 9.637E+02, 1.011E+03, 9.935E+02, 7.593E+02, 6.055E+02, 3.241E+02, 2.315E+02, 2.538E+02, 3.783E+02, 5.302E+02, 6.571E+02, 1.124E+03, 1.070E+03, 1.005E+03, 9.906E+02, 5.023E+02, 4.731E+02, 5.136E+02, 7.897E+02, 8.098E+02, 8.309E+02, 8.331E+02, 2.988E-02, 4.661E-02, 2.057E-01, 9.708E-02, 8.831E-02, 1.538E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.050E+03, 7.828E+02, 6.937E+02, 9.578E+02, 7.971E+02, 8.146E+02, 8.039E+02, 7.082E+02, 9.864E+02, 8.105E+02, 8.478E+02, 8.016E+02, 1.006E+03, 7.988E+02, 7.854E+02, 9.970E+02, 9.564E+02, 8.687E+02, 7.093E+02, 8.082E+02, 7.781E+02, 7.448E+02, 6.954E+02, 1.049E+03, 8.198E+02, 9.645E+02, 1.005E+03, 9.439E+02, 7.644E+02, 6.800E+02, 3.888E+02, 2.331E+02, 2.342E+02, 3.738E+02, 5.573E+02, 6.624E+02, 1.075E+03, 1.026E+03, 1.000E+03, 9.948E+02, 5.355E+02, 4.789E+02, 5.301E+02, 8.012E+02, 8.113E+02, 8.260E+02, 8.326E+02, 2.861E-02, 2.922E-02, 2.053E-01, 9.716E-02, 9.696E-02, 1.749E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.065E+03, 7.875E+02, 6.984E+02, 9.646E+02, 8.005E+02, 8.143E+02, 8.065E+02, 7.126E+02, 9.881E+02, 8.136E+02, 8.469E+02, 8.042E+02, 1.019E+03, 8.020E+02, 7.914E+02, 1.004E+03, 9.622E+02, 8.685E+02, 7.126E+02, 8.116E+02, 7.820E+02, 7.473E+02, 7.005E+02, 1.059E+03, 8.247E+02, 9.785E+02, 1.033E+03, 1.025E+03, 8.587E+02, 6.233E+02, 3.499E+02, 2.402E+02, 2.384E+02, 3.780E+02, 5.694E+02, 7.527E+02, 1.147E+03, 1.062E+03, 9.981E+02, 9.937E+02, 5.518E+02, 4.902E+02, 5.470E+02, 7.965E+02, 8.075E+02, 8.320E+02, 8.387E+02, 2.461E-02, 2.284E-02, 2.062E-01, 9.929E-02, 9.945E-02, 1.290E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.080E+03, 7.908E+02, 7.021E+02, 9.591E+02, 7.995E+02, 8.175E+02, 8.093E+02, 7.167E+02, 9.833E+02, 8.143E+02, 8.479E+02, 8.042E+02, 1.008E+03, 8.050E+02, 7.919E+02, 9.910E+02, 9.598E+02, 8.681E+02, 7.142E+02, 8.101E+02, 7.849E+02, 7.508E+02, 7.040E+02, 1.057E+03, 8.276E+02, 9.768E+02, 1.022E+03, 9.129E+02, 7.755E+02, 6.158E+02, 3.218E+02, 2.384E+02, 2.493E+02, 3.850E+02, 5.741E+02, 7.531E+02, 1.026E+03, 1.101E+03, 1.034E+03, 1.016E+03, 5.046E+02, 4.894E+02, 5.291E+02, 7.985E+02, 8.125E+02, 8.299E+02, 8.363E+02, 2.209E-02, 3.452E-02, 2.065E-01, 9.928E-02, 9.398E-02, 1.114E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.095E+03, 7.941E+02, 7.046E+02, 9.655E+02, 7.996E+02, 8.171E+02, 8.124E+02, 7.200E+02, 9.857E+02, 8.151E+02, 8.484E+02, 8.076E+02, 1.003E+03, 8.071E+02, 7.932E+02, 9.825E+02, 9.666E+02, 8.654E+02, 7.188E+02, 8.098E+02, 7.886E+02, 7.544E+02, 7.071E+02, 1.052E+03, 8.293E+02, 9.609E+02, 1.031E+03, 9.679E+02, 7.711E+02, 6.426E+02, 3.487E+02, 2.384E+02, 2.577E+02, 3.931E+02, 5.370E+02, 7.746E+02, 1.100E+03, 1.104E+03, 1.016E+03, 9.942E+02, 5.299E+02, 4.836E+02, 5.422E+02, 8.015E+02, 8.111E+02, 8.290E+02, 8.345E+02, 2.384E-02, 2.386E-02, 2.069E-01, 9.860E-02, 9.751E-02, 8.728E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.110E+03, 7.969E+02, 7.085E+02, 9.616E+02, 7.995E+02, 8.204E+02, 8.152E+02, 7.238E+02, 9.836E+02, 8.153E+02, 8.501E+02, 8.063E+02, 1.026E+03, 8.084E+02, 7.966E+02, 9.989E+02, 9.681E+02, 8.730E+02, 7.214E+02, 8.097E+02, 7.912E+02, 7.547E+02, 7.100E+02, 1.057E+03, 8.310E+02, 9.884E+02, 1.048E+03, 9.756E+02, 9.031E+02, 7.042E+02, 3.182E+02, 2.406E+02, 2.453E+02, 3.860E+02, 5.411E+02, 7.275E+02, 1.043E+03, 1.114E+03, 1.049E+03, 1.006E+03, 5.413E+02, 4.984E+02, 5.259E+02, 8.081E+02, 8.197E+02, 8.462E+02, 8.491E+02, 2.033E-02, 2.183E-02, 2.076E-01, 1.008E-01, 1.002E-01, 5.302E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.125E+03, 8.014E+02, 7.134E+02, 9.728E+02, 8.045E+02, 8.239E+02, 8.191E+02, 7.281E+02, 9.904E+02, 8.178E+02, 8.526E+02, 8.091E+02, 1.025E+03, 8.089E+02, 8.011E+02, 1.005E+03, 9.754E+02, 8.749E+02, 7.252E+02, 8.148E+02, 7.933E+02, 7.579E+02, 7.146E+02, 1.062E+03, 8.344E+02, 9.997E+02, 1.040E+03, 1.024E+03, 7.652E+02, 6.192E+02, 3.505E+02, 2.433E+02, 2.536E+02, 3.862E+02, 5.440E+02, 6.964E+02, 1.077E+03, 1.085E+03, 1.012E+03, 1.016E+03, 5.015E+02, 5.030E+02, 5.425E+02, 8.035E+02, 8.193E+02, 8.377E+02, 8.464E+02, 2.231E-02, 3.545E-02, 2.072E-01, 1.009E-01, 9.336E-02, 7.542E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.140E+03, 8.064E+02, 7.184E+02, 9.617E+02, 8.066E+02, 8.297E+02, 8.235E+02, 7.326E+02, 9.862E+02, 8.198E+02, 8.546E+02, 8.098E+02, 1.022E+03, 8.123E+02, 8.048E+02, 1.010E+03, 9.653E+02, 8.783E+02, 7.293E+02, 8.155E+02, 7.957E+02, 7.602E+02, 7.191E+02, 1.063E+03, 8.384E+02, 9.967E+02, 1.056E+03, 9.871E+02, 7.706E+02, 6.779E+02, 3.514E+02, 2.419E+02, 2.787E+02, 4.085E+02, 5.584E+02, 7.108E+02, 1.081E+03, 1.090E+03, 1.057E+03, 1.019E+03, 5.465E+02, 5.017E+02, 5.317E+02, 8.117E+02, 8.176E+02, 8.363E+02, 8.504E+02, 2.469E-02, 4.017E-02, 2.067E-01, 9.998E-02, 9.176E-02, 9.930E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.155E+03, 8.094E+02, 7.215E+02, 9.656E+02, 8.095E+02, 8.276E+02, 8.271E+02, 7.364E+02, 9.867E+02, 8.224E+02, 8.560E+02, 8.116E+02, 1.025E+03, 8.145E+02, 8.071E+02, 1.015E+03, 9.667E+02, 8.799E+02, 7.319E+02, 8.183E+02, 7.990E+02, 7.648E+02, 7.234E+02, 1.071E+03, 8.426E+02, 1.019E+03, 1.059E+03, 1.013E+03, 8.313E+02, 7.268E+02, 3.409E+02, 2.474E+02, 2.661E+02, 4.020E+02, 5.592E+02, 7.566E+02, 1.153E+03, 1.083E+03, 1.039E+03, 1.030E+03, 5.333E+02, 5.127E+02, 5.601E+02, 8.006E+02, 8.224E+02, 8.413E+02, 8.525E+02, 2.879E-02, 5.177E-02, 2.074E-01, 9.754E-02, 8.520E-02, 6.016E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.170E+03, 8.134E+02, 7.236E+02, 9.613E+02, 8.091E+02, 8.283E+02, 8.312E+02, 7.395E+02, 9.850E+02, 8.236E+02, 8.569E+02, 8.139E+02, 1.030E+03, 8.165E+02, 8.105E+02, 1.020E+03, 9.605E+02, 8.821E+02, 7.332E+02, 8.174E+02, 8.013E+02, 7.674E+02, 7.246E+02, 1.075E+03, 8.460E+02, 9.963E+02, 1.015E+03, 9.678E+02, 8.721E+02, 6.606E+02, 3.166E+02, 2.431E+02, 2.571E+02, 3.977E+02, 5.591E+02, 7.689E+02, 1.055E+03, 1.068E+03, 1.032E+03, 1.016E+03, 5.285E+02, 5.087E+02, 5.785E+02, 8.179E+02, 8.234E+02, 8.469E+02, 8.562E+02, 3.221E-02, 4.324E-02, 2.070E-01, 9.536E-02, 8.959E-02, 8.276E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.185E+03, 8.145E+02, 7.247E+02, 9.550E+02, 8.045E+02, 8.281E+02, 8.336E+02, 7.418E+02, 9.799E+02, 8.221E+02, 8.571E+02, 8.158E+02, 1.035E+03, 8.166E+02, 8.115E+02, 1.015E+03, 9.524E+02, 8.784E+02, 7.350E+02, 8.122E+02, 8.028E+02, 7.689E+02, 7.259E+02, 1.073E+03, 8.461E+02, 1.016E+03, 1.039E+03, 9.976E+02, 8.201E+02, 7.092E+02, 3.199E+02, 2.401E+02, 2.529E+02, 3.884E+02, 5.588E+02, 6.904E+02, 1.072E+03, 1.067E+03, 1.016E+03, 1.006E+03, 5.415E+02, 5.068E+02, 5.928E+02, 7.933E+02, 8.246E+02, 8.389E+02, 8.484E+02, 3.004E-02, 5.546E-02, 2.075E-01, 9.608E-02, 8.243E-02, 5.381E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+03, 8.178E+02, 7.269E+02, 9.547E+02, 8.041E+02, 8.311E+02, 8.368E+02, 7.443E+02, 9.778E+02, 8.219E+02, 8.565E+02, 8.196E+02, 1.024E+03, 8.186E+02, 8.118E+02, 1.011E+03, 9.539E+02, 8.794E+02, 7.375E+02, 8.113E+02, 8.045E+02, 7.741E+02, 7.281E+02, 1.066E+03, 8.466E+02, 1.035E+03, 1.031E+03, 9.451E+02, 8.295E+02, 7.173E+02, 3.266E+02, 2.426E+02, 2.606E+02, 3.978E+02, 5.452E+02, 6.934E+02, 1.047E+03, 1.069E+03, 1.051E+03, 1.024E+03, 5.180E+02, 5.055E+02, 6.376E+02, 8.246E+02, 8.268E+02, 8.372E+02, 8.529E+02, 3.562E-02, 7.579E-02, 2.075E-01, 9.445E-02, 7.254E-02, 5.569E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.215E+03, 8.218E+02, 7.298E+02, 9.549E+02, 8.059E+02, 8.355E+02, 8.403E+02, 7.469E+02, 9.771E+02, 8.226E+02, 8.582E+02, 8.272E+02, 1.033E+03, 8.226E+02, 8.142E+02, 1.027E+03, 9.546E+02, 8.854E+02, 7.413E+02, 8.116E+02, 8.091E+02, 7.763E+02, 7.300E+02, 1.067E+03, 8.491E+02, 1.010E+03, 1.004E+03, 9.336E+02, 8.185E+02, 7.281E+02, 3.288E+02, 2.435E+02, 2.537E+02, 3.901E+02, 5.293E+02, 7.136E+02, 1.048E+03, 1.085E+03, 1.049E+03, 1.022E+03, 5.463E+02, 5.252E+02, 5.832E+02, 8.210E+02, 8.413E+02, 8.432E+02, 8.568E+02, 4.295E-02, 6.615E-02, 2.065E-01, 9.058E-02, 7.792E-02, 1.093E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.230E+03, 8.240E+02, 7.355E+02, 9.533E+02, 8.101E+02, 8.313E+02, 8.430E+02, 7.511E+02, 9.757E+02, 8.247E+02, 8.591E+02, 8.314E+02, 1.048E+03, 8.276E+02, 8.165E+02, 1.029E+03, 9.499E+02, 8.863E+02, 7.461E+02, 8.148E+02, 8.147E+02, 7.830E+02, 7.351E+02, 1.066E+03, 8.533E+02, 1.045E+03, 1.030E+03, 9.955E+02, 9.085E+02, 7.292E+02, 4.066E+02, 2.507E+02, 2.563E+02, 3.925E+02, 5.504E+02, 6.838E+02, 1.054E+03, 1.066E+03, 1.025E+03, 1.024E+03, 5.621E+02, 5.194E+02, 5.527E+02, 8.180E+02, 8.612E+02, 8.422E+02, 8.584E+02, 4.294E-02, 4.906E-02, 2.067E-01, 9.058E-02, 8.729E-02, 1.015E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.245E+03, 8.272E+02, 7.411E+02, 9.603E+02, 8.163E+02, 8.351E+02, 8.458E+02, 7.555E+02, 9.787E+02, 8.287E+02, 8.638E+02, 8.371E+02, 1.060E+03, 8.328E+02, 8.200E+02, 1.028E+03, 9.584E+02, 8.897E+02, 7.495E+02, 8.216E+02, 8.189E+02, 7.870E+02, 7.410E+02, 1.074E+03, 8.592E+02, 9.907E+02, 1.049E+03, 9.924E+02, 8.794E+02, 7.197E+02, 3.711E+02, 2.564E+02, 2.568E+02, 4.043E+02, 5.730E+02, 7.213E+02, 1.110E+03, 1.087E+03, 1.045E+03, 1.027E+03, 5.370E+02, 5.252E+02, 5.777E+02, 8.200E+02, 8.455E+02, 8.498E+02, 8.616E+02, 2.369E-02, 3.809E-02, 2.074E-01, 9.905E-02, 9.251E-02, 6.374E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.260E+03, 8.322E+02, 7.438E+02, 9.652E+02, 8.190E+02, 8.474E+02, 8.496E+02, 7.589E+02, 9.825E+02, 8.321E+02, 8.693E+02, 8.409E+02, 1.059E+03, 8.376E+02, 8.250E+02, 1.038E+03, 9.666E+02, 8.939E+02, 7.546E+02, 8.259E+02, 8.232E+02, 7.985E+02, 7.440E+02, 1.084E+03, 8.624E+02, 9.894E+02, 1.042E+03, 1.032E+03, 8.764E+02, 6.406E+02, 3.495E+02, 2.566E+02, 2.602E+02, 3.931E+02, 5.871E+02, 7.571E+02, 1.109E+03, 1.098E+03, 1.042E+03, 1.025E+03, 5.478E+02, 5.246E+02, 5.711E+02, 8.723E+02, 8.458E+02, 8.571E+02, 8.695E+02, 2.127E-02, 3.922E-02, 2.072E-01, 9.973E-02, 9.040E-02, 7.400E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.275E+03, 8.347E+02, 7.463E+02, 9.837E+02, 8.260E+02, 8.551E+02, 8.528E+02, 7.621E+02, 9.939E+02, 8.368E+02, 8.757E+02, 8.409E+02, 1.041E+03, 8.401E+02, 8.286E+02, 1.025E+03, 9.833E+02, 8.957E+02, 7.574E+02, 8.336E+02, 8.252E+02, 7.969E+02, 7.474E+02, 1.095E+03, 8.654E+02, 1.003E+03, 1.042E+03, 9.759E+02, 8.187E+02, 6.743E+02, 3.875E+02, 2.589E+02, 2.497E+02, 3.986E+02, 6.064E+02, 6.995E+02, 1.091E+03, 1.155E+03, 1.086E+03, 1.028E+03, 5.648E+02, 5.275E+02, 6.075E+02, 8.414E+02, 8.492E+02, 8.639E+02, 8.661E+02, 2.050E-02, 3.170E-02, 2.064E-01, 1.009E-01, 9.491E-02, 1.186E-03, 0.000E+00, 0.000E+00, 0.000E+00
 1.290E+03, 8.346E+02, 7.467E+02, 9.786E+02, 8.243E+02, 8.554E+02, 8.546E+02, 7.642E+02, 9.971E+02, 8.385E+02, 8.786E+02, 8.396E+02, 1.036E+03, 8.390E+02, 8.289E+02, 1.023E+03, 9.743E+02, 8.976E+02, 7.573E+02, 8.321E+02, 8.256E+02, 7.918E+02, 7.485E+02, 1.090E+03, 8.666E+02, 1.014E+03, 1.045E+03, 9.613E+02, 7.953E+02, 6.640E+02, 3.409E+02, 2.521E+02, 2.606E+02, 3.924E+02, 5.604E+02, 7.106E+02, 1.057E+03, 1.106E+03, 1.022E+03, 1.020E+03, 5.532E+02, 5.332E+02, 5.708E+02, 8.149E+02, 8.502E+02, 8.643E+02, 8.671E+02, 2.285E-02, 4.393E-02, 2.073E-01, 1.002E-01, 8.935E-02, 6.465E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.305E+03, 8.330E+02, 7.466E+02, 9.840E+02, 8.293E+02, 8.550E+02, 8.547E+02, 7.655E+02, 1.001E+03, 8.417E+02, 8.808E+02, 8.381E+02, 1.051E+03, 8.360E+02, 8.310E+02, 1.029E+03, 9.776E+02, 8.962E+02, 7.572E+02, 8.366E+02, 8.246E+02, 7.848E+02, 7.483E+02, 1.087E+03, 8.668E+02, 9.951E+02, 1.035E+03, 9.680E+02, 7.629E+02, 6.849E+02, 3.531E+02, 2.621E+02, 2.534E+02, 3.988E+02, 5.857E+02, 7.130E+02, 1.059E+03, 1.091E+03, 1.052E+03, 1.035E+03, 5.673E+02, 5.239E+02, 5.588E+02, 7.974E+02, 8.488E+02, 8.624E+02, 8.676E+02, 2.812E-02, 4.039E-02, 2.072E-01, 9.735E-02, 9.044E-02, 7.266E-04, 0.000E+00, 0.000E+00, 0.000E+00
 1.320E+03, 8.358E+02, 7.477E+02, 1.006E+03, 8.338E+02, 8.620E+02, 8.566E+02, 7.669E+02, 1.017E+03, 8.455E+02, 8.862E+02, 8.367E+02, 1.033E+03, 8.376E+02, 8.327E+02, 1.021E+03, 1.000E+03, 8.975E+02, 7.585E+02, 8.429E+02, 8.246E+02, 7.842E+02, 7.503E+02, 1.085E+03, 8.680E+02, 1.003E+03, 1.044E+03, 1.027E+03, 7.993E+02, 6.350E+02, 3.537E+02, 2.644E+02, 2.553E+02, 4.025E+02, 5.925E+02, 6.990E+02, 1.119E+03, 1.081E+03, 1.034E+03, 1.039E+03, 5.841E+02, 5.484E+02, 5.805E+02, 8.282E+02, 8.486E+02, 8.631E+02, 8.731E+02, 2.195E-02, 2.178E-02, 2.072E-01, 1.010E-01, 1.002E-01, 7.359E-04, 0.000E+00, 0.000E+00, 0.000E+00
