s,[K],[mg],[W/g]
 3.2261000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2271000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2281000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2291000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2301000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2311000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2321000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2331000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2341000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2351000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2361000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2371000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2381000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2391000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2401000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2411000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2421000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2431000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2441000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2451000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2461000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2471000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2481000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2491000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2501000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2511000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2521000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2531000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2541000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2551000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2561000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2571000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2581000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2591000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2601000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2611000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2621000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2631000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2641000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2651000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2661000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2671000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2681000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2691000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2701000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2711000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2721000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2731000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2741000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2751000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2761000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2771000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2781000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2791000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2801000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2811000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2821000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2831000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2841000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2851000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2861000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2871000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2881000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2891000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2901000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2911000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2921000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2931000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2941000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2951000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2961000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2971000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2981000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.2991000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3001000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3011000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3021000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3031000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3041000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3051000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3061000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3071000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3081000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3091000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3101000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3111000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3121000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3131000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3141000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3151000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3161000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3171000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3181000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3191000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3201000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3211000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3221000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3231000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3241000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3251000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3261000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3271000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3281000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3291000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3301000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3311000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3321000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3331000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3341000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3351000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3361000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3371000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3381000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3391000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3401000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3411000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3421000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3431000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3441000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3451000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3461000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3471000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3481000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3491000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3501000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3511000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3521000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3531000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3541000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3551000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3561000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3571000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3581000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3591000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3601000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3611000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3621000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3631000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3641000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3651000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3661000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3671000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3681000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3691000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3701000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3711000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3721000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3731000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3741000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3751000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3761000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3771000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3781000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3791000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3801000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3811000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3821000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3831000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3841000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3851000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3861000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3871000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3881000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3891000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3901000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3911000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3921000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3931000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3941000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3951000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3961000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3971000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3981000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.3991000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4001000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4011000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4021000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4031000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4041000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4051000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4061000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4071000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4081000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4091000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4101000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4111000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4121000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4131000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4141000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4151000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4161000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4171000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4181000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4191000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4201000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4211000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4221000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4231000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4241000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4251000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4261000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4271000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4281000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4291000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4301000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4311000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4321000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4331000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4341000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4351000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4361000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4371000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4381000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4391000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4401000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4411000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4421000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4431000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4441000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4451000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4461000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4471000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4481000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4491000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4501000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4511000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4521000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4531000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4541000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4551000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4561000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4571000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4581000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4591000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4601000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4611000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4621000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4631000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4641000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4651000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4661000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4671000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4681000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4691000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4701000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4711000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4721000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4731000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4741000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4751000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4761000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4771000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4781000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4791000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4801000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4811000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4821000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4831000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4841000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4851000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4861000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4871000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4881000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4891000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4901000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4911000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4921000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4931000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4941000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4951000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4961000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4971000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4981000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.4991000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5001000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5011000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5021000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5031000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5041000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5051000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5061000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5071000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5081000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5091000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5101000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5111000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5121000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5131000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5141000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5151000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5161000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5171000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5181000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5191000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5201000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5211000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5221000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5231000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5241000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5251000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5261000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5271000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5281000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5291000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5301000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5311000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5321000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5331000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5341000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5351000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5361000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5371000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5381000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5391000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5401000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5411000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5421000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5431000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5441000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5451000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5461000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5471000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5481000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5491000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5501000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5511000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5521000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5531000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5541000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5551000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5561000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5571000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5581000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5591000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5601000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5611000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5621000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5631000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5641000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5651000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5661000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5671000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5681000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5691000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5701000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5711000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5721000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5731000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
 3.5741000E+003, 6.7163809E+002, 0.0000000E+000, 0.0000000E+000
