s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,
 4.700E+002, 5.604E+001, 4.465E+001, 2.908E+001, 2.489E+001, 2.434E+001, 2.419E+001, 2.435E+001, 2.507E+001, 2.611E+001, 3.198E+001, 7.606E+001, 8.527E+001, 7.290E+001, 4.542E+001, 3.701E+001, 2.954E+001, 2.594E+001, 2.512E+001, 2.419E+001, 2.365E+001, 4.627E+001, 1.416E+002, 1.600E+002, 1.497E+002, 1.472E+002, 1.480E+002, 1.525E+002, 1.597E+002, 1.675E+002, 1.905E+002, 2.194E+002, 2.399E+001, 3.756E+001, 2.663E+001, 2.091E+001, 2.009E+001, 2.021E+001, 2.035E+001, 2.049E+001, 2.058E+001, 2.081E+001, 2.105E+001, 1.031E+002, 1.018E+002, 1.006E+002, 1.002E+002, 9.799E+001, 9.782E+001, 9.874E+001, 9.409E+001, 1.090E+002, 1.156E+002, 9.043E+001, 9.531E+001, 1.048E+002, 1.132E+002, 8.903E+001, 7.436E+001, 8.475E+001, 8.884E+001, 8.191E+001, 5.721E+001, 6.948E+001, 6.879E+001, 6.490E+001, 1.052E+002, 7.825E+001, 6.505E+001, 7.118E+001, 6.737E+001, 1.083E+002, 5.233E+001, 5.904E+001, 6.045E+001, 5.582E+001, 4.685E+001, 5.412E+001, 5.464E+001, 4.974E+001, 2.079E-001, 3.872E-004, 5.504E-010, 1.941E-001, 5.985E-003, 1.756E-005, 4.000E+000
 4.800E+002, 6.046E+001, 4.902E+001, 2.826E+001, 2.571E+001, 2.498E+001, 2.455E+001, 2.461E+001, 2.488E+001, 2.536E+001, 3.207E+001, 7.709E+001, 8.197E+001, 6.594E+001, 3.655E+001, 3.329E+001, 2.730E+001, 2.362E+001, 2.322E+001, 2.296E+001, 2.301E+001, 4.647E+001, 1.489E+002, 1.747E+002, 1.669E+002, 1.700E+002, 1.825E+002, 2.035E+002, 2.307E+002, 2.483E+002, 2.889E+002, 3.381E+002, 2.405E+001, 3.588E+001, 2.599E+001, 2.156E+001, 2.099E+001, 2.082E+001, 2.070E+001, 2.060E+001, 2.051E+001, 2.039E+001, 2.034E+001, 1.006E+002, 9.958E+001, 9.930E+001, 9.874E+001, 9.614E+001, 9.707E+001, 9.770E+001, 8.383E+001, 1.192E+002, 1.295E+002, 9.166E+001, 9.067E+001, 1.069E+002, 1.095E+002, 9.398E+001, 7.976E+001, 8.494E+001, 8.501E+001, 7.976E+001, 5.071E+001, 6.820E+001, 6.814E+001, 6.448E+001, 1.105E+002, 7.764E+001, 5.973E+001, 6.792E+001, 6.508E+001, 1.101E+002, 4.296E+001, 5.865E+001, 5.869E+001, 5.439E+001, 4.411E+001, 5.102E+001, 5.298E+001, 5.023E+001, 2.078E-001, 3.871E-004, 9.535E-010, 1.902E-001, 7.532E-003, 2.241E-005, 4.000E+000
 4.900E+002, 7.416E+001, 6.038E+001, 3.737E+001, 2.906E+001, 2.548E+001, 2.488E+001, 2.475E+001, 2.478E+001, 2.557E+001, 3.217E+001, 7.424E+001, 7.635E+001, 6.530E+001, 4.343E+001, 3.722E+001, 2.946E+001, 2.392E+001, 2.282E+001, 2.262E+001, 2.297E+001, 4.668E+001, 1.418E+002, 1.602E+002, 1.536E+002, 1.527E+002, 1.606E+002, 1.781E+002, 2.019E+002, 2.160E+002, 2.491E+002, 2.904E+002, 2.411E+001, 3.890E+001, 3.282E+001, 2.194E+001, 2.042E+001, 2.017E+001, 1.988E+001, 1.965E+001, 1.945E+001, 1.947E+001, 1.976E+001, 1.051E+002, 1.061E+002, 1.091E+002, 1.090E+002, 1.063E+002, 1.069E+002, 1.079E+002, 8.501E+001, 1.075E+002, 1.262E+002, 8.095E+001, 9.002E+001, 1.134E+002, 1.040E+002, 8.383E+001, 8.144E+001, 9.610E+001, 9.249E+001, 7.365E+001, 6.658E+001, 7.541E+001, 7.633E+001, 6.328E+001, 1.114E+002, 8.502E+001, 7.063E+001, 7.506E+001, 7.028E+001, 1.007E+002, 5.538E+001, 6.469E+001, 6.318E+001, 5.814E+001, 5.087E+001, 5.494E+001, 5.506E+001, 5.153E+001, 2.080E-001, 3.874E-004, 7.636E-010, 1.890E-001, 7.936E-003, 2.368E-005, 4.000E+000
 5.000E+002, 6.641E+001, 5.486E+001, 3.530E+001, 2.800E+001, 2.562E+001, 2.468E+001, 2.438E+001, 2.466E+001, 2.555E+001, 3.227E+001, 7.462E+001, 7.996E+001, 6.851E+001, 4.505E+001, 3.026E+001, 2.415E+001, 2.255E+001, 2.238E+001, 2.257E+001, 2.288E+001, 4.688E+001, 1.451E+002, 1.610E+002, 1.538E+002, 1.607E+002, 1.741E+002, 1.911E+002, 2.152E+002, 2.331E+002, 2.763E+002, 3.333E+002, 2.416E+001, 4.245E+001, 4.365E+001, 2.624E+001, 2.039E+001, 2.014E+001, 1.999E+001, 1.976E+001, 1.966E+001, 1.959E+001, 1.965E+001, 9.646E+001, 9.609E+001, 9.707E+001, 9.876E+001, 1.010E+002, 1.027E+002, 1.056E+002, 8.868E+001, 1.208E+002, 1.150E+002, 8.375E+001, 8.952E+001, 1.183E+002, 1.036E+002, 8.181E+001, 8.057E+001, 9.068E+001, 8.671E+001, 7.699E+001, 7.026E+001, 7.120E+001, 7.279E+001, 6.569E+001, 1.056E+002, 8.548E+001, 7.266E+001, 6.986E+001, 6.751E+001, 9.768E+001, 6.003E+001, 6.248E+001, 6.285E+001, 5.970E+001, 5.427E+001, 5.569E+001, 5.531E+001, 5.395E+001, 2.080E-001, 3.873E-004, 1.121E-012, 1.915E-001, 7.129E-003, 2.114E-005, 4.000E+000
 5.100E+002, 6.010E+001, 4.814E+001, 3.278E+001, 2.550E+001, 2.405E+001, 2.433E+001, 2.466E+001, 2.539E+001, 2.567E+001, 3.238E+001, 7.609E+001, 8.724E+001, 7.526E+001, 5.285E+001, 3.579E+001, 2.809E+001, 2.380E+001, 2.328E+001, 2.312E+001, 2.344E+001, 4.710E+001, 1.432E+002, 1.702E+002, 1.689E+002, 1.759E+002, 1.888E+002, 2.042E+002, 2.259E+002, 2.403E+002, 2.741E+002, 3.172E+002, 2.421E+001, 4.270E+001, 4.353E+001, 2.726E+001, 2.061E+001, 2.017E+001, 1.993E+001, 1.967E+001, 1.950E+001, 1.918E+001, 1.902E+001, 1.002E+002, 9.915E+001, 9.895E+001, 9.915E+001, 1.020E+002, 1.047E+002, 1.088E+002, 8.522E+001, 1.224E+002, 1.226E+002, 8.127E+001, 8.681E+001, 1.204E+002, 1.026E+002, 8.346E+001, 8.573E+001, 9.109E+001, 8.998E+001, 7.945E+001, 6.897E+001, 7.293E+001, 7.183E+001, 6.550E+001, 1.026E+002, 9.130E+001, 7.012E+001, 6.900E+001, 6.815E+001, 1.023E+002, 5.462E+001, 6.285E+001, 6.102E+001, 5.687E+001, 4.811E+001, 5.466E+001, 5.410E+001, 5.163E+001, 2.080E-001, 3.873E-004, 1.975E-013, 1.894E-001, 7.965E-003, 2.377E-005, 4.000E+000
 5.200E+002, 5.960E+001, 4.841E+001, 3.097E+001, 2.537E+001, 2.395E+001, 2.427E+001, 2.445E+001, 2.477E+001, 2.530E+001, 3.249E+001, 7.543E+001, 8.501E+001, 7.147E+001, 4.297E+001, 3.430E+001, 2.928E+001, 2.494E+001, 2.373E+001, 2.282E+001, 2.319E+001, 4.732E+001, 1.429E+002, 1.663E+002, 1.646E+002, 1.713E+002, 1.870E+002, 2.083E+002, 2.331E+002, 2.474E+002, 2.823E+002, 3.268E+002, 2.425E+001, 4.295E+001, 4.171E+001, 2.784E+001, 2.048E+001, 2.001E+001, 1.963E+001, 1.937E+001, 1.911E+001, 1.883E+001, 1.874E+001, 9.716E+001, 9.824E+001, 1.013E+002, 1.017E+002, 1.043E+002, 1.061E+002, 1.093E+002, 7.686E+001, 1.210E+002, 1.224E+002, 7.505E+001, 8.460E+001, 1.219E+002, 1.016E+002, 8.781E+001, 8.428E+001, 9.346E+001, 8.796E+001, 7.751E+001, 6.886E+001, 7.848E+001, 7.322E+001, 6.298E+001, 1.011E+002, 9.016E+001, 6.933E+001, 6.951E+001, 6.968E+001, 1.030E+002, 5.693E+001, 6.523E+001, 6.344E+001, 5.618E+001, 5.115E+001, 5.725E+001, 5.532E+001, 5.364E+001, 2.080E-001, 3.873E-004, 4.122E-013, 1.910E-001, 7.271E-003, 2.159E-005, 4.000E+000
 5.300E+002, 5.690E+001, 4.540E+001, 2.958E+001, 2.464E+001, 2.380E+001, 2.408E+001, 2.433E+001, 2.479E+001, 2.550E+001, 3.261E+001, 7.397E+001, 7.589E+001, 6.063E+001, 3.603E+001, 2.862E+001, 2.412E+001, 2.278E+001, 2.274E+001, 2.284E+001, 2.337E+001, 4.754E+001, 1.423E+002, 1.572E+002, 1.535E+002, 1.559E+002, 1.673E+002, 1.863E+002, 2.158E+002, 2.335E+002, 2.760E+002, 3.248E+002, 2.429E+001, 4.267E+001, 3.975E+001, 2.560E+001, 1.987E+001, 1.951E+001, 1.926E+001, 1.915E+001, 1.910E+001, 1.919E+001, 1.937E+001, 1.062E+002, 1.055E+002, 1.044E+002, 1.035E+002, 1.057E+002, 1.070E+002, 1.097E+002, 7.691E+001, 1.117E+002, 1.165E+002, 8.165E+001, 9.154E+001, 1.289E+002, 9.816E+001, 8.120E+001, 8.804E+001, 9.747E+001, 9.268E+001, 6.992E+001, 6.954E+001, 7.614E+001, 7.476E+001, 6.567E+001, 1.038E+002, 9.019E+001, 7.385E+001, 7.219E+001, 7.107E+001, 9.776E+001, 5.855E+001, 6.429E+001, 6.151E+001, 5.728E+001, 5.385E+001, 5.552E+001, 5.335E+001, 5.460E+001, 2.080E-001, 3.873E-004, 5.788E-013, 1.918E-001, 7.178E-003, 2.130E-005, 4.000E+000
 5.400E+002, 4.646E+001, 3.694E+001, 2.737E+001, 2.393E+001, 2.307E+001, 2.323E+001, 2.335E+001, 2.407E+001, 2.495E+001, 3.272E+001, 7.570E+001, 8.318E+001, 6.542E+001, 4.646E+001, 3.152E+001, 2.521E+001, 2.321E+001, 2.315E+001, 2.338E+001, 2.407E+001, 4.776E+001, 1.468E+002, 1.609E+002, 1.483E+002, 1.452E+002, 1.527E+002, 1.665E+002, 1.861E+002, 1.989E+002, 2.272E+002, 2.659E+002, 2.433E+001, 4.234E+001, 3.845E+001, 2.526E+001, 2.072E+001, 2.051E+001, 2.033E+001, 2.019E+001, 2.015E+001, 2.010E+001, 1.997E+001, 9.706E+001, 9.584E+001, 9.506E+001, 9.618E+001, 1.011E+002, 1.040E+002, 1.055E+002, 7.766E+001, 1.213E+002, 1.335E+002, 8.903E+001, 9.579E+001, 1.183E+002, 1.063E+002, 8.942E+001, 8.862E+001, 9.054E+001, 8.379E+001, 7.439E+001, 7.085E+001, 7.153E+001, 6.955E+001, 6.198E+001, 1.130E+002, 8.950E+001, 7.290E+001, 6.780E+001, 6.522E+001, 1.062E+002, 5.989E+001, 6.247E+001, 5.864E+001, 5.406E+001, 5.415E+001, 5.538E+001, 5.192E+001, 4.945E+001, 2.080E-001, 3.873E-004, 4.701E-016, 1.952E-001, 5.680E-003, 1.660E-005, 4.000E+000
 5.500E+002, 4.615E+001, 3.642E+001, 2.409E+001, 2.208E+001, 2.212E+001, 2.223E+001, 2.237E+001, 2.289E+001, 2.376E+001, 3.284E+001, 7.132E+001, 7.382E+001, 6.133E+001, 4.106E+001, 3.414E+001, 2.818E+001, 2.365E+001, 2.271E+001, 2.225E+001, 2.251E+001, 4.798E+001, 1.358E+002, 1.274E+002, 1.132E+002, 1.042E+002, 1.073E+002, 1.142E+002, 1.241E+002, 1.298E+002, 1.454E+002, 1.698E+002, 2.438E+001, 4.115E+001, 3.414E+001, 2.377E+001, 2.012E+001, 1.979E+001, 1.944E+001, 1.917E+001, 1.901E+001, 1.900E+001, 1.898E+001, 8.002E+001, 7.955E+001, 7.921E+001, 8.087E+001, 8.591E+001, 8.916E+001, 9.188E+001, 8.776E+001, 1.379E+002, 1.238E+002, 8.439E+001, 9.385E+001, 9.536E+001, 9.173E+001, 7.863E+001, 7.748E+001, 7.400E+001, 7.410E+001, 6.873E+001, 6.189E+001, 6.438E+001, 6.504E+001, 5.511E+001, 1.067E+002, 7.956E+001, 5.993E+001, 6.565E+001, 5.555E+001, 8.817E+001, 5.047E+001, 5.793E+001, 5.953E+001, 5.024E+001, 4.684E+001, 5.199E+001, 5.282E+001, 4.728E+001, 2.080E-001, 3.873E-004, 2.804E-014, 1.954E-001, 5.423E-003, 1.580E-005, 4.000E+000
 5.600E+002, 4.661E+001, 3.538E+001, 2.451E+001, 2.252E+001, 2.229E+001, 2.224E+001, 2.236E+001, 2.277E+001, 2.350E+001, 3.295E+001, 7.125E+001, 7.125E+001, 6.151E+001, 4.788E+001, 3.677E+001, 3.122E+001, 2.579E+001, 2.450E+001, 2.249E+001, 2.226E+001, 4.819E+001, 1.350E+002, 1.291E+002, 1.141E+002, 1.080E+002, 1.103E+002, 1.189E+002, 1.309E+002, 1.380E+002, 1.525E+002, 1.728E+002, 2.443E+001, 3.927E+001, 2.716E+001, 2.070E+001, 1.943E+001, 1.932E+001, 1.925E+001, 1.916E+001, 1.913E+001, 1.908E+001, 1.909E+001, 7.872E+001, 7.777E+001, 7.554E+001, 7.524E+001, 7.913E+001, 8.105E+001, 8.236E+001, 8.589E+001, 1.282E+002, 1.223E+002, 8.723E+001, 8.988E+001, 8.980E+001, 9.534E+001, 8.294E+001, 7.317E+001, 6.763E+001, 7.301E+001, 7.014E+001, 5.725E+001, 5.962E+001, 6.100E+001, 5.683E+001, 9.701E+001, 7.329E+001, 5.627E+001, 6.058E+001, 5.468E+001, 9.568E+001, 4.609E+001, 5.651E+001, 5.511E+001, 4.799E+001, 4.185E+001, 5.026E+001, 5.071E+001, 4.576E+001, 2.080E-001, 3.872E-004, 7.793E-011, 1.946E-001, 5.658E-003, 1.653E-005, 4.000E+000
 5.700E+002, 5.763E+001, 4.795E+001, 3.187E+001, 2.441E+001, 2.299E+001, 2.266E+001, 2.266E+001, 2.292E+001, 2.348E+001, 3.306E+001, 6.985E+001, 7.503E+001, 6.846E+001, 5.114E+001, 4.164E+001, 3.465E+001, 3.056E+001, 2.815E+001, 2.285E+001, 2.218E+001, 4.839E+001, 1.297E+002, 1.278E+002, 1.164E+002, 1.070E+002, 1.071E+002, 1.119E+002, 1.185E+002, 1.211E+002, 1.305E+002, 1.508E+002, 2.448E+001, 3.990E+001, 3.192E+001, 2.143E+001, 1.974E+001, 1.953E+001, 1.930E+001, 1.899E+001, 1.896E+001, 1.880E+001, 1.878E+001, 8.385E+001, 8.344E+001, 8.108E+001, 8.101E+001, 8.421E+001, 8.624E+001, 8.996E+001, 8.566E+001, 1.285E+002, 1.089E+002, 7.999E+001, 8.345E+001, 1.038E+002, 8.233E+001, 7.692E+001, 7.664E+001, 7.995E+001, 7.685E+001, 6.932E+001, 6.180E+001, 6.370E+001, 6.362E+001, 5.392E+001, 9.616E+001, 7.918E+001, 6.197E+001, 6.176E+001, 5.775E+001, 9.098E+001, 5.093E+001, 5.652E+001, 5.379E+001, 4.931E+001, 4.419E+001, 5.039E+001, 4.921E+001, 4.578E+001, 2.077E-001, 3.868E-004, 5.428E-010, 1.913E-001, 6.912E-003, 2.047E-005, 4.000E+000
 5.800E+002, 5.588E+001, 4.660E+001, 3.183E+001, 2.451E+001, 2.314E+001, 2.314E+001, 2.329E+001, 2.350E+001, 2.381E+001, 3.316E+001, 7.044E+001, 7.472E+001, 6.434E+001, 4.901E+001, 4.093E+001, 3.420E+001, 2.958E+001, 2.670E+001, 2.274E+001, 2.240E+001, 4.858E+001, 1.369E+002, 1.351E+002, 1.185E+002, 1.054E+002, 1.074E+002, 1.167E+002, 1.302E+002, 1.380E+002, 1.566E+002, 1.866E+002, 2.454E+001, 3.960E+001, 3.181E+001, 2.259E+001, 1.970E+001, 1.925E+001, 1.897E+001, 1.882E+001, 1.882E+001, 1.881E+001, 1.886E+001, 8.570E+001, 8.569E+001, 8.565E+001, 8.673E+001, 8.728E+001, 8.780E+001, 8.961E+001, 8.191E+001, 1.362E+002, 1.259E+002, 8.285E+001, 8.779E+001, 8.996E+001, 9.558E+001, 8.189E+001, 7.460E+001, 7.807E+001, 7.757E+001, 6.967E+001, 5.969E+001, 6.478E+001, 6.740E+001, 5.645E+001, 1.003E+002, 7.535E+001, 6.125E+001, 6.418E+001, 6.040E+001, 1.006E+002, 4.591E+001, 5.464E+001, 5.696E+001, 5.152E+001, 4.286E+001, 4.833E+001, 4.960E+001, 4.699E+001, 2.074E-001, 3.868E-004, 2.165E-009, 1.917E-001, 6.806E-003, 2.014E-005, 4.000E+000
 5.900E+002, 4.960E+001, 4.022E+001, 2.969E+001, 2.377E+001, 2.285E+001, 2.318E+001, 2.329E+001, 2.371E+001, 2.443E+001, 3.325E+001, 6.993E+001, 7.351E+001, 6.665E+001, 4.965E+001, 3.542E+001, 3.072E+001, 2.681E+001, 2.448E+001, 2.255E+001, 2.254E+001, 4.875E+001, 1.425E+002, 1.498E+002, 1.356E+002, 1.293E+002, 1.329E+002, 1.403E+002, 1.511E+002, 1.606E+002, 1.867E+002, 2.233E+002, 2.459E+001, 3.952E+001, 3.293E+001, 2.263E+001, 1.944E+001, 1.894E+001, 1.879E+001, 1.874E+001, 1.876E+001, 1.878E+001, 1.882E+001, 8.505E+001, 8.409E+001, 8.329E+001, 8.364E+001, 8.508E+001, 8.601E+001, 9.008E+001, 8.661E+001, 1.450E+002, 1.244E+002, 8.327E+001, 9.295E+001, 1.028E+002, 9.640E+001, 8.280E+001, 7.960E+001, 7.217E+001, 7.541E+001, 6.731E+001, 5.773E+001, 6.382E+001, 6.408E+001, 6.040E+001, 1.089E+002, 8.191E+001, 5.354E+001, 6.294E+001, 5.842E+001, 9.843E+001, 4.054E+001, 5.310E+001, 5.593E+001, 5.099E+001, 3.842E+001, 4.768E+001, 4.869E+001, 4.698E+001, 2.077E-001, 3.868E-004, 3.567E-010, 1.946E-001, 5.739E-003, 1.679E-005, 4.000E+000
 6.000E+002, 5.141E+001, 4.151E+001, 2.818E+001, 2.320E+001, 2.287E+001, 2.320E+001, 2.323E+001, 2.357E+001, 2.436E+001, 3.333E+001, 6.924E+001, 7.127E+001, 6.285E+001, 3.983E+001, 3.622E+001, 3.376E+001, 2.856E+001, 2.577E+001, 2.271E+001, 2.249E+001, 4.890E+001, 1.336E+002, 1.300E+002, 1.192E+002, 1.141E+002, 1.140E+002, 1.205E+002, 1.307E+002, 1.369E+002, 1.529E+002, 1.827E+002, 2.464E+001, 3.854E+001, 2.954E+001, 2.232E+001, 2.068E+001, 2.056E+001, 2.052E+001, 2.051E+001, 2.048E+001, 2.047E+001, 2.047E+001, 8.458E+001, 8.415E+001, 8.447E+001, 8.503E+001, 8.552E+001, 8.642E+001, 8.908E+001, 8.508E+001, 1.292E+002, 1.199E+002, 8.591E+001, 8.331E+001, 1.000E+002, 9.186E+001, 8.157E+001, 7.497E+001, 7.755E+001, 7.260E+001, 6.501E+001, 6.512E+001, 6.414E+001, 6.513E+001, 5.721E+001, 9.472E+001, 8.116E+001, 6.327E+001, 6.333E+001, 5.556E+001, 9.382E+001, 5.152E+001, 5.628E+001, 5.598E+001, 4.990E+001, 4.363E+001, 4.951E+001, 5.075E+001, 4.637E+001, 2.078E-001, 3.869E-004, 1.130E-010, 1.929E-001, 6.467E-003, 1.907E-005, 4.000E+000
