s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,m3/s,m3/s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg,kg,kg,kg,kg,kg,kg,kg,kg
Time,"TG_L4_NE_005","TG_L4_NE_055","TG_L4_NE_105","TG_L4_NE_155","TG_L4_NE_205","TG_L4_NE_255","TG_L4_NE_305","TG_L4_NE_355","TG_L4_NE_390","TG_L4_NW_005","TG_L4_NW_055","TG_L4_NW_105","TG_L4_NW_155","TG_L4_NW_205","TG_L4_NW_255","TG_L4_NW_305","TG_L4_NW_355","TG_L4_NW_390","TG_L4_SE_005","TG_L4_SE_055","TG_L4_SE_105","TG_L4_SE_155","TG_L4_SE_205","TG_L4_SE_255","TG_L4_SE_305","TG_L4_SE_355","TG_L4_SE_390","TG_L4_SW_005","TG_L4_SW_055","TG_L4_SW_105","TG_L4_SW_155","TG_L4_SW_205","TG_L4_SW_255","TG_L4_SW_305","TG_L4_SW_355","TG_L4_SW_390","TG_L4_CC_005","TG_L4_CC_055","TG_L4_CC_105","TG_L4_CC_155","TG_L4_CC_205","TG_L4_CC_255","TG_L4_CC_305","TG_L4_CC_355","TG_L4_CC_390","TG_EXT_L4","TG_ADM_L4","CO_L4_BAS","CO_L4_HAUT","CO_ADM_L4","CO_EXT_L4","CO2_L4_BAS","CO2_L4_HAUT","CO2_ADM_L4","CO2_EXT_L4","O2_L4_BAS","O2_L4_HAUT","O2_ADM_L4","O2_EXT_L4","H2O_L4_HAUT","H2O_EXT_L4","DEXT_L4","DADM_L4","FLR_L4_NE_030","FLR_L4_NE_155","FLR_L4_NE_260","FLR_L4_NE_355","FLT_L4_EC_265","FLT_L4_NC_265","FLT_L4_SC_265","FLT_L4_WC_265","Mass1","Mass2","Mass3","Mass4","Mass5","Mass6","Mass7","Mass8","Mass9"
 8.4000164E+002, 5.2837640E+001, 5.2782456E+001, 5.8357386E+001, 6.9963880E+001, 8.6933615E+001, 9.3341781E+001, 1.0595593E+002, 1.2171784E+002, 1.5486465E+002, 5.6452801E+001, 5.7825712E+001, 6.3235882E+001, 7.1651135E+001, 9.0533619E+001, 9.7325512E+001, 1.0211505E+002, 1.2315833E+002, 1.6643704E+002, 4.0019555E+001, 4.7467377E+001, 5.2561747E+001, 6.5045397E+001, 8.2862719E+001, 1.1110366E+002, 1.2194511E+002, 1.3281366E+002, 1.3820890E+002, 4.0960258E+001, 4.8304367E+001, 5.2960225E+001, 6.4103138E+001, 8.9006988E+001, 1.0591651E+002, 1.1526792E+002, 1.2509218E+002, 1.3521869E+002, 4.9853388E+001, 4.8081338E+001, 5.7671093E+001, 6.6507610E+001, 8.2650374E+001, 9.8939717E+001, 1.1510252E+002, 1.3225323E+002, 1.4735222E+002, 1.7000000E+001, 1.7000000E+001, 2.9600694E-005, 4.5134156E-005, 0.0000000E+000, 4.8281502E-005, 1.1313600E-002, 1.7045885E-002, 3.9011087E-004, 1.8207344E-002, 1.9259264E-001, 1.8369621E-001, 2.0954574E-001, 1.8189364E-001, 4.2420855E-002, 4.4371668E-002, 8.8040538E-001, 6.1889327E-001, 1.8156442E-001, 2.9336097E-001, 3.1560438E-001, 5.0556463E-001, 1.1689013E+000, 9.2764191E-001, 9.8838580E-001, 9.3898233E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 8.5000680E+002, 5.2621689E+001, 5.3325519E+001, 5.8688703E+001, 7.1099090E+001, 8.7982596E+001, 9.4400270E+001, 1.0539288E+002, 1.2339275E+002, 1.6056064E+002, 5.7111895E+001, 5.8146883E+001, 6.4302058E+001, 7.2488065E+001, 9.0717166E+001, 9.8038748E+001, 1.0287414E+002, 1.2020804E+002, 1.7036592E+002, 4.0076838E+001, 4.7810661E+001, 5.2653680E+001, 6.5641003E+001, 8.3429625E+001, 1.1109511E+002, 1.2256293E+002, 1.3268157E+002, 1.3892585E+002, 4.2546331E+001, 4.8981216E+001, 5.3961198E+001, 6.4286870E+001, 9.0818599E+001, 1.0672023E+002, 1.1489101E+002, 1.2404089E+002, 1.3550946E+002, 4.9952611E+001, 4.8548557E+001, 5.7274557E+001, 6.7472660E+001, 8.3983964E+001, 1.0123181E+002, 1.1636894E+002, 1.3498759E+002, 1.4883618E+002, 1.7000000E+001, 1.7000000E+001, 2.7914884E-005, 4.6681195E-005, 0.0000000E+000, 4.8291611E-005, 1.0691489E-002, 1.7616786E-002, 3.9011087E-004, 1.8211075E-002, 1.9355814E-001, 1.8281018E-001, 2.0954574E-001, 1.8188785E-001, 4.2784682E-002, 4.3730565E-002, 8.8335852E-001, 6.1882078E-001, 1.7901064E-001, 2.8817869E-001, 3.1096525E-001, 4.8659136E-001, 1.2247320E+000, 9.1518779E-001, 1.0047554E+000, 9.4797421E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 8.6000833E+002, 5.2641527E+001, 5.3931005E+001, 5.9929484E+001, 7.1688167E+001, 8.7308878E+001, 9.5466659E+001, 1.0814456E+002, 1.2445613E+002, 1.6199548E+002, 5.7023791E+001, 5.8184751E+001, 6.4153391E+001, 7.3403814E+001, 9.2787068E+001, 9.9863969E+001, 1.0473163E+002, 1.2332875E+002, 1.6805833E+002, 4.0768312E+001, 4.8500513E+001, 5.3313125E+001, 6.6013045E+001, 8.3807305E+001, 1.1264863E+002, 1.2488271E+002, 1.3459505E+002, 1.3821990E+002, 4.1632236E+001, 4.9159735E+001, 5.4140842E+001, 6.4595404E+001, 9.1908706E+001, 1.0647865E+002, 1.1545896E+002, 1.2742351E+002, 1.3626518E+002, 5.0236471E+001, 4.9514947E+001, 5.8249208E+001, 6.7197959E+001, 8.4728320E+001, 1.0388558E+002, 1.1650599E+002, 1.3387931E+002, 1.4817669E+002, 1.7000000E+001, 1.7000000E+001, 2.6933173E-005, 4.6521009E-005, 0.0000000E+000, 4.8740610E-005, 1.0329210E-002, 1.7557673E-002, 3.9011087E-004, 1.8376768E-002, 1.9412040E-001, 1.8290192E-001, 2.0954574E-001, 1.8163070E-001, 4.2168101E-002, 4.3433884E-002, 8.8378366E-001, 6.1916501E-001, 1.8373516E-001, 2.9721670E-001, 3.2185601E-001, 4.9826543E-001, 1.2262372E+000, 9.3777873E-001, 1.0332127E+000, 9.3959021E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 8.7000216E+002, 5.3248769E+001, 5.4514544E+001, 6.0233341E+001, 7.2754316E+001, 8.6063049E+001, 9.5803546E+001, 1.0974058E+002, 1.2669982E+002, 1.6106882E+002, 5.7208120E+001, 5.8374615E+001, 6.3772059E+001, 7.3433938E+001, 9.2377897E+001, 1.0131096E+002, 1.0582972E+002, 1.2320678E+002, 1.6901365E+002, 4.1798288E+001, 4.8751540E+001, 5.4160148E+001, 6.6179825E+001, 8.4513740E+001, 1.1376318E+002, 1.2664388E+002, 1.3587089E+002, 1.3957911E+002, 4.1511017E+001, 4.8517205E+001, 5.3750457E+001, 6.5691923E+001, 9.0707994E+001, 1.0656966E+002, 1.1716466E+002, 1.2842349E+002, 1.3805364E+002, 5.0896271E+001, 4.9672100E+001, 5.8754907E+001, 6.8038363E+001, 8.4704403E+001, 1.0348882E+002, 1.1632754E+002, 1.3415645E+002, 1.5012354E+002, 1.7000000E+001, 1.7000000E+001, 2.7555862E-005, 4.5620065E-005, 0.0000000E+000, 4.8033298E-005, 1.0559000E-002, 1.7225199E-002, 3.9011087E-004, 1.8115750E-002, 1.9376377E-001, 1.8341791E-001, 2.0954574E-001, 1.8203579E-001, 4.1161888E-002, 4.2523626E-002, 8.8055204E-001, 6.1979939E-001, 1.7991771E-001, 2.8749489E-001, 3.1365410E-001, 5.0133177E-001, 1.1959523E+000, 9.2986823E-001, 1.0462261E+000, 9.3772959E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 8.8000120E+002, 5.3370634E+001, 5.4437875E+001, 6.1231855E+001, 7.2974137E+001, 8.7253453E+001, 9.6691116E+001, 1.0907508E+002, 1.2419488E+002, 1.6069037E+002, 5.7670293E+001, 5.8981208E+001, 6.6082125E+001, 7.4452614E+001, 9.1674692E+001, 1.0043656E+002, 1.0554049E+002, 1.2302603E+002, 1.6776385E+002, 4.2090293E+001, 4.8911319E+001, 5.4068120E+001, 6.6635690E+001, 8.4677714E+001, 1.1222189E+002, 1.2683316E+002, 1.3638793E+002, 1.3993049E+002, 4.2810770E+001, 4.9472126E+001, 5.3690679E+001, 6.5945137E+001, 9.1456840E+001, 1.0641486E+002, 1.1696752E+002, 1.2961993E+002, 1.3770295E+002, 5.0537277E+001, 4.9828176E+001, 5.8649063E+001, 6.8094893E+001, 8.5205663E+001, 1.0509849E+002, 1.1501102E+002, 1.3574507E+002, 1.5125041E+002, 1.7000000E+001, 1.7000000E+001, 2.8302604E-005, 4.6859258E-005, 0.0000000E+000, 4.8632961E-005, 1.0834569E-002, 1.7682496E-002, 3.9011087E-004, 1.8337043E-002, 1.9333609E-001, 1.8270820E-001, 2.0954574E-001, 1.8169235E-001, 4.1365009E-002, 4.2380729E-002, 8.8286802E-001, 6.1953549E-001, 1.8710843E-001, 2.9925466E-001, 3.2514851E-001, 5.1100064E-001, 1.2333441E+000, 9.5544994E-001, 1.0354954E+000, 9.6379426E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 8.9000604E+002, 5.3647646E+001, 5.4769958E+001, 6.2684351E+001, 7.2178826E+001, 8.9160526E+001, 9.6538737E+001, 1.0945501E+002, 1.2501256E+002, 1.6072384E+002, 5.7908729E+001, 5.8679772E+001, 6.5608467E+001, 7.4435112E+001, 8.9456370E+001, 9.9885279E+001, 1.0617080E+002, 1.2450473E+002, 1.6726956E+002, 4.1549793E+001, 4.9276487E+001, 5.4194944E+001, 6.7518253E+001, 8.5091743E+001, 1.1138150E+002, 1.2587446E+002, 1.3648076E+002, 1.4077615E+002, 4.4429527E+001, 5.0481379E+001, 5.4174462E+001, 6.6171076E+001, 9.0653873E+001, 1.0835707E+002, 1.1852931E+002, 1.2842842E+002, 1.3656672E+002, 5.1456964E+001, 4.9557899E+001, 5.9153766E+001, 6.8322755E+001, 8.5579590E+001, 1.0585568E+002, 1.1542628E+002, 1.3403636E+002, 1.4957903E+002, 1.7000000E+001, 1.7000000E+001, 2.8439156E-005, 4.5175369E-005, 0.0000000E+000, 4.8093992E-005, 1.0884960E-002, 1.7061094E-002, 3.9011087E-004, 1.8138148E-002, 1.9325788E-001, 1.8367260E-001, 2.0954574E-001, 1.8200103E-001, 3.9889110E-002, 4.1654384E-002, 8.8395821E-001, 6.1892271E-001, 1.8617601E-001, 2.9807385E-001, 3.2637822E-001, 5.0578331E-001, 1.2320652E+000, 9.5542089E-001, 1.0228742E+000, 9.5064084E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 9.0000043E+002, 5.3454253E+001, 5.5115679E+001, 6.2539550E+001, 7.3443796E+001, 8.9740437E+001, 9.5546525E+001, 1.0915119E+002, 1.2657061E+002, 1.6173841E+002, 5.8062014E+001, 5.8839008E+001, 6.5195062E+001, 7.4600232E+001, 9.0511756E+001, 1.0051529E+002, 1.0658365E+002, 1.2596031E+002, 1.6747291E+002, 4.1307640E+001, 4.9018414E+001, 5.4738957E+001, 6.7368712E+001, 8.6143523E+001, 1.1450522E+002, 1.2558891E+002, 1.3664958E+002, 1.4060058E+002, 4.4284616E+001, 5.0638924E+001, 5.4296676E+001, 6.7191016E+001, 9.0430661E+001, 1.0752797E+002, 1.1861304E+002, 1.2763268E+002, 1.4008712E+002, 5.1501481E+001, 4.9676745E+001, 6.0303567E+001, 6.9387914E+001, 8.5293818E+001, 1.0471959E+002, 1.1565916E+002, 1.3547584E+002, 1.5145747E+002, 1.7000000E+001, 1.7000000E+001, 2.6807440E-005, 4.5286777E-005, 0.0000000E+000, 4.7897413E-005, 1.0282811E-002, 1.7102206E-002, 3.9011087E-004, 1.8065605E-002, 1.9419241E-001, 1.8360880E-001, 2.0954574E-001, 1.8211362E-001, 3.9590398E-002, 4.1010883E-002, 8.8027777E-001, 6.1957760E-001, 1.8348184E-001, 2.9970833E-001, 3.2226222E-001, 4.9058177E-001, 1.2360567E+000, 9.3681509E-001, 1.0395973E+000, 9.6869736E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 9.1000106E+002, 5.4059328E+001, 5.5443761E+001, 6.2348076E+001, 7.3659706E+001, 8.9904642E+001, 9.6092761E+001, 1.0859379E+002, 1.2694651E+002, 1.6208928E+002, 5.8532204E+001, 5.8990344E+001, 6.6172382E+001, 7.5355088E+001, 9.0726911E+001, 1.0099659E+002, 1.0669081E+002, 1.2388278E+002, 1.6842277E+002, 4.1813779E+001, 4.9534390E+001, 5.4933852E+001, 6.7556566E+001, 8.6069420E+001, 1.1424407E+002, 1.2645471E+002, 1.3833719E+002, 1.4084017E+002, 4.5861666E+001, 5.1346869E+001, 5.4757916E+001, 6.7633457E+001, 9.2931884E+001, 1.0948743E+002, 1.1862698E+002, 1.2708533E+002, 1.3820289E+002, 5.0435668E+001, 4.9682144E+001, 6.0740083E+001, 6.9224730E+001, 8.6194869E+001, 1.0485088E+002, 1.1781111E+002, 1.3788893E+002, 1.5299705E+002, 1.7000000E+001, 1.7000000E+001, 2.6438833E-005, 4.5093193E-005, 0.0000000E+000, 4.7818409E-005, 1.0146785E-002, 1.7030768E-002, 3.9011087E-004, 1.8036450E-002, 1.9440352E-001, 1.8371967E-001, 2.0954574E-001, 1.8215886E-001, 3.9131388E-002, 4.0585956E-002, 8.8197902E-001, 6.1896081E-001, 1.8945695E-001, 3.0182533E-001, 3.2535954E-001, 5.0955873E-001, 1.2354870E+000, 9.6995696E-001, 1.0334169E+000, 9.5990406E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 9.2000159E+002, 5.4784132E+001, 5.4909058E+001, 6.1188934E+001, 7.4144094E+001, 9.1024485E+001, 9.6234252E+001, 1.0867106E+002, 1.2562775E+002, 1.5794461E+002, 5.9543937E+001, 5.9622179E+001, 6.5513747E+001, 7.5323711E+001, 9.1420887E+001, 1.0169431E+002, 1.0775845E+002, 1.2346097E+002, 1.6734987E+002, 4.2785623E+001, 4.9999640E+001, 5.5032818E+001, 6.8141402E+001, 8.6720057E+001, 1.1546498E+002, 1.2645019E+002, 1.3828427E+002, 1.4010240E+002, 4.5656273E+001, 5.2086334E+001, 5.5453028E+001, 6.7277248E+001, 9.2930715E+001, 1.1121014E+002, 1.1937466E+002, 1.2851117E+002, 1.3942607E+002, 5.1221004E+001, 5.0186417E+001, 5.9931557E+001, 6.9784854E+001, 8.6955728E+001, 1.0580788E+002, 1.1713586E+002, 1.3736386E+002, 1.5172049E+002, 1.7000000E+001, 1.7000000E+001, 2.6690041E-005, 4.5396987E-005, 0.0000000E+000, 4.7380686E-005, 1.0239487E-002, 1.7142877E-002, 3.9011087E-004, 1.7874918E-002, 1.9425964E-001, 1.8354568E-001, 2.0954574E-001, 1.8240956E-001, 3.8952204E-002, 3.9972560E-002, 8.8265867E-001, 6.1983556E-001, 1.9311395E-001, 3.0804849E-001, 3.3447763E-001, 5.2745043E-001, 1.1758499E+000, 9.6428261E-001, 1.0253791E+000, 9.6579590E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 9.3000397E+002, 5.4691087E+001, 5.5019853E+001, 6.1966806E+001, 7.4556336E+001, 9.1657469E+001, 9.6519444E+001, 1.0892055E+002, 1.2781034E+002, 1.6026042E+002, 5.8950857E+001, 5.9446867E+001, 6.5569669E+001, 7.6677067E+001, 9.3319594E+001, 1.0193607E+002, 1.0730270E+002, 1.2462077E+002, 1.6940844E+002, 4.3003599E+001, 5.0215520E+001, 5.5371236E+001, 6.8002065E+001, 8.6401273E+001, 1.1609516E+002, 1.2642939E+002, 1.3643048E+002, 1.4046575E+002, 4.5342618E+001, 5.2094876E+001, 5.5562807E+001, 6.6615074E+001, 9.1932254E+001, 1.1257548E+002, 1.1894202E+002, 1.2767384E+002, 1.3956056E+002, 5.1259954E+001, 5.0858443E+001, 5.9824360E+001, 7.0777287E+001, 8.6689113E+001, 1.0692980E+002, 1.2032915E+002, 1.3739209E+002, 1.5349023E+002, 1.7000000E+001, 1.7000000E+001, 2.5809517E-005, 4.5079040E-005, 0.0000000E+000, 4.7355474E-005, 9.9145492E-003, 1.7025545E-002, 3.9011087E-004, 1.7865614E-002, 1.9476394E-001, 1.8372777E-001, 2.0954574E-001, 1.8242400E-001, 3.8355362E-002, 3.9659617E-002, 8.8218149E-001, 6.1953614E-001, 1.8793802E-001, 3.0085422E-001, 3.3242586E-001, 5.2039698E-001, 1.2179934E+000, 9.4966090E-001, 1.0186860E+000, 9.7590164E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 9.4000372E+002, 5.5046806E+001, 5.5523519E+001, 6.3040759E+001, 7.4470328E+001, 9.2335787E+001, 9.8649162E+001, 1.1060995E+002, 1.2741456E+002, 1.5770363E+002, 5.8843457E+001, 5.9790517E+001, 6.6828963E+001, 7.6877470E+001, 9.3195974E+001, 1.0163883E+002, 1.0784415E+002, 1.2604271E+002, 1.7105163E+002, 4.3206897E+001, 5.0889114E+001, 5.5721144E+001, 6.8843733E+001, 8.6488209E+001, 1.1563463E+002, 1.2634202E+002, 1.3768860E+002, 1.4218688E+002, 4.6793601E+001, 5.2366497E+001, 5.5562346E+001, 6.7592771E+001, 9.2996392E+001, 1.1089802E+002, 1.1768965E+002, 1.2955928E+002, 1.3946137E+002, 5.2489515E+001, 5.1348953E+001, 5.9822879E+001, 7.0941161E+001, 8.6992382E+001, 1.0792083E+002, 1.1890916E+002, 1.3567694E+002, 1.5489542E+002, 1.7000000E+001, 1.7000000E+001, 2.5804442E-005, 4.4936231E-005, 0.0000000E+000, 4.7300763E-005, 9.9126765E-003, 1.6972845E-002, 3.9011087E-004, 1.7845424E-002, 1.9476685E-001, 1.8380956E-001, 2.0954574E-001, 1.8245533E-001, 3.7915288E-002, 3.9200565E-002, 8.7880108E-001, 6.1962182E-001, 1.9544278E-001, 3.1129094E-001, 3.3984644E-001, 5.4205173E-001, 1.1966471E+000, 9.6441401E-001, 1.0193157E+000, 9.7235978E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 9.5000741E+002, 5.5083306E+001, 5.5931417E+001, 6.3219925E+001, 7.4739489E+001, 9.1984397E+001, 9.9619790E+001, 1.1158652E+002, 1.2577414E+002, 1.5651763E+002, 5.9820843E+001, 6.0261792E+001, 6.7430052E+001, 7.7169659E+001, 9.2651981E+001, 1.0293666E+002, 1.0890987E+002, 1.2734824E+002, 1.7232048E+002, 4.3142352E+001, 5.1152548E+001, 5.6012372E+001, 6.9011903E+001, 8.6768708E+001, 1.1606234E+002, 1.2659624E+002, 1.3818939E+002, 1.4227701E+002, 4.7036729E+001, 5.2588148E+001, 5.6083347E+001, 6.8090362E+001, 9.4167010E+001, 1.1220865E+002, 1.1914768E+002, 1.3065105E+002, 1.3842947E+002, 5.2594561E+001, 5.1511054E+001, 6.0412052E+001, 7.0779907E+001, 8.7471889E+001, 1.0429979E+002, 1.1832697E+002, 1.3661730E+002, 1.5277018E+002, 1.7000000E+001, 1.7000000E+001, 2.6622818E-005, 4.4739679E-005, 0.0000000E+000, 4.6977137E-005, 1.0214680E-002, 1.6900312E-002, 3.9011087E-004, 1.7725997E-002, 1.9429814E-001, 1.8392213E-001, 2.0954574E-001, 1.8264068E-001, 3.7434380E-002, 3.8682642E-002, 8.8425678E-001, 6.1898634E-001, 1.9527750E-001, 3.1091444E-001, 3.3581110E-001, 5.3123931E-001, 1.2124629E+000, 9.8429442E-001, 1.0338863E+000, 9.7707847E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 9.6000348E+002, 5.5883137E+001, 5.6326568E+001, 6.3118782E+001, 7.5079491E+001, 9.2022674E+001, 9.9903088E+001, 1.1281949E+002, 1.3090854E+002, 1.5972824E+002, 6.0538195E+001, 6.0523192E+001, 6.6158227E+001, 7.6036118E+001, 9.4850698E+001, 1.0375069E+002, 1.0874998E+002, 1.2583338E+002, 1.7027806E+002, 4.3238933E+001, 5.0849381E+001, 5.6097555E+001, 7.0200045E+001, 8.6490544E+001, 1.1722318E+002, 1.2911486E+002, 1.3884912E+002, 1.4277110E+002, 4.7728893E+001, 5.2793347E+001, 5.6154748E+001, 6.9073842E+001, 9.3114917E+001, 1.1311660E+002, 1.2158622E+002, 1.3093244E+002, 1.3714729E+002, 5.3028399E+001, 5.2189387E+001, 6.1184518E+001, 7.0247137E+001, 8.8757964E+001, 1.0535062E+002, 1.1891343E+002, 1.3649292E+002, 1.5140103E+002, 1.7000000E+001, 1.7000000E+001, 2.6377977E-005, 4.5510786E-005, 0.0000000E+000, 4.6661328E-005, 1.0124327E-002, 1.7184872E-002, 3.9011087E-004, 1.7609455E-002, 1.9443837E-001, 1.8348050E-001, 2.0954574E-001, 1.8282156E-001, 3.7481482E-002, 3.8187035E-002, 8.7935010E-001, 6.1971561E-001, 1.9455194E-001, 3.1148444E-001, 3.4084936E-001, 5.2114606E-001, 1.2684169E+000, 9.8076530E-001, 1.0292433E+000, 9.7994973E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 9.7000612E+002, 5.6247979E+001, 5.6759176E+001, 6.3086022E+001, 7.4918470E+001, 9.2226366E+001, 9.9269607E+001, 1.1293309E+002, 1.3180444E+002, 1.6348061E+002, 5.9977580E+001, 6.0760041E+001, 6.6875959E+001, 7.7262065E+001, 9.5265553E+001, 1.0289013E+002, 1.0976697E+002, 1.2858316E+002, 1.6995480E+002, 4.3258421E+001, 5.1369788E+001, 5.6477725E+001, 7.0342995E+001, 8.7498557E+001, 1.1749484E+002, 1.2871087E+002, 1.3811327E+002, 1.4235047E+002, 4.6363003E+001, 5.3159807E+001, 5.6241699E+001, 6.9342673E+001, 9.2757268E+001, 1.1166086E+002, 1.2038822E+002, 1.3069721E+002, 1.3915920E+002, 5.4021191E+001, 5.2400176E+001, 6.1165090E+001, 7.1679144E+001, 8.8056139E+001, 1.0739332E+002, 1.1894002E+002, 1.3681667E+002, 1.5223709E+002, 1.7000000E+001, 1.7000000E+001, 2.6065251E-005, 4.5184883E-005, 0.0000000E+000, 4.6659960E-005, 1.0008922E-002, 1.7064605E-002, 3.9011087E-004, 1.7608950E-002, 1.9461748E-001, 1.8366715E-001, 2.0954574E-001, 1.8282234E-001, 3.6967863E-002, 3.7832241E-002, 8.8188886E-001, 6.2009265E-001, 2.0387670E-001, 3.2188447E-001, 3.4693224E-001, 5.4054251E-001, 1.2478079E+000, 9.7164966E-001, 1.0383777E+000, 9.8273741E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
 9.8000629E+002, 5.6243761E+001, 5.6780449E+001, 6.2434175E+001, 7.5770039E+001, 9.2005781E+001, 9.8362663E+001, 1.1219220E+002, 1.3205254E+002, 1.6266876E+002, 6.0728886E+001, 6.1688957E+001, 6.7883622E+001, 7.6866310E+001, 9.5738313E+001, 1.0207573E+002, 1.1014799E+002, 1.2938499E+002, 1.7262834E+002, 4.3759916E+001, 5.1883328E+001, 5.6977317E+001, 7.0365898E+001, 8.8148295E+001, 1.1709091E+002, 1.2831958E+002, 1.3900729E+002, 1.4311745E+002, 4.5020167E+001, 5.3735569E+001, 5.6559565E+001, 6.8921181E+001, 9.3971116E+001, 1.1251423E+002, 1.2092667E+002, 1.3328496E+002, 1.4211082E+002, 5.3677888E+001, 5.2205256E+001, 6.1440118E+001, 7.1579167E+001, 8.8181063E+001, 1.0644849E+002, 1.1936479E+002, 1.3717226E+002, 1.5241008E+002, 1.7000000E+001, 1.7000000E+001, 2.6019593E-005, 4.5039912E-005, 0.0000000E+000, 4.6894548E-005, 9.9920730E-003, 1.7011106E-002, 3.9011087E-004, 1.7695519E-002, 1.9464363E-001, 1.8375018E-001, 2.0954574E-001, 1.8268798E-001, 3.6559544E-002, 3.7653934E-002, 8.7800024E-001, 6.1880013E-001, 1.9636003E-001, 3.1225959E-001, 3.4004182E-001, 5.4526589E-001, 1.2493868E+000, 9.6640334E-001, 1.0307089E+000, 9.7652925E-001, 1.4294514E+000, 4.5841824E+001, 4.7797762E+001, 9.3177840E+000, 1.4709842E+002, 1.6446429E+002, 8.9628378E-001, 3.5067274E+001, 3.3202294E+001
