s,C,C,C,C,C,C,C,C,C,C,C,C
 7.5215246E+001, 5.5488216E+001, 3.5097144E+001, 2.3463421E+001, 1.5160311E+001, 9.4735597E+001, 6.0408641E+001, 4.0987392E+001, 2.6514330E+001, 7.2995682E+001, 4.7404573E+001, 3.2621744E+001, 2.0076924E+001
 7.5308803E+001, 5.5488216E+001, 3.5097144E+001, 2.3463421E+001, 1.5160311E+001, 9.4735597E+001, 6.0408641E+001, 4.0987392E+001, 2.6514330E+001, 7.2995682E+001, 4.7404573E+001, 3.2621744E+001, 2.0076924E+001
 7.5402361E+001, 5.5471874E+001, 3.5088707E+001, 2.3589137E+001, 1.5205009E+001, 9.4631184E+001, 6.0412051E+001, 4.1086250E+001, 2.6565009E+001, 7.3003664E+001, 4.7269746E+001, 3.2675150E+001, 2.0078143E+001
 7.5589477E+001, 5.5494183E+001, 3.5102167E+001, 2.3667691E+001, 1.5222498E+001, 9.4556505E+001, 6.0420550E+001, 4.1130705E+001, 2.6593138E+001, 7.2928311E+001, 4.7204354E+001, 3.2682072E+001, 2.0076623E+001
 7.5683035E+001, 5.5516491E+001, 3.5115627E+001, 2.3746246E+001, 1.5239986E+001, 9.4481825E+001, 6.0429049E+001, 4.1175159E+001, 2.6621267E+001, 7.2852959E+001, 4.7138963E+001, 3.2688994E+001, 2.0075103E+001
 7.5776593E+001, 5.5597038E+001, 3.5185767E+001, 2.3928115E+001, 1.5259768E+001, 9.4297006E+001, 6.0450469E+001, 4.1239664E+001, 2.6678321E+001, 7.2720039E+001, 4.6981820E+001, 3.2663200E+001, 2.0068004E+001
 7.5870151E+001, 5.5597038E+001, 3.5185767E+001, 2.3928115E+001, 1.5259768E+001, 9.4297006E+001, 6.0450469E+001, 4.1239664E+001, 2.6678321E+001, 7.2720039E+001, 4.6981820E+001, 3.2663200E+001, 2.0068004E+001
 7.5963709E+001, 5.5678785E+001, 3.5304062E+001, 2.4109569E+001, 1.5260936E+001, 9.4122746E+001, 6.0466322E+001, 4.1276221E+001, 2.6732302E+001, 7.2750914E+001, 4.6780128E+001, 3.2602830E+001, 2.0057292E+001
 7.6057267E+001, 5.5678785E+001, 3.5304062E+001, 2.4109569E+001, 1.5260936E+001, 9.4122746E+001, 6.0466322E+001, 4.1276221E+001, 2.6732302E+001, 7.2750914E+001, 4.6780128E+001, 3.2602830E+001, 2.0057292E+001
 7.6150825E+001, 5.5741391E+001, 3.5466443E+001, 2.4257183E+001, 1.5242427E+001, 9.3987480E+001, 6.0472652E+001, 4.1289372E+001, 2.6778696E+001, 7.2935975E+001, 4.6568782E+001, 3.2515224E+001, 2.0043801E+001
 7.6244383E+001, 5.5741391E+001, 3.5466443E+001, 2.4257183E+001, 1.5242427E+001, 9.3987480E+001, 6.0472652E+001, 4.1289372E+001, 2.6778696E+001, 7.2935975E+001, 4.6568782E+001, 3.2515224E+001, 2.0043801E+001
 7.6337941E+001, 5.5786130E+001, 3.5653662E+001, 2.4352817E+001, 1.5206545E+001, 9.3905691E+001, 6.0468624E+001, 4.1282567E+001, 2.6814789E+001, 7.3288287E+001, 4.6323529E+001, 3.2408437E+001, 2.0028150E+001
 7.6431499E+001, 5.5786130E+001, 3.5653662E+001, 2.4352817E+001, 1.5206545E+001, 9.3905691E+001, 6.0468624E+001, 4.1282567E+001, 2.6814789E+001, 7.3288287E+001, 4.6323529E+001, 3.2408437E+001, 2.0028150E+001
 7.6525057E+001, 5.5825984E+001, 3.5833550E+001, 2.4401042E+001, 1.5157683E+001, 9.3880994E+001, 6.0456077E+001, 4.1259265E+001, 2.6839066E+001, 7.3736015E+001, 4.6116996E+001, 3.2290650E+001, 2.0010336E+001
 7.6618615E+001, 5.5825984E+001, 3.5833550E+001, 2.4401042E+001, 1.5157683E+001, 9.3880994E+001, 6.0456077E+001, 4.1259265E+001, 2.6839066E+001, 7.3736015E+001, 4.6116996E+001, 3.2290650E+001, 2.0010336E+001
 7.6712173E+001, 5.5866490E+001, 3.5973143E+001, 2.4412300E+001, 1.5100641E+001, 9.3904843E+001, 6.0434834E+001, 4.1206519E+001, 2.6851471E+001, 7.4256029E+001, 4.6003479E+001, 3.2177451E+001, 1.9990065E+001
 7.6805731E+001, 5.5866490E+001, 3.5973143E+001, 2.4412300E+001, 1.5100641E+001, 9.3904843E+001, 6.0434834E+001, 4.1206519E+001, 2.6851471E+001, 7.4256029E+001, 4.6003479E+001, 3.2177451E+001, 1.9990065E+001
 7.6992847E+001, 5.5898147E+001, 3.6050502E+001, 2.4392583E+001, 1.5041833E+001, 9.3953654E+001, 6.0403513E+001, 4.1133763E+001, 2.6855464E+001, 7.4808959E+001, 4.5963756E+001, 3.2072855E+001, 1.9967612E+001
 7.7086405E+001, 5.5902739E+001, 3.6072168E+001, 2.4345938E+001, 1.4986719E+001, 9.4054883E+001, 6.0382495E+001, 4.1056070E+001, 2.6850445E+001, 7.5339328E+001, 4.6012141E+001, 3.1994356E+001, 1.9943717E+001
 7.7179963E+001, 5.5902739E+001, 3.6072168E+001, 2.4345938E+001, 1.4986719E+001, 9.4054883E+001, 6.0382495E+001, 4.1056070E+001, 2.6850445E+001, 7.5339328E+001, 4.6012141E+001, 3.1994356E+001, 1.9943717E+001
 7.7273521E+001, 5.5878924E+001, 3.6057077E+001, 2.4274666E+001, 1.4938094E+001, 9.4191684E+001, 6.0390402E+001, 4.0984463E+001, 2.6840410E+001, 7.5817447E+001, 4.6106784E+001, 3.1956855E+001, 1.9919807E+001
 7.7367079E+001, 5.5878924E+001, 3.6057077E+001, 2.4274666E+001, 1.4938094E+001, 9.4191684E+001, 6.0390402E+001, 4.0984463E+001, 2.6840410E+001, 7.5817447E+001, 4.6106784E+001, 3.1956855E+001, 1.9919807E+001
 7.7460637E+001, 5.5883426E+001, 3.6056875E+001, 2.4184435E+001, 1.4895953E+001, 9.4348778E+001, 6.0454876E+001, 4.0929039E+001, 2.6829855E+001, 7.6204704E+001, 4.6204157E+001, 3.1970420E+001, 1.9898098E+001
 7.7554195E+001, 5.5883426E+001, 3.6056875E+001, 2.4184435E+001, 1.4895953E+001, 9.4348778E+001, 6.0454876E+001, 4.0929039E+001, 2.6829855E+001, 7.6204704E+001, 4.6204157E+001, 3.1970420E+001, 1.9898098E+001
 7.7647753E+001, 5.5986428E+001, 3.6093431E+001, 2.4085822E+001, 1.4857996E+001, 9.4476362E+001, 6.0572897E+001, 4.0895769E+001, 2.6822674E+001, 7.6472415E+001, 4.6264957E+001, 3.2035017E+001, 1.9881298E+001
 7.7741311E+001, 5.5986428E+001, 3.6093431E+001, 2.4085822E+001, 1.4857996E+001, 9.4476362E+001, 6.0572897E+001, 4.0895769E+001, 2.6822674E+001, 7.6472415E+001, 4.6264957E+001, 3.2035017E+001, 1.9881298E+001
 7.7834869E+001, 5.6198306E+001, 3.6145079E+001, 2.3993480E+001, 1.4820812E+001, 9.4551641E+001, 6.0716723E+001, 4.0887035E+001, 2.6821695E+001, 7.6656156E+001, 4.6273400E+001, 3.2140862E+001, 1.9871699E+001
 7.7928427E+001, 5.6198306E+001, 3.6145079E+001, 2.3993480E+001, 1.4820812E+001, 9.4551641E+001, 6.0716723E+001, 4.0887035E+001, 2.6821695E+001, 7.6656156E+001, 4.6273400E+001, 3.2140862E+001, 1.9871699E+001
 7.8021985E+001, 5.6428591E+001, 3.6156175E+001, 2.3917957E+001, 1.4782152E+001, 9.4581779E+001, 6.0848153E+001, 4.0895068E+001, 2.6828121E+001, 7.6785780E+001, 4.6238917E+001, 3.2272026E+001, 1.9870838E+001
 7.8115543E+001, 5.6428591E+001, 3.6156175E+001, 2.3917957E+001, 1.4782152E+001, 9.4581779E+001, 6.0848153E+001, 4.0895068E+001, 2.6828121E+001, 7.6785780E+001, 4.6238917E+001, 3.2272026E+001, 1.9870838E+001
 7.8209101E+001, 5.6606728E+001, 3.6079963E+001, 2.3863034E+001, 1.4745953E+001, 9.4609975E+001, 6.0933483E+001, 4.0926007E+001, 2.6841672E+001, 7.6886882E+001, 4.6184217E+001, 3.2408764E+001, 1.9878721E+001
 7.8302659E+001, 5.6606728E+001, 3.6079963E+001, 2.3863034E+001, 1.4745953E+001, 9.4609975E+001, 6.0933483E+001, 4.0926007E+001, 2.6841672E+001, 7.6886882E+001, 4.6184217E+001, 3.2408764E+001, 1.9878721E+001
 7.8489775E+001, 5.6708769E+001, 3.5905311E+001, 2.3830408E+001, 1.4711321E+001, 9.4658593E+001, 6.0963321E+001, 4.0986202E+001, 2.6861572E+001, 7.6934464E+001, 4.6136079E+001, 3.2550600E+001, 1.9895390E+001
 7.8583333E+001, 5.6756780E+001, 3.5673848E+001, 2.3825800E+001, 1.4682265E+001, 9.4728088E+001, 6.0952251E+001, 4.1066990E+001, 2.6888146E+001, 7.6876414E+001, 4.6119263E+001, 3.2693989E+001, 1.9919928E+001
 7.8676891E+001, 5.6756780E+001, 3.5673848E+001, 2.3825800E+001, 1.4682265E+001, 9.4728088E+001, 6.0952251E+001, 4.1066990E+001, 2.6888146E+001, 7.6876414E+001, 4.6119263E+001, 3.2693989E+001, 1.9919928E+001
 7.8770449E+001, 5.6782461E+001, 3.5421731E+001, 2.3855547E+001, 1.4665677E+001, 9.4802850E+001, 6.0923012E+001, 4.1164242E+001, 2.6917991E+001, 7.6686382E+001, 4.6150614E+001, 3.2838798E+001, 1.9950942E+001
 7.8864007E+001, 5.6782461E+001, 3.5421731E+001, 2.3855547E+001, 1.4665677E+001, 9.4802850E+001, 6.0923012E+001, 4.1164242E+001, 2.6917991E+001, 7.6686382E+001, 4.6150614E+001, 3.2838798E+001, 1.9950942E+001
 7.8957565E+001, 5.6777768E+001, 3.5177279E+001, 2.3919548E+001, 1.4668478E+001, 9.4830708E+001, 6.0858582E+001, 4.1270719E+001, 2.6950129E+001, 7.6387241E+001, 4.6237304E+001, 3.2982234E+001, 1.9986710E+001
 7.9051123E+001, 5.6777768E+001, 3.5177279E+001, 2.3919548E+001, 1.4668478E+001, 9.4830708E+001, 6.0858582E+001, 4.1270719E+001, 2.6950129E+001, 7.6387241E+001, 4.6237304E+001, 3.2982234E+001, 1.9986710E+001
 7.9144681E+001, 5.6681917E+001, 3.4948133E+001, 2.4007803E+001, 1.4697273E+001, 9.4801125E+001, 6.0764033E+001, 4.1377144E+001, 2.6984219E+001, 7.6018182E+001, 4.6372780E+001, 3.3116658E+001, 2.0025135E+001
 7.9238239E+001, 5.6681917E+001, 3.4948133E+001, 2.4007803E+001, 1.4697273E+001, 9.4801125E+001, 6.0764033E+001, 4.1377144E+001, 2.6984219E+001, 7.6018182E+001, 4.6372780E+001, 3.3116658E+001, 2.0025135E+001
 7.9331797E+001, 5.6445508E+001, 3.4743081E+001, 2.4106983E+001, 1.4758235E+001, 9.4652207E+001, 6.0659754E+001, 4.1478958E+001, 2.7019810E+001, 7.5683993E+001, 4.6543209E+001, 3.3230856E+001, 2.0064116E+001
 7.9425355E+001, 5.6445508E+001, 3.4743081E+001, 2.4106983E+001, 1.4758235E+001, 9.4652207E+001, 6.0659754E+001, 4.1478958E+001, 2.7019810E+001, 7.5683993E+001, 4.6543209E+001, 3.3230856E+001, 2.0064116E+001
 7.9518913E+001, 5.6090207E+001, 3.4573818E+001, 2.4204830E+001, 1.4855666E+001, 9.4454570E+001, 6.0566210E+001, 4.1570352E+001, 2.7055844E+001, 7.5331040E+001, 4.6732018E+001, 3.3314919E+001, 2.0100595E+001
 7.9612471E+001, 5.6090207E+001, 3.4573818E+001, 2.4204830E+001, 1.4855666E+001, 9.4454570E+001, 6.0566210E+001, 4.1570352E+001, 2.7055844E+001, 7.5331040E+001, 4.6732018E+001, 3.3314919E+001, 2.0100595E+001
 7.9706029E+001, 5.5676839E+001, 3.4489471E+001, 2.4292482E+001, 1.4987318E+001, 9.4277908E+001, 6.0499675E+001, 4.1646429E+001, 2.7090981E+001, 7.5014766E+001, 4.6923827E+001, 3.3366779E+001, 2.0131899E+001
 7.9893145E+001, 5.5503621E+001, 3.4505981E+001, 2.4328177E+001, 1.5070403E+001, 9.4228951E+001, 6.0482317E+001, 4.1674034E+001, 2.7106095E+001, 7.4888279E+001, 4.7012184E+001, 3.3379951E+001, 2.0143014E+001
 7.9986703E+001, 5.5330404E+001, 3.4522490E+001, 2.4363871E+001, 1.5153487E+001, 9.4179995E+001, 6.0464959E+001, 4.1701639E+001, 2.7121208E+001, 7.4761792E+001, 4.7100541E+001, 3.3393124E+001, 2.0154129E+001
 8.0080261E+001, 5.5153755E+001, 3.4658226E+001, 2.4413959E+001, 1.5347105E+001, 9.4140037E+001, 6.0456811E+001, 4.1731211E+001, 2.7142339E+001, 7.4580741E+001, 4.7267794E+001, 3.3402591E+001, 2.0163262E+001
 8.0173819E+001, 5.5153755E+001, 3.4658226E+001, 2.4413959E+001, 1.5347105E+001, 9.4140037E+001, 6.0456811E+001, 4.1731211E+001, 2.7142339E+001, 7.4580741E+001, 4.7267794E+001, 3.3402591E+001, 2.0163262E+001
 8.0267377E+001, 5.5144142E+001, 3.4858444E+001, 2.4435861E+001, 1.5554774E+001, 9.4090292E+001, 6.0457929E+001, 4.1736194E+001, 2.7150035E+001, 7.4470559E+001, 4.7424447E+001, 3.3402537E+001, 2.0154790E+001
 8.0360935E+001, 5.5144142E+001, 3.4858444E+001, 2.4435861E+001, 1.5554774E+001, 9.4090292E+001, 6.0457929E+001, 4.1736194E+001, 2.7150035E+001, 7.4470559E+001, 4.7424447E+001, 3.3402537E+001, 2.0154790E+001
 8.0454493E+001, 5.5230957E+001, 3.5078386E+001, 2.4419220E+001, 1.5760299E+001, 9.3986494E+001, 6.0466349E+001, 4.1729805E+001, 2.7145473E+001, 7.4395259E+001, 4.7572952E+001, 3.3394827E+001, 2.0125074E+001
 8.0548051E+001, 5.5230957E+001, 3.5078386E+001, 2.4419220E+001, 1.5760299E+001, 9.3986494E+001, 6.0466349E+001, 4.1729805E+001, 2.7145473E+001, 7.4395259E+001, 4.7572952E+001, 3.3394827E+001, 2.0125074E+001
 8.0641609E+001, 5.5308926E+001, 3.5308090E+001, 2.4356847E+001, 1.5944257E+001, 9.3828582E+001, 6.0473741E+001, 4.1717279E+001, 2.7126401E+001, 7.4291066E+001, 4.7711553E+001, 3.3378600E+001, 2.0072213E+001
 8.0735167E+001, 5.5308926E+001, 3.5308090E+001, 2.4356847E+001, 1.5944257E+001, 9.3828582E+001, 6.0473741E+001, 4.1717279E+001, 2.7126401E+001, 7.4291066E+001, 4.7711553E+001, 3.3378600E+001, 2.0072213E+001
 8.0828725E+001, 5.5296365E+001, 3.5536058E+001, 2.4251477E+001, 1.6089086E+001, 9.3653702E+001, 6.0468154E+001, 4.1711245E+001, 2.7093246E+001, 7.4224697E+001, 4.7827612E+001, 3.3354545E+001, 1.9996870E+001
 8.0922283E+001, 5.5296365E+001, 3.5536058E+001, 2.4251477E+001, 1.6089086E+001, 9.3653702E+001, 6.0468154E+001, 4.1711245E+001, 2.7093246E+001, 7.4224697E+001, 4.7827612E+001, 3.3354545E+001, 1.9996870E+001
 8.1015841E+001, 5.5196740E+001, 3.5745523E+001, 2.4120980E+001, 1.6184561E+001, 9.3519096E+001, 6.0435956E+001, 4.1716355E+001, 2.7055672E+001, 7.4184295E+001, 4.7900874E+001, 3.3325197E+001, 1.9901326E+001
 8.1109399E+001, 5.5196740E+001, 3.5745523E+001, 2.4120980E+001, 1.6184561E+001, 9.3519096E+001, 6.0435956E+001, 4.1716355E+001, 2.7055672E+001, 7.4184295E+001, 4.7900874E+001, 3.3325197E+001, 1.9901326E+001
 8.1202957E+001, 5.5086603E+001, 3.5904786E+001, 2.3992771E+001, 1.6230924E+001, 9.3456839E+001, 6.0369845E+001, 4.1728760E+001, 2.7018334E+001, 7.4170446E+001, 4.7909982E+001, 3.3297287E+001, 1.9790021E+001
 8.1390073E+001, 5.5062838E+001, 3.5935217E+001, 2.3943166E+001, 1.6232877E+001, 9.3458289E+001, 6.0321085E+001, 4.1734576E+001, 2.7001870E+001, 7.4179352E+001, 4.7879641E+001, 3.3286302E+001, 1.9729321E+001
 8.1483631E+001, 5.5039073E+001, 3.5965648E+001, 2.3893562E+001, 1.6234831E+001, 9.3459738E+001, 6.0272326E+001, 4.1740391E+001, 2.6985407E+001, 7.4188258E+001, 4.7849301E+001, 3.3275317E+001, 1.9668621E+001
 8.1577189E+001, 5.5087498E+001, 3.5888477E+001, 2.3840539E+001, 1.6215982E+001, 9.3487269E+001, 6.0166548E+001, 4.1743602E+001, 2.6957309E+001, 7.4250395E+001, 4.7733535E+001, 3.3262175E+001, 1.9542511E+001
 8.1670747E+001, 5.5087498E+001, 3.5888477E+001, 2.3840539E+001, 1.6215982E+001, 9.3487269E+001, 6.0166548E+001, 4.1743602E+001, 2.6957309E+001, 7.4250395E+001, 4.7733535E+001, 3.3262175E+001, 1.9542511E+001
 8.1764305E+001, 5.5233711E+001, 3.5671617E+001, 2.3842461E+001, 1.6192346E+001, 9.3511969E+001, 6.0079428E+001, 4.1733742E+001, 2.6932605E+001, 7.4379437E+001, 4.7587347E+001, 3.3259079E+001, 1.9416572E+001
 8.1857863E+001, 5.5233711E+001, 3.5671617E+001, 2.3842461E+001, 1.6192346E+001, 9.3511969E+001, 6.0079428E+001, 4.1733742E+001, 2.6932605E+001, 7.4379437E+001, 4.7587347E+001, 3.3259079E+001, 1.9416572E+001
 8.1951421E+001, 5.5423944E+001, 3.5362888E+001, 2.3899242E+001, 1.6174802E+001, 9.3525605E+001, 6.0020961E+001, 4.1706775E+001, 2.6908194E+001, 7.4594009E+001, 4.7431061E+001, 3.3264884E+001, 1.9295446E+001
 8.2044979E+001, 5.5423944E+001, 3.5362888E+001, 2.3899242E+001, 1.6174802E+001, 9.3525605E+001, 6.0020961E+001, 4.1706775E+001, 2.6908194E+001, 7.4594009E+001, 4.7431061E+001, 3.3264884E+001, 1.9295446E+001
 8.2138537E+001, 5.5548504E+001, 3.5048991E+001, 2.3999863E+001, 1.6164901E+001, 9.3536235E+001, 5.9987653E+001, 4.1654312E+001, 2.6880670E+001, 7.4890272E+001, 4.7277993E+001, 3.3278153E+001, 1.9183216E+001
 8.2232095E+001, 5.5548504E+001, 3.5048991E+001, 2.3999863E+001, 1.6164901E+001, 9.3536235E+001, 5.9987653E+001, 4.1654312E+001, 2.6880670E+001, 7.4890272E+001, 4.7277993E+001, 3.3278153E+001, 1.9183216E+001
 8.2325653E+001, 5.5544664E+001, 3.4818341E+001, 2.4122216E+001, 1.6154038E+001, 9.3552489E+001, 5.9974405E+001, 4.1584516E+001, 2.6846854E+001, 7.5252987E+001, 4.7126970E+001, 3.3299367E+001, 1.9087230E+001
 8.2419211E+001, 5.5544664E+001, 3.4818341E+001, 2.4122216E+001, 1.6154038E+001, 9.3552489E+001, 5.9974405E+001, 4.1584516E+001, 2.6846854E+001, 7.5252987E+001, 4.7126970E+001, 3.3299367E+001, 1.9087230E+001
 8.2512769E+001, 5.5445350E+001, 3.4739986E+001, 2.4235862E+001, 1.6127757E+001, 9.3577385E+001, 5.9978354E+001, 4.1502436E+001, 2.6806707E+001, 7.5606540E+001, 4.6971199E+001, 3.3330543E+001, 1.9005370E+001
 8.2606327E+001, 5.5445350E+001, 3.4739986E+001, 2.4235862E+001, 1.6127757E+001, 9.3577385E+001, 5.9978354E+001, 4.1502436E+001, 2.6806707E+001, 7.5606540E+001, 4.6971199E+001, 3.3330543E+001, 1.9005370E+001
 8.2793443E+001, 5.5302236E+001, 3.4812136E+001, 2.4308223E+001, 1.6079047E+001, 9.3584612E+001, 6.0002003E+001, 4.1413866E+001, 2.6764313E+001, 7.5859441E+001, 4.6805212E+001, 3.3370783E+001, 1.8941213E+001
 8.2887001E+001, 5.5148486E+001, 3.4987692E+001, 2.4315944E+001, 1.6001970E+001, 9.3569704E+001, 6.0040543E+001, 4.1327667E+001, 2.6725240E+001, 7.5947061E+001, 4.6675391E+001, 3.3424725E+001, 1.8896752E+001
 8.2980559E+001, 5.5148486E+001, 3.4987692E+001, 2.4315944E+001, 1.6001970E+001, 9.3569704E+001, 6.0040543E+001, 4.1327667E+001, 2.6725240E+001, 7.5947061E+001, 4.6675391E+001, 3.3424725E+001, 1.8896752E+001
 8.3074117E+001, 5.4992572E+001, 3.5185532E+001, 2.4250029E+001, 1.5903553E+001, 9.3522629E+001, 6.0072400E+001, 4.1253065E+001, 2.6696001E+001, 7.5914049E+001, 4.6533425E+001, 3.3493564E+001, 1.8873202E+001
 8.3167675E+001, 5.4992572E+001, 3.5185532E+001, 2.4250029E+001, 1.5903553E+001, 9.3522629E+001, 6.0072400E+001, 4.1253065E+001, 2.6696001E+001, 7.5914049E+001, 4.6533425E+001, 3.3493564E+001, 1.8873202E+001
 8.3261233E+001, 5.4880436E+001, 3.5348510E+001, 2.4116808E+001, 1.5799759E+001, 9.3463652E+001, 6.0093515E+001, 4.1199277E+001, 2.6681193E+001, 7.5833661E+001, 4.6410203E+001, 3.3575457E+001, 1.8870657E+001
 8.3354791E+001, 5.4880436E+001, 3.5348510E+001, 2.4116808E+001, 1.5799759E+001, 9.3463652E+001, 6.0093515E+001, 4.1199277E+001, 2.6681193E+001, 7.5833661E+001, 4.6410203E+001, 3.3575457E+001, 1.8870657E+001
 8.3448349E+001, 5.4852064E+001, 3.5447675E+001, 2.3937779E+001, 1.5707842E+001, 9.3421799E+001, 6.0111844E+001, 4.1173809E+001, 2.6678779E+001, 7.5788477E+001, 4.6323908E+001, 3.3658740E+001, 1.8887286E+001
 8.3541907E+001, 5.4852064E+001, 3.5447675E+001, 2.3937779E+001, 1.5707842E+001, 9.3421799E+001, 6.0111844E+001, 4.1173809E+001, 2.6678779E+001, 7.5788477E+001, 4.6323908E+001, 3.3658740E+001, 1.8887286E+001
 8.3635465E+001, 5.4954438E+001, 3.5487997E+001, 2.3744362E+001, 1.5641326E+001, 9.3402903E+001, 6.0135725E+001, 4.1176239E+001, 2.6688847E+001, 7.5790741E+001, 4.6288503E+001, 3.3741676E+001, 1.8919488E+001
 8.3729023E+001, 5.4954438E+001, 3.5487997E+001, 2.3744362E+001, 1.5641326E+001, 9.3402903E+001, 6.0135725E+001, 4.1176239E+001, 2.6688847E+001, 7.5790741E+001, 4.6288503E+001, 3.3741676E+001, 1.8919488E+001
 8.3822581E+001, 5.5178089E+001, 3.5505897E+001, 2.3572831E+001, 1.5607268E+001, 9.3398184E+001, 6.0171116E+001, 4.1198264E+001, 2.6705660E+001, 7.5834336E+001, 4.6268639E+001, 3.3807202E+001, 1.8961923E+001
 8.3916139E+001, 5.5178089E+001, 3.5505897E+001, 2.3572831E+001, 1.5607268E+001, 9.3398184E+001, 6.0171116E+001, 4.1198264E+001, 2.6705660E+001, 7.5834336E+001, 4.6268639E+001, 3.3807202E+001, 1.8961923E+001
 8.4009697E+001, 5.5432848E+001, 3.5551561E+001, 2.3455767E+001, 1.5606748E+001, 9.3401581E+001, 6.0220370E+001, 4.1242149E+001, 2.6723527E+001, 7.5889061E+001, 4.6303353E+001, 3.3837869E+001, 1.9008549E+001
 8.4103255E+001, 5.5432848E+001, 3.5551561E+001, 2.3455767E+001, 1.5606748E+001, 9.3401581E+001, 6.0220370E+001, 4.1242149E+001, 2.6723527E+001, 7.5889061E+001, 4.6303353E+001, 3.3837869E+001, 1.9008549E+001
 8.4290371E+001, 5.5651176E+001, 3.5669105E+001, 2.3413036E+001, 1.5636140E+001, 9.3414312E+001, 6.0279318E+001, 4.1285490E+001, 2.6738721E+001, 7.5887746E+001, 4.6372035E+001, 3.3820688E+001, 1.9053086E+001
 8.4383929E+001, 5.5802109E+001, 3.5878172E+001, 2.3444294E+001, 1.5690552E+001, 9.3437269E+001, 6.0339850E+001, 4.1317733E+001, 2.6749546E+001, 7.5813614E+001, 4.6457902E+001, 3.3746441E+001, 1.9090217E+001
 8.4477487E+001, 5.5802109E+001, 3.5878172E+001, 2.3444294E+001, 1.5690552E+001, 9.3437269E+001, 6.0339850E+001, 4.1317733E+001, 2.6749546E+001, 7.5813614E+001, 4.6457902E+001, 3.3746441E+001, 1.9090217E+001
 8.4571045E+001, 5.5934809E+001, 3.6155925E+001, 2.3523839E+001, 1.5765833E+001, 9.3476394E+001, 6.0393318E+001, 4.1333947E+001, 2.6755742E+001, 7.5619220E+001, 4.6546090E+001, 3.3615223E+001, 1.9116389E+001
 8.4664603E+001, 5.5934809E+001, 3.6155925E+001, 2.3523839E+001, 1.5765833E+001, 9.3476394E+001, 6.0393318E+001, 4.1333947E+001, 2.6755742E+001, 7.5619220E+001, 4.6546090E+001, 3.3615223E+001, 1.9116389E+001
 8.4758161E+001, 5.6139518E+001, 3.6427269E+001, 2.3608518E+001, 1.5857995E+001, 9.3538019E+001, 6.0433526E+001, 4.1337322E+001, 2.6757081E+001, 7.5336381E+001, 4.6625827E+001, 3.3442057E+001, 1.9130230E+001
 8.4851718E+001, 5.6139518E+001, 3.6427269E+001, 2.3608518E+001, 1.5857995E+001, 9.3538019E+001, 6.0433526E+001, 4.1337322E+001, 2.6757081E+001, 7.5336381E+001, 4.6625827E+001, 3.3442057E+001, 1.9130230E+001
 8.4945276E+001, 5.6477364E+001, 3.6594724E+001, 2.3661761E+001, 1.5962174E+001, 9.3649049E+001, 6.0462506E+001, 4.1326751E+001, 2.6752890E+001, 7.5094983E+001, 4.6692966E+001, 3.3234126E+001, 1.9132523E+001
 8.5038834E+001, 5.6477364E+001, 3.6594724E+001, 2.3661761E+001, 1.5962174E+001, 9.3649049E+001, 6.0462506E+001, 4.1326751E+001, 2.6752890E+001, 7.5094983E+001, 4.6692966E+001, 3.3234126E+001, 1.9132523E+001
 8.5132392E+001, 5.6953193E+001, 3.6621084E+001, 2.3673624E+001, 1.6071740E+001, 9.3839413E+001, 6.0482033E+001, 4.1302343E+001, 2.6742625E+001, 7.4929292E+001, 4.6750680E+001, 3.3010849E+001, 1.9126025E+001
 8.5225950E+001, 5.6953193E+001, 3.6621084E+001, 2.3673624E+001, 1.6071740E+001, 9.3839413E+001, 6.0482033E+001, 4.1302343E+001, 2.6742625E+001, 7.4929292E+001, 4.6750680E+001, 3.3010849E+001, 1.9126025E+001
 8.5319508E+001, 5.7493681E+001, 3.6516509E+001, 2.3655516E+001, 1.6178584E+001, 9.4096367E+001, 6.0489600E+001, 4.1266017E+001, 2.6726598E+001, 7.4861323E+001, 4.6808493E+001, 3.2787385E+001, 1.9114648E+001
 8.5413066E+001, 5.7493681E+001, 3.6516509E+001, 2.3655516E+001, 1.6178584E+001, 9.4096367E+001, 6.0489600E+001, 4.1266017E+001, 2.6726598E+001, 7.4861323E+001, 4.6808493E+001, 3.2787385E+001, 1.9114648E+001
 8.5506624E+001, 5.7989697E+001, 3.6331735E+001, 2.3626733E+001, 1.6269044E+001, 9.4359149E+001, 6.0481841E+001, 4.1234509E+001, 2.6706371E+001, 7.4990202E+001, 4.6876881E+001, 3.2573365E+001, 1.9102895E+001
 8.5600182E+001, 5.7989697E+001, 3.6331735E+001, 2.3626733E+001, 1.6269044E+001, 9.4359149E+001, 6.0481841E+001, 4.1234509E+001, 2.6706371E+001, 7.4990202E+001, 4.6876881E+001, 3.2573365E+001, 1.9102895E+001
 8.5787298E+001, 5.8289296E+001, 3.6130500E+001, 2.3601169E+001, 1.6335910E+001, 9.4550725E+001, 6.0446832E+001, 4.1218988E+001, 2.6683398E+001, 7.5264645E+001, 4.6953101E+001, 3.2369855E+001, 1.9094863E+001
 8.5880856E+001, 5.8295163E+001, 3.5985729E+001, 2.3591146E+001, 1.6372433E+001, 9.4630318E+001, 6.0375468E+001, 4.1223174E+001, 2.6663652E+001, 7.5597184E+001, 4.7045722E+001, 3.2171606E+001, 1.9093368E+001
