s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
 4.0200079E+002, 1.1535809E+001, 1.1498530E+001, 1.2388696E+002, 1.2484534E+002, 1.2841527E+002, 1.2829786E+002, 1.1535809E+001, 1.2313829E+002, 1.2138295E+002, 9.1604715E+001, 3.1124708E+001, 1.1927841E+001, 1.1986504E+001, 1.5635246E+001, 6.0830131E+001, 1.0638256E+002, 1.2005883E+002, 1.2487925E+002, 1.1266938E+002, 6.3526905E+001, 1.6171541E+001, 1.2034759E+001, 1.4027314E-001,-2.0914104E-001, 1.2122071E-001, 2.5122788E-002, 2.6149384E-001,-1.8401825E-001, 7.6556821E-003,-7.6846057E-003,-2.8923542E-005, 1.2700000E+001, 3.9697798E+001
 4.0300114E+002, 1.1368760E+001, 1.1340700E+001, 1.1506544E+002, 1.1716389E+002, 1.2022637E+002, 1.2165453E+002, 1.1368760E+001, 1.1967773E+002, 1.1455187E+002, 8.2040807E+001, 2.6915486E+001, 1.1635617E+001, 1.1660633E+001, 1.4532891E+001, 5.4444424E+001, 9.9304649E+001, 1.1657852E+002, 1.2062922E+002, 1.0388447E+002, 5.5138650E+001, 1.4831740E+001, 1.1704089E+001, 1.3520328E-001,-2.1061620E-001, 1.1842328E-001, 2.8954899E-002, 2.5362656E-001,-1.8166130E-001, 6.4829299E-004,-6.7681742E-004,-2.8524425E-005, 1.2700000E+001, 3.8621692E+001
 4.0400078E+002, 1.1242129E+001, 1.1216292E+001, 1.0630043E+002, 1.0948901E+002, 1.1254463E+002, 1.1514793E+002, 1.1242129E+001, 1.1637712E+002, 1.0865554E+002, 7.4514410E+001, 2.3946535E+001, 1.1436000E+001, 1.1443555E+001, 1.3651872E+001, 4.8077771E+001, 9.2828729E+001, 1.1377555E+002, 1.1682673E+002, 9.5541718E+001, 4.8556188E+001, 1.3894394E+001, 1.1485139E+001, 1.2776734E-001,-2.1224193E-001, 1.2914261E-001, 3.0481148E-002, 2.5690995E-001,-1.8176078E-001,-2.9662240E-003, 2.9490796E-003,-1.7144360E-005, 1.2700000E+001, 3.7187226E+001
 4.0500026E+002, 1.1155829E+001, 1.1136994E+001, 9.7955760E+001, 1.0215373E+002, 1.0531863E+002, 1.0903198E+002, 1.1155829E+001, 1.1359729E+002, 1.0328790E+002, 6.8450843E+001, 2.1511602E+001, 1.1295867E+001, 1.1301590E+001, 1.3025462E+001, 4.2659983E+001, 8.6000144E+001, 1.1082570E+002, 1.1366693E+002, 8.8975987E+001, 4.3261436E+001, 1.3168335E+001, 1.1338319E+001, 1.2124386E-001,-2.0573780E-001, 1.2523187E-001, 3.3464115E-002, 2.4647573E-001,-1.7227369E-001,-5.7795360E-003, 5.7611876E-003,-1.8348422E-005, 1.2700000E+001, 3.5885529E+001
 4.0600066E+002, 1.1091524E+001, 1.1073768E+001, 9.0986012E+001, 9.5754941E+001, 9.8437411E+001, 1.0391177E+002, 1.1091524E+001, 1.1038480E+002, 9.8160134E+001, 6.3132597E+001, 1.9596385E+001, 1.1188725E+001, 1.1188830E+001, 1.2506881E+001, 3.7538644E+001, 7.8867407E+001, 1.0690439E+002, 1.1063582E+002, 8.3360511E+001, 3.8967832E+001, 1.2651452E+001, 1.1213212E+001, 1.1629462E-001,-2.0320989E-001, 1.2476933E-001, 3.5719715E-002, 2.4106395E-001,-1.6749017E-001,-7.2867967E-003, 7.2690004E-003,-1.7796319E-005, 1.2700000E+001, 3.4520468E+001
 4.0700124E+002, 1.1051877E+001, 1.1038557E+001, 8.3481523E+001, 8.9957345E+001, 9.2492776E+001, 9.8278899E+001, 1.1051877E+001, 1.0748349E+002, 9.3889850E+001, 5.8040868E+001, 1.8092206E+001, 1.1114526E+001, 1.1122952E+001, 1.2109452E+001, 3.3780202E+001, 7.3642932E+001, 1.0365970E+002, 1.0743309E+002, 7.7707377E+001, 3.5011422E+001, 1.2205119E+001, 1.1120975E+001, 1.0881152E-001,-2.0789311E-001, 1.1912661E-001, 3.5147214E-002, 2.2793813E-001,-1.7274590E-001,-1.0656901E-002, 1.0640149E-002,-1.6752331E-005, 1.2700000E+001, 3.3402144E+001
 4.0800028E+002, 1.1022915E+001, 1.1011334E+001, 7.5939086E+001, 8.3791631E+001, 8.6632492E+001, 9.3175451E+001, 1.1022915E+001, 1.0409159E+002, 8.8488300E+001, 5.2280108E+001, 1.6620394E+001, 1.1052031E+001, 1.1060170E+001, 1.1792794E+001, 2.9873138E+001, 6.7809042E+001, 1.0008745E+002, 1.0312758E+002, 7.0908938E+001, 3.1031657E+001, 1.1878275E+001, 1.1066752E+001, 1.0318455E-001,-2.0147157E-001, 1.1419378E-001, 3.6333115E-002, 2.1737833E-001,-1.6513845E-001,-1.0661496E-002, 1.0652503E-002,-8.9930205E-006, 1.2700000E+001, 3.1976842E+001
 4.0900001E+002, 1.1010855E+001, 1.1001675E+001, 6.8773946E+001, 7.7301135E+001, 8.1383264E+001, 8.7840153E+001, 1.1010855E+001, 1.0010772E+002, 8.2403870E+001, 4.7036385E+001, 1.5454141E+001, 1.1025715E+001, 1.1024208E+001, 1.1584859E+001, 2.7090622E+001, 6.3286443E+001, 9.6752354E+001, 9.9846159E+001, 6.5850572E+001, 2.8083793E+001, 1.1641297E+001, 1.1020427E+001, 9.8510670E-002,-2.1229088E-001, 1.1369783E-001, 3.5869389E-002, 2.1220850E-001,-1.7642149E-001,-1.2584500E-002, 1.2575247E-002,-9.2531609E-006, 1.2700000E+001, 3.1200786E+001
 4.1000081E+002, 1.1009453E+001, 1.1000062E+001, 6.3729422E+001, 7.2648803E+001, 7.6080226E+001, 8.2339496E+001, 1.1009453E+001, 9.6528152E+001, 7.7635135E+001, 4.2755806E+001, 1.4627913E+001, 1.0987011E+001, 1.1001198E+001, 1.1418274E+001, 2.5047389E+001, 5.9562524E+001, 9.3424386E+001, 9.6140687E+001, 6.0880772E+001, 2.5545306E+001, 1.1446719E+001, 1.0986125E+001, 9.0462520E-002,-1.9335978E-001, 1.0487996E-001, 3.7683636E-002, 1.9534248E-001,-1.5567615E-001,-1.3362163E-002, 1.3348298E-002,-1.3865022E-005, 1.2700000E+001, 2.9742972E+001
 4.1100044E+002, 1.0995986E+001, 1.0986406E+001, 5.8738318E+001, 6.7670169E+001, 7.1215235E+001, 7.7120313E+001, 1.0995986E+001, 9.2782983E+001, 7.3221817E+001, 3.8928606E+001, 1.3903429E+001, 1.0966087E+001, 1.0981515E+001, 1.1287361E+001, 2.3027932E+001, 5.5045555E+001, 9.0212065E+001, 9.2555946E+001, 5.6490242E+001, 2.3321937E+001, 1.1294090E+001, 1.0956613E+001, 8.5863454E-002,-2.0440328E-001, 9.7928281E-002, 3.6062587E-002, 1.8379174E-001,-1.6834070E-001,-1.1882359E-002, 1.1872620E-002,-9.7396676E-006, 1.2700000E+001, 2.8568501E+001
 4.1200100E+002, 1.0984329E+001, 1.0975915E+001, 5.4052101E+001, 6.3039116E+001, 6.6265862E+001, 7.2802032E+001, 1.0984329E+001, 8.9285486E+001, 6.8834148E+001, 3.5474380E+001, 1.3317994E+001, 1.0938052E+001, 1.0968759E+001, 1.1186922E+001, 2.1034514E+001, 5.0864095E+001, 8.6827901E+001, 8.9791390E+001, 5.2732953E+001, 2.1613581E+001, 1.1180565E+001, 1.0932505E+001, 8.0673194E-002,-2.0118987E-001, 9.5121050E-002, 3.7596919E-002, 1.7579424E-001,-1.6359295E-001,-1.4957804E-002, 1.4946433E-002,-1.1370230E-005, 1.2700000E+001, 2.7878699E+001
 4.1300141E+002, 1.0972194E+001, 1.0964291E+001, 4.9829280E+001, 5.8456280E+001, 6.1731518E+001, 6.8574067E+001, 1.0972194E+001, 8.5692024E+001, 6.4395191E+001, 3.2396909E+001, 1.2862980E+001, 1.0925116E+001, 1.0956220E+001, 1.1111331E+001, 1.9444902E+001, 4.7143411E+001, 8.2858575E+001, 8.6351320E+001, 4.8803594E+001, 2.0025721E+001, 1.1105229E+001, 1.0921606E+001, 7.7063695E-002,-2.1001588E-001, 8.7754030E-002, 3.7136419E-002, 1.6481773E-001,-1.7287946E-001,-1.4619106E-002, 1.4610718E-002,-8.3881070E-006, 1.2700000E+001, 2.6895164E+001
 4.1400140E+002, 1.0965011E+001, 1.0957732E+001, 4.5429720E+001, 5.3764795E+001, 5.7795631E+001, 6.4293829E+001, 1.0965011E+001, 8.1955341E+001, 6.0361412E+001, 2.9892122E+001, 1.2526420E+001, 1.0926446E+001, 1.0945101E+001, 1.1048775E+001, 1.8167868E+001, 4.3834661E+001, 7.9469050E+001, 8.3041166E+001, 4.5090032E+001, 1.8510605E+001, 1.1032154E+001, 1.0916980E+001, 7.1415505E-002,-2.0836657E-001, 8.6854520E-002, 3.7299016E-002, 1.5827002E-001,-1.7106755E-001,-1.3037015E-002, 1.3027041E-002,-9.9736223E-006, 1.2700000E+001, 2.5588952E+001
 4.1500121E+002, 1.0966140E+001, 1.0959489E+001, 4.1688158E+001, 5.0406996E+001, 5.3289359E+001, 6.0515441E+001, 1.0966140E+001, 7.7822396E+001, 5.6016177E+001, 2.7377624E+001, 1.2200976E+001, 1.0915398E+001, 1.0936992E+001, 1.1000652E+001, 1.7135696E+001, 4.0819180E+001, 7.6530490E+001, 8.0447342E+001, 4.2430267E+001, 1.7487764E+001, 1.0974378E+001, 1.0905630E+001, 6.7474033E-002,-2.1045469E-001, 8.2275873E-002, 3.7646903E-002, 1.4974991E-001,-1.7280778E-001,-1.3511955E-002, 1.3503436E-002,-8.5192474E-006, 1.2700000E+001, 2.5015169E+001
 4.1600001E+002, 1.0963161E+001, 1.0956655E+001, 3.8377895E+001, 4.7257934E+001, 4.9283487E+001, 5.7029353E+001, 1.0963161E+001, 7.4313816E+001, 5.2506859E+001, 2.5414757E+001, 1.1927553E+001, 1.0916993E+001, 1.0928722E+001, 1.0966582E+001, 1.6266933E+001, 3.8078252E+001, 7.3431249E+001, 7.7297024E+001, 3.9580504E+001, 1.6528020E+001, 1.0929753E+001, 1.0887329E+001, 6.4901884E-002,-2.0405727E-001, 7.4691179E-002, 3.7011836E-002, 1.3959306E-001,-1.6704543E-001,-1.7020073E-002, 1.7014444E-002,-5.6291142E-006, 1.2700000E+001, 2.4931846E+001
 4.1700166E+002, 1.0963549E+001, 1.0957584E+001, 3.5240607E+001, 4.4342325E+001, 4.5536035E+001, 5.3652198E+001, 1.0963549E+001, 7.1129746E+001, 4.9425269E+001, 2.3712541E+001, 1.1714744E+001, 1.0911844E+001, 1.0936338E+001, 1.0940840E+001, 1.5431059E+001, 3.5362189E+001, 7.0621000E+001, 7.3047918E+001, 3.6596876E+001, 1.5619887E+001, 1.0895188E+001, 1.0884418E+001, 6.0539279E-002,-2.0686155E-001, 7.2766363E-002, 3.7252544E-002, 1.3330564E-001,-1.6960900E-001,-1.6780836E-002, 1.6772493E-002,-8.3428414E-006, 1.2700000E+001, 2.3993628E+001
 4.1800136E+002, 1.0958787E+001, 1.0952758E+001, 3.2425180E+001, 4.1656025E+001, 4.2337366E+001, 5.0772583E+001, 1.0958787E+001, 6.8225541E+001, 4.6725823E+001, 2.2166185E+001, 1.1530603E+001, 1.0901679E+001, 1.0910994E+001, 1.0905113E+001, 1.4798410E+001, 3.3114094E+001, 6.7963340E+001, 6.9352400E+001, 3.3672581E+001, 1.4820905E+001, 1.0884185E+001, 1.0896183E+001, 5.8074497E-002,-2.0431836E-001, 6.9227255E-002, 3.6630687E-002, 1.2730175E-001,-1.6768767E-001,-1.8533317E-002, 1.8529398E-002,-3.9190757E-006, 1.2700000E+001, 2.3837508E+001
 4.1900159E+002, 1.0951929E+001, 1.0945602E+001, 3.0331159E+001, 3.8901071E+001, 3.9976874E+001, 4.7700220E+001, 1.0951929E+001, 6.5331716E+001, 4.3725931E+001, 2.0760481E+001, 1.1392348E+001, 1.0891498E+001, 1.0896976E+001, 1.0894572E+001, 1.4228672E+001, 3.1192290E+001, 6.5480885E+001, 6.6622882E+001, 3.1554889E+001, 1.4219627E+001, 1.0867762E+001, 1.0904437E+001, 5.4104081E-002,-1.9841734E-001, 6.6354393E-002, 3.8109758E-002, 1.2045847E-001,-1.6030758E-001,-1.2053537E-002, 1.2056019E-002, 2.4823649E-006, 1.2700000E+001, 2.2175159E+001
 4.2000083E+002, 1.0933682E+001, 1.0924690E+001, 2.8499894E+001, 3.6704988E+001, 3.7378184E+001, 4.4779591E+001, 1.0933682E+001, 6.2869189E+001, 4.1062671E+001, 1.9620718E+001, 1.1289619E+001, 1.0885317E+001, 1.0894985E+001, 1.0880801E+001, 1.3743626E+001, 2.9169754E+001, 6.2195738E+001, 6.3611261E+001, 2.9483059E+001, 1.3706166E+001, 1.0868146E+001, 1.0914036E+001, 5.2292003E-002,-2.0085713E-001, 6.5362117E-002, 3.8672876E-002, 1.1765412E-001,-1.6218425E-001,-1.2442099E-002, 1.2430412E-002,-1.1686840E-005, 1.2700000E+001, 2.1854301E+001
 4.2100150E+002, 1.0917024E+001, 1.0911157E+001, 2.6941030E+001, 3.4654121E+001, 3.4962736E+001, 4.1468892E+001, 1.0917024E+001, 6.0103745E+001, 3.8516641E+001, 1.8417407E+001, 1.1215090E+001, 1.0880258E+001, 1.0909537E+001, 1.0864658E+001, 1.3293315E+001, 2.7097509E+001, 5.9050045E+001, 6.0740640E+001, 2.7493156E+001, 1.3250911E+001, 1.0865140E+001, 1.0910841E+001, 4.8068195E-002,-2.0540236E-001, 5.6266304E-002, 3.9569601E-002, 1.0433450E-001,-1.6583276E-001,-1.4103437E-002, 1.4097755E-002,-5.6816906E-006, 1.2700000E+001, 2.1245556E+001
 4.2200105E+002, 1.0918948E+001, 1.0915998E+001, 2.5432547E+001, 3.2574775E+001, 3.3030566E+001, 3.8985180E+001, 1.0918948E+001, 5.7445370E+001, 3.6255815E+001, 1.7556698E+001, 1.1136594E+001, 1.0865662E+001, 1.0894893E+001, 1.0841433E+001, 1.2878330E+001, 2.5464075E+001, 5.6411883E+001, 5.7717536E+001, 2.5761414E+001, 1.2850825E+001, 1.0865699E+001, 1.0911744E+001, 4.5116243E-002,-2.1302996E-001, 6.0782513E-002, 3.7244810E-002, 1.0589876E-001,-1.7578515E-001,-1.5163285E-002, 1.5158589E-002,-4.6957842E-006, 1.2700000E+001, 2.0908552E+001
 4.2300031E+002, 1.0924047E+001, 1.0919076E+001, 2.4092269E+001, 3.0630764E+001, 3.1222080E+001, 3.6996644E+001, 1.0924047E+001, 5.5353293E+001, 3.4347411E+001, 1.6705104E+001, 1.1061768E+001, 1.0864751E+001, 1.0884516E+001, 1.0838025E+001, 1.2543007E+001, 2.3857782E+001, 5.3950846E+001, 5.5093831E+001, 2.4194648E+001, 1.2540432E+001, 1.0853315E+001, 1.0908784E+001, 4.1976023E-002,-1.9409267E-001, 5.0133735E-002, 3.7729348E-002, 9.2109758E-002,-1.5636332E-001,-1.2715975E-002, 1.2713532E-002,-2.4434123E-006, 1.2700000E+001, 1.9972370E+001
 4.2400109E+002, 1.0922645E+001, 1.0919556E+001, 2.2885081E+001, 2.8915223E+001, 2.9570337E+001, 3.5091497E+001, 1.0922645E+001, 5.3051281E+001, 3.2328813E+001, 1.5860222E+001, 1.0999267E+001, 1.0854674E+001, 1.0877095E+001, 1.0821602E+001, 1.2270561E+001, 2.2445983E+001, 5.1692643E+001, 5.2828520E+001, 2.2926152E+001, 1.2314954E+001, 1.0851309E+001, 1.0910404E+001, 3.8844569E-002,-2.0645804E-001, 4.8049746E-002, 3.8322794E-002, 8.6894315E-002,-1.6813525E-001,-1.1204958E-002, 1.1204789E-002,-1.6839378E-007, 1.2700000E+001, 1.9251144E+001
 4.2500109E+002, 1.0926491E+001, 1.0921906E+001, 2.1538167E+001, 2.7405097E+001, 2.7970567E+001, 3.3035722E+001, 1.0926491E+001, 5.0669257E+001, 3.0502413E+001, 1.5207365E+001, 1.0958680E+001, 1.0855618E+001, 1.0875597E+001, 1.0805035E+001, 1.2022721E+001, 2.1197867E+001, 4.9103416E+001, 5.0593717E+001, 2.1689135E+001, 1.2092904E+001, 1.0844518E+001, 1.0896933E+001, 3.7461557E-002,-2.0602923E-001, 4.2342406E-002, 3.8829766E-002, 7.9803963E-002,-1.6719946E-001,-9.5643006E-003, 9.5569517E-003,-7.3489084E-006, 1.2700000E+001, 1.8694737E+001
 4.2600135E+002, 1.0927829E+001, 1.0924928E+001, 2.0323910E+001, 2.6146989E+001, 2.6567691E+001, 3.1124335E+001, 1.0927829E+001, 4.8327304E+001, 2.8882021E+001, 1.4696488E+001, 1.0932544E+001, 1.0854143E+001, 1.0878408E+001, 1.0803134E+001, 1.1814948E+001, 2.0115879E+001, 4.6654683E+001, 4.8448323E+001, 2.0733238E+001, 1.1897098E+001, 1.0835815E+001, 1.0886756E+001, 3.5140108E-002,-2.0693956E-001, 4.0936934E-002, 3.9562035E-002, 7.6077042E-002,-1.6737752E-001,-9.4818886E-003, 9.4784642E-003,-3.4244728E-006, 1.2700000E+001, 1.8231796E+001
 4.2700149E+002, 1.0923278E+001, 1.0918632E+001, 1.9349738E+001, 2.5035686E+001, 2.5000423E+001, 2.9569681E+001, 1.0923278E+001, 4.6407356E+001, 2.7397499E+001, 1.4264666E+001, 1.0905710E+001, 1.0857886E+001, 1.0877394E+001, 1.0800359E+001, 1.1665693E+001, 1.9137488E+001, 4.4401534E+001, 4.6226465E+001, 1.9601919E+001, 1.1692284E+001, 1.0813381E+001, 1.0877949E+001, 3.2620911E-002,-2.0836559E-001, 3.9482847E-002, 3.7708901E-002, 7.2103758E-002,-1.7065669E-001,-9.5348154E-003, 9.5322683E-003,-2.5470501E-006, 1.2700000E+001, 1.7850401E+001
 4.2800154E+002, 1.0909376E+001, 1.0904558E+001, 1.8454331E+001, 2.3739829E+001, 2.3681047E+001, 2.8098194E+001, 1.0909376E+001, 4.4455319E+001, 2.6088324E+001, 1.3853323E+001, 1.0878238E+001, 1.0873595E+001, 1.0889949E+001, 1.0799633E+001, 1.1539437E+001, 1.8362505E+001, 4.2552551E+001, 4.3436517E+001, 1.8480422E+001, 1.1521797E+001, 1.0803558E+001, 1.0877822E+001, 3.1055439E-002,-2.0554064E-001, 3.4755220E-002, 3.9218332E-002, 6.5810660E-002,-1.6632231E-001,-1.0200065E-002, 1.0201314E-002, 1.2482504E-006, 1.2700000E+001, 1.7725402E+001
 4.2900142E+002, 1.0903118E+001, 1.0899800E+001, 1.7585692E+001, 2.2396539E+001, 2.2376613E+001, 2.6542142E+001, 1.0903118E+001, 4.2638613E+001, 2.4955975E+001, 1.3482827E+001, 1.0850769E+001, 1.0877323E+001, 1.0896772E+001, 1.0803935E+001, 1.1411101E+001, 1.7542160E+001, 4.0860153E+001, 4.1452381E+001, 1.7614835E+001, 1.1404909E+001, 1.0798886E+001, 1.0868626E+001, 2.9599353E-002,-1.9970041E-001, 2.9536023E-002, 3.9790211E-002, 5.9135376E-002,-1.5991020E-001,-1.0656327E-002, 1.0651698E-002,-4.6295568E-006, 1.2700000E+001, 1.7495545E+001
 4.3000140E+002, 1.0900716E+001, 1.0896383E+001, 1.6986684E+001, 2.1417245E+001, 2.1362171E+001, 2.5140515E+001, 1.0900716E+001, 4.0782441E+001, 2.3746356E+001, 1.3172674E+001, 1.0832097E+001, 1.0875728E+001, 1.0889395E+001, 1.0808785E+001, 1.1309502E+001, 1.6881610E+001, 3.9314951E+001, 3.9932661E+001, 1.7011855E+001, 1.1318798E+001, 1.0793986E+001, 1.0871530E+001, 2.7383858E-002,-2.0544820E-001, 2.9465339E-002, 3.9090076E-002, 5.6849197E-002,-1.6635812E-001,-9.0469375E-003, 9.0427844E-003,-4.1530943E-006, 1.2700000E+001, 1.6845912E+001
 4.3100117E+002, 1.0889111E+001, 1.0884903E+001, 1.6388343E+001, 2.0474297E+001, 2.0232033E+001, 2.3862557E+001, 1.0889111E+001, 3.9126244E+001, 2.2812924E+001, 1.2903555E+001, 1.0818319E+001, 1.0879753E+001, 1.0885553E+001, 1.0798958E+001, 1.1235046E+001, 1.6335791E+001, 3.7797681E+001, 3.7999770E+001, 1.6326825E+001, 1.1224139E+001, 1.0788401E+001, 1.0872534E+001, 2.5367827E-002,-2.0685586E-001, 2.8074518E-002, 3.9409306E-002, 5.3442345E-002,-1.6744656E-001,-7.3242822E-003, 7.3205770E-003,-3.7051419E-006, 1.2700000E+001, 1.6174232E+001
 4.3200154E+002, 1.0875562E+001, 1.0871593E+001, 1.5823363E+001, 1.9534655E+001, 1.9283800E+001, 2.2696819E+001, 1.0875562E+001, 3.7731201E+001, 2.1977587E+001, 1.2643677E+001, 1.0800705E+001, 1.0867003E+001, 1.0874307E+001, 1.0783598E+001, 1.1164950E+001, 1.5752058E+001, 3.6261291E+001, 3.6203799E+001, 1.5709334E+001, 1.1152999E+001, 1.0786997E+001, 1.0862054E+001, 2.3833735E-002,-2.0159228E-001, 2.2686680E-002, 3.9499964E-002, 4.6520416E-002,-1.6209231E-001,-7.8802912E-003, 7.8778965E-003,-2.3947105E-006, 1.2700000E+001, 1.5943217E+001
 4.3300158E+002, 1.0874495E+001, 1.0873020E+001, 1.5292496E+001, 1.8774039E+001, 1.8386783E+001, 2.1650352E+001, 1.0874495E+001, 3.6274773E+001, 2.1019727E+001, 1.2388368E+001, 1.0792317E+001, 1.0864140E+001, 1.0865656E+001, 1.0768169E+001, 1.1109202E+001, 1.5219557E+001, 3.4784284E+001, 3.4720407E+001, 1.5223539E+001, 1.1090302E+001, 1.0786723E+001, 1.0857491E+001, 2.2256195E-002,-2.0339092E-001, 2.1821688E-002, 3.9707649E-002, 4.4077883E-002,-1.6368327E-001,-6.4523169E-003, 6.4518963E-003,-4.2059767E-007, 1.2700000E+001, 1.5505758E+001
 4.3400007E+002, 1.0888329E+001, 1.0887076E+001, 1.4832763E+001, 1.8017603E+001, 1.7718539E+001, 2.0691447E+001, 1.0888329E+001, 3.4567582E+001, 2.0033420E+001, 1.2179690E+001, 1.0783896E+001, 1.0876353E+001, 1.0866206E+001, 1.0778968E+001, 1.1051175E+001, 1.4701632E+001, 3.2994457E+001, 3.3390916E+001, 1.4791933E+001, 1.1041084E+001, 1.0793393E+001, 1.0866477E+001, 2.1205064E-002,-2.0363576E-001, 1.9787164E-002, 3.9725668E-002, 4.0992227E-002,-1.6391009E-001,-7.3722287E-003, 7.3702814E-003,-1.9472882E-006, 1.2700000E+001, 1.5512321E+001
 4.3500165E+002, 1.0891571E+001, 1.0888965E+001, 1.4378656E+001, 1.7279034E+001, 1.7072905E+001, 1.9903336E+001, 1.0891571E+001, 3.3050813E+001, 1.9290955E+001, 1.2007498E+001, 1.0773161E+001, 1.0862020E+001, 1.0867466E+001, 1.0786790E+001, 1.1012815E+001, 1.4381086E+001, 3.1698917E+001, 3.2118486E+001, 1.4432953E+001, 1.1004882E+001, 1.0793431E+001, 1.0871101E+001, 1.9748243E-002,-2.0291721E-001, 1.7506306E-002, 3.8665026E-002, 3.7254549E-002,-1.6425218E-001,-5.9866234E-003, 5.9841581E-003,-2.4652541E-006, 1.2700000E+001, 1.5018196E+001
 4.3600105E+002, 1.0889926E+001, 1.0888741E+001, 1.3968011E+001, 1.6701866E+001, 1.6531344E+001, 1.9171558E+001, 1.0889926E+001, 3.1757652E+001, 1.8574952E+001, 1.1848102E+001, 1.0764723E+001, 1.0852933E+001, 1.0874031E+001, 1.0793393E+001, 1.0978858E+001, 1.4036270E+001, 3.0442061E+001, 3.0774581E+001, 1.4095493E+001, 1.0971275E+001, 1.0779681E+001, 1.0866823E+001, 1.8187564E-002,-2.0804138E-001, 1.5662791E-002, 3.9117916E-002, 3.3850355E-002,-1.6892347E-001,-4.4585128E-003, 4.4584430E-003,-6.9802296E-008, 1.2700000E+001, 1.4517948E+001
 4.3700063E+002, 1.0903500E+001, 1.0901844E+001, 1.3565478E+001, 1.6204181E+001, 1.5987755E+001, 1.8480804E+001, 1.0903500E+001, 3.0182692E+001, 1.7816450E+001, 1.1693306E+001, 1.0759008E+001, 1.0857058E+001, 1.0867216E+001, 1.0791901E+001, 1.0953004E+001, 1.3751340E+001, 2.9327238E+001, 2.9652726E+001, 1.3801438E+001, 1.0943684E+001, 1.0782397E+001, 1.0873520E+001, 1.6955994E-002,-2.1353998E-001, 1.6014343E-002, 3.9296229E-002, 3.2970337E-002,-1.7424375E-001,-5.5594251E-003, 5.5559012E-003,-3.5238923E-006, 1.2700000E+001, 1.4468666E+001
 4.3800121E+002, 1.0897357E+001, 1.0895152E+001, 1.3242332E+001, 1.5758056E+001, 1.5433810E+001, 1.7905333E+001, 1.0897357E+001, 2.8787833E+001, 1.7208882E+001, 1.1578409E+001, 1.0759063E+001, 1.0848367E+001, 1.0851234E+001, 1.0775438E+001, 1.0922469E+001, 1.3432683E+001, 2.7966261E+001, 2.8509893E+001, 1.3485597E+001, 1.0915938E+001, 1.0784362E+001, 1.0869485E+001, 1.5520492E-002,-2.1125583E-001, 1.3971644E-002, 3.8141808E-002, 2.9492136E-002,-1.7311402E-001,-4.3923756E-003, 4.3912562E-003,-1.1194267E-006, 1.2700000E+001, 1.4056825E+001
 4.3900018E+002, 1.0896948E+001, 1.0895857E+001, 1.2949084E+001, 1.5281386E+001, 1.4998266E+001, 1.7354393E+001, 1.0896948E+001, 2.7739750E+001, 1.6644792E+001, 1.1475056E+001, 1.0760905E+001, 1.0856706E+001, 1.0848142E+001, 1.0760978E+001, 1.0892990E+001, 1.3169975E+001, 2.6931834E+001, 2.7350248E+001, 1.3236912E+001, 1.0894153E+001, 1.0780023E+001, 1.0859912E+001, 1.4512782E-002,-2.0603800E-001, 1.2144616E-002, 3.9920997E-002, 2.6657398E-002,-1.6611701E-001,-3.2238357E-003, 3.2228864E-003,-9.4931894E-007, 1.2700000E+001, 1.3660501E+001
 4.4000018E+002, 1.0899623E+001, 1.0897150E+001, 1.2736439E+001, 1.4899082E+001, 1.4581573E+001, 1.6770426E+001, 1.0899623E+001, 2.6703181E+001, 1.6151139E+001, 1.1378115E+001, 1.0748602E+001, 1.0857512E+001, 1.0841976E+001, 1.0766206E+001, 1.0862659E+001, 1.2907284E+001, 2.5937965E+001, 2.6218376E+001, 1.2956385E+001, 1.0873085E+001, 1.0790302E+001, 1.0865904E+001, 1.3763602E-002,-2.0656316E-001, 1.2302306E-002, 3.8344069E-002, 2.6065907E-002,-1.6821909E-001,-4.2250059E-003, 4.2241633E-003,-8.4260401E-007, 1.2700000E+001, 1.3723482E+001
 4.4100124E+002, 1.0899066E+001, 1.0896357E+001, 1.2531751E+001, 1.4479423E+001, 1.4224337E+001, 1.6208906E+001, 1.0899066E+001, 2.5663319E+001, 1.5620779E+001, 1.1287545E+001, 1.0745140E+001, 1.0845215E+001, 1.0841168E+001, 1.0774208E+001, 1.0836781E+001, 1.2687460E+001, 2.4913328E+001, 2.5051709E+001, 1.2678321E+001, 1.0847982E+001, 1.0796621E+001, 1.0868305E+001, 1.2942960E-002,-2.1208756E-001, 1.4540750E-002, 3.9201751E-002, 2.7483710E-002,-1.7288581E-001,-4.4882446E-003, 4.4865140E-003,-1.7305815E-006, 1.2700000E+001, 1.3628836E+001
