s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
 4.0501308E+002, 4.5987203E+002, 4.5892917E+002, 3.0992170E+002, 2.4777473E+002, 2.4775283E+002, 2.0605307E+002, 4.5987203E+002, 1.5624888E+002, 2.0625276E+002, 3.0213334E+002, 4.1703281E+002, 4.5291208E+002, 4.5272475E+002, 4.3962106E+002, 3.7787051E+002, 2.4794246E+002, 1.5608794E+002, 1.5581869E+002, 2.4725799E+002, 3.7751714E+002, 4.3963073E+002, 4.5277173E+002, 1.9679447E+001,-1.4297361E+001,-5.5330824E-001,-3.9839883E+000, 1.9126139E+001,-1.8281349E+001,-5.3046278E+001,-6.9536100E+000,-5.9999888E+001, 1.5000000E+001, 7.8065439E+002
 4.0601317E+002, 4.5990661E+002, 4.5895810E+002, 3.0991896E+002, 2.4778345E+002, 2.4776233E+002, 2.0606496E+002, 4.5990661E+002, 1.5624623E+002, 2.0626394E+002, 3.0214759E+002, 4.1706111E+002, 4.5295785E+002, 4.5269623E+002, 4.3959191E+002, 3.7788090E+002, 2.4795157E+002, 1.5608063E+002, 1.5582345E+002, 2.4730679E+002, 3.7755706E+002, 4.3965073E+002, 4.5280204E+002, 1.9656011E+001,-1.4300639E+001,-5.7192223E-001,-4.2134115E+000, 1.9084089E+001,-1.8514051E+001,-5.2915407E+001,-7.0847185E+000,-6.0000125E+001, 1.5000000E+001, 7.8011237E+002
 4.0701957E+002, 4.5992714E+002, 4.5898236E+002, 3.0992919E+002, 2.4780608E+002, 2.4777200E+002, 2.0606872E+002, 4.5992714E+002, 1.5624364E+002, 2.0626955E+002, 3.0215878E+002, 4.1706765E+002, 4.5299922E+002, 4.5269912E+002, 4.3958579E+002, 3.7791039E+002, 2.4795730E+002, 1.5607874E+002, 1.5582437E+002, 2.4735055E+002, 3.7760129E+002, 4.3967804E+002, 4.5282986E+002, 1.9669498E+001,-1.4302163E+001,-5.8208644E-001,-4.0592894E+000, 1.9087411E+001,-1.8361452E+001,-5.3052974E+001,-6.9468898E+000,-5.9999864E+001, 1.5000000E+001, 7.8068820E+002
 4.0802724E+002, 4.5997471E+002, 4.5903044E+002, 3.0994689E+002, 2.4781864E+002, 2.4778385E+002, 2.0606634E+002, 4.5997471E+002, 1.5623718E+002, 2.0626710E+002, 3.0216759E+002, 4.1703210E+002, 4.5299883E+002, 4.5272851E+002, 4.3958952E+002, 3.7789780E+002, 2.4795828E+002, 1.5607542E+002, 1.5583045E+002, 2.4737890E+002, 3.7763566E+002, 4.3968951E+002, 4.5284957E+002, 1.9627899E+001,-1.4305789E+001,-5.6550787E-001,-4.0746485E+000, 1.9062391E+001,-1.8380437E+001,-5.2837705E+001,-7.1623069E+000,-6.0000012E+001, 1.5000000E+001, 7.7978638E+002
 4.0901839E+002, 4.5999333E+002, 4.5904702E+002, 3.0995856E+002, 2.4781899E+002, 2.4780284E+002, 2.0607723E+002, 4.5999333E+002, 1.5623721E+002, 2.0628241E+002, 3.0218198E+002, 4.1704983E+002, 4.5301542E+002, 4.5270792E+002, 4.3955797E+002, 3.7788768E+002, 2.4795677E+002, 1.5607488E+002, 1.5582716E+002, 2.4739326E+002, 3.7764262E+002, 4.3969527E+002, 4.5286044E+002, 1.9595684E+001,-1.4307974E+001,-5.7633547E-001,-4.1808042E+000, 1.9019348E+001,-1.8488778E+001,-5.2547528E+001,-7.4525233E+000,-6.0000052E+001, 1.5000000E+001, 7.7855651E+002
 4.1000199E+002, 4.6001216E+002, 4.5906701E+002, 3.0997994E+002, 2.4781373E+002, 2.4781530E+002, 2.0608744E+002, 4.6001216E+002, 1.5622594E+002, 2.0628158E+002, 3.0217429E+002, 4.1703664E+002, 4.5301055E+002, 4.5269400E+002, 4.3953108E+002, 3.7788456E+002, 2.4797595E+002, 1.5607576E+002, 1.5582370E+002, 2.4741929E+002, 3.7767799E+002, 4.3971324E+002, 4.5287913E+002, 1.9596768E+001,-1.4309381E+001,-5.8622723E-001,-4.1521804E+000, 1.9010541E+001,-1.8461561E+001,-5.2737865E+001,-7.2622813E+000,-6.0000146E+001, 1.5000000E+001, 7.7936022E+002
 4.1102891E+002, 4.6001504E+002, 4.5906100E+002, 3.0998168E+002, 2.4781071E+002, 2.4783019E+002, 2.0609170E+002, 4.6001504E+002, 1.5620917E+002, 2.0626337E+002, 3.0217175E+002, 4.1702387E+002, 4.5300872E+002, 4.5267963E+002, 4.3953496E+002, 3.7791029E+002, 2.4800229E+002, 1.5607736E+002, 1.5583204E+002, 2.4744415E+002, 3.7768991E+002, 4.3970648E+002, 4.5287136E+002, 1.9658672E+001,-1.4309911E+001,-5.8421298E-001,-4.4745347E+000, 1.9074459E+001,-1.8784446E+001,-5.2782727E+001,-7.2169237E+000,-5.9999650E+001, 1.5000000E+001, 7.7956028E+002
 4.1202890E+002, 4.5999797E+002, 4.5904070E+002, 3.1000195E+002, 2.4782648E+002, 2.4783184E+002, 2.0609262E+002, 4.5999797E+002, 1.5619217E+002, 2.0625246E+002, 3.0218622E+002, 4.1703398E+002, 4.5299916E+002, 4.5270062E+002, 4.3955053E+002, 3.7794005E+002, 2.4800354E+002, 1.5606284E+002, 1.5582270E+002, 2.4747101E+002, 3.7772396E+002, 4.3969005E+002, 4.5284491E+002, 1.9636833E+001,-1.4308737E+001,-5.6855322E-001,-4.5520950E+000, 1.9068280E+001,-1.8860832E+001,-5.2599030E+001,-7.4011695E+000,-6.0000199E+001, 1.5000000E+001, 7.7879597E+002
 4.1302482E+002, 4.5998675E+002, 4.5903737E+002, 3.1002325E+002, 2.4782802E+002, 2.4783527E+002, 2.0608857E+002, 4.5998675E+002, 1.5618486E+002, 2.0626576E+002, 3.0221622E+002, 4.1707715E+002, 4.5301547E+002, 4.5272333E+002, 4.3957518E+002, 3.7795649E+002, 2.4800788E+002, 1.5605154E+002, 1.5581546E+002, 2.4748073E+002, 3.7774852E+002, 4.3968390E+002, 4.5281879E+002, 1.9639683E+001,-1.4307763E+001,-5.8116904E-001,-4.2507580E+000, 1.9058514E+001,-1.8558521E+001,-5.2799531E+001,-7.2004591E+000,-5.9999990E+001, 1.5000000E+001, 7.7963643E+002
 4.1400687E+002, 4.6001461E+002, 4.5907024E+002, 3.1002930E+002, 2.4783198E+002, 2.4784888E+002, 2.0608804E+002, 4.6001461E+002, 1.5618726E+002, 2.0628665E+002, 3.0223142E+002, 4.1708834E+002, 4.5304252E+002, 4.5275761E+002, 4.3959884E+002, 3.7797260E+002, 2.4802475E+002, 1.5605109E+002, 1.5581060E+002, 2.4748257E+002, 3.7772506E+002, 4.3966114E+002, 4.5280966E+002, 1.9643475E+001,-1.4309174E+001,-5.6925136E-001,-4.0721805E+000, 1.9074224E+001,-1.8381354E+001,-5.2857411E+001,-7.1424684E+000,-5.9999880E+001, 1.5000000E+001, 7.7987898E+002
 4.1502694E+002, 4.6004914E+002, 4.5910277E+002, 3.1003263E+002, 2.4783870E+002, 2.4785546E+002, 2.0608537E+002, 4.6004914E+002, 1.5618427E+002, 2.0630002E+002, 3.0224477E+002, 4.1709514E+002, 4.5303794E+002, 4.5276920E+002, 4.3959460E+002, 3.7797217E+002, 2.4803676E+002, 1.5604445E+002, 1.5580454E+002, 2.4748376E+002, 3.7771258E+002, 4.3967007E+002, 4.5283574E+002, 1.9631888E+001,-1.4311857E+001,-5.7462414E-001,-4.1516842E+000, 1.9057264E+001,-1.8463541E+001,-5.2647488E+001,-7.3525588E+000,-6.0000047E+001, 1.5000000E+001, 7.7900212E+002
 4.1602789E+002, 4.6005731E+002, 4.5910885E+002, 3.1005706E+002, 2.4783720E+002, 2.4786309E+002, 2.0608415E+002, 4.6005731E+002, 1.5618878E+002, 2.0631520E+002, 3.0224931E+002, 4.1709140E+002, 4.5301853E+002, 4.5272064E+002, 4.3956266E+002, 3.7796932E+002, 2.4804575E+002, 1.5603782E+002, 1.5579967E+002, 2.4748436E+002, 3.7773024E+002, 4.3972213E+002, 4.5289311E+002, 1.9611113E+001,-1.4313373E+001,-5.7731241E-001,-4.2338457E+000, 1.9033801E+001,-1.8547218E+001,-5.2837497E+001,-7.1625156E+000,-6.0000013E+001, 1.5000000E+001, 7.7979531E+002
 4.1702068E+002, 4.6007287E+002, 4.5912203E+002, 3.1009911E+002, 2.4784513E+002, 2.4788753E+002, 2.0609487E+002, 4.6007287E+002, 1.5618979E+002, 2.0632035E+002, 3.0224400E+002, 4.1707072E+002, 4.5300824E+002, 4.5272037E+002, 4.3956904E+002, 3.7800105E+002, 2.4806109E+002, 1.5603502E+002, 1.5579541E+002, 2.4748860E+002, 3.7771996E+002, 4.3971395E+002, 4.5292635E+002, 1.9633659E+001,-1.4314384E+001,-5.5914568E-001,-4.3120659E+000, 1.9074514E+001,-1.8626450E+001,-5.2927666E+001,-7.0722838E+000,-5.9999950E+001, 1.5000000E+001, 7.8018033E+002
 4.1803026E+002, 4.6007323E+002, 4.5911672E+002, 3.1014770E+002, 2.4785232E+002, 2.4789874E+002, 2.0609797E+002, 4.6007323E+002, 1.5619117E+002, 2.0634179E+002, 3.0226185E+002, 4.1705528E+002, 4.5303540E+002, 4.5273015E+002, 4.3957708E+002, 3.7805214E+002, 2.4808974E+002, 1.5603945E+002, 1.5578888E+002, 2.4750841E+002, 3.7770446E+002, 4.3974249E+002, 4.5295675E+002, 1.9643112E+001,-1.4314724E+001,-5.4682559E-001,-4.5025245E+000, 1.9096286E+001,-1.8817248E+001,-5.3001674E+001,-6.9983772E+000,-6.0000051E+001, 1.5000000E+001, 7.8049934E+002
 4.1902075E+002, 4.6005147E+002, 4.5909560E+002, 3.1017676E+002, 2.4786678E+002, 2.4790900E+002, 2.0609960E+002, 4.6005147E+002, 1.5619934E+002, 2.0635164E+002, 3.0226423E+002, 4.1704490E+002, 4.5302983E+002, 4.5270336E+002, 4.3955656E+002, 3.7806459E+002, 2.4811095E+002, 1.5604610E+002, 1.5578605E+002, 2.4753056E+002, 3.7771225E+002, 4.3977995E+002, 4.5298362E+002, 1.9641071E+001,-1.4313361E+001,-5.6511932E-001,-4.4657066E+000, 1.9075952E+001,-1.8779067E+001,-5.2823166E+001,-7.1768724E+000,-6.0000038E+001, 1.5000000E+001, 7.7974762E+002
 4.2002444E+002, 4.6005090E+002, 4.5909828E+002, 3.1018947E+002, 2.4787307E+002, 2.4791080E+002, 2.0610604E+002, 4.6005090E+002, 1.5619748E+002, 2.0635386E+002, 3.0226681E+002, 4.1707713E+002, 4.5302933E+002, 4.5268104E+002, 4.3954448E+002, 3.7805104E+002, 2.4812905E+002, 1.5603614E+002, 1.5577314E+002, 2.4753057E+002, 3.7772863E+002, 4.3983015E+002, 4.5303773E+002, 1.9618670E+001,-1.4313199E+001,-5.6284617E-001,-4.4029855E+000, 1.9055824E+001,-1.8716184E+001,-5.2892275E+001,-7.1077330E+000,-6.0000008E+001, 1.5000000E+001, 7.8002946E+002
 4.2101243E+002, 4.6004421E+002, 4.5909110E+002, 3.1018927E+002, 2.4787846E+002, 2.4792460E+002, 2.0611032E+002, 4.6004421E+002, 1.5619007E+002, 2.0636393E+002, 3.0228682E+002, 4.1708838E+002, 4.5303689E+002, 4.5266580E+002, 4.3953307E+002, 3.7805158E+002, 2.4814469E+002, 1.5603580E+002, 1.5576389E+002, 2.4752800E+002, 3.7772248E+002, 4.3983767E+002, 4.5305870E+002, 1.9621359E+001,-1.4312334E+001,-5.6236385E-001,-4.4032762E+000, 1.9058995E+001,-1.8715610E+001,-5.2812767E+001,-7.1872478E+000,-6.0000015E+001, 1.5000000E+001, 7.7969641E+002
 4.2202439E+002, 4.6004159E+002, 4.5909308E+002, 3.1020418E+002, 2.4787701E+002, 2.4793503E+002, 2.0610547E+002, 4.6004159E+002, 1.5618630E+002, 2.0638173E+002, 3.0231758E+002, 4.1710083E+002, 4.5304422E+002, 4.5271466E+002, 4.3959095E+002, 3.7807299E+002, 2.4816784E+002, 1.5603346E+002, 1.5575753E+002, 2.4754363E+002, 3.7774470E+002, 4.3985694E+002, 4.5309564E+002, 1.9584077E+001,-1.4311666E+001,-5.6886824E-001,-4.2606205E+000, 1.9015209E+001,-1.8572287E+001,-5.2857973E+001,-7.1420197E+000,-5.9999992E+001, 1.5000000E+001, 7.7987715E+002
 4.2300073E+002, 4.6005541E+002, 4.5910331E+002, 3.1021885E+002, 2.4787202E+002, 2.4794069E+002, 2.0610713E+002, 4.6005541E+002, 1.5618084E+002, 2.0638727E+002, 3.0232002E+002, 4.1709988E+002, 4.5305138E+002, 4.5274379E+002, 4.3963381E+002, 3.7809433E+002, 2.4819659E+002, 1.5603306E+002, 1.5575100E+002, 2.4754636E+002, 3.7775346E+002, 4.3986533E+002, 4.5310846E+002, 1.9651613E+001,-1.4312917E+001,-5.4789668E-001,-4.3412737E+000, 1.9103716E+001,-1.8654190E+001,-5.2987391E+001,-7.0125304E+000,-5.9999921E+001, 1.5000000E+001, 7.8043999E+002
 4.2401427E+002, 4.6005017E+002, 4.5909776E+002, 3.1023166E+002, 2.4787390E+002, 2.4794348E+002, 2.0611114E+002, 4.6005017E+002, 1.5617520E+002, 2.0638139E+002, 3.0229634E+002, 4.1706455E+002, 4.5303242E+002, 4.5276993E+002, 4.3966176E+002, 3.7809576E+002, 2.4821578E+002, 1.5602851E+002, 1.5574710E+002, 2.4755653E+002, 3.7778427E+002, 4.3989798E+002, 4.5314286E+002, 1.9635624E+001,-1.4313453E+001,-5.5304286E-001,-4.3301430E+000, 1.9082582E+001,-1.8643596E+001,-5.2993905E+001,-7.0061023E+000,-6.0000007E+001, 1.5000000E+001, 7.8046586E+002
 4.2500758E+002, 4.6005093E+002, 4.5909005E+002, 3.1023967E+002, 2.4788028E+002, 2.4795259E+002, 2.0611523E+002, 4.6005093E+002, 1.5616914E+002, 2.0637663E+002, 3.0228721E+002, 4.1704371E+002, 4.5300387E+002, 4.5275729E+002, 4.3965262E+002, 3.7810425E+002, 2.4823070E+002, 1.5602458E+002, 1.5573790E+002, 2.4756242E+002, 3.7779858E+002, 4.3990477E+002, 4.5318095E+002, 1.9669132E+001,-1.4313140E+001,-5.5245660E-001,-4.6649484E+000, 1.9116676E+001,-1.8978088E+001,-5.2982204E+001,-7.0177338E+000,-5.9999938E+001, 1.5000000E+001, 7.8042587E+002
 4.2602087E+002, 4.6005438E+002, 4.5911182E+002, 3.1024812E+002, 2.4787340E+002, 2.4795705E+002, 2.0612312E+002, 4.6005438E+002, 1.5617354E+002, 2.0638356E+002, 3.0228602E+002, 4.1706545E+002, 4.5301574E+002, 4.5277330E+002, 4.3965335E+002, 3.7811941E+002, 2.4824857E+002, 1.5601507E+002, 1.5574120E+002, 2.4757761E+002, 3.7778288E+002, 4.3988148E+002, 4.5318068E+002, 1.9647499E+001,-1.4312484E+001,-5.5632815E-001,-3.9486481E+000, 1.9091171E+001,-1.8261132E+001,-5.3039996E+001,-6.9600314E+000,-6.0000027E+001, 1.5000000E+001, 7.8066441E+002
 4.2701639E+002, 4.6009193E+002, 4.5914538E+002, 3.1025588E+002, 2.4787648E+002, 2.4795860E+002, 2.0612280E+002, 4.6009193E+002, 1.5617247E+002, 2.0639286E+002, 3.0227926E+002, 4.1706468E+002, 4.5304659E+002, 4.5279309E+002, 4.3966148E+002, 3.7815131E+002, 2.4826392E+002, 1.5600298E+002, 1.5574010E+002, 2.4758766E+002, 3.7776985E+002, 4.3985672E+002, 4.5314945E+002, 1.9659116E+001,-1.4315679E+001,-5.5659347E-001,-4.0842368E+000, 1.9102522E+001,-1.8399916E+001,-5.2842764E+001,-7.1572197E+000,-5.9999983E+001, 1.5000000E+001, 7.7984242E+002
 4.2800773E+002, 4.6013473E+002, 4.5919192E+002, 3.1025764E+002, 2.4790502E+002, 2.4796399E+002, 2.0612523E+002, 4.6013473E+002, 1.5617274E+002, 2.0641518E+002, 3.0228691E+002, 4.1705085E+002, 4.5306639E+002, 4.5280289E+002, 4.3966763E+002, 3.7818293E+002, 2.4826796E+002, 1.5599454E+002, 1.5573589E+002, 2.4758868E+002, 3.7775606E+002, 4.3985837E+002, 4.5318003E+002, 1.9652760E+001,-1.4319040E+001,-5.5680276E-001,-3.9610308E+000, 1.9095957E+001,-1.8280070E+001,-5.2972253E+001,-7.0276833E+000,-5.9999936E+001, 1.5000000E+001, 7.8038916E+002
 4.2902659E+002, 4.6017821E+002, 4.5923313E+002, 3.1027507E+002, 2.4793265E+002, 2.4796759E+002, 2.0613085E+002, 4.6017821E+002, 1.5617650E+002, 2.0644210E+002, 3.0230244E+002, 4.1701975E+002, 4.5306149E+002, 4.5280115E+002, 4.3966692E+002, 3.7822215E+002, 2.4827166E+002, 1.5599503E+002, 1.5573844E+002, 2.4760567E+002, 3.7778137E+002, 4.3988250E+002, 4.5321643E+002, 1.9629862E+001,-1.4322710E+001,-5.6326171E-001,-4.0723824E+000, 1.9066600E+001,-1.8395092E+001,-5.2784914E+001,-7.2151194E+000,-6.0000033E+001, 1.5000000E+001, 7.7959930E+002
 4.3000418E+002, 4.6020677E+002, 4.5926112E+002, 3.1028352E+002, 2.4793805E+002, 2.4798059E+002, 2.0612880E+002, 4.6020677E+002, 1.5617060E+002, 2.0645756E+002, 3.0231338E+002, 4.1701395E+002, 4.5307431E+002, 4.5281574E+002, 4.3967014E+002, 3.7826942E+002, 2.4829293E+002, 1.5599628E+002, 1.5575290E+002, 2.4763186E+002, 3.7782742E+002, 4.3989952E+002, 4.5322817E+002, 1.9632748E+001,-1.4324936E+001,-5.5918150E-001,-4.0833398E+000, 1.9073567E+001,-1.8408276E+001,-5.2921115E+001,-7.0788428E+000,-5.9999958E+001, 1.5000000E+001, 7.8017644E+002
 4.3100798E+002, 4.6022484E+002, 4.5927735E+002, 3.1027540E+002, 2.4794041E+002, 2.4798608E+002, 2.0612826E+002, 4.6022484E+002, 1.5615504E+002, 2.0646835E+002, 3.0231310E+002, 4.1699714E+002, 4.5309064E+002, 4.5286810E+002, 4.3970088E+002, 3.7830623E+002, 2.4831729E+002, 1.5600144E+002, 1.5575716E+002, 2.4764998E+002, 3.7783292E+002, 4.3992283E+002, 4.5325161E+002, 1.9642720E+001,-1.4325884E+001,-5.5038482E-001,-4.1275554E+000, 1.9092335E+001,-1.8453439E+001,-5.3107288E+001,-6.8925813E+000,-5.9999870E+001, 1.5000000E+001, 7.8096070E+002
 4.3202973E+002, 4.6025341E+002, 4.5930138E+002, 3.1028181E+002, 2.4794635E+002, 2.4798689E+002, 2.0613479E+002, 4.6025341E+002, 1.5614823E+002, 2.0648123E+002, 3.0233146E+002, 4.1699910E+002, 4.5308214E+002, 4.5289143E+002, 4.3971347E+002, 3.7831504E+002, 2.4833474E+002, 1.5599741E+002, 1.5576076E+002, 2.4767334E+002, 3.7785153E+002, 4.3994318E+002, 4.5328188E+002, 1.9639475E+001,-1.4328124E+001,-5.4908652E-001,-4.3313386E+000, 1.9090388E+001,-1.8659463E+001,-5.2786410E+001,-7.2135930E+000,-6.0000003E+001, 1.5000000E+001, 7.7961948E+002
 4.3303203E+002, 4.6025340E+002, 4.5930551E+002, 3.1029302E+002, 2.4796380E+002, 2.4799060E+002, 2.0613484E+002, 4.6025340E+002, 1.5614221E+002, 2.0647309E+002, 3.0236543E+002, 4.1703445E+002, 4.5309135E+002, 4.5295492E+002, 4.3976211E+002, 3.7831437E+002, 2.4835703E+002, 1.5600290E+002, 1.5576013E+002, 2.4769017E+002, 3.7788756E+002, 4.3996028E+002, 4.5329728E+002, 1.9573982E+001,-1.4328930E+001,-5.6254048E-001,-4.2099495E+000, 1.9011442E+001,-1.8538880E+001,-5.2784920E+001,-7.2152840E+000,-6.0000204E+001, 1.5000000E+001, 7.7960077E+002
 4.3400184E+002, 4.6025094E+002, 4.5930157E+002, 3.1029020E+002, 2.4797139E+002, 2.4799456E+002, 2.0613715E+002, 4.6025094E+002, 1.5614137E+002, 2.0647345E+002, 3.0237713E+002, 4.1703147E+002, 4.5309375E+002, 4.5298556E+002, 4.3976457E+002, 3.7827953E+002, 2.4835839E+002, 1.5601012E+002, 1.5576572E+002, 2.4770471E+002, 3.7790277E+002, 4.3995768E+002, 4.5328145E+002, 1.9580988E+001,-1.4328442E+001,-5.7557551E-001,-4.3006245E+000, 1.9005412E+001,-1.8629067E+001,-5.2898415E+001,-7.1014310E+000,-5.9999846E+001, 1.5000000E+001, 7.8006772E+002
 4.3502031E+002, 4.6026501E+002, 4.5931917E+002, 3.1029504E+002, 2.4797583E+002, 2.4800168E+002, 2.0613551E+002, 4.6026501E+002, 1.5613867E+002, 2.0648458E+002, 3.0238108E+002, 4.1700571E+002, 4.5310613E+002, 4.5299451E+002, 4.3974985E+002, 3.7827161E+002, 2.4836138E+002, 1.5600692E+002, 1.5576872E+002, 2.4770619E+002, 3.7789337E+002, 4.3996863E+002, 4.5330321E+002, 1.9599484E+001,-1.4329509E+001,-5.4963997E-001,-4.0917761E+000, 1.9049844E+001,-1.8421285E+001,-5.2932497E+001,-7.0675755E+000,-6.0000072E+001, 1.5000000E+001, 7.8022621E+002
 4.3602356E+002, 4.6029952E+002, 4.5935266E+002, 3.1030695E+002, 2.4799345E+002, 2.4800278E+002, 2.0613026E+002, 4.6029952E+002, 1.5613259E+002, 2.0649059E+002, 3.0238112E+002, 4.1698577E+002, 4.5310306E+002, 4.5301391E+002, 4.3975191E+002, 3.7826753E+002, 2.4836709E+002, 1.5600425E+002, 1.5576661E+002, 2.4772267E+002, 3.7788885E+002, 4.3999768E+002, 4.5334001E+002, 1.9639348E+001,-1.4332048E+001,-5.6189966E-001,-4.1461502E+000, 1.9077448E+001,-1.8478199E+001,-5.2948474E+001,-7.0514090E+000,-5.9999883E+001, 1.5000000E+001, 7.8029932E+002
 4.3703049E+002, 4.6030892E+002, 4.5936361E+002, 3.1031528E+002, 2.4799974E+002, 2.4800638E+002, 2.0613096E+002, 4.6030892E+002, 1.5612345E+002, 2.0649303E+002, 3.0238737E+002, 4.1696674E+002, 4.5309361E+002, 4.5299699E+002, 4.3972754E+002, 3.7825679E+002, 2.4837594E+002, 1.5600852E+002, 1.5576712E+002, 2.4775903E+002, 3.7789086E+002, 4.3999230E+002, 4.5337587E+002, 1.9575081E+001,-1.4333279E+001,-5.7260063E-001,-4.1150542E+000, 1.9002480E+001,-1.8448333E+001,-5.2698082E+001,-7.3020114E+000,-6.0000094E+001, 1.5000000E+001, 7.7923463E+002
 4.3801285E+002, 4.6032364E+002, 4.5937538E+002, 3.1034445E+002, 2.4801225E+002, 2.4801614E+002, 2.0613143E+002, 4.6032364E+002, 1.5612153E+002, 2.0650569E+002, 3.0240372E+002, 4.1695720E+002, 4.5308963E+002, 4.5295296E+002, 4.3970588E+002, 3.7824581E+002, 2.4838354E+002, 1.5601094E+002, 1.5576809E+002, 2.4778794E+002, 3.7789098E+002, 4.3996698E+002, 4.5338487E+002, 1.9603433E+001,-1.4334606E+001,-5.6667067E-001,-4.2235600E+000, 1.9036763E+001,-1.8558166E+001,-5.2887304E+001,-7.1126493E+000,-5.9999953E+001, 1.5000000E+001, 7.8003852E+002
 4.3901350E+002, 4.6030176E+002, 4.5933997E+002, 3.1037372E+002, 2.4801274E+002, 2.4803882E+002, 2.0614043E+002, 4.6030176E+002, 1.5611886E+002, 2.0650794E+002, 3.0242261E+002, 4.1695667E+002, 4.5304824E+002, 4.5298107E+002, 4.3972970E+002, 3.7823464E+002, 2.4837558E+002, 1.5600704E+002, 1.5576095E+002, 2.4781231E+002, 3.7792444E+002, 4.3998256E+002, 4.5339002E+002, 1.9552369E+001,-1.4333212E+001,-5.8403851E-001,-4.8269469E+000, 1.8968331E+001,-1.9160159E+001,-5.2700969E+001,-7.2991596E+000,-6.0000129E+001, 1.5000000E+001, 7.7924476E+002
 4.4002580E+002, 4.6024613E+002, 4.5929262E+002, 3.1037716E+002, 2.4801133E+002, 2.4804755E+002, 2.0614166E+002, 4.6024613E+002, 1.5610948E+002, 2.0649125E+002, 3.0240208E+002, 4.1697027E+002, 4.5302357E+002, 4.5301006E+002, 4.3976388E+002, 3.7822684E+002, 2.4836581E+002, 1.5600647E+002, 1.5575471E+002, 2.4783533E+002, 3.7794240E+002, 4.4001528E+002, 4.5340947E+002, 1.9563990E+001,-1.4328954E+001,-5.7363669E-001,-4.4555756E+000, 1.8990353E+001,-1.8784529E+001,-5.2649008E+001,-7.3509101E+000,-5.9999918E+001, 1.5000000E+001, 7.7902163E+002
 4.4100265E+002, 4.6022908E+002, 4.5927591E+002, 3.1039685E+002, 2.4801899E+002, 2.4804590E+002, 2.0613940E+002, 4.6022908E+002, 1.5610545E+002, 2.0649082E+002, 3.0239382E+002, 4.1694613E+002, 4.5300293E+002, 4.5305085E+002, 4.3978438E+002, 3.7821357E+002, 2.4837491E+002, 1.5600923E+002, 1.5575143E+002, 2.4785317E+002, 3.7795229E+002, 4.4002051E+002, 4.5341467E+002, 1.9541122E+001,-1.4327215E+001,-5.7365409E-001,-4.4797301E+000, 1.8967468E+001,-1.8806945E+001,-5.2472053E+001,-7.5280720E+000,-6.0000125E+001, 1.5000000E+001, 7.7827567E+002
 4.4200786E+002, 4.6021331E+002, 4.5926133E+002, 3.1041245E+002, 2.4801814E+002, 2.4804440E+002, 2.0614111E+002, 4.6021331E+002, 1.5609899E+002, 2.0649913E+002, 3.0241015E+002, 4.1693489E+002, 4.5297231E+002, 4.5308046E+002, 4.3979554E+002, 3.7823635E+002, 2.4838729E+002, 1.5601171E+002, 1.5574904E+002, 2.4786938E+002, 3.7795664E+002, 4.4002596E+002, 4.5344626E+002, 1.9576522E+001,-1.4325740E+001,-5.6405414E-001,-4.3881759E+000, 1.9012468E+001,-1.8713915E+001,-5.2817533E+001,-7.1825097E+000,-6.0000042E+001, 1.5000000E+001, 7.7973589E+002
 4.4302215E+002, 4.6020688E+002, 4.5926389E+002, 3.1042117E+002, 2.4801502E+002, 2.4805460E+002, 2.0613462E+002, 4.6020688E+002, 1.5609775E+002, 2.0652415E+002, 3.0244632E+002, 4.1697557E+002, 4.5299597E+002, 4.5309182E+002, 4.3979954E+002, 3.7825759E+002, 2.4840517E+002, 1.5600983E+002, 1.5574840E+002, 2.4788053E+002, 3.7796286E+002, 4.4002051E+002, 4.5346036E+002, 1.9570555E+001,-1.4325264E+001,-5.8136526E-001,-4.0564606E+000, 1.8989190E+001,-1.8381724E+001,-5.2557728E+001,-7.4420547E+000,-5.9999783E+001, 1.5000000E+001, 7.7863197E+002
 4.4402411E+002, 4.6021960E+002, 4.5926499E+002, 3.1042015E+002, 2.4802037E+002, 2.4806698E+002, 2.0612845E+002, 4.6021960E+002, 1.5609615E+002, 2.0654451E+002, 3.0247850E+002, 4.1700011E+002, 4.5299689E+002, 4.5313964E+002, 4.3984285E+002, 3.7828335E+002, 2.4841363E+002, 1.5600728E+002, 1.5575090E+002, 2.4788222E+002, 3.7795479E+002, 4.4001618E+002, 4.5346553E+002, 1.9551967E+001,-1.4326093E+001,-5.7694268E-001,-4.5421011E+000, 1.8975025E+001,-1.8868194E+001,-5.2466985E+001,-7.5332084E+000,-6.0000194E+001, 1.5000000E+001, 7.7826190E+002
