s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C
Time,"T_bottom","T_top","WT1","WT2","WT3","WT4","WT5","WT6","WT7","WT8","WT9","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT20","rhfHeatedSide","rhfCooledSide","chfHeatedSide","chfCooledSide","thfHeatedSide","thfCooledSide","rhfRadPanelSide","chfRadPanelSide","thfRadPanelSide","WTRADPANELSBOTTOM","WTRADPANELTOP"
 3.2012828E+001, 1.0499988E+001, 1.0499988E+001, 1.0499913E+001, 1.0500034E+001, 1.0499961E+001, 1.0499953E+001, 1.0499988E+001, 1.0499910E+001, 1.0500005E+001, 1.0499975E+001, 1.0500008E+001, 1.0500026E+001, 1.0499950E+001, 1.0499986E+001, 1.0499987E+001, 1.0500053E+001, 1.0500075E+001, 1.0499984E+001, 1.0500007E+001, 1.0500000E+001, 1.0499939E+001, 1.0499919E+001,-3.3087634E-006,-4.7605656E-008, 8.6195753E-006,-9.6263318E-006, 5.3108118E-006,-9.6739375E-006, 6.8933263E-006,-6.8929848E-006, 3.4157626E-010, 1.0500000E+001, 1.0498441E+001
 3.3050651E+001, 1.0536499E+001, 1.0523080E+001, 1.0527712E+001, 1.0513712E+001, 1.0500819E+001, 1.0505627E+001, 1.0536499E+001, 1.0501963E+001, 1.0504930E+001, 1.0509257E+001, 1.0518760E+001, 1.0522360E+001, 1.0522675E+001, 1.0521475E+001, 1.0517717E+001, 1.0508567E+001, 1.0503744E+001, 1.0501890E+001, 1.0506024E+001, 1.0522230E+001, 1.0522664E+001, 1.0522900E+001, 4.0791944E+000,-4.4239595E-005,-1.1140717E-003, 1.2371606E-003, 4.0780803E+000, 1.1929210E-003,-3.5340435E+001,-4.3585147E+000,-3.9698950E+001, 1.0500000E+001, 3.4651169E+002
 3.4028152E+001, 1.2529874E+001, 1.2052332E+001, 1.1764348E+001, 1.1168531E+001, 1.0862069E+001, 1.0856184E+001, 1.2529874E+001, 1.0643978E+001, 1.0809827E+001, 1.1129073E+001, 1.1783895E+001, 1.2017913E+001, 1.2013737E+001, 1.1894899E+001, 1.1594050E+001, 1.0943223E+001, 1.0669378E+001, 1.0622168E+001, 1.0896651E+001, 1.1750953E+001, 1.1930781E+001, 1.2019308E+001, 4.3624435E+001,-4.1167232E-003,-2.5837968E-002, 2.8551743E-002, 4.3598597E+001, 2.4435020E-002,-1.0370282E+002,-8.1374451E+000,-1.1184027E+002, 1.0500000E+001, 9.2450912E+002
 3.5012114E+001, 1.9489371E+001, 1.8656862E+001, 1.5443218E+001, 1.3239950E+001, 1.2827469E+001, 1.2149456E+001, 1.9489371E+001, 1.1273338E+001, 1.2054753E+001, 1.3750100E+001, 1.7235178E+001, 1.8489722E+001, 1.8470843E+001, 1.7834433E+001, 1.6162656E+001, 1.2691309E+001, 1.1290784E+001, 1.1224389E+001, 1.2645671E+001, 1.6420693E+001, 1.7883759E+001, 1.8470191E+001, 5.8211487E+001,-3.2029274E-002, 4.7698017E-001, 7.0786463E-002, 5.8688467E+001, 3.8757189E-002,-1.0312632E+002,-8.8385294E+000,-1.1196485E+002, 1.0500000E+001, 9.2976553E+002
 3.6017519E+001, 2.7902009E+001, 2.7040407E+001, 1.9731621E+001, 1.5691145E+001, 1.5276956E+001, 1.3711016E+001, 2.7902009E+001, 1.2102789E+001, 1.3662766E+001, 1.7134976E+001, 2.4279421E+001, 2.6672157E+001, 2.6654507E+001, 2.5585248E+001, 2.2100026E+001, 1.5002461E+001, 1.2118204E+001, 1.2053462E+001, 1.4948796E+001, 2.2348372E+001, 2.5621118E+001, 2.6635406E+001, 5.8738132E+001,-7.6325091E-002, 9.8167894E-001, 6.2323691E-003, 5.9719811E+001,-7.0092722E-002,-1.0314418E+002,-8.8535993E+000,-1.1199778E+002, 1.0500000E+001, 9.3045789E+002
 3.7011017E+001, 3.6260446E+001, 3.5393892E+001, 2.3969428E+001, 1.8117750E+001, 1.7705202E+001, 1.5261159E+001, 3.6260446E+001, 1.2950666E+001, 1.5292090E+001, 2.0537240E+001, 3.1302719E+001, 3.4822451E+001, 3.4799324E+001, 3.3310630E+001, 2.8011276E+001, 1.7318522E+001, 1.2961551E+001, 1.2900245E+001, 1.7270902E+001, 2.8260433E+001, 3.3350791E+001, 3.4803372E+001, 5.8591113E+001,-1.2532983E-001, 9.3528240E-001,-8.9316498E-002, 5.9526396E+001,-2.1464633E-001,-1.0287228E+002,-9.1267208E+000,-1.1199900E+002, 1.0500000E+001, 9.2976465E+002
 3.8019842E+001, 4.4668983E+001, 4.3799045E+001, 2.8226957E+001, 2.0564543E+001, 2.0153722E+001, 1.6821732E+001, 4.4668983E+001, 1.3809730E+001, 1.6938247E+001, 2.3970098E+001, 3.8371518E+001, 4.3022652E+001, 4.3009586E+001, 4.1081894E+001, 3.3946973E+001, 1.9648706E+001, 1.3811618E+001, 1.3755776E+001, 1.9608463E+001, 3.4195112E+001, 4.1119232E+001, 4.3004067E+001, 5.8578604E+001,-1.7710059E-001, 8.9715638E-001,-7.4255605E-002, 5.9475761E+001,-2.5135620E-001,-1.0328423E+002,-8.7145865E+000,-1.1199882E+002, 1.0500000E+001, 9.3100289E+002
 3.9030841E+001, 5.3199201E+001, 5.2321822E+001, 3.2527483E+001, 2.3049748E+001, 2.2645931E+001, 1.8412335E+001, 5.3199201E+001, 1.4684663E+001, 1.8611496E+001, 2.7457009E+001, 4.5522282E+001, 5.1338731E+001, 5.1320632E+001, 4.8957469E+001, 3.9964377E+001, 2.2018872E+001, 1.4678887E+001, 1.4628326E+001, 2.1985746E+001, 4.0202648E+001, 4.8990325E+001, 5.1311478E+001, 5.8569405E+001,-2.3367065E-001, 9.0695411E-001,-1.8177369E-001, 5.9476359E+001,-4.1544433E-001,-1.0337386E+002,-8.6247704E+000,-1.1199863E+002, 1.0500000E+001, 9.3134531E+002
 4.0015697E+001, 6.1533627E+001, 6.0649547E+001, 3.6743148E+001, 2.5492965E+001, 2.5105022E+001, 1.9978899E+001, 6.1533627E+001, 1.5547272E+001, 2.0250220E+001, 3.0880955E+001, 5.2531643E+001, 5.9469339E+001, 5.9445777E+001, 5.6665362E+001, 4.5860774E+001, 2.4345931E+001, 1.5530558E+001, 1.5487025E+001, 2.4318800E+001, 4.6087423E+001, 5.6699415E+001, 5.9434556E+001, 5.8482154E+001,-2.9458823E-001, 7.4635606E-001,-2.5320481E-001, 5.9228510E+001,-5.4779304E-001,-1.0309405E+002,-8.9046621E+000,-1.1199871E+002, 1.0500000E+001, 9.3064445E+002
 4.1023949E+001, 6.9805781E+001, 6.8916547E+001, 4.0948592E+001, 2.7938693E+001, 2.7564892E+001, 2.1550746E+001, 6.9805781E+001, 1.6412033E+001, 2.1894021E+001, 3.4313525E+001, 5.9511661E+001, 6.7543436E+001, 6.7515018E+001, 6.4334613E+001, 5.1743114E+001, 2.6676624E+001, 1.6382398E+001, 1.6344512E+001, 2.6653824E+001, 5.1955378E+001, 6.4358561E+001, 6.7504245E+001, 5.8384224E+001,-3.5872185E-001, 6.0688847E-001,-2.7662645E-001, 5.8991112E+001,-6.3534830E-001,-1.0304051E+002,-8.9581740E+000,-1.1199869E+002, 1.0500000E+001, 9.3057924E+002
 4.2033084E+001, 7.7987914E+001, 7.7089090E+001, 4.5122566E+001, 3.0376263E+001, 3.0019061E+001, 2.3123308E+001, 7.7987914E+001, 1.7276012E+001, 2.3531153E+001, 3.7731701E+001, 6.6409582E+001, 7.5535089E+001, 7.5494978E+001, 7.1927985E+001, 5.7573167E+001, 2.9004300E+001, 1.7237780E+001, 1.7203363E+001, 2.8974948E+001, 5.7754369E+001, 7.1918138E+001, 7.5469366E+001, 5.8351426E+001,-4.2837199E-001, 5.9735641E-001,-3.7133748E-001, 5.8948783E+001,-7.9970946E-001,-1.0284707E+002,-9.1514252E+000,-1.1199849E+002, 1.0500000E+001, 9.3014222E+002
 4.3038537E+001, 8.6153743E+001, 8.5247442E+001, 4.9309534E+001, 3.2834762E+001, 3.2492386E+001, 2.4708725E+001, 8.6153743E+001, 1.8142471E+001, 2.5171443E+001, 4.1168189E+001, 7.3304073E+001, 8.3510706E+001, 8.3473399E+001, 7.9525976E+001, 6.3399489E+001, 3.1340309E+001, 1.8100332E+001, 1.8074136E+001, 3.1317116E+001, 6.3570148E+001, 7.9490906E+001, 8.3429251E+001, 5.8272406E+001,-5.0120830E-001, 4.1638812E-001,-4.5517051E-001, 5.8688794E+001,-9.5637882E-001,-1.0273022E+002,-9.2682520E+000,-1.1199848E+002, 1.0500000E+001, 9.2991805E+002
 4.4004756E+001, 9.3975411E+001, 9.3058226E+001, 5.3332958E+001, 3.5212007E+001, 3.4888865E+001, 2.6246942E+001, 9.3975411E+001, 1.8978444E+001, 2.6749573E+001, 4.4485822E+001, 7.9919227E+001, 9.1148764E+001, 9.1122907E+001, 8.6807715E+001, 6.8983681E+001, 3.3594952E+001, 1.8934888E+001, 1.8921776E+001, 3.3595816E+001, 6.9173831E+001, 8.6764476E+001, 9.1065647E+001, 5.8268781E+001,-5.7751360E-001, 3.9469624E-001,-5.9226321E-001, 5.8663478E+001,-1.1697768E+000,-1.0300898E+002,-8.9891917E+000,-1.1199817E+002, 1.0500000E+001, 9.3081367E+002
 4.5011560E+001, 1.0169251E+002, 1.0076939E+002, 5.7309650E+001, 3.7577531E+001, 3.7265007E+001, 2.7777319E+001, 1.0169251E+002, 1.9808928E+001, 2.8318188E+001, 4.7791229E+001, 8.6457573E+001, 9.8689943E+001, 9.8674659E+001, 9.3998643E+001, 7.4504228E+001, 3.5841764E+001, 1.9767743E+001, 1.9762191E+001, 3.5857028E+001, 7.4705908E+001, 9.3948356E+001, 9.8610785E+001, 5.8185341E+001,-6.5659103E-001, 3.0652385E-001,-6.1573813E-001, 5.8491864E+001,-1.2723292E+000,-1.0263687E+002,-9.3616116E+000,-1.1199848E+002, 1.0500000E+001, 9.2989081E+002
 4.6005291E+001, 1.0952006E+002, 1.0859018E+002, 6.1349266E+001, 3.9998940E+001, 3.9684679E+001, 2.9344763E+001, 1.0952006E+002, 2.0667059E+001, 2.9928682E+001, 5.1169545E+001, 9.3102663E+001, 1.0633753E+002, 1.0632213E+002, 1.0128097E+002, 8.0117473E+001, 3.8144391E+001, 2.0626107E+001, 2.0624744E+001, 3.8170504E+001, 8.0322581E+001, 1.0125160E+002, 1.0628269E+002, 5.8072121E+001,-7.4194516E-001, 2.6880280E-001,-6.4911890E-001, 5.8340924E+001,-1.3910641E+000,-1.0279987E+002,-9.1985756E+000,-1.1199845E+002, 1.0500000E+001, 9.3046203E+002
 4.7005815E+001, 1.1748398E+002, 1.1654504E+002, 6.5474364E+001, 4.2472608E+001, 4.2158233E+001, 3.0957420E+001, 1.1748398E+002, 2.1544803E+001, 3.1577976E+001, 5.4629268E+001, 9.9858045E+001, 1.1410658E+002, 1.1410501E+002, 1.0869146E+002, 8.5821579E+001, 4.0500568E+001, 2.1504220E+001, 2.1516214E+001, 4.0544702E+001, 8.6037336E+001, 1.0866854E+002, 1.1407135E+002, 5.8025303E+001,-8.3475267E-001, 2.2862381E-001,-7.4971729E-001, 5.8253927E+001,-1.5844700E+000,-1.0269922E+002,-9.2988422E+000,-1.1199806E+002, 1.0500000E+001, 9.3031145E+002
 4.8033955E+001, 1.2516404E+002, 1.2421593E+002, 6.9458143E+001, 4.4876537E+001, 4.4568525E+001, 3.2527521E+001, 1.2516404E+002, 2.2408441E+001, 3.3196620E+001, 5.8003887E+001, 1.0638209E+002, 1.2160030E+002, 1.2163445E+002, 1.1585641E+002, 9.1318472E+001, 4.2777710E+001, 2.2348913E+001, 2.2380973E+001, 4.2845146E+001, 9.1555927E+001, 1.1583026E+002, 1.2158605E+002, 5.7960902E+001,-9.3021518E-001, 1.9547624E-001,-8.6565724E-001, 5.8156378E+001,-1.7958724E+000,-1.0308437E+002,-8.9136299E+000,-1.1199800E+002, 1.0500000E+001, 9.3153188E+002
 4.9012890E+001, 1.3273195E+002, 1.3177457E+002, 7.3378853E+001, 4.7265853E+001, 4.6960967E+001, 3.4087780E+001, 1.3273195E+002, 2.3265975E+001, 3.4799652E+001, 6.1342730E+001, 1.1281417E+002, 1.2898420E+002, 1.2903473E+002, 1.2290392E+002, 9.6750447E+001, 4.5042500E+001, 2.3194853E+001, 2.3238968E+001, 4.5128285E+001, 9.6988076E+001, 1.2287283E+002, 1.2898347E+002, 5.7875813E+001,-1.0296183E+000, 1.6995431E-001,-9.4908953E-001, 5.8045767E+001,-1.9787079E+000,-1.0285015E+002,-9.1482318E+000,-1.1199838E+002, 1.0500000E+001, 9.3101902E+002
 5.0030764E+001, 1.4019265E+002, 1.3922743E+002, 7.7253558E+001, 4.9637026E+001, 4.9341046E+001, 3.5642457E+001, 1.4019265E+002, 2.4115357E+001, 3.6389504E+001, 6.4645861E+001, 1.1917081E+002, 1.3627379E+002, 1.3633412E+002, 1.2986652E+002, 1.0211577E+002, 4.7291305E+001, 2.4044034E+001, 2.4091720E+001, 4.7397398E+001, 1.0235120E+002, 1.2981395E+002, 1.3626717E+002, 5.7824787E+001,-1.1334863E+000, 9.5557354E-002,-1.0021941E+000, 5.7920344E+001,-2.1356805E+000,-1.0311609E+002,-8.8822641E+000,-1.1199835E+002, 1.0500000E+001, 9.3191785E+002
 5.1015803E+001, 1.4767539E+002, 1.4670308E+002, 8.1150867E+001, 5.2028704E+001, 5.1746797E+001, 3.7217691E+001, 1.4767539E+002, 2.4968339E+001, 3.7989084E+001, 6.7971899E+001, 1.2554004E+002, 1.4357390E+002, 1.4365972E+002, 1.3684649E+002, 1.0749829E+002, 4.9563334E+001, 2.4899138E+001, 2.4952705E+001, 4.9683050E+001, 1.0772572E+002, 1.3678176E+002, 1.4357953E+002, 5.7669504E+001,-1.2428084E+000, 5.9307837E-002,-1.0568488E+000, 5.7728812E+001,-2.2996571E+000,-1.0294123E+002,-9.0570527E+000,-1.1199828E+002, 1.0500000E+001, 9.3157319E+002
 5.2000842E+001, 1.5493586E+002, 1.5395299E+002, 8.4950330E+001, 5.4364634E+001, 5.4098736E+001, 3.8765711E+001, 1.5493586E+002, 2.5817089E+001, 3.9562679E+001, 7.1229266E+001, 1.3173376E+002, 1.5066275E+002, 1.5077042E+002, 1.4363182E+002, 1.1273642E+002, 5.1798451E+001, 2.5741752E+001, 2.5788753E+001, 5.1909289E+001, 1.1294991E+002, 1.4356727E+002, 1.5069727E+002, 5.7598192E+001,-1.3546708E+000, 3.8588954E-002,-1.2102331E+000, 5.7636781E+001,-2.5649039E+000,-1.0281654E+002,-9.1814019E+000,-1.1199795E+002, 1.0500000E+001, 9.3137853E+002
 5.3002298E+001, 1.6222857E+002, 1.6123980E+002, 8.8766646E+001, 5.6722237E+001, 5.6468268E+001, 4.0335091E+001, 1.6222857E+002, 2.6677329E+001, 4.1154169E+001, 7.4518662E+001, 1.3796483E+002, 1.5779088E+002, 1.5790368E+002, 1.5043940E+002, 1.1799570E+002, 5.4054929E+001, 2.6593547E+001, 2.6639272E+001, 5.4156709E+001, 1.1819968E+002, 1.5037419E+002, 1.5783294E+002, 5.7508857E+001,-1.4717876E+000, 1.2725700E-002,-1.1411079E+000, 5.7521582E+001,-2.6128954E+000,-1.0290166E+002,-9.0962125E+000,-1.1199787E+002, 1.0500000E+001, 9.3178249E+002
 5.4001867E+001, 1.6945733E+002, 1.6845748E+002, 9.2554410E+001, 5.9074898E+001, 5.8830609E+001, 4.1903193E+001, 1.6945733E+002, 2.7534078E+001, 4.2738349E+001, 7.7787411E+001, 1.4413418E+002, 1.6484685E+002, 1.6498039E+002, 1.5719621E+002, 1.2322415E+002, 5.6313043E+001, 2.7456118E+001, 2.7495948E+001, 5.6404867E+001, 1.2340826E+002, 1.5710949E+002, 1.6489392E+002, 5.7448071E+001,-1.5953909E+000,-5.8477620E-003,-1.2966799E+000, 5.7442223E+001,-2.8920708E+000,-1.0308115E+002,-8.9166090E+000,-1.1199776E+002, 1.0500000E+001, 9.3245952E+002
 5.5007410E+001, 1.7665535E+002, 1.7564617E+002, 9.6320316E+001, 6.1431217E+001, 6.1199086E+001, 4.3475889E+001, 1.7665535E+002, 2.8392640E+001, 4.4331448E+001, 8.1069983E+001, 1.5028464E+002, 1.7187873E+002, 1.7201786E+002, 1.6391215E+002, 1.2843618E+002, 5.8572698E+001, 2.8315775E+001, 2.8350306E+001, 5.8653078E+001, 1.2860229E+002, 1.6383553E+002, 1.7193450E+002, 5.7338194E+001,-1.7253341E+000,-1.3614547E-002,-1.3485700E+000, 5.7324579E+001,-3.0739041E+000,-1.0297084E+002,-9.0270206E+000,-1.1199786E+002, 1.0500000E+001, 9.3233854E+002
 5.6006466E+001, 1.8380408E+002, 1.8278701E+002, 1.0007552E+002, 6.3782749E+001, 6.3565257E+001, 4.5052066E+001, 1.8380408E+002, 2.9257148E+001, 4.5928417E+001, 8.4351377E+001, 1.5640340E+002, 1.7886481E+002, 1.7900786E+002, 1.7058679E+002, 1.3361673E+002, 6.0835259E+001, 2.9188732E+001, 2.9205805E+001, 6.0895454E+001, 1.3376525E+002, 1.7051022E+002, 1.7892313E+002, 5.7236169E+001,-1.8584005E+000,-3.2264505E-002,-1.3760263E+000, 5.7203905E+001,-3.2344268E+000,-1.0268525E+002,-9.3123576E+000,-1.1199761E+002, 1.0500000E+001, 9.3171623E+002
 5.7005522E+001, 1.9079058E+002, 1.8976189E+002, 1.0375406E+002, 6.6092821E+001, 6.5890624E+001, 4.6614410E+001, 1.9079058E+002, 3.0111627E+001, 4.7501364E+001, 8.7573337E+001, 1.6238978E+002, 1.8569520E+002, 1.8585934E+002, 1.7714132E+002, 1.3871035E+002, 6.3067389E+001, 3.0045975E+001, 3.0050970E+001, 6.3099813E+001, 1.3881118E+002, 1.7702244E+002, 1.8575043E+002, 5.7125912E+001,-1.9959750E+000,-4.6306899E-002,-1.5282119E+000, 5.7079605E+001,-3.5241870E+000,-1.0270848E+002,-9.2891529E+000,-1.1199763E+002, 1.0500000E+001, 9.3197380E+002
 5.8033020E+001, 1.9788838E+002, 1.9685193E+002, 1.0750182E+002, 6.8455834E+001, 6.8267934E+001, 4.8215682E+001, 1.9788838E+002, 3.0977064E+001, 4.9100473E+001, 9.0849008E+001, 1.6846318E+002, 1.9263395E+002, 1.9281594E+002, 1.8379600E+002, 1.4387724E+002, 6.5330788E+001, 3.0912723E+001, 3.0913782E+001, 6.5353130E+001, 1.4394200E+002, 1.8364174E+002, 1.9268369E+002, 5.7038070E+001,-2.1426894E+000,-6.0426366E-002,-1.5274247E+000, 5.6977644E+001,-3.6701141E+000,-1.0300775E+002,-8.9897393E+000,-1.1199749E+002, 1.0500000E+001, 9.3301772E+002
 5.9021986E+001, 2.0488873E+002, 2.0384006E+002, 1.1119826E+002, 7.0800639E+001, 7.0620112E+001, 4.9804429E+001, 2.0488873E+002, 3.1843652E+001, 5.0689173E+001, 9.4097938E+001, 1.7445133E+002, 1.9947318E+002, 1.9967289E+002, 1.9034716E+002, 1.4897013E+002, 6.7582971E+001, 3.1777837E+001, 3.1771961E+001, 6.7592960E+001, 1.4900465E+002, 1.9016333E+002, 1.9951852E+002, 5.6949094E+001,-2.2934072E+000,-7.0407996E-002,-1.6385944E+000, 5.6878686E+001,-3.9320016E+000,-1.0314013E+002,-8.8570609E+000,-1.1199719E+002, 1.0500000E+001, 9.3359954E+002
 6.0010952E+001, 2.1160046E+002, 2.1054062E+002, 1.1475327E+002, 7.3066503E+001, 7.2891698E+001, 5.1344938E+001, 2.1160046E+002, 3.2676590E+001, 5.2223410E+001, 9.7238586E+001, 1.8021125E+002, 2.0603465E+002, 2.0625187E+002, 1.9663818E+002, 1.5387189E+002, 6.9762485E+001, 3.2619272E+001, 3.2623124E+001, 6.9767636E+001, 1.5387396E+002, 1.9641778E+002, 2.0605832E+002, 5.6803216E+001,-2.4446386E+000,-7.1230326E-002,-1.7807972E+000, 5.6731985E+001,-4.2254358E+000,-1.0284861E+002,-9.1486838E+000,-1.1199730E+002, 1.0500000E+001, 9.3298503E+002
 6.1005045E+001, 2.1825899E+002, 2.1718759E+002, 1.1829764E+002, 7.5331028E+001, 7.5167977E+001, 5.2889681E+001, 2.1825899E+002, 3.3512290E+001, 5.3755726E+001, 1.0037697E+002, 1.8594173E+002, 2.1255364E+002, 2.1276651E+002, 2.0285919E+002, 1.5871532E+002, 7.1925605E+001, 3.3461150E+001, 3.3474470E+001, 7.1927619E+001, 1.5871732E+002, 2.0265225E+002, 2.1257045E+002, 5.6676804E+001,-2.6012294E+000,-7.9762366E-002,-1.8648632E+000, 5.6597041E+001,-4.4660926E+000,-1.0290458E+002,-9.0925435E+000,-1.1199712E+002, 1.0500000E+001, 9.3336092E+002
 6.2001900E+001, 2.2488572E+002, 2.2380633E+002, 1.2183921E+002, 7.7600657E+001, 7.7454226E+001, 5.4441585E+001, 2.2488572E+002, 3.4355160E+001, 5.5295489E+001, 1.0351802E+002, 1.9164349E+002, 2.1904938E+002, 2.1924519E+002, 2.0905154E+002, 1.6354762E+002, 7.4103643E+001, 3.4316932E+001, 3.4312175E+001, 7.4080142E+001, 1.6354366E+002, 2.0885573E+002, 2.1905553E+002, 5.6526405E+001,-2.7620125E+000,-1.0772035E-001,-1.8115740E+000, 5.6418685E+001,-4.5735865E+000,-1.0260739E+002,-9.3899192E+000,-1.1199731E+002, 1.0500000E+001, 9.3274840E+002
 6.3001399E+001, 2.3148937E+002, 2.3039614E+002, 1.2537043E+002, 7.9874163E+001, 7.9731730E+001, 5.5997143E+001, 2.3148937E+002, 3.5194795E+001, 5.6831214E+001, 1.0665334E+002, 1.9732444E+002, 2.2550880E+002, 2.2571269E+002, 2.1523839E+002, 1.6837166E+002, 7.6278899E+001, 3.5175954E+001, 3.5153194E+001, 7.6243353E+001, 1.6835164E+002, 2.1502426E+002, 2.2550811E+002, 5.6421653E+001,-2.9300042E+000,-9.6382430E-002,-1.9905043E+000, 5.6325271E+001,-4.9205085E+000,-1.0297975E+002,-9.0170874E+000,-1.1199684E+002, 1.0500000E+001, 9.3401998E+002
 6.4018037E+001, 2.3810671E+002, 2.3700171E+002, 1.2890445E+002, 8.2165002E+001, 8.2028243E+001, 5.7569175E+001, 2.3810671E+002, 3.6053901E+001, 5.8392457E+001, 1.0982065E+002, 2.0302808E+002, 2.3199239E+002, 2.3219296E+002, 2.2144193E+002, 1.7322555E+002, 7.8462123E+001, 3.6037841E+001, 3.6014790E+001, 7.8428731E+001, 1.7317918E+002, 2.2121175E+002, 2.3197864E+002, 5.6344453E+001,-3.1044067E+000,-9.4700915E-002,-2.0012421E+000, 5.6249753E+001,-5.1056488E+000,-1.0328460E+002,-8.7123786E+000,-1.1199698E+002, 1.0500000E+001, 9.3511259E+002
 6.5008731E+001, 2.4463376E+002, 2.4351594E+002, 1.3238021E+002, 8.4440411E+001, 8.4308192E+001, 5.9137891E+001, 2.4463376E+002, 3.6910298E+001, 5.9942527E+001, 1.1296477E+002, 2.0865658E+002, 2.3837078E+002, 2.3859718E+002, 2.2756503E+002, 1.7799918E+002, 8.0628178E+001, 3.6892564E+001, 3.6878917E+001, 8.0598258E+001, 1.7794236E+002, 2.2730588E+002, 2.3834708E+002, 5.6181787E+001,-3.2852771E+000,-1.0956515E-001,-2.1280231E+000, 5.6072222E+001,-5.4133002E+000,-1.0311177E+002,-8.8853241E+000,-1.1199710E+002, 1.0500000E+001, 9.3488727E+002
 6.6031593E+001, 2.5102566E+002, 2.4989609E+002, 1.3580142E+002, 8.6687266E+001, 8.6558547E+001, 6.0694264E+001, 2.5102566E+002, 3.7765292E+001, 6.1483533E+001, 1.1607792E+002, 2.1418948E+002, 2.4462659E+002, 2.4487842E+002, 2.3359987E+002, 1.8269321E+002, 8.2773526E+001, 3.7743218E+001, 3.7721451E+001, 8.2733993E+001, 1.8262023E+002, 2.3329334E+002, 2.4461076E+002, 5.6060450E+001,-3.4681727E+000,-1.3953603E-001,-2.2057037E+000, 5.5920914E+001,-5.6738764E+000,-1.0291863E+002,-9.0780335E+000,-1.1199666E+002, 1.0500000E+001, 9.3459952E+002
 6.7033494E+001, 2.5739210E+002, 2.5625451E+002, 1.3921389E+002, 8.8938468E+001, 8.8807066E+001, 6.2254032E+001, 2.5739210E+002, 3.8623354E+001, 6.3024628E+001, 1.1919505E+002, 2.1970461E+002, 2.5086029E+002, 2.5113322E+002, 2.3958965E+002, 1.8736380E+002, 8.4919114E+001, 3.8593339E+001, 3.8572137E+001, 8.4879496E+001, 1.8728739E+002, 2.3924997E+002, 2.5083361E+002, 5.5879255E+001,-3.6564720E+000,-1.4300707E-001,-2.1570943E+000, 5.5736248E+001,-5.8135664E+000,-1.0283897E+002,-9.1580437E+000,-1.1199701E+002, 1.0500000E+001, 9.3463201E+002
 6.8006951E+001, 2.6355471E+002, 2.6240865E+002, 1.4253103E+002, 9.1132977E+001, 9.1000138E+001, 6.3775991E+001, 2.6355471E+002, 3.9458493E+001, 6.4525414E+001, 1.2222689E+002, 2.2504589E+002, 2.5690031E+002, 2.5715482E+002, 2.4535039E+002, 1.9189188E+002, 8.7009843E+001, 3.9423026E+001, 3.9402436E+001, 8.6977186E+001, 1.9183145E+002, 2.4503014E+002, 2.5686652E+002, 5.5730512E+001,-3.8443306E+000,-1.5065632E-001,-2.0694090E+000, 5.5579855E+001,-5.9137397E+000,-1.0275801E+002,-9.2389806E+000,-1.1199700E+002, 1.0500000E+001, 9.3465469E+002
 6.9005147E+001, 2.6963593E+002, 2.6847874E+002, 1.4582487E+002, 9.3312599E+001, 9.3183305E+001, 6.5294016E+001, 2.6963593E+002, 4.0295294E+001, 6.6020826E+001, 1.2524486E+002, 2.3031378E+002, 2.6285197E+002, 2.6312046E+002, 2.5107739E+002, 1.9637123E+002, 8.9089262E+001, 4.0253518E+001, 4.0235893E+001, 8.9067054E+001, 1.9631793E+002, 2.5075042E+002, 2.6282229E+002, 5.5570488E+001,-4.0378692E+000,-1.6458738E-001,-2.1634513E+000, 5.5405900E+001,-6.2013205E+000,-1.0279637E+002,-9.2002054E+000,-1.1199658E+002, 1.0500000E+001, 9.3502524E+002
 7.0003153E+001, 2.7571782E+002, 2.7454185E+002, 1.4913388E+002, 9.5517076E+001, 9.5389294E+001, 6.6832208E+001, 2.7571782E+002, 4.1143573E+001, 6.7536758E+001, 1.2828430E+002, 2.3560039E+002, 2.6879978E+002, 2.6910848E+002, 2.5683022E+002, 2.0088087E+002, 9.1193211E+001, 4.1094006E+001, 4.1083922E+001, 9.1168423E+001, 2.0081027E+002, 2.5646373E+002, 2.6876435E+002, 5.5491611E+001,-4.2392036E+000,-1.5502872E-001,-2.4042356E+000, 5.5336582E+001,-6.6434392E+000,-1.0313747E+002,-8.8591021E+000,-1.1199657E+002, 1.0500000E+001, 9.3626232E+002
 7.1013909E+001, 2.8176555E+002, 2.8057757E+002, 1.5244484E+002, 9.7728542E+001, 9.7602526E+001, 6.8378292E+001, 2.8176555E+002, 4.1999047E+001, 6.9058022E+001, 1.3132727E+002, 2.4087782E+002, 2.7471762E+002, 2.7505889E+002, 2.6256517E+002, 2.0541735E+002, 9.3315824E+001, 4.1943085E+001, 4.1935570E+001, 9.3270718E+001, 2.0528971E+002, 2.6213632E+002, 2.7467305E+002, 5.5309767E+001,-4.4437117E+000,-1.6570576E-001,-2.4851411E+000, 5.5144061E+001,-6.9288528E+000,-1.0309443E+002,-8.9022497E+000,-1.1199668E+002, 1.0500000E+001, 9.3641417E+002
