s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m,%/m,%/m,%/m
 4.9000122E+002,-4.2688572E+001,-5.7369709E+001,-6.0415950E+001,-6.8011993E+001,-7.2687755E+001,-9.3238075E+001, 4.5718931E+000, 6.7888977E-034, 1.2185359E+000, 6.5959365E-034, 4.8833004E+000, 2.2742222E-028, 3.9140694E+000, 1.9999674E+001, 2.2881890E+000, 3.5068354E-017, 3.2086660E+000, 7.0409541E-020, 1.6654057E+000, 4.4322375E-018, 1.5118207E+000, 1.9999674E+001, 1.4896856E+000, 7.6234920E-003, 1.1384198E+000, 5.1535203E-002, 2.6254480E-003, 1.0914138E+000, 1.5046181E-001, 4.5711113E-001, 2.0001304E+001, 1.1411879E+000, 3.3200105E-004, 9.7840818E-001, 2.6566119E-004, 9.1922232E-001, 2.3973902E-004, 9.8002525E-001, 2.0721556E-001, 1.9967326E+001, 1.1629552E+000, 2.8366694E-002, 9.7362865E-001, 3.6544750E-002, 2.8165582E-002, 6.3418733E-001, 4.8176509E-002,-7.0934022E-001, 2.3789150E-001, 1.9967951E+001, 1.0817525E+000, 2.4312992E+000, 9.3610637E-001, 2.3286266E+000, 1.1488124E+000, 2.1687557E+000, 2.4902537E-001, 1.6900897E-002, 2.0009649E+001, 3.1618960E+000, 5.9324544E-002, 3.0605840E+000, 6.4136976E-002, 7.9504318E-002, 2.8625303E+000, 5.6016788E-002,-2.9157827E+000, 1.9961891E+001, 2.3760198E+000, 1.5462936E-001, 2.4317580E+000, 9.5589193E-002, 2.2246035E+000, 2.1568369E-001,-2.4405297E+000, 1.9960337E+001, 2.0983778E+000, 1.6170658E+000, 2.1921876E+000, 1.7352147E+000, 2.3577861E+000, 1.4772537E+000,-1.3037637E+000, 1.9988236E+001, 1.4334946E-005, 1.5378408E-004, 4.3409357E-004, 1.5568748E-004, 4.6996682E-003, 3.9540277E-002, 8.9041376E-003, 2.0239415E-002, 5.3124585E-002
 5.0000004E+002,-4.2709495E+001,-5.7410296E+001,-6.0592597E+001,-6.8219863E+001,-7.2882828E+001,-9.3307088E+001, 4.5273204E+000, 1.3270658E-034, 1.2555359E+000, 1.4764512E-034, 4.8302032E+000, 8.6623969E-029, 3.8635038E+000, 1.9999566E+001, 2.1230329E+000, 6.8161232E-018, 3.1513827E+000, 4.6723875E-020, 1.5659079E+000, 1.1122892E-018, 1.4954446E+000, 1.9999660E+001, 1.5304799E+000, 6.6529242E-004, 1.0787728E+000, 9.4259061E-003, 2.5067622E-003, 1.1949896E+000, 4.4343006E-002, 4.6550521E-001, 2.0002610E+001, 1.1813783E+000, 4.1777770E-004, 1.0110005E+000, 3.5214726E-004, 9.3598170E-001, 3.3904741E-004, 1.0260388E+000, 2.4120844E-001, 1.9967328E+001, 1.1594676E+000, 2.3701880E-002, 9.8243571E-001, 3.0097038E-002, 2.3096351E-002, 6.0230859E-001, 4.1419634E-002,-6.9958048E-001, 2.6459860E-001, 1.9967553E+001, 1.1105344E+000, 2.1830774E+000, 9.6838238E-001, 2.0913645E+000, 1.1321745E+000, 1.8777897E+000, 2.3609601E-001,-1.3153889E-002, 2.0006640E+001, 3.1503507E+000, 4.9343323E-002, 3.0985356E+000, 5.1642193E-002, 5.5361140E-002, 2.8010674E+000, 4.7345018E-002,-2.8418611E+000, 1.9961615E+001, 2.3298311E+000, 1.4502275E-001, 2.4238051E+000, 1.1352944E-001, 2.2307719E+000, 1.8348935E-001,-2.3944687E+000, 1.9961218E+001, 2.1087154E+000, 1.4949333E+000, 2.1912093E+000, 1.5335514E+000, 2.4049756E+000, 1.3836224E+000,-1.3264032E+000, 1.9987114E+001, 1.3686921E-005, 1.2610608E-004, 3.0227183E-004, 6.9550751E-003, 2.8692560E-003, 3.3442628E-002, 8.7534046E-003, 2.0086853E-002, 5.2666629E-002
 5.1000114E+002,-4.2950737E+001,-5.7522234E+001,-6.0583776E+001,-6.8161492E+001,-7.2883387E+001,-9.3323711E+001, 4.5453586E+000, 3.4752273E-035, 1.2403901E+000, 3.1374404E-035, 4.8578595E+000, 2.0659048E-029, 3.8816081E+000, 1.9999390E+001, 2.2253980E+000, 4.7447806E-018, 3.2428797E+000, 3.6137583E-020, 1.6237754E+000, 1.1082445E-018, 1.5816172E+000, 1.9999570E+001, 1.4726980E+000, 7.2607349E-003, 1.0551882E+000, 6.4737829E-002, 6.8038400E-003, 1.2047316E+000, 2.6165623E-001, 4.7010496E-001, 2.0001073E+001, 1.2081196E+000, 3.1775377E-004, 9.2472858E-001, 2.2416083E-004, 9.1606155E-001, 1.8037505E-004, 9.0385163E-001, 1.8880175E-001, 1.9967411E+001, 1.1438503E+000, 1.9359703E-002, 9.7419253E-001, 2.5556240E-002, 2.1166101E-002, 5.7273810E-001, 4.0308560E-002,-6.7818242E-001, 3.5750503E-001, 1.9967480E+001, 1.1025651E+000, 2.0966113E+000, 9.3504625E-001, 2.0796120E+000, 1.1582638E+000, 2.0383878E+000, 2.7548679E-001,-4.7146450E-002, 2.0007729E+001, 3.1064276E+000, 5.2158212E-002, 2.9859335E+000, 5.3217164E-002, 5.9430395E-002, 2.7599627E+000, 4.8849396E-002,-2.7738603E+000, 1.9961961E+001, 2.3147535E+000, 1.3207358E-001, 2.4410685E+000, 1.3481597E-001, 2.2258467E+000, 2.0466217E-001,-2.3941233E+000, 1.9961190E+001, 2.0109404E+000, 1.5920408E+000, 2.1605978E+000, 1.6753920E+000, 2.3801378E+000, 1.4517487E+000,-1.3477889E+000, 1.9988502E+001, 3.7148967E-005, 1.1556691E-004, 3.2448996E-004, 3.2262322E-003, 1.2630988E-002, 3.0715038E-002, 8.6546284E-003, 1.9919480E-002, 5.2270032E-002
 5.2000286E+002,-4.2623844E+001,-5.7439641E+001,-6.0540709E+001,-6.8111637E+001,-7.2771558E+001,-9.3249808E+001, 4.5184989E+000, 8.5594481E-036, 1.2056334E+000, 9.2628867E-036, 4.8342348E+000, 5.3713638E-030, 3.8721659E+000, 1.9999513E+001, 2.1061026E+000, 8.2989457E-019, 3.2200018E+000, 4.7367924E-021, 1.4790773E+000, 2.3974375E-019, 1.6697109E+000, 1.9999413E+001, 1.4408371E+000, 1.6525976E-003, 1.0854198E+000, 3.4790437E-002, 1.4568484E-002, 1.2281252E+000, 3.1994210E-001, 4.8783098E-001, 2.0003340E+001, 1.2357680E+000, 5.1722352E-004, 1.0155857E+000, 2.7582536E-004, 9.7720253E-001, 2.5905636E-004, 9.9582527E-001, 1.8170568E-001, 1.9967197E+001, 1.1768121E+000, 2.4252678E-002, 1.0089494E+000, 4.0107296E-002, 3.4469943E-002, 6.3643343E-001, 4.6358271E-002,-6.7408364E-001, 3.1266737E-001, 1.9967388E+001, 1.1193954E+000, 1.8880906E+000, 9.7003135E-001, 2.0522272E+000, 1.1163353E+000, 1.8760812E+000, 2.6446913E-001,-2.4776759E-003, 2.0007545E+001, 3.0844877E+000, 5.8615376E-002, 2.9747292E+000, 6.2980570E-002, 7.3069055E-002, 2.7553561E+000, 5.5114471E-002,-2.8435683E+000, 1.9961416E+001, 2.3213916E+000, 1.4366835E-001, 2.4374929E+000, 1.4840486E-001, 2.2449118E+000, 2.0972973E-001,-2.3656467E+000, 1.9961162E+001, 2.0585105E+000, 1.5934112E+000, 2.1760409E+000, 1.6729823E+000, 2.3597881E+000, 1.5047492E+000,-1.3651364E+000, 1.9989607E+001, 7.9543921E-005, 1.8820589E-004, 3.9895704E-004, 6.3702807E-005, 5.8279027E-004, 3.8343402E-002, 8.6411598E-003, 1.9898362E-002, 5.2031831E-002
 5.3000093E+002,-4.3031517E+001,-5.7688054E+001,-6.0680262E+001,-6.8249550E+001,-7.2975687E+001,-9.3412219E+001, 4.4743464E+000, 6.3725629E-035, 1.2237593E+000, 4.2993155E-035, 4.7774527E+000, 1.8277080E-029, 3.8206463E+000, 1.9999237E+001, 2.1637157E+000, 1.3214248E-018, 3.2361161E+000, 7.9952046E-021, 1.5325173E+000, 2.5675496E-019, 1.6183087E+000, 1.9999528E+001, 1.2436771E+000, 4.7712362E-002, 1.0938748E+000, 2.7955714E-002, 1.7893881E-003, 1.1283645E+000, 7.0468339E-002, 4.6433724E-001, 2.0000507E+001, 1.2033592E+000, 2.6450548E-004, 9.8145514E-001, 4.0943114E-004, 9.0846741E-001, 3.2805778E-004, 9.2698860E-001, 1.9867302E-001, 1.9967242E+001, 1.1484646E+000, 2.6519266E-002, 9.8117256E-001, 2.9838083E-002, 2.1908000E-002, 6.0287022E-001, 4.1734707E-002,-7.2352440E-001, 3.0138002E-001, 1.9967729E+001, 1.1293792E+000, 1.7839831E+000, 9.1847933E-001, 1.9778797E+000, 1.1320705E+000, 1.9280624E+000, 2.6808077E-001, 2.0843990E-003, 2.0005693E+001, 3.1905975E+000, 6.6341729E-002, 3.0326569E+000, 7.5965088E-002, 8.3416217E-002, 2.8322300E+000, 6.5210116E-002,-2.9112535E+000, 1.9961708E+001, 2.2941251E+000, 1.4403944E-001, 2.4185370E+000, 1.5947186E-001, 2.2096816E+000, 2.2431311E-001,-2.3891501E+000, 1.9960761E+001, 2.0975190E+000, 1.3779657E+000, 2.2021769E+000, 1.4454013E+000, 2.3703153E+000, 1.2267014E+000,-1.3662502E+000, 1.9988492E+001, 9.7700590E-006, 1.1961768E-004, 4.5545255E-004, 9.0228173E-003, 9.2825520E-003, 3.3913337E-002, 8.4965235E-003, 1.9748553E-002, 5.1909289E-002
 5.4000018E+002,-4.2803570E+001,-5.7508749E+001,-6.0544694E+001,-6.8136720E+001,-7.2830312E+001,-9.3274690E+001, 4.4919028E+000, 1.7671710E-034, 1.1905313E+000, 1.2947032E-034, 4.7871090E+000, 1.9790018E-028, 3.8436247E+000, 1.9999314E+001, 2.2323483E+000, 3.5437553E-017, 3.1811640E+000, 5.6341206E-019, 1.5586548E+000, 4.0061320E-018, 1.6367492E+000, 1.9999527E+001, 1.3271490E+000, 7.0595286E-002, 1.1028068E+000, 4.4241601E-002, 2.6624243E-002, 1.1634600E+000, 1.9346368E-001, 4.9464629E-001, 2.0005040E+001, 1.2350409E+000, 2.5837396E-004, 9.7815206E-001, 1.9802356E-004, 9.4950251E-001, 1.9846904E-004, 8.9583189E-001, 2.0756140E-001, 1.9967325E+001, 1.1485612E+000, 1.4898523E-002, 9.7844474E-001, 1.9895836E-002, 1.6807738E-002, 5.7459751E-001, 3.2437816E-002,-6.8778451E-001, 3.2198389E-001, 1.9967406E+001, 1.0899094E+000, 1.7025129E+000, 9.8980836E-001, 1.7901679E+000, 1.1087064E+000, 1.8878800E+000, 3.1752928E-001,-4.3426841E-002, 2.0006981E+001, 3.1315953E+000, 6.1046440E-002, 3.0163686E+000, 6.8871204E-002, 7.9599420E-002, 2.7985274E+000, 5.8030870E-002,-2.8717099E+000, 1.9962067E+001, 2.2470392E+000, 1.6163132E-001, 2.4248530E+000, 1.5223005E-001, 2.2315447E+000, 2.3063219E-001,-2.3852353E+000, 1.9961315E+001, 2.0313337E+000, 1.4241421E+000, 2.1500710E+000, 1.4398747E+000, 2.3696236E+000, 1.3538822E+000,-1.4033215E+000, 1.9987733E+001, 1.4536837E-004, 9.1770249E-005, 4.3461283E-004, 1.1303450E-004, 8.8052161E-004, 4.5905077E-002, 8.6082592E-003, 1.9552834E-002, 5.1752647E-002
 5.5000301E+002,-4.2859426E+001,-5.7459818E+001,-6.0522040E+001,-6.8107624E+001,-7.2795408E+001,-9.3254397E+001, 4.5751123E+000, 7.9091693E-036, 1.2710572E+000, 1.2824898E-035, 4.8958991E+000, 2.4641872E-029, 3.9140637E+000, 1.9999472E+001, 2.2592672E+000, 2.6292968E-018, 3.1616493E+000, 2.8308107E-020, 1.5429066E+000, 4.1652218E-019, 1.5359301E+000, 1.9999578E+001, 1.4160345E+000, 9.9045679E-003, 1.0680608E+000, 1.5147457E-001, 7.3083723E-002, 1.1648055E+000, 1.1324238E-001, 4.8062365E-001, 2.0001715E+001, 1.1637484E+000, 2.6091459E-004, 9.4657086E-001, 1.8403658E-004, 8.5859867E-001, 1.3270444E-004, 8.0370789E-001, 2.0330679E-001, 1.9967152E+001, 1.1747371E+000, 2.3020405E-002, 9.7728530E-001, 2.7313629E-002, 1.7536921E-002, 6.4250895E-001, 4.6357297E-002,-7.0833151E-001, 2.8831152E-001, 1.9967470E+001, 1.1271849E+000, 2.0526974E+000, 9.7701390E-001, 2.1302492E+000, 1.1158398E+000, 1.8555970E+000, 2.7537724E-001,-3.4716555E-003, 2.0011929E+001, 3.1583534E+000, 6.0023978E-002, 3.0340131E+000, 6.8454791E-002, 8.4878409E-002, 2.8144187E+000, 5.9597384E-002,-2.9044966E+000, 1.9961316E+001, 2.3259191E+000, 1.8929864E-001, 2.4386537E+000, 1.1637269E-001, 2.2491790E+000, 2.8476822E-001,-2.3837503E+000, 1.9962592E+001, 2.0652659E+000, 1.3546363E+000, 2.1710639E+000, 1.4035730E+000, 2.3216918E+000, 1.1651053E+000,-1.3416572E+000, 1.9987277E+001, 3.9903713E-004, 9.5751586E-005, 4.6343611E-004, 3.6316558E-001, 1.9626990E-002, 5.7490591E-002, 9.1733822E-003, 1.9371222E-002, 5.1654013E-002
 5.6000303E+002,-4.2901621E+001,-5.7513970E+001,-6.0589617E+001,-6.8158548E+001,-7.2873370E+001,-9.3365003E+001, 4.5020379E+000, 3.8333857E-035, 1.2596120E+000, 2.4233232E-035, 4.8171494E+000, 2.4747604E-029, 3.8470889E+000, 1.9999379E+001, 2.3009749E+000, 1.6430523E-018, 3.1932246E+000, 2.4515369E-020, 1.4654624E+000, 7.5215550E-019, 1.6973743E+000, 1.9999414E+001, 1.3955706E+000, 1.2958294E-002, 1.1001329E+000, 8.0218487E-002, 1.7050578E-002, 1.2012174E+000, 2.4565232E-001, 4.2151859E-001, 2.0006838E+001, 1.1441049E+000, 3.5008470E-004, 9.9881970E-001, 3.0541963E-004, 9.0248648E-001, 3.0960801E-004, 9.0402443E-001, 2.1703559E-001, 1.9966926E+001, 1.1729559E+000, 3.2715473E-002, 9.9009847E-001, 4.4796587E-002, 3.4421078E-002, 6.0580948E-001, 5.0039838E-002,-6.8639598E-001, 3.2478258E-001, 1.9967818E+001, 1.1026127E+000, 1.9280639E+000, 9.7764367E-001, 1.9529581E+000, 1.1362891E+000, 1.9255209E+000, 3.0122161E-001,-5.2274808E-002, 2.0012467E+001, 3.1118741E+000, 5.1304676E-002, 3.0026303E+000, 5.5613403E-002, 6.7833799E-002, 2.7766150E+000, 4.9899732E-002,-2.8396601E+000, 1.9960867E+001, 2.3482412E+000, 1.2384412E-001, 2.4739523E+000, 1.0583639E-001, 2.2484348E+000, 1.9031468E-001,-2.4201596E+000, 1.9961909E+001, 2.0754451E+000, 1.4866378E+000, 2.2333927E+000, 1.5783465E+000, 2.3746484E+000, 1.3162410E+000,-1.3530328E+000, 1.9989314E+001, 9.3096158E-005, 1.8793908E-004, 3.7037254E-004, 4.8409009E-006, 9.8707632E-003, 3.2987598E-002, 9.1779369E-003, 1.9360878E-002, 5.1393083E-002
 5.7000065E+002,-4.3020456E+001,-5.7593425E+001,-6.0643336E+001,-6.8249396E+001,-7.2947975E+001,-9.3394088E+001, 4.5311078E+000, 6.4149897E-036, 1.1901091E+000, 5.2505354E-036, 4.8430616E+000, 2.0806965E-030, 3.8856672E+000, 1.9999572E+001, 2.2416067E+000, 1.5478678E-018, 3.2712118E+000, 2.2460334E-021, 1.6230665E+000, 1.6130051E-019, 1.5348553E+000, 1.9999526E+001, 1.4124602E+000, 1.7735167E-003, 1.0872151E+000, 1.1104982E-002, 4.9108172E-003, 1.1977163E+000, 5.1409380E-002, 5.0934746E-001, 2.0000226E+001, 1.2204538E+000, 4.2800458E-004, 1.0038119E+000, 3.0289622E-004, 9.5336131E-001, 2.2770190E-004, 9.1794421E-001, 1.8828831E-001, 1.9967186E+001, 1.1296712E+000, 1.6814523E-002, 9.8762209E-001, 3.4525228E-002, 2.6867777E-002, 5.7764531E-001, 3.4968134E-002,-6.7471489E-001, 3.2782891E-001, 1.9967751E+001, 1.1301000E+000, 1.7863219E+000, 9.5652045E-001, 2.0124381E+000, 1.1601279E+000, 1.7410495E+000, 1.8714963E-001, 2.9958047E-003, 2.0012488E+001, 3.1150565E+000, 5.4355696E-002, 2.9983213E+000, 6.1862797E-002, 6.6418666E-002, 2.8130359E+000, 5.1169984E-002,-2.8988542E+000, 1.9961268E+001, 2.3603743E+000, 8.8042986E-002, 2.4253571E+000, 9.0044944E-002, 2.2210681E+000, 1.1448796E-001,-2.3970064E+000, 1.9960247E+001, 2.1180832E+000, 1.2921339E+000, 2.2201649E+000, 1.3427318E+000, 2.3833754E+000, 1.0715842E+000,-1.3507463E+000, 1.9988595E+001, 2.6813062E-005, 1.4669806E-004, 3.6264591E-004, 9.2822120E-004, 1.2180193E-003, 4.4045523E-002, 9.0639751E-003, 1.9278588E-002, 5.1127535E-002
 5.8000327E+002,-4.2742484E+001,-5.7416655E+001,-6.0496264E+001,-6.8041344E+001,-7.2742366E+001,-9.3189519E+001, 4.5809407E+000, 8.1143516E-034, 1.2138537E+000, 7.0951362E-034, 4.8946881E+000, 2.9235277E-028, 3.9178624E+000, 1.9999405E+001, 2.1891738E+000, 2.0467810E-017, 3.1854420E+000, 1.9082528E-019, 1.5994607E+000, 2.4689066E-018, 1.5406854E+000, 1.9999508E+001, 1.4461255E+000, 3.0291927E-003, 1.1110270E+000, 3.1618506E-003, 2.8380066E-003, 1.1393762E+000, 2.2358767E-002, 4.7859158E-001, 1.9999274E+001, 1.2439895E+000, 2.3778341E-004, 9.8323363E-001, 1.8465677E-004, 8.6727791E-001, 2.0899255E-004, 1.0315735E+000, 2.0539493E-001, 1.9967196E+001, 1.1500194E+000, 9.5028093E-003, 9.8973180E-001, 1.5650070E-002, 1.3702841E-002, 5.9532422E-001, 2.0977912E-002,-6.7034670E-001, 3.3451056E-001, 1.9967384E+001, 1.1023330E+000, 1.6567751E+000, 9.6917894E-001, 1.6155409E+000, 1.1381200E+000, 1.5466442E+000, 3.2878337E-001,-1.0301613E-002, 2.0006410E+001, 3.1211555E+000, 4.6984396E-002, 3.0638296E+000, 5.0824557E-002, 6.1538625E-002, 2.8417596E+000, 4.5484707E-002,-2.8845623E+000, 1.9960917E+001, 2.3353872E+000, 9.6813467E-002, 2.4453034E+000, 8.9887612E-002, 2.2762885E+000, 1.2460747E-001,-2.4335819E+000, 1.9960077E+001, 2.1590694E+000, 1.2759271E+000, 2.1833865E+000, 1.3205975E+000, 2.3397683E+000, 1.1216778E+000,-1.3864763E+000, 1.9987094E+001, 1.5495516E-005, 7.4817513E-005, 3.3600089E-004, 2.2957016E-003, 9.5367097E-003, 2.3344124E-002, 8.9343755E-003, 1.9075098E-002, 5.0825278E-002
 5.9000066E+002,-4.2542526E+001,-5.7335250E+001,-6.0365965E+001,-6.7947110E+001,-7.2693124E+001,-9.3094079E+001, 4.5085038E+000, 1.4860302E-033, 1.1948514E+000, 1.2120114E-033, 4.8136223E+000, 5.1163878E-027, 3.8547881E+000, 1.9999376E+001, 2.2485212E+000, 2.5160406E-016, 3.1602047E+000, 1.9701742E-018, 1.5649116E+000, 2.7252360E-017, 1.6098646E+000, 1.9999447E+001, 1.4326757E+000, 1.6741546E-002, 1.2066724E+000, 2.2030967E-002, 1.6385896E-002, 1.1439437E+000, 1.7896137E-001, 4.2968394E-001, 2.0000886E+001, 1.2592957E+000, 1.7189816E-004, 9.9299641E-001, 1.0929316E-004, 1.0270363E+000, 1.0747961E-004, 1.0758034E+000, 2.1637957E-001, 1.9966995E+001, 1.1776990E+000, 2.6643370E-002, 9.9327114E-001, 2.4246079E-002, 2.0934654E-002, 5.4290423E-001, 2.3575619E-002,-6.4268582E-001, 3.2014499E-001, 1.9967520E+001, 1.1307176E+000, 1.8222220E+000, 9.3165156E-001, 1.9070117E+000, 1.0807289E+000, 1.6723389E+000, 2.2124831E-001, 3.9476649E-003, 2.0012064E+001, 3.1268133E+000, 4.6330219E-002, 2.9573739E+000, 4.8982148E-002, 4.9841099E-002, 2.7829088E+000, 4.7707585E-002,-2.8773094E+000, 1.9961706E+001, 2.3032304E+000, 1.1913353E-001, 2.3934178E+000, 1.2823468E-001, 2.2208416E+000, 1.8454780E-001,-2.3957154E+000, 1.9961137E+001, 2.0215340E+000, 1.0396991E+000, 2.1325474E+000, 1.1178002E+000, 2.3691259E+000, 9.8144404E-001,-1.2560716E+000, 1.9986797E+001, 8.9466994E-005, 1.1430321E-004, 2.7213240E-004, 1.2198412E-003, 7.9289238E-004, 4.5268420E-002, 8.9345544E-003, 1.8945588E-002, 5.0424979E-002
 6.0000288E+002,-4.2741768E+001,-5.7413348E+001,-6.0484663E+001,-6.8051546E+001,-7.2787607E+001,-9.3225089E+001, 4.4968091E+000, 1.2868615E-033, 1.1899434E+000, 7.6283466E-034, 4.8075099E+000, 4.1832506E-027, 3.8476528E+000, 1.9999277E+001, 2.2364767E+000, 1.1942854E-016, 3.1651780E+000, 1.0722982E-018, 1.5760872E+000, 1.3767777E-017, 1.5474481E+000, 1.9999422E+001, 1.5911963E+000, 6.0195339E-003, 1.1760450E+000, 3.8341380E-004, 4.5389702E-004, 1.1634561E+000, 2.9071933E-003, 4.5973495E-001, 1.9999495E+001, 1.1801618E+000, 1.4606460E-004, 9.6490774E-001, 1.1104663E-004, 9.5339340E-001, 1.1629227E-004, 9.5817471E-001, 2.3023181E-001, 1.9967310E+001, 1.1687409E+000, 2.7595881E-002, 9.8744605E-001, 4.0965112E-002, 3.2713676E-002, 6.2266862E-001, 4.1990321E-002,-7.1711380E-001, 3.3413628E-001, 1.9967541E+001, 1.1203419E+000, 1.6757510E+000, 9.7227916E-001, 1.8361081E+000, 1.1985338E+000, 1.6688579E+000, 2.9374456E-001,-2.7471960E-002, 2.0011145E+001, 3.1066576E+000, 4.9348501E-002, 3.0399493E+000, 5.3992563E-002, 6.3905774E-002, 2.7752061E+000, 4.7729204E-002,-2.8831702E+000, 1.9961645E+001, 2.2992682E+000, 1.2061235E-001, 2.4554271E+000, 8.4271966E-002, 2.2048178E+000, 1.5983720E-001,-2.3893062E+000, 1.9960954E+001, 2.1158875E+000, 1.1273840E+000, 2.1830215E+000, 1.1781600E+000, 2.3800540E+000, 9.7503176E-001,-1.3623948E+000, 1.9986765E+001, 2.4782777E-006, 1.7861667E-004, 3.4892553E-004, 1.3293351E-004, 3.1132906E-002, 3.1074894E-002, 8.7897505E-003, 1.8927277E-002, 5.0166006E-002
 6.1000141E+002,-4.2800004E+001,-5.7394446E+001,-6.0446338E+001,-6.8016090E+001,-7.2715833E+001,-9.3095639E+001, 4.5187229E+000, 6.8484262E-034, 1.2545535E+000, 1.1447636E-033, 4.8348831E+000, 2.7718278E-029, 3.8631248E+000, 1.9999302E+001, 2.2088152E+000, 6.9014919E-018, 3.2640533E+000, 1.6709875E-020, 1.5367014E+000, 1.0935437E-018, 1.7088142E+000, 1.9999527E+001, 1.1714889E+000, 4.9820459E-002, 1.0705992E+000, 1.8011783E-001, 6.6202031E-002, 1.0824821E+000, 3.8543992E-001, 3.8365547E-001, 2.0004872E+001, 1.2279658E+000, 1.9393099E-004, 9.8542856E-001, 1.8897138E-004, 9.2940651E-001, 1.5287545E-004, 9.3755913E-001, 1.6350645E-001, 1.9967286E+001, 1.1429399E+000, 2.2500968E-002, 9.9569456E-001, 3.2395245E-002, 2.8231839E-002, 5.5250535E-001, 3.8573280E-002,-6.5439457E-001, 3.2590684E-001, 1.9968080E+001, 1.1262215E+000, 1.5144077E+000, 9.5194696E-001, 1.5287934E+000, 1.1591564E+000, 1.3591533E+000, 2.5681882E-001,-1.1338048E-002, 2.0010466E+001, 3.1217961E+000, 4.0817357E-002, 3.0017382E+000, 4.1883362E-002, 4.4671238E-002, 2.7991087E+000, 3.7276610E-002,-2.8589992E+000, 1.9961392E+001, 2.3153437E+000, 1.1966349E-001, 2.4239265E+000, 1.0139499E-001, 2.2697505E+000, 1.6397177E-001,-2.3842963E+000, 1.9961526E+001, 2.0865325E+000, 9.2596084E-001, 2.1915865E+000, 9.4562470E-001, 2.3755860E+000, 8.1370719E-001,-1.3839225E+000, 1.9983691E+001, 3.6146309E-004, 1.5414584E-004, 2.4390496E-004, 5.3000872E-002, 6.8630441E-003, 1.4215390E-002, 9.2373391E-003, 1.8869788E-002, 4.9743561E-002
 6.2000215E+002,-4.2649751E+001,-5.7381231E+001,-6.0480490E+001,-6.8073960E+001,-7.2722652E+001,-9.3212327E+001, 4.5370849E+000, 2.2917911E-036, 1.2326015E+000, 2.0849345E-036, 4.8408096E+000, 3.1514973E-031, 3.8735360E+000, 1.9999593E+001, 2.2240301E+000, 1.6027252E-019, 3.3039491E+000, 3.0680622E-021, 1.6493872E+000, 1.3524453E-019, 1.5678435E+000, 1.9999576E+001, 1.4398574E+000, 1.0920351E-002, 1.0631853E+000, 6.2062638E-002, 5.1225874E-003, 1.2037387E+000, 2.0634125E-001, 5.2872312E-001, 2.0006268E+001, 1.2475542E+000, 1.9470555E-004, 9.8937546E-001, 1.4350158E-004, 9.4076633E-001, 1.4141518E-004, 9.9828186E-001, 2.0102780E-001, 1.9967312E+001, 1.1663505E+000, 1.8490200E-002, 9.9620167E-001, 2.2976539E-002, 1.4554655E-002, 6.2616475E-001, 2.9481958E-002,-7.0773663E-001, 2.8834357E-001, 1.9967597E+001, 1.1019811E+000, 1.2861339E+000, 9.3079329E-001, 1.4180331E+000, 1.1200130E+000, 1.4398167E+000, 2.3937779E-001, 2.9155313E-002, 2.0004709E+001, 3.1109201E+000, 5.6244896E-002, 2.9911024E+000, 6.0466825E-002, 6.5683507E-002, 2.7912414E+000, 5.2546663E-002,-2.8753182E+000, 1.9961379E+001, 2.3022403E+000, 1.4660543E-001, 2.4202454E+000, 1.2773981E-001, 2.2284616E+000, 2.2156023E-001,-2.3874447E+000, 1.9962071E+001, 1.9653771E+000, 1.1787762E+000, 2.1477766E+000, 1.2322596E+000, 2.3566365E+000, 1.0796136E+000,-1.3674798E+000, 1.9989114E+001, 2.7969327E-005, 7.9468417E-005, 3.5863195E-004, 3.0524523E-003, 3.2874824E-002, 1.5207779E-002, 9.1337219E-003, 1.8693440E-002, 4.9519506E-002
