s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m
 4.9000050E+002,-4.2953823E+001,-5.7422939E+001,-6.0507614E+001,-6.8148526E+001,-7.2788660E+001,-9.3240511E+001, 4.5273327E+000, 1.9727680E-037, 1.2018163E+000, 2.0421554E-037, 4.8340813E+000, 4.1542886E-030, 3.8671694E+000, 2.0013664E+001, 2.0996623E+000, 1.9264334E-019, 3.2104467E+000, 1.6234685E-021, 1.6109260E+000, 4.0323375E-019, 1.5972406E+000, 2.0199368E+001, 1.2500561E+000, 8.7675545E+001, 1.2734888E+000, 1.9078558E+002, 2.1266647E+002, 1.4948123E+000, 1.0729561E+002, 4.5360970E-001, 4.7768711E+001, 1.1219360E+000, 3.2747743E-002, 9.4377219E-001, 2.3791390E-002, 9.4362465E-001, 2.0610478E-002, 7.9522139E-001, 1.7581727E-001, 1.9993056E+001, 1.1190641E+000, 1.5115265E+000, 9.4860163E-001, 2.1443233E+000, 2.1326287E+000, 5.6111717E-001, 2.2459253E+000,-6.5502342E-001, 3.4163749E-001, 2.0185286E+001, 1.1524964E+000, 2.0015036E+001, 1.0822534E+000, 2.2777219E+001, 1.2391885E+000, 3.0984330E+001, 2.6253203E-001, 1.5619689E-002, 2.4358898E+001, 3.1138927E+000, 3.5317553E+000, 2.9701280E+000, 3.4807372E+000, 4.4083396E+000, 2.7815222E+000, 3.2617912E+000,-2.7983880E+000, 2.0420109E+001, 2.3165443E+000, 7.0732015E+000, 2.4273030E+000, 7.7111257E+000, 2.2375558E+000, 1.1307131E+001,-2.3965219E+000, 2.1121306E+001, 2.1574872E+000, 2.4322106E+001, 2.2302754E+000, 2.7246446E+001, 2.3351637E+000, 2.9140958E+001,-1.4348251E+000, 2.4907622E+001, 1.9544048E+000, 1.9598858E-002, 4.0512641E-002, 8.6895814E+001, 1.7618491E+000, 2.3266186E+000
 5.0000250E+002,-4.2508402E+001,-5.7171728E+001,-6.0304935E+001,-6.7917466E+001,-7.2657330E+001,-9.3185523E+001, 4.5868459E+000, 4.7055101E-037, 1.1927385E+000, 3.0919726E-037, 4.9020174E+000, 3.8942083E-031, 3.9221433E+000, 2.0013055E+001, 2.2330165E+000, 1.3502619E-019, 3.0874153E+000, 7.5611426E-022, 1.6059548E+000, 1.7764009E-018, 1.5890586E+000, 2.0197525E+001, 1.1845849E+000, 9.2666424E+001, 1.2405526E+000, 1.9198635E+002, 2.3598970E+002, 1.4110068E+000, 1.0414847E+002, 4.0897137E-001, 4.7942464E+001, 1.1543134E+000, 2.4240066E-002, 9.5139293E-001, 2.0838059E-002, 9.3551333E-001, 1.7802689E-002, 8.8199656E-001, 2.4239757E-001, 1.9992393E+001, 1.1273545E+000, 1.2253960E+000, 9.4468589E-001, 2.3367933E+000, 2.7258514E+000, 5.4864895E-001, 1.6873401E+000,-5.7367332E-001, 3.2858669E-001, 2.0168620E+001, 1.1292204E+000, 1.6482668E+001, 1.0573915E+000, 2.0013238E+001, 1.2015037E+000, 2.9118713E+001, 2.5040595E-001,-3.3384788E-002, 2.4198949E+001, 3.1464579E+000, 3.1715882E+000, 2.9239618E+000, 3.2145879E+000, 3.9905986E+000, 2.7654350E+000, 2.8386196E+000,-2.8357262E+000, 2.0396732E+001, 2.3786767E+000, 9.4707946E+000, 2.4605532E+000, 8.2825198E+000, 2.2492225E+000, 1.2894256E+001,-2.4218659E+000, 2.1413846E+001, 2.1964847E+000, 2.6190238E+001, 2.2963662E+000, 2.7546596E+001, 2.2515119E+000, 2.7673116E+001,-1.5522620E+000, 2.5091380E+001, 2.1687453E+000, 2.5050575E-002, 3.6673601E-002, 7.8094734E+001, 6.3237906E-001, 1.2387426E+000
 5.1000202E+002,-4.3108790E+001,-5.7570292E+001,-6.0690299E+001,-6.8324017E+001,-7.2982218E+001,-9.3410426E+001, 4.4950711E+000, 2.1268584E-033, 1.2158248E+000, 2.2310847E-033, 4.8030837E+000, 4.7284097E-028, 3.8361467E+000, 2.0013318E+001, 2.2268586E+000, 9.6743674E-018, 3.1527628E+000, 1.2251519E-019, 1.5864407E+000, 3.2565002E-018, 1.6342198E+000, 2.0197454E+001, 1.0995567E+000, 9.9397438E+001, 1.3300877E+000, 1.9571657E+002, 2.3851083E+002, 1.4424384E+000, 1.0312876E+002, 4.0356131E-001, 4.8191610E+001, 1.1745494E+000, 4.6831860E-002, 9.0882327E-001, 3.0783562E-002, 8.9049283E-001, 2.6012546E-002, 8.8252815E-001, 1.3081249E-001, 1.9992454E+001, 1.1197007E+000, 2.3553804E+000, 9.8489503E-001, 3.2918235E+000, 2.9494015E+000, 5.5635531E-001, 3.8139318E+000,-6.3128820E-001, 3.3970199E-001, 2.0205328E+001, 1.1500611E+000, 2.1804280E+001, 1.1041898E+000, 2.3871943E+001, 1.2302297E+000, 3.3545966E+001, 2.6797489E-001,-6.2753091E-002, 2.4327350E+001, 3.1027858E+000, 2.7514020E+000, 2.9711306E+000, 2.7618020E+000, 2.9135990E+000, 2.7423575E+000, 2.5933748E+000,-2.7667688E+000, 2.0323671E+001, 2.3130674E+000, 7.4429255E+000, 2.3626876E+000, 6.9636793E+000, 2.1900887E+000, 1.0501940E+001,-2.3622983E+000, 2.0967442E+001, 2.2031346E+000, 2.7987767E+001, 2.2863514E+000, 3.0573833E+001, 2.3027473E+000, 3.0486894E+001,-1.5218388E+000, 2.5286837E+001, 2.1919145E+000, 2.7105000E-002, 2.6775974E-002, 8.2471712E+001, 2.9134701E+000, 4.3330328E+000
 5.2000168E+002,-4.2850389E+001,-5.7382608E+001,-6.0555580E+001,-6.8216906E+001,-7.2860132E+001,-9.3381518E+001, 4.5242481E+000, 1.7883060E-035, 1.2526453E+000, 1.5201021E-035, 4.8343435E+000, 3.9525704E-030, 3.8764161E+000, 2.0012913E+001, 2.1754461E+000, 3.9668878E-019, 3.1454286E+000, 3.8080808E-021, 1.6034391E+000, 3.6552414E-019, 1.6357807E+000, 2.0202955E+001, 1.1373634E+000, 1.0373272E+002, 1.2058907E+000, 1.6799917E+002, 2.1363953E+002, 1.3997977E+000, 1.0424689E+002, 4.1393297E-001, 4.7221726E+001, 1.1572056E+000, 3.4756697E-002, 9.5684533E-001, 3.3253775E-002, 9.2058697E-001, 2.2096985E-002, 8.5061108E-001, 1.7692137E-001, 1.9992498E+001, 1.0885313E+000, 1.2257042E+000, 9.4307128E-001, 2.2489630E+000, 2.3796012E+000, 5.8287624E-001, 2.3982137E+000,-6.6098415E-001, 3.1174712E-001, 2.0198580E+001, 1.1332856E+000, 1.8421445E+001, 9.6550334E-001, 2.3714537E+001, 1.1776366E+000, 3.2675821E+001, 1.4915960E-001, 2.9706190E-002, 2.4322302E+001, 3.0988310E+000, 3.2778710E+000, 2.9576761E+000, 3.1681067E+000, 3.8284724E+000, 2.7671871E+000, 2.8391688E+000,-2.8266518E+000, 2.0362156E+001, 2.3317122E+000, 1.0204294E+001, 2.3804706E+000, 9.2676629E+000, 2.2322721E+000, 1.4173803E+001,-2.3792170E+000, 2.1491587E+001, 2.1351863E+000, 2.4449436E+001, 2.2617827E+000, 2.5508422E+001, 2.3093069E+000, 2.6776957E+001,-1.4956123E+000, 2.4948506E+001, 1.9633472E+000, 2.1868535E-002, 3.5183661E-002, 8.8285901E+001, 2.9123536E+000, 3.6321778E+000
 5.3000316E+002,-4.2555925E+001,-5.7304601E+001,-6.0388149E+001,-6.7991379E+001,-7.2702274E+001,-9.3228213E+001, 4.5745278E+000, 1.0060378E-036, 1.1906198E+000, 1.8980729E-036, 4.8874238E+000, 6.5699011E-031, 3.9143381E+000, 2.0012888E+001, 2.1899736E+000, 2.4685281E-019, 3.1733260E+000, 1.8431680E-021, 1.5787057E+000, 6.8931928E-019, 1.5150110E+000, 2.0202392E+001, 1.1809088E+000, 1.0363896E+002, 1.2460442E+000, 1.8451171E+002, 2.2570804E+002, 1.4246073E+000, 1.0680179E+002, 4.1604862E-001, 4.6986366E+001, 1.1956143E+000, 2.2213695E-002, 9.3148479E-001, 1.9047722E-002, 9.6560373E-001, 1.5694981E-002, 8.6309509E-001, 1.4552395E-001, 1.9993247E+001, 1.1039929E+000, 1.3702425E+000, 9.0544128E-001, 2.3565118E+000, 2.5675449E+000, 5.3809522E-001, 2.3541582E+000,-6.5803280E-001, 2.9485868E-001, 2.0185592E+001, 1.1291008E+000, 2.0099699E+001, 9.7222066E-001, 2.4078626E+001, 1.2157184E+000, 3.2083301E+001, 1.6959712E-001, 1.4228447E-002, 2.4524400E+001, 3.1189311E+000, 3.2014013E+000, 2.9575202E+000, 3.5123745E+000, 4.0562052E+000, 2.7459428E+000, 3.0826857E+000,-2.7834879E+000, 2.0390419E+001, 2.2935477E+000, 1.0284016E+001, 2.4335275E+000, 1.0140917E+001, 2.1961906E+000, 1.3951930E+001,-2.3582940E+000, 2.1509457E+001, 2.1787865E+000, 2.4176138E+001, 2.3100514E+000, 2.5585759E+001, 2.2642118E+000, 2.5633619E+001,-1.5183260E+000, 2.4641414E+001, 2.0742569E+000, 2.3595738E-002, 3.7276526E-002, 7.8958333E+001, 1.2776531E+000, 4.4351947E+000
 5.4000136E+002,-4.2753435E+001,-5.7349474E+001,-6.0420907E+001,-6.7999115E+001,-7.2701093E+001,-9.3165767E+001, 4.4762912E+000, 1.4005566E-035, 1.2567896E+000, 1.0615107E-035, 4.7717922E+000, 4.5774051E-030, 3.8239846E+000, 2.0012777E+001, 2.2435730E+000, 2.3401945E-019, 3.1718531E+000, 8.9124690E-020, 1.5963259E+000, 2.1428275E-016, 1.7944130E+000, 2.0202044E+001, 1.1126782E+000, 1.0049206E+002, 1.1871743E+000, 1.8526199E+002, 2.0842834E+002, 1.4152306E+000, 1.1015326E+002, 4.4596747E-001, 5.1145493E+001, 1.1497758E+000, 2.5480348E-002, 9.3903385E-001, 1.8723765E-002, 8.5360373E-001, 1.6774092E-002, 8.7659577E-001, 1.1579906E-001, 1.9993752E+001, 1.1166900E+000, 5.7612123E-001, 9.5416684E-001, 1.6494886E+000, 1.9193751E+000, 5.3726709E-001, 1.5529785E+000,-5.8419927E-001, 3.8009043E-001, 2.0145978E+001, 1.1586337E+000, 1.9987640E+001, 1.0894384E+000, 2.3412817E+001, 1.2649595E+000, 2.7706883E+001, 3.4840208E-001, 1.5129982E-002, 2.4605867E+001, 3.1164270E+000, 3.4374606E+000, 3.0043842E+000, 3.7496953E+000, 4.1185028E+000, 2.7685935E+000, 3.1678027E+000,-2.8841630E+000, 2.0413071E+001, 2.3039884E+000, 9.4304776E+000, 2.4039245E+000, 9.5970235E+000, 2.1881819E+000, 1.3391967E+001,-2.3569118E+000, 2.1376247E+001, 2.1452985E+000, 2.3791552E+001, 2.2166633E+000, 2.5430131E+001, 2.2501973E+000, 2.5929800E+001,-1.4426434E+000, 2.4784525E+001, 1.9154565E+000, 1.7639058E-002, 3.7849041E-002, 7.2459818E+001, 3.9795863E+000, 4.7539889E+000
 5.5000046E+002,-4.2844534E+001,-5.7421547E+001,-6.0488025E+001,-6.8097204E+001,-7.2839623E+001,-9.3309151E+001, 4.5215693E+000, 8.8336053E-037, 1.2153434E+000, 6.8588271E-037, 4.8283003E+000, 7.3453725E-031, 3.8697177E+000, 2.0012699E+001, 2.2104394E+000, 9.0581178E-020, 3.2885383E+000, 1.3155021E-019, 1.6751434E+000, 1.1876302E-015, 1.5249439E+000, 2.0203210E+001, 1.1265730E+000, 9.6973889E+001, 1.2674654E+000, 1.8960361E+002, 1.9552006E+002, 1.3775353E+000, 1.1340599E+002, 4.5111100E-001, 4.9323787E+001, 1.1896038E+000, 2.2616826E-002, 9.2783701E-001, 2.2368213E-002, 8.4235602E-001, 1.6438832E-002, 9.5556708E-001, 1.6264397E-001, 1.9993839E+001, 1.1086622E+000, 1.8843697E+000, 9.8557084E-001, 3.1388420E+000, 3.2655868E+000, 5.6054365E-001, 2.6498534E+000,-6.2731585E-001, 3.2796439E-001, 2.0187441E+001, 1.1559566E+000, 2.0599226E+001, 1.0617642E+000, 2.2072448E+001, 1.2862996E+000, 3.0315556E+001, 2.2331904E-001, 3.4719400E-002, 2.4360191E+001, 3.1388834E+000, 2.9675201E+000, 2.9331626E+000, 3.0809966E+000, 3.3858619E+000, 2.7610751E+000, 2.8625741E+000,-2.8546858E+000, 2.0394728E+001, 2.3392598E+000, 7.5083163E+000, 2.4188498E+000, 9.0121144E+000, 2.2277965E+000, 1.1072156E+001,-2.4072357E+000, 2.1020640E+001, 2.1585436E+000, 2.5362524E+001, 2.2942561E+000, 2.5752830E+001, 2.2929219E+000, 2.6397526E+001,-1.4828831E+000, 2.4870848E+001, 1.7968294E+000, 3.0010743E-002, 3.1116071E-002, 8.8720869E+001, 5.0735088E-001, 2.4271538E+000
 5.6000249E+002,-4.2868647E+001,-5.7523105E+001,-6.0563968E+001,-6.8188071E+001,-7.2914558E+001,-9.3366951E+001, 4.5215814E+000, 4.6279302E-035, 1.2374209E+000, 3.9119642E-035, 4.8273543E+000, 2.7649038E-030, 3.8703557E+000, 2.0012959E+001, 2.1892866E+000, 4.3737968E-019, 3.2469093E+000, 2.2530856E-019, 1.6069496E+000, 8.4057242E-016, 1.7113438E+000, 2.0202030E+001, 1.0900925E+000, 1.1119754E+002, 1.2396323E+000, 1.8009413E+002, 2.2103346E+002, 1.4446335E+000, 9.5273821E+001, 4.4290864E-001, 4.7196043E+001, 1.2057579E+000, 2.4474987E-002, 9.7910394E-001, 2.2852861E-002, 9.7841694E-001, 1.9845956E-002, 9.2475684E-001, 2.2100498E-001, 1.9994775E+001, 1.0825234E+000, 1.3077405E+000, 9.4962418E-001, 2.7213149E+000, 2.8265840E+000, 5.9366798E-001, 2.2943126E+000,-6.4143054E-001, 2.5404575E-001, 2.0205873E+001, 1.1990415E+000, 2.0418478E+001, 1.0814268E+000, 2.3192906E+001, 1.2926024E+000, 3.1025926E+001, 2.4109602E-001, 2.7839933E-003, 2.4399654E+001, 3.0878539E+000, 3.4417871E+000, 2.9303164E+000, 3.4541717E+000, 3.6386116E+000, 2.6810623E+000, 3.1483803E+000,-2.7375640E+000, 2.0415208E+001, 2.4115295E+000, 8.4192417E+000, 2.3985518E+000, 9.0905922E+000, 2.2196170E+000, 1.0726094E+001,-2.4255538E+000, 2.0971958E+001, 2.1118854E+000, 2.4897403E+001, 2.2922481E+000, 2.5828181E+001, 2.2415300E+000, 2.5043165E+001,-1.4422384E+000, 2.4723774E+001, 2.0312975E+000, 2.5976307E-002, 3.3438840E-002, 9.6728200E+001, 2.5369286E+000, 5.7118220E+000
 5.7000035E+002,-4.2843470E+001,-5.7373349E+001,-6.0416713E+001,-6.8014386E+001,-7.2739226E+001,-9.3260580E+001, 4.5381659E+000, 2.4407736E-035, 1.2468352E+000, 2.6550914E-035, 4.8502269E+000, 9.1942140E-030, 3.8838590E+000, 2.0013017E+001, 2.2038496E+000, 2.2426448E-019, 3.1632675E+000, 2.1619022E-021, 1.4411310E+000, 8.1659682E-018, 1.6665140E+000, 2.0198207E+001, 1.1111454E+000, 8.8356014E+001, 1.2868648E+000, 1.8125388E+002, 2.2462370E+002, 1.4110303E+000, 9.5722722E+001, 4.0242665E-001, 4.5387828E+001, 1.2506431E+000, 2.4150160E-002, 1.0186817E+000, 2.0846670E-002, 9.2540325E-001, 1.5716437E-002, 9.9362963E-001, 1.7175582E-001, 1.9995871E+001, 1.1040515E+000, 1.4214627E+000, 9.3821066E-001, 2.7585579E+000, 3.3308604E+000, 5.8001586E-001, 3.0986865E+000,-6.7271091E-001, 2.8642058E-001, 2.0184006E+001, 1.1578017E+000, 1.9354490E+001, 1.0278382E+000, 2.3287150E+001, 1.2890317E+000, 3.1283703E+001, 1.8418582E-001,-4.6002590E-002, 2.4269328E+001, 3.1169133E+000, 3.5075132E+000, 2.9451501E+000, 3.6837273E+000, 4.0142554E+000, 2.7415899E+000, 3.4500316E+000,-2.8155301E+000, 2.0414294E+001, 2.3577661E+000, 9.6205576E+000, 2.4303433E+000, 8.8626059E+000, 2.2423143E+000, 1.2856632E+001,-2.4066187E+000, 2.1137954E+001, 2.2076217E+000, 2.3462706E+001, 2.2968630E+000, 2.5282087E+001, 2.2527611E+000, 2.6570385E+001,-1.5129695E+000, 2.4623278E+001, 2.0642918E+000, 3.0610607E-002, 3.6891007E-002, 9.1947758E+001, 1.7532217E+000, 3.6920549E+000
 5.8000318E+002,-4.2823861E+001,-5.7401462E+001,-6.0574343E+001,-6.8169716E+001,-7.2882421E+001,-9.3438414E+001, 4.4953422E+000, 1.2788798E-037, 1.2013961E+000, 1.3163966E-037, 4.7984128E+000, 1.0020740E-031, 3.8519568E+000, 2.0013246E+001, 2.1577716E+000, 1.0304516E-019, 3.1755318E+000, 1.1725126E-021, 1.5298112E+000, 1.2595093E-018, 1.5863931E+000, 2.0209207E+001, 1.1328581E+000, 8.3878361E+001, 1.2917113E+000, 1.8124270E+002, 2.1509425E+002, 1.4996680E+000, 1.1247194E+002, 4.6248744E-001, 4.7614964E+001, 1.1720644E+000, 3.8375786E-002, 1.0015607E+000, 3.5656492E-002, 9.4507704E-001, 3.1876844E-002, 9.0973971E-001, 1.3195773E-001, 1.9998450E+001, 1.0918864E+000, 1.5387061E+000, 9.4731104E-001, 2.8428555E+000, 3.1252926E+000, 5.7379999E-001, 2.6355302E+000,-6.0838637E-001, 3.5290837E-001, 2.0199810E+001, 1.1801959E+000, 1.7538598E+001, 1.0436728E+000, 2.2328739E+001, 1.2641730E+000, 3.0972290E+001, 3.0249797E-001, 8.0799369E-003, 2.4343822E+001, 3.1004454E+000, 3.0195630E+000, 3.0297276E+000, 3.0337960E+000, 3.3298923E+000, 2.7304282E+000, 2.8773119E+000,-2.7441496E+000, 2.0346277E+001, 2.3498292E+000, 1.0020364E+001, 2.4553340E+000, 9.4394180E+000, 2.2180015E+000, 1.3781523E+001,-2.4060341E+000, 2.1391332E+001, 2.2328553E+000, 2.6896886E+001, 2.3169982E+000, 2.8099976E+001, 2.2958585E+000, 2.7873506E+001,-1.4586956E+000, 2.5009513E+001, 1.9767162E+000, 2.8721439E-002, 3.0601711E-002, 8.4892742E+001, 7.3211139E-001, 4.0384931E+000
 5.9000051E+002,-4.2604689E+001,-5.7450795E+001,-6.0607699E+001,-6.8175719E+001,-7.2910209E+001,-9.3468313E+001, 4.4516105E+000, 1.8017430E-034, 1.2498615E+000, 4.6805715E-035, 4.7562770E+000, 1.5741291E-029, 3.8069362E+000, 2.0013057E+001, 2.2145545E+000, 1.0176172E-018, 3.1795775E+000, 2.3453530E-021, 1.4598433E+000, 1.6978713E-019, 1.5992951E+000, 2.0204713E+001, 1.1412016E+000, 8.4945824E+001, 1.2931592E+000, 1.9709862E+002, 2.2510943E+002, 1.4120370E+000, 1.1716928E+002, 4.3001859E-001, 4.9305345E+001, 1.1874286E+000, 3.7827972E-002, 9.4369200E-001, 2.9978913E-002, 9.3179399E-001, 2.9073953E-002, 9.0535240E-001, 1.7568460E-001, 1.9997347E+001, 1.1201667E+000, 1.3216067E+000, 9.2756332E-001, 1.9273624E+000, 2.0261306E+000, 5.8168467E-001, 2.1242255E+000,-6.7040553E-001, 3.4123587E-001, 2.0197825E+001, 1.1510719E+000, 1.9075387E+001, 1.0774882E+000, 2.5249863E+001, 1.2824686E+000, 3.0908889E+001, 1.7015831E-001,-6.5784778E-003, 2.4545685E+001, 3.1652274E+000, 2.9468920E+000, 2.9735831E+000, 3.2922425E+000, 3.8118361E+000, 2.7745820E+000, 2.8106345E+000,-2.8213325E+000, 2.0373481E+001, 2.3302235E+000, 8.3210187E+000, 2.4106762E+000, 7.2777889E+000, 2.2535109E+000, 1.1840074E+001,-2.4018109E+000, 2.1390367E+001, 2.2059191E+000, 2.6259318E+001, 2.2894213E+000, 2.7762681E+001, 2.3361074E+000, 2.8518105E+001,-1.5347710E+000, 2.5213546E+001, 2.0687557E+000, 1.8620140E-002, 3.5030774E-002, 7.7789805E+001, 1.3398663E+000, 5.0707139E+000
 6.0000262E+002,-4.2668128E+001,-5.7250025E+001,-6.0439455E+001,-6.8033227E+001,-7.2771658E+001,-9.3357295E+001, 4.5432152E+000, 1.1773688E-034, 1.2197794E+000, 2.6367930E-034, 4.8394702E+000, 7.8606274E-030, 3.8724652E+000, 2.0013623E+001, 2.1821017E+000, 1.2901601E-018, 3.2417697E+000, 6.1196946E-021, 1.4509144E+000, 1.5910342E-019, 1.5884735E+000, 2.0203251E+001, 1.1182056E+000, 8.4650344E+001, 1.2859135E+000, 1.9209011E+002, 2.4606592E+002, 1.4556729E+000, 1.1114155E+002, 4.5256809E-001, 5.0106687E+001, 1.1663917E+000, 3.5470027E-002, 1.0105096E+000, 3.8115433E-002, 8.1273259E-001, 2.8973899E-002, 8.8050785E-001, 1.9372316E-001, 1.9998048E+001, 1.1105826E+000, 1.2170109E+000, 9.5802320E-001, 2.1021574E+000, 2.1563276E+000, 5.4330641E-001, 2.1760700E+000,-5.8471516E-001, 4.0521316E-001, 2.0201602E+001, 1.1534514E+000, 1.8084002E+001, 1.0234867E+000, 2.1817855E+001, 1.2394655E+000, 3.0592666E+001, 1.4209005E-001, 1.1203215E-002, 2.4808151E+001, 3.1396032E+000, 2.9351337E+000, 3.0162505E+000, 3.2003782E+000, 4.0268158E+000, 2.8424299E+000, 2.7027194E+000,-2.8756324E+000, 2.0348445E+001, 2.3714092E+000, 8.9399642E+000, 2.4080674E+000, 9.1430076E+000, 2.2478590E+000, 1.1795325E+001,-2.4269428E+000, 2.1235933E+001, 2.2233039E+000, 2.5007925E+001, 2.2902893E+000, 2.7282832E+001, 2.3143814E+000, 2.8837413E+001,-1.4770180E+000, 2.5498130E+001, 2.2613458E+000, 1.9816651E-002, 3.7006437E-002, 8.3786048E+001, 1.3269148E+000, 4.5342011E+000
 6.1000215E+002,-4.2720429E+001,-5.7190173E+001,-6.0422265E+001,-6.8069828E+001,-7.2786902E+001,-9.3281506E+001, 4.5419320E+000, 4.7480165E-037, 1.2363168E+000, 3.5846702E-037, 4.8602005E+000, 2.4722633E-030, 3.8872932E+000, 2.0013315E+001, 2.1331819E+000, 2.0252887E-019, 3.2164523E+000, 1.2777557E-021, 1.6766009E+000, 6.8868312E-019, 1.5146326E+000, 2.0211589E+001, 1.2334819E+000, 9.3081593E+001, 1.1505477E+000, 1.7850891E+002, 2.2871218E+002, 1.4442934E+000, 1.0187463E+002, 4.7438705E-001, 4.5600080E+001, 1.1359718E+000, 1.8622689E-002, 9.8119423E-001, 1.7696230E-002, 8.8673564E-001, 1.5139452E-002, 8.7013003E-001, 1.7241263E-001, 1.9998023E+001, 1.1197008E+000, 1.5378083E+000, 9.9257746E-001, 2.6141740E+000, 2.7886880E+000, 5.0419353E-001, 2.4465266E+000,-5.9615084E-001, 3.2351292E-001, 2.0199789E+001, 1.1704867E+000, 1.9344416E+001, 1.0251130E+000, 2.1991394E+001, 1.2963560E+000, 3.1338563E+001, 1.6686705E-001,-1.3921580E-002, 2.4375502E+001, 3.1836966E+000, 3.0877524E+000, 3.0552431E+000, 3.3990267E+000, 4.0209853E+000, 2.8117807E+000, 2.9691441E+000,-2.9049892E+000, 2.0384095E+001, 2.3045633E+000, 7.8660013E+000, 2.4241813E+000, 8.2459766E+000, 2.1695108E+000, 1.0292627E+001,-2.3501660E+000, 2.1095568E+001, 2.1805638E+000, 2.4307327E+001, 2.2838480E+000, 2.6267117E+001, 2.3206416E+000, 2.7779944E+001,-1.4720423E+000, 2.5055600E+001, 2.1018649E+000, 2.5628043E-002, 3.6952855E-002, 9.2848971E+001, 7.3276591E-001, 1.3014993E+000
 6.2000215E+002,-4.2769118E+001,-5.7354319E+001,-6.0513627E+001,-6.8193617E+001,-7.2865565E+001,-9.3376422E+001, 4.4903789E+000, 1.2713422E-036, 1.2173366E+000, 1.1120092E-036, 4.8020479E+000, 6.1361390E-031, 3.8449411E+000, 2.0013592E+001, 2.2269130E+000, 1.6126591E-019, 3.2043142E+000, 1.0694738E-021, 1.4351203E+000, 2.5407691E-019, 1.6814618E+000, 2.0211703E+001, 1.0442131E+000, 9.5262917E+001, 1.1858622E+000, 1.7582449E+002, 2.4350403E+002, 1.4583383E+000, 1.0072826E+002, 4.0390924E-001, 4.5788197E+001, 1.1836535E+000, 3.1093853E-002, 9.2291655E-001, 2.4612944E-002, 9.2327516E-001, 2.2614709E-002, 8.8207219E-001, 1.5020773E-001, 1.9998111E+001, 1.0878789E+000, 9.7173920E-001, 9.2295944E-001, 1.9888261E+000, 2.2221001E+000, 5.0031233E-001, 1.5297250E+000,-6.1145599E-001, 3.7341778E-001, 2.0182537E+001, 1.1080973E+000, 1.9562361E+001, 1.0733523E+000, 2.1929114E+001, 1.2534822E+000, 3.1675954E+001, 2.4205164E-001, 1.8172031E-003, 2.4585373E+001, 3.1343338E+000, 2.9441112E+000, 3.0054396E+000, 3.4223524E+000, 3.9352401E+000, 2.8317090E+000, 2.9639503E+000,-2.8458160E+000, 2.0358623E+001, 2.3357279E+000, 6.6573620E+000, 2.4272556E+000, 7.7855092E+000, 2.2166108E+000, 8.4437966E+000,-2.4022793E+000, 2.0839878E+001, 2.2231724E+000, 2.7045235E+001, 2.2860412E+000, 2.8605880E+001, 2.3764910E+000, 2.9001534E+001,-1.4029181E+000, 2.5384467E+001, 2.2378020E+000, 2.0421100E-002, 3.6164856E-002, 7.7583228E+001, 2.4727615E+000, 2.7638753E+000
