s,Pa,Pa,Pa,Pa,Pa,Pa,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,m/s,C,m/s,mg/m3,m/s,mg/m3,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,m/s,mg/m3,m/s,mg/m3,m/s,mg/m3,m/s,C,1/m,1/m,1/m,%/m,%/m,%/m
 3.5000157E+002,-3.5676560E+000,-4.9115365E+000,-5.1779598E+000,-7.2894662E+000,-7.6596704E+000,-9.4412707E+000, 1.3355982E+000, 8.2059002E-038, 3.4627204E-001, 4.8996219E-038, 1.4216170E+000, 7.5318513E-032, 1.1310055E+000, 2.0011257E+001, 6.4079435E-001, 1.3434140E-016, 8.9355966E-001, 6.9060345E-013, 5.0948124E-001, 3.6316390E-008, 4.9737320E-001, 2.0142819E+001, 4.1951330E-001, 5.1725982E+001, 5.9629597E-001, 6.6081915E+001, 1.0060787E+002, 5.1162621E-001, 3.7996748E+001, 1.2818006E-001, 3.0267401E+001, 2.9239807E-001, 1.1417175E-002, 2.3161415E-001, 2.8827325E-003, 2.0556289E-001, 3.0372886E-003, 2.3318936E-001, 4.5643266E-002, 1.9982987E+001, 3.1569643E-001, 2.7459415E+000, 2.7879439E-001, 3.4662272E+000, 2.5009049E+000, 3.4721438E-001, 7.9126963E+000,-2.2085918E-001, 1.6971526E-002, 2.0383956E+001, 5.7559220E-001, 2.8177985E+001, 5.2599622E-001, 2.7326836E+001, 5.5381003E-001, 2.4127653E+001, 1.2590260E-001, 2.6626635E-003, 2.2458259E+001, 9.1168482E-001, 5.1944655E+000, 9.1452909E-001, 6.6706647E+000, 7.8360664E+000, 8.3442204E-001, 5.4843872E+000,-8.4473645E-001, 2.0281280E+001, 6.9179564E-001, 1.0313788E+001, 7.0986184E-001, 1.0207798E+001, 6.3606648E-001, 1.4325975E+001,-6.9446788E-001, 2.0634902E+001, 6.3896292E-001, 2.0709225E+001, 7.1874036E-001, 2.0647088E+001, 7.7433508E-001, 2.1286730E+001,-4.5364884E-001, 2.2761676E+001, 9.2458637E-001, 2.2983316E-002, 7.2013450E-002, 5.8001213E+001, 2.2079724E+000, 7.1225117E+000
 3.6000052E+002,-3.5568574E+000,-4.9226171E+000,-5.1849903E+000,-7.2880685E+000,-7.6636616E+000,-9.4601279E+000, 1.3414075E+000, 1.2259622E-037, 3.4460429E-001, 6.7695894E-038, 1.4369269E+000, 1.0301584E-030, 1.1455443E+000, 2.0012085E+001, 5.5637986E-001, 7.3658440E-018, 8.3785656E-001, 2.1785179E-012, 4.7011692E-001, 4.4499399E-008, 5.1279628E-001, 2.0141818E+001, 4.8787688E-001, 6.3194138E+001, 7.5110020E-001, 9.1221059E+001, 1.0896683E+002, 6.3833654E-001, 5.0342922E+001, 1.6972645E-001, 3.1260860E+001, 2.6440509E-001, 1.2983490E-002, 2.2830510E-001, 3.4750571E-003, 2.1731492E-001, 5.2757720E-003, 1.5227833E-001, 4.5185200E-002, 1.9983893E+001, 3.7004356E-001, 3.9551521E+000, 3.0858820E-001, 3.5029835E+000, 2.7636659E+000, 2.9038793E-001, 9.1009646E+000,-2.4759582E-001, 3.7528314E-002, 2.0428304E+001, 6.0469099E-001, 3.0977593E+001, 5.3454641E-001, 2.8545044E+001, 5.6982329E-001, 2.2096920E+001, 1.7954238E-001,-2.5347669E-002, 2.2715422E+001, 9.4940406E-001, 6.2265566E+000, 9.0631849E-001, 7.9478515E+000, 8.7089020E+000, 8.3505514E-001, 6.3838266E+000,-8.4083638E-001, 2.0296669E+001, 6.4623019E-001, 1.1912741E+001, 6.7116176E-001, 9.6678451E+000, 6.6033859E-001, 1.4262832E+001,-6.7983199E-001, 2.0765763E+001, 6.3496297E-001, 1.9017493E+001, 7.2158037E-001, 1.8131466E+001, 7.8419864E-001, 1.9071544E+001,-4.7768747E-001, 2.2740509E+001, 1.0014052E+000, 2.5398090E-002, 8.0034809E-002, 7.2049790E+001, 1.9537104E+000, 7.9793136E+000
 3.7000309E+002,-3.5679918E+000,-4.9253759E+000,-5.1846998E+000,-7.2844214E+000,-7.6628726E+000,-9.4398864E+000, 1.3234265E+000, 8.0192811E-036, 3.5351687E-001, 6.9587033E-036, 1.4148364E+000, 6.2937961E-031, 1.1259829E+000, 2.0011856E+001, 6.9662300E-001, 1.2550272E-018, 8.6032458E-001, 1.2582600E-014, 4.1910706E-001, 3.7491636E-010, 5.1037065E-001, 2.0142958E+001, 3.5511390E-001, 5.1562221E+001, 5.7216006E-001, 5.7872104E+001, 1.0071934E+002, 5.0254266E-001, 3.2963609E+001, 1.3748343E-001, 3.0784110E+001, 2.5595852E-001, 1.7339369E-002, 1.9348683E-001, 1.0366765E-002, 1.7673737E-001, 9.5219984E-003, 1.5650308E-001, 4.5512406E-002, 1.9985291E+001, 3.3117292E-001, 3.6826198E+000, 2.8976999E-001, 2.6469143E+000, 2.4584424E+000, 2.6466700E-001, 5.5533325E+000,-2.2673801E-001, 6.7783769E-002, 2.0378618E+001, 5.2886519E-001, 2.7358816E+001, 4.9444032E-001, 2.3372484E+001, 5.4731160E-001, 2.2444528E+001, 1.4960001E-001,-3.4082532E-002, 2.2648628E+001, 8.8729163E-001, 5.0580535E+000, 8.2930024E-001, 5.3937467E+000, 6.7310910E+000, 7.8552538E-001, 4.9630339E+000,-7.5857470E-001, 2.0264559E+001, 6.4661647E-001, 1.2526792E+001, 6.9801489E-001, 1.2865866E+001, 6.7327800E-001, 1.6707285E+001,-6.9952389E-001, 2.0831633E+001, 6.3771855E-001, 2.0517140E+001, 7.1069519E-001, 2.0404943E+001, 7.7106529E-001, 2.0377993E+001,-4.3281131E-001, 2.2700511E+001, 9.2561069E-001, 2.2593086E-002, 6.1858726E-002, 6.7214271E+001, 3.2624044E-001, 4.5983078E+000
 3.8000204E+002,-3.5206158E+000,-4.8736159E+000,-5.1342780E+000,-7.2369448E+000,-7.6142510E+000,-9.3941474E+000, 1.2874648E+000, 7.1770827E-032, 3.3789132E-001, 4.7878191E-032, 1.3792500E+000, 4.5186087E-026, 1.1021472E+000, 2.0011766E+001, 7.1919914E-001, 8.5850931E-015, 8.2823124E-001, 4.2513281E-016, 4.3087849E-001, 3.1015742E-012, 5.3878023E-001, 2.0143003E+001, 3.7891740E-001, 5.2140704E+001, 6.3150924E-001, 6.9305327E+001, 1.0296831E+002, 5.7709099E-001, 4.2105130E+001, 1.7059949E-001, 3.0199803E+001, 2.5374500E-001, 1.6461407E-002, 1.8792567E-001, 3.1467339E-003, 1.8111703E-001, 3.3196629E-003, 1.3656029E-001, 7.0668980E-002, 1.9985657E+001, 3.8000273E-001, 4.8314180E+000, 2.8704181E-001, 4.2395946E+000, 2.7855401E+000, 3.9432626E-001, 9.4209302E+000,-2.8332932E-001, 5.4605123E-002, 2.0454181E+001, 5.9460032E-001, 2.8795936E+001, 5.2444971E-001, 2.7406555E+001, 5.4827917E-001, 2.4186350E+001, 2.2871996E-001, 1.5294915E-002, 2.2576665E+001, 8.9739865E-001, 4.9040830E+000, 8.8891657E-001, 5.3032642E+000, 7.3527092E+000, 7.9479042E-001, 4.6862050E+000,-8.2690739E-001, 2.0266607E+001, 6.7071179E-001, 1.4024874E+001, 7.1924245E-001, 1.2796986E+001, 6.5636167E-001, 1.8541856E+001,-7.0098030E-001, 2.0904861E+001, 6.3674468E-001, 2.1024671E+001, 7.0334875E-001, 2.0943763E+001, 8.0121126E-001, 2.2028124E+001,-4.3818399E-001, 2.2866314E+001, 9.4627875E-001, 2.5599114E-002, 6.7571398E-002, 6.0097846E+001, 2.3113712E+000, 6.1506671E+000
 3.9000100E+002,-3.5446679E+000,-4.8982129E+000,-5.1636285E+000,-7.2625312E+000,-7.6373813E+000,-9.4168382E+000, 1.3851909E+000, 2.3081404E-033, 3.4690870E-001, 4.6518534E-033, 1.4972959E+000, 8.8562691E-028, 1.1816164E+000, 2.0011720E+001, 8.0331144E-001, 7.9989099E-017, 8.1783040E-001, 6.9735567E-015, 4.0202247E-001, 9.1345074E-011, 6.4171603E-001, 2.0138951E+001, 3.3738885E-001, 3.8443757E+001, 6.5632849E-001, 7.5225539E+001, 1.1568005E+002, 5.7799590E-001, 4.0547689E+001, 1.4806859E-001, 3.0867077E+001, 2.8224418E-001, 2.1162014E-002, 2.0626928E-001, 1.2416881E-002, 2.0191070E-001, 5.4548825E-003, 1.7237205E-001, 6.3756717E-002, 1.9985744E+001, 2.9908390E-001, 2.5675453E+000, 2.9043673E-001, 2.4761425E+000, 1.6714470E+000, 3.0959914E-001, 4.7399246E+000,-2.5343061E-001, 3.5683361E-002, 2.0521774E+001, 5.5960538E-001, 2.6344723E+001, 5.5764041E-001, 2.1403549E+001, 5.3086713E-001, 2.1675101E+001, 8.1739480E-002,-3.6035423E-002, 2.2518985E+001, 9.2630371E-001, 4.5380329E+000, 8.9589679E-001, 5.2298715E+000, 6.8037952E+000, 8.6739387E-001, 4.5083742E+000,-8.7968198E-001, 2.0270109E+001, 6.6507259E-001, 1.3595827E+001, 6.8525407E-001, 1.2519903E+001, 6.4403619E-001, 1.7701373E+001,-6.8520983E-001, 2.0847456E+001, 6.2855190E-001, 2.0225299E+001, 7.2980794E-001, 2.0734626E+001, 7.7464631E-001, 2.1930126E+001,-4.2759284E-001, 2.2870213E+001, 1.0630996E+000, 1.5360598E-002, 6.2526878E-002, 4.5487713E+001, 5.3512453E-001, 6.1959528E+000
 4.0000356E+002,-3.5456843E+000,-4.9032746E+000,-5.1621630E+000,-7.2767436E+000,-7.6394104E+000,-9.4218627E+000, 1.3130888E+000, 6.9633346E-035, 3.2595791E-001, 5.1249159E-035, 1.4143828E+000, 1.5163985E-029, 1.1182956E+000, 2.0012070E+001, 6.9270323E-001, 2.4463353E-017, 8.1180018E-001, 2.1282126E-013, 4.1879055E-001, 2.2950931E-009, 5.3945191E-001, 2.0138474E+001, 4.0933396E-001, 5.4977011E+001, 6.6236707E-001, 7.3532431E+001, 1.0634295E+002, 5.6210832E-001, 4.3215231E+001, 1.4107056E-001, 3.1222274E+001, 2.5301001E-001, 4.2861545E-002, 1.8051625E-001, 1.1734052E-002, 2.0961145E-001, 6.9086132E-003, 1.2634062E-001, 4.5024194E-002, 1.9988634E+001, 3.1710664E-001, 1.9211718E+000, 2.7981998E-001, 2.6089176E+000, 2.2335000E+000, 2.7707797E-001, 5.9195437E+000,-1.7195849E-001, 5.4958589E-002, 2.0350040E+001, 5.4272301E-001, 2.7544351E+001, 4.9035401E-001, 2.4474666E+001, 5.4068329E-001, 2.3389253E+001, 1.2256416E-001,-4.2616783E-002, 2.2542297E+001, 9.2004830E-001, 5.9282043E+000, 8.6552017E-001, 7.4061119E+000, 8.5084000E+000, 8.1663259E-001, 6.3291774E+000,-8.5462178E-001, 2.0293360E+001, 6.5988351E-001, 1.2596044E+001, 6.9936644E-001, 1.3968779E+001, 6.5268063E-001, 1.7679623E+001,-6.8162848E-001, 2.0862385E+001, 6.5830353E-001, 1.9905156E+001, 7.3085658E-001, 1.9551723E+001, 7.8576449E-001, 2.0925292E+001,-4.3916531E-001, 2.2924788E+001, 9.7729167E-001, 2.0525865E-002, 7.8192196E-002, 4.6940086E+001, 1.9596469E+000, 6.8763260E+000
 4.1000252E+002,-3.5743255E+000,-4.9471656E+000,-5.2016078E+000,-7.3060874E+000,-7.6834440E+000,-9.4606380E+000, 1.3276805E+000, 2.9288060E-033, 3.4599783E-001, 2.8167776E-033, 1.4195313E+000, 1.9435914E-027, 1.1332601E+000, 2.0012106E+001, 6.4477475E-001, 4.0277297E-016, 8.6813166E-001, 4.7270621E-013, 4.9308688E-001, 1.6818230E-009, 4.9814513E-001, 2.0150863E+001, 3.9563634E-001, 5.1923502E+001, 5.4123791E-001, 5.8670062E+001, 1.0675045E+002, 5.2789166E-001, 3.5770435E+001, 2.1719584E-001, 3.0833383E+001, 2.4922051E-001, 4.0704001E-002, 1.6627573E-001, 2.1650209E-002, 1.9589619E-001, 1.4833566E-002, 8.4910141E-002, 6.2015366E-002, 1.9991627E+001, 2.8203774E-001, 1.1586579E+000, 2.7819803E-001, 2.0957403E+000, 1.4044238E+000, 2.4752107E-001, 4.9465523E+000,-1.7905351E-001, 8.8837716E-002, 2.0297170E+001, 5.6838194E-001, 2.9516756E+001, 5.3958179E-001, 2.6779347E+001, 5.6547456E-001, 2.3477464E+001, 1.5894990E-001,-1.2703656E-002, 2.2463518E+001, 8.8448661E-001, 4.6148475E+000, 8.9622147E-001, 5.6463442E+000, 6.4776603E+000, 8.0994432E-001, 4.3074146E+000,-7.9923037E-001, 2.0279699E+001, 6.7284823E-001, 1.2401570E+001, 7.1387225E-001, 1.2924148E+001, 6.6222931E-001, 1.5645855E+001,-7.0177241E-001, 2.0841190E+001, 6.6682050E-001, 2.0250991E+001, 7.1938938E-001, 2.0097499E+001, 7.6565904E-001, 2.1074752E+001,-4.4445457E-001, 2.3003545E+001, 9.8103663E-001, 1.2906655E-002, 5.9529698E-002, 5.1852461E+001, 1.3223429E+000, 6.1251142E+000
 4.2000147E+002,-3.5409512E+000,-4.9011430E+000,-5.1604983E+000,-7.2696957E+000,-7.6349438E+000,-9.4189876E+000, 1.3378743E+000, 2.5041568E-033, 3.4603815E-001, 1.5184072E-034, 1.4291663E+000, 1.1812018E-027, 1.1404080E+000, 2.0011965E+001, 6.3738134E-001, 3.2158029E-015, 8.8159849E-001, 1.5116288E-014, 4.3574755E-001, 3.9072916E-009, 4.9161696E-001, 2.0149714E+001, 4.0131835E-001, 5.9627590E+001, 6.2976182E-001, 6.7126188E+001, 9.4768375E+001, 5.3008858E-001, 3.5202786E+001, 1.5340774E-001, 3.0548462E+001, 2.6560506E-001, 1.8540612E-002, 2.0362484E-001, 8.6575551E-003, 2.1272232E-001, 7.4272428E-003, 1.4351822E-001, 3.4708397E-002, 1.9990630E+001, 3.3646636E-001, 3.1342391E+000, 2.9694577E-001, 3.0327889E+000, 1.8974835E+000, 3.0668134E-001, 6.5586921E+000,-2.5372680E-001, 2.4194508E-002, 2.0342129E+001, 5.5812648E-001, 2.7082392E+001, 5.0357494E-001, 2.7758463E+001, 5.3009582E-001, 2.3188255E+001, 1.7929375E-001,-7.3207283E-004, 2.2459997E+001, 9.4866276E-001, 5.3545485E+000, 8.9908294E-001, 6.9494157E+000, 7.6446661E+000, 8.4849620E-001, 5.3952302E+000,-8.4592107E-001, 2.0270987E+001, 6.8051192E-001, 1.4965626E+001, 6.6501013E-001, 1.2980135E+001, 6.3428966E-001, 2.0728487E+001,-6.7269823E-001, 2.0863479E+001, 6.8103886E-001, 2.0025523E+001, 7.3492773E-001, 1.9125897E+001, 7.5988563E-001, 1.9711545E+001,-4.3371330E-001, 2.2773561E+001, 8.7092137E-001, 1.7437874E-002, 7.0254481E-002, 4.9373658E+001, 5.9746361E+000, 6.2179319E+000
 4.3000043E+002,-3.5642970E+000,-4.9245332E+000,-5.1862409E+000,-7.2896208E+000,-7.6628830E+000,-9.4443062E+000, 1.3010386E+000, 1.6620710E-032, 3.5864749E-001, 1.5092114E-032, 1.4021670E+000, 5.9238724E-027, 1.1211357E+000, 2.0012392E+001, 6.7459715E-001, 1.3457505E-014, 8.3535947E-001, 1.1686667E-013, 4.0211363E-001, 2.3080500E-008, 5.6030370E-001, 2.0146850E+001, 4.2271874E-001, 6.5212048E+001, 6.2766710E-001, 7.4084773E+001, 1.0394416E+002, 5.4525748E-001, 4.3829133E+001, 1.8319725E-001, 3.0527042E+001, 2.6188568E-001, 4.9914069E-003, 2.0823029E-001, 2.6602618E-003, 1.8770788E-001, 2.6295239E-003, 1.6486275E-001, 4.1012016E-002, 1.9987996E+001, 3.3880025E-001, 3.6692676E+000, 2.6462608E-001, 2.1776829E+000, 1.9052914E+000, 2.9917916E-001, 5.3839181E+000,-2.3723423E-001, 3.8526638E-002, 2.0457266E+001, 5.7462670E-001, 3.0372563E+001, 5.3138167E-001, 2.7075909E+001, 5.4078207E-001, 2.2224609E+001, 1.9174815E-001,-5.1735314E-003, 2.2342812E+001, 9.8229484E-001, 5.3123613E+000, 8.8528950E-001, 6.3849457E+000, 7.0588601E+000, 8.5578198E-001, 5.1831090E+000,-9.1556748E-001, 2.0275158E+001, 6.5956265E-001, 1.2056617E+001, 7.0844870E-001, 1.2447548E+001, 6.4191455E-001, 1.5159064E+001,-6.8894440E-001, 2.0823438E+001, 6.5901142E-001, 2.0281915E+001, 7.1045315E-001, 2.0301635E+001, 7.9576425E-001, 2.0777323E+001,-4.2341372E-001, 2.2843647E+001, 9.5524683E-001, 1.7509628E-002, 6.4870924E-002, 7.7600995E+001, 1.1724156E+000, 6.5457319E+000
 4.4000299E+002,-3.5707388E+000,-4.9181296E+000,-5.1742406E+000,-7.2776057E+000,-7.6504747E+000,-9.4299254E+000, 1.3055077E+000, 9.0817945E-034, 3.4478745E-001, 2.2156525E-033, 1.3986651E+000, 1.3574162E-028, 1.1139823E+000, 2.0012551E+001, 6.4523422E-001, 4.2272509E-017, 9.3396643E-001, 8.0805726E-015, 5.0905832E-001, 4.9839577E-011, 4.3625037E-001, 2.0155427E+001, 4.0105247E-001, 5.5926671E+001, 6.4774533E-001, 7.2621921E+001, 1.0962824E+002, 5.7670956E-001, 3.9954614E+001, 1.5278149E-001, 3.2159791E+001, 2.6159935E-001, 7.4065644E-003, 1.9941447E-001, 2.5897833E-003, 2.2993260E-001, 2.8560904E-003, 1.3912053E-001, 6.9784366E-002, 1.9986950E+001, 3.0368146E-001, 2.9117302E+000, 3.0911805E-001, 4.5797793E+000, 4.0501572E+000, 2.9622826E-001, 1.0702861E+001,-2.1176612E-001, 6.6614142E-002, 2.0449740E+001, 5.3236040E-001, 2.7193356E+001, 5.1386755E-001, 2.5380050E+001, 5.4500342E-001, 2.0998985E+001, 2.1623750E-001,-3.7167013E-003, 2.2534502E+001, 9.2838113E-001, 4.8384843E+000, 9.0400566E-001, 6.1425354E+000, 6.7327991E+000, 8.3764009E-001, 4.5007378E+000,-8.5889676E-001, 2.0288440E+001, 6.6431050E-001, 1.2779178E+001, 7.0350528E-001, 1.1732923E+001, 6.5209851E-001, 1.6416640E+001,-6.8221601E-001, 2.0821822E+001, 6.5002030E-001, 1.8396581E+001, 7.1915620E-001, 1.8269406E+001, 7.8806731E-001, 1.9593355E+001,-4.2195741E-001, 2.2869716E+001, 1.0074836E+000, 3.7220944E-002, 6.1874423E-002, 5.4124063E+001, 2.8823427E+000, 5.9228748E+000
 4.5000195E+002,-3.5432957E+000,-4.9039968E+000,-5.1624567E+000,-7.2593641E+000,-7.6402095E+000,-9.4114723E+000, 1.3521691E+000, 5.5030396E-031, 3.5192396E-001, 6.1387456E-031, 1.4453830E+000, 3.8751087E-026, 1.1557143E+000, 2.0012696E+001, 6.5431715E-001, 9.5233314E-016, 8.9187036E-001, 1.4690559E-013, 4.4338088E-001, 3.8357017E-008, 4.1162947E-001, 2.0158877E+001, 4.1182171E-001, 4.8590461E+001, 6.6306553E-001, 8.4283790E+001, 1.0633533E+002, 5.7046323E-001, 4.6512373E+001, 1.4990844E-001, 3.1042122E+001, 2.8519014E-001, 2.2458730E-002, 1.8158348E-001, 3.9942661E-003, 1.9434844E-001, 3.5650230E-003, 1.6904178E-001, 2.4362102E-002, 1.9987317E+001, 2.8710228E-001, 1.9602549E+000, 2.8071565E-001, 2.6904115E+000, 2.1544939E+000, 3.0683031E-001, 4.7237900E+000,-1.9942824E-001, 5.4492665E-002, 2.0430506E+001, 5.9039952E-001, 3.3164636E+001, 5.2122197E-001, 2.1851570E+001, 5.3925328E-001, 2.1664603E+001, 7.6068783E-002,-2.3078688E-002, 2.2591964E+001, 9.0681164E-001, 4.4701744E+000, 8.7678694E-001, 5.5972296E+000, 7.0426824E+000, 8.1098601E-001, 5.2524630E+000,-8.2748083E-001, 2.0265698E+001, 6.7710840E-001, 1.3101469E+001, 7.1189565E-001, 1.1339846E+001, 6.6709437E-001, 1.7193280E+001,-6.8816767E-001, 2.0878284E+001, 7.1808970E-001, 2.1282357E+001, 7.5773299E-001, 2.1319038E+001, 7.9134197E-001, 2.1850234E+001,-4.7077474E-001, 2.3093065E+001, 9.7722166E-001, 1.9799799E-002, 6.4722252E-002, 5.3789238E+001, 1.0661928E+000, 7.4697514E+000
 4.6000090E+002,-3.5520036E+000,-4.8939326E+000,-5.1499840E+000,-7.2601129E+000,-7.6368136E+000,-9.4167600E+000, 1.3250759E+000, 4.4707215E-033, 3.3764595E-001, 4.9674662E-033, 1.4308616E+000, 4.9422854E-027, 1.1345216E+000, 2.0012474E+001, 5.9621605E-001, 4.5340442E-016, 8.8214116E-001, 6.8874676E-016, 4.4390749E-001, 2.3302829E-009, 4.6504431E-001, 2.0161087E+001, 4.0372845E-001, 4.8101905E+001, 6.0736111E-001, 6.8046687E+001, 8.8925295E+001, 5.3881054E-001, 3.8433038E+001, 1.7087804E-001, 3.1303534E+001, 2.3078903E-001, 1.5825941E-002, 1.7426172E-001, 5.7109995E-003, 1.7071164E-001, 5.4662156E-003, 1.1503057E-001, 3.4055063E-002, 1.9989944E+001, 3.0663866E-001, 1.6146509E+000, 2.8292343E-001, 2.3788953E+000, 1.3434339E+000, 3.6095426E-001, 6.3696049E+000,-2.5472385E-001, 4.6455427E-002, 2.0369855E+001, 5.8737927E-001, 3.1175766E+001, 5.3826492E-001, 2.7393946E+001, 5.5323052E-001, 2.3149000E+001, 1.8642471E-001,-3.0841358E-002, 2.2723651E+001, 9.1382288E-001, 4.9884209E+000, 8.9622089E-001, 5.8775478E+000, 7.2036608E+000, 8.1535525E-001, 4.7581896E+000,-8.5099049E-001, 2.0269908E+001, 6.7696629E-001, 1.1528375E+001, 6.9956147E-001, 1.1125371E+001, 6.3391153E-001, 1.6493883E+001,-6.8156730E-001, 2.0794711E+001, 6.9456922E-001, 2.0033884E+001, 7.4953468E-001, 1.9615779E+001, 7.7827080E-001, 2.0816396E+001,-4.3337745E-001, 2.3020812E+001, 8.1722346E-001, 1.2346157E-002, 6.6201643E-002, 6.6766245E+001, 1.5121425E+000, 9.3508355E+000
 4.7000347E+002,-3.5684219E+000,-4.9092339E+000,-5.1703892E+000,-7.2745350E+000,-7.6448564E+000,-9.4227393E+000, 1.3114712E+000, 1.2963897E-033, 3.6629049E-001, 6.2339898E-034, 1.4079089E+000, 5.5717783E-028, 1.1236109E+000, 2.0012866E+001, 6.3926365E-001, 2.2641592E-016, 8.3424446E-001, 1.9848778E-017, 4.2140034E-001, 5.1236149E-009, 5.1863537E-001, 2.0153210E+001, 3.5534806E-001, 5.3769883E+001, 6.4409053E-001, 7.3409497E+001, 9.6993011E+001, 5.4325560E-001, 4.0503710E+001, 1.5657971E-001, 3.0582319E+001, 2.7784186E-001, 1.7664035E-002, 1.9165367E-001, 2.5000774E-003, 2.0411618E-001, 2.5353109E-003, 1.7452214E-001, 3.5136692E-002, 1.9990227E+001, 3.6660615E-001, 3.0679583E+000, 3.1018923E-001, 3.6346547E+000, 1.8454474E+000, 3.2857107E-001, 7.7363519E+000,-2.8130093E-001, 7.0245944E-002, 2.0518649E+001, 5.6933335E-001, 2.7869841E+001, 5.5080249E-001, 2.7920131E+001, 5.7737546E-001, 2.1004111E+001, 2.2924067E-001,-2.7945784E-002, 2.2749633E+001, 9.5037941E-001, 5.8234998E+000, 8.9172222E-001, 6.5626054E+000, 8.2538243E+000, 8.6777003E-001, 5.4422130E+000,-8.8556856E-001, 2.0296282E+001, 6.7643101E-001, 1.1076242E+001, 6.9966793E-001, 1.1567343E+001, 6.4370048E-001, 1.2910958E+001,-6.9873815E-001, 2.0837243E+001, 7.1579000E-001, 1.9658637E+001, 7.3865249E-001, 1.9570945E+001, 7.7266668E-001, 2.0804236E+001,-4.8816987E-001, 2.3123002E+001, 8.9136577E-001, 1.6959662E-002, 7.5852646E-002, 8.0474413E+001, 5.1867817E+000, 5.8255185E+000
 4.8000242E+002,-3.5859765E+000,-4.9118121E+000,-5.1686150E+000,-7.2773096E+000,-7.6482653E+000,-9.4310304E+000, 1.3201171E+000, 4.5262557E-032, 3.4023324E-001, 4.3525160E-032, 1.4139834E+000, 1.9777100E-026, 1.1342680E+000, 2.0012714E+001, 6.0674247E-001, 4.5177255E-015, 8.4964682E-001, 4.7129080E-013, 4.8131545E-001, 4.7731614E-009, 4.4435298E-001, 2.0160295E+001, 3.1429215E-001, 4.6546145E+001, 6.8613736E-001, 8.4710405E+001, 1.0111028E+002, 5.8290965E-001, 4.8430925E+001, 1.6209154E-001, 3.1616851E+001, 2.8645779E-001, 4.4371824E-002, 1.7144862E-001, 1.0869336E-002, 2.0713957E-001, 6.2895241E-003, 9.7678200E-002, 3.0839629E-002, 1.9989747E+001, 3.1919043E-001, 1.9236192E+000, 2.6596410E-001, 1.9411954E+000, 1.7511933E+000, 2.8753537E-001, 5.3501160E+000,-2.0951535E-001, 4.0684806E-002, 2.0496009E+001, 5.3999647E-001, 2.6031446E+001, 5.3174189E-001, 2.7387730E+001, 5.6472800E-001, 2.1796819E+001, 2.0415483E-001, 3.4531903E-002, 2.2708915E+001, 9.5055545E-001, 5.9465670E+000, 8.7653551E-001, 7.8613833E+000, 8.1448808E+000, 8.6788457E-001, 6.7046406E+000,-8.9127818E-001, 2.0319601E+001, 6.9042740E-001, 9.6125332E+000, 7.1896441E-001, 8.1627883E+000, 6.5783365E-001, 1.2016308E+001,-7.1756291E-001, 2.0718338E+001, 6.9283519E-001, 2.0308713E+001, 7.4845451E-001, 1.9766307E+001, 7.6757982E-001, 2.0490448E+001,-4.7292496E-001, 2.2989078E+001, 9.2920344E-001, 1.6093467E-002, 7.4851454E-002, 8.2681337E+001, 3.8769620E-001, 7.7946304E+000
