s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa
 2.1400029E+003, 7.5958517E+001, 0.0000000E+000,-4.7334258E+001,-7.8353027E+000,-4.2368777E+001,-2.4131623E-002, 3.5672071E-003, 0.0000000E+000,-2.2010463E+001,-2.1600386E+001,-3.6045414E-005, 1.6687141E-003, 4.1454203E-006,-2.5723731E-001, 1.9934887E-001,-6.0794936E-001, 7.6071594E-001, 5.0308343E+000, 1.5046725E-001,-6.2211429E-001, 1.9264849E+001,-8.8152732E-001,-6.7856494E-001,-5.9758649E-001,-1.0649195E+000,-6.7842087E-001,-6.5639821E-001,-1.2111661E+000,-6.7832997E-001,-6.8187734E-001,-1.2346800E+000
 2.1500142E+003, 3.8374973E+001, 0.0000000E+000,-3.8995334E+001,-8.3308698E+000,-4.1847580E+001,-1.2696770E-002, 2.9892328E-003, 0.0000000E+000,-5.1369487E+001,-5.0808518E+001, 6.4616064E-006, 8.2074676E-004, 6.6452848E-006,-2.4436557E-001, 2.2262711E-001,-6.0862023E-001, 8.0473379E-001, 5.1795824E+000, 1.7414335E-001,-6.2315981E-001, 1.9847801E+001,-8.8440517E-001,-6.7847533E-001,-5.9358644E-001,-1.0724814E+000,-6.7831049E-001,-6.5420983E-001,-1.2116199E+000,-6.7819514E-001,-6.8070393E-001,-1.2060521E+000
 2.1600095E+003, 8.0599623E-003, 0.0000000E+000,-2.9561754E+001,-1.1530430E+001,-3.9658758E+001,-1.3454347E-003, 3.0329151E-003, 0.0000000E+000,-8.1433050E+001,-8.0741196E+001, 2.1495163E-006, 4.5411234E-015, 1.2030663E-005,-2.1669084E-001, 2.8519522E-001,-6.0497882E-001, 8.5249050E-001, 5.3628829E+000, 2.0661616E-001,-6.1963911E-001, 2.0442424E+001,-8.6864992E-001,-6.7836377E-001,-5.8972468E-001,-1.0701258E+000,-6.7820246E-001,-6.5225244E-001,-1.2158426E+000,-6.7807680E-001,-6.7934640E-001,-1.2371553E+000
 2.1700173E+003, 0.0000000E+000, 0.0000000E+000,-2.7468073E+001,-1.0599129E+001,-3.7075563E+001,-1.3049949E-003, 4.9879961E-003, 0.0000000E+000,-7.5529701E+001,-7.5139081E+001, 1.4460032E-004, 7.9898825E-015, 1.3344218E-005,-1.9388893E-001, 3.3955528E-001,-5.9641500E-001, 8.9178665E-001, 5.5369546E+000, 2.4016280E-001,-6.1383813E-001, 2.1049333E+001,-8.4822836E-001,-6.7834497E-001,-5.8556015E-001,-1.0535980E+000,-6.7812718E-001,-6.4962485E-001,-1.1684532E+000,-6.7797554E-001,-6.7805143E-001,-1.2261518E+000
 2.1800137E+003, 0.0000000E+000, 0.0000000E+000,-2.5592639E+001,-1.1026783E+001,-3.4200138E+001,-1.3127311E-003, 4.4890349E-003, 0.0000000E+000,-7.1108682E+001,-7.0816383E+001, 9.6837763E-005, 6.9340979E-015, 1.2581592E-005,-1.5956533E-001, 3.8239150E-001,-5.8684776E-001, 9.6249190E-001, 5.7289773E+000, 2.8226995E-001,-6.0881319E-001, 2.1666955E+001,-8.5020052E-001,-6.7822590E-001,-5.8132753E-001,-1.0230165E+000,-6.7806783E-001,-6.4726906E-001,-1.1483851E+000,-6.7795847E-001,-6.7638677E-001,-1.2283201E+000
 2.1900210E+003, 0.0000000E+000, 0.0000000E+000,-2.3837989E+001,-9.0821153E+000,-3.1632027E+001,-1.6609995E-003, 3.5135823E-003, 0.0000000E+000,-6.5128943E+001,-6.4550279E+001, 1.8080413E-004, 1.0110583E-014, 1.9849277E-005,-1.3323655E-001, 4.3877289E-001,-5.7115909E-001, 1.0162820E+000, 5.9148612E+000, 3.1364483E-001,-6.0346359E-001, 2.2296214E+001,-8.3854288E-001,-6.7813711E-001,-5.7685520E-001,-1.0113155E+000,-6.7797738E-001,-6.4471536E-001,-1.1541802E+000,-6.7778775E-001,-6.7462342E-001,-1.2525108E+000
 2.2000037E+003, 0.0000000E+000, 0.0000000E+000,-2.2226611E+001,-1.0284750E+001,-2.8828470E+001,-1.4143086E-003, 5.4894477E-003, 0.0000000E+000,-6.1709144E+001,-6.1335757E+001, 2.3804658E-004, 1.2655727E-014, 2.2450549E-005,-9.5078888E-002, 5.1838229E-001,-5.5812629E-001, 1.1026516E+000, 6.1208582E+000, 4.1460177E-001,-5.9772414E-001, 2.2934521E+001,-8.3797235E-001,-6.7805665E-001,-5.7211200E-001,-1.0207012E+000,-6.7781868E-001,-6.4136004E-001,-1.1551145E+000,-6.7769265E-001,-6.7270813E-001,-1.1774566E+000
 2.2100164E+003, 0.0000000E+000, 0.0000000E+000,-2.0753453E+001,-8.7554771E+000,-2.6429387E+001,-1.2727646E-003, 4.4994674E-003, 0.0000000E+000,-5.6473921E+001,-5.5935090E+001, 2.6443857E-004, 1.2069863E-014, 2.2370554E-005,-6.3689750E-002, 6.0065433E-001,-5.4501878E-001, 1.1591902E+000, 6.3147792E+000, 4.3996812E-001,-5.9211299E-001, 2.3585276E+001,-8.3015399E-001,-6.7794002E-001,-5.6724269E-001,-9.9325475E-001,-6.7771569E-001,-6.3847282E-001,-1.1155576E+000,-6.7754181E-001,-6.7022450E-001,-1.2112615E+000
 2.2200095E+003, 0.0000000E+000, 0.0000000E+000,-1.9415427E+001,-8.3958526E+000,-2.4047565E+001,-1.2262404E-003, 4.1363162E-003, 0.0000000E+000,-5.2513565E+001,-5.1855934E+001, 2.6049185E-004, 1.3209441E-014, 1.9736882E-005,-2.3113646E-002, 7.1244299E-001,-5.4115574E-001, 1.2270802E+000, 6.5222803E+000, 5.6101164E-001,-5.8626765E-001, 2.4247291E+001,-8.3235784E-001,-6.7782466E-001,-5.6240216E-001,-1.0114221E+000,-6.7752154E-001,-6.3550657E-001,-1.1470512E+000,-6.7729146E-001,-6.6799344E-001,-1.1744238E+000
 2.2300251E+003, 0.0000000E+000, 0.0000000E+000,-1.8206730E+001,-7.9058936E+000,-2.2028382E+001,-1.4323495E-003, 5.5772305E-003, 0.0000000E+000,-4.8693945E+001,-4.8136860E+001, 1.5527821E-004, 1.1156313E-014, 2.1309069E-005, 7.5460411E-003, 7.6637718E-001,-5.2610223E-001, 1.3027777E+000, 6.7342850E+000, 5.6788832E-001,-5.8108947E-001, 2.4922030E+001,-8.3356528E-001,-6.7769609E-001,-5.5745890E-001,-9.8503241E-001,-6.7739692E-001,-6.3218655E-001,-1.0717358E+000,-6.7722919E-001,-6.6601690E-001,-1.1783263E+000
 2.2400120E+003, 0.0000000E+000, 0.0000000E+000,-1.7134082E+001,-7.5082556E+000,-2.0038575E+001,-1.2468609E-003, 4.3162359E-003, 0.0000000E+000,-4.5222344E+001,-4.4677843E+001, 1.8761665E-004, 1.0112039E-014, 1.7512623E-005, 4.6456923E-002, 7.9279542E-001,-5.1172916E-001, 1.3646107E+000, 6.9510744E+000, 6.3033963E-001,-5.7241322E-001, 2.5605443E+001,-8.3246297E-001,-6.7759541E-001,-5.5305336E-001,-9.6141223E-001,-6.7730908E-001,-6.2912514E-001,-1.1001161E+000,-6.7706183E-001,-6.6353335E-001,-1.1685551E+000
 2.2500112E+003, 0.0000000E+000, 0.0000000E+000,-1.6164746E+001,-7.3528152E+000,-1.8267448E+001,-1.2085617E-003, 3.8399833E-003, 0.0000000E+000,-4.2353912E+001,-4.1782378E+001, 1.5756813E-004, 1.1159577E-014, 2.0889099E-005, 8.0425960E-002, 8.8944996E-001,-5.0109120E-001, 1.4272732E+000, 7.1652001E+000, 7.0514237E-001,-5.6644976E-001, 2.6301973E+001,-8.2488366E-001,-6.7750924E-001,-5.4833798E-001,-9.8416533E-001,-6.7712101E-001,-6.2570637E-001,-1.0919853E+000,-6.7694401E-001,-6.6159694E-001,-1.1862672E+000
 2.2600022E+003, 0.0000000E+000, 0.0000000E+000,-1.5295671E+001,-6.9386013E+000,-1.6673228E+001,-1.1382850E-003, 6.4459902E-003, 0.0000000E+000,-3.9632489E+001,-3.8902192E+001, 1.0354416E-004, 7.4638512E-015, 1.5182416E-005, 1.1719156E-001, 1.0132081E+000,-4.9479777E-001, 1.5070609E+000, 7.3769623E+000, 7.5416176E-001,-5.6483545E-001, 2.7009717E+001,-8.2007556E-001,-6.7741372E-001,-5.4351659E-001,-9.4948834E-001,-6.7707863E-001,-6.2351282E-001,-1.0749809E+000,-6.7678266E-001,-6.5931520E-001,-1.1187246E+000
 2.2700178E+003, 0.0000000E+000, 0.0000000E+000,-1.4489766E+001,-7.0895475E+000,-1.5297941E+001,-1.0488009E-003, 4.5511385E-003, 0.0000000E+000,-3.7401942E+001,-3.6873752E+001, 8.9691865E-005, 8.6541280E-015, 1.3652459E-005, 1.4732173E-001, 1.0061723E+000,-4.8484545E-001, 1.5795686E+000, 7.5868790E+000, 7.9883021E-001,-5.5891689E-001, 2.7731550E+001,-8.1430581E-001,-6.7732938E-001,-5.3845669E-001,-9.6563198E-001,-6.7691713E-001,-6.2029994E-001,-1.0597144E+000,-6.7669843E-001,-6.5752182E-001,-1.0881207E+000
 2.2800188E+003, 0.0000000E+000, 0.0000000E+000,-1.3760332E+001,-6.7763765E+000,-1.4018579E+001,-1.2762290E-003, 3.9911420E-003, 0.0000000E+000,-3.5100263E+001,-3.4552573E+001, 8.4590314E-005, 5.7515298E-015, 1.0095514E-005, 1.7918253E-001, 1.0460835E+000,-4.7868309E-001, 1.6379709E+000, 7.7919652E+000, 8.3627121E-001,-5.5358738E-001, 2.8465267E+001,-8.1128075E-001,-6.7728451E-001,-5.3477730E-001,-9.4349551E-001,-6.7689334E-001,-6.1808086E-001,-1.0641472E+000,-6.7654094E-001,-6.5598577E-001,-1.1036304E+000
 2.2900056E+003, 0.0000000E+000, 0.0000000E+000,-1.3063532E+001,-6.8460243E+000,-1.2900782E+001,-1.3051903E-003, 4.9254430E-003, 0.0000000E+000,-3.3195482E+001,-3.2806718E+001, 1.1572285E-004, 7.4644270E-015, 1.2171079E-005, 2.2077960E-001, 1.1727192E+000,-4.6925428E-001, 1.7172650E+000, 8.0215181E+000, 9.2858139E-001,-5.4875201E-001, 2.9208741E+001,-8.2390405E-001,-6.7717063E-001,-5.2953151E-001,-9.4724268E-001,-6.7677137E-001,-6.1487294E-001,-1.0260268E+000,-6.7651746E-001,-6.5374408E-001,-1.1130761E+000
 2.3000212E+003, 0.0000000E+000, 0.0000000E+000,-1.2449178E+001,-5.7497411E+000,-1.1871416E+001,-1.2034071E-003, 2.9485215E-003, 0.0000000E+000,-3.0704709E+001,-3.0068590E+001, 2.5286295E-005, 7.0355824E-015, 1.3915219E-005, 2.4213568E-001, 1.1241636E+000,-4.6004468E-001, 1.7764579E+000, 8.2446434E+000, 9.2796149E-001,-5.4123805E-001, 2.9967714E+001,-8.1980846E-001,-6.7709900E-001,-5.2434430E-001,-9.2859472E-001,-6.7676901E-001,-6.1217433E-001,-1.0775760E+000,-6.7633305E-001,-6.5240535E-001,-1.1289269E+000
 2.3100054E+003, 0.0000000E+000, 0.0000000E+000,-1.1892839E+001,-6.3944390E+000,-1.0937041E+001,-1.2291472E-003, 5.8041900E-003, 0.0000000E+000,-2.9676547E+001,-2.9219744E+001, 1.0901880E-004, 4.3852027E-015, 8.5282811E-006, 2.7922046E-001, 1.2317625E+000,-4.5523755E-001, 1.8555172E+000, 8.4686356E+000, 1.0110266E+000,-5.3897848E-001, 3.0737055E+001,-8.1456749E-001,-6.7703479E-001,-5.1983866E-001,-9.3381937E-001,-6.7665633E-001,-6.0972941E-001,-1.0498708E+000,-6.7633136E-001,-6.5077391E-001,-1.0835990E+000
 2.3200083E+003, 0.0000000E+000, 0.0000000E+000,-1.1363337E+001,-5.6770560E+000,-9.9521675E+000,-1.1769685E-003, 3.7473923E-003, 0.0000000E+000,-2.7610899E+001,-2.6989990E+001, 6.3572904E-005, 5.1288763E-015, 6.8626732E-006, 3.0792411E-001, 1.3200203E+000,-4.4096605E-001, 1.9206098E+000, 8.6899058E+000, 1.0204197E+000,-5.3425536E-001, 3.1523349E+001,-8.1103797E-001,-6.7699066E-001,-5.1478106E-001,-9.2781513E-001,-6.7662311E-001,-6.0731216E-001,-1.0523407E+000,-6.7615079E-001,-6.4887049E-001,-1.1212716E+000
 2.3300239E+003, 0.0000000E+000, 0.0000000E+000,-1.0876482E+001,-6.3274531E+000,-9.2356332E+000,-1.2050142E-003, 4.4632012E-003, 0.0000000E+000,-2.6898202E+001,-2.6436310E+001,-3.2650392E-005, 5.2416531E-015, 8.5108003E-006, 3.3443598E-001, 1.3247832E+000,-4.3812316E-001, 1.9909265E+000, 8.9218046E+000, 1.1033480E+000,-5.3216115E-001, 3.2324836E+001,-8.1357951E-001,-6.7693865E-001,-5.1013162E-001,-9.2330168E-001,-6.7655225E-001,-6.0474930E-001,-1.0467583E+000,-6.7611489E-001,-6.4731324E-001,-1.1096252E+000
 2.3400107E+003, 0.0000000E+000, 0.0000000E+000,-1.0432031E+001,-5.7108655E+000,-8.5595560E+000,-1.1481731E-003, 5.8061282E-003, 0.0000000E+000,-2.5105508E+001,-2.4697795E+001, 3.1127087E-005, 5.1700153E-015, 1.0268691E-005, 3.6806299E-001, 1.4408486E+000,-4.2897238E-001, 2.0698318E+000, 9.1508863E+000, 1.1582633E+000,-5.2739008E-001, 3.3137350E+001,-8.1379328E-001,-6.7687892E-001,-5.0496788E-001,-9.2123248E-001,-6.7648264E-001,-6.0180831E-001,-1.0126469E+000,-6.7606757E-001,-6.4585161E-001,-1.0816328E+000
 2.3500264E+003, 0.0000000E+000, 0.0000000E+000,-1.0019910E+001,-5.1323932E+000,-7.9658638E+000,-1.0073469E-003, 3.6284680E-003, 0.0000000E+000,-2.3591859E+001,-2.3115546E+001, 2.9620576E-005, 4.8691737E-015, 1.0331735E-005, 4.0587794E-001, 1.4519645E+000,-4.2163856E-001, 2.1491473E+000, 9.3939091E+000, 1.1803194E+000,-5.1912836E-001, 3.3964893E+001,-8.1249064E-001,-6.7680623E-001,-4.9934529E-001,-9.1999599E-001,-6.7641693E-001,-5.9921479E-001,-1.0456487E+000,-6.7593317E-001,-6.4403813E-001,-1.0995904E+000
 2.3600129E+003, 0.0000000E+000, 0.0000000E+000,-9.6423870E+000,-5.5544372E+000,-7.4254634E+000,-1.2557663E-003, 4.6621564E-003, 0.0000000E+000,-2.2981854E+001,-2.2618881E+001,-8.7562969E-005, 2.7899798E-015, 3.0266599E-006, 4.3134018E-001, 1.5320520E+000,-4.2022230E-001, 2.2152521E+000, 9.6360713E+000, 1.2584337E+000,-5.1671242E-001, 3.4805497E+001,-8.1102613E-001,-6.7677603E-001,-4.9429852E-001,-9.2173597E-001,-6.7637384E-001,-5.9706330E-001,-1.0368757E+000,-6.7594508E-001,-6.4306844E-001,-1.0979540E+000
 2.3700286E+003, 0.0000000E+000, 0.0000000E+000,-9.2729823E+000,-5.4653610E+000,-6.8190877E+000,-9.8206221E-004, 5.0922157E-003, 0.0000000E+000,-2.1938361E+001,-2.1553321E+001,-2.8121562E-006, 5.4713193E-015, 1.0296176E-005, 4.6639040E-001, 1.6291906E+000,-4.1015603E-001, 2.2963782E+000, 9.8802542E+000, 1.3167968E+000,-5.1224829E-001, 3.5662849E+001,-8.1379714E-001,-6.7671577E-001,-4.8942383E-001,-9.1536384E-001,-6.7632838E-001,-5.9425582E-001,-1.0354928E+000,-6.7584184E-001,-6.4134747E-001,-1.0872810E+000
 2.3800154E+003, 0.0000000E+000, 0.0000000E+000,-8.9246600E+000,-5.3867382E+000,-6.3166099E+000,-1.0431514E-003, 4.7876913E-003, 0.0000000E+000,-2.1189186E+001,-2.0624264E+001, 4.9420556E-005, 5.9015976E-015, 8.4704804E-006, 4.9936878E-001, 1.6700901E+000,-4.0224307E-001, 2.3722741E+000, 1.0117326E+001, 1.3624469E+000,-5.0942938E-001, 3.6531927E+001,-8.0834211E-001,-6.7666402E-001,-4.8350381E-001,-9.1743562E-001,-6.7624179E-001,-5.9085897E-001,-1.0326627E+000,-6.7573254E-001,-6.3984029E-001,-1.0780219E+000
 2.3900022E+003, 0.0000000E+000, 0.0000000E+000,-8.6185565E+000,-5.2972881E+000,-5.9905144E+000,-1.0192384E-003, 5.2374417E-003, 0.0000000E+000,-2.0304666E+001,-1.9902141E+001,-4.5111172E-005, 2.6362860E-015, 5.1653327E-006, 5.2435840E-001, 1.7658833E+000,-3.9886003E-001, 2.4364625E+000, 1.0397102E+001, 1.4315559E+000,-5.0538020E-001, 3.7414712E+001,-8.0958157E-001,-6.7660649E-001,-4.7845546E-001,-9.1648099E-001,-6.7622382E-001,-5.8876465E-001,-1.0113766E+000,-6.7584118E-001,-6.3857980E-001,-1.0783714E+000
 2.4000000E+003, 0.0000000E+000, 0.0000000E+000,-8.3311195E+000,-4.9644379E+000,-5.5898928E+000,-9.0062197E-004, 4.8709058E-003, 0.0000000E+000,-1.9043649E+001,-1.8881480E+001, 2.5493136E-005, 3.7069258E-015, 8.3836827E-006, 5.6294827E-001, 1.7860322E+000,-3.9323039E-001, 2.5309508E+000, 1.0635878E+001, 1.4662147E+000,-4.9895792E-001, 3.8313351E+001,-8.0379040E-001,-6.7660260E-001,-4.7241228E-001,-9.1315661E-001,-6.7620353E-001,-5.8597443E-001,-9.9428552E-001,-6.7579184E-001,-6.3708662E-001,-1.0913425E+000
