s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa,Pa
 1.5900131E+003, 1.6004317E+002, 0.0000000E+000,-9.5051323E+001,-9.3438582E+000,-6.8617540E+001,-4.1594907E-002, 1.5351683E-003, 0.0000000E+000,-1.3105888E+001,-1.3009609E+001,-1.7273287E-004, 3.5163446E-003,-3.2767965E-007,-1.4226762E+000,-9.4506162E-001,-1.1717775E+000,-8.0258881E-001,-3.8792726E-001,-9.4066229E-001,-8.6205987E-001,-8.4353289E-001,-7.4936622E-001, 2.7643234E-002,-9.9849868E-001,-6.7118386E-001,-7.0124706E-001,-1.2358071E+000,-6.7116599E-001,-7.1221907E-001,-1.3693917E+000,-6.7124681E-001,-7.1806348E-001,-1.3962907E+000
 1.6000039E+003, 1.5994644E+002, 0.0000000E+000,-9.5088514E+001,-9.7217844E+000,-6.8666776E+001,-4.1442541E-002,-8.1198606E-005, 0.0000000E+000,-1.3604123E+001,-1.3572161E+001,-1.2059921E-004, 3.5163446E-003,-7.7450396E-007,-1.4105703E+000,-9.4747189E-001,-1.2052331E+000,-7.9693474E-001,-3.7740517E-001,-9.2769559E-001,-8.4642666E-001,-8.4328798E-001,-7.4914273E-001, 7.2427924E-002,-9.9278921E-001,-6.7118843E-001,-7.0094215E-001,-1.1852036E+000,-6.7118964E-001,-7.1222638E-001,-1.4001735E+000,-6.7127385E-001,-7.1809902E-001,-1.4663136E+000
 1.6100081E+003, 1.6000025E+002, 0.0000000E+000,-9.5008479E+001,-8.7927271E+000,-6.8140972E+001,-4.1471655E-002, 5.3797569E-003, 0.0000000E+000,-1.2168690E+001,-1.1978022E+001,-8.2195760E-005, 3.5163446E-003, 9.7089256E-006,-1.3694654E+000,-9.3842612E-001,-1.1727690E+000,-7.9284797E-001,-3.6653150E-001,-9.1710559E-001,-8.2966957E-001,-8.3324468E-001,-7.4844248E-001, 1.1970277E-001,-9.8397553E-001,-6.7119045E-001,-7.0068270E-001,-1.1881667E+000,-6.7117951E-001,-7.1137448E-001,-1.3618951E+000,-6.7125112E-001,-7.1757262E-001,-1.3348557E+000
 1.6200070E+003, 1.5996106E+002, 0.0000000E+000,-9.4624764E+001,-9.9014486E+000,-6.8068009E+001,-4.1528973E-002,-2.7296579E-003, 0.0000000E+000,-1.2707895E+001,-1.2677418E+001,-1.7110626E-004, 3.5163446E-003,-4.1567262E-006,-1.4187743E+000,-9.4020879E-001,-1.1902559E+000,-7.9668378E-001,-3.5546905E-001,-9.2441033E-001,-8.1889241E-001,-8.5939957E-001,-7.4746093E-001, 1.6908444E-001,-9.7558092E-001,-6.7121459E-001,-6.9998138E-001,-1.1946819E+000,-6.7117956E-001,-7.1175095E-001,-1.3249822E+000,-6.7128561E-001,-7.1775324E-001,-1.4077687E+000
 1.6300144E+003, 1.6994881E+002, 0.0000000E+000,-9.6347141E+001,-8.0257954E+000,-6.7910963E+001,-4.3909472E-002, 2.0308801E-003, 0.0000000E+000,-2.4852128E+000,-2.3769633E+000,-5.3809160E-005, 3.7413414E-003, 8.1565013E-006,-1.3801033E+000,-9.3718774E-001,-1.1781748E+000,-7.9536163E-001,-3.4413358E-001,-9.0927364E-001,-8.0199454E-001,-8.4474679E-001,-7.4723131E-001, 2.2099775E-001,-9.8142236E-001,-6.7116683E-001,-6.9933412E-001,-1.1901569E+000,-6.7114373E-001,-7.1163515E-001,-1.3211565E+000,-6.7125222E-001,-7.1752937E-001,-1.4091353E+000
 1.6400052E+003, 1.9032070E+002, 0.0000000E+000,-1.0125811E+002,-8.4956753E+000,-6.8712839E+001,-4.8955833E-002,-1.1468461E-003, 0.0000000E+000, 1.1656434E+001, 1.1803977E+001,-1.1780213E-004, 4.1895972E-003,-4.9542415E-006,-1.3912976E+000,-9.3091653E-001,-1.1369559E+000,-7.8923389E-001,-3.3242116E-001,-9.1516080E-001,-7.8399799E-001,-8.2277854E-001,-7.4818652E-001, 2.7498636E-001,-9.8469977E-001,-6.7120354E-001,-6.9955063E-001,-1.2196033E+000,-6.7114161E-001,-7.1122943E-001,-1.3334229E+000,-6.7122678E-001,-7.1737709E-001,-1.4357237E+000
 1.6500024E+003, 2.1072461E+002, 0.0000000E+000,-1.0759008E+002,-7.2130852E+000,-7.0976025E+001,-5.4074891E-002,-2.7146469E-004, 0.0000000E+000, 2.4736064E+001, 2.4891075E+001,-1.2968695E-004, 4.6377780E-003, 8.0472594E-007,-1.4067113E+000,-9.3040540E-001,-1.1593512E+000,-7.9665487E-001,-3.2039738E-001,-9.0030883E-001,-7.6823715E-001,-8.1787225E-001,-7.4451522E-001, 3.3181094E-001,-9.8554430E-001,-6.7119749E-001,-6.9921233E-001,-1.1940382E+000,-6.7116764E-001,-7.1119464E-001,-1.3721420E+000,-6.7129610E-001,-7.1758625E-001,-1.4152772E+000
 1.6600006E+003, 2.3113164E+002, 0.0000000E+000,-1.1535374E+002,-6.6196953E+000,-7.3239497E+001,-5.8616395E-002, 3.2863116E-004, 0.0000000E+000, 3.5741469E+001, 3.5860418E+001,-1.0980479E-004, 5.0860039E-003,-1.9205275E-007,-1.3858878E+000,-9.2390123E-001,-1.1741618E+000,-7.9389683E-001,-3.0806715E-001,-8.9536453E-001,-7.4602326E-001,-8.1543498E-001,-7.4532966E-001, 3.9113531E-001,-1.0066504E+000,-6.7120620E-001,-6.9896339E-001,-1.1903748E+000,-6.7117234E-001,-7.1106431E-001,-1.3929052E+000,-6.7129586E-001,-7.1762512E-001,-1.4310816E+000
 1.6700026E+003, 2.5144790E+002, 0.0000000E+000,-1.2491469E+002,-6.8072222E+000,-7.5387218E+001,-6.3527715E-002,-2.7693585E-004, 0.0000000E+000, 4.4195675E+001, 4.4274965E+001,-1.9689688E-004, 5.5342147E-003,-1.1684141E-005,-1.4132838E+000,-9.2824392E-001,-1.2002523E+000,-7.9697328E-001,-2.9533526E-001,-8.8548933E-001,-7.3384300E-001,-8.2557185E-001,-7.4452819E-001, 4.5276204E-001,-1.0126170E+000,-6.7122573E-001,-6.9890502E-001,-1.1813578E+000,-6.7122964E-001,-7.1174038E-001,-1.3310524E+000,-6.7137499E-001,-7.1808160E-001,-1.4499867E+000
 1.6800132E+003, 2.7198361E+002, 0.0000000E+000,-1.3559141E+002,-4.8406201E+000,-7.8391623E+001,-6.8505860E-002,-5.8200514E-004, 0.0000000E+000, 5.2972233E+001, 5.3090870E+001,-1.2364381E-004, 5.9827772E-003, 1.8061276E-006,-1.4372006E+000,-9.2049329E-001,-1.1492524E+000,-7.9686289E-001,-2.8230089E-001,-8.9610852E-001,-7.2944541E-001,-8.1782297E-001,-7.4571568E-001, 5.1827850E-001,-1.0231071E+000,-6.7128699E-001,-6.9868904E-001,-1.1853716E+000,-6.7126405E-001,-7.1146037E-001,-1.3712767E+000,-6.7136215E-001,-7.1826067E-001,-1.4009459E+000
 1.6900010E+003, 2.9234263E+002, 0.0000000E+000,-1.4659888E+002,-5.3654218E+000,-8.1692879E+001,-7.3032144E-002, 5.5719323E-004, 0.0000000E+000, 5.8456614E+001, 5.8612976E+001,-1.7382860E-004, 6.4311666E-003,-4.0523428E-006,-1.3822476E+000,-9.2352337E-001,-1.1783264E+000,-7.9620004E-001,-2.6880332E-001,-8.8987374E-001,-7.0254406E-001,-8.2258274E-001,-7.4725990E-001, 5.8609039E-001,-1.0373980E+000,-6.7131458E-001,-6.9831186E-001,-1.2250461E+000,-6.7127244E-001,-7.1158263E-001,-1.3716387E+000,-6.7140900E-001,-7.1851962E-001,-1.4514771E+000
 1.7000004E+003, 3.1270933E+002, 0.0000000E+000,-1.5891220E+002,-5.5096521E+000,-8.5456064E+001,-7.8010947E-002,-3.4871825E-003, 0.0000000E+000, 6.2674017E+001, 6.2749914E+001,-1.4129548E-004, 6.8792538E-003,-5.6093635E-006,-1.4153079E+000,-9.2777347E-001,-1.1579992E+000,-7.9593479E-001,-2.5503063E-001,-9.0235798E-001,-6.9629045E-001,-7.9796593E-001,-7.4996243E-001, 6.5711203E-001,-1.0425030E+000,-6.7137221E-001,-6.9822985E-001,-1.2586197E+000,-6.7130933E-001,-7.1193231E-001,-1.4000797E+000,-6.7141198E-001,-7.1871199E-001,-1.5154712E+000
 1.7100092E+003, 3.3313010E+002, 0.0000000E+000,-1.7258809E+002,-4.3853624E+000,-8.9398006E+001,-8.2906824E-002, 1.6890182E-003, 0.0000000E+000, 6.6545651E+001, 6.6677427E+001,-3.0428899E-004, 7.3278134E-003,-1.3396793E-005,-1.4235310E+000,-9.2829566E-001,-1.1831488E+000,-7.9556647E-001,-2.4087003E-001,-9.0172495E-001,-6.7983112E-001,-7.9754362E-001,-7.4935676E-001, 7.3085962E-001,-1.0675276E+000,-6.7140558E-001,-6.9821787E-001,-1.2352402E+000,-6.7141550E-001,-7.1249741E-001,-1.3829569E+000,-6.7151821E-001,-7.1929976E-001,-1.4320789E+000
 1.7200115E+003, 3.5361158E+002, 0.0000000E+000,-1.8578294E+002,-4.7619716E+000,-9.2725459E+001,-8.7559868E-002,-2.2084212E-003, 0.0000000E+000, 7.0095183E+001, 7.0251451E+001,-1.8633317E-004, 7.7762827E-003,-3.5329527E-006,-1.4429810E+000,-9.2482728E-001,-1.1885414E+000,-7.9352717E-001,-2.2638386E-001,-8.9602556E-001,-6.6825543E-001,-8.1018167E-001,-7.4890786E-001, 8.0894491E-001,-1.0403492E+000,-6.7145514E-001,-6.9804594E-001,-1.2658885E+000,-6.7144372E-001,-7.1267585E-001,-1.4172928E+000,-6.7152704E-001,-7.1939257E-001,-1.4940940E+000
 1.7300057E+003, 3.5869528E+002, 0.0000000E+000,-1.9698571E+002,-5.8072594E+000,-9.6382501E+001,-8.8696162E-002,-3.5145277E-004, 0.0000000E+000, 5.9292854E+001, 5.9430763E+001,-1.9168484E-004, 7.8817224E-003,-8.0348012E-006,-1.4269055E+000,-9.2904632E-001,-1.1705674E+000,-8.0017241E-001,-2.1146679E-001,-8.9118288E-001,-6.5427593E-001,-8.0458250E-001,-7.5107544E-001, 8.8959852E-001,-1.0832648E+000,-6.7150616E-001,-6.9772645E-001,-1.2894564E+000,-6.7148182E-001,-7.1284221E-001,-1.4467057E+000,-6.7157407E-001,-7.1995234E-001,-1.4683917E+000
 1.7400006E+003, 3.4802039E+002, 0.0000000E+000,-2.0209438E+002,-6.0898911E+000,-9.8891683E+001,-8.6113044E-002, 5.5430456E-005, 0.0000000E+000, 4.0808238E+001, 4.0858384E+001,-1.5260693E-004, 7.6467313E-003,-2.8226289E-006,-1.4313991E+000,-9.3051093E-001,-1.1931491E+000,-8.0048634E-001,-1.9627624E-001,-8.9230890E-001,-6.4255143E-001,-7.5515277E-001,-7.5322554E-001, 9.7412775E-001,-1.0659331E+000,-6.7152773E-001,-6.9738154E-001,-1.3134789E+000,-6.7149038E-001,-7.1297669E-001,-1.4469517E+000,-6.7157434E-001,-7.2019769E-001,-1.4625384E+000
 1.7500082E+003, 3.3734385E+002, 0.0000000E+000,-2.0323083E+002,-7.7103536E+000,-1.0000380E+002,-8.3489962E-002, 1.4315133E-003, 0.0000000E+000, 2.6238221E+001, 2.6316810E+001,-1.8125301E-004, 7.4115343E-003,-4.4845348E-006,-1.4362159E+000,-9.2630517E-001,-1.1771610E+000,-8.0142972E-001,-1.8052020E-001,-8.8624583E-001,-6.1814592E-001,-8.1498646E-001,-7.4939539E-001, 1.0622033E+000,-1.0695823E+000,-6.7155180E-001,-6.9682429E-001,-1.2594705E+000,-6.7154326E-001,-7.1314727E-001,-1.3912780E+000,-6.7163491E-001,-7.2029361E-001,-1.4961033E+000
 1.7600112E+003, 3.2663335E+002, 0.0000000E+000,-2.0105138E+002,-8.1298376E+000,-1.0030722E+002,-8.0977513E-002,-1.7376825E-003, 0.0000000E+000, 1.6943562E+001, 1.7062198E+001,-1.5780325E-004, 7.1762036E-003,-6.5932835E-006,-1.4440304E+000,-9.2959178E-001,-1.2124229E+000,-7.9935584E-001,-1.6441568E-001,-8.8808914E-001,-5.9885351E-001,-7.9581320E-001,-7.4989596E-001, 1.1545115E+000,-1.0375175E+000,-6.7157670E-001,-6.9595928E-001,-1.3207297E+000,-6.7154114E-001,-7.1320724E-001,-1.4813816E+000,-6.7163984E-001,-7.2055264E-001,-1.4733055E+000
 1.7700065E+003, 3.1601272E+002, 0.0000000E+000,-1.9756208E+002,-8.4221279E+000,-1.0039759E+002,-7.8617938E-002,-2.9866259E-003, 0.0000000E+000, 9.4899595E+000, 9.5493117E+000,-1.4313566E-004, 6.9410647E-003, 5.3583156E-006,-1.5070414E+000,-9.2659546E-001,-1.1803225E+000,-8.0183249E-001,-1.4801571E-001,-8.8793819E-001,-5.6789885E-001,-7.3893405E-001,-7.5241594E-001, 1.2505348E+000,-1.0634051E+000,-6.7155720E-001,-6.9526605E-001,-1.3174661E+000,-6.7151902E-001,-7.1269822E-001,-1.5005771E+000,-6.7160604E-001,-7.2045770E-001,-1.4954307E+000
 1.7800103E+003, 3.0519696E+002, 0.0000000E+000,-1.9415874E+002,-8.1784211E+000,-1.0024603E+002,-7.5648356E-002, 3.3268218E-003, 0.0000000E+000, 2.4442904E+000, 2.5414547E+000,-1.6249106E-004, 6.7059503E-003,-1.0057130E-006,-1.4736141E+000,-9.1044907E-001,-1.1431323E+000,-8.1287210E-001,-1.3115232E-001,-8.8476983E-001,-5.4154267E-001,-7.6214659E-001,-7.4949808E-001, 1.3503862E+000,-1.0601983E+000,-6.7155111E-001,-6.9457825E-001,-1.2957212E+000,-6.7153111E-001,-7.1230070E-001,-1.4620939E+000,-6.7163889E-001,-7.2051730E-001,-1.4790288E+000
 1.7900001E+003, 2.9465547E+002, 0.0000000E+000,-1.8950438E+002,-9.7490335E+000,-9.9984677E+001,-7.3303089E-002, 4.3533143E-004, 0.0000000E+000,-4.6400586E+000,-4.6554856E+000,-1.0300134E-004, 6.4708353E-003,-1.9896510E-006,-1.4328894E+000,-9.0093843E-001,-1.1415148E+000,-8.1562414E-001,-1.1388099E-001,-8.7718316E-001,-5.2057019E-001,-7.3865449E-001,-7.4886781E-001, 1.4543451E+000,-1.0724971E+000,-6.7151616E-001,-6.9356044E-001,-1.3324395E+000,-6.7149673E-001,-7.1236019E-001,-1.4707280E+000,-6.7163534E-001,-7.2041407E-001,-1.5197693E+000
 1.8000009E+003, 2.8381966E+002, 0.0000000E+000,-1.8400526E+002,-9.2388013E+000,-9.8751382E+001,-7.0862430E-002,-2.7468663E-003, 0.0000000E+000,-8.3122375E+000,-8.2493918E+000,-1.9041220E-004, 6.2358401E-003,-2.0095406E-006,-1.4937052E+000,-9.0182110E-001,-1.1695425E+000,-8.1524265E-001,-9.6327359E-002,-8.7375902E-001,-4.9118413E-001,-7.4222606E-001,-7.4730695E-001, 1.5623967E+000,-1.0526839E+000,-6.7152152E-001,-6.9297365E-001,-1.3845315E+000,-6.7148287E-001,-7.1225950E-001,-1.5138178E+000,-6.7163423E-001,-7.2045121E-001,-1.4889624E+000
 1.8100043E+003, 2.7315651E+002, 0.0000000E+000,-1.7826268E+002,-9.4726057E+000,-9.8792595E+001,-6.8176725E-002, 1.3629571E-003, 0.0000000E+000,-1.3415647E+001,-1.3438187E+001,-1.3234088E-004, 6.0006621E-003,-1.9545336E-007,-1.5040378E+000,-9.0027900E-001,-1.1590118E+000,-8.1308053E-001,-7.7999412E-002,-8.7090247E-001,-4.5974360E-001,-7.4049100E-001,-7.4958281E-001, 1.6745244E+000,-1.0402508E+000,-6.7154592E-001,-6.9203897E-001,-1.2802091E+000,-6.7151181E-001,-7.1170079E-001,-1.4806926E+000,-6.7164003E-001,-7.2052735E-001,-1.5562052E+000
 1.8200031E+003, 2.6246725E+002, 0.0000000E+000,-1.7205252E+002,-9.8141516E+000,-9.8158773E+001,-6.5557647E-002, 2.8150646E-003, 0.0000000E+000,-1.7690590E+001,-1.7620934E+001,-1.4202938E-004, 5.7651642E-003, 7.4149253E-008,-1.4871617E+000,-8.9063581E-001,-1.1400266E+000,-8.1769939E-001,-5.9482582E-002,-8.5542145E-001,-4.2221538E-001,-7.2091289E-001,-7.4956893E-001, 1.7907587E+000,-1.0337570E+000,-6.7152508E-001,-6.9126302E-001,-1.3158222E+000,-6.7150535E-001,-7.1147293E-001,-1.4497980E+000,-6.7166043E-001,-7.2049018E-001,-1.4808007E+000
 1.8300023E+003, 1.9439094E+002, 0.0000000E+000,-1.5426102E+002,-1.2162989E+001,-9.6374125E+001,-4.8942635E-002, 1.2383377E-003, 0.0000000E+000,-6.8271301E+001,-6.8454897E+001,-6.0663368E-005, 4.2329459E-003, 9.8424966E-006,-1.4632344E+000,-8.9080173E-001,-1.1468436E+000,-8.1423382E-001,-4.0532300E-002,-8.5491916E-001,-3.9238355E-001,-7.3599920E-001,-7.4835574E-001, 1.9122092E+000,-1.0255184E+000,-6.7148284E-001,-6.8986575E-001,-1.3520115E+000,-6.7142024E-001,-7.1056563E-001,-1.4743427E+000,-6.7156181E-001,-7.1996144E-001,-1.4476024E+000
 1.8400013E+003, 6.5920300E+001, 0.0000000E+000,-1.1582125E+002,-1.7964840E+001,-9.0630966E+001,-1.7480477E-002, 6.2093872E-003, 0.0000000E+000,-1.5825214E+002,-1.5850802E+002, 2.3148593E-005, 1.4092078E-003, 1.3440201E-005,-1.4079769E+000,-8.7673468E-001,-1.1361661E+000,-8.1694433E-001,-2.1080376E-002,-8.2209414E-001,-3.4549799E-001,-7.2624747E-001,-7.4588506E-001, 2.0394664E+000,-1.0095923E+000,-6.7133850E-001,-6.8832590E-001,-1.3011175E+000,-6.7134689E-001,-7.0960904E-001,-1.4135520E+000,-6.7149359E-001,-7.1877925E-001,-1.3991654E+000
 1.8500110E+003, 1.7801951E-002, 0.0000000E+000,-8.6810311E+001,-1.8307741E+001,-8.1179263E+001,-1.7125608E-003, 3.7779016E-003, 0.0000000E+000,-1.8600293E+002,-1.8627745E+002, 1.2950965E-004, 1.0447327E-014, 2.0345518E-005,-1.4005136E+000,-8.6660624E-001,-1.1225863E+000,-8.0841247E-001,-1.2501960E-003,-8.1375740E-001,-3.0252718E-001,-7.2450821E-001,-7.4317472E-001, 2.1710429E+000,-9.8124936E-001,-6.7118956E-001,-6.8593896E-001,-1.1776144E+000,-6.7129401E-001,-7.0770532E-001,-1.3501950E+000,-6.7137396E-001,-7.1753484E-001,-1.4575240E+000
 1.8600018E+003, 0.0000000E+000, 0.0000000E+000,-7.3412889E+001,-1.8822224E+001,-7.2018855E+001,-1.5582644E-003, 2.8773797E-003, 0.0000000E+000,-1.6387284E+002,-1.6425265E+002, 1.0105257E-004, 1.3525705E-014, 3.2107078E-005,-1.4011728E+000,-8.4901069E-001,-1.0498181E+000,-8.0450584E-001, 1.9059000E-002,-7.9433340E-001,-2.5309116E-001,-6.8204404E-001,-7.4143618E-001, 2.3068424E+000,-9.3813807E-001,-6.7101585E-001,-6.8328020E-001,-1.2031321E+000,-6.7099566E-001,-7.0604201E-001,-1.3492287E+000,-6.7114751E-001,-7.1566876E-001,-1.3853373E+000
 1.8700032E+003, 0.0000000E+000, 0.0000000E+000,-6.2922568E+001,-1.5603759E+001,-6.3484720E+001,-1.6088050E-003, 5.5545393E-003, 0.0000000E+000,-1.4167116E+002,-1.4200710E+002, 3.0988031E-004, 2.0409221E-014, 4.0134223E-005,-1.3471247E+000,-8.1697296E-001,-1.0079543E+000,-7.8768883E-001, 3.9742633E-002,-7.5743366E-001,-1.7750122E-001,-6.3153602E-001,-7.3615073E-001, 2.4470803E+000,-9.0822307E-001,-6.7076674E-001,-6.8074543E-001,-1.1703840E+000,-6.7072152E-001,-7.0277549E-001,-1.2971610E+000,-6.7088005E-001,-7.1290225E-001,-1.4125541E+000
 1.8800239E+003, 0.0000000E+000, 0.0000000E+000,-5.4738866E+001,-1.4916219E+001,-5.5854663E+001,-1.5844095E-003, 3.8349510E-003, 0.0000000E+000,-1.2540855E+002,-1.2550750E+002, 2.8825894E-004, 2.1318926E-014, 4.4858683E-005,-1.3191051E+000,-7.9144030E-001,-9.4573115E-001,-7.7581506E-001, 6.1074848E-002,-7.1942420E-001,-1.0261206E-001,-6.2646692E-001,-7.2922761E-001, 2.5921734E+000,-9.0973650E-001,-6.7054333E-001,-6.7744258E-001,-1.1235339E+000,-6.7046606E-001,-6.9957152E-001,-1.3096540E+000,-6.7062506E-001,-7.1006013E-001,-1.3895531E+000
 1.8900051E+003, 0.0000000E+000, 0.0000000E+000,-4.8313977E+001,-1.4120425E+001,-4.9836196E+001,-1.7344064E-003, 3.7509760E-003, 0.0000000E+000,-1.1212817E+002,-1.1226858E+002, 2.2544269E-004, 1.5805633E-014, 3.4491930E-005,-1.3051648E+000,-7.6260582E-001,-8.7803684E-001,-7.6774835E-001, 8.2819245E-002,-6.8279461E-001,-4.3520945E-002,-5.9109342E-001,-7.2472030E-001, 2.7418753E+000,-8.9414910E-001,-6.7038491E-001,-6.7495914E-001,-1.0987506E+000,-6.7029333E-001,-6.9763297E-001,-1.2964817E+000,-6.7044300E-001,-7.0802763E-001,-1.3575666E+000
 1.9000192E+003, 0.0000000E+000, 0.0000000E+000,-4.3115723E+001,-1.3260903E+001,-4.4276868E+001,-1.7245322E-003, 4.7785783E-003, 0.0000000E+000,-1.0056430E+002,-1.0065044E+002, 1.8098152E-004, 1.3275057E-014, 2.5841490E-005,-1.2871520E+000,-7.4016104E-001,-8.1119849E-001,-7.6155985E-001, 1.0488369E-001,-6.5257473E-001, 2.4402233E-002,-5.7428027E-001,-7.1987266E-001, 2.8965807E+000,-8.9636731E-001,-6.7019816E-001,-6.7234529E-001,-1.0657567E+000,-6.7005750E-001,-6.9525004E-001,-1.2563631E+000,-6.7024125E-001,-7.0597004E-001,-1.2883186E+000
 1.9100232E+003, 0.0000000E+000, 0.0000000E+000,-3.8967043E+001,-1.1969484E+001,-3.9479059E+001,-1.7262330E-003, 9.3628132E-004, 0.0000000E+000,-9.0462075E+001,-9.0416376E+001, 2.1006276E-004, 1.5830565E-014, 3.4734327E-005,-1.2575594E+000,-7.2052311E-001,-7.5280313E-001,-7.5076661E-001, 1.2757475E-001,-6.2202314E-001, 7.7016431E-002,-5.3427605E-001,-7.1713196E-001, 3.0566031E+000,-8.8857908E-001,-6.7007348E-001,-6.7024967E-001,-1.0682890E+000,-6.6985288E-001,-6.9313816E-001,-1.2421421E+000,-6.7003064E-001,-7.0374760E-001,-1.4010213E+000
 1.9200198E+003, 0.0000000E+000, 0.0000000E+000,-3.5451621E+001,-1.2137511E+001,-3.5393835E+001,-1.6355004E-003, 5.6713367E-003, 0.0000000E+000,-8.2940409E+001,-8.2978932E+001, 2.1139639E-004, 1.4205707E-014, 2.4906097E-005,-1.2451982E+000,-6.9448895E-001,-6.8330563E-001,-7.4302550E-001, 1.5097635E-001,-5.7353796E-001, 1.4441068E-001,-5.0476080E-001,-7.1216705E-001, 3.2217536E+000,-8.8009107E-001,-6.6994354E-001,-6.6805381E-001,-1.0695508E+000,-6.6964628E-001,-6.9117459E-001,-1.2454558E+000,-6.6983174E-001,-7.0163561E-001,-1.2196117E+000
 1.9300013E+003, 0.0000000E+000, 0.0000000E+000,-3.2360913E+001,-1.0915570E+001,-3.1664134E+001,-1.6616232E-003, 2.2262875E-003, 0.0000000E+000,-7.5032780E+001,-7.4940052E+001, 1.3375396E-004, 1.2684999E-014, 2.7459096E-005,-1.2405432E+000,-6.6766287E-001,-6.2179612E-001,-7.4003236E-001, 1.7452473E-001,-5.6133420E-001, 2.0965161E-001,-4.4105828E-001,-7.0823058E-001, 3.3922045E+000,-8.8258080E-001,-6.6980455E-001,-6.6618552E-001,-1.0217658E+000,-6.6950561E-001,-6.8865234E-001,-1.2210268E+000,-6.6965930E-001,-6.9942770E-001,-1.2605165E+000
 1.9400105E+003, 0.0000000E+000, 0.0000000E+000,-2.9835591E+001,-1.0853059E+001,-2.8496239E+001,-1.7061672E-003, 4.5331414E-003, 0.0000000E+000,-6.9254428E+001,-6.9182062E+001, 3.8066229E-005, 1.0338654E-014, 2.1425735E-005,-1.2085565E+000,-6.4036254E-001,-5.9750520E-001,-7.2941739E-001, 1.9872598E-001,-5.5899624E-001, 2.8061006E-001,-4.0523801E-001,-7.0487376E-001, 3.5681401E+000,-8.8224332E-001,-6.6969623E-001,-6.6421115E-001,-9.8036709E-001,-6.6942871E-001,-6.8647307E-001,-1.1828738E+000,-6.6952400E-001,-6.9741036E-001,-1.2390327E+000
 1.9500258E+003, 0.0000000E+000, 0.0000000E+000,-2.7581318E+001,-1.0612609E+001,-2.5725949E+001,-1.6000749E-003, 3.9053219E-003, 0.0000000E+000,-6.3955090E+001,-6.3917571E+001, 5.2267109E-005, 9.5818780E-015, 2.1307011E-005,-1.1930758E+000,-6.2785362E-001,-5.2874291E-001,-7.2609609E-001, 2.2349666E-001,-5.0304848E-001, 3.4836463E-001,-3.4305966E-001,-7.0506899E-001, 3.7505756E+000,-8.7090658E-001,-6.6958602E-001,-6.6246819E-001,-9.9011716E-001,-6.6933210E-001,-6.8536847E-001,-1.1474571E+000,-6.6942769E-001,-6.9585647E-001,-1.1855900E+000
 1.9600054E+003, 0.0000000E+000, 0.0000000E+000,-2.5613259E+001,-1.0471485E+001,-2.3429672E+001,-1.6163620E-003,-1.2167371E-003, 0.0000000E+000,-5.9574999E+001,-5.9517249E+001, 5.0211390E-005, 7.9663781E-015, 1.6988875E-005,-1.2013572E+000,-6.0917396E-001,-5.0220730E-001,-7.1744951E-001, 2.4869442E-001,-5.1567284E-001, 4.0058749E-001,-3.3768195E-001,-6.9758701E-001, 3.9378552E+000,-8.6058592E-001,-6.6952456E-001,-6.6035124E-001,-1.0310794E+000,-6.6911649E-001,-6.8348247E-001,-1.1948991E+000,-6.6920601E-001,-6.9441723E-001,-1.2325789E+000
 1.9700145E+003, 0.0000000E+000, 0.0000000E+000,-2.3909618E+001,-9.5736944E+000,-2.1329620E+001,-1.6356784E-003, 2.7638799E-003, 0.0000000E+000,-5.4830464E+001,-5.4811804E+001, 2.5581094E-006, 7.9677519E-015, 1.7657910E-005,-1.1928945E+000,-5.9407709E-001,-4.8133721E-001,-7.1049351E-001, 2.7449234E-001,-4.7075351E-001, 4.8335024E-001,-3.2310947E-001,-6.9763545E-001, 4.1317097E+000,-8.6732950E-001,-6.6941547E-001,-6.5873214E-001,-1.0190909E+000,-6.6903837E-001,-6.8221147E-001,-1.1743364E+000,-6.6914606E-001,-6.9298994E-001,-1.2032331E+000
 1.9800170E+003, 0.0000000E+000, 0.0000000E+000,-2.2383500E+001,-8.7461103E+000,-1.9548653E+001,-1.5537300E-003, 3.7096837E-003, 0.0000000E+000,-5.0663398E+001,-5.0676107E+001, 9.6303110E-005, 8.6232439E-015, 1.5962896E-005,-1.1639701E+000,-5.7332511E-001,-4.3690356E-001,-7.0254305E-001, 3.0085562E-001,-4.4597862E-001, 5.4633934E-001,-3.0322998E-001,-6.9482346E-001, 4.3312305E+000,-8.5576353E-001,-6.6933507E-001,-6.5678860E-001,-9.8129104E-001,-6.6895095E-001,-6.8080310E-001,-1.1082497E+000,-6.6901772E-001,-6.9131692E-001,-1.2550647E+000
